"Student Counts by School and Race"
"All Districts, All Schools"
"2016-17"

"",,,,"Race",,,,,,,
"Stratford School District","""1380011""","Wilcoxson School","""1381411""",0,12,48,91,0,12,191,354
"Suffield School District","""1390011""","A. Ward Spaulding School","""1390411""","*","*",21,28,0,16,399,480
"Suffield School District","""1390011""","McAlister Intermediate School","""1390311""",0,"*",24,35,0,"*",390,470
"Suffield School District","""1390011""","Suffield High School","""1396111""","*",22,26,44,0,"*",697,798
"Suffield School District","""1390011""","Suffield Middle School","""1395111""","*",22,18,33,0,"*",437,523
"The Bridge Academy District","""2690013""","The Bridge Academy","""2696113""","*","*",157,111,0,"*",7,281
"The Gilbert School District","""9020022""","The Gilbert School","""9026122""","*",82,"*",64,0,20,385,562
"Thomaston School District","""1400011""","Black Rock School","""1400111""",0,"*","*","*","*","*",246,262
"Thomaston School District","""1400011""","Thomaston Center School","""1400211""",0,"*","*",6,0,"*",190,205
"Thomaston School District","""1400011""","Thomaston High School","""1406211""",0,"*","*",16,0,13,391,428
"Thompson School District","""1410011""","District Autism Program","""1410211""",0,0,0,0,0,0,"*","*"
"Thompson School District","""1410011""","Mary R. Fisher Elementary School","""1410111""","*","*","*",29,0,13,363,411
"Thompson School District","""1410011""","Thompson Middle School","""1415111""",0,"*","*",21,0,8,314,346
"Thompson School District","""1410011""","Tourtellotte Memorial High School","""1416111""","*","*","*",13,0,10,217,247
"Tolland School District","""1420011""","Birch Grove Primary School","""1420111""",0,16,12,21,0,10,440,499
"Tolland School District","""1420011""","TALC","""1420311""",0,0,0,0,0,0,9,9
"Tolland School District","""1420011""","Tolland High School","""1426111""","*",21,11,21,"*","*",757,815
"Tolland School District","""1420011""","Tolland Intermediate School","""1420211""",0,26,14,17,"*","*",475,537
"Tolland School District","""1420011""","Tolland Middle School","""1425111""","*",22,6,23,0,"*",547,602
"Torrington School District","""1430011""","East School","""1430111""","*",20,14,34,"*",17,278,365
"Torrington School District","""1430011""","ABC / Forbes School","""1431511""",0,0,"*",0,0,0,"*","*"
"Torrington School District","""1430011""","ABC / Torringford","""1432411""",0,0,0,0,0,0,"*","*"
"Torrington School District","""1430011""","East TPS - PreK - Reg Ed","""1432211""",0,"*",0,31,0,0,"*",48
"Torrington School District","""1430011""","Forbes School","""1430211""",0,10,11,136,0,22,194,373
"Torrington School District","""1430011""","Pre-K SpEd","""1431611""","*",0,0,6,0,"*",11,19
"Torrington School District","""1430011""","Southwest School","""1430811""",0,9,8,86,0,11,200,314
"Torrington School District","""1430011""","Torringford Community Outreach","""1432311""",0,0,0,"*","*",0,"*","*"
"Torrington School District","""1430011""","Torringford School","""1430911""",0,34,15,99,0,14,421,583
"Torrington School District","""1430011""","Torrington Expulsion Program","""1431411""",0,0,0,0,0,0,"*","*"
"Torrington School District","""1430011""","Torrington High School","""1436111""","*",41,58,200,"*",28,567,897
"Torrington School District","""1430011""","Torrington Middle School","""1435111""","*",39,42,233,"*",34,674,1029
"Torrington School District","""1430011""","Vogel-Wetmore School","""1431311""",0,"*",21,184,"*",23,220,462
"Trailblazers Academy District","""2780013""","Trailblazers Academy","""2785113""",0,"*",66,58,0,"*","*",129
"Trumbull School District","""1440011""","Booth Hill School","""1440111""","*",40,20,53,"*","*",344,464
"Trumbull School District","""1440011""","Daniels Farm School","""1440811""",0,36,17,38,0,10,350,451
"Trumbull School District","""1440011""","Educating Learners in Transitional Environments (ELITE)","""1440611""",0,"*",0,"*",0,0,7,9
"Trumbull School District","""1440011""","Frenchtown Elementary School","""1441011""","*",45,47,77,0,"*",356,529
"Trumbull School District","""1440011""","Hillcrest Middle School","""1445211""","*",62,32,58,0,"*",614,772
"Trumbull School District","""1440011""","Jane Ryan School","""1440411""","*",33,15,42,0,"*",311,406
"Trumbull School District","""1440011""","Madison Middle School","""1445111""","*",84,31,68,"*","*",647,835
"Trumbull School District","""1440011""","Middlebrook School","""1440311""",0,65,30,63,"*","*",305,472
"Trumbull School District","""1440011""","REACH","""1440511""",0,0,"*",0,0,0,"*",15
"Trumbull School District","""1440011""","Tashua School","""1440911""",0,57,"*",25,0,"*",307,408
"Trumbull School District","""1440011""","Trumbull Alternative School","""1440211""",0,0,0,"*",0,0,"*",7
"Trumbull School District","""1440011""","Trumbull Early Childhood Education Center","""1448011""",0,17,"*",34,0,"*",162,232
"Trumbull School District","""1440011""","Trumbull High School","""1446111""","*",142,99,187,0,"*",1626,2066
"Unified School District #1","""3360015""","Bridgeport Correctional Center","""3360115""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","""3360015""","Brooklyn Correctional Institution","""3360215""",0,0,"*",0,0,0,0,"*"
"Unified School District #1","""3360015""","Cheshire Correctional Institution","""3360315""",0,0,7,"*",0,0,"*",13
"Unified School District #1","""3360015""","Corrigan/Radgowski Correctional Institution","""3362415""",0,0,7,"*",0,0,"*",15
"Unified School District #1","""3360015""","Enfield Correctional Institution","""3360415""",0,0,"*",0,0,0,0,"*"
"Unified School District #1","""3360015""","Garner Correctional Institution","""3361915""",0,0,"*",0,0,0,0,"*"
"Unified School District #1","""3360015""","Hartford Correctional Center","""3360615""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","""3360015""","MacDougall/Walker Correctional Institution","""3362215""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","""3360015""","Manson Youth Institution","""3361115""",0,0,153,77,0,8,37,275
"Unified School District #1","""3360015""","New Haven Correctional Center","""3360915""",0,0,"*","*",0,0,"*","*"
"Unified School District #1","""3360015""","Northern Correctional Institution","""3362615""",0,0,"*","*",0,0,0,6
"Unified School District #1","""3360015""","Osborn Correctional Institution","""3361215""",0,0,"*",0,0,"*","*","*"
"Unified School District #1","""3360015""","Robinson Correctional Institution","""3361315""",0,0,"*","*",0,0,"*",6
"Unified School District #1","""3360015""","Willard/Cybulski Correctional Institution","""3361515""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","""3360015""","York Correctional Institution","""3362515""",0,0,6,8,0,0,7,21
"Unified School District #2","""3470015""","Children's Place School","""3470115""",0,0,"*",11,"*","*",8,27
"Unified School District #2","""3470015""","Riverview School","""3470315""",0,"*",13,20,0,"*",24,59
"Unified School District #2","""3470015""","Virtual Academy","""3470215""",0,0,"*","*",0,0,0,"*"
"Unified School District #2","""3470015""","Walter G. Cady School","""3476715""",0,0,19,16,0,0,6,41
"Union School District","""1450011""","Union Elementary School","""1450111""",0,"*",0,"*",0,0,65,68
"Vernon School District","""3480015""","Hartford Detention Center","""3480315""",0,0,"*","*",0,"*","*",9
"Vernon School District","""1460011""","Northeast School","""1460311""",0,"*",21,59,"*",46,140,282
"Vernon School District","""1460011""","Center Road School","""1461411""","*",35,40,78,0,"*",299,477
"Vernon School District","""1460011""","Lake Street School","""1460111""",0,7,16,32,0,19,196,270
"Vernon School District","""1460011""","Maple Street School","""1460211""",0,15,53,74,0,27,115,284
"Vernon School District","""1460011""","Next Step Program (AACBP)","""1469011""",0,"*","*","*",0,0,9,13
"Vernon School District","""1460011""","Rockville High School","""1466111""","*",46,112,120,0,"*",551,847
"Vernon School District","""1460011""","Skinner Road School","""1461011""",0,54,32,48,0,24,152,310
"Vernon School District","""1460011""","Vernon Center Middle School","""1465111""","*",38,82,112,0,"*",458,712
"Voluntown School District","""1470011""","Voluntown Elementary School","""1470111""","*","*",7,8,"*",7,247,279
"Wallingford School District","""1480011""","Highland School","""1480211""",0,26,"*",33,0,"*",263,334
"Wallingford School District","""1480011""","A.R.T.S. Academy","""1489011""",0,0,0,"*",0,0,"*",11
"Wallingford School District","""1480011""","Cook Hill School","""1481011""",0,21,11,79,"*","*",252,372
"Wallingford School District","""1480011""","Dag Hammarskjold Middle School","""1485211""","*",38,14,131,0,"*",538,727
"Wallingford School District","""1480011""","Education Enhancement Program","""1480511""",0,0,0,6,0,0,9,15
"Wallingford School District","""1480011""","Evarts C. Stevens School","""1480911""",0,18,"*",65,0,"*",229,322
"Wallingford School District","""1480011""","Harvest Park","""1489211""",0,0,0,0,0,0,6,6
"Wallingford School District","""1480011""","James H. Moran Middle School","""1485311""","*",37,17,120,0,"*",496,676
"Wallingford School District","""1480011""","Lyman Hall High School","""1486111""","*",39,26,199,"*","*",765,1036
"Wallingford School District","""1480011""","Mark T. Sheehan High School","""1486211""","*",56,23,89,0,"*",645,820
"Wallingford School District","""1480011""","Moses Y. Beach School","""1480111""","*",15,"*",61,0,"*",240,324
"Wallingford School District","""1480011""","Multi-Vocational Life Skills Program","""1489111""",0,"*",0,"*",0,0,7,10
"Wallingford School District","""1480011""","Parker Farms School","""1480311""","*",9,6,65,"*","*",175,262
"Wallingford School District","""1480011""","Pond Hill School","""1481211""",0,9,"*",62,0,"*",234,315
"Wallingford School District","""1480011""","Rock Hill School","""1480411""",0,13,"*",52,0,"*",242,322
"Wallingford School District","""1480011""","Yalesville School","""1480811""","*",17,8,37,"*",6,248,321
"Waterbury School District","""3480015""","Bridgeport Detention Center","""3480115""",0,0,"*","*",0,0,0,"*"
"Waterbury School District","""3480015""","BRAVE","""3481115""",0,0,"*",0,0,0,0,"*"
"Waterbury School District","""3480015""","SAGE","""3480415""",0,0,"*","*",0,0,"*","*"
"Waterbury School District","""1510011""","West Side Middle School","""1515211""",7,21,198,578,0,21,192,1017
"Waterbury School District","""1510011""","Washington School","""1512311""","*","*",67,217,0,11,18,322
"Waterbury School District","""1510011""","B. W. Tinker School","""1512111""",0,9,91,260,0,45,190,595
"Waterbury School District","""1510011""","B.W. Tinker BDLC","""1510411""",0,0,"*",8,0,0,"*",17
"Waterbury School District","""1510011""","Bucks Hill Autism","""1514611""",0,"*","*","*",0,0,"*",9
"Waterbury School District","""1510011""","Bucks Hill Bilingual","""1514311""",0,0,0,152,0,0,0,152
"Waterbury School District","""1510011""","Bucks Hill School","""1510511""",0,"*",97,301,0,"*",38,453
"Waterbury School District","""1510011""","Bunker Hill BDLC","""1510111""",0,0,"*",13,0,0,"*",22
"Waterbury School District","""1510011""","Bunker Hill School","""1510611""","*",21,118,247,0,"*",85,490
"Waterbury School District","""1510011""","Carrington ESC","""1511911""",0,0,"*",7,0,0,"*",10
"Waterbury School District","""1510011""","Carrington School","""1512711""","*","*",127,206,0,13,135,497
"Waterbury School District","""1510011""","Chase Bilingual","""1514111""",0,0,0,"*",0,0,"*",104
"Waterbury School District","""1510011""","Crosby Autism","""1514511""",0,0,"*","*",0,0,0,6
"Waterbury School District","""1510011""","Crosby High School","""1516211""","*",14,300,613,"*",26,172,1137
"Waterbury School District","""1510011""","Driggs School","""1510911""","*","*",145,273,0,27,56,507
"Waterbury School District","""1510011""","Duggan School","""1511611""","*","*",118,282,0,25,68,496
"Waterbury School District","""1510011""","Enlightenment School","""1519111""",0,"*",41,107,0,"*",17,168
"Waterbury School District","""1510011""","F. J. Kingsbury School","""1511411""","*",0,167,289,"*",27,38,525
"Waterbury School District","""1510011""","Gilmartin School","""1512611""",8,14,99,239,0,16,97,473
"Waterbury School District","""1510011""","H. S. Chase School","""1510711""",10,19,139,346,0,29,132,675
"Waterbury School District","""1510011""","Hopeville Bilingual","""1514211""",0,0,0,95,0,0,0,95
"Waterbury School District","""1510011""","Hopeville School","""1511311""","*","*",64,243,0,22,54,389
"Waterbury School District","""1510011""","John F. Kennedy High School","""1516411""",17,30,272,670,0,27,236,1252
"Waterbury School District","""1510011""","Maloney Interdistrict Magnet School","""1513111""","*","*",86,226,0,26,237,590
"Waterbury School District","""1510011""","Maloney Prek","""1519811""",0,0,"*",17,0,0,"*",26
"Waterbury School District","""1510011""","Margaret M. Generali Autism","""1513511""",0,0,11,14,0,"*","*",29
"Waterbury School District","""1510011""","Margaret M. Generali Elementary School","""1511111""","*",13,124,305,"*",30,106,581
"Waterbury School District","""1510011""","Michael F. Wallace Autism","""1512911""",0,0,"*","*",0,0,"*",7
"Waterbury School District","""1510011""","Michael F. Wallace Middle School","""1515111""",10,23,270,668,0,30,193,1194
"Waterbury School District","""1510011""","North End ESC","""1511811""",0,0,0,"*",0,0,"*",7
"Waterbury School District","""1510011""","North End Middle School","""1515311""","*","*",274,570,0,18,109,985
"Waterbury School District","""1510011""","Reed ESC","""1512411""",0,0,"*",11,0,0,"*",18
"Waterbury School District","""1510011""","Reed School","""1513411""","*","*",109,317,0,14,22,464
"Waterbury School District","""1510011""","Regan School","""1512811""","*","*",69,140,0,9,36,262
"Waterbury School District","""1510011""","Rotella Interdistrict Magnet School","""1513311""","*","*",88,221,0,33,257,613
"Waterbury School District","""1510011""","Special Education Preschool","""1518011""",0,"*",34,147,0,"*",36,228
"Waterbury School District","""1510011""","Sprague School","""1512011""","*","*",96,292,0,25,60,476
"Waterbury School District","""1510011""","State Street School","""1519011""",0,0,25,39,0,"*","*",68
"Waterbury School District","""1510011""","Walsh School","""1512211""","*",0,94,229,0,"*",24,360
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (High)","""1516011""","*","*",114,141,0,16,198,478
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (Middle)","""1515011""","*","*",54,120,0,13,147,341
"Waterbury School District","""1510011""","Waterbury Career Academy","""1516711""",8,32,237,391,0,31,166,865
"Waterbury School District","""1510011""","Wendell L. Cross School","""1510811""","*","*",65,173,0,10,88,350
"Waterbury School District","""1510011""","Wilby ESC","""1511711""",0,"*","*","*",0,"*","*",11
"Waterbury School District","""1510011""","Wilby High School","""1516311""","*",12,311,596,"*",17,135,1076
"Waterbury School District","""1510011""","Woodrow Wilson BDLC","""1511211""",0,0,"*",10,0,"*","*",15
"Waterbury School District","""1510011""","Woodrow Wilson School","""1513211""","*",0,124,289,"*",18,19,452
"Waterford School District","""1520011""","Autism Class","""1521111""",0,0,0,0,0,0,"*","*"
"Waterford School District","""1520011""","Avery Point Transition Program","""1520311""",0,"*",0,0,0,"*",6,8
"Waterford School District","""1520011""","Clark Lane Middle School","""1525111""","*",31,16,60,"*",16,509,637
"Waterford School District","""1520011""","Great Neck Elementary School","""1520211""",0,8,"*",27,"*",10,248,300
"Waterford School District","""1520011""","Oswegatchie Elementary School","""1520611""","*",18,"*",37,0,12,279,356
"Waterford School District","""1520011""","Quaker Hill Elementary School","""1520711""","*",11,11,27,"*",30,283,364
"Waterford School District","""1520011""","Waterford High School","""1526111""","*",54,36,64,"*",19,668,846
"Waterford School District","""1520011""","Waterford High School Tutor Center","""1521211""",0,0,0,0,0,0,"*","*"
"Watertown School District","""3480015""","Hartford Detention Center","""3480315""",0,0,"*","*",0,"*","*",9
"Watertown School District","""1530011""","Fletcher W. Judson School","""1530311""",0,"*","*",21,0,7,265,298
"Watertown School District","""1530011""","John Trumbull Primary School","""1530211""","*",12,"*",43,0,14,559,639
"Watertown School District","""1530011""","Polk School","""1530411""",0,7,7,31,0,8,272,325
"Watertown School District","""1530011""","Swift Middle School","""1535111""","*","*",19,43,0,21,563,660
"Watertown School District","""1530011""","Watertown High School","""1536111""","*","*",20,66,0,23,709,839
"Watertown School District","""1530011""","Watertown Transition Academy","""1530811""",0,0,0,0,0,0,"*","*"
"West Hartford School District","""1550011""","Smith School","""1551711""",0,75,55,115,"*","*",124,374
"West Hartford School District","""1550011""","Achieve","""1559111""",0,"*","*","*",0,0,10,13
"West Hartford School District","""1550011""","REACH","""1557311""",0,"*",6,17,0,"*",13,40
"West Hartford School District","""1550011""","Aiken School","""1551611""","*",67,42,54,0,"*",230,410
"West Hartford School District","""1550011""","Braeburn Learning Center","""1559311""",0,0,"*","*",0,0,"*",6
"West Hartford School District","""1550011""","Braeburn School","""1550211""","*",19,"*",41,0,18,254,350
"West Hartford School District","""1550011""","Bristow Middle School","""1555311""",0,53,28,53,0,27,256,417
"West Hartford School District","""1550011""","Bugbee School","""1550411""",0,30,17,43,0,17,313,420
"West Hartford School District","""1550011""","Charter Oak International Academy","""1550511""","*",60,50,185,"*",32,120,451
"West Hartford School District","""1550011""","Conard High School","""1556111""","*",189,136,292,0,"*",786,1456
"West Hartford School District","""1550011""","Duffy School","""1550611""",0,30,18,56,0,18,366,488
"West Hartford School District","""1550011""","Hall High School","""1556211""","*",155,105,198,"*",62,923,1447
"West Hartford School District","""1550011""","King Philip Middle School","""1555111""",0,114,76,155,0,45,595,985
"West Hartford School District","""1550011""","Morley School","""1550911""",0,12,15,34,0,20,202,283
"West Hartford School District","""1550011""","Norfeldt Learning Center","""1559411""",0,0,"*","*",0,"*","*",10
"West Hartford School District","""1550011""","Norfeldt School","""1551011""",0,42,13,39,0,33,216,343
"West Hartford School District","""1550011""","Sedgwick Middle School","""1555211""",0,103,74,181,0,26,490,874
"West Hartford School District","""1550011""","Strive-West Hartford","""1559211""",0,"*","*",14,0,0,11,32
"West Hartford School District","""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","""1559011""",0,"*","*","*",0,0,8,17
"West Hartford School District","""1550011""","Webster Hill School","""1551211""",0,35,32,100,0,15,233,415
"West Hartford School District","""1550011""","Whiting Lane Learning Center","""1559511""",0,"*","*","*",0,"*","*",10
"West Hartford School District","""1550011""","Whiting Lane School","""1551311""","*",34,43,78,"*",12,227,396
"West Hartford School District","""1550011""","Wolcott Learning Center","""1559611""",0,"*","*","*",0,"*",6,14
"West Hartford School District","""1550011""","Wolcott School","""1551511""",0,80,34,97,"*","*",221,458
"West Haven School District","""1560011""","Washington School","""1561211""","*",17,77,250,"*",10,116,472
"West Haven School District","""1560011""","Life Skills","""1560111""",0,0,0,"*",0,"*","*",7
"West Haven School District","""1560011""","ASD Lab","""1561111""",0,0,"*","*",0,0,"*",6
"West Haven School District","""1560011""","Alma E. Pagels School","""1560811""","*",8,82,94,0,"*",143,332
"West Haven School District","""1560011""","Blended","""1560711""",0,0,"*","*",0,0,9,16
"West Haven School District","""1560011""","Blended (Molloy)","""1560511""",0,0,"*","*",0,0,6,12
"West Haven School District","""1560011""","Carrigan 5/6 Intermediate School","""1565311""",0,30,231,340,"*","*",331,957
"West Haven School District","""1560011""","Edith E. Mackrille School","""1560611""",0,27,62,69,0,7,127,292
"West Haven School District","""1560011""","Forest School","""1560311""","*","*",115,209,0,22,78,445
"West Haven School District","""1560011""","Harry M. Bailey Middle School","""1565111""","*",38,171,282,0,"*",282,806
"West Haven School District","""1560011""","PACE","""1560211""",0,0,16,13,0,"*","*",36
"West Haven School District","""1560011""","Savin Rock Community School","""1561411""","*",19,115,212,0,"*",116,473
"West Haven School District","""1560011""","Seth G. Haley School","""1560411""","*",14,64,110,0,"*",208,407
"West Haven School District","""1560011""","West Haven High School","""1566111""",0,57,364,486,0,47,474,1428
"Westbrook School District","""1540011""","Daisy Ingraham School","""1540211""",0,"*","*",54,0,"*",200,262
"Westbrook School District","""1540011""","Westbrook High School","""1546111""","*","*","*",33,0,6,228,273
"Westbrook School District","""1540011""","Westbrook Middle School","""1545111""","*",7,0,24,0,"*",193,227
"Weston School District","""1570011""","Hurlbutt Elementary School","""1570111""","*",25,"*",33,0,29,345,441
"Weston School District","""1570011""","Weston High School","""1576111""","*",41,18,35,0,"*",701,814
"Weston School District","""1570011""","Weston Intermediate School","""1570211""",0,27,"*",21,"*",35,427,521
"Weston School District","""1570011""","Weston Middle School","""1575111""",0,22,6,16,0,25,517,586
"Westport School District","""1580011""","Bedford Middle School","""1585111""",0,52,8,36,0,31,730,857
"Westport School District","""1580011""","CES Segregated","""1580111""",0,"*","*","*",0,"*","*",7
"Westport School District","""1580011""","Coleytown Elementary School","""1580311""",0,19,"*",8,"*",19,317,371
"Westport School District","""1580011""","Coleytown Middle School","""1585311""",0,36,"*",15,"*",12,439,513
"Westport School District","""1580011""","Green's Farms School","""1580411""","*",16,"*",33,0,31,330,418
"Westport School District","""1580011""","Green's Farms Segregated","""1580211""",0,"*",0,0,0,0,"*","*"
"Westport School District","""1580011""","King's Highway Elementary School","""1580511""",0,44,17,15,0,26,388,490
"Westport School District","""1580011""","King's Highway Segregated","""1580611""",0,"*",0,0,0,0,"*","*"
"Westport School District","""1580011""","Long Lots School","""1580711""",0,42,14,40,0,34,415,545
"Westport School District","""1580011""","Saugatuck Elementary School","""1580811""",0,28,6,12,0,34,403,483
"Westport School District","""1580011""","Staples High School","""1586111""",0,108,38,92,0,14,1601,1853
"Westport School District","""1580011""","Stepping Stones Preschool","""1588011""",0,"*","*","*",0,"*",45,54
"Wethersfield School District","""1590011""","Alfred W. Hanmer School","""1590811""","*",15,11,40,"*",11,260,339
"Wethersfield School District","""1590011""","Charles Wright School","""1591011""","*","*",16,75,0,14,205,319
"Wethersfield School District","""1590011""","Emerson-Williams School","""1590211""","*",13,"*",67,0,17,302,410
"Wethersfield School District","""1590011""","Highcrest School","""1591111""",0,13,11,63,0,12,326,425
"Wethersfield School District","""1590011""","Samuel B. Webb Elementary School","""1591211""",0,13,10,66,0,15,241,345
"Wethersfield School District","""1590011""","Silas Deane Middle School","""1595211""","*",36,22,87,0,"*",402,560
"Wethersfield School District","""1590011""","Wethersfield High School","""1596111""","*",56,36,194,0,"*",850,1152
"Wethersfield School District","""1590011""","Wethersfield Transition Academy","""1590111""",0,"*","*","*",0,0,9,15
"Willington School District","""1600011""","Center School","""1600111""",0,"*","*",13,0,9,214,242
"Willington School District","""1600011""","Hall Memorial School","""1605111""",0,0,"*","*",0,"*",174,184
"Wilton School District","""1610011""","Middlebrook School","""1615211""","*",105,15,36,"*",24,831,1014
"Wilton School District","""1610011""","Cider Mill School","""1610711""","*",93,"*",40,0,22,722,886
"Wilton School District","""1610011""","Miller-Driscoll School","""1610511""",0,96,"*","*",0,41,642,817
"Wilton School District","""1610011""","Wilton High School","""1616111""","*",99,15,46,"*",23,1138,1331
"Winchester School District","""1620011""","Batcheller Early Education Center","""1620411""","*","*","*",29,0,6,175,218
"Winchester School District","""1620011""","Pearson Middle School","""1625111""","*",15,8,52,0,"*",234,318
"Windham School District","""1630011""","Assisted Work Program","""1631211""",0,0,"*",7,0,0,"*",9
"Windham School District","""1630011""","Charles H. Barrows STEM Academy","""1630411""",0,8,13,243,0,22,274,560
"Windham School District","""1630011""","Early Headstart","""1638011""",0,0,0,"*",0,0,"*",36
"Windham School District","""1630011""","Natchaug School","""1630111""","*","*",10,237,0,12,53,314
"Windham School District","""1630011""","North Windham ASD Program","""1630811""",0,0,0,"*",0,0,"*",6
"Windham School District","""1630011""","North Windham School","""1630311""",0,"*",13,381,0,"*",74,475
"Windham School District","""1630011""","Sweeney ASD Program","""1631111""",0,0,0,6,0,0,0,6
"Windham School District","""1630011""","Sweeney Medically Fragile Program","""1630911""",0,0,0,"*",0,0,0,"*"
"Windham School District","""1630011""","W. B. Sweeney School","""1630611""",0,0,14,199,"*","*",39,260
"Windham School District","""1630011""","Windham Center School","""1630511""",0,0,0,203,0,"*","*",279
"Windham School District","""1630011""","Windham Early Childhood Prospect Street","""1638311""",0,"*","*",142,0,"*",28,178
"Windham School District","""1630011""","Windham Early Childhood Tuckie Road","""1631011""",0,0,0,"*",0,0,"*",48
"Windham School District","""1630011""","Windham High School","""1636111""","*",7,33,420,0,"*",114,581
"Windham School District","""1630011""","Windham Middle School","""1635111""","*","*",21,402,0,11,114,556
"Windsor Locks School District","""1650011""","North Street School","""1650111""",0,38,51,59,0,33,254,435
"Windsor Locks School District","""1650011""","Pine Meadow Academy","""1650611""",0,0,"*","*",0,"*",24,34
"Windsor Locks School District","""1650011""","RISE Transition Academy","""1650211""",0,"*",0,0,0,0,"*",11
"Windsor Locks School District","""1650011""","South Elementary School","""1650411""",0,30,29,66,0,28,187,340
"Windsor Locks School District","""1650011""","Windsor Locks High School","""1656111""",0,41,57,"*",0,"*",271,399
"Windsor Locks School District","""1650011""","Windsor Locks Middle School","""1655111""",0,32,35,47,"*","*",223,346
"Windsor School District","""1640011""","Clover Street School","""1640111""",0,7,133,52,0,17,62,271
"Windsor School District","""1640011""","Community Based Transition Academy","""1640211""",0,0,10,"*",0,0,"*",15
"Windsor School District","""1640011""","Expulsion","""1640411""",0,0,"*",0,0,0,0,"*"
"Windsor School District","""1640011""","John F. Kennedy School","""1640811""","*",17,136,60,"*",31,128,374
"Windsor School District","""1640011""","Oliver Ellsworth School","""1640911""",0,36,122,66,0,27,115,366
"Windsor School District","""1640011""","Poquonock Elementary School","""1640511""",0,19,132,59,0,25,68,303
"Windsor School District","""1640011""","Sage Park Middle School","""1645311""",0,"*",323,111,"*",37,197,688
"Windsor School District","""1640011""","Spark","""1640311""",0,0,8,"*",0,0,"*",17
"Windsor School District","""1640011""","Windsor High School","""1646111""","*","*",569,167,0,52,300,1138
"Wolcott School District","""1660011""","ABC Classroom","""1660311""",0,0,0,"*",0,0,"*","*"
"Wolcott School District","""1660011""","Alcott School","""1660611""",0,"*","*",31,0,10,221,275
"Wolcott School District","""1660011""","Frisbie School","""1660211""",0,"*","*",25,0,8,257,299
"Wolcott School District","""1660011""","Phoenix Program","""1660411""",0,0,0,0,0,0,"*","*"
"Wolcott School District","""1660011""","Tyrrell Middle School","""1665111""","*","*",15,33,0,21,489,572
"Wolcott School District","""1660011""","Wakelee School","""1660511""",0,"*","*",18,0,8,301,339
"Wolcott School District","""1660011""","Wolcott High School","""1666111""",0,13,19,27,0,26,703,788
"Woodbridge School District","""1670011""","Beecher Road School","""1670311""","*",102,27,49,"*",21,572,774
"Woodstock Academy District","""9030022""","Woodstock Academy","""9036122""",0,112,"*",33,0,"*",902,1065
"Woodstock School District","""1690011""","Woodstock Elementary School","""1690211""",0,"*","*",14,0,23,386,430
"Woodstock School District","""1690011""","Woodstock Middle School","""1695111""",0,"*","*",10,0,15,373,408

