"Student Counts by School and Race"
"All Districts, All Schools"
"2011-12"

"",,,,"Race",,,,,,,
"Southington School District","""1310011""","John F. Kennedy Middle School","""1315311""","*",28,14,31,"*",21,742,840
"Southington School District","""1310011""","Derynoski Elementary School","""1311511""",0,"*","*",29,0,19,580,650
"Southington School District","""1310011""","Flanders Elementary School","""1311311""",0,16,"*",20,0,"*",234,285
"Southington School District","""1310011""","Hatton Elementary School","""1310211""","*","*","*",28,0,12,389,436
"Southington School District","""1310011""","Joseph A. Depaolo Middle School","""1315111""",0,29,10,61,0,17,655,772
"Southington School District","""1310011""","Plantsville Elementary School","""1310611""","*","*",14,10,0,"*",242,275
"Southington School District","""1310011""","South End Elementary School","""1310711""","*","*",8,22,0,11,193,241
"Southington School District","""1310011""","Southington High School","""1316211""","*",63,43,98,0,"*",1790,2028
"Southington School District","""1310011""","Strong Elementary School","""1310811""",0,"*",11,10,"*",13,320,364
"Southington School District","""1310011""","Thalberg Elementary School","""1310911""","*",31,"*",22,0,9,355,425
"Southington School District","""1310011""","Urbin T. Kelley School","""1311411""",0,15,"*",18,"*","*",345,387
"Sprague School District","""1330011""","Sayles School","""1330111""","*","*","*",38,0,39,289,374
"Stafford School District","""1340011""","Stafford Elementary School","""1340611""","*",11,"*",28,0,9,440,497
"Stafford School District","""1340011""","Stafford High School","""1346111""",0,"*","*",12,0,11,479,513
"Stafford School District","""1340011""","Stafford Middle School","""1345211""",0,6,"*",17,"*",6,375,407
"Stafford School District","""1340011""","Staffordville School","""1340311""",0,"*","*",11,0,"*",182,202
"Stafford School District","""1340011""","West Stafford School","""1340411""","*",0,0,"*",0,16,168,200
"Stamford Academy District","""2820013""","Stamford Academy","""2826013""",0,"*",99,31,0,"*","*",138
"Stamford School District","""1350011""","Cloonan School","""1355611""",0,"*",135,175,0,"*",215,577
"Stamford School District","""1350011""","Davenport Ridge School","""1352011""",0,"*",120,157,0,"*",208,537
"Stamford School District","""1350011""","Dolan School","""1355311""",0,"*",109,213,0,"*",183,528
"Stamford School District","""1350011""","Hart School","""1352211""",0,101,120,214,0,6,114,555
"Stamford School District","""1350011""","Julia A. Stark School","""1351211""",0,43,90,277,0,11,146,567
"Stamford School District","""1350011""","K. T. Murphy School","""1350511""",0,90,79,240,0,6,112,527
"Stamford School District","""1350011""","Newfield School","""1350611""",0,90,134,209,0,12,242,687
"Stamford School District","""1350011""","Northeast School","""1351811""",0,45,101,230,0,8,303,687
"Stamford School District","""1350011""","Preschool Team","""1358011""",0,0,"*",12,0,"*",8,25
"Stamford School District","""1350011""","Rippowam Middle School","""1355811""",0,"*",177,198,0,"*",239,646
"Stamford School District","""1350011""","Rogers International School","""1350811""","*",34,100,292,0,"*",367,804
"Stamford School District","""1350011""","Roxbury School","""1350911""",0,"*",164,220,0,"*",212,645
"Stamford School District","""1350011""","Scofield Middle School","""1355711""","*",63,91,211,0,"*",257,629
"Stamford School District","""1350011""","Springdale School","""1351111""",0,36,72,282,0,8,222,620
"Stamford School District","""1350011""","Stamford High School","""1356111""",0,"*",538,546,0,"*",684,1861
"Stamford School District","""1350011""","Stillmeadow School","""1352111""","*",56,97,289,0,"*",251,715
"Stamford School District","""1350011""","The Academy of Information Technology","""1356411""",0,72,126,165,0,6,323,692
"Stamford School District","""1350011""","Toquam Magnet School","""1351911""","*",77,133,261,0,"*",172,647
"Stamford School District","""1350011""","Turn of River School","""1355511""",0,"*",89,220,0,"*",211,557
"Stamford School District","""1350011""","Westhill High School","""1356311""",0,"*",459,812,0,"*",856,2275
"Stamford School District","""1350011""","Westover School","""1351411""",0,112,192,203,0,10,192,709
"Sterling School District","""1360011""","Sterling Community School","""1360311""","*","*","*",17,0,18,447,489
"Stonington School District","""1370011""","Deans Mill School","""1370511""",0,17,"*",18,0,"*",463,508
"Stonington School District","""1370011""","Mystic Middle School","""1375211""",0,10,9,10,0,10,382,421
"Stonington School District","""1370011""","Pawcatuck Middle School","""1375111""",0,12,8,12,0,0,321,353
"Stonington School District","""1370011""","Stonington High School","""1376111""","*",27,"*",19,0,0,708,773
"Stonington School District","""1370011""","West Broad Street School","""1370411""",0,"*","*",10,0,"*",126,146
"Stonington School District","""1370011""","West Vine Street School","""1370611""","*","*",7,13,0,0,177,203
"Stratford School District","""1380011""","Eli Whitney School","""1381311""",0,15,84,132,0,7,299,537
"Stratford School District","""1380011""","Bunnell High School","""1386211""","*",22,238,264,"*",27,604,1161
"Stratford School District","""1380011""","Chapel School","""1380311""",0,24,134,129,"*","*",258,561
"Stratford School District","""1380011""","David Wooster Middle School","""1385211""","*","*",131,119,0,22,257,543
"Stratford School District","""1380011""","Franklin School","""1380411""",0,9,65,103,0,10,104,291
"Stratford School District","""1380011""","Harry B. Flood Middle School","""1385311""","*",17,117,172,0,"*",289,604
"Stratford School District","""1380011""","Honeyspot School","""1381611""",0,15,51,57,0,9,110,242
"Stratford School District","""1380011""","Lordship School","""1380811""",0,"*",64,60,0,"*",89,219
"Stratford School District","""1380011""","Nichols School","""1380911""","*",17,80,140,0,"*",177,430
"Stratford School District","""1380011""","Second Hill Lane School","""1381011""","*",22,147,194,0,"*",322,707
"Stratford School District","""1380011""","Secondary STEPS Program","""1389111""",0,0,7,"*",0,0,"*",9
"Stratford School District","""1380011""","Stratford Academy - Johnson House","""1381511""",0,16,107,98,0,12,225,458
"Stratford School District","""1380011""","Stratford High School","""1386111""","*",25,291,311,0,"*",447,1083
"Stratford School District","""1380011""","Strive-Stratford","""1389011""",0,0,"*","*",0,0,7,15
"Stratford School District","""1380011""","Wilcoxson School","""1381411""",0,17,59,95,0,10,201,382
"Suffield School District","""1390011""","A. Ward Spaulding School","""1390411""","*",6,12,20,0,"*",431,472
"Suffield School District","""1390011""","McAlister Intermediate School","""1390311""","*",10,17,19,0,"*",504,552
"Suffield School District","""1390011""","Suffield High School","""1396111""","*",17,31,34,0,"*",782,867
"Suffield School District","""1390011""","Suffield Middle School","""1395111""",0,22,"*",18,0,"*",537,595
"The Bridge Academy District","""2690013""","The Bridge Academy","""2696113""","*","*",148,99,"*",22,"*",276
"The Gilbert School District","""9020022""","The Gilbert School","""9026122""","*","*",15,63,0,21,433,542
"Thomaston School District","""1400011""","Black Rock School","""1400111""",0,"*","*",7,0,"*",321,338
"Thomaston School District","""1400011""","Thomaston Center School","""1400211""",0,"*","*",6,0,"*",222,239
"Thomaston School District","""1400011""","Thomaston High School","""1406211""","*",7,"*",12,0,0,452,477
"Thompson School District","""1410011""","Mary R. Fisher Elementary School","""1410111""",0,"*","*",20,0,12,409,444
"Thompson School District","""1410011""","Thompson Middle School","""1415111""","*",0,"*",10,0,12,377,403
"Thompson School District","""1410011""","Tourtellotte Memorial High School","""1416111""","*",0,"*",10,0,"*",323,338
"Tolland School District","""1420011""","Birch Grove Primary School","""1420111""","*",22,"*",16,0,0,567,614
"Tolland School District","""1420011""","Tolland High School","""1426111""","*",33,15,"*",0,0,861,916
"Tolland School District","""1420011""","Tolland Intermediate School","""1420211""","*",18,"*",25,0,0,635,688
"Tolland School District","""1420011""","Tolland Middle School","""1425111""","*",26,"*",19,0,0,672,733
"Torrington School District","""1430011""","East School","""1430111""","*",14,13,28,0,"*",350,411
"Torrington School District","""1430011""","Forbes School","""1430211""",0,11,10,112,0,23,230,386
"Torrington School District","""1430011""","Southwest School","""1430811""",0,13,15,67,0,14,215,324
"Torrington School District","""1430011""","Torringford School","""1430911""","*",27,23,72,"*",18,497,641
"Torrington School District","""1430011""","Torrington High School","""1436111""","*",41,73,189,0,"*",787,1113
"Torrington School District","""1430011""","Torrington Middle School","""1435111""","*",33,46,185,"*",24,835,1127
"Torrington School District","""1430011""","Vogel-Wetmore School","""1431311""",0,13,25,154,0,19,248,459
"Trailblazers Academy District","""2780013""","Trailblazers Academy","""2785113""",0,"*",92,70,0,0,"*",170
"Trumbull School District","""1440011""","Booth Hill School","""1440111""",6,27,17,32,"*","*",436,521
"Trumbull School District","""1440011""","Daniels Farm School","""1440811""","*",35,11,18,0,"*",404,472
"Trumbull School District","""1440011""","Frenchtown Elementary School","""1441011""","*",69,35,66,0,"*",478,653
"Trumbull School District","""1440011""","Hillcrest Middle School","""1445211""","*",51,"*",48,0,0,621,748
"Trumbull School District","""1440011""","Jane Ryan School","""1440411""",0,19,8,22,0,0,358,407
"Trumbull School District","""1440011""","Madison Middle School","""1445111""",0,55,20,51,0,0,731,857
"Trumbull School District","""1440011""","Middlebrook School","""1440311""","*",24,24,44,"*","*",369,467
"Trumbull School District","""1440011""","Tashua School","""1440911""","*",40,9,18,0,"*",323,392
"Trumbull School District","""1440011""","Trumbull Early Childhood Education Center","""1448011""",0,15,12,29,"*","*",175,237
"Trumbull School District","""1440011""","Trumbull High School","""1446111""","*","*",130,164,0,0,1781,2187
"Unified School District #1","""3360015""","Bridgeport Correctional Center","""3360115""",0,0,12,6,0,0,7,25
"Unified School District #1","""3360015""","Brooklyn Correctional Institution","""3360215""",0,0,0,"*",0,0,0,"*"
"Unified School District #1","""3360015""","Cheshire Correctional Institution","""3360315""",0,0,19,"*",0,0,"*",25
"Unified School District #1","""3360015""","Corrigan/Radgowski Correctional Institution","""3362415""",0,0,18,14,0,0,13,45
"Unified School District #1","""3360015""","Enfield Correctional Institution","""3360415""",0,0,6,"*",0,0,"*",13
"Unified School District #1","""3360015""","Garner Correctional Institution","""3361915""",0,0,"*",7,0,0,"*",14
"Unified School District #1","""3360015""","Hartford Correctional Center","""3360615""",0,0,23,14,0,"*","*",44
"Unified School District #1","""3360015""","MacDougall/Walker Correctional Institution","""3362215""",0,0,33,6,0,"*","*",43
"Unified School District #1","""3360015""","Manson Youth Institution","""3361115""",0,"*",219,133,0,"*",46,400
"Unified School District #1","""3360015""","New Haven Correctional Center","""3360915""",0,0,7,"*",0,0,"*",10
"Unified School District #1","""3360015""","Northern Correctional Institution","""3362615""",0,0,17,"*",0,0,"*",30
"Unified School District #1","""3360015""","Osborn Correctional Institution","""3361215""",0,0,"*",8,0,0,"*",19
"Unified School District #1","""3360015""","Robinson Correctional Institution","""3361315""",0,0,8,"*",0,0,"*",20
"Unified School District #1","""3360015""","Willard/Cybulski Correctional Institution","""3361515""",0,0,11,"*",0,0,"*",24
"Unified School District #1","""3360015""","York Correctional Institution","""3362515""",0,0,16,"*",0,0,"*",29
"Unified School District #2","""3470015""","Children's Place School","""3470115""","*","*",6,7,0,0,9,25
"Unified School District #2","""3470015""","Riverview School","""3470315""","*",0,20,19,0,"*",15,56
"Unified School District #2","""3470015""","Walter G. Cady School","""3476715""",0,0,52,33,0,"*","*",99
"Union School District","""1450011""","Union Elementary School","""1450111""",0,0,"*",0,0,0,"*",73
"Vernon School District","""1460011""","Northeast School","""1460311""","*",17,34,45,0,"*",192,292
"Vernon School District","""1460011""","Center Road School","""1461411""","*",30,47,46,0,"*",364,499
"Vernon School District","""1460011""","Lake Street School","""1460111""","*",8,30,15,0,"*",227,286
"Vernon School District","""1460011""","Maple Street School","""1460211""",0,"*",71,75,0,"*",150,310
"Vernon School District","""1460011""","Next Step Program (AACBP)","""1469011""",0,0,"*","*",0,0,8,14
"Vernon School District","""1460011""","Rockville High School","""1466111""","*",70,143,102,0,"*",733,1052
"Vernon School District","""1460011""","Skinner Road School","""1461011""","*",29,51,52,0,"*",231,375
"Vernon School District","""1460011""","Vernon Center Middle School","""1465111""","*",31,107,86,0,"*",515,741
"Voluntown School District","""1470011""","Voluntown Elementary School","""1470111""","*","*","*",11,0,19,280,319
"Wallingford School District","""1480011""","Highland School","""1480211""","*",21,"*",37,"*",0,261,324
"Wallingford School District","""1480011""","A.R.T.S. Academy","""1489011""",0,0,"*","*",0,0,14,17
"Wallingford School District","""1480011""","Cook Hill School","""1481011""","*",15,11,92,0,"*",265,385
"Wallingford School District","""1480011""","Dag Hammarskjold Middle School","""1485211""","*",28,18,96,0,"*",564,709
"Wallingford School District","""1480011""","Evarts C. Stevens School","""1480911""",0,16,"*",68,0,"*",290,384
"Wallingford School District","""1480011""","Harvest Park","""1489211""",0,"*",0,"*",0,0,"*",7
"Wallingford School District","""1480011""","James H. Moran Middle School","""1485311""",0,45,"*",81,0,"*",611,755
"Wallingford School District","""1480011""","Lyman Hall High School","""1486111""","*",45,34,137,0,"*",910,1129
"Wallingford School District","""1480011""","Mark T. Sheehan High School","""1486211""","*",37,"*",90,0,0,766,917
"Wallingford School District","""1480011""","Moses Y. Beach School","""1480111""",0,"*","*",67,0,0,269,354
"Wallingford School District","""1480011""","Multi-Vocational Life Skills Program","""1489111""",0,0,0,"*",0,0,"*",12
"Wallingford School District","""1480011""","Parker Farms School","""1480311""",0,17,13,63,0,0,235,328
"Wallingford School District","""1480011""","Pond Hill School","""1481211""",0,11,8,62,0,0,252,333
"Wallingford School District","""1480011""","Rock Hill School","""1480411""","*",18,"*",51,0,0,270,349
"Wallingford School District","""1480011""","Yalesville School","""1480811""",0,24,"*",32,0,"*",332,397
"Waterbury School District","""1510011""","West Side Middle School","""1515211""","*",13,256,532,"*",45,226,1076
"Waterbury School District","""1510011""","Washington School","""1512311""","*","*",55,235,0,6,43,348
"Waterbury School District","""1510011""","B. W. Tinker School","""1512111""","*","*",101,216,0,23,219,568
"Waterbury School District","""1510011""","Bucks Hill School","""1510511""","*","*",146,321,0,19,75,571
"Waterbury School District","""1510011""","Bunker Hill School","""1510611""","*",11,148,230,0,"*",101,497
"Waterbury School District","""1510011""","Carrington School","""1512711""",0,9,77,238,0,7,131,462
"Waterbury School District","""1510011""","Crosby High School","""1516211""",10,44,410,597,8,14,294,1377
"Waterbury School District","""1510011""","Driggs School","""1510911""","*","*",159,308,0,10,60,544
"Waterbury School District","""1510011""","Duggan School","""1511611""","*","*",93,208,0,19,55,381
"Waterbury School District","""1510011""","Enlightenment School","""1519111""",0,0,56,100,0,0,20,176
"Waterbury School District","""1510011""","F. J. Kingsbury School","""1511411""","*",8,165,257,0,"*",80,515
"Waterbury School District","""1510011""","Gilmartin School","""1512611""",7,7,91,209,0,8,78,400
"Waterbury School District","""1510011""","H. S. Chase School","""1510711""","*",17,161,344,0,"*",219,756
"Waterbury School District","""1510011""","Hopeville School","""1511311""","*","*",74,280,0,6,79,445
"Waterbury School District","""1510011""","John F. Kennedy High School","""1516411""",7,26,329,615,0,12,425,1414
"Waterbury School District","""1510011""","Maloney Interdistrict Magnet School","""1513111""","*","*",114,155,0,31,284,603
"Waterbury School District","""1510011""","Margaret M. Generali Elementary School","""1511111""","*","*",108,237,0,14,169,533
"Waterbury School District","""1510011""","Michael F. Wallace Middle School","""1515111""","*",32,308,595,"*",51,226,1223
"Waterbury School District","""1510011""","North End Middle School","""1515311""","*",13,373,613,"*",28,160,1195
"Waterbury School District","""1510011""","Regan School","""1512811""",0,"*",96,139,0,"*",50,292
"Waterbury School District","""1510011""","Rotella Interdistrict Magnet School","""1513311""","*","*",98,166,0,34,298,615
"Waterbury School District","""1510011""","Special Education Preschool","""1518011""",0,10,34,104,0,14,51,213
"Waterbury School District","""1510011""","Sprague School","""1512011""","*","*",90,235,0,"*",35,370
"Waterbury School District","""1510011""","State Street School","""1519011""",0,0,23,36,0,0,12,71
"Waterbury School District","""1510011""","Walsh School","""1512211""",0,"*",180,275,0,"*",29,499
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (High)","""1516011""","*","*",100,106,0,28,224,467
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (Middle)","""1515011""",0,"*",74,90,"*",23,138,330
"Waterbury School District","""1510011""","Wendell L. Cross School","""1510811""",7,16,72,164,0,7,111,377
"Waterbury School District","""1510011""","Wilby High School","""1516311""",0,"*",494,654,"*",17,138,1321
"Waterbury School District","""1510011""","Woodrow Wilson School","""1513211""","*","*",116,252,0,7,45,423
"Waterford School District","""1520011""","Clark Lane Middle School","""1525111""","*",45,33,42,0,"*",552,683
"Waterford School District","""1520011""","Great Neck Elementary School","""1520211""","*",13,"*",27,0,"*",302,351
"Waterford School District","""1520011""","Oswegatchie Elementary School","""1520611""","*",22,16,26,0,"*",327,399
"Waterford School District","""1520011""","Quaker Hill Elementary School","""1520711""",9,31,13,27,0,7,270,357
"Waterford School District","""1520011""","Waterford High School","""1526111""","*",51,46,69,0,"*",718,895
"Watertown School District","""1530011""","Fletcher W. Judson School","""1530311""","*","*",0,21,0,"*",295,324
"Watertown School District","""1530011""","John Trumbull Primary School","""1530211""","*",16,"*",47,0,22,604,701
"Watertown School District","""1530011""","Polk School","""1530411""",0,12,7,25,0,7,294,345
"Watertown School District","""1530011""","Swift Middle School","""1535111""","*",17,"*",59,0,21,658,771
"Watertown School District","""1530011""","Watertown High School","""1536111""","*",27,17,37,0,"*",857,956
"West Hartford School District","""1550011""","Smith School","""1551711""",0,66,37,129,0,16,89,337
"West Hartford School District","""1550011""","Achieve","""1559111""",0,0,0,"*",0,0,"*",6
"West Hartford School District","""1550011""","Aiken School","""1551611""","*",75,28,36,"*",15,314,471
"West Hartford School District","""1550011""","Braeburn School","""1550211""",0,28,30,36,0,15,308,417
"West Hartford School District","""1550011""","Bristow Middle School","""1555311""",0,42,36,52,0,16,277,423
"West Hartford School District","""1550011""","Bugbee School","""1550411""","*",41,11,15,"*",10,376,455
"West Hartford School District","""1550011""","Charter Oak International Academy","""1550511""","*",60,45,120,0,"*",62,299
"West Hartford School District","""1550011""","Conard High School","""1556111""","*",143,149,276,0,"*",850,1451
"West Hartford School District","""1550011""","Duffy School","""1550611""",0,28,27,31,0,18,420,524
"West Hartford School District","""1550011""","Hall High School","""1556211""","*",159,149,215,0,"*",981,1531
"West Hartford School District","""1550011""","King Philip Middle School","""1555111""","*",104,85,120,"*",19,549,884
"West Hartford School District","""1550011""","Morley School","""1550911""",0,15,18,30,0,8,285,356
"West Hartford School District","""1550011""","Norfeldt School","""1551011""","*",55,27,22,0,"*",300,425
"West Hartford School District","""1550011""","Sedgwick Middle School","""1555211""","*",97,91,175,0,"*",551,942
"West Hartford School District","""1550011""","Strive-West Hartford","""1559211""",0,0,9,10,0,"*","*",26
"West Hartford School District","""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","""1559011""",0,0,"*","*",0,0,8,12
"West Hartford School District","""1550011""","Webster Hill School","""1551211""","*",54,42,85,0,"*",275,472
"West Hartford School District","""1550011""","Whiting Lane School","""1551311""","*",44,68,110,0,"*",317,553
"West Hartford School District","""1550011""","Wolcott School","""1551511""","*",86,42,83,0,"*",283,513
"West Haven School District","""1560011""","Washington School","""1561211""","*",11,80,188,"*",20,160,461
"West Haven School District","""1560011""","Alma E. Pagels School","""1560811""","*",19,82,66,0,"*",179,359
"West Haven School District","""1560011""","Carrigan 5/6 Intermediate School","""1565311""",0,27,212,299,0,44,340,922
"West Haven School District","""1560011""","Edith E. Mackrille School","""1560611""","*",20,68,96,0,"*",193,396
"West Haven School District","""1560011""","Forest School","""1560311""",0,23,136,189,0,21,107,476
"West Haven School District","""1560011""","Harry M. Bailey Middle School","""1565111""",0,26,214,267,0,39,402,948
"West Haven School District","""1560011""","Savin Rock Community School","""1561411""","*","*",123,220,0,22,133,510
"West Haven School District","""1560011""","Seth G. Haley School","""1560411""",0,24,46,123,0,15,264,472
"West Haven School District","""1560011""","West Haven High School","""1566111""","*",51,352,415,0,"*",659,1515
"Westbrook School District","""1540011""","Daisy Ingraham School","""1540211""","*",7,"*",34,0,0,292,336
"Westbrook School District","""1540011""","Westbrook High School","""1546111""",0,"*","*",7,0,"*",281,296
"Westbrook School District","""1540011""","Westbrook Middle School","""1545111""","*","*","*",19,0,6,260,290
"Weston School District","""1570011""","Hurlbutt Elementary School","""1570111""",0,19,"*","*",0,27,458,525
"Weston School District","""1570011""","Weston High School","""1576111""",0,18,8,20,0,7,702,755
"Weston School District","""1570011""","Weston Intermediate School","""1570211""",0,24,"*",17,"*",14,510,570
"Weston School District","""1570011""","Weston Middle School","""1575111""","*",25,10,23,"*",9,559,628
"Westport School District","""1580011""","Bedford Middle School","""1585111""",0,50,"*",38,0,"*",749,851
"Westport School District","""1580011""","Coleytown Elementary School","""1580311""",0,21,7,6,0,8,438,480
"Westport School District","""1580011""","Coleytown Middle School","""1585311""","*",13,7,10,0,"*",468,501
"Westport School District","""1580011""","Green's Farms School","""1580411""","*",28,"*",22,0,18,380,453
"Westport School District","""1580011""","King's Highway Elementary School","""1580511""",0,27,6,8,0,7,420,468
"Westport School District","""1580011""","Long Lots School","""1580711""",0,43,7,40,0,16,492,598
"Westport School District","""1580011""","Saugatuck Elementary School","""1580811""",0,16,7,16,0,7,476,522
"Westport School District","""1580011""","Staples High School","""1586111""","*",80,37,57,0,"*",1643,1824
"Westport School District","""1580011""","Stepping Stones Preschool","""1588011""",0,"*","*","*",0,0,32,39
"Wethersfield School District","""1590011""","Alfred W. Hanmer School","""1590811""",0,19,23,44,"*","*",313,406
"Wethersfield School District","""1590011""","Charles Wright School","""1591011""","*",23,17,61,0,"*",181,292
"Wethersfield School District","""1590011""","Emerson-Williams School","""1590211""","*",16,"*",58,0,9,333,426
"Wethersfield School District","""1590011""","Highcrest School","""1591111""",0,19,19,45,0,10,333,426
"Wethersfield School District","""1590011""","Samuel B. Webb Elementary School","""1591211""",0,15,18,50,0,8,303,394
"Wethersfield School District","""1590011""","Silas Deane Middle School","""1595211""",0,36,"*",93,0,"*",458,619
"Wethersfield School District","""1590011""","Wethersfield High School","""1596111""","*",50,50,159,0,"*",856,1121
"Willington School District","""1600011""","Center School","""1600111""",0,"*","*",8,0,"*",187,207
"Willington School District","""1600011""","Hall Memorial School","""1605111""",0,"*","*",22,"*",8,251,285
"Wilton School District","""1610011""","Middlebrook School","""1615211""","*",61,"*",26,0,11,949,1058
"Wilton School District","""1610011""","Cider Mill School","""1610711""","*",73,17,25,0,"*",907,1039
"Wilton School District","""1610011""","Miller-Driscoll School","""1610511""",0,73,20,27,"*","*",795,929
"Wilton School District","""1610011""","Wilton High School","""1616111""",0,73,18,32,0,7,1161,1291
"Winchester School District","""1620011""","Batcheller - Bridges 1","""1629211""",0,0,0,"*",0,0,"*","*"
"Winchester School District","""1620011""","Batcheller Early Education Center","""1620411""",0,"*","*",15,0,0,174,197
"Winchester School District","""1620011""","Mary P. Hinsdale School","""1620211""",0,0,"*",9,0,"*",255,273
"Winchester School District","""1620011""","Pearson Middle School","""1625111""",0,"*",10,14,"*",0,188,214
"Windham School District","""1630011""","Early Headstart","""1638011""",0,0,"*",24,0,0,"*",31
"Windham School District","""1630011""","Natchaug School","""1630111""",0,"*",16,143,0,"*",65,235
"Windham School District","""1630011""","North Windham School","""1630311""","*","*",20,288,0,13,100,425
"Windham School District","""1630011""","Partial Day Program","""1638411""",0,0,"*","*",0,0,0,6
"Windham School District","""1630011""","W. B. Sweeney School","""1630611""","*","*",18,242,0,11,67,343
"Windham School District","""1630011""","Windham Center School","""1630511""",0,"*","*",173,0,6,106,289
"Windham School District","""1630011""","Windham Early Childhood Prospect Street","""1638311""",0,"*",8,146,0,"*",36,198
"Windham School District","""1630011""","Windham High School","""1636111""","*",10,35,447,0,"*",227,729
"Windham School District","""1630011""","Windham Middle School","""1635111""",9,11,67,638,0,12,249,986
"Windsor Locks School District","""1650011""","North Street School","""1650111""",0,34,30,48,"*","*",274,414
"Windsor Locks School District","""1650011""","South Elementary School","""1650411""",0,"*",43,42,0,"*",260,381
"Windsor Locks School District","""1650011""","Windsor Locks High School","""1656111""","*",46,40,43,0,"*",426,558
"Windsor Locks School District","""1650011""","Windsor Locks Middle School","""1655111""","*",36,38,36,0,"*",274,394
"Windsor School District","""1640011""","Clover Street School","""1640111""","*",18,104,29,0,"*",66,227
"Windsor School District","""1640011""","John F. Kennedy School","""1640811""",0,18,158,59,0,15,38,288
"Windsor School District","""1640011""","Oliver Ellsworth School","""1640911""",0,16,161,69,0,12,141,399
"Windsor School District","""1640011""","Poquonock Elementary School","""1640511""","*",23,114,34,"*",18,122,313
"Windsor School District","""1640011""","Roger Wolcott Early Child Center","""1641011""",0,"*",80,35,"*",19,100,253
"Windsor School District","""1640011""","Sage Park Middle School","""1645311""","*",34,374,128,0,"*",221,787
"Windsor School District","""1640011""","Windsor High School","""1646111""",0,51,626,156,0,25,370,1228
"Wolcott School District","""1660011""","Alcott School","""1660611""",0,"*","*",13,0,14,306,346
"Wolcott School District","""1660011""","Frisbie School","""1660211""",0,13,11,19,0,15,321,379
"Wolcott School District","""1660011""","Tyrrell Middle School","""1665111""",0,9,11,23,0,24,600,667
"Wolcott School District","""1660011""","Wakelee School","""1660511""","*","*",11,14,0,14,351,396
"Wolcott School District","""1660011""","Wolcott High School","""1666111""","*",11,12,39,"*",13,780,861
"Woodbridge School District","""1670011""","Beecher Road Intermediate School","""1670211""","*",73,15,20,"*","*",311,428
"Woodbridge School District","""1670011""","Beecher Road Primary School","""1670111""",0,44,8,12,"*","*",239,309
"Woodstock Academy District","""9030022""","Woodstock Academy","""9036122""","*",52,"*",37,0,7,996,1098
"Woodstock School District","""1690011""","Woodstock Elementary School","""1690211""",0,"*","*",22,0,16,458,501
"Woodstock School District","""1690011""","Woodstock Middle School","""1695111""",0,"*","*",10,0,16,355,389

