"Student Counts by School and Race"
"All Districts, All Schools"
"2015-16"

"",,,,"Race",,,,,,,
"Trailblazers Academy District","""2780013""","Trailblazers Academy","""2785113""",0,"*",57,62,0,"*","*",125
"Trumbull School District","""1440011""","Booth Hill School","""1440111""","*",40,14,45,"*","*",348,456
"Trumbull School District","""1440011""","Daniels Farm School","""1440811""",0,42,23,33,0,8,354,460
"Trumbull School District","""1440011""","Frenchtown Elementary School","""1441011""",0,53,"*",68,0,"*",385,554
"Trumbull School District","""1440011""","Hillcrest Middle School","""1445211""","*",51,35,63,0,"*",613,769
"Trumbull School District","""1440011""","Jane Ryan School","""1440411""","*",23,12,34,0,"*",305,377
"Trumbull School District","""1440011""","Madison Middle School","""1445111""","*",69,37,69,"*","*",613,792
"Trumbull School District","""1440011""","Middlebrook School","""1440311""",0,54,37,73,"*","*",324,497
"Trumbull School District","""1440011""","Tashua School","""1440911""",0,54,"*",25,0,"*",305,401
"Trumbull School District","""1440011""","Trumbull Early Childhood Education Center","""1448011""",0,20,"*",24,0,"*",149,209
"Trumbull School District","""1440011""","Trumbull High School","""1446111""","*",152,94,178,0,"*",1719,2151
"Unified School District #1","""3360015""","Bridgeport Correctional Center","""3360115""",0,0,"*","*",0,0,0,6
"Unified School District #1","""3360015""","Brooklyn Correctional Institution","""3360215""",0,0,"*",0,0,0,0,"*"
"Unified School District #1","""3360015""","Cheshire Correctional Institution","""3360315""",0,0,6,"*",0,0,"*",10
"Unified School District #1","""3360015""","Corrigan/Radgowski Correctional Institution","""3362415""",0,0,7,"*",0,"*",0,11
"Unified School District #1","""3360015""","Enfield Correctional Institution","""3360415""",0,0,"*",0,0,0,0,"*"
"Unified School District #1","""3360015""","Garner Correctional Institution","""3361915""",0,0,8,6,0,"*","*",17
"Unified School District #1","""3360015""","Hartford Correctional Center","""3360615""",0,0,"*","*",0,0,"*",8
"Unified School District #1","""3360015""","MacDougall/Walker Correctional Institution","""3362215""",0,0,"*","*",0,0,0,7
"Unified School District #1","""3360015""","Manson Youth Institution","""3361115""",0,0,173,88,0,"*","*",295
"Unified School District #1","""3360015""","New Haven Correctional Center","""3360915""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","""3360015""","Northern Correctional Institution","""3362615""",0,0,"*","*",0,0,"*",7
"Unified School District #1","""3360015""","Osborn Correctional Institution","""3361215""",0,0,"*","*",0,0,"*",7
"Unified School District #1","""3360015""","Robinson Correctional Institution","""3361315""",0,0,0,"*",0,0,"*","*"
"Unified School District #1","""3360015""","Willard/Cybulski Correctional Institution","""3361515""",0,0,"*",0,0,0,0,"*"
"Unified School District #1","""3360015""","York Correctional Institution","""3362515""",0,"*","*","*",0,0,"*",11
"Unified School District #2","""3470015""","Children's Place School","""3470115""",0,"*","*","*",0,"*",14,28
"Unified School District #2","""3470015""","Riverview School","""3470315""",0,"*",9,21,0,"*",27,61
"Unified School District #2","""3470015""","Walter G. Cady School","""3476715""",0,0,34,20,0,"*","*",62
"Union School District","""1450011""","Union Elementary School","""1450111""",0,"*","*","*",0,0,76,80
"Vernon School District","""1460011""","Northeast School","""1460311""",0,16,29,65,0,37,175,322
"Vernon School District","""1460011""","Center Road School","""1461411""",0,41,48,65,0,21,327,502
"Vernon School District","""1460011""","Lake Street School","""1460111""","*","*",11,20,0,9,175,219
"Vernon School District","""1460011""","Loveland Hill School","""1460511""",0,0,"*","*",0,"*","*",10
"Vernon School District","""1460011""","Maple Street School","""1460211""",0,11,51,71,0,22,119,274
"Vernon School District","""1460011""","Next Step Program (AACBP)","""1469011""",0,0,"*",0,0,0,"*",7
"Vernon School District","""1460011""","Rockville High School","""1466111""","*",44,95,98,0,"*",574,820
"Vernon School District","""1460011""","Skinner Road School","""1461011""",0,52,33,48,0,18,183,334
"Vernon School District","""1460011""","VPS PreK Collaborative - YMCA","""1460711""",0,0,0,"*",0,"*","*",8
"Vernon School District","""1460011""","Vernon Center Middle School","""1465111""","*",41,84,91,0,"*",445,682
"Voluntown School District","""1470011""","Voluntown Elementary School","""1470111""","*","*",7,8,"*",11,261,296
"Wallingford School District","""1480011""","Highland School","""1480211""","*",26,"*",26,0,6,242,307
"Wallingford School District","""1480011""","A.R.T.S. Academy","""1489011""",0,0,0,0,0,0,17,17
"Wallingford School District","""1480011""","Cook Hill School","""1481011""",0,18,7,70,"*","*",262,365
"Wallingford School District","""1480011""","Dag Hammarskjold Middle School","""1485211""","*",30,18,131,0,"*",552,733
"Wallingford School District","""1480011""","Education Enhancement Program","""1480511""",0,0,0,"*",0,0,"*",19
"Wallingford School District","""1480011""","Evarts C. Stevens School","""1480911""",0,22,"*",67,0,"*",233,329
"Wallingford School District","""1480011""","Harvest Park","""1489211""",0,0,0,"*",0,0,"*",9
"Wallingford School District","""1480011""","James H. Moran Middle School","""1485311""","*",47,22,97,0,"*",522,696
"Wallingford School District","""1480011""","Lyman Hall High School","""1486111""","*",44,30,177,0,"*",817,1073
"Wallingford School District","""1480011""","Mark T. Sheehan High School","""1486211""","*",64,19,96,0,"*",668,849
"Wallingford School District","""1480011""","Moses Y. Beach School","""1480111""","*",18,"*",71,"*","*",230,331
"Wallingford School District","""1480011""","Multi-Vocational Life Skills Program","""1489111""",0,"*",0,0,0,0,"*",9
"Wallingford School District","""1480011""","Parker Farms School","""1480311""","*",12,8,74,0,"*",169,267
"Wallingford School District","""1480011""","Pond Hill School","""1481211""",0,11,"*",50,0,"*",255,326
"Wallingford School District","""1480011""","Rock Hill School","""1480411""",0,18,"*",55,0,"*",258,337
"Wallingford School District","""1480011""","Yalesville School","""1480811""","*",17,6,47,"*","*",246,321
"Waterbury School District","""1510011""","West Side Middle School","""1515211""","*","*",206,577,0,26,191,1020
"Waterbury School District","""1510011""","Washington School","""1512311""","*","*",50,220,0,9,21,310
"Waterbury School District","""1510011""","B. W. Tinker School","""1512111""",0,6,91,258,0,31,205,591
"Waterbury School District","""1510011""","B.W. Tinker BDLC","""1510411""",0,0,6,"*",0,0,"*",11
"Waterbury School District","""1510011""","Bucks Hill School","""1510511""",0,"*",86,441,0,"*",32,575
"Waterbury School District","""1510011""","Bunker Hill BDLC","""1510111""",0,0,"*",7,0,"*","*",15
"Waterbury School District","""1510011""","Bunker Hill School","""1510611""","*",25,118,234,0,"*",99,495
"Waterbury School District","""1510011""","Carrington ESC","""1511911""",0,0,"*",10,0,0,"*",13
"Waterbury School District","""1510011""","Carrington School","""1512711""","*",15,117,212,0,"*",147,504
"Waterbury School District","""1510011""","Crosby High School","""1516211""","*",20,338,613,"*",41,172,1192
"Waterbury School District","""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","""1514011""",0,0,"*",10,0,0,"*",15
"Waterbury School District","""1510011""","Driggs School","""1510911""","*","*",142,279,0,23,64,515
"Waterbury School District","""1510011""","Duggan CBL","""1513611""",0,"*","*","*",0,0,"*",8
"Waterbury School District","""1510011""","Duggan School","""1511611""","*","*",108,259,0,22,68,463
"Waterbury School District","""1510011""","Enlightenment School","""1519111""",0,0,37,88,0,"*","*",139
"Waterbury School District","""1510011""","Excel II","""1513811""",0,0,"*",0,0,"*",0,"*"
"Waterbury School District","""1510011""","Excel III","""1513911""",0,0,0,"*",0,0,"*",6
"Waterbury School District","""1510011""","F. J. Kingsbury School","""1511411""","*","*",165,302,"*",28,41,541
"Waterbury School District","""1510011""","Gilmartin School","""1512611""",7,12,89,235,0,17,119,479
"Waterbury School District","""1510011""","H. S. Chase School","""1510711""",9,17,133,435,0,30,164,788
"Waterbury School District","""1510011""","Hopeville School","""1511311""","*","*",77,321,0,26,59,490
"Waterbury School District","""1510011""","John F. Kennedy High School","""1516411""",14,25,289,660,0,36,277,1301
"Waterbury School District","""1510011""","Maloney Interdistrict Magnet School","""1513111""","*","*",87,209,0,21,257,590
"Waterbury School District","""1510011""","Maloney Prek","""1519811""","*","*","*",18,0,0,"*",30
"Waterbury School District","""1510011""","Margaret M. Generali Autism","""1513511""",0,0,10,12,0,"*","*",26
"Waterbury School District","""1510011""","Margaret M. Generali Elementary School","""1511111""","*",9,108,302,"*",21,115,557
"Waterbury School District","""1510011""","Michael F. Wallace Autism","""1512911""",0,0,8,"*",0,0,"*",19
"Waterbury School District","""1510011""","Michael F. Wallace Middle School","""1515111""","*",24,293,598,"*",28,226,1182
"Waterbury School District","""1510011""","North End ESC","""1511811""",0,0,0,"*",0,0,"*","*"
"Waterbury School District","""1510011""","North End Middle School","""1515311""","*","*",267,571,0,21,110,989
"Waterbury School District","""1510011""","Reed ESC","""1512411""",0,0,"*",11,0,0,"*",20
"Waterbury School District","""1510011""","Reed School","""1513411""","*","*",116,271,0,17,26,434
"Waterbury School District","""1510011""","Regan School","""1512811""",0,"*",70,134,0,"*",36,256
"Waterbury School District","""1510011""","Rotella Interdistrict Magnet School","""1513311""","*","*",89,229,0,29,255,613
"Waterbury School District","""1510011""","Special Education Preschool","""1518011""",0,"*",46,127,0,"*",36,217
"Waterbury School District","""1510011""","Sprague School","""1512011""","*","*",89,291,0,20,59,465
"Waterbury School District","""1510011""","State Street School","""1519011""",0,0,21,35,0,"*","*",59
"Waterbury School District","""1510011""","Walsh School","""1512211""",0,"*",111,229,0,"*",23,372
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (High)","""1516011""","*","*",123,134,0,18,203,488
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (Middle)","""1515011""","*","*",67,103,0,14,141,331
"Waterbury School District","""1510011""","Waterbury Career Academy","""1516711""","*","*",188,326,0,26,124,693
"Waterbury School District","""1510011""","Wendell L. Cross School","""1510811""","*",12,52,163,0,"*",82,324
"Waterbury School District","""1510011""","Wilby ESC","""1511711""",0,0,0,"*",0,0,"*","*"
"Waterbury School District","""1510011""","Wilby High School","""1516311""","*","*",357,654,0,24,124,1172
"Waterbury School District","""1510011""","Woodrow Wilson BDLC","""1511211""",0,0,"*",11,0,0,"*",17
"Waterbury School District","""1510011""","Woodrow Wilson School","""1513211""","*","*",105,281,0,16,25,431
"Waterford School District","""1520011""","Autism Class","""1521111""",0,"*",0,"*",0,0,"*","*"
"Waterford School District","""1520011""","Avery Point Transition Program","""1520311""",0,0,"*",0,0,"*","*",6
"Waterford School District","""1520011""","Clark Lane Middle School","""1525111""","*",35,19,78,0,"*",522,669
"Waterford School District","""1520011""","Great Neck Elementary School","""1520211""",0,8,8,20,0,14,264,314
"Waterford School District","""1520011""","Oswegatchie Elementary School","""1520611""","*",18,"*",32,0,18,272,354
"Waterford School District","""1520011""","Quaker Hill Elementary School","""1520711""","*",10,"*",27,0,18,278,344
"Waterford School District","""1520011""","Waterford High School","""1526111""",9,51,38,70,0,10,640,818
"Waterford School District","""1520011""","Waterford High School Tutor Center","""1521211""",0,0,0,0,0,0,"*","*"
"Watertown School District","""1530011""","Fletcher W. Judson School","""1530311""",0,"*","*",19,0,8,253,289
"Watertown School District","""1530011""","John Trumbull Primary School","""1530211""","*",10,"*",48,0,18,551,637
"Watertown School District","""1530011""","Polk School","""1530411""","*",9,"*",31,0,9,303,360
"Watertown School District","""1530011""","Swift Middle School","""1535111""",0,14,15,41,0,21,574,665
"Watertown School District","""1530011""","Watertown High School","""1536111""","*","*",22,61,0,25,729,860
"West Hartford School District","""1550011""","Smith School","""1551711""","*",63,41,122,0,"*",123,359
"West Hartford School District","""1550011""","Achieve","""1559111""",0,0,"*",0,0,"*",7,10
"West Hartford School District","""1550011""","Aiken School","""1551611""","*",64,31,53,0,"*",251,417
"West Hartford School District","""1550011""","Braeburn Learning Center","""1559311""",0,0,"*","*",0,0,"*",6
"West Hartford School District","""1550011""","Braeburn School","""1550211""","*",20,23,48,0,"*",257,364
"West Hartford School District","""1550011""","Bristow Middle School","""1555311""",0,60,26,53,0,32,251,422
"West Hartford School District","""1550011""","Bugbee School","""1550411""",0,31,16,34,0,11,338,430
"West Hartford School District","""1550011""","Charter Oak International Academy","""1550511""",0,42,34,138,"*","*",80,322
"West Hartford School District","""1550011""","Conard High School","""1556111""","*",197,142,290,0,"*",865,1540
"West Hartford School District","""1550011""","Duffy School","""1550611""",0,28,25,52,0,12,370,487
"West Hartford School District","""1550011""","Hall High School","""1556211""","*",149,116,204,"*",56,932,1463
"West Hartford School District","""1550011""","King Philip Middle School","""1555111""",0,105,69,142,0,53,570,939
"West Hartford School District","""1550011""","Morley School","""1550911""",0,13,19,28,0,21,220,301
"West Hartford School District","""1550011""","Norfeldt Learning Center","""1559411""",0,"*","*",0,0,"*","*",8
"West Hartford School District","""1550011""","Norfeldt School","""1551011""",0,48,19,29,0,23,228,347
"West Hartford School District","""1550011""","REACH","""1557311""",0,0,12,16,0,"*","*",36
"West Hartford School District","""1550011""","Sedgwick Middle School","""1555211""","*",105,81,177,0,"*",469,861
"West Hartford School District","""1550011""","Strive-West Hartford","""1559211""",0,"*",8,12,0,0,"*",29
"West Hartford School District","""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","""1559011""",0,0,"*","*",0,0,10,12
"West Hartford School District","""1550011""","Webster Hill School","""1551211""",0,45,33,92,0,11,249,430
"West Hartford School District","""1550011""","Whiting Lane Learning Center","""1559511""",0,"*",0,"*",0,"*","*",8
"West Hartford School District","""1550011""","Whiting Lane School","""1551311""",0,39,44,85,"*","*",253,437
"West Hartford School District","""1550011""","Wolcott Learning Center","""1559611""",0,"*",0,"*",0,"*","*",8
"West Hartford School District","""1550011""","Wolcott School","""1551511""",0,91,29,92,0,18,237,467
"West Haven School District","""1560011""","Washington School","""1561211""","*",15,77,231,"*",13,130,469
"West Haven School District","""1560011""","Life Skills","""1560111""",0,0,"*",0,0,"*","*",6
"West Haven School District","""1560011""","ASD Lab","""1561111""",0,"*","*","*",0,0,"*",10
"West Haven School District","""1560011""","Alma E. Pagels School","""1560811""",0,"*",75,82,0,"*",166,340
"West Haven School District","""1560011""","Blended","""1560711""",0,0,"*","*",0,0,6,17
"West Haven School District","""1560011""","Blended (Molloy)","""1560511""",0,"*","*",0,0,"*",12,17
"West Haven School District","""1560011""","Carrigan 5/6 Intermediate School","""1565311""",0,32,204,325,0,34,306,901
"West Haven School District","""1560011""","Edith E. Mackrille School","""1560611""",0,22,60,68,0,10,140,300
"West Haven School District","""1560011""","Forest School","""1560311""","*","*",123,205,0,27,89,461
"West Haven School District","""1560011""","Harry M. Bailey Middle School","""1565111""","*",36,181,288,0,"*",301,842
"West Haven School District","""1560011""","PACE","""1560211""",0,0,13,14,0,0,9,36
"West Haven School District","""1560011""","Savin Rock Community School","""1561411""","*",18,122,216,0,"*",109,481
"West Haven School District","""1560011""","Seth G. Haley School","""1560411""","*",16,55,111,0,"*",226,419
"West Haven School District","""1560011""","West Haven High School","""1566111""","*","*",360,470,0,54,521,1456
"Westbrook School District","""1540011""","Daisy Ingraham School","""1540211""",0,"*","*",46,0,"*",207,261
"Westbrook School District","""1540011""","Westbrook High School","""1546111""","*","*","*",31,0,9,242,287
"Westbrook School District","""1540011""","Westbrook Middle School","""1545111""","*",6,"*",29,0,"*",187,227
"Weston School District","""1570011""","Hurlbutt Elementary School","""1570111""","*",24,"*",23,0,32,362,446
"Weston School District","""1570011""","Weston High School","""1576111""","*",40,16,34,0,"*",734,840
"Weston School District","""1570011""","Weston Intermediate School","""1570211""",0,21,"*",17,"*",30,452,531
"Weston School District","""1570011""","Weston Middle School","""1575111""",0,27,7,20,0,18,510,582
"Westport School District","""1580011""","Bedford Middle School","""1585111""",0,44,10,47,0,12,722,835
"Westport School District","""1580011""","CES Segregated","""1580111""",0,"*","*",0,0,"*","*",7
"Westport School District","""1580011""","Coleytown Elementary School","""1580311""",0,22,"*",9,"*",24,342,404
"Westport School District","""1580011""","Coleytown Middle School","""1585311""",0,36,12,13,0,6,461,528
"Westport School District","""1580011""","Green's Farms School","""1580411""","*",18,"*",31,0,37,320,411
"Westport School District","""1580011""","Green's Farms Segregated","""1580211""",0,"*",0,0,0,0,"*","*"
"Westport School District","""1580011""","King's Highway Elementary School","""1580511""",0,39,10,24,0,23,389,485
"Westport School District","""1580011""","King's Highway Segregated","""1580611""",0,"*",0,0,0,"*","*",6
"Westport School District","""1580011""","Long Lots School","""1580711""",0,43,7,36,0,33,441,560
"Westport School District","""1580011""","Saugatuck Elementary School","""1580811""",0,34,"*","*",0,35,429,516
"Westport School District","""1580011""","Staples High School","""1586111""","*",116,40,86,0,"*",1630,1885
"Westport School District","""1580011""","Stepping Stones Preschool","""1588011""",0,"*","*","*",0,"*",43,50
"Wethersfield School District","""1590011""","Alfred W. Hanmer School","""1590811""","*",19,10,43,"*",9,270,353
"Wethersfield School District","""1590011""","Charles Wright School","""1591011""","*",15,"*",60,0,15,220,326
"Wethersfield School District","""1590011""","Emerson-Williams School","""1590211""","*",14,"*",68,0,15,317,424
"Wethersfield School District","""1590011""","Highcrest School","""1591111""",0,17,15,55,0,16,323,426
"Wethersfield School District","""1590011""","Samuel B. Webb Elementary School","""1591211""",0,17,6,62,0,11,266,362
"Wethersfield School District","""1590011""","Silas Deane Middle School","""1595211""","*",28,28,87,0,"*",392,544
"Wethersfield School District","""1590011""","Wethersfield High School","""1596111""","*",60,45,192,0,"*",878,1185
"Willington School District","""1600011""","Center School","""1600111""",0,"*","*",10,0,13,220,248
"Willington School District","""1600011""","Hall Memorial School","""1605111""",0,0,"*",6,0,"*",175,186
"Wilton School District","""1610011""","Middlebrook School","""1615211""","*",95,"*",31,0,25,848,1018
"Wilton School District","""1610011""","Cider Mill School","""1610711""","*",111,9,40,"*",19,789,971
"Wilton School District","""1610011""","Miller-Driscoll School","""1610511""",0,83,"*","*",0,42,658,813
"Wilton School District","""1610011""","Wilton High School","""1616111""","*",89,16,38,"*",19,1165,1336
"Wilton School District","""1610011""","Wilton-Westport Evening School","""1610111""",0,0,0,"*",0,0,"*","*"
"Winchester School District","""1620011""","Batcheller Early Education Center","""1620411""","*","*","*",10,0,"*",131,149
"Winchester School District","""1620011""","Mary P. Hinsdale School","""1620211""","*",9,7,36,0,"*",181,237
"Winchester School District","""1620011""","Pearson Middle School","""1625111""",0,"*",6,27,0,"*",131,171
"Windham School District","""1630011""","Charles H. Barrows STEM Academy","""1630411""","*","*",14,220,0,22,286,551
"Windham School District","""1630011""","Early Headstart","""1638011""",0,0,0,"*",0,0,"*",23
"Windham School District","""1630011""","Natchaug School","""1630111""","*","*",9,250,0,9,47,318
"Windham School District","""1630011""","North Windham ASD Program","""1630811""",0,0,0,"*",0,0,"*","*"
"Windham School District","""1630011""","North Windham School","""1630311""","*","*",13,375,0,6,76,472
"Windham School District","""1630011""","Sweeney Medically Fragile Program","""1630911""",0,0,0,"*",0,0,0,"*"
"Windham School District","""1630011""","W. B. Sweeney School","""1630611""",0,"*",14,187,"*",10,51,264
"Windham School District","""1630011""","Windham Center School","""1630511""",0,0,"*",195,0,"*",74,275
"Windham School District","""1630011""","Windham Early Childhood Prospect Street","""1638311""",0,"*","*",158,0,0,24,186
"Windham School District","""1630011""","Windham Early Childhood Tuckie Road","""1631011""",0,0,"*",40,0,0,"*",47
"Windham School District","""1630011""","Windham High School","""1636111""","*",7,39,371,0,"*",134,561
"Windham School District","""1630011""","Windham Middle School","""1635111""","*","*",24,411,0,11,113,563
"Windsor Locks School District","""1650011""","North Street School","""1650111""",0,"*",49,61,"*",37,244,428
"Windsor Locks School District","""1650011""","Pine Meadow Academy","""1650611""",0,0,"*","*",0,"*",27,31
"Windsor Locks School District","""1650011""","RISE Transition Academy","""1650211""",0,0,0,0,0,0,8,8
"Windsor Locks School District","""1650011""","South Elementary School","""1650411""",0,"*",32,59,"*",34,224,381
"Windsor Locks School District","""1650011""","Windsor Locks High School","""1656111""","*",46,53,37,0,"*",293,434
"Windsor Locks School District","""1650011""","Windsor Locks Middle School","""1655111""",0,"*",42,37,0,"*",238,348
"Windsor School District","""1640011""","Clover Street School","""1640111""",0,12,153,42,0,17,64,288
"Windsor School District","""1640011""","Community Based Transition Academy","""1640211""",0,0,6,"*",0,0,"*",11
"Windsor School District","""1640011""","Expulsion","""1640411""",0,0,"*",0,0,0,0,"*"
"Windsor School District","""1640011""","John F. Kennedy School","""1640811""",0,"*",156,56,"*",29,141,406
"Windsor School District","""1640011""","Oliver Ellsworth School","""1640911""","*",38,141,74,0,"*",121,405
"Windsor School District","""1640011""","Plato Credit Recovery","""1640611""",0,0,"*",0,0,0,"*","*"
"Windsor School District","""1640011""","Poquonock Elementary School","""1640511""",0,13,120,51,0,21,81,286
"Windsor School District","""1640011""","Sage Park Middle School","""1645311""",0,"*",313,123,"*",30,181,673
"Windsor School District","""1640011""","Spark","""1640311""",0,0,8,"*",0,0,"*",12
"Windsor School District","""1640011""","Windsor High School","""1646111""",0,44,541,164,0,48,299,1096
"Wolcott School District","""1660011""","ABC Classroom","""1660311""",0,0,0,"*",0,"*","*","*"
"Wolcott School District","""1660011""","Alcott School","""1660611""",0,"*","*",28,0,10,236,285
"Wolcott School District","""1660011""","Frisbie School","""1660211""",0,"*","*",25,0,8,269,312
"Wolcott School District","""1660011""","Phoenix Program","""1660411""",0,0,0,"*",0,0,"*","*"
"Wolcott School District","""1660011""","Tyrrell Middle School","""1665111""",0,11,12,25,0,21,535,604
"Wolcott School District","""1660011""","Wakelee School","""1660511""","*","*",12,20,0,8,283,329
"Wolcott School District","""1660011""","Wolcott High School","""1666111""","*",13,"*",35,0,27,711,800
"Woodbridge School District","""1670011""","Beecher Road School","""1670311""","*",100,27,52,"*",22,567,771
"Woodstock Academy District","""9030022""","Woodstock Academy","""9036122""","*",107,"*",22,0,27,858,1022
"Woodstock School District","""1690011""","Woodstock Elementary School","""1690211""",0,"*","*",15,0,22,381,424
"Woodstock School District","""1690011""","Woodstock Middle School","""1695111""",0,6,8,11,0,12,395,432

