"Student Enrollment Trend"
"Student Counts by School and Year"
"All Districts, All Schools"

"",,,,"YEAR",,,,,
"Unified School District #1","""3360015""","Cheshire Correctional Institution","""3360315""",38,25,29,15,18,10
"Unified School District #1","""3360015""","Corrigan/Radgowski Correctional Institution","""3362415""",43,45,21,29,13,11
"Unified School District #1","""3360015""","Enfield Correctional Institution","""3360415""",15,13,12,11,"*","*"
"Unified School District #1","""3360015""","Garner Correctional Institution","""3361915""",18,14,23,27,18,17
"Unified School District #1","""3360015""","Gates Correctional Institution","""3360515""",11,0,0,0,0,0
"Unified School District #1","""3360015""","Hartford Correctional Center","""3360615""",41,44,38,26,12,8
"Unified School District #1","""3360015""","MacDougall/Walker Correctional Institution","""3362215""",53,43,60,29,9,7
"Unified School District #1","""3360015""","Manson Youth Institution","""3361115""",445,400,315,310,270,295
"Unified School District #1","""3360015""","New Haven Correctional Center","""3360915""",17,10,17,16,7,"*"
"Unified School District #1","""3360015""","Northern Correctional Institution","""3362615""",16,30,19,10,11,7
"Unified School District #1","""3360015""","Osborn Correctional Institution","""3361215""",14,19,24,12,6,7
"Unified School District #1","""3360015""","Robinson Correctional Institution","""3361315""",24,20,15,13,7,"*"
"Unified School District #1","""3360015""","Willard/Cybulski Correctional Institution","""3361515""",13,24,12,7,"*","*"
"Unified School District #1","""3360015""","York Correctional Institution","""3362515""",36,29,36,22,22,11
"Unified School District #2","""3470015""","Children''s Place School","""3470115""",23,25,23,0,0,0
"Unified School District #2","""3470015""","Children's Place School","""3470115""",0,0,0,22,28,28
"Unified School District #2","""3470015""","Riverview School","""3470315""",64,56,56,54,61,61
"Unified School District #2","""3470015""","Walter G. Cady School","""3476715""",117,99,88,121,101,62
"Union School District","""1450011""","Union Elementary School","""1450111""",81,73,71,78,80,80
"Vernon School District","""1460011""","Northeast School","""1460311""",299,292,322,329,319,322
"Vernon School District","""1460011""","Center Road School","""1461411""",504,499,496,502,494,502
"Vernon School District","""1460011""","Lake Street School","""1460111""",287,286,278,256,238,219
"Vernon School District","""1460011""","Loveland Hill School","""1460511""",0,0,0,8,10,10
"Vernon School District","""1460011""","Maple Street School","""1460211""",309,310,334,323,317,274
"Vernon School District","""1460011""","Next Step Program (AACBP)","""1469011""",15,14,11,10,11,7
"Vernon School District","""1460011""","Rockville High School","""1466111""",1060,1052,973,926,872,820
"Vernon School District","""1460011""","Skinner Road School","""1461011""",350,375,332,306,346,334
"Vernon School District","""1460011""","VPS PreK Collaborative - YMCA","""1460711""",0,0,0,0,0,8
"Vernon School District","""1460011""","Vernon Center Middle School","""1465111""",772,741,699,662,652,682
"Voluntown School District","""1470011""","Voluntown Elementary School","""1470111""",312,319,315,303,313,296
"Wallingford School District","""1480011""","Highland School","""1480211""",352,324,285,265,288,307
"Wallingford School District","""1480011""","A.R.T.S. Academy","""1489011""",7,17,17,13,15,17
"Wallingford School District","""1480011""","Cook Hill School","""1481011""",391,385,365,343,355,365
"Wallingford School District","""1480011""","Dag  Hammarskjold Middle School","""1485211""",713,709,681,700,695,733
"Wallingford School District","""1480011""","Education Enhancement Program","""1480511""",0,0,0,0,21,19
"Wallingford School District","""1480011""","Evarts C. Stevens School","""1480911""",381,384,360,359,370,329
"Wallingford School District","""1480011""","Harvest Park","""1489211""","*",7,7,7,6,9
"Wallingford School District","""1480011""","James H. Moran Middle School","""1485311""",814,755,705,681,702,696
"Wallingford School District","""1480011""","Lyman Hall High School","""1486111""",1140,1129,1135,1098,1090,1073
"Wallingford School District","""1480011""","Mark T. Sheehan High School","""1486211""",949,917,914,892,856,849
"Wallingford School District","""1480011""","Moses Y. Beach School","""1480111""",376,354,350,327,331,331
"Wallingford School District","""1480011""","Multi-Vocational Life Skills Program","""1489111""",7,12,13,7,9,9
"Wallingford School District","""1480011""","Parker Farms School","""1480311""",342,328,327,289,287,267
"Wallingford School District","""1480011""","Pond Hill School","""1481211""",337,333,355,374,370,326
"Wallingford School District","""1480011""","Rock Hill School","""1480411""",357,349,364,343,334,337
"Wallingford School District","""1480011""","Yalesville School","""1480811""",383,397,384,376,340,321
"Waterbury School District","""1510011""","Brooklyn Elementary School","""1511011""",189,0,0,0,0,0
"Waterbury School District","""1510011""","West Side Middle School","""1515211""",1147,1076,1057,988,1021,1020
"Waterbury School District","""1510011""","Washington School","""1512311""",318,348,350,337,340,310
"Waterbury School District","""1510011""","B. W. Tinker School","""1512111""",509,568,563,572,572,591
"Waterbury School District","""1510011""","B.W. Tinker BDLC","""1510411""",0,0,0,0,0,11
"Waterbury School District","""1510011""","Barnard School","""1510311""",264,0,0,0,0,0
"Waterbury School District","""1510011""","Bucks Hill School","""1510511""",560,571,424,547,561,575
"Waterbury School District","""1510011""","Bunker Hill BDLC","""1510111""",0,0,0,0,0,15
"Waterbury School District","""1510011""","Bunker Hill School","""1510611""",486,497,505,514,511,495
"Waterbury School District","""1510011""","Carrington ESC","""1511911""",0,0,0,0,0,13
"Waterbury School District","""1510011""","Carrington School","""1512711""",488,462,457,446,487,504
"Waterbury School District","""1510011""","Crosby High School","""1516211""",1388,1377,1463,1389,1287,1192
"Waterbury School District","""1510011""","Crosby NVCC","""1514011""",0,0,0,0,0,15
"Waterbury School District","""1510011""","Driggs School","""1510911""",530,544,554,547,528,515
"Waterbury School District","""1510011""","Duggan CBL","""1513611""",0,0,0,0,0,8
"Waterbury School District","""1510011""","Duggan School","""1511611""",0,381,437,464,464,463
"Waterbury School District","""1510011""","Enlightenment School","""1519111""",150,176,198,191,179,139
"Waterbury School District","""1510011""","Excel II","""1513811""",0,0,0,0,0,"*"
"Waterbury School District","""1510011""","Excel III","""1513911""",0,0,0,0,0,6
"Waterbury School District","""1510011""","F. J. Kingsbury School","""1511411""",473,515,510,515,513,541
"Waterbury School District","""1510011""","Gilmartin School","""1512611""",330,400,487,518,506,479
"Waterbury School District","""1510011""","H. S. Chase School","""1510711""",716,756,756,784,817,788
"Waterbury School District","""1510011""","Hopeville School","""1511311""",419,445,460,485,476,490
"Waterbury School District","""1510011""","John F. Kennedy High School","""1516411""",1368,1414,1358,1286,1304,1301
"Waterbury School District","""1510011""","Maloney Interdistrict Magnet School","""1513111""",607,603,601,602,592,590
"Waterbury School District","""1510011""","Maloney Prek","""1519811""",0,0,0,0,0,30
"Waterbury School District","""1510011""","Margaret M. Generali Autism","""1513511""",0,0,0,0,0,26
"Waterbury School District","""1510011""","Margaret M. Generali Elementary School","""1511111""",557,533,585,601,603,557
"Waterbury School District","""1510011""","Michael F. Wallace Autism","""1512911""",0,0,0,0,0,19
"Waterbury School District","""1510011""","Michael F. Wallace Middle School","""1515111""",1348,1223,1220,1171,1159,1182
"Waterbury School District","""1510011""","North End ESC","""1511811""",0,0,0,0,0,"*"
"Waterbury School District","""1510011""","North End Middle School","""1515311""",1206,1195,1105,1050,1016,989
"Waterbury School District","""1510011""","Reed ESC","""1512411""",0,0,0,0,0,20
"Waterbury School District","""1510011""","Reed School","""1513411""",0,0,329,378,429,434
"Waterbury School District","""1510011""","Regan School","""1512811""",280,292,254,261,279,256
"Waterbury School District","""1510011""","Rotella Interdistrict Magnet School","""1513311""",616,615,615,614,612,613
"Waterbury School District","""1510011""","Special Education Preschool","""1518011""",208,213,200,203,201,217
"Waterbury School District","""1510011""","Sprague School","""1512011""",376,370,400,472,461,465
"Waterbury School District","""1510011""","State Street School","""1519011""",77,71,84,79,76,59
"Waterbury School District","""1510011""","Walsh School","""1512211""",567,499,511,459,455,372
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (High)","""1516011""",481,467,469,489,490,488
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (Middle)","""1515011""",319,330,333,331,330,331
"Waterbury School District","""1510011""","Waterbury Career Academy","""1516711""",0,0,0,245,469,693
"Waterbury School District","""1510011""","Wendell L. Cross School","""1510811""",374,377,352,367,366,324
"Waterbury School District","""1510011""","Wilby ESC","""1511711""",0,0,0,0,0,"*"
"Waterbury School District","""1510011""","Wilby High School","""1516311""",1306,1321,1329,1292,1236,1172
"Waterbury School District","""1510011""","Woodrow Wilson BDLC","""1511211""",0,0,0,0,0,17
"Waterbury School District","""1510011""","Woodrow Wilson School","""1513211""",418,423,425,417,446,431
"Waterford School District","""1520011""","Autism Class","""1521111""",0,0,0,0,0,"*"
"Waterford School District","""1520011""","Avery Point Transition Program","""1520311""",0,0,0,0,0,6
"Waterford School District","""1520011""","Clark Lane Middle School","""1525111""",689,683,675,664,656,669
"Waterford School District","""1520011""","Great Neck Elementary School","""1520211""",384,351,353,339,340,314
"Waterford School District","""1520011""","Oswegatchie Elementary School","""1520611""",404,399,394,374,352,354
"Waterford School District","""1520011""","Quaker Hill Elementary School","""1520711""",366,357,361,362,348,344
"Waterford School District","""1520011""","Waterford High School","""1526111""",959,895,844,807,827,818
"Waterford School District","""1520011""","Waterford High School Tutor Center","""1521211""",0,0,0,0,0,"*"
"Watertown School District","""1530011""","Fletcher W. Judson School","""1530311""",349,324,307,286,294,289
"Watertown School District","""1530011""","John Trumbull Primary School","""1530211""",697,701,682,677,648,637
"Watertown School District","""1530011""","Polk School","""1530411""",368,345,337,338,348,360
"Watertown School District","""1530011""","Swift Middle School","""1535111""",760,771,770,734,680,665
"Watertown School District","""1530011""","Watertown High School","""1536111""",1001,956,928,882,861,860
"West Hartford School District","""1550011""","Smith School","""1551711""",363,337,364,368,361,359
"West Hartford School District","""1550011""","Achieve","""1559111""","*",6,9,8,9,10
"West Hartford School District","""1550011""","REACH","""1557311""",0,0,0,0,31,36
"West Hartford School District","""1550011""","Aiken School","""1551611""",444,471,460,468,430,417
"West Hartford School District","""1550011""","Braeburn Learning Center","""1559311""",0,0,0,0,"*",6
"West Hartford School District","""1550011""","Braeburn School","""1550211""",432,417,384,364,369,364
"West Hartford School District","""1550011""","Bristow Middle School","""1555311""",423,423,420,418,421,422
"West Hartford School District","""1550011""","Bugbee School","""1550411""",419,455,459,467,455,430
"West Hartford School District","""1550011""","Charter Oak International Academy","""1550511""",314,299,308,315,316,322
"West Hartford School District","""1550011""","Conard High School","""1556111""",1552,1451,1542,1502,1493,1540
"West Hartford School District","""1550011""","Duffy School","""1550611""",559,524,503,532,505,487
"West Hartford School District","""1550011""","Hall High School","""1556211""",1572,1531,1475,1476,1437,1463
"West Hartford School District","""1550011""","King Philip Middle School","""1555111""",879,884,912,906,931,939
"West Hartford School District","""1550011""","Morley School","""1550911""",377,356,334,330,335,301
"West Hartford School District","""1550011""","Norfeldt Learning Center","""1559411""",0,0,0,0,"*",8
"West Hartford School District","""1550011""","Norfeldt School","""1551011""",413,425,406,371,357,347
"West Hartford School District","""1550011""","STRIVE-West Hartford","""1559211""",0,26,25,28,33,29
"West Hartford School District","""1550011""","Sedgwick Middle School","""1555211""",924,942,893,839,848,861
"West Hartford School District","""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","""1559011""",12,12,9,8,10,12
"West Hartford School District","""1550011""","Webster Hill School","""1551211""",470,472,489,455,445,430
"West Hartford School District","""1550011""","Whiting Lane Learning Center","""1559511""",0,0,0,0,7,8
"West Hartford School District","""1550011""","Whiting Lane School","""1551311""",551,553,538,520,482,437
"West Hartford School District","""1550011""","Wolcott Learning Center","""1559611""",0,0,0,0,8,8
"West Hartford School District","""1550011""","Wolcott School","""1551511""",513,513,500,496,454,467
"West Haven School District","""1560011""","Washington School","""1561211""",459,461,440,482,480,469
"West Haven School District","""1560011""","Life Skills","""1560111""",0,0,0,6,"*",6
"West Haven School District","""1560011""","ASD Lab","""1561111""",0,0,0,0,0,10
"West Haven School District","""1560011""","Alma E. Pagels School","""1560811""",400,359,370,365,343,340
"West Haven School District","""1560011""","Blended","""1560711""",0,0,0,0,0,17
"West Haven School District","""1560011""","Blended (Molloy)","""1560511""",0,0,0,0,0,17
"West Haven School District","""1560011""","Carrigan 5/6 Intermediate School","""1565311""",949,922,889,862,860,901
"West Haven School District","""1560011""","Edith E. Mackrille School","""1560611""",399,396,357,356,326,300
"West Haven School District","""1560011""","Forest School","""1560311""",464,476,453,466,478,461
"West Haven School District","""1560011""","Harry M. Bailey Middle School","""1565111""",991,948,907,866,872,842
"West Haven School District","""1560011""","PACE","""1560211""",0,0,0,0,35,36
"West Haven School District","""1560011""","Savin Rock Community School","""1561411""",517,510,533,499,478,481
"West Haven School District","""1560011""","Seth G. Haley School","""1560411""",471,472,480,484,451,419
"West Haven School District","""1560011""","West Haven High School","""1566111""",1545,1515,1590,1565,1527,1456
"Westbrook School District","""1540011""","Daisy Ingraham School","""1540211""",336,336,310,293,271,261
"Westbrook School District","""1540011""","Westbrook High School","""1546111""",301,296,286,277,294,287
"Westbrook School District","""1540011""","Westbrook Middle School","""1545111""",309,290,276,262,236,227
"Weston School District","""1570011""","Hurlbutt Elementary School","""1570111""",542,525,461,467,469,446
"Weston School District","""1570011""","Weston High School","""1576111""",780,755,777,775,781,840
"Weston School District","""1570011""","Weston Intermediate School","""1570211""",594,570,545,551,548,531
"Weston School District","""1570011""","Weston Middle School","""1575111""",607,628,636,617,603,582
"Westport School District","""1580011""","Bedford Middle School","""1585111""",833,851,868,858,853,835
"Westport School District","""1580011""","CES Segregated","""1580111""",0,0,0,0,0,7
"Westport School District","""1580011""","Coleytown Elementary School","""1580311""",477,480,447,451,410,404
"Westport School District","""1580011""","Coleytown Middle School","""1585311""",491,501,512,533,548,528
"Westport School District","""1580011""","Green's Farms School","""1580411""",465,453,452,446,455,411
"Westport School District","""1580011""","Green's Farms Segregated","""1580211""",0,0,0,0,0,"*"
"Westport School District","""1580011""","King's Highway Elementary School","""1580511""",486,468,486,498,498,485
"Westport School District","""1580011""","King's Highway Segregated","""1580611""",0,0,0,0,0,6
"Westport School District","""1580011""","Long Lots School","""1580711""",606,598,583,578,560,560
"Westport School District","""1580011""","Saugatuck Elementary School","""1580811""",530,522,524,523,518,516
"Westport School District","""1580011""","Staples High School","""1586111""",1832,1824,1879,1834,1854,1885
"Westport School District","""1580011""","Stepping Stones Preschool","""1588011""",55,39,46,41,54,50
"Wethersfield School District","""1590011""","Alfred W. Hanmer School","""1590811""",395,406,366,359,353,353
"Wethersfield School District","""1590011""","Charles Wright School","""1591011""",324,292,316,307,312,326
"Wethersfield School District","""1590011""","Emerson-Williams School","""1590211""",449,426,441,439,419,424
"Wethersfield School District","""1590011""","Highcrest School","""1591111""",419,426,422,428,428,426
"Wethersfield School District","""1590011""","Samuel B. Webb Elementary School","""1591211""",410,394,391,382,374,362
"Wethersfield School District","""1590011""","Silas Deane Middle School","""1595211""",619,619,582,599,554,544
"Wethersfield School District","""1590011""","Wethersfield High School","""1596111""",1180,1121,1157,1187,1178,1185
"Willington School District","""1600011""","Center School","""1600111""",211,207,193,193,229,248
"Willington School District","""1600011""","Hall Memorial School","""1605111""",300,285,286,264,200,186
"Wilton School District","""1610011""","Middlebrook School","""1615211""",1033,1058,1053,1057,1047,1018
"Wilton School District","""1610011""","Cider Mill School","""1610711""",1022,1039,996,1018,978,971
"Wilton School District","""1610011""","Miller-Driscoll School","""1610511""",988,929,937,885,863,813
"Wilton School District","""1610011""","Wilton High School","""1616111""",1276,1291,1309,1318,1352,1336
"Wilton School District","""1610011""","Wilton-Westport Evening School","""1610111""",0,0,0,0,8,"*"
"Winchester School District","""1620011""","Batcheller - Bridges 1","""1629211""","*","*",0,0,0,0
"Winchester School District","""1620011""","Batcheller Early Education Center","""1620411""",118,197,208,220,186,149
"Winchester School District","""1620011""","Mary P. Hinsdale School","""1620211""",403,273,255,232,241,237
"Winchester School District","""1620011""","Pearson Middle School","""1625111""",422,214,205,165,149,171
"Winchester School District","""1620011""","WISE Academy","""1620111""",0,0,6,9,12,0
"Windham School District","""1630011""","Charles H. Barrows STEM Academy","""1630411""",0,0,0,300,428,551
"Windham School District","""1630011""","Early Headstart-Commerce Dr.","""1638011""",32,31,22,22,24,23
"Windham School District","""1630011""","Natchaug School","""1630111""",253,235,366,344,340,318
"Windham School District","""1630011""","North Windham ASD Program","""1630811""",0,0,0,0,0,"*"
"Windham School District","""1630011""","North Windham School","""1630311""",423,425,511,466,451,472
"Windham School District","""1630011""","Partial Day Program","""1638411""",10,6,0,0,0,0
"Windham School District","""1630011""","Sweeney Medically Fragile Program","""1630911""",0,0,0,0,0,"*"
"Windham School District","""1630011""","W. B. Sweeney School","""1630611""",341,343,350,293,280,264
"Windham School District","""1630011""","Windham Center School","""1630511""",310,289,332,303,282,275
"Windham School District","""1630011""","Windham Early Childhood Prospect Street","""1638311""",209,198,217,229,249,186
"Windham School District","""1630011""","Windham Early Childhood Tuckie Road","""1631011""",0,0,0,0,0,47
"Windham School District","""1630011""","Windham High School","""1636111""",811,729,673,624,527,561
"Windham School District","""1630011""","Windham Middle School","""1635111""",986,986,718,665,579,563
"Windsor Locks School District","""1650011""","North Street School","""1650111""",449,414,460,409,437,428
"Windsor Locks School District","""1650011""","Pine Meadow Academy","""1650611""",0,0,0,0,29,31
"Windsor Locks School District","""1650011""","RISE Transition Academy","""1650211""",0,0,0,0,"*",8
"Windsor Locks School District","""1650011""","South Elementary School","""1650411""",378,381,362,379,375,381
"Windsor Locks School District","""1650011""","Windsor Locks High School","""1656111""",544,558,552,523,457,434
"Windsor Locks School District","""1650011""","Windsor Locks Middle School","""1655111""",414,394,372,355,355,348
"Windsor School District","""1640011""","Clover Street School","""1640111""",279,227,299,258,253,288
"Windsor School District","""1640011""","Community Based Transition Academy","""1640211""",0,0,0,0,0,11
"Windsor School District","""1640011""","Expulsion","""1640411""",0,0,0,0,0,"*"
"Windsor School District","""1640011""","John F. Kennedy School","""1640811""",324,288,441,426,417,406
"Windsor School District","""1640011""","Oliver Ellsworth School","""1640911""",375,399,444,451,431,405
"Windsor School District","""1640011""","Plato Credit Recovery","""1640611""",0,0,0,0,0,"*"
"Windsor School District","""1640011""","Poquonock Elementary School","""1640511""",287,313,254,249,251,286
"Windsor School District","""1640011""","Roger Wolcott Early Child Center","""1641011""",244,253,0,0,0,0
"Windsor School District","""1640011""","Sage Park Middle School","""1645311""",814,787,751,725,671,673
"Windsor School District","""1640011""","Spark","""1640311""",0,0,0,0,0,12
"Windsor School District","""1640011""","Windsor High School","""1646111""",1301,1228,1199,1140,1116,1096
"Wolcott School District","""1660011""","ABC Classroom","""1660311""",0,0,0,0,"*","*"
"Wolcott School District","""1660011""","Alcott School","""1660611""",341,346,323,280,287,285
"Wolcott School District","""1660011""","Frisbie School","""1660211""",387,379,352,342,321,312
"Wolcott School District","""1660011""","Phoenix Program","""1660411""",0,0,0,0,"*","*"
"Wolcott School District","""1660011""","Tyrrell Middle School","""1665111""",683,667,640,656,638,604
"Wolcott School District","""1660011""","Wakelee School","""1660511""",430,396,392,359,329,329
"Wolcott School District","""1660011""","Wolcott High School","""1666111""",900,861,865,846,773,800
"Woodbridge School District","""1670011""","Beecher Road Intermediate School","""1670211""",412,428,0,0,0,0
"Woodbridge School District","""1670011""","Beecher Road Primary School","""1670111""",311,309,0,0,0,0
"Woodbridge School District","""1670011""","Beecher Road School","""1670311""",0,0,744,768,796,771
"Woodstock Academy District","""9030022""","Woodstock Academy","""9036122""",1096,1098,1055,1033,1012,1022
"Woodstock School District","""1690011""","Woodstock Elementary School","""1690211""",518,501,499,473,459,424
"Woodstock School District","""1690011""","Woodstock Middle School","""1695111""",407,389,394,426,410,432
"_","""""","Total","""""",564499,558377,554804,549877,546347,541815

