"","district_code","district","school_code","school","school_grade16","school_grade15","diff"
"813","1350011","Stamford School District","1352211","Hart School",73.9914006055082,79.3723372639293,-5.38093665842105
"814","1350011","Stamford School District","1355311","Dolan School",60.6534759292829,65.1858369383916,-4.53236100910875
"815","1350011","Stamford School District","1355511","Turn of River School",52.3101130791328,62.5829179116926,-10.2728048325598
"816","1350011","Stamford School District","1355611","Cloonan School",54.0042490821766,64.3232447469221,-10.3189956647455
"817","1350011","Stamford School District","1355711","Scofield Middle School",71.899698851378,83.0999361841972,-11.2002373328192
"818","1350011","Stamford School District","1355811","Rippowam Middle School",63.6970065525558,69.3309496714253,-5.6339431188695
"819","1350011","Stamford School District","1356111","Stamford High School",70.628087906021,69.8459379823368,0.782149923684173
"820","1350011","Stamford School District","1356311","Westhill High School",69.2473564231341,67.7411065877764,1.50624983535772
"821","1350011","Stamford School District","1356411","The Academy of Information Technology",80.8235587864821,81.42167080104,-0.598112014557927
"822","1360011","Sterling School District","0000000","District",72.8645816946326,73.9057779739794,-1.04119627934678
"823","1360011","Sterling School District","1360311","Sterling Community School",73.453005001069,74.1634836509581,-0.710478649889126
"824","1370011","Stonington School District","0000000","District",80.2772416840643,80.8525461873117,-0.575304503247438
"825","1370011","Stonington School District","1370411","West Broad Street School",72.7738267323672,89.1718277364561,-16.3980010040889
"826","1370011","Stonington School District","1370511","Deans Mill School",86.1108817496347,93.0240243141932,-6.91314256455854
"827","1370011","Stonington School District","1370611","West Vine Street School",27.5392670157068,31.1748947569843,-3.63562774127752
"828","1370011","Stonington School District","1375111","Pawcatuck Middle School",75.6959178958887,71.0655748752935,4.63034302059519
"829","1370011","Stonington School District","1375211","Mystic Middle School",70.9264612440315,82.4864443310611,-11.5599830870296
"830","1370011","Stonington School District","1376111","Stonington High School",82.9124741910975,80.0634880541189,2.84898613697861
"831","1380011","Stratford School District","0000000","District",73.6490778764829,75.5911476113477,-1.94206973486483
"832","1380011","Stratford School District","1380311","Chapel School",70.6303107700263,78.4225579190783,-7.792247149052
"833","1380011","Stratford School District","1380411","Franklin School",67.4692315861007,68.8953892436595,-1.42615765755883
"834","1380011","Stratford School District","1380811","Lordship School",78.9319530124567,71.8134372475165,7.1185157649402
"835","1380011","Stratford School District","1380911","Nichols School",76.6927745592588,73.274362095572,3.41841246368679
"836","1380011","Stratford School District","1381011","Second Hill Lane School",80.5810342436824,78.3828120566416,2.1982221870408
"837","1380011","Stratford School District","1381311","Eli Whitney School",80.0382052855347,83.5870089283417,-3.548803642807
"838","1380011","Stratford School District","1381411","Wilcoxson School",75.6896935553073,80.4749812883465,-4.78528773303924
"839","1380011","Stratford School District","1381511","Stratford Academy - Johnson House",83.7894585595313,81.8991075583909,1.89035100114039
"840","1380011","Stratford School District","1385211","David Wooster Middle School",56.0993830902551,71.6842806936391,-15.584897603384
"841","1380011","Stratford School District","1385311","Harry B. Flood Middle School",59.242125533879,71.0001741854267,-11.7580486515477
"842","1380011","Stratford School District","1386111","Stratford High School",69.2417346018363,74.468403738706,-5.22666913686969
"843","1380011","Stratford School District","1386211","Bunnell High School",73.4760740873519,76.2094088555299,-2.73333476817795
"844","1390011","Suffield School District","0000000","District",77.0180706089264,82.9646328425905,-5.94656223366412
"845","1390011","Suffield School District","1390311","McAlister Intermediate School",70.8543308355934,82.82523883055,-11.9709079949566
"846","1390011","Suffield School District","1390411","A. Ward Spaulding School",75.8046814713196,100,-24.1953185286804
"847","1390011","Suffield School District","1395111","Suffield Middle School",72.2525712510029,83.5072440725343,-11.2546728215314
"848","1390011","Suffield School District","1396111","Suffield High School",78.6086492577726,78.8770927620114,-0.268443504238846
"849","1400011","Thomaston School District","0000000","District",74.1072507368056,78.0412477830225,-3.93399704621694
"850","1400011","Thomaston School District","1400111","Black Rock School",78.307274072227,84.2370604872995,-5.92978641507248
"851","1400011","Thomaston School District","1400211","Thomaston Center School",70.9251539243386,80.3614749092867,-9.43632098494814
"852","1400011","Thomaston School District","1406211","Thomaston High School",70.5805346470723,77.1007360466329,-6.52020139956058
"853","1410011","Thompson School District","0000000","District",68.0234878355853,70.6855664772299,-2.66207864164464
"854","1410011","Thompson School District","1410111","Mary R. Fisher Elementary School",60.2527297078442,82.198437193588,-21.9457074857438
"855","1410011","Thompson School District","1415111","Thompson Middle School",62.2555387468638,70.7869067809158,-8.53136803405203
"856","1410011","Thompson School District","1416111","Tourtellotte Memorial High School",70.6348378999677,69.0293356031305,1.6055022968372
"857","1420011","Tolland School District","0000000","District",81.1795864505224,89.299017116833,-8.11943066631063
"858","1420011","Tolland School District","1420111","Birch Grove Primary School",91.4814814814815,100,-8.5185185185185
"859","1420011","Tolland School District","1420211","Tolland Intermediate School",74.5825307449921,86.3766271067541,-11.794096361762
"860","1420011","Tolland School District","1425111","Tolland Middle School",75.9717940543177,88.4399887605057,-12.468194706188
"861","1420011","Tolland School District","1426111","Tolland High School",82.0305288827068,81.1573969337989,0.873131948907869
"862","1430011","Torrington School District","0000000","District",69.4384490333196,73.9970387770362,-4.55858974371661
"863","1430011","Torrington School District","1430111","East School",81.6966792224967,86.9024659143789,-5.20578669188224
"864","1430011","Torrington School District","1430211","Forbes School",66.3495962510373,77.5828598753887,-11.2332636243514
"865","1430011","Torrington School District","1430811","Southwest School",77.9889755974595,75.2027366309782,2.78623896648132
"866","1430011","Torrington School District","1430911","Torringford School",70.4397320260008,80.4569445746858,-10.0172125486851
"867","1430011","Torrington School District","1431311","Vogel-Wetmore School",71.3342731948973,78.1475757569441,-6.81330256204683
"868","1430011","Torrington School District","1435111","Torrington Middle School",56.9672005501345,65.3137649079176,-8.34656435778313
"869","1430011","Torrington School District","1436111","Torrington High School",69.9391219324665,68.7445258238314,1.19459610863512
"870","1440011","Trumbull School District","0000000","District",88.7095054520742,88.6396719614446,0.0698334906295486
"871","1440011","Trumbull School District","1440111","Booth Hill School",92.0176500316245,89.2922677032579,2.72538232836656
"872","1440011","Trumbull School District","1440311","Middlebrook School",85.9213199220978,85.620434722014,0.300885200083783
"873","1440011","Trumbull School District","1440411","Jane Ryan School",87.650070734885,92.9843440601314,-5.33427332524639
"874","1440011","Trumbull School District","1440811","Daniels Farm School",85.0824888310042,91.8865104908481,-6.80402165984387
"875","1440011","Trumbull School District","1440911","Tashua School",86.6205790686167,88.251205714909,-1.63062664629226
"876","1440011","Trumbull School District","1441011","Frenchtown Elementary School",81.0330288256953,88.9114416086741,-7.8784127829788
"877","1440011","Trumbull School District","1445111","Madison Middle School",80.7529153306437,85.0062343315347,-4.25331900089095
"878","1440011","Trumbull School District","1445211","Hillcrest Middle School",87.4578260297338,82.2922364279577,5.16558960177606
"879","1440011","Trumbull School District","1446111","Trumbull High School",87.1936171104234,86.9154060602621,0.278211050161318
"880","1450011","Union School District","0000000","District",79.9201768806616,94.7942817674265,-14.8741048867649
"881","1450011","Union School District","1450111","Union Elementary School",79.9201768806616,94.7942817674265,-14.8741048867649
"882","1460011","Vernon School District","0000000","District",72.4417091008669,75.148799954304,-2.70709085343709
"883","1460011","Vernon School District","1460111","Lake Street School",76.2257613362973,79.5006941731975,-3.27493283690022
"884","1460011","Vernon School District","1460211","Maple Street School",79.0534369340057,66.5090834307653,12.5443535032404
"885","1460011","Vernon School District","1460311","Northeast School",78.2229427092884,80.9758864311918,-2.75294372190343
"886","1460011","Vernon School District","1461011","Skinner Road School",67.9930392527821,75.8951314202412,-7.90209216745909
"887","1460011","Vernon School District","1461411","Center Road School",75.4030929105767,72.6673479926236,2.7357449179531
"888","1460011","Vernon School District","1465111","Vernon Center Middle School",65.3714389097844,76.572788738705,-11.2013498289206
"889","1460011","Vernon School District","1466111","Rockville High School",69.5139827322748,71.5407254017752,-2.02674266950039
"890","1470011","Voluntown School District","0000000","District",76.8371545611211,81.8479512360056,-5.01079667488447
"891","1470011","Voluntown School District","1470111","Voluntown Elementary School",77.3067077501441,83.6700735189202,-6.36336576877611
"892","1480011","Wallingford School District","0000000","District",76.0893620940241,79.6979461787858,-3.60858408476167
"893","1480011","Wallingford School District","1480111","Moses Y. Beach School",100,100,0
"894","1480011","Wallingford School District","1480211","Highland School",90,93.7837837837838,-3.78378378378378
"895","1480011","Wallingford School District","1480311","Parker Farms School",76.5249956890843,81.0303657144401,-4.5053700253558
"896","1480011","Wallingford School District","1480411","Rock Hill School",71.4714471450802,82.1354246960739,-10.6639775509937
"897","1480011","Wallingford School District","1480811","Yalesville School",84.8260642253637,86.3658360429243,-1.53977181756059
"898","1480011","Wallingford School District","1480911","Evarts C. Stevens School",99.9159663865546,88.6259541984733,11.2900121880813
"899","1480011","Wallingford School District","1481011","Cook Hill School",93.3333333333333,92.1782178217822,1.1551155115511
"900","1480011","Wallingford School District","1481211","Pond Hill School",78.3468956891107,81.5632021282929,-3.2163064391822
"901","1480011","Wallingford School District","1485211","Dag  Hammarskjold Middle School",68.9147812036516,79.5519724274912,-10.6371912238396
"902","1480011","Wallingford School District","1485311","James H. Moran Middle School",69.7226079757084,77.890899066766,-8.16829109105755
"903","1480011","Wallingford School District","1486111","Lyman Hall High School",75.9842403223816,78.3088493626823,-2.32460904030071
"904","1480011","Wallingford School District","1486211","Mark T. Sheehan High School",76.1393002569385,77.4729705819584,-1.33367032501985
"905","1510011","Waterbury School District","0000000","District",57.8439915743859,60.0036896033751,-2.1596980289892
"906","1510011","Waterbury School District","1510511","Bucks Hill School",52.4740360327201,55.2622446266308,-2.78820859391069
"907","1510011","Waterbury School District","1510611","Bunker Hill School",60.6219735685992,58.9282994567949,1.69367411180427
"908","1510011","Waterbury School District","1510711","H. S. Chase School",65.5805233007787,65.4252403626409,0.155282938137816
"909","1510011","Waterbury School District","1510811","Wendell L. Cross School",68.7899025803753,74.6944912204068,-5.90458864003146
"910","1510011","Waterbury School District","1510911","Driggs School",56.8703589782299,59.5103309507583,-2.6399719725284
"911","1510011","Waterbury School District","1511111","Margaret M. Generali Elementary School",66.5312001555569,65.9876207741268,0.543579381430092
"912","1510011","Waterbury School District","1511311","Hopeville School",66.0957982968187,55.5170582245731,10.5787400722456
"913","1510011","Waterbury School District","1511411","F. J. Kingsbury School",76.0144358585472,67.7751948771211,8.23924098142608
"914","1510011","Waterbury School District","1511611","Duggan School",65.4240551037573,70.4544394222768,-5.03038431851951
"915","1510011","Waterbury School District","1512011","Sprague School",59.6322294852636,59.0301633883475,0.602066096916111
"916","1510011","Waterbury School District","1512111","B. W. Tinker School",64.6566300617882,72.8661392028916,-8.20950914110335
"917","1510011","Waterbury School District","1512211","Walsh School",64.4560427730945,51.5277247025275,12.928318070567
"918","1510011","Waterbury School District","1512311","Washington School",66.5440460586748,65.0932337439848,1.45081231469004
"919","1510011","Waterbury School District","1512611","Gilmartin School",59.4885440311872,63.3542945253426,-3.86575049415544
"920","1510011","Waterbury School District","1512711","Carrington School",65.5596220675826,68.0494622211154,-2.4898401535328
"921","1510011","Waterbury School District","1512811","Regan School",73.6908435931271,68.9899361717467,4.70090742138042
"922","1510011","Waterbury School District","1513111","Maloney Interdistrict Magnet School",72.1724387067837,80.8201967035424,-8.64775799675871
"923","1510011","Waterbury School District","1513211","Woodrow Wilson School",70.6095333255075,60.4893524987341,10.1201808267734
"924","1510011","Waterbury School District","1513311","Rotella Interdistrict Magnet School",72.8983614380795,83.2983492205994,-10.3999877825199
"925","1510011","Waterbury School District","1513411","Reed School",62.3360364442235,63.5750462380346,-1.23900979381111
"926","1510011","Waterbury School District","1515011","Waterbury Arts Magnet School (Middle)",62.6507250062548,76.4736414916572,-13.8229164854024
"927","1510011","Waterbury School District","1515111","Michael F. Wallace Middle School",52.1960374864467,58.5688430054389,-6.37280551899224
"928","1510011","Waterbury School District","1515211","West Side Middle School",53.3044713090295,53.957265336668,-0.652794027638471
"929","1510011","Waterbury School District","1515311","North End Middle School",53.0862776960123,53.8149976149601,-0.728719918947768
"930","1510011","Waterbury School District","1516011","Waterbury Arts Magnet School (High)",70.5357073872187,74.4484971623596,-3.91278977514094
"931","1510011","Waterbury School District","1516211","Crosby High School",50.0220320635323,50.2909985328489,-0.268966469316631
"932","1510011","Waterbury School District","1516311","Wilby High School",49.0676405941157,48.2515687458162,0.816071848299529
"933","1510011","Waterbury School District","1516411","John F. Kennedy High School",51.5915508804905,52.7860903910359,-1.19453951054541
"934","1510011","Waterbury School District","1516711","Waterbury Career Academy",58.1452524657587,66.7891429650055,-8.64389049924677
"935","1520011","Waterford School District","0000000","District",78.2281490873221,84.0319046901972,-5.80375560287511
"936","1520011","Waterford School District","1520211","Great Neck Elementary School",82.432812212794,82.2279247874129,0.204887425381102
"937","1520011","Waterford School District","1520611","Oswegatchie Elementary School",74.2278872013606,81.0316002905978,-6.80371308923718
"938","1520011","Waterford School District","1520711","Quaker Hill Elementary School",78.6575797413833,85.0320243234152,-6.37444458203194
"939","1520011","Waterford School District","1525111","Clark Lane Middle School",68.7404375408325,80.2773228033365,-11.536885262504
"940","1520011","Waterford School District","1526111","Waterford High School",78.8409009456061,82.7202124159242,-3.8793114703181
"941","1530011","Watertown School District","0000000","District",76.5976105101544,80.0512877794208,-3.45367726926642
"942","1530011","Watertown School District","1530211","John Trumbull Primary School",86.299541093033,82.563025210084,3.73651588294895
"943","1530011","Watertown School District","1530311","Fletcher W. Judson School",72.6416953357657,81.7699872009884,-9.12829186522265
"944","1530011","Watertown School District","1530411","Polk School",70.888251294796,79.6182755176825,-8.73002422288654
"945","1530011","Watertown School District","1535111","Swift Middle School",72.8786607407625,79.9950008369938,-7.11634009623133
"946","1530011","Watertown School District","1536111","Watertown High School",74.619529680817,67.085958625176,7.53357105564098
"947","1540011","Westbrook School District","0000000","District",82.6241336395376,83.0713877882484,-0.447254148710812
"948","1540011","Westbrook School District","1540211","Daisy Ingraham School",92.4900131713526,93.3736978441415,-0.883684672788903
"949","1540011","Westbrook School District","1545111","Westbrook Middle School",81.7803219594762,82.6822904970619,-0.901968537585674
"950","1540011","Westbrook School District","1546111","Westbrook High School",78.8345709121045,74.0927115590266,4.74185935307794
"951","1550011","West Hartford School District","0000000","District",80.7487520180812,87.9108523173576,-7.16210029927635
"952","1550011","West Hartford School District","1550211","Braeburn School",87.3242396656701,89.606010338739,-2.28177067306892
"953","1550011","West Hartford School District","1550411","Bugbee School",89.7728371591235,97.5095259132831,-7.73668875415959
"954","1550011","West Hartford School District","1550511","Charter Oak International Academy",76.0818259138333,84.7779373489495,-8.69611143511622
"955","1550011","West Hartford School District","1550611","Duffy School",82.9042391336662,87.4778600950573,-4.57362096139113
"956","1550011","West Hartford School District","1550911","Morley School",83.9867582938166,92.6893674611846,-8.70260916736801
"957","1550011","West Hartford School District","1551011","Norfeldt School",82.150152866239,89.3993873762974,-7.24923451005839
"958","1550011","West Hartford School District","1551211","Webster Hill School",76.5836676917201,79.8684608878517,-3.28479319613163
"959","1550011","West Hartford School District","1551311","Whiting Lane School",82.9801926892123,89.1867648197749,-6.20657213056259
"960","1550011","West Hartford School District","1551511","Wolcott School",70.4636193790681,84.659343736273,-14.1957243572049
"961","1550011","West Hartford School District","1551611","Aiken School",86.6355771991879,87.5639654188724,-0.928388219684464
"962","1550011","West Hartford School District","1551711","Smith School",79.0766887636082,89.2503107688989,-10.1736220052907
"963","1550011","West Hartford School District","1555111","King Philip Middle School",71.1833025917383,82.240788160939,-11.0574855692007
"964","1550011","West Hartford School District","1555211","Sedgwick Middle School",65.2681923323494,78.9565678114667,-13.6883754791173
"965","1550011","West Hartford School District","1555311","Bristow Middle School",76.3644637164602,88.8781697739332,-12.513706057473
"966","1550011","West Hartford School District","1556111","Conard High School",85.5738852270965,84.8690843596452,0.704800867451283
"967","1550011","West Hartford School District","1556211","Hall High School",88.7701988974564,85.3094052820408,3.46079361541564
"968","1560011","West Haven School District","0000000","District",69.3788312334957,67.8080793812201,1.57075185227559
"969","1560011","West Haven School District","1560311","Forest School",70.0520765745194,75.785249295331,-5.73317272081164
"970","1560011","West Haven School District","1560411","Seth G. Haley School",76.8560570113549,74.5753804444073,2.28067656694756
"971","1560011","West Haven School District","1560611","Edith E. Mackrille School",85.1047717980354,83.6346038706121,1.47016792742326
"972","1560011","West Haven School District","1560811","Alma E. Pagels School",76.8699575763135,76.2239121911655,0.646045385147957
"973","1560011","West Haven School District","1561211","Washington School",72.2744094862563,68.3733165410398,3.90109294521652
"974","1560011","West Haven School District","1561411","Savin Rock Community School",73.9459309858766,70.6100955684983,3.33583541737826
"975","1560011","West Haven School District","1565111","Harry M. Bailey Middle School",63.5199589910379,63.3485359283189,0.17142306271905
"976","1560011","West Haven School District","1565311","Carrigan 5/6 Intermediate School",69.4197839315166,69.6852639637003,-0.265480032183717
"977","1560011","West Haven School District","1566111","West Haven High School",67.076941197659,60.566434676691,6.51050652096804
"978","1570011","Weston School District","0000000","District",85.4388689172566,91.0611102398942,-5.62224132263763
"979","1570011","Weston School District","1570111","Hurlbutt Elementary School",100,95.1851851851852,4.81481481481481
"980","1570011","Weston School District","1570211","Weston Intermediate School",82.0510680213889,89.7215974016668,-7.67052938027791
"981","1570011","Weston School District","1575111","Weston Middle School",75.5750302375957,83.9846015383366,-8.40957130074086
"982","1570011","Weston School District","1576111","Weston High School",93.198129357306,92.3680428708583,0.830086486447669
"983","1580011","Westport School District","0000000","District",84.3742264309858,92.2059913720965,-7.83176494111072
"984","1580011","Westport School District","1580311","Coleytown Elementary School",89.4145047550947,92.9973610060926,-3.58285625099793
"985","1580011","Westport School District","1580411","Green's Farms School",87.5810592739078,87.1162645516104,0.46479472229737
"986","1580011","Westport School District","1580511","King's Highway Elementary School",77.4072610205494,88.7509160272826,-11.3436550067332
"987","1580011","Westport School District","1580711","Long Lots School",94.0535009104065,94.1423802619292,-0.0888793515227206
"988","1580011","Westport School District","1580811","Saugatuck Elementary School",77.9692593120438,88.5787981049325,-10.6095387928887
"989","1580011","Westport School District","1585111","Bedford Middle School",74.1526733260053,89.4306750868897,-15.2780017608844
"990","1580011","Westport School District","1585311","Coleytown Middle School",72.0420545026537,87.4577903409444,-15.4157358382907
"991","1580011","Westport School District","1586111","Staples High School",90.0294506683724,88.6345866833828,1.39486398498956
"992","1590011","Wethersfield School District","0000000","District",81.7410351482333,82.8716014077651,-1.13056625953185
"993","1590011","Wethersfield School District","1590211","Emerson-Williams School",82.8227131467961,82.4473839495287,0.375329197267433
"994","1590011","Wethersfield School District","1590811","Alfred W. Hanmer School",89.5866560448615,84.5003041361387,5.08635190872282
"995","1590011","Wethersfield School District","1591011","Charles Wright School",82.4897188309235,83.2487122652879,-0.758993434364371
"996","1590011","Wethersfield School District","1591111","Highcrest School",80.7126675437563,86.7057659021122,-5.99309835835588
"997","1590011","Wethersfield School District","1591211","Samuel B. Webb Elementary School",74.4836317253878,87.3153780445277,-12.83174631914
"998","1590011","Wethersfield School District","1595211","Silas Deane Middle School",75.5078955632167,76.6185490117203,-1.11065344850356
"999","1590011","Wethersfield School District","1596111","Wethersfield High School",78.5329556203504,74.844095957684,3.68885966266636
"1000","1600011","Willington School District","0000000","District",79.211242958748,80.9970858589029,-1.78584290015489
"1001","1600011","Willington School District","1600111","Center School",79.1360715643517,85.3146986827294,-6.17862711837769
"1002","1600011","Willington School District","1605111","Hall Memorial School",78.8971582892154,79.2164423404813,-0.319284051265896
"1003","1610011","Wilton School District","0000000","District",85.5018303614879,89.7984321061061,-4.29660174461816
"1004","1610011","Wilton School District","1610511","Miller-Driscoll School",100,99.4736842105263,0.526315789473671
"1005","1610011","Wilton School District","1610711","Cider Mill School",82.0679541827904,87.820507927452,-5.75255374466164
"1006","1610011","Wilton School District","1615211","Middlebrook School",83.1646932430289,87.7731250284328,-4.60843178540388
"1007","1610011","Wilton School District","1616111","Wilton High School",87.8159136347749,85.7403501869159,2.07556344785898
"1008","1620011","Winchester School District","0000000","District",66.4365527118754,71.4941252474924,-5.05757253561701
"1009","1620011","Winchester School District","1620211","Mary P. Hinsdale School",60.6574219669966,79.1193660769938,-18.4619441099972
"1010","1620011","Winchester School District","1620411","Batcheller Early Education Center",65.2365380422935,65.0696954052659,0.166842637027628
"1011","1620011","Winchester School District","1625111","Pearson Middle School",71.2211587022035,73.9902644774521,-2.7691057752486
"1012","1630011","Windham School District","0000000","District",67.6266578443829,67.0021894860763,0.624468358306558
"1013","1630011","Windham School District","1630111","Natchaug School",66.8534225217282,65.6156248884686,1.23779763325958
"1014","1630011","Windham School District","1630311","North Windham School",68.2906958663765,68.6806145898732,-0.389918723496677
"1015","1630011","Windham School District","1630411","Charles H. Barrows STEM Academy",79.7631440826628,79.3289194415067,0.434224641156092
"1016","1630011","Windham School District","1630511","Windham Center School",66.1885502843488,65.5251013817057,0.663448902643125
"1017","1630011","Windham School District","1630611","W. B. Sweeney School",77.7776970631377,67.4572467413435,10.3204503217942
"1018","1630011","Windham School District","1635111","Windham Middle School",55.2843301481327,56.3463570394873,-1.06202689135461
"1019","1630011","Windham School District","1636111","Windham High School",57.9624965773737,56.6488909503267,1.31360562704701
"1020","1640011","Windsor School District","0000000","District",71.4326057118726,75.2651768178383,-3.83257110596574
"1021","1640011","Windsor School District","1640111","Clover Street School",72.2296729655427,79.3857371659725,-7.15606420042982
"1022","1640011","Windsor School District","1640511","Poquonock Elementary School",62.3287949603739,79.8294322709164,-17.5006373105425
"1023","1640011","Windsor School District","1640811","John F. Kennedy School",69.7110260932821,76.4064730426033,-6.69544694932124
"1024","1640011","Windsor School District","1640911","Oliver Ellsworth School",96.1635220125786,81.2408424908425,14.9226795217361
"1025","1640011","Windsor School District","1645311","Sage Park Middle School",64.7862828016131,72.959955551327,-8.1736727497139
"1026","1640011","Windsor School District","1646111","Windsor High School",72.0424649841564,68.2496288794839,3.79283610467255
"1027","1650011","Windsor Locks School District","0000000","District",74.0759898448948,73.575223904605,0.50076594028981
"1028","1650011","Windsor Locks School District","1650111","North Street School",78.2676652556171,63.6483516483517,14.6193136072654
"1029","1650011","Windsor Locks School District","1650411","South Elementary School",75.9685400534643,75.3665124122377,0.60202764122657
"1030","1650011","Windsor Locks School District","1655111","Windsor Locks Middle School",64.9992719305132,68.6919331768596,-3.69266124634643
"1031","1650011","Windsor Locks School District","1656111","Windsor Locks High School",73.1232885629787,68.3839534605474,4.73933510243134
"1032","1660011","Wolcott School District","0000000","District",79.4449101641542,83.4388325224267,-3.9939223582725
"1033","1660011","Wolcott School District","1660211","Frisbie School",89.6067919115755,94.8982840877478,-5.29149217617226
"1034","1660011","Wolcott School District","1660511","Wakelee School",78.1977841839649,90.5348156345322,-12.3370314505673
"1035","1660011","Wolcott School District","1660611","Alcott School",83.6500074363679,87.378787148131,-3.72877971176311
"1036","1660011","Wolcott School District","1665111","Tyrrell Middle School",75.119139562905,84.4160671057644,-9.29692754285941
"1037","1660011","Wolcott School District","1666111","Wolcott High School",78.6209835906501,77.1675143246771,1.45346926597296
"1038","1670011","Woodbridge School District","0000000","District",88.8920049618058,85.6056032789322,3.28640168287356
"1039","1670011","Woodbridge School District","1670311","Beecher Road School",88.8976405177804,85.9256764100014,2.97196410777902
"1040","1690011","Woodstock School District","0000000","District",69.7305014701242,85.5741716957081,-15.8436702255839
"1041","1690011","Woodstock School District","1690211","Woodstock Elementary School",76.0458563350063,85.2522077844355,-9.20635144942916
"1042","1690011","Woodstock School District","1695111","Woodstock Middle School",69.343480231794,86.178335484427,-16.834855252633
"1043","2010012","Regional School District 01","0000000","District",76.0173361445576,73.8307986473079,2.1865374972497
"1044","2010012","Regional School District 01","2016112","Housatonic Valley Regional High School",76.346512946263,74.2672424625671,2.07927048369595
"1045","2040012","Regional School District 04","0000000","District",76.1845770540438,86.2312577839651,-10.0466807299213
"1046","2040012","Regional School District 04","2045112","John Winthrop Middle School",70.5578912867352,82.7078372169628,-12.1499459302276
"1047","2040012","Regional School District 04","2046112","Valley Regional High School",81.7793273776564,84.4682506192298,-2.68892324157338
"1048","2050012","Regional School District 05","0000000","District",83.0611046258964,83.6347832726839,-0.573678646787485
"1049","2050012","Regional School District 05","2055112","Amity Middle School: Bethany",75.8314412343509,85.0055678594333,-9.17412662508235
"1050","2050012","Regional School District 05","2055212","Amity Middle School: Orange",75.3623695085566,86.0852817246113,-10.7229122160547
"1051","2050012","Regional School District 05","2056112","Amity Regional High School",88.8903480891494,79.9577639265995,8.93258416254987
"1052","2060012","Regional School District 06","0000000","District",74.7370691383143,82.473848573619,-7.73677943530474
"1053","2060012","Regional School District 06","2060112","Goshen Center School",82.8617831937786,88.7735561962685,-5.91177300248989
"1054","2060012","Regional School District 06","2060212","James Morris School",72.7017874307801,79.879684884394,-7.17789745361387
"1055","2060012","Regional School District 06","2060312","Warren Elementary School",80.1130505061568,91.0217252682239,-10.9086747620671
"1056","2060012","Regional School District 06","2066112","Wamogo Regional High School",70.4749385906192,80.545708229261,-10.0707696386418
"1057","2070012","Regional School District 07","0000000","District",80.5627983583848,82.3662824544896,-1.80348409610477
"1058","2070012","Regional School District 07","2075112","Northwestern Regional Middle School",77.8208493590708,86.9110429991893,-9.09019364011849
"1059","2070012","Regional School District 07","2076112","Northwestern Regional High School",85.0434771239456,78.7649804527343,6.27849667121126
"1060","2080012","Regional School District 08","0000000","District",77.1286116191773,80.3578762054166,-3.22926458623934
"1061","2080012","Regional School District 08","2085112","RHAM Middle School",73.1222191638676,78.8910130790069,-5.76879391513931
"1062","2080012","Regional School District 08","2086112","RHAM High School",80.8992927631021,76.2496706290794,4.64962213402268
"1063","2090012","Regional School District 09","0000000","District",84.0290856083657,88.0321691394413,-4.0030835310756
"1064","2090012","Regional School District 09","2096112","Joel Barlow High School",84.9996783908369,88.2435624592308,-3.24388406839387
"1065","2100012","Regional School District 10","0000000","District",80.1161320576684,88.6345024669274,-8.51837040925899
"1066","2100012","Regional School District 10","2100212","Lake Garda Elementary School",84.4233574180319,94.0129805675094,-9.58962314947749
"1067","2100012","Regional School District 10","2100312","Harwinton Consolidated School",93.0209015568282,93.0059473522301,0.0149542045981548
"1068","2100012","Regional School District 10","2105112","Har-Bur Middle School",72.0108312028237,86.5541557948715,-14.5433245920478
"1069","2100012","Regional School District 10","2106112","Lewis S. Mills High School",80.3418294339877,85.0450314394748,-4.70320200548706
"1070","2110012","Regional School District 11","0000000","District",75.164299870374,78.5971939843642,-3.43289411399017
"1071","2110012","Regional School District 11","2116112","Parish Hill High School",74.2627382365752,78.9882797422618,-4.72554150568658
"1072","2120012","Regional School District 12","0000000","District",86.1121608541553,81.1585664187129,4.95359443544245
"1073","2120012","Regional School District 12","2120112","The Burnham School",90.6087206465683,98.8848577744411,-8.2761371278728
"1074","2120012","Regional School District 12","2120212","Booth Free School",93.0341591514442,96.1015764237084,-3.06741727226415
"1075","2120012","Regional School District 12","2120312","Shepaug Valley School",83.609870222453,78.6469839354536,4.96288628699944
"1076","2120012","Regional School District 12","2120412","Washington Primary School",89.1682603425658,94.996987537385,-5.82872719481924
"1077","2130012","Regional School District 13","0000000","District",80.7644904713539,87.0048976711258,-6.24040719977187
"1078","2130012","Regional School District 13","2130112","Frederick Brewster School",100,94.2105263157895,5.78947368421052
"1079","2130012","Regional School District 13","2130212","Francis E. Korn School",83.7688203019758,88.2809948582122,-4.51217455623642
"1080","2130012","Regional School District 13","2130412","Middlefield Memorial School",77.7153249477151,86.0834998465883,-8.36817489887322
"1081","2130012","Regional School District 13","2130512","John Lyman School",83.7376449107816,88.3335018289157,-4.59585691813412
"1082","2130012","Regional School District 13","2135112","Frank Ward Strong School",73.2842706952752,80.4096087425286,-7.12533804725344
"1083","2130012","Regional School District 13","2136112","Coginchaug Regional High School",84.6756031647702,82.4971019851847,2.17850117958554
"1084","2140012","Regional School District 14","0000000","District",74.8328649259149,83.1015938623759,-8.26872893646102
"1085","2140012","Regional School District 14","2140112","Bethlehem Elementary School",76.9685979729778,89.6274828284825,-12.6588848555047
