"school_code","district_code","district","school","subject","gender","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","Math","M","122","120","98.4","120","10","8.3","23","19.2","38","31.7","49","40.8","87","72.5"
"2155212","2150012","Regional School District 15","Memorial Middle School","ELA","F","204","201","98.5","201","*","*","*","*","78","38.8","80","39.8","158","78.6"
"2155212","2150012","Regional School District 15","Memorial Middle School","ELA","M","240","240","100.0","240","*","*","*","*","110","45.8","70","29.2","180","75.0"
"2155212","2150012","Regional School District 15","Memorial Middle School","Math","F","204","202","99.0","202","22","10.9","60","29.7","52","25.7","68","33.7","120","59.4"
"2155212","2150012","Regional School District 15","Memorial Middle School","Math","M","240","240","100.0","240","28","11.7","66","27.5","62","25.8","84","35.0","146","60.8"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","ELA","F","100","100","100.0","100","8","8.0","17","17.0","26","26.0","49","49.0","75","75.0"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","ELA","M","88","88","100.0","88","15","17.0","12","13.6","32","36.4","29","33.0","61","69.3"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","Math","F","100","100","100.0","100","8","8.0","23","23.0","41","41.0","28","28.0","69","69.0"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","Math","M","88","88","100.0","88","13","14.8","25","28.4","26","29.5","24","27.3","50","56.8"
"2150512","2150012","Regional School District 15","Pomperaug School","ELA","F","100","99","99.0","99","*","*","*","*","32","32.3","55","55.6","87","87.9"
"2150512","2150012","Regional School District 15","Pomperaug School","ELA","M","87","87","100.0","87","*","*","*","*","30","34.5","36","41.4","66","75.9"
"2150512","2150012","Regional School District 15","Pomperaug School","Math","F","100","99","99.0","99","*","*","*","*","35","35.4","30","30.3","65","65.7"
"2150512","2150012","Regional School District 15","Pomperaug School","Math","M","87","87","100.0","87","*","*","*","*","29","33.3","32","36.8","61","70.1"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","ELA","F","270","267","98.9","267","10","3.7","37","13.9","108","40.4","112","41.9","220","82.4"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","ELA","M","273","266","97.4","266","29","10.9","57","21.4","97","36.5","83","31.2","180","67.7"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","Math","F","270","265","98.1","265","26","9.8","64","24.2","83","31.3","92","34.7","175","66.0"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","Math","M","273","266","97.4","266","39","14.7","73","27.4","68","25.6","86","32.3","154","57.9"
"2160112","2160012","Regional School District 16","Laurel Ledge School","ELA","F","86","82","95.3","82","*","*","*","*","29","35.4","35","42.7","64","78.0"
"2160112","2160012","Regional School District 16","Laurel Ledge School","ELA","M","109","108","99.1","108","*","*","*","*","27","25.0","44","40.7","71","65.7"
"2160112","2160012","Regional School District 16","Laurel Ledge School","Math","F","86","82","95.3","82","8","9.8","21","25.6","27","32.9","26","31.7","53","64.6"
"2160112","2160012","Regional School District 16","Laurel Ledge School","Math","M","109","108","99.1","108","9","8.3","20","18.5","39","36.1","40","37.0","79","73.1"
"2165112","2160012","Regional School District 16","Long River Middle School","ELA","F","264","231","87.5","231","28","12.1","56","24.2","100","43.3","47","20.3","147","63.6"
"2165112","2160012","Regional School District 16","Long River Middle School","ELA","M","301","278","92.4","278","46","16.5","81","29.1","111","39.9","40","14.4","151","54.3"
"2165112","2160012","Regional School District 16","Long River Middle School","Math","F","264","229","86.7","228","47","20.6","90","39.5","59","25.9","32","14.0","91","39.9"
"2165112","2160012","Regional School District 16","Long River Middle School","Math","M","301","276","91.7","276","55","19.9","91","33.0","84","30.4","46","16.7","130","47.1"
"2160512","2160012","Regional School District 16","Prospect Elementary School","ELA","F","180","174","96.7","174","9","5.2","28","16.1","62","35.6","75","43.1","137","78.7"
"2160512","2160012","Regional School District 16","Prospect Elementary School","ELA","M","128","126","98.4","126","22","17.5","29","23.0","30","23.8","45","35.7","75","59.5"
"2160512","2160012","Regional School District 16","Prospect Elementary School","Math","F","180","174","96.7","174","21","12.1","46","26.4","58","33.3","49","28.2","107","61.5"
"2160512","2160012","Regional School District 16","Prospect Elementary School","Math","M","128","126","98.4","126","17","13.5","34","27.0","35","27.8","40","31.7","75","59.5"
"2170212","2170012","Regional School District 17","Burr District Elementary School","ELA","F","51","51","100.0","51","*","*","*","*","13","25.5","27","52.9","40","78.4"
"2170212","2170012","Regional School District 17","Burr District Elementary School","ELA","M","45","45","100.0","45","*","*","*","*","13","28.9","17","37.8","30","66.7"
"2170212","2170012","Regional School District 17","Burr District Elementary School","Math","F","51","51","100.0","51","*","*","*","*","13","25.5","24","47.1","37","72.5"
"2170212","2170012","Regional School District 17","Burr District Elementary School","Math","M","45","45","100.0","45","0","0.0","12","26.7","16","35.6","17","37.8","33","73.3"
"2170112","2170012","Regional School District 17","Haddam Elementary School","ELA","F","51","51","100.0","51","*","*","*","*","14","27.5","24","47.1","38","74.5"
"2170112","2170012","Regional School District 17","Haddam Elementary School","ELA","M","54","54","100.0","54","*","*","14","25.9","*","*","26","48.1","*","*"
"2170112","2170012","Regional School District 17","Haddam Elementary School","Math","F","51","51","100.0","51","*","*","*","*","23","45.1","17","33.3","40","78.4"
"2170112","2170012","Regional School District 17","Haddam Elementary School","Math","M","54","54","100.0","54","*","*","*","*","18","33.3","26","48.1","44","81.5"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","ELA","F","341","340","99.7","340","20","5.9","43","12.6","127","37.4","150","44.1","277","81.5"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","ELA","M","408","404","99.0","404","62","15.3","69","17.1","147","36.4","126","31.2","273","67.6"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","Math","F","341","338","99.1","338","42","12.4","111","32.8","90","26.6","95","28.1","185","54.7"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","Math","M","407","402","98.8","402","66","16.4","112","27.9","111","27.6","113","28.1","224","55.7"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","ELA","F","45","44","97.8","44","*","*","*","*","14","31.8","24","54.5","38","86.4"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","ELA","M","61","61","100.0","61","*","*","*","*","22","36.1","19","31.1","41","67.2"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","Math","F","45","44","97.8","44","*","*","*","*","18","40.9","17","38.6","35","79.5"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","Math","M","61","60","98.4","60","*","*","17","28.3","*","*","25","41.7","*","*"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","ELA","F","57","57","100.0","57","*","*","*","*","13","22.8","34","59.6","47","82.5"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","ELA","M","50","50","100.0","50","*","*","*","*","16","32.0","25","50.0","41","82.0"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","Math","F","57","57","100.0","57","*","*","18","31.6","*","*","19","33.3","*","*"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","Math","M","50","50","100.0","50","*","*","*","*","18","36.0","21","42.0","39","78.0"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","ELA","F","174","171","98.3","171","6","3.5","27","15.8","75","43.9","63","36.8","138","80.7"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","ELA","M","174","173","99.4","173","13","7.5","36","20.8","79","45.7","45","26.0","124","71.7"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","Math","F","174","171","98.3","171","9","5.3","30","17.5","56","32.7","76","44.4","132","77.2"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","Math","M","174","173","99.4","173","10","5.8","41","23.7","50","28.9","72","41.6","122","70.5"
"2180212","2180012","Regional School District 18","Mile Creek School","ELA","F","78","78","100.0","78","*","*","*","*","22","28.2","48","61.5","70","89.7"
"2180212","2180012","Regional School District 18","Mile Creek School","ELA","M","71","69","97.2","69","*","*","*","*","23","33.3","39","56.5","62","89.9"
"2180212","2180012","Regional School District 18","Mile Creek School","Math","F","78","78","100.0","78","*","*","*","*","26","33.3","34","43.6","60","76.9"
"2180212","2180012","Regional School District 18","Mile Creek School","Math","M","71","69","97.2","69","*","*","*","*","19","27.5","45","65.2","64","92.8"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","ELA","F","75","72","96.0","72","*","*","*","*","14","19.4","53","73.6","67","93.1"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","ELA","M","81","77","95.1","77","*","*","*","*","12","15.6","43","55.8","55","71.4"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","Math","F","75","72","96.0","72","6","8.3","14","19.4","17","23.6","35","48.6","52","72.2"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","Math","M","81","77","95.1","77","9","11.7","13","16.9","24","31.2","31","40.3","55","71.4"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","ELA","F","107","107","100.0","107","*","*","*","*","29","27.1","68","63.6","97","90.7"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","ELA","M","99","99","100.0","99","*","*","*","*","24","24.2","66","66.7","90","90.9"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","Math","F","107","107","100.0","107","10","9.3","26","24.3","37","34.6","34","31.8","71","66.4"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","Math","M","99","99","100.0","99","6","6.1","18","18.2","31","31.3","44","44.4","75","75.8"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","ELA","F","387","380","98.2","380","14","3.7","41","10.8","167","43.9","158","41.6","325","85.5"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","ELA","M","377","371","98.4","371","30","8.1","56","15.1","155","41.8","130","35.0","285","76.8"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","Math","F","387","376","97.2","376","29","7.7","83","22.1","120","31.9","144","38.3","264","70.2"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","Math","M","377","370","98.1","370","50","13.5","71","19.2","92","24.9","157","42.4","249","67.3"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","ELA","F","91","90","98.9","90","*","*","*","*","14","15.6","61","67.8","75","83.3"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","ELA","M","105","104","99.0","104","*","*","*","*","38","36.5","47","45.2","85","81.7"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","Math","F","91","91","100.0","91","*","*","*","*","39","42.9","29","31.9","68","74.7"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","Math","M","105","104","99.0","104","*","*","*","*","45","43.3","40","38.5","85","81.7"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","ELA","F","85","83","97.6","83","*","*","*","*","21","25.3","57","68.7","78","94.0"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","ELA","M","106","102","96.2","102","*","*","*","*","26","25.5","58","56.9","84","82.4"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","Math","F","85","83","97.6","83","*","*","*","*","28","33.7","36","43.4","64","77.1"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","Math","M","106","102","96.2","102","*","*","*","*","27","26.5","50","49.0","77","75.5"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","ELA","F","101","101","100.0","101","*","*","*","*","18","17.8","76","75.2","94","93.1"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","ELA","M","107","105","98.1","105","*","*","*","*","22","21.0","71","67.6","93","88.6"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","Math","F","101","101","100.0","101","6","5.9","13","12.9","36","35.6","46","45.5","82","81.2"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","Math","M","107","105","98.1","105","7","6.7","11","10.5","36","34.3","51","48.6","87","82.9"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","ELA","F","244","228","93.4","228","13","5.7","39","17.1","82","36.0","94","41.2","176","77.2"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","ELA","M","255","245","96.1","245","22","9.0","45","18.4","101","41.2","77","31.4","178","72.7"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","Math","F","244","227","93.0","227","28","12.3","52","22.9","66","29.1","81","35.7","147","64.8"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","Math","M","255","245","96.1","245","20","8.2","65","26.5","67","27.3","93","38.0","160","65.3"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","ELA","F","85","84","98.8","84","*","*","*","*","23","27.4","51","60.7","74","88.1"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","ELA","M","75","74","98.7","74","*","*","*","*","16","21.6","40","54.1","56","75.7"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","Math","F","85","84","98.8","84","*","*","25","29.8","27","32.1","*","*","*","*"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","Math","M","75","74","98.7","74","*","*","*","*","22","29.7","26","35.1","48","64.9"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","ELA","F","311","309","99.4","309","20","6.5","64","20.7","134","43.4","91","29.4","225","72.8"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","ELA","M","314","312","99.4","312","59","18.9","82","26.3","114","36.5","57","18.3","171","54.8"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","Math","F","311","309","99.4","309","54","17.5","101","32.7","75","24.3","79","25.6","154","49.8"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","Math","M","314","312","99.4","312","72","23.1","108","34.6","61","19.6","71","22.8","132","42.3"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","ELA","F","117","117","100.0","117","14","12.0","17","14.5","35","29.9","51","43.6","86","73.5"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","ELA","M","118","118","100.0","118","19","16.1","21","17.8","40","33.9","38","32.2","78","66.1"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","Math","F","117","116","99.1","116","16","13.8","29","25.0","33","28.4","38","32.8","71","61.2"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","Math","M","118","118","100.0","118","13","11.0","24","20.3","39","33.1","42","35.6","81","68.6"
"1190311","1190011","Rocky Hill School District","Pathways","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1190311","1190011","Rocky Hill School District","Pathways","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1190511","1190011","Rocky Hill School District","West Hill School","ELA","F","136","135","99.3","135","11","8.1","22","16.3","28","20.7","74","54.8","102","75.6"
"1190511","1190011","Rocky Hill School District","West Hill School","ELA","M","141","141","100.0","141","15","10.6","20","14.2","32","22.7","74","52.5","106","75.2"
"1190511","1190011","Rocky Hill School District","West Hill School","Math","F","136","135","99.3","135","9","6.7","30","22.2","42","31.1","54","40.0","96","71.1"
"1190511","1190011","Rocky Hill School District","West Hill School","Math","M","141","141","100.0","141","8","5.7","23","16.3","35","24.8","75","53.2","110","78.0"
"1210111","1210011","Salem School District","Salem Elementary School","ELA","F","122","122","100.0","122","7","5.7","11","9.0","40","32.8","64","52.5","104","85.2"
"1210111","1210011","Salem School District","Salem Elementary School","ELA","M","124","124","100.0","124","9","7.3","17","13.7","43","34.7","55","44.4","98","79.0"
"1210111","1210011","Salem School District","Salem Elementary School","Math","F","122","122","100.0","122","13","10.7","27","22.1","36","29.5","46","37.7","82","67.2"
"1210111","1210011","Salem School District","Salem Elementary School","Math","M","124","124","100.0","124","7","5.6","26","21.0","32","25.8","59","47.6","91","73.4"
"1220111","1220011","Salisbury School District","Salisbury Central School","ELA","F","86","86","100.0","86","*","*","*","*","33","38.4","45","52.3","78","90.7"
"1220111","1220011","Salisbury School District","Salisbury Central School","ELA","M","74","74","100.0","74","*","*","*","*","25","33.8","27","36.5","52","70.3"
"1220111","1220011","Salisbury School District","Salisbury Central School","Math","F","86","86","100.0","86","*","*","*","*","30","34.9","36","41.9","66","76.7"
"1220111","1220011","Salisbury School District","Salisbury Central School","Math","M","74","74","100.0","74","*","*","18","24.3","*","*","33","44.6","*","*"
"1230111","1230011","Scotland School District","Scotland Elementary School","ELA","F","34","32","94.1","32","*","*","6","18.8","12","37.5","10","31.3","22","68.8"
"1230111","1230011","Scotland School District","Scotland Elementary School","ELA","M","23","23","100.0","23","*","*","6","26.1","6","26.1","8","34.8","14","60.9"
"1230111","1230011","Scotland School District","Scotland Elementary School","Math","F","34","32","94.1","32","*","*","14","43.8","*","*","*","*","*","*"
"1230111","1230011","Scotland School District","Scotland Elementary School","Math","M","23","23","100.0","23","*","*","9","39.1","*","*","*","*","*","*"
"1240111","1240011","Seymour School District","Bungay School","ELA","F","120","118","98.3","118","22","18.6","22","18.6","43","36.4","31","26.3","74","62.7"
"1240111","1240011","Seymour School District","Bungay School","ELA","M","126","125","99.2","125","27","21.6","33","26.4","29","23.2","36","28.8","65","52.0"
"1240111","1240011","Seymour School District","Bungay School","Math","F","120","118","98.3","118","28","23.7","33","28.0","38","32.2","19","16.1","57","48.3"
"1240111","1240011","Seymour School District","Bungay School","Math","M","126","125","99.2","125","22","17.6","37","29.6","34","27.2","32","25.6","66","52.8"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","ELA","F","123","123","100.0","123","23","18.7","24","19.5","37","30.1","39","31.7","76","61.8"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","ELA","M","129","129","100.0","129","25","19.4","27","20.9","46","35.7","31","24.0","77","59.7"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","Math","F","123","123","100.0","123","22","17.9","45","36.6","28","22.8","28","22.8","56","45.5"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","Math","M","129","129","100.0","129","22","17.1","37","28.7","41","31.8","29","22.5","70","54.3"
"1245111","1240011","Seymour School District","Seymour Middle School","ELA","F","292","290","99.3","290","37","12.8","78","26.9","125","43.1","50","17.2","175","60.3"
"1245111","1240011","Seymour School District","Seymour Middle School","ELA","M","270","268","99.3","268","73","27.2","77","28.7","96","35.8","22","8.2","118","44.0"
"1245111","1240011","Seymour School District","Seymour Middle School","Math","F","292","289","99.0","289","59","20.4","91","31.5","84","29.1","55","19.0","139","48.1"
"1245111","1240011","Seymour School District","Seymour Middle School","Math","M","270","268","99.3","268","63","23.5","82","30.6","65","24.3","58","21.6","123","45.9"
"1250111","1250011","Sharon School District","Sharon Center School","ELA","F","52","52","100.0","52","11","21.2","12","23.1","18","34.6","11","21.2","29","55.8"
"1250111","1250011","Sharon School District","Sharon Center School","ELA","M","52","50","96.2","50","15","30.0","13","26.0","11","22.0","11","22.0","22","44.0"
"1250111","1250011","Sharon School District","Sharon Center School","Math","F","52","52","100.0","52","16","30.8","18","34.6","*","*","*","*","18","34.6"
"1250111","1250011","Sharon School District","Sharon Center School","Math","M","52","50","96.2","50","18","36.0","*","*","14","28.0","*","*","*","*"
"1260911","1260011","Shelton School District","Mohegan School","ELA","F","60","60","100.0","60","*","*","*","*","18","30.0","30","50.0","48","80.0"
"1260911","1260011","Shelton School District","Mohegan School","ELA","M","59","59","100.0","59","*","*","*","*","15","25.4","30","50.8","45","76.3"
"1260911","1260011","Shelton School District","Mohegan School","Math","F","60","60","100.0","60","*","*","*","*","20","33.3","25","41.7","45","75.0"
"1260911","1260011","Shelton School District","Mohegan School","Math","M","59","59","100.0","59","*","*","*","*","20","33.9","26","44.1","46","78.0"
"1260211","1260011","Shelton School District","Behavior Modification","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1260211","1260011","Shelton School District","Behavior Modification","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1261011","1260011","Shelton School District","Booth Hill School","ELA","F","66","66","100.0","66","*","*","8","12.1","19","28.8","33","50.0","52","78.8"
"1261011","1260011","Shelton School District","Booth Hill School","ELA","M","72","72","100.0","72","*","*","14","19.4","18","25.0","31","43.1","49","68.1"
"1261011","1260011","Shelton School District","Booth Hill School","Math","F","66","66","100.0","66","*","*","12","18.2","30","45.5","20","30.3","50","75.8"
"1261011","1260011","Shelton School District","Booth Hill School","Math","M","72","72","100.0","72","*","*","20","27.8","26","36.1","22","30.6","48","66.7"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","ELA","F","95","95","100.0","95","7","7.4","16","16.8","28","29.5","44","46.3","72","75.8"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","ELA","M","94","94","100.0","94","13","13.8","20","21.3","26","27.7","35","37.2","61","64.9"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","Math","F","95","95","100.0","95","9","9.5","20","21.1","39","41.1","27","28.4","66","69.5"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","Math","M","94","94","100.0","94","7","7.4","24","25.5","34","36.2","29","30.9","63","67.0"
"1265111","1260011","Shelton School District","Intermediate School","ELA","F","416","411","98.8","411","32","7.8","87","21.2","173","42.1","119","29.0","292","71.0"
"1265111","1260011","Shelton School District","Intermediate School","ELA","M","446","442","99.1","441","60","13.6","106","24.0","174","39.5","101","22.9","275","62.4"
"1265111","1260011","Shelton School District","Intermediate School","Math","F","416","411","98.8","411","62","15.1","123","29.9","130","31.6","96","23.4","226","55.0"
"1265111","1260011","Shelton School District","Intermediate School","Math","M","446","441","98.9","441","79","17.9","118","26.8","123","27.9","121","27.4","244","55.3"
"1260811","1260011","Shelton School District","Long Hill School","ELA","F","75","73","97.3","73","8","11.0","10","13.7","14","19.2","41","56.2","55","75.3"
"1260811","1260011","Shelton School District","Long Hill School","ELA","M","93","92","98.9","92","20","21.7","14","15.2","21","22.8","37","40.2","58","63.0"
"1260811","1260011","Shelton School District","Long Hill School","Math","F","75","72","96.0","72","11","15.3","25","34.7","22","30.6","14","19.4","36","50.0"
"1260811","1260011","Shelton School District","Long Hill School","Math","M","93","91","97.8","91","16","17.6","19","20.9","27","29.7","29","31.9","56","61.5"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","ELA","F","372","368","98.9","368","26","7.1","46","12.5","130","35.3","166","45.1","296","80.4"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","ELA","M","367","364","99.2","364","50","13.7","61","16.8","142","39.0","111","30.5","253","69.5"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","Math","F","372","367","98.7","367","64","17.4","125","34.1","88","24.0","90","24.5","178","48.5"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","Math","M","367","363","98.9","363","79","21.8","105","28.9","89","24.5","90","24.8","179","49.3"
"1260611","1260011","Shelton School District","Sunnyside School","ELA","F","43","43","100.0","43","*","*","*","*","9","20.9","20","46.5","29","67.4"
"1260611","1260011","Shelton School District","Sunnyside School","ELA","M","47","46","97.9","46","*","*","*","*","16","34.8","19","41.3","35","76.1"
"1260611","1260011","Shelton School District","Sunnyside School","Math","F","43","43","100.0","43","*","*","*","*","12","27.9","14","32.6","26","60.5"
"1260611","1260011","Shelton School District","Sunnyside School","Math","M","47","46","97.9","46","*","*","*","*","17","37.0","13","28.3","30","65.2"
"1270111","1270011","Sherman School District","Sherman School","ELA","F","106","77","72.6","77","*","*","13","16.9","33","42.9","26","33.8","59","76.6"
"1270111","1270011","Sherman School District","Sherman School","ELA","M","116","97","83.6","97","*","*","18","18.6","32","33.0","30","30.9","62","63.9"
"1270111","1270011","Sherman School District","Sherman School","Math","F","106","77","72.6","77","*","*","19","24.7","28","36.4","23","29.9","51","66.2"
"1270111","1270011","Sherman School District","Sherman School","Math","M","116","97","83.6","97","*","*","22","22.7","26","26.8","33","34.0","59","60.8"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","ELA","F","67","67","100.0","67","8","11.9","20","29.9","30","44.8","9","13.4","39","58.2"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","ELA","M","62","62","100.0","62","10","16.1","15","24.2","25","40.3","12","19.4","37","59.7"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","Math","F","67","66","98.5","66","10","15.2","33","50.0","13","19.7","10","15.2","23","34.8"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","Math","M","62","62","100.0","62","11","17.7","15","24.2","20","32.3","16","25.8","36","58.1"
"1280111","1280011","Simsbury School District","Central School","ELA","F","112","112","100.0","112","*","*","*","*","42","37.5","62","55.4","104","92.9"
"1280111","1280011","Simsbury School District","Central School","ELA","M","116","116","100.0","116","*","*","*","*","29","25.0","71","61.2","100","86.2"
"1280111","1280011","Simsbury School District","Central School","Math","F","112","112","100.0","112","*","*","*","*","29","25.9","49","43.8","78","69.6"
"1280111","1280011","Simsbury School District","Central School","Math","M","115","115","100.0","115","*","*","*","*","37","32.2","54","47.0","91","79.1"
"1285111","1280011","Simsbury School District","Henry James Memorial School","ELA","F","334","333","99.7","333","15","4.5","34","10.2","117","35.1","167","50.2","284","85.3"
"1285111","1280011","Simsbury School District","Henry James Memorial School","ELA","M","365","365","100.0","365","31","8.5","69","18.9","143","39.2","122","33.4","265","72.6"
"1285111","1280011","Simsbury School District","Henry James Memorial School","Math","F","334","331","99.1","331","40","12.1","61","18.4","87","26.3","143","43.2","230","69.5"
"1285111","1280011","Simsbury School District","Henry James Memorial School","Math","M","362","361","99.7","361","60","16.6","78","21.6","81","22.4","142","39.3","223","61.8"
"1280611","1280011","Simsbury School District","Latimer Lane School","ELA","F","119","117","98.3","117","9","7.7","18","15.4","39","33.3","51","43.6","90","76.9"
"1280611","1280011","Simsbury School District","Latimer Lane School","ELA","M","114","114","100.0","114","11","9.6","20","17.5","38","33.3","45","39.5","83","72.8"
"1280611","1280011","Simsbury School District","Latimer Lane School","Math","F","117","115","98.3","115","15","13.0","35","30.4","31","27.0","34","29.6","65","56.5"
"1280611","1280011","Simsbury School District","Latimer Lane School","Math","M","113","113","100.0","113","10","8.8","26","23.0","41","36.3","36","31.9","77","68.1"
"1280711","1280011","Simsbury School District","Squadron Line School","ELA","F","177","176","99.4","176","12","6.8","20","11.4","46","26.1","98","55.7","144","81.8"
"1280711","1280011","Simsbury School District","Squadron Line School","ELA","M","195","195","100.0","195","13","6.7","31","15.9","66","33.8","85","43.6","151","77.4"
"1280711","1280011","Simsbury School District","Squadron Line School","Math","F","177","176","99.4","176","16","9.1","40","22.7","60","34.1","60","34.1","120","68.2"
"1280711","1280011","Simsbury School District","Squadron Line School","Math","M","194","194","100.0","194","15","7.7","55","28.4","56","28.9","68","35.1","124","63.9"
"1280311","1280011","Simsbury School District","Tariffville School","ELA","F","84","84","100.0","84","*","*","*","*","24","28.6","46","54.8","70","83.3"
"1280311","1280011","Simsbury School District","Tariffville School","ELA","M","81","81","100.0","81","*","*","*","*","22","27.2","42","51.9","64","79.0"
"1280311","1280011","Simsbury School District","Tariffville School","Math","F","84","84","100.0","84","8","9.5","16","19.0","32","38.1","28","33.3","60","71.4"
"1280311","1280011","Simsbury School District","Tariffville School","Math","M","80","80","100.0","80","7","8.8","17","21.3","19","23.8","37","46.3","56","70.0"
"1280411","1280011","Simsbury School District","Tootin' Hills School","ELA","F","111","111","100.0","111","*","*","*","*","19","17.1","77","69.4","96","86.5"
"1280411","1280011","Simsbury School District","Tootin' Hills School","ELA","M","124","124","100.0","124","*","*","*","*","35","28.2","65","52.4","100","80.6"
"1280411","1280011","Simsbury School District","Tootin' Hills School","Math","F","110","110","100.0","110","*","*","*","*","41","37.3","41","37.3","82","74.5"
"1280411","1280011","Simsbury School District","Tootin' Hills School","Math","M","124","124","100.0","124","*","*","*","*","44","35.5","46","37.1","90","72.6"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","ELA","F","178","163","91.6","163","15","9.2","35","21.5","63","38.7","50","30.7","113","69.3"
