"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930311","0930011","New Haven School District","Beecher School","ELA","F","167","165","98.8","165","79","47.9","45","27.3","*","*","*","*","*","*"
"0930311","0930011","New Haven School District","Beecher School","ELA","N","*","*","*","*","*","*","*","*","*","*","18","17.0","*","*"
"0930311","0930011","New Haven School District","Beecher School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930311","0930011","New Haven School District","Beecher School","Math","F","167","164","98.2","164","106","64.6","*","*","*","*","0","0.0","*","*"
"0930311","0930011","New Haven School District","Beecher School","Math","N","*","*","*","*","*","*","*","*","17","16.0","*","*","*","*"
"0930311","0930011","New Haven School District","Beecher School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","ELA","F","177","176","99.4","176","64","36.4","57","32.4","*","*","*","*","*","*"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","ELA","N","107","107","100.0","107","*","*","*","*","*","*","20","18.7","*","*"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","ELA","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","Math","F","177","176","99.4","176","101","57.4","54","30.7","*","*","*","*","*","*"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","Math","N","107","107","100.0","107","*","*","*","*","22","20.6","8","7.5","30","28.0"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","Math","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","ELA","F","199","199","100.0","199","77","38.7","73","36.7","*","*","*","*","49","24.6"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","ELA","N","217","215","99.1","215","*","*","*","*","69","32.1","46","21.4","115","53.5"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","ELA","R","28","28","100.0","28","*","*","*","*","16","57.1","*","*","*","*"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","Math","F","199","198","99.5","198","116","58.6","70","35.4","*","*","*","*","12","6.1"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","Math","N","217","213","98.2","213","*","*","73","34.3","43","20.2","*","*","*","*"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","Math","R","28","28","100.0","28","*","*","15","53.6","6","21.4","*","*","*","*"
"0934311","0930011","New Haven School District","Bishop Woods School","ELA","F","160","160","100.0","160","70","43.8","48","30.0","*","*","*","*","42","26.3"
"0934311","0930011","New Haven School District","Bishop Woods School","ELA","N","*","*","*","*","*","*","*","*","*","*","12","8.5","*","*"
"0934311","0930011","New Haven School District","Bishop Woods School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934311","0930011","New Haven School District","Bishop Woods School","Math","F","160","160","100.0","160","83","51.9","55","34.4","*","*","*","*","*","*"
"0934311","0930011","New Haven School District","Bishop Woods School","Math","N","*","*","*","*","*","*","*","*","22","15.6","*","*","*","*"
"0934311","0930011","New Haven School District","Bishop Woods School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","ELA","F","150","150","100.0","150","85","56.7","42","28.0","17","11.3","6","4.0","23","15.3"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","Math","F","150","149","99.3","149","113","75.8","30","20.1","*","*","*","*","*","*"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","ELA","F","265","264","99.6","264","137","51.9","77","29.2","42","15.9","8","3.0","50","18.9"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","ELA","N","77","76","98.7","76","*","*","*","*","*","*","*","*","*","*"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","ELA","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","Math","F","265","263","99.2","263","160","60.8","76","28.9","*","*","*","*","27","10.3"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","Math","N","77","76","98.7","76","*","*","*","*","*","*","*","*","*","*"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","Math","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0930611","0930011","New Haven School District","Clinton Avenue School","ELA","F","249","249","100.0","249","131","52.6","71","28.5","36","14.5","11","4.4","47","18.9"
"0930611","0930011","New Haven School District","Clinton Avenue School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930611","0930011","New Haven School District","Clinton Avenue School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930611","0930011","New Haven School District","Clinton Avenue School","Math","F","249","249","100.0","249","139","55.8","79","31.7","*","*","*","*","31","12.4"
"0930611","0930011","New Haven School District","Clinton Avenue School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930611","0930011","New Haven School District","Clinton Avenue School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934111","0930011","New Haven School District","Columbus Family Academy","ELA","F","176","176","100.0","176","61","34.7","61","34.7","*","*","*","*","54","30.7"
"0934111","0930011","New Haven School District","Columbus Family Academy","ELA","N","*","*","*","*","*","*","*","*","*","*","8","8.8","*","*"
"0934111","0930011","New Haven School District","Columbus Family Academy","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934111","0930011","New Haven School District","Columbus Family Academy","Math","F","176","176","100.0","176","81","46.0","78","44.3","17","9.7","0","0.0","17","9.7"
"0934111","0930011","New Haven School District","Columbus Family Academy","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0934111","0930011","New Haven School District","Columbus Family Academy","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","ELA","F","266","265","99.6","265","81","30.6","74","27.9","89","33.6","21","7.9","110","41.5"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","Math","F","266","265","99.6","265","134","50.6","80","30.2","37","14.0","14","5.3","51","19.2"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","ELA","F","114","114","100.0","114","42","36.8","*","*","*","*","*","*","*","*"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","ELA","N","169","169","100.0","169","*","*","*","*","57","33.7","37","21.9","94","55.6"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","ELA","R","9","9","*","9","*","*","*","*","*","*","*","*","*","*"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","Math","F","114","114","100.0","114","64","56.1","*","*","*","*","*","*","*","*"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","Math","N","169","169","100.0","169","*","*","57","33.7","41","24.3","*","*","*","*"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","Math","R","9","9","*","9","*","*","*","*","*","*","*","*","*","*"
"0935611","0930011","New Haven School District","Domus Academy","ELA","F","32","28","87.5","27","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0935611","0930011","New Haven School District","Domus Academy","ELA","N","10","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0935611","0930011","New Haven School District","Domus Academy","Math","F","32","28","87.5","28","*","*","0","0.0","0","0.0","0","0.0","0","0.0"
"0935611","0930011","New Haven School District","Domus Academy","Math","N","10","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","ELA","F","169","167","98.8","167","59","35.3","54","32.3","*","*","*","*","54","32.3"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","ELA","N","97","96","99.0","96","*","*","*","*","*","*","16","16.7","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","ELA","R","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","Math","F","169","167","98.8","167","71","42.5","63","37.7","*","*","*","*","33","19.8"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","Math","N","97","97","100.0","97","*","*","*","*","*","*","11","11.3","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","Math","R","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","N","226","226","100.0","226","31","13.7","53","23.5","90","39.8","52","23.0","142","62.8"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","N","226","226","100.0","226","41","18.1","75","33.2","48","21.2","62","27.4","110","48.7"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931611","0930011","New Haven School District","Fair Haven School","ELA","F","358","356","99.4","356","218","61.2","99","27.8","*","*","*","*","39","11.0"
"0931611","0930011","New Haven School District","Fair Haven School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931611","0930011","New Haven School District","Fair Haven School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931611","0930011","New Haven School District","Fair Haven School","Math","F","358","353","98.6","352","272","77.3","71","20.2","*","*","*","*","*","*"
