"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"2085112","2080012","Regional School District 08","RHAM Middle School","*","9","*","13","0","*","485","514"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","34","8","53","*","28","823","952"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","18","*","21","*","*","726","777"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","*","*","0","*","353","372"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","*","12","*","9","*","*","414","443"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","9","*","28","*","*","713","760"
"2116112","2110012","Regional School District 11","Parish Hill High School","0","*","*","21","*","9","210","246"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","0","*","0","*","81","86"
"2120312","2120012","Regional School District 12","Shepaug Valley School","*","*","6","35","*","*","362","409"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","0","0","*","*","47"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","*","20","0","*","138","165"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","10","*","24","0","15","495","547"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","8","*","16","0","6","265","297"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","*","19","0","9","229","260"
"2130512","2130012","Regional School District 13","John Lyman School","0","*","*","12","0","7","240","261"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","0","20","0","14","307","349"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","0","*","0","0","0","*","22","25"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","0","*","7","0","*","242","254"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","*","0","*","0","0","36","38"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","18","*","33","0","*","316","374"
"2146112","2140012","Regional School District 14","Nonnewaug High School","0","14","*","16","0","*","680","722"
"2140412","2140012","Regional School District 14","Region 14 Transition Academy","0","0","0","0","0","0","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","8","*","8","0","*","347","368"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","22","13","15","0","*","307","363"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","27","6","26","0","21","433","513"
"2150112","2150012","Regional School District 15","MIJ Program","0","0","0","0","0","*","*","16"
"2155212","2150012","Regional School District 15","Memorial Middle School","0","27","8","19","0","6","388","448"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","7","*","11","*","10","268","303"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","69","17","67","*","8","1054","1219"
"2150512","2150012","Regional School District 15","Pomperaug School","*","12","8","26","0","*","294","348"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","24","7","21","*","6","433","494"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","6","11","29","*","6","304","358"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","18","35","*","*","485","548"
"2160512","2160012","Regional School District 16","Prospect Elementary School","0","*","15","22","0","*","554","603"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","0","0","0","0","0","0","12","12"
"2166012","2160012","Regional School District 16","Woodland Regional High School","0","16","24","40","0","7","593","680"
"2170212","2170012","Regional School District 17","Burr District Elementary School","*","8","*","8","0","7","250","277"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","*","*","*","0","*","172","189"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","14","8","*","0","7","606","643"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","0","12","6","17","0","16","676","727"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","0","*","*","7","0","8","245","263"
"2170412","2170012","Regional School District 17","RSD17 Transition Program","0","*","0","0","0","0","*","*"
"2180312","2180012","Regional School District 18","Center School","0","*","0","7","0","*","35","45"
"2180412","2180012","Regional School District 18","Alternative Program","0","0","0","0","0","0","*","*"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","*","16","0","8","172","201"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","16","0","16","0","*","446","487"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","0","13","*","15","0","*","287","321"
"2180212","2180012","Regional School District 18","Mile Creek School","0","13","*","13","0","*","210","247"
"2196112","2190012","Regional School District 19","E. O. Smith High School","*","54","22","97","*","19","939","1137"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","0","0","0","*","0","*","12","16"
"2190212","2190012","Regional School District 19","PM Panthers","0","0","*","*","0","0","17","20"
"2190312","2190012","Regional School District 19","STAAR Program","0","0","0","*","0","0","*","19"
"1188011","1180011","Ridgefield School District","Alternative High School","0","*","0","*","0","0","12","15"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","0","35","*","27","0","*","245","321"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","0","20","*","29","0","*","290","351"
"1181011","1180011","Ridgefield School District","District Program ERMS","0","0","0","0","0","0","*","*"
"1180711","1180011","Ridgefield School District","District Program RES","0","0","0","0","0","*","*","8"
"1180911","1180011","Ridgefield School District","District Program SES","0","0","0","0","0","0","*","*"
"1181111","1180011","Ridgefield School District","District Program SRMS","0","0","0","0","0","0","*","*"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","46","*","43","*","22","669","784"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","23","*","26","0","13","264","328"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","0","27","*","26","0","*","275","340"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","*","0","*","0","0","*","6"
"1186111","1180011","Ridgefield School District","Ridgefield High School","0","97","17","93","0","30","1429","1666"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","19","*","31","0","20","297","372"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","32","*","34","0","18","390","479"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","0","18","*","18","*","21","233","292"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","*","107","19","64","0","*","400","600"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","0","0","*","*","0","0","*","*"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","0","68","30","43","0","10","404","555"
"1190311","1190011","Rocky Hill School District","Pathways","0","0","*","*","0","0","*","*"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","81","43","*","0","0","557","726"
"1190511","1190011","Rocky Hill School District","West Hill School","*","383","*","30","0","24","274","724"
"1210111","1210011","Salem School District","Salem Elementary School","*","11","10","23","*","9","341","402"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","7","6","15","0","23","229","280"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","0","*","0","*","99","116"
"1240111","1240011","Seymour School District","Bungay School","0","14","*","58","0","*","354","443"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","*","*","21","107","0","11","350","501"
"1246111","1240011","Seymour School District","Seymour High School","*","25","26","71","0","*","527","654"
"1245111","1240011","Seymour School District","Seymour Middle School","*","19","28","61","0","*","437","551"
"1250111","1250011","Sharon School District","Sharon Center School","0","*","0","*","0","6","135","150"
"1260911","1260011","Shelton School District","Mohegan School","0","7","6","19","0","6","231","269"
"1260211","1260011","Shelton School District","Alternative Learning Center 1","0","0","*","*","0","0","*","6"
"1261311","1260011","Shelton School District","Alternative Learning Center 2","0","*","0","0","0","0","*","*"
"1261011","1260011","Shelton School District","Booth Hill School","0","23","8","33","0","10","269","343"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","36","*","46","0","18","336","452"
"1265111","1260011","Shelton School District","Intermediate School","0","53","37","106","*","*","554","783"
"1260311","1260011","Shelton School District","Life Skills","0","0","*","0","0","*","*","*"
"1260811","1260011","Shelton School District","Long Hill School","*","30","41","85","0","*","230","408"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","*","45","34","88","*","29","544","742"
"1260111","1260011","Shelton School District","Pre-Kindergarten","0","*","*","*","0","*","41","54"
"1266111","1260011","Shelton School District","Shelton High School","*","88","70","170","*","25","1126","1481"
"1260611","1260011","Shelton School District","Sunnyside School","0","17","22","45","0","6","129","219"
"1261211","1260011","Shelton School District","Therapeutic Learning Center","0","0","*","*","0","0","*","*"
"1260711","1260011","Shelton School District","Transition Program","0","*","*","*","0","0","10","14"
"1270111","1270011","Sherman School District","Sherman School","*","11","*","7","0","*","288","313"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","0","8","64","112","0","17","35","236"
"3480415","3480015","Simsbury School District","SAGE","0","0","*","*","0","0","*","*"
"1280111","1280011","Simsbury School District","Central School","*","28","*","26","0","17","276","358"
"1280211","1280011","Simsbury School District","Farmington Valley Transition Academy","0","*","*","*","0","*","25","31"
"1285111","1280011","Simsbury School District","Henry James Memorial School","0","37","43","47","0","13","549","689"
"1280611","1280011","Simsbury School District","Latimer Lane School","0","29","28","40","0","13","278","388"
"1286111","1280011","Simsbury School District","Simsbury High School","0","90","67","75","*","*","1164","1412"
"1280711","1280011","Simsbury School District","Squadron Line School","0","42","32","49","*","*","509","659"
"1280311","1280011","Simsbury School District","Tariffville School","0","18","36","13","0","9","180","256"
"1280411","1280011","Simsbury School District","Tootin' Hills School","0","26","21","35","0","13","254","349"
"1290511","1290011","Somers School District","Aspire","0","0","*","0","0","0","*","8"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","*","10","16","*","7","318","358"
"1290411","1290011","Somers School District","Somers Elementary School","*","11","6","19","0","*","547","590"
"1296111","1290011","Somers School District","Somers High School","0","10","11","20","0","6","420","467"
"1320211","1320011","South Windsor School District","Pleasant Valley School","0","82","31","29","0","21","197","360"
"1320711","1320011","South Windsor School District","Eli Terry School","0","50","22","40","0","21","306","439"
"1320611","1320011","South Windsor School District","Orchard Hill School","0","118","27","33","0","19","225","422"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","89","7","16","0","8","192","312"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","*","*","*","0","0","*","8"
"1326211","1320011","South Windsor School District","South Windsor High School","*","144","76","116","*","49","933","1326"
"1325111","1320011","South Windsor School District","Timothy Edwards School","0","169","70","83","*","*","595","964"
"1320411","1320011","South Windsor School District","Wapping Elementary School","*","73","24","36","0","*","169","328"
"3480315","3480015","Southington School District","Hartford Detention Center","0","0","*","*","0","*","*","9"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","24","23","46","*","25","679","801"
"1311711","1310011","Southington School District","Achieve","0","*","0","*","0","0","*","7"
"1310111","1310011","Southington School District","Alta","0","0","0","11","0","0","32","43"
"1311511","1310011","Southington School District","Derynoski Elementary School","*","*","12","41","0","15","483","562"
"1310511","1310011","Southington School District","EASE","0","0","0","0","0","0","12","12"
"1311311","1310011","Southington School District","Flanders Elementary School","0","11","*","43","*","10","198","271"
"1310211","1310011","Southington School District","Hatton Elementary School","*","7","*","24","0","19","293","348"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","*","29","15","62","*","22","667","797"
"1312311","1310011","Southington School District","Language Based Classroom II","0","0","0","*","0","0","*","9"
"1310411","1310011","Southington School District","Language Based Classroom at Hatton School","0","0","0","*","0","0","*","7"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","0","0","0","0","0","0","8","8"
"1310611","1310011","Southington School District","Plantsville Elementary School","0","*","*","36","0","12","219","279"
"1312211","1310011","Southington School District","STELLAR","0","*","0","0","0","0","*","8"
"1310711","1310011","Southington School District","South End Elementary School","*","*","7","27","0","7","181","229"
"1316211","1310011","Southington School District","Southington High School","*","78","*","124","0","57","1698","2003"
"1312111","1310011","Southington School District","Southington Public Schools Preschool Program","0","0","*","*","0","0","22","26"
"1312011","1310011","Southington School District","Southington Public Schools Preschool Program at Hatton School","0","*","*","7","0","*","65","81"
"1310811","1310011","Southington School District","Strong Elementary School","0","*","*","27","0","12","229","276"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","27","*","31","0","16","349","436"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","0","0","0","*","0","0","*","10"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","0","0","0","*","0","0","*","9"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","*","*","14","0","17","268","315"
"1330111","1330011","Sprague School District","Sayles School","6","*","*","48","*","34","242","336"
"1340611","1340011","Stafford School District","Stafford Elementary School","0","0","7","30","0","15","428","480"
"1346111","1340011","Stafford School District","Stafford High School","0","6","*","24","*","6","358","399"
"1345211","1340011","Stafford School District","Stafford Middle School","*","7","*","22","*","*","285","328"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","0","0","0","*","0","*","7","9"
"1340311","1340011","Stafford School District","Staffordville School","0","*","0","*","0","11","141","161"
"1340411","1340011","Stafford School District","West Stafford School","*","*","*","6","0","*","126","139"
"2826013","2820013","Stamford Academy District","Stamford Academy","0","0","80","57","0","*","*","148"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","0","37","128","48","0","*","*","217"
"1350411","1350011","Stamford School District","Alternate Routes To Success","*","*","19","29","0","*","17","68"
"1350111","1350011","Stamford School District","Apples PreK","0","28","*","54","0","*","53","162"
"1355611","1350011","Stamford School District","Cloonan School","*","29","133","240","0","*","126","536"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","70","100","208","*","*","253","651"
"1355311","1350011","Stamford School District","Dolan School","0","28","70","223","*","*","154","478"
"1352211","1350011","Stamford School District","Hart School","*","143","93","258","0","*","121","642"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","0","0","8","*","0","0","*","21"
"1351211","1350011","Stamford School District","Julia A. Stark School","0","34","80","279","*","*","198","601"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","105","58","270","*","*","89","536"
"1350711","1350011","Stamford School District","New School at 200 Strawberry Hill Avenue","0","57","23","72","0","13","64","229"
"1350611","1350011","Stamford School District","Newfield School","0","41","99","287","0","10","178","615"
"1351811","1350011","Stamford School District","Northeast School","*","26","89","244","0","*","262","636"
"1358011","1350011","Stamford School District","Preschool Team","0","*","*","34","0","0","31","70"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","55","140","297","*","*","197","703"
"1350811","1350011","Stamford School District","Rogers International School","*","52","86","316","0","*","336","819"
"1350911","1350011","Stamford School District","Roxbury School","0","37","123","269","0","14","158","601"
"1355711","1350011","Stamford School District","Scofield Middle School","0","82","86","262","0","9","235","674"
"1351111","1350011","Stamford School District","Springdale School","*","*","70","335","0","19","200","642"
"1356111","1350011","Stamford School District","Stamford High School","0","75","442","682","0","21","545","1765"
"1352111","1350011","Stamford School District","Stillmeadow School","0","57","76","372","*","*","183","715"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","57","133","207","0","18","251","666"
"1351911","1350011","Stamford School District","Toquam Magnet School","*","78","92","376","*","13","116","678"
"1355511","1350011","Stamford School District","Turn of River School","0","47","100","267","0","16","194","624"
"1356311","1350011","Stamford School District","Westhill High School","*","148","365","872","0","*","732","2138"
"1351411","1350011","Stamford School District","Westover School","0","101","184","237","0","28","165","715"
"1360311","1360011","Sterling School District","Sterling Community School","*","*","*","18","0","21","374","424"
"3480415","3480015","Stonington School District","SAGE","0","0","*","*","0","0","*","*"
"1370811","1370011","Stonington School District","Community Classroom","0","0","0","0","0","0","*","*"
"1370511","1370011","Stonington School District","Deans Mill School","*","9","*","19","*","13","331","379"
"1375211","1370011","Stonington School District","Mystic Middle School","*","12","6","15","0","*","329","369"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","*","6","*","23","0","*","238","279"
"1370711","1370011","Stonington School District","SAILS","*","0","0","0","0","0","*","*"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","0","*","0","0","0","0","*","20"
"1370211","1370011","Stonington School District","Stonington HS PreK","*","0","0","*","0","0","18","20"
"1376111","1370011","Stonington School District","Stonington High School","6","22","8","23","0","15","612","686"
"1370411","1370011","Stonington School District","West Broad Street School","0","0","*","10","0","*","123","141"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","*","15","0","17","139","178"
"1381311","1380011","Stratford School District","Eli Whitney School","0","21","75","119","*","*","247","480"
"1382511","1380011","Stratford School District","ABA Nichols","0","*","0","0","0","0","*","*"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","0","*","*","0","0","0","*","*"
"1382411","1380011","Stratford School District","ABA Whitney","0","0","*","*","0","0","*","6"
"1380511","1380011","Stratford School District","ALPHA","0","0","12","10","0","0","9","31"
"1386211","1380011","Stratford School District","Bunnell High School","*","31","237","271","*","20","458","1019"
"1380311","1380011","Stratford School District","Chapel School","0","19","132","153","0","22","189","515"
"1382311","1380011","Stratford School District","DLC Whitney","0","0","*","0","0","0","*","6"
"1385211","1380011","Stratford School District","David Wooster Middle School","0","21","121","145","0","15","238","540"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","0","0","0","*","0","*","*","*"
"1380411","1380011","Stratford School District","Franklin School","0","10","66","131","0","7","63","277"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","0","20","122","172","0","7","265","586"
"1382011","1380011","Stratford School District","High School STEPS 9-12","0","0","*","*","0","0","*","7"
"1380711","1380011","Stratford School District","High School Sails","0","0","*","*","0","*","8","11"
"1382711","1380011","Stratford School District","IPP Class Room - Second Hill Lane","*","0","*","*","0","0","*","6"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","0","0","*","*","0","0","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","0","0","*","*","0","0","0","9"
"1380811","1380011","Stratford School District","Lordship School","0","*","72","86","0","*","98","269"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","0","0","0","*","0","0","0","*"
"1381811","1380011","Stratford School District","Middle School Sails","0","0","*","*","0","*","0","6"
"1380911","1380011","Stratford School District","Nichols School","*","12","84","156","0","*","148","412"
"1381011","1380011","Stratford School District","Second Hill Lane School","0","24","131","214","0","24","232","625"
"1382611","1380011","Stratford School District","Steps K-2 Nichols","0","0","*","0","0","0","*","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","*","87","103","*","20","175","401"
"1382211","1380011","Stratford School District","Stratford Academy - Victoria Soto School","0","10","63","77","0","13","113","276"
"1386111","1380011","Stratford School District","Stratford High School","*","*","227","248","0","29","393","920"
"1389011","1380011","Stratford School District","Strive-Stratford","0","0","6","*","0","*","8","19"
"1381411","1380011","Stratford School District","Wilcoxson School","0","12","48","91","0","12","191","354"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","*","21","28","0","16","399","480"
"1390311","1390011","Suffield School District","McAlister Intermediate School","0","*","24","35","0","*","390","470"
"1396111","1390011","Suffield School District","Suffield High School","*","22","26","44","0","*","697","798"
"1395111","1390011","Suffield School District","Suffield Middle School","*","22","18","33","0","*","437","523"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","157","111","0","*","7","281"
"9026122","9020022","The Gilbert School District","The Gilbert School","*","82","*","64","0","20","385","562"
"1400111","1400011","Thomaston School District","Black Rock School","0","*","*","*","*","*","246","262"
"1400211","1400011","Thomaston School District","Thomaston Center School","0","*","*","6","0","*","190","205"
"1406211","1400011","Thomaston School District","Thomaston High School","0","*","*","16","0","13","391","428"
"1410211","1410011","Thompson School District","District Autism Program","0","0","0","0","0","0","*","*"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","*","29","0","13","363","411"
"1415111","1410011","Thompson School District","Thompson Middle School","0","*","*","21","0","8","314","346"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","*","*","*","13","0","10","217","247"
"1420111","1420011","Tolland School District","Birch Grove Primary School","0","16","12","21","0","10","440","499"
"1420311","1420011","Tolland School District","TALC","0","0","0","0","0","0","9","9"
"1426111","1420011","Tolland School District","Tolland High School","*","21","11","21","*","*","757","815"
"1420211","1420011","Tolland School District","Tolland Intermediate School","0","26","14","17","*","*","475","537"
"1425111","1420011","Tolland School District","Tolland Middle School","*","22","6","23","0","*","547","602"
"1430111","1430011","Torrington School District","East School","*","20","14","34","*","17","278","365"
"1431511","1430011","Torrington School District","ABC / Forbes School","0","0","*","0","0","0","*","*"
"1432411","1430011","Torrington School District","ABC / Torringford","0","0","0","0","0","0","*","*"
"1432211","1430011","Torrington School District","East TPS - PreK - Reg Ed","0","*","0","31","0","0","*","48"
"1430211","1430011","Torrington School District","Forbes School","0","10","11","136","0","22","194","373"
"1431611","1430011","Torrington School District","Pre-K SpEd","*","0","0","6","0","*","11","19"
"1430811","1430011","Torrington School District","Southwest School","0","9","8","86","0","11","200","314"
"1432311","1430011","Torrington School District","Torringford Community Outreach","0","0","0","*","*","0","*","*"
"1430911","1430011","Torrington School District","Torringford School","0","34","15","99","0","14","421","583"
"1431411","1430011","Torrington School District","Torrington Expulsion Program","0","0","0","0","0","0","*","*"
"1436111","1430011","Torrington School District","Torrington High School","*","41","58","200","*","28","567","897"
"1435111","1430011","Torrington School District","Torrington Middle School","*","39","42","233","*","34","674","1029"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","0","*","21","184","*","23","220","462"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","0","*","66","58","0","*","*","129"
"1440111","1440011","Trumbull School District","Booth Hill School","*","40","20","53","*","*","344","464"
"1440811","1440011","Trumbull School District","Daniels Farm School","0","36","17","38","0","10","350","451"
"1440611","1440011","Trumbull School District","Educating Learners in Transitional Environments (ELITE)","0","*","0","*","0","0","7","9"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","*","45","47","77","0","*","356","529"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","62","32","58","0","*","614","772"
"1440411","1440011","Trumbull School District","Jane Ryan School","*","33","15","42","0","*","311","406"
"1445111","1440011","Trumbull School District","Madison Middle School","*","84","31","68","*","*","647","835"
"1440311","1440011","Trumbull School District","Middlebrook School","0","65","30","63","*","*","305","472"
"1440511","1440011","Trumbull School District","REACH","0","0","*","0","0","0","*","15"
"1440911","1440011","Trumbull School District","Tashua School","0","57","*","25","0","*","307","408"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","0","0","0","*","0","0","*","7"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","17","*","34","0","*","162","232"
"1446111","1440011","Trumbull School District","Trumbull High School","*","142","99","187","0","*","1626","2066"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","0","*","*","0","0","0","*"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","0","*","0","0","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","0","7","*","0","0","*","13"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","0","7","*","0","0","*","15"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","0","*","0","0","0","0","*"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","0","*","0","0","0","0","*"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","0","*","*","0","0","0","*"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","0","*","*","0","0","0","*"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","0","153","77","0","8","37","275"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","0","*","*","0","0","*","*"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","0","*","*","0","0","0","6"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","0","*","0","0","*","*","*"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","0","*","*","0","0","*","6"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","0","*","*","0","0","0","*"
"3362515","3360015","Unified School District #1","York Correctional Institution","0","0","6","8","0","0","7","21"
"3470115","3470015","Unified School District #2","Children's Place School","0","0","*","11","*","*","8","27"
"3470315","3470015","Unified School District #2","Riverview School","0","*","13","20","0","*","24","59"
"3470215","3470015","Unified School District #2","Virtual Academy","0","0","*","*","0","0","0","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","0","19","16","0","0","6","41"
"1450111","1450011","Union School District","Union Elementary School","0","*","0","*","0","0","65","68"
"3480315","3480015","Vernon School District","Hartford Detention Center","0","0","*","*","0","*","*","9"
"1460311","1460011","Vernon School District","Northeast School","0","*","21","59","*","46","140","282"
"1461411","1460011","Vernon School District","Center Road School","*","35","40","78","0","*","299","477"
"1460111","1460011","Vernon School District","Lake Street School","0","7","16","32","0","19","196","270"
"1460211","1460011","Vernon School District","Maple Street School","0","15","53","74","0","27","115","284"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","*","*","*","0","0","9","13"
"1466111","1460011","Vernon School District","Rockville High School","*","46","112","120","0","*","551","847"
"1461011","1460011","Vernon School District","Skinner Road School","0","54","32","48","0","24","152","310"
"1465111","1460011","Vernon School District","Vernon Center Middle School","*","38","82","112","0","*","458","712"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","*","*","7","8","*","7","247","279"
"1480211","1480011","Wallingford School District","Highland School","0","26","*","33","0","*","263","334"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","0","0","*","0","0","*","11"
"1481011","1480011","Wallingford School District","Cook Hill School","0","21","11","79","*","*","252","372"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","*","38","14","131","0","*","538","727"
"1480511","1480011","Wallingford School District","Education Enhancement Program","0","0","0","6","0","0","9","15"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","0","18","*","65","0","*","229","322"
"1489211","1480011","Wallingford School District","Harvest Park","0","0","0","0","0","0","6","6"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","*","37","17","120","0","*","496","676"
"1486111","1480011","Wallingford School District","Lyman Hall High School","*","39","26","199","*","*","765","1036"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","56","23","89","0","*","645","820"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","*","15","*","61","0","*","240","324"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","0","*","0","*","0","0","7","10"
"1480311","1480011","Wallingford School District","Parker Farms School","*","9","6","65","*","*","175","262"
"1481211","1480011","Wallingford School District","Pond Hill School","0","9","*","62","0","*","234","315"
"1480411","1480011","Wallingford School District","Rock Hill School","0","13","*","52","0","*","242","322"
"1480811","1480011","Wallingford School District","Yalesville School","*","17","8","37","*","6","248","321"
"3480115","3480015","Waterbury School District","Bridgeport Detention Center","0","0","*","*","0","0","0","*"
"3481115","3480015","Waterbury School District","BRAVE","0","0","*","0","0","0","0","*"
"3480415","3480015","Waterbury School District","SAGE","0","0","*","*","0","0","*","*"
"1515211","1510011","Waterbury School District","West Side Middle School","7","21","198","578","0","21","192","1017"
"1512311","1510011","Waterbury School District","Washington School","*","*","67","217","0","11","18","322"
"1512111","1510011","Waterbury School District","B. W. Tinker School","0","9","91","260","0","45","190","595"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","0","0","*","8","0","0","*","17"
"1514611","1510011","Waterbury School District","Bucks Hill Autism","0","*","*","*","0","0","*","9"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","0","0","0","152","0","0","0","152"
"1510511","1510011","Waterbury School District","Bucks Hill School","0","*","97","301","0","*","38","453"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","0","0","*","13","0","0","*","22"
"1510611","1510011","Waterbury School District","Bunker Hill School","*","21","118","247","0","*","85","490"
"1511911","1510011","Waterbury School District","Carrington ESC","0","0","*","7","0","0","*","10"
"1512711","1510011","Waterbury School District","Carrington School","*","*","127","206","0","13","135","497"
