"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"1516211","1510011","Waterbury School District","Crosby High School","887","292","108","1287"
"1510911","1510011","Waterbury School District","Driggs School","415","100","13","528"
"1511611","1510011","Waterbury School District","Duggan School","356","85","23","464"
"1519111","1510011","Waterbury School District","Enlightenment School","146","*","*","179"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","369","108","36","513"
"1512611","1510011","Waterbury School District","Gilmartin School","312","152","42","506"
"1510711","1510011","Waterbury School District","H. S. Chase School","552","208","57","817"
"1511311","1510011","Waterbury School District","Hopeville School","314","137","25","476"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","832","384","88","1304"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","218","323","51","592"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","419","139","45","603"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","853","208","98","1159"
"1515311","1510011","Waterbury School District","North End Middle School","785","180","51","1016"
"1513411","1510011","Waterbury School District","Reed School","345","75","9","429"
"1512811","1510011","Waterbury School District","Regan School","201","51","27","279"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","208","349","55","612"
"1518011","1510011","Waterbury School District","Special Education Preschool","*","152","*","201"
"1512011","1510011","Waterbury School District","Sprague School","339","103","19","461"
"1519011","1510011","Waterbury School District","State Street School","60","16","0","76"
"1512211","1510011","Waterbury School District","Walsh School","364","*","*","455"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","196","249","45","490"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","136","170","24","330"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","305","121","43","469"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","199","139","28","366"
"1516311","1510011","Waterbury School District","Wilby High School","918","255","63","1236"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","313","121","12","446"
"1525111","1520011","Waterford School District","Clark Lane Middle School","96","540","20","656"
"1520211","1520011","Waterford School District","Great Neck Elementary School","72","261","7","340"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","56","281","15","352"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","55","271","22","348"
"1526111","1520011","Waterford School District","Waterford High School","94","713","20","827"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","68","210","16","294"
"1530211","1530011","Watertown School District","John Trumbull Primary School","105","519","24","648"
"1530411","1530011","Watertown School District","Polk School","79","247","22","348"
"1535111","1530011","Watertown School District","Swift Middle School","141","502","37","680"
"1536111","1530011","Watertown School District","Watertown High School","168","651","42","861"
"1551711","1550011","West Hartford School District","Smith School","135","192","34","361"
"1559111","1550011","West Hartford School District","Achieve","*","*","0","9"
"1557311","1550011","West Hartford School District","REACH","20","*","*","31"
"1551611","1550011","West Hartford School District","Aiken School","*","398","*","430"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","*","0","0","*"
"1550211","1550011","West Hartford School District","Braeburn School","40","319","10","369"
"1555311","1550011","West Hartford School District","Bristow Middle School","60","347","14","421"
"1550411","1550011","West Hartford School District","Bugbee School","*","422","*","455"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","141","155","20","316"
"1556111","1550011","West Hartford School District","Conard High School","297","1125","71","1493"
"1550611","1550011","West Hartford School District","Duffy School","55","443","7","505"
"1556211","1550011","West Hartford School District","Hall High School","186","1184","67","1437"
"1555111","1550011","West Hartford School District","King Philip Middle School","121","760","50","931"
"1550911","1550011","West Hartford School District","Morley School","*","309","*","335"
"1559411","1550011","West Hartford School District","Norfeldt Learning Center","0","*","0","*"
"1551011","1550011","West Hartford School District","Norfeldt School","*","335","*","357"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","187","621","40","848"
"1559211","1550011","West Hartford School District","Strive-West Hartford","21","*","*","33"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","10","0","10"
"1551211","1550011","West Hartford School District","Webster Hill School","95","319","31","445"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","*","*","*","7"
"1551311","1550011","West Hartford School District","Whiting Lane School","112","350","20","482"
"1559611","1550011","West Hartford School District","Wolcott Learning Center","*","6","*","8"
"1551511","1550011","West Hartford School District","Wolcott School","89","344","21","454"
"1561211","1560011","West Haven School District","Washington School","309","133","38","480"
"1560811","1560011","West Haven School District","Alma E. Pagels School","133","183","27","343"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","472","320","68","860"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","127","181","18","326"
"1560311","1560011","West Haven School District","Forest School","299","136","43","478"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","386","441","45","872"
"1560111","1560011","West Haven School District","Life Skills","*","*","0","*"
"1560211","1560011","West Haven School District","PACE","22","13","0","35"
"1561411","1560011","West Haven School District","Savin Rock Community School","353","83","42","478"
"1560411","1560011","West Haven School District","Seth G. Haley School","188","225","38","451"
"1566111","1560011","West Haven School District","West Haven High School","688","744","95","1527"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","*","224","*","271"
"1546111","1540011","Westbrook School District","Westbrook High School","29","259","6","294"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","205","*","236"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","*","*","0","469"
"1576111","1570011","Weston School District","Weston High School","19","752","10","781"
"1570211","1570011","Weston School District","Weston Intermediate School","10","532","6","548"
"1575111","1570011","Weston School District","Weston Middle School","6","587","10","603"
"1585111","1580011","Westport School District","Bedford Middle School","29","816","8","853"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","401","*","410"
"1585311","1580011","Westport School District","Coleytown Middle School","12","530","6","548"
"1580411","1580011","Westport School District","Green's Farms School","*","434","*","455"
"1580511","1580011","Westport School District","King's Highway Elementary School","17","470","11","498"
"1580711","1580011","Westport School District","Long Lots School","*","549","*","560"
"1580811","1580011","Westport School District","Saugatuck Elementary School","*","510","*","518"
"1586111","1580011","Westport School District","Staples High School","62","1774","18","1854"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","54","0","54"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","60","281","12","353"
"1591011","1590011","Wethersfield School District","Charles Wright School","60","225","27","312"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","55","343","21","419"
"1591111","1590011","Wethersfield School District","Highcrest School","52","366","10","428"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","70","293","11","374"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","83","448","23","554"
"1596111","1590011","Wethersfield School District","Wethersfield High School","176","936","66","1178"
"1600111","1600011","Willington School District","Center School","*","190","*","229"
"1605111","1600011","Willington School District","Hall Memorial School","29","161","10","200"
"1615211","1610011","Wilton School District","Middlebrook School","*","1037","*","1047"
"1610711","1610011","Wilton School District","Cider Mill School","*","961","*","978"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","856","*","863"
"1616111","1610011","Wilton School District","Wilton High School","*","1324","*","1352"
"1610111","1610011","Wilton School District","Wilton-Westport Evening School","0","8","0","8"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","55","116","15","186"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","81","150","10","241"
"1625111","1620011","Winchester School District","Pearson Middle School","56","78","15","149"
"1620111","1620011","Winchester School District","WISE Academy","0","12","0","12"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","201","204","23","428"
"1638011","1630011","Windham School District","Early Headstart","24","0","0","24"
"1630111","1630011","Windham School District","Natchaug School","288","32","20","340"
"1630311","1630011","Windham School District","North Windham School","338","75","38","451"
"1630611","1630011","Windham School District","W. B. Sweeney School","230","40","10","280"
"1630511","1630011","Windham School District","Windham Center School","214","60","8","282"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","192","45","12","249"
"1636111","1630011","Windham School District","Windham High School","346","141","40","527"
"1635111","1630011","Windham School District","Windham Middle School","462","85","32","579"
"1650111","1650011","Windsor Locks School District","North Street School","159","255","23","437"
"1650611","1650011","Windsor Locks School District","Pine Meadow Academy","*","16","*","29"
"1650211","1650011","Windsor Locks School District","RISE Transition Academy","*","*","0","*"
"1650411","1650011","Windsor Locks School District","South Elementary School","117","226","32","375"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","128","302","27","457"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","119","212","24","355"
"1640111","1640011","Windsor School District","Clover Street School","86","153","14","253"
"1640811","1640011","Windsor School District","John F. Kennedy School","127","260","30","417"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","120","283","28","431"
"1640511","1640011","Windsor School District","Poquonock Elementary School","89","145","17","251"
"1645311","1640011","Windsor School District","Sage Park Middle School","191","419","61","671"
"1646111","1640011","Windsor School District","Windsor High School","295","735","86","1116"
"1660311","1660011","Wolcott School District","ABC Classroom","*","*","0","*"
"1660611","1660011","Wolcott School District","Alcott School","28","249","10","287"
"1660211","1660011","Wolcott School District","Frisbie School","55","245","21","321"
"1660411","1660011","Wolcott School District","Phoenix Program","*","*","0","*"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","97","515","26","638"
"1660511","1660011","Wolcott School District","Wakelee School","45","269","15","329"
"1666111","1660011","Wolcott School District","Wolcott High School","127","602","44","773"
"1670311","1670011","Woodbridge School District","Beecher Road School","35","751","10","796"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","987","*","1012"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","51","388","20","459"
"1695111","1690011","Woodstock School District","Woodstock Middle School","44","346","20","410"

