"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberwith_scored_tests","count","_","count_1","_1","count_2","_2","count_3","_3","count_4","_4","averagescore"
"1266111","1260011","Shelton School District","Shelton High School","Math","R","20","6","30.0","8","40.0","6","30.0","0","0.0","6","30.0","469"
"1286111","1280011","Simsbury School District","Simsbury High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1286111","1280011","Simsbury School District","Simsbury High School","ELA","N","329","11","3.3","20","6.1","163","49.5","135","41.0","298","90.6","597"
"1286111","1280011","Simsbury School District","Simsbury High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1286111","1280011","Simsbury School District","Simsbury High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1286111","1280011","Simsbury School District","Simsbury High School","Math","N","329","13","4.0","65","19.8","140","42.6","111","33.7","251","76.3","598"
"1286111","1280011","Simsbury School District","Simsbury High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1290511","1290011","Somers School District","Aspire","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1290511","1290011","Somers School District","Aspire","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1296111","1290011","Somers School District","Somers High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1296111","1290011","Somers School District","Somers High School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1296111","1290011","Somers School District","Somers High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1296111","1290011","Somers School District","Somers High School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1326211","1320011","South Windsor School District","South Windsor High School","ELA","F","18","*","*","*","*","*","*","*","*","*","*","*"
"1326211","1320011","South Windsor School District","South Windsor High School","ELA","N","300","14","4.7","34","11.3","186","62.0","66","22.0","252","84.0","560"
"1326211","1320011","South Windsor School District","South Windsor High School","ELA","R","8","*","*","*","*","*","*","*","*","*","*","*"
"1326211","1320011","South Windsor School District","South Windsor High School","Math","F","18","*","*","*","*","*","*","*","*","*","*","*"
"1326211","1320011","South Windsor School District","South Windsor High School","Math","N","300","25","8.3","91","30.3","132","44.0","52","17.3","184","61.3","552"
"1326211","1320011","South Windsor School District","South Windsor High School","Math","R","8","*","*","*","*","*","*","*","*","*","*","*"
"1310111","1310011","Southington School District","Alta","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1310111","1310011","Southington School District","Alta","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1310111","1310011","Southington School District","Alta","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1310111","1310011","Southington School District","Alta","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1316211","1310011","Southington School District","Southington High School","ELA","F","45","*","*","*","*","*","*","*","*","*","*","482"
"1316211","1310011","Southington School District","Southington High School","ELA","N","399","25","6.3","56","14.0","226","56.6","92","23.1","318","79.7","551"
"1316211","1310011","Southington School District","Southington High School","ELA","R","13","*","*","*","*","*","*","*","*","*","*","*"
"1316211","1310011","Southington School District","Southington High School","Math","F","45","*","*","*","*","*","*","0","0.0","*","*","474"
"1316211","1310011","Southington School District","Southington High School","Math","N","399","*","*","156","39.1","163","40.9","*","*","*","*","546"
"1316211","1310011","Southington School District","Southington High School","Math","R","13","*","*","*","*","*","*","*","*","*","*","*"
"1346111","1340011","Stafford School District","Stafford High School","ELA","F","*","6","28.6","*","*","*","*","*","*","*","*","*"
"1346111","1340011","Stafford School District","Stafford High School","ELA","N","75","*","*","*","*","44","58.7","16","21.3","60","80.0","554"
"1346111","1340011","Stafford School District","Stafford High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1346111","1340011","Stafford School District","Stafford High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1346111","1340011","Stafford School District","Stafford High School","Math","N","75","6","8.0","27","36.0","33","44.0","9","12.0","42","56.0","543"
"1346111","1340011","Stafford School District","Stafford High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2826013","2820013","Stamford Academy District","Stamford Academy","ELA","F","*","*","*","*","*","*","*","0","0.0","*","*","*"
"2826013","2820013","Stamford Academy District","Stamford Academy","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2826013","2820013","Stamford Academy District","Stamford Academy","Math","F","*","*","*","*","*","0","0.0","0","0.0","0","0.0","*"
"2826013","2820013","Stamford Academy District","Stamford Academy","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","ELA","F","8","*","*","*","*","*","*","*","*","*","*","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1356111","1350011","Stamford School District","Stamford High School","ELA","F","201","70","34.8","*","*","71","35.3","*","*","*","*","452"
"1356111","1350011","Stamford School District","Stamford High School","ELA","N","197","29","14.7","35","17.8","109","55.3","24","12.2","133","67.5","517"
"1356111","1350011","Stamford School District","Stamford High School","ELA","R","34","11","32.4","*","*","15","44.1","*","*","*","*","466"
"1356111","1350011","Stamford School District","Stamford High School","Math","F","201","87","43.3","91","45.3","*","*","*","*","*","*","433"
"1356111","1350011","Stamford School District","Stamford High School","Math","N","197","*","*","69","35.0","71","36.0","*","*","*","*","513"
"1356111","1350011","Stamford School District","Stamford High School","Math","R","34","*","*","18","52.9","*","*","0","0.0","*","*","442"
"1356411","1350011","Stamford School District","The Academy of Information Technology","ELA","F","56","11","19.6","17","30.4","*","*","*","*","*","*","485"
"1356411","1350011","Stamford School District","The Academy of Information Technology","ELA","N","91","*","*","*","*","57","62.6","18","19.8","75","82.4","552"
"1356411","1350011","Stamford School District","The Academy of Information Technology","ELA","R","15","*","*","*","*","*","*","*","*","*","*","*"
"1356411","1350011","Stamford School District","The Academy of Information Technology","Math","F","56","15","26.8","*","*","*","*","*","*","*","*","474"
"1356411","1350011","Stamford School District","The Academy of Information Technology","Math","N","91","*","*","36","39.6","28","30.8","*","*","*","*","524"
"1356411","1350011","Stamford School District","The Academy of Information Technology","Math","R","15","*","*","*","*","*","*","*","*","*","*","*"
"1356311","1350011","Stamford School District","Westhill High School","ELA","F","191","74","38.7","57","29.8","*","*","*","*","60","31.4","440"
"1356311","1350011","Stamford School District","Westhill High School","ELA","N","265","*","*","40","15.1","120","45.3","*","*","*","*","549"
"1356311","1350011","Stamford School District","Westhill High School","ELA","R","32","11","34.4","8","25.0","13","40.6","0","0.0","13","40.6","457"
"1356311","1350011","Stamford School District","Westhill High School","Math","F","191","96","50.3","79","41.4","*","*","*","*","16","8.4","424"
"1356311","1350011","Stamford School District","Westhill High School","Math","N","265","*","*","76","28.7","78","29.4","*","*","*","*","541"
"1356311","1350011","Stamford School District","Westhill High School","Math","R","32","14","43.8","11","34.4","7","21.9","0","0.0","7","21.9","443"
"1370711","1370011","Stonington School District","SAILS","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1370711","1370011","Stonington School District","SAILS","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1370711","1370011","Stonington School District","SAILS","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1370711","1370011","Stonington School District","SAILS","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1370711","1370011","Stonington School District","SAILS","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1370711","1370011","Stonington School District","SAILS","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1376111","1370011","Stonington School District","Stonington High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1376111","1370011","Stonington School District","Stonington High School","ELA","N","134","11","8.2","13","9.7","83","61.9","27","20.1","110","82.1","556"
"1376111","1370011","Stonington School District","Stonington High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1376111","1370011","Stonington School District","Stonington High School","Math","F","*","*","*","*","*","*","*","0","0.0","*","*","*"
"1376111","1370011","Stonington School District","Stonington High School","Math","N","134","*","*","50","37.3","43","32.1","*","*","*","*","547"
"1376111","1370011","Stonington School District","Stonington High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1380511","1380011","Stratford School District","ALPHA","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1380511","1380011","Stratford School District","ALPHA","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1380511","1380011","Stratford School District","ALPHA","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1380511","1380011","Stratford School District","ALPHA","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1386211","1380011","Stratford School District","Bunnell High School","ELA","F","65","*","*","22","33.8","27","41.5","*","*","*","*","473"
"1386211","1380011","Stratford School District","Bunnell High School","ELA","N","132","15","11.4","21","15.9","85","64.4","11","8.3","96","72.7","518"
"1386211","1380011","Stratford School District","Bunnell High School","ELA","R","28","7","25.0","*","*","13","46.4","*","*","*","*","482"
"1386211","1380011","Stratford School District","Bunnell High School","Math","F","65","23","35.4","32","49.2","*","*","*","*","10","15.4","445"
"1386211","1380011","Stratford School District","Bunnell High School","Math","N","132","*","*","62","47.0","38","28.8","*","*","*","*","493"
"1386211","1380011","Stratford School District","Bunnell High School","Math","R","28","9","32.1","13","46.4","6","21.4","0","0.0","6","21.4","467"
"1382011","1380011","Stratford School District","High School STEPS 9-12","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1382011","1380011","Stratford School District","High School STEPS 9-12","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1382011","1380011","Stratford School District","High School STEPS 9-12","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1382011","1380011","Stratford School District","High School STEPS 9-12","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1386111","1380011","Stratford School District","Stratford High School","ELA","F","72","28","38.9","*","*","28","38.9","*","*","*","*","460"
"1386111","1380011","Stratford School District","Stratford High School","ELA","N","133","12","9.0","22","16.5","73","54.9","26","19.5","99","74.4","538"
"1386111","1380011","Stratford School District","Stratford High School","ELA","R","27","*","*","8","29.6","11","40.7","*","*","*","*","486"
"1386111","1380011","Stratford School District","Stratford High School","Math","F","72","30","41.7","33","45.8","*","*","*","*","9","12.5","445"
"1386111","1380011","Stratford School District","Stratford High School","Math","N","133","*","*","51","38.3","37","27.8","*","*","*","*","501"
"1386111","1380011","Stratford School District","Stratford High School","Math","R","27","12","44.4","7","25.9","8","29.6","0","0.0","8","29.6","452"
"1396111","1390011","Suffield School District","Suffield High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1396111","1390011","Suffield School District","Suffield High School","ELA","N","160","11","6.9","15","9.4","92","57.5","42","26.3","134","83.8","562"
"1396111","1390011","Suffield School District","Suffield High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1396111","1390011","Suffield School District","Suffield High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1396111","1390011","Suffield School District","Suffield High School","Math","N","160","12","7.5","55","34.4","72","45.0","21","13.1","93","58.1","542"
"1396111","1390011","Suffield School District","Suffield High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","F","26","11","42.3","9","34.6","6","23.1","0","0.0","6","23.1","426"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","N","7","*","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","R","7","*","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","F","26","*","*","15","57.7","*","*","0","0.0","*","*","435"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","N","7","*","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","R","7","*","*","*","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","N","74","12","16.2","14","18.9","41","55.4","7","9.5","48","64.9","504"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","N","74","16","21.6","26","35.1","20","27.0","12","16.2","32","43.2","522"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1406211","1400011","Thomaston School District","Thomaston High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1406211","1400011","Thomaston School District","Thomaston High School","ELA","N","53","*","*","9","17.0","34","64.2","*","*","*","*","508"
"1406211","1400011","Thomaston School District","Thomaston High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1406211","1400011","Thomaston School District","Thomaston High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1406211","1400011","Thomaston School District","Thomaston High School","Math","N","53","*","*","26","49.1","16","30.2","*","*","*","*","483"
"1406211","1400011","Thomaston School District","Thomaston High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","ELA","N","30","*","*","8","26.7","18","60.0","*","*","*","*","528"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","Math","N","30","*","*","14","46.7","*","*","0","0.0","*","*","499"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1426111","1420011","Tolland School District","Tolland High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1426111","1420011","Tolland School District","Tolland High School","ELA","N","190","6","3.2","16","8.4","111","58.4","57","30.0","168","88.4","576"
"1426111","1420011","Tolland School District","Tolland High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1426111","1420011","Tolland School District","Tolland High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1426111","1420011","Tolland School District","Tolland High School","Math","N","190","8","4.2","47","24.7","90","47.4","45","23.7","135","71.1","576"
"1426111","1420011","Tolland School District","Tolland High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1431411","1430011","Torrington School District","Migeon Academy","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1431411","1430011","Torrington School District","Migeon Academy","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1436111","1430011","Torrington School District","Torrington High School","ELA","F","49","19","38.8","*","*","*","*","*","*","*","*","448"
"1436111","1430011","Torrington School District","Torrington High School","ELA","N","125","*","*","28","22.4","77","61.6","*","*","*","*","517"
"1436111","1430011","Torrington School District","Torrington High School","ELA","R","17","*","*","*","*","*","*","*","*","*","*","*"
"1436111","1430011","Torrington School District","Torrington High School","Math","F","49","25","51.0","*","*","*","*","*","*","*","*","435"
"1436111","1430011","Torrington School District","Torrington High School","Math","N","125","*","*","62","49.6","35","28.0","*","*","*","*","486"
"1436111","1430011","Torrington School District","Torrington High School","Math","R","17","*","*","*","*","*","*","*","*","*","*","*"
"1440511","1440011","Trumbull School District","REACH","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1440511","1440011","Trumbull School District","REACH","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1440511","1440011","Trumbull School District","REACH","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1440511","1440011","Trumbull School District","REACH","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1446111","1440011","Trumbull School District","Trumbull High School","ELA","F","28","*","*","*","*","*","*","*","*","*","*","478"
"1446111","1440011","Trumbull School District","Trumbull High School","ELA","N","445","16","3.6","46","10.3","266","59.8","117","26.3","383","86.1","566"
"1446111","1440011","Trumbull School District","Trumbull High School","ELA","R","13","*","*","*","*","*","*","*","*","*","*","*"
"1446111","1440011","Trumbull School District","Trumbull High School","Math","F","28","*","*","*","*","*","*","*","*","*","*","489"
"1446111","1440011","Trumbull School District","Trumbull High School","Math","N","445","27","6.1","143","32.1","171","38.4","104","23.4","275","61.8","566"
"1446111","1440011","Trumbull School District","Trumbull High School","Math","R","13","*","*","*","*","*","*","*","*","*","*","*"
"3470115","3470015","Unified School District #2","Children's Place School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"3470115","3470015","Unified School District #2","Children's Place School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"3470315","3470015","Unified School District #2","Riverview School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"3470315","3470015","Unified School District #2","Riverview School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"3480315","1460011","Vernon School District","Hartford Detention Center","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"3480315","1460011","Vernon School District","Hartford Detention Center","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1466111","1460011","Vernon School District","Rockville High School","ELA","F","43","*","*","*","*","18","41.9","*","*","*","*","492"
"1466111","1460011","Vernon School District","Rockville High School","ELA","N","124","12","9.7","22","17.7","69","55.6","21","16.9","90","72.6","534"
"1466111","1460011","Vernon School District","Rockville High School","ELA","R","20","*","*","*","*","12","60.0","*","*","*","*","497"
"1466111","1460011","Vernon School District","Rockville High School","Math","F","43","*","*","17","39.5","*","*","0","0.0","*","*","453"
"1466111","1460011","Vernon School District","Rockville High School","Math","N","124","14","11.3","51","41.1","50","40.3","9","7.3","59","47.6","518"
"1466111","1460011","Vernon School District","Rockville High School","Math","R","20","*","*","9","45.0","*","*","0","0.0","*","*","454"
"1480511","1480011","Wallingford School District","Education Enhancement Program","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1480511","1480011","Wallingford School District","Education Enhancement Program","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1486111","1480011","Wallingford School District","Lyman Hall High School","ELA","F","41","*","*","*","*","*","*","*","*","*","*","480"
"1486111","1480011","Wallingford School District","Lyman Hall High School","ELA","N","203","25","12.3","33","16.3","123","60.6","22","10.8","145","71.4","520"
"1486111","1480011","Wallingford School District","Lyman Hall High School","ELA","R","7","*","*","*","*","*","*","*","*","*","*","*"
"1486111","1480011","Wallingford School District","Lyman Hall High School","Math","F","41","*","*","*","*","*","*","*","*","*","*","453"
"1486111","1480011","Wallingford School District","Lyman Hall High School","Math","N","203","35","17.2","104","51.2","57","28.1","7","3.4","64","31.5","491"
"1486111","1480011","Wallingford School District","Lyman Hall High School","Math","R","7","*","*","*","*","*","*","*","*","*","*","*"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","ELA","N","190","12","6.3","19","10.0","128","67.4","31","16.3","159","83.7","545"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","Math","N","190","23","12.1","85","44.7","72","37.9","10","5.3","82","43.2","509"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1516211","1510011","Waterbury School District","Crosby High School","ELA","F","146","80","54.8","36","24.7","*","*","*","*","30","20.5","421"
"1516211","1510011","Waterbury School District","Crosby High School","ELA","N","67","30","44.8","18","26.9","*","*","*","*","19","28.4","448"
"1516211","1510011","Waterbury School District","Crosby High School","ELA","R","25","9","36.0","7","28.0","9","36.0","0","0.0","9","36.0","446"
"1516211","1510011","Waterbury School District","Crosby High School","Math","F","145","94","64.8","36","24.8","*","*","*","*","15","10.3","401"
"1516211","1510011","Waterbury School District","Crosby High School","Math","N","67","37","55.2","*","*","*","*","*","*","*","*","417"
"1516211","1510011","Waterbury School District","Crosby High School","Math","R","25","18","72.0","*","*","*","*","0","0.0","*","*","392"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","F","10","*","*","*","*","*","*","*","*","*","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","Math","F","10","*","*","*","*","*","*","*","*","*","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","ELA","F","153","84","54.9","33","21.6","*","*","*","*","*","*","423"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","ELA","N","76","*","*","*","*","33","43.4","*","*","*","*","480"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","ELA","R","17","*","*","*","*","*","*","*","*","*","*","*"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","Math","F","151","97","64.2","47","31.1","*","*","*","*","*","*","395"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","Math","N","76","*","*","*","*","9","11.8","*","*","*","*","455"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","Math","R","17","*","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","ELA","F","46","14","30.4","*","*","*","*","*","*","*","*","458"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","ELA","N","55","*","*","15","27.3","30","54.5","*","*","*","*","520"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","ELA","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","Math","F","46","17","37.0","*","*","*","*","*","*","*","*","433"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","Math","N","55","*","*","31","56.4","11","20.0","*","*","*","*","479"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","Math","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","ELA","F","144","32","22.2","51","35.4","54","37.5","7","4.9","61","42.4","470"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","ELA","N","43","*","*","*","*","*","*","*","*","*","*","474"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","ELA","R","17","*","*","*","*","*","*","*","*","*","*","*"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","Math","F","144","56","38.9","69","47.9","19","13.2","0","0.0","19","13.2","436"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","Math","N","43","*","*","*","*","*","*","0","0.0","*","*","451"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","Math","R","17","*","*","*","*","*","*","*","*","*","*","*"
"1516311","1510011","Waterbury School District","Wilby High School","ELA","F","149","75","50.3","41","27.5","*","*","*","*","33","22.1","420"
"1516311","1510011","Waterbury School District","Wilby High School","ELA","N","66","*","*","*","*","*","*","*","*","*","*","446"
"1516311","1510011","Waterbury School District","Wilby High School","ELA","R","19","*","*","*","*","*","*","*","*","*","*","*"
"1516311","1510011","Waterbury School District","Wilby High School","Math","F","148","102","68.9","*","*","*","*","0","0.0","*","*","390"
"1516311","1510011","Waterbury School District","Wilby High School","Math","N","66","*","*","*","*","*","*","0","0.0","*","*","407"
"1516311","1510011","Waterbury School District","Wilby High School","Math","R","19","*","*","*","*","*","*","*","*","*","*","*"
"1526111","1520011","Waterford School District","Waterford High School","ELA","F","*","7","25.9","*","*","*","*","*","*","*","*","*"
"1526111","1520011","Waterford School District","Waterford High School","ELA","N","172","*","*","*","*","114","66.3","28","16.3","142","82.6","544"
"1526111","1520011","Waterford School District","Waterford High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1526111","1520011","Waterford School District","Waterford High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1526111","1520011","Waterford School District","Waterford High School","Math","N","172","21","12.2","72","41.9","56","32.6","23","13.4","79","45.9","523"
"1526111","1520011","Waterford School District","Waterford High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1536111","1530011","Watertown School District","Watertown High School","ELA","F","40","*","*","*","*","*","*","*","*","*","*","483"
"1536111","1530011","Watertown School District","Watertown High School","ELA","N","146","17","11.6","22","15.1","88","60.3","19","13.0","107","73.3","525"
"1536111","1530011","Watertown School District","Watertown High School","ELA","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1536111","1530011","Watertown School District","Watertown High School","Math","F","40","*","*","*","*","*","*","*","*","*","*","455"
"1536111","1530011","Watertown School District","Watertown High School","Math","N","146","28","19.2","74","50.7","34","23.3","10","6.8","44","30.1","492"
"1536111","1530011","Watertown School District","Watertown High School","Math","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1557311","1550011","West Hartford School District","REACH","ELA","F","11","*","*","*","*","*","*","*","*","*","*","*"
"1557311","1550011","West Hartford School District","REACH","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1557311","1550011","West Hartford School District","REACH","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1557311","1550011","West Hartford School District","REACH","Math","F","11","*","*","*","*","*","*","*","*","*","*","*"
"1557311","1550011","West Hartford School District","REACH","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1557311","1550011","West Hartford School District","REACH","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1556111","1550011","West Hartford School District","Conard High School","ELA","F","71","20","28.2","*","*","*","*","*","*","*","*","466"
"1556111","1550011","West Hartford School District","Conard High School","ELA","N","269","*","*","*","*","139","51.7","90","33.5","229","85.1","580"
