"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_2_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1480811","1480011","Wallingford School District","Yalesville School","ELA","N","282","281","99.6","281","31","11.0","63","22.4","95","33.8","92","32.7","187","66.5"
"1480811","1480011","Wallingford School District","Yalesville School","Math","Y","37","37","100.0","37","8","21.6","13","35.1","10","27.0","6","16.2","16","43.2"
"1480811","1480011","Wallingford School District","Yalesville School","Math","N","282","281","99.6","281","31","11.0","77","27.4","97","34.5","76","27.0","173","61.6"
"1515211","1510011","Waterbury School District","West Side Middle School","ELA","Y","830","827","99.6","827","454","54.9","215","26.0","122","14.8","36","4.4","158","19.1"
"1515211","1510011","Waterbury School District","West Side Middle School","ELA","N","174","173","99.4","173","85","49.1","33","19.1","44","25.4","11","6.4","55","31.8"
"1515211","1510011","Waterbury School District","West Side Middle School","Math","Y","831","828","99.6","828","568","68.6","179","21.6","65","7.9","*","*","*","*"
"1515211","1510011","Waterbury School District","West Side Middle School","Math","N","174","173","99.4","173","103","59.5","46","26.6","19","11.0","*","*","*","*"
"1512311","1510011","Waterbury School District","Washington School","ELA","Y","130","130","100.0","130","*","*","*","*","*","*","*","*","*","*"
"1512311","1510011","Waterbury School District","Washington School","ELA","N","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1512311","1510011","Waterbury School District","Washington School","Math","Y","130","130","100.0","130","*","*","*","*","*","*","*","*","*","*"
"1512311","1510011","Waterbury School District","Washington School","Math","N","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1512111","1510011","Waterbury School District","B. W. Tinker School","ELA","Y","215","215","100.0","215","92","42.8","54","25.1","46","21.4","23","10.7","69","32.1"
"1512111","1510011","Waterbury School District","B. W. Tinker School","ELA","N","88","88","100.0","88","24","27.3","22","25.0","26","29.5","16","18.2","42","47.7"
"1512111","1510011","Waterbury School District","B. W. Tinker School","Math","Y","215","215","100.0","215","80","37.2","71","33.0","52","24.2","12","5.6","64","29.8"
"1512111","1510011","Waterbury School District","B. W. Tinker School","Math","N","88","88","100.0","88","26","29.5","32","36.4","23","26.1","7","8.0","30","34.1"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3480115","1510011","Waterbury School District","Bridgeport Detention Center","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3480115","1510011","Waterbury School District","Bridgeport Detention Center","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","ELA","Y","66","66","100.0","66","57","86.4","*","*","*","*","0","0.0","*","*"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","ELA","N","20","20","100.0","20","17","85.0","*","*","*","*","0","0.0","*","*"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","Math","Y","66","66","100.0","66","58","87.9","*","*","*","*","0","0.0","*","*"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","Math","N","20","20","100.0","20","20","100.0","0","0.0","0","0.0","0","0.0","0","0.0"
"1510511","1510011","Waterbury School District","Bucks Hill School","ELA","Y","156","156","100.0","156","90","57.7","*","*","19","12.2","*","*","*","*"
"1510511","1510011","Waterbury School District","Bucks Hill School","ELA","N","22","22","100.0","22","9","40.9","*","*","8","36.4","*","*","*","*"
"1510511","1510011","Waterbury School District","Bucks Hill School","Math","Y","156","156","100.0","156","113","72.4","*","*","*","*","*","*","*","*"
"1510511","1510011","Waterbury School District","Bucks Hill School","Math","N","22","22","100.0","22","13","59.1","*","*","*","*","*","*","*","*"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","ELA","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","Math","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1510611","1510011","Waterbury School District","Bunker Hill School","ELA","Y","186","186","100.0","186","105","56.5","37","19.9","28","15.1","16","8.6","44","23.7"
"1510611","1510011","Waterbury School District","Bunker Hill School","ELA","N","37","37","100.0","37","14","37.8","7","18.9","9","24.3","7","18.9","16","43.2"
"1510611","1510011","Waterbury School District","Bunker Hill School","Math","Y","186","186","100.0","186","100","53.8","57","30.6","*","*","*","*","29","15.6"
"1510611","1510011","Waterbury School District","Bunker Hill School","Math","N","38","38","100.0","38","16","42.1","13","34.2","*","*","*","*","9","23.7"
"1512711","1510011","Waterbury School District","Carrington School","ELA","Y","231","231","100.0","231","101","43.7","65","28.1","52","22.5","13","5.6","65","28.1"
"1512711","1510011","Waterbury School District","Carrington School","ELA","N","97","97","100.0","97","32","33.0","28","28.9","23","23.7","14","14.4","37","38.1"
"1512711","1510011","Waterbury School District","Carrington School","Math","Y","231","231","100.0","231","115","49.8","73","31.6","31","13.4","12","5.2","43","18.6"
"1512711","1510011","Waterbury School District","Carrington School","Math","N","97","97","100.0","97","35","36.1","26","26.8","27","27.8","9","9.3","36","37.1"
"1514111","1510011","Waterbury School District","Chase Bilingual","ELA","Y","27","27","100.0","27","*","*","*","*","*","*","0","0.0","*","*"
"1514111","1510011","Waterbury School District","Chase Bilingual","ELA","N","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1514111","1510011","Waterbury School District","Chase Bilingual","Math","Y","27","27","100.0","27","*","*","*","*","*","*","0","0.0","*","*"
"1514111","1510011","Waterbury School District","Chase Bilingual","Math","N","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1510911","1510011","Waterbury School District","Driggs School","ELA","Y","212","212","100.0","212","109","51.4","*","*","28","13.2","*","*","*","*"
"1510911","1510011","Waterbury School District","Driggs School","ELA","N","25","25","100.0","25","14","56.0","*","*","*","*","0","0.0","*","*"
"1510911","1510011","Waterbury School District","Driggs School","Math","Y","212","212","100.0","212","119","56.1","73","34.4","*","*","*","*","*","*"
"1510911","1510011","Waterbury School District","Driggs School","Math","N","25","25","100.0","25","18","72.0","*","*","0","0.0","*","*","*","*"
"1511611","1510011","Waterbury School District","Duggan School","ELA","Y","231","231","100.0","231","90","39.0","72","31.2","51","22.1","18","7.8","69","29.9"
"1511611","1510011","Waterbury School District","Duggan School","ELA","N","50","50","100.0","50","17","34.0","11","22.0","10","20.0","12","24.0","22","44.0"
"1511611","1510011","Waterbury School District","Duggan School","Math","Y","232","232","100.0","232","125","53.9","66","28.4","29","12.5","12","5.2","41","17.7"
"1511611","1510011","Waterbury School District","Duggan School","Math","N","50","50","100.0","50","26","52.0","8","16.0","9","18.0","7","14.0","16","32.0"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","Y","*","*","*","*","*","*","*","*","*","*","0","0.0","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","Math","Y","*","*","*","*","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1519111","1510011","Waterbury School District","Enlightenment School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","ELA","Y","226","224","99.1","224","70","31.3","73","32.6","*","*","*","*","81","36.2"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","ELA","N","39","37","94.9","37","11","29.7","*","*","*","*","14","37.8","*","*"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","Math","Y","226","224","99.1","224","88","39.3","72","32.1","50","22.3","14","6.3","64","28.6"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","Math","N","39","37","94.9","37","13","35.1","9","24.3","8","21.6","7","18.9","15","40.5"
"1512611","1510011","Waterbury School District","Gilmartin School","ELA","Y","240","240","100.0","240","122","50.8","56","23.3","*","*","*","*","62","25.8"
"1512611","1510011","Waterbury School District","Gilmartin School","ELA","N","58","58","100.0","58","20","34.5","22","37.9","*","*","*","*","16","27.6"
"1512611","1510011","Waterbury School District","Gilmartin School","Math","Y","240","240","100.0","240","154","64.2","65","27.1","*","*","*","*","21","8.8"
"1512611","1510011","Waterbury School District","Gilmartin School","Math","N","57","57","100.0","57","30","52.6","14","24.6","*","*","*","*","13","22.8"
"1510711","1510011","Waterbury School District","H. S. Chase School","ELA","Y","312","312","100.0","312","153","49.0","93","29.8","48","15.4","18","5.8","66","21.2"
"1510711","1510011","Waterbury School District","H. S. Chase School","ELA","N","49","49","100.0","49","21","42.9","11","22.4","9","18.4","8","16.3","17","34.7"
"1510711","1510011","Waterbury School District","H. S. Chase School","Math","Y","312","312","100.0","312","158","50.6","96","30.8","*","*","*","*","58","18.6"
"1510711","1510011","Waterbury School District","H. S. Chase School","Math","N","49","49","100.0","49","19","38.8","18","36.7","*","*","*","*","12","24.5"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","ELA","Y","*","*","*","*","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","Math","Y","*","*","*","*","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511311","1510011","Waterbury School District","Hopeville School","ELA","Y","152","152","100.0","152","*","*","*","*","*","*","*","*","*","*"
"1511311","1510011","Waterbury School District","Hopeville School","ELA","N","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1511311","1510011","Waterbury School District","Hopeville School","Math","Y","152","152","100.0","152","*","*","*","*","*","*","*","*","*","*"
"1511311","1510011","Waterbury School District","Hopeville School","Math","N","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","ELA","Y","140","139","99.3","139","46","33.1","44","31.7","33","23.7","16","11.5","49","35.3"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","ELA","N","114","114","100.0","114","35","30.7","24","21.1","30","26.3","25","21.9","55","48.2"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","Math","Y","140","139","99.3","139","46","33.1","61","43.9","26","18.7","6","4.3","32","23.0"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","Math","N","114","114","100.0","114","24","21.1","44","38.6","30","26.3","16","14.0","46","40.4"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","ELA","Y","216","216","100.0","216","67","31.0","71","32.9","56","25.9","22","10.2","78","36.1"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","ELA","N","36","36","100.0","36","9","25.0","11","30.6","8","22.2","8","22.2","16","44.4"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","Math","Y","216","216","100.0","216","101","46.8","72","33.3","34","15.7","9","4.2","43","19.9"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","Math","N","36","36","100.0","36","13","36.1","10","27.8","13","36.1","0","0.0","13","36.1"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","ELA","Y","967","964","99.7","963","534","55.5","220","22.8","182","18.9","27","2.8","209","21.7"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","ELA","N","213","210","98.6","210","78","37.1","61","29.0","54","25.7","17","8.1","71","33.8"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","Math","Y","966","961","99.5","961","657","68.4","217","22.6","66","6.9","21","2.2","87","9.1"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","Math","N","213","211","99.1","211","118","55.9","49","23.2","30","14.2","14","6.6","44","20.9"
"1515311","1510011","Waterbury School District","North End Middle School","ELA","Y","802","799","99.6","799","436","54.6","204","25.5","132","16.5","27","3.4","159","19.9"
"1515311","1510011","Waterbury School District","North End Middle School","ELA","N","147","147","100.0","147","62","42.2","45","30.6","28","19.0","12","8.2","40","27.2"
"1515311","1510011","Waterbury School District","North End Middle School","Math","Y","802","799","99.6","799","618","77.3","143","17.9","*","*","*","*","38","4.8"
"1515311","1510011","Waterbury School District","North End Middle School","Math","N","147","147","100.0","147","93","63.3","40","27.2","*","*","*","*","14","9.5"
"1513411","1510011","Waterbury School District","Reed School","ELA","Y","231","231","100.0","231","108","46.8","64","27.7","39","16.9","20","8.7","59","25.5"
"1513411","1510011","Waterbury School District","Reed School","ELA","N","22","22","100.0","22","9","40.9","7","31.8","6","27.3","0","0.0","6","27.3"
"1513411","1510011","Waterbury School District","Reed School","Math","Y","231","231","100.0","231","124","53.7","69","29.9","*","*","*","*","*","*"
"1513411","1510011","Waterbury School District","Reed School","Math","N","22","22","100.0","22","11","50.0","*","*","*","*","0","0.0","*","*"
"1512811","1510011","Waterbury School District","Regan School","ELA","Y","119","119","100.0","119","42","35.3","*","*","28","23.5","*","*","*","*"
"1512811","1510011","Waterbury School District","Regan School","ELA","N","22","22","100.0","22","9","40.9","*","*","6","27.3","*","*","*","*"
"1512811","1510011","Waterbury School District","Regan School","Math","Y","119","119","100.0","119","46","38.7","*","*","25","21.0","*","*","*","*"
"1512811","1510011","Waterbury School District","Regan School","Math","N","22","22","100.0","22","7","31.8","*","*","7","31.8","*","*","*","*"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","ELA","Y","143","142","99.3","142","29","20.4","44","31.0","40","28.2","29","20.4","69","48.6"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","ELA","N","137","137","100.0","137","12","8.8","37","27.0","48","35.0","40","29.2","88","64.2"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","Math","Y","143","142","99.3","142","31","21.8","61","43.0","37","26.1","13","9.2","50","35.2"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","Math","N","137","137","100.0","137","19","13.9","43","31.4","48","35.0","27","19.7","75","54.7"
"1512011","1510011","Waterbury School District","Sprague School","ELA","Y","179","179","100.0","179","*","*","*","*","*","*","*","*","*","*"
"1512011","1510011","Waterbury School District","Sprague School","ELA","N","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"1512011","1510011","Waterbury School District","Sprague School","Math","Y","179","179","100.0","179","*","*","*","*","*","*","*","*","*","*"
"1512011","1510011","Waterbury School District","Sprague School","Math","N","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","ELA","Y","20","19","95.0","19","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","ELA","N","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","Math","Y","20","19","95.0","19","*","*","*","*","*","*","*","*","*","*"
"1519011","1510011","Waterbury School District","State Street School","Math","N","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1512211","1510011","Waterbury School District","Walsh School","ELA","Y","194","194","100.0","194","*","*","*","*","*","*","*","*","*","*"
"1512211","1510011","Waterbury School District","Walsh School","ELA","N","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"1512211","1510011","Waterbury School District","Walsh School","Math","Y","194","194","100.0","194","*","*","*","*","*","*","*","*","*","*"
"1512211","1510011","Waterbury School District","Walsh School","Math","N","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","ELA","Y","187","184","98.4","184","54","29.3","53","28.8","60","32.6","17","9.2","77","41.8"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","ELA","N","134","133","99.3","133","20","15.0","35","26.3","50","37.6","28","21.1","78","58.6"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","Math","Y","187","184","98.4","184","88","47.8","69","37.5","19","10.3","8","4.3","27","14.7"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","Math","N","134","133","99.3","133","36","27.1","49","36.8","33","24.8","15","11.3","48","36.1"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","ELA","Y","105","104","99.0","104","35","33.7","36","34.6","24","23.1","9","8.7","33","31.7"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","ELA","N","43","43","100.0","43","8","18.6","14","32.6","9","20.9","12","27.9","21","48.8"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","Math","Y","105","104","99.0","104","53","51.0","34","32.7","*","*","*","*","17","16.3"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","Math","N","43","43","100.0","43","15","34.9","*","*","14","32.6","*","*","*","*"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","ELA","Y","136","136","100.0","136","*","*","*","*","*","*","*","*","*","*"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","ELA","N","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","Math","Y","136","136","100.0","136","*","*","*","*","*","*","*","*","*","*"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","Math","N","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1525111","1520011","Waterford School District","Clark Lane Middle School","ELA","Y","148","148","100.0","148","38","25.7","51","34.5","48","32.4","11","7.4","59","39.9"
"1525111","1520011","Waterford School District","Clark Lane Middle School","ELA","N","513","512","99.8","512","54","10.5","102","19.9","230","44.9","126","24.6","356","69.5"
"1525111","1520011","Waterford School District","Clark Lane Middle School","Math","Y","148","148","100.0","148","58","39.2","61","41.2","*","*","*","*","29","19.6"
"1525111","1520011","Waterford School District","Clark Lane Middle School","Math","N","513","512","99.8","512","*","*","164","32.0","133","26.0","*","*","*","*"
"1520211","1520011","Waterford School District","Great Neck Elementary School","ELA","Y","41","41","100.0","41","9","22.0","10","24.4","12","29.3","10","24.4","22","53.7"
"1520211","1520011","Waterford School District","Great Neck Elementary School","ELA","N","133","133","100.0","133","11","8.3","22","16.5","34","25.6","66","49.6","100","75.2"
"1520211","1520011","Waterford School District","Great Neck Elementary School","Math","Y","41","41","100.0","41","10","24.4","13","31.7","12","29.3","6","14.6","18","43.9"
"1520211","1520011","Waterford School District","Great Neck Elementary School","Math","N","133","133","100.0","133","10","7.5","27","20.3","49","36.8","47","35.3","96","72.2"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","ELA","Y","46","46","100.0","46","14","30.4","7","15.2","12","26.1","13","28.3","25","54.3"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","ELA","N","147","147","100.0","147","14","9.5","24","16.3","41","27.9","68","46.3","109","74.1"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","Math","Y","48","48","100.0","48","17","35.4","18","37.5","*","*","*","*","13","27.1"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","Math","N","147","147","100.0","147","*","*","36","24.5","43","29.3","*","*","*","*"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","ELA","Y","42","42","100.0","42","8","19.0","13","31.0","13","31.0","8","19.0","21","50.0"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","ELA","N","136","136","100.0","136","11","8.1","19","14.0","38","27.9","68","50.0","106","77.9"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","Math","Y","42","42","100.0","42","*","*","11","26.2","11","26.2","*","*","*","*"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","Math","N","135","135","100.0","135","*","*","*","*","48","35.6","48","35.6","96","71.1"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","ELA","Y","73","73","100.0","73","16","21.9","24","32.9","18","24.7","15","20.5","33","45.2"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","ELA","N","214","212","99.1","212","19","9.0","43","20.3","59","27.8","91","42.9","150","70.8"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","Math","Y","73","73","100.0","73","25","34.2","27","37.0","*","*","*","*","21","28.8"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","Math","N","214","212","99.1","212","*","*","59","27.8","78","36.8","*","*","*","*"
"1530411","1530011","Watertown School District","Polk School","ELA","Y","113","113","100.0","113","30","26.5","28","24.8","30","26.5","25","22.1","55","48.7"
"1530411","1530011","Watertown School District","Polk School","ELA","N","244","240","98.4","240","41","17.1","52","21.7","72","30.0","75","31.3","147","61.3"
"1530411","1530011","Watertown School District","Polk School","Math","Y","113","113","100.0","113","35","31.0","44","38.9","24","21.2","10","8.8","34","30.1"
"1530411","1530011","Watertown School District","Polk School","Math","N","244","240","98.4","240","43","17.9","90","37.5","72","30.0","35","14.6","107","44.6"
"1535111","1530011","Watertown School District","Swift Middle School","ELA","Y","195","193","99.0","193","45","23.3","49","25.4","78","40.4","21","10.9","99","51.3"
"1535111","1530011","Watertown School District","Swift Middle School","ELA","N","475","470","98.9","470","40","8.5","116","24.7","201","42.8","113","24.0","314","66.8"
"1535111","1530011","Watertown School District","Swift Middle School","Math","Y","195","193","99.0","193","82","42.5","69","35.8","33","17.1","9","4.7","42","21.8"
"1535111","1530011","Watertown School District","Swift Middle School","Math","N","474","469","98.9","469","109","23.2","176","37.5","120","25.6","64","13.6","184","39.2"
"1551711","1550011","West Hartford School District","Smith School","ELA","Y","96","96","100.0","96","*","*","25","26.0","31","32.3","*","*","*","*"
"1551711","1550011","West Hartford School District","Smith School","ELA","N","85","85","100.0","85","*","*","9","10.6","24","28.2","49","57.6","73","85.9"
"1551711","1550011","West Hartford School District","Smith School","Math","Y","96","96","100.0","96","30","31.3","34","35.4","27","28.1","*","*","*","*"
"1551711","1550011","West Hartford School District","Smith School","Math","N","85","85","100.0","85","7","8.2","17","20.0","31","36.5","*","*","*","*"
"1551611","1550011","West Hartford School District","Aiken School","ELA","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1551611","1550011","West Hartford School District","Aiken School","ELA","N","195","195","100.0","195","*","*","*","*","*","*","*","*","*","*"
"1551611","1550011","West Hartford School District","Aiken School","Math","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1551611","1550011","West Hartford School District","Aiken School","Math","N","194","194","100.0","194","*","*","*","*","*","*","*","*","*","*"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1550211","1550011","West Hartford School District","Braeburn School","ELA","Y","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1550211","1550011","West Hartford School District","Braeburn School","ELA","N","154","153","99.4","153","*","*","*","*","*","*","*","*","*","*"
"1550211","1550011","West Hartford School District","Braeburn School","Math","Y","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1550211","1550011","West Hartford School District","Braeburn School","Math","N","154","153","99.4","153","*","*","*","*","*","*","*","*","*","*"
"1555311","1550011","West Hartford School District","Bristow Middle School","ELA","Y","63","63","100.0","63","11","17.5","12","19.0","30","47.6","10","15.9","40","63.5"
"1555311","1550011","West Hartford School District","Bristow Middle School","ELA","N","351","351","100.0","351","20","5.7","46","13.1","146","41.6","139","39.6","285","81.2"
"1555311","1550011","West Hartford School District","Bristow Middle School","Math","Y","63","63","100.0","63","18","28.6","17","27.0","15","23.8","13","20.6","28","44.4"
"1555311","1550011","West Hartford School District","Bristow Middle School","Math","N","351","349","99.4","349","32","9.2","96","27.5","93","26.6","128","36.7","221","63.3"
"1550411","1550011","West Hartford School District","Bugbee School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1550411","1550011","West Hartford School District","Bugbee School","ELA","N","217","216","99.5","215","*","*","*","*","*","*","*","*","*","*"
"1550411","1550011","West Hartford School District","Bugbee School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1550411","1550011","West Hartford School District","Bugbee School","Math","N","217","216","99.5","216","*","*","*","*","*","*","*","*","*","*"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","ELA","Y","82","82","100.0","82","20","24.4","19","23.2","24","29.3","19","23.2","43","52.4"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","ELA","N","70","69","98.6","69","10","14.5","8","11.6","17","24.6","34","49.3","51","73.9"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","Math","Y","82","82","100.0","82","28","34.1","23","28.0","24","29.3","7","8.5","31","37.8"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","Math","N","70","69","98.6","69","10","14.5","16","23.2","24","34.8","19","27.5","43","62.3"
"1550611","1550011","West Hartford School District","Duffy School","ELA","Y","29","29","100.0","29","14","48.3","6","20.7","9","31.0","0","0.0","9","31.0"
"1550611","1550011","West Hartford School District","Duffy School","ELA","N","214","211","98.6","211","12","5.7","25","11.8","62","29.4","112","53.1","174","82.5"
"1550611","1550011","West Hartford School District","Duffy School","Math","Y","29","28","96.6","28","13","46.4","12","42.9","*","*","*","*","*","*"
"1550611","1550011","West Hartford School District","Duffy School","Math","N","214","211","98.6","211","10","4.7","51","24.2","*","*","*","*","*","*"
"1555111","1550011","West Hartford School District","King Philip Middle School","ELA","Y","162","162","100.0","162","50","30.9","44","27.2","52","32.1","16","9.9","68","42.0"
"1555111","1550011","West Hartford School District","King Philip Middle School","ELA","N","771","763","99.0","763","62","8.1","132","17.3","302","39.6","267","35.0","569","74.6"
"1555111","1550011","West Hartford School District","King Philip Middle School","Math","Y","162","160","98.8","160","62","38.8","52","32.5","36","22.5","10","6.3","46","28.8"
"1555111","1550011","West Hartford School District","King Philip Middle School","Math","N","771","760","98.6","760","97","12.8","194","25.5","213","28.0","256","33.7","469","61.7"
"1550911","1550011","West Hartford School District","Morley School","ELA","Y","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"1550911","1550011","West Hartford School District","Morley School","ELA","N","144","143","99.3","141","*","*","*","*","*","*","*","*","*","*"
"1550911","1550011","West Hartford School District","Morley School","Math","Y","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"1550911","1550011","West Hartford School District","Morley School","Math","N","144","143","99.3","141","*","*","*","*","*","*","*","*","*","*"
