"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"1400111","1400011","Thomaston School District","Black Rock School","0","*","*","6","*","*","267","284"
"1400211","1400011","Thomaston School District","Thomaston Center School","0","*","*","*","0","*","228","240"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","*","11","0","*","391","414"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","0","*","17","0","16","407","442"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","*","13","0","11","318","349"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","*","0","0","9","0","*","260","277"
"1420111","1420011","Tolland School District","Birch Grove Primary School","0","25","12","14","*","*","509","564"
"1426111","1420011","Tolland School District","Tolland High School","*","32","*","17","0","0","782","847"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","21","*","26","0","0","561","617"
"1425111","1420011","Tolland School District","Tolland Middle School","*","16","8","20","0","*","636","682"
"1430111","1430011","Torrington School District","East School","*","18","*","20","0","10","315","377"
"1430211","1430011","Torrington School District","Forbes School","0","9","6","122","0","19","207","363"
"1430811","1430011","Torrington School District","Southwest School","0","9","17","73","0","14","217","330"
"1430911","1430011","Torrington School District","Torringford School","*","33","16","85","*","21","464","623"
"1436111","1430011","Torrington School District","Torrington High School","*","36","47","200","*","36","733","1055"
"1435111","1430011","Torrington School District","Torrington Middle School","*","32","55","191","*","25","734","1041"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","0","*","22","182","*","20","240","475"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","0","*","89","63","0","*","6","162"
"1440111","1440011","Trumbull School District","Booth Hill School","*","32","14","46","0","*","410","509"
"1440811","1440011","Trumbull School District","Daniels Farm School","*","42","14","22","0","*","386","470"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","0","74","*","70","0","*","473","671"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","55","31","49","0","*","624","766"
"1440411","1440011","Trumbull School District","Jane Ryan School","0","17","*","28","0","*","346","403"
"1445111","1440011","Trumbull School District","Madison Middle School","*","62","46","82","0","*","599","793"
"1440311","1440011","Trumbull School District","Middlebrook School","0","25","23","49","*","*","353","454"
"1440911","1440011","Trumbull School District","Tashua School","0","41","*","25","0","*","307","385"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","33","*","22","0","*","154","220"
"1446111","1440011","Trumbull School District","Trumbull High School","*","137","98","178","0","*","1722","2138"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","0","*","*","0","0","*","9"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","0","*","*","0","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","0","8","*","0","*","*","15"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","0","18","*","0","*","0","29"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","0","*","*","0","0","0","11"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","0","16","11","0","0","0","27"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","0","13","9","0","*","*","26"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","0","15","9","0","*","*","29"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","0","159","114","0","7","30","310"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","0","7","7","0","*","*","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","0","*","0","0","*","0","10"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","0","*","*","0","0","*","12"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","0","6","*","0","*","*","13"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","0","*","*","0","0","*","7"
"3362515","3360015","Unified School District #1","York Correctional Institution","0","0","8","6","0","0","8","22"
"3470115","3470015","Unified School District #2","Children's Place School","0","0","8","6","0","0","8","22"
"3470315","3470015","Unified School District #2","Riverview School","0","*","14","10","0","*","27","54"
"3476715","3470015","Unified School District #2","Walter G. Cady School","*","*","66","39","*","*","12","121"
"1450111","1450011","Union School District","Union Elementary School","0","0","*","*","0","0","76","78"
"1460311","1460011","Vernon School District","Northeast School","0","12","24","56","0","21","216","329"
"1461411","1460011","Vernon School District","Center Road School","*","38","49","44","0","*","353","502"
"1460111","1460011","Vernon School District","Lake Street School","*","*","18","14","0","7","211","256"
"1460511","1460011","Vernon School District","Loveland Hill School","0","0","*","*","0","0","*","8"
"1460211","1460011","Vernon School District","Maple Street School","0","7","75","80","0","13","148","323"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","*","*","*","0","0","7","10"
"1466111","1460011","Vernon School District","Rockville High School","*","*","121","94","0","0","668","926"
"1461011","1460011","Vernon School District","Skinner Road School","0","29","30","43","0","13","191","306"
"1465111","1460011","Vernon School District","Vernon Center Middle School","*","36","97","88","0","*","428","662"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","*","*","7","12","*","14","266","303"
"1480211","1480011","Wallingford School District","Highland School","*","14","*","23","*","*","218","265"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","*","0","*","0","0","11","13"
"1481011","1480011","Wallingford School District","Cook Hill School","*","16","10","63","0","*","247","343"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","*","32","*","122","0","0","530","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","0","15","*","62","0","*","267","359"
"1489211","1480011","Wallingford School District","Harvest Park","0","0","0","0","0","0","7","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","0","42","*","78","0","*","536","681"
"1486111","1480011","Wallingford School District","Lyman Hall High School","*","47","33","141","*","*","869","1098"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","44","*","92","0","0","728","892"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","0","17","*","54","0","*","251","327"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","0","0","0","*","0","0","*","7"
"1480311","1480011","Wallingford School District","Parker Farms School","0","20","*","68","0","*","188","289"
"1481211","1480011","Wallingford School District","Pond Hill School","0","15","*","67","0","*","279","374"
"1480411","1480011","Wallingford School District","Rock Hill School","*","17","*","56","0","0","266","343"
"1480811","1480011","Wallingford School District","Yalesville School","*","25","*","41","0","*","305","376"
"1515211","1510011","Waterbury School District","West Side Middle School","6","22","215","524","0","30","191","988"
"1512311","1510011","Waterbury School District","Washington School","*","*","68","219","0","13","29","337"
"1512111","1510011","Waterbury School District","B. W. Tinker School","*","*","83","234","0","28","216","572"
"1510511","1510011","Waterbury School District","Bucks Hill School","0","8","91","386","0","13","49","547"
"1510611","1510011","Waterbury School District","Bunker Hill School","*","*","130","248","0","18","102","514"
"1512711","1510011","Waterbury School District","Carrington School","0","9","96","196","0","7","138","446"
"1516211","1510011","Waterbury School District","Crosby High School","*","29","395","664","*","45","244","1389"
"1510911","1510011","Waterbury School District","Driggs School","*","*","147","301","0","22","68","547"
"1511611","1510011","Waterbury School District","Duggan School","*","*","91","266","0","25","77","464"
"1519111","1510011","Waterbury School District","Enlightenment School","0","0","56","103","0","6","26","191"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","0","6","161","259","0","17","72","515"
"1512611","1510011","Waterbury School District","Gilmartin School","9","7","96","270","0","20","116","518"
"1510711","1510011","Waterbury School District","H. S. Chase School","7","19","142","397","0","23","196","784"
"1511311","1510011","Waterbury School District","Hopeville School","*","*","70","317","0","15","78","485"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","*","18","303","586","*","29","344","1286"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","*","15","98","168","*","27","290","602"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","*","7","113","294","*","20","163","601"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","7","20","326","553","0","24","241","1171"
"1515311","1510011","Waterbury School District","North End Middle School","*","*","279","576","0","27","144","1050"
"1513411","1510011","Waterbury School District","Reed School","*","0","120","222","*","7","27","378"
"1512811","1510011","Waterbury School District","Regan School","0","*","74","120","0","*","47","261"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","0","12","98","170","0","37","297","614"
"1518011","1510011","Waterbury School District","Special Education Preschool","*","*","33","112","0","14","40","203"
"1512011","1510011","Waterbury School District","Sprague School","*","*","116","271","0","9","69","472"
"1519011","1510011","Waterbury School District","State Street School","0","0","33","41","0","*","*","79"
"1512211","1510011","Waterbury School District","Walsh School","0","*","151","271","0","*","21","459"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","0","*","106","125","*","25","223","489"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","*","*","76","84","0","17","147","331"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","*","*","64","126","0","9","37","245"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","*","*","69","180","0","16","91","367"
"1516311","1510011","Waterbury School District","Wilby High School","*","13","434","668","*","27","146","1292"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","*","*","119","262","0","10","24","417"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","33","24","51","0","*","540","664"
"1520211","1520011","Waterford School District","Great Neck Elementary School","0","15","6","29","0","12","277","339"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","20","*","35","0","19","281","374"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","*","18","*","37","0","13","279","362"
"1526111","1520011","Waterford School District","Waterford High School","11","51","43","67","0","7","628","807"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","*","*","*","22","0","7","249","286"
"1530211","1530011","Watertown School District","John Trumbull Primary School","*","15","*","50","0","20","581","677"
"1530411","1530011","Watertown School District","Polk School","0","7","13","25","0","7","286","338"
"1535111","1530011","Watertown School District","Swift Middle School","*","17","*","58","0","18","630","734"
"1536111","1530011","Watertown School District","Watertown High School","*","25","27","52","0","*","751","882"
"1551711","1550011","West Hartford School District","Smith School","0","65","34","130","0","18","121","368"
"1559111","1550011","West Hartford School District","Achieve","0","0","*","*","0","*","*","8"
"1551611","1550011","West Hartford School District","Aiken School","*","66","29","46","0","*","304","468"
"1550211","1550011","West Hartford School District","Braeburn School","*","21","17","33","0","*","279","364"
"1555311","1550011","West Hartford School District","Bristow Middle School","*","53","30","47","0","*","262","418"
"1550411","1550011","West Hartford School District","Bugbee School","*","41","12","25","0","*","378","467"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","*","47","34","135","0","*","80","315"
"1556111","1550011","West Hartford School District","Conard High School","*","178","163","274","0","*","854","1502"
"1550611","1550011","West Hartford School District","Duffy School","0","40","32","44","0","18","398","532"
"1556211","1550011","West Hartford School District","Hall High School","7","138","139","192","0","39","961","1476"
"1555111","1550011","West Hartford School District","King Philip Middle School","*","112","70","128","*","27","565","906"
"1550911","1550011","West Hartford School District","Morley School","0","20","15","31","0","13","251","330"
"1551011","1550011","West Hartford School District","Norfeldt School","0","62","20","23","0","17","249","371"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","*","96","73","164","0","*","485","839"
"1559211","1550011","West Hartford School District","Strive-West Hartford","0","*","7","13","0","0","*","28"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","0","*","*","0","0","6","8"
"1551211","1550011","West Hartford School District","Webster Hill School","*","46","40","90","0","*","272","455"
"1551311","1550011","West Hartford School District","Whiting Lane School","0","40","65","98","0","16","301","520"
"1551511","1550011","West Hartford School District","Wolcott School","*","88","39","79","0","*","276","496"
"1561211","1560011","West Haven School District","Washington School","0","*","86","209","*","19","148","482"
"1560811","1560011","West Haven School District","Alma E. Pagels School","0","23","82","66","0","15","179","365"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","*","36","190","269","0","*","331","862"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","0","20","75","89","0","11","161","356"
"1560311","1560011","West Haven School District","Forest School","0","17","136","206","0","26","81","466"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","0","26","195","284","0","35","326","866"
"1560111","1560011","West Haven School District","Life Skills","0","0","*","*","0","0","*","6"
"1561411","1560011","West Haven School District","Savin Rock Community School","*","*","119","228","0","17","121","499"
"1560411","1560011","West Haven School District","Seth G. Haley School","*","16","63","114","0","*","273","484"
"1566111","1560011","West Haven School District","West Haven High School","*","51","380","467","*","52","611","1565"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","*","6","0","40","0","*","245","293"
"1546111","1540011","Westbrook School District","Westbrook High School","0","*","*","17","0","10","245","277"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","*","*","20","0","*","232","262"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","0","12","10","18","0","28","399","467"
"1576111","1570011","Weston School District","Weston High School","0","26","15","25","0","11","698","775"
"1570211","1570011","Weston School District","Weston Intermediate School","0","19","*","*","0","22","494","551"
"1575111","1570011","Weston School District","Weston Middle School","*","29","14","22","0","*","542","617"
"1585111","1580011","Westport School District","Bedford Middle School","*","56","19","45","0","*","733","858"
"1580311","1580011","Westport School District","Coleytown Elementary School","0","22","8","9","0","17","395","451"
"1585311","1580011","Westport School District","Coleytown Middle School","0","25","*","14","0","*","481","533"
"1580411","1580011","Westport School District","Green's Farms School","0","*","*","27","0","33","359","446"
"1580511","1580011","Westport School District","King's Highway Elementary School","0","32","9","21","0","16","420","498"
"1580711","1580011","Westport School District","Long Lots School","0","35","*","*","0","30","478","578"
"1580811","1580011","Westport School District","Saugatuck Elementary School","0","18","*","*","0","16","470","523"
"1586111","1580011","Westport School District","Staples High School","*","90","41","80","0","*","1614","1834"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","6","*","*","0","0","32","41"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","*","16","24","36","*","8","273","359"
"1591011","1590011","Wethersfield School District","Charles Wright School","*","17","17","50","0","*","212","307"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","*","17","*","73","0","16","321","439"
"1591111","1590011","Wethersfield School District","Highcrest School","0","17","13","57","0","16","325","428"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","0","17","15","58","0","6","286","382"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","*","24","22","87","0","*","456","599"
"1596111","1590011","Wethersfield School District","Wethersfield High School","*","63","50","191","0","*","874","1187"
"1600111","1600011","Willington School District","Center School","0","*","*","*","0","6","175","193"
"1605111","1600011","Willington School District","Hall Memorial School","0","*","*","12","0","7","240","264"
"1615211","1610011","Wilton School District","Middlebrook School","*","74","*","23","0","14","936","1057"
"1610711","1610011","Wilton School District","Cider Mill School","0","87","*","31","*","18","863","1018"
"1610511","1610011","Wilton School District","Miller-Driscoll School","0","84","9","37","0","15","740","885"
"1616111","1610011","Wilton School District","Wilton High School","*","89","17","32","*","17","1160","1318"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","*","26","*","*","182","220"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","0","0","*","*","0","0","206","232"
"1625111","1620011","Winchester School District","Pearson Middle School","0","0","*","*","0","0","154","165"
"1620111","1620011","Winchester School District","WISE Academy","0","0","*","0","0","0","*","9"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","*","*","6","116","0","11","162","300"
"1638011","1630011","Windham School District","Early Headstart","0","0","0","*","0","0","*","22"
"1630111","1630011","Windham School District","Natchaug School","*","*","21","248","0","9","63","344"
"1630311","1630011","Windham School District","North Windham School","*","*","10","330","0","13","107","466"
"1630611","1630011","Windham School District","W. B. Sweeney School","*","*","17","204","0","13","56","293"
"1630511","1630011","Windham School District","Windham Center School","*","0","*","189","0","9","98","303"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","0","*","8","176","0","*","37","229"
"1636111","1630011","Windham School District","Windham High School","*","9","35","414","0","*","155","624"
"1635111","1630011","Windham School District","Windham Middle School","*","7","41","460","0","*","146","665"
"1650111","1650011","Windsor Locks School District","North Street School","0","37","*","68","*","47","230","409"
"1650411","1650011","Windsor Locks School District","South Elementary School","0","34","31","41","*","*","260","379"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","*","34","52","45","0","*","382","523"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","0","34","36","25","0","8","252","355"
"1640111","1640011","Windsor School District","Clover Street School","0","16","120","41","*","*","66","258"
"1640811","1640011","Windsor School District","John F. Kennedy School","0","*","180","77","*","17","137","426"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","*","28","153","73","*","38","155","451"
"1640511","1640011","Windsor School District","Poquonock Elementary School","0","8","119","42","0","11","69","249"
"1645311","1640011","Windsor School District","Sage Park Middle School","0","31","332","129","0","30","203","725"
"1646111","1640011","Windsor School District","Windsor High School","*","44","580","157","0","*","326","1140"
"1660611","1660011","Wolcott School District","Alcott School","0","8","6","17","0","15","234","280"
"1660211","1660011","Wolcott School District","Frisbie School","0","11","11","19","0","9","292","342"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","0","12","14","18","0","22","590","656"
"1660511","1660011","Wolcott School District","Wakelee School","*","*","11","15","0","17","310","359"
"1666111","1660011","Wolcott School District","Wolcott High School","*","*","14","43","0","22","752","846"
"1670311","1670011","Woodbridge School District","Beecher Road School","*","109","28","36","*","15","571","768"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","102","*","29","0","17","878","1033"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","0","*","*","13","0","20","433","473"
"1695111","1690011","Woodstock School District","Woodstock Middle School","0","6","0","14","0","10","396","426"

