"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","0","13","25","154","0","19","248","459"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","0","*","92","70","0","0","*","170"
"1440111","1440011","Trumbull School District","Booth Hill School","6","27","17","32","*","*","436","521"
"1440811","1440011","Trumbull School District","Daniels Farm School","*","35","11","18","0","*","404","472"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","*","69","35","66","0","*","478","653"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","51","*","48","0","0","621","748"
"1440411","1440011","Trumbull School District","Jane Ryan School","0","19","8","22","0","0","358","407"
"1445111","1440011","Trumbull School District","Madison Middle School","0","55","20","51","0","0","731","857"
"1440311","1440011","Trumbull School District","Middlebrook School","*","24","24","44","*","*","369","467"
"1440911","1440011","Trumbull School District","Tashua School","*","40","9","18","0","*","323","392"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","15","12","29","*","*","175","237"
"1446111","1440011","Trumbull School District","Trumbull High School","*","*","130","164","0","0","1781","2187"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","0","12","6","0","0","7","25"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","0","0","*","0","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","0","19","*","0","0","*","25"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","0","18","14","0","0","13","45"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","0","6","*","0","0","*","13"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","0","*","7","0","0","*","14"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","0","23","14","0","*","*","44"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","0","33","6","0","*","*","43"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","*","219","133","0","*","46","400"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","0","7","*","0","0","*","10"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","0","17","*","0","0","*","30"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","0","*","8","0","0","*","19"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","0","8","*","0","0","*","20"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","0","11","*","0","0","*","24"
"3362515","3360015","Unified School District #1","York Correctional Institution","0","0","16","*","0","0","*","29"
"3470115","3470015","Unified School District #2","Children's Place School","*","*","6","7","0","0","9","25"
"3470315","3470015","Unified School District #2","Riverview School","*","0","20","19","0","*","15","56"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","0","52","33","0","*","*","99"
"1450111","1450011","Union School District","Union Elementary School","0","0","*","0","0","0","*","73"
"1460311","1460011","Vernon School District","Northeast School","*","17","34","45","0","*","192","292"
"1461411","1460011","Vernon School District","Center Road School","*","30","47","46","0","*","364","499"
"1460111","1460011","Vernon School District","Lake Street School","*","8","30","15","0","*","227","286"
"1460211","1460011","Vernon School District","Maple Street School","0","*","71","75","0","*","150","310"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","0","*","*","0","0","8","14"
"1466111","1460011","Vernon School District","Rockville High School","*","70","143","102","0","*","733","1052"
"1461011","1460011","Vernon School District","Skinner Road School","*","29","51","52","0","*","231","375"
"1465111","1460011","Vernon School District","Vernon Center Middle School","*","31","107","86","0","*","515","741"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","*","*","*","11","0","19","280","319"
"1480211","1480011","Wallingford School District","Highland School","*","21","*","37","*","0","261","324"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","0","*","*","0","0","14","17"
"1481011","1480011","Wallingford School District","Cook Hill School","*","15","11","92","0","*","265","385"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","*","28","18","96","0","*","564","709"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","0","16","*","68","0","*","290","384"
"1489211","1480011","Wallingford School District","Harvest Park","0","*","0","*","0","0","*","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","0","45","*","81","0","*","611","755"
"1486111","1480011","Wallingford School District","Lyman Hall High School","*","45","34","137","0","*","910","1129"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","37","*","90","0","0","766","917"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","0","*","*","67","0","0","269","354"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","0","0","0","*","0","0","*","12"
"1480311","1480011","Wallingford School District","Parker Farms School","0","17","13","63","0","0","235","328"
"1481211","1480011","Wallingford School District","Pond Hill School","0","11","8","62","0","0","252","333"
"1480411","1480011","Wallingford School District","Rock Hill School","*","18","*","51","0","0","270","349"
"1480811","1480011","Wallingford School District","Yalesville School","0","24","*","32","0","*","332","397"
"1515211","1510011","Waterbury School District","West Side Middle School","*","13","256","532","*","45","226","1076"
"1512311","1510011","Waterbury School District","Washington School","*","*","55","235","0","6","43","348"
"1512111","1510011","Waterbury School District","B. W. Tinker School","*","*","101","216","0","23","219","568"
"1510511","1510011","Waterbury School District","Bucks Hill School","*","*","146","321","0","19","75","571"
"1510611","1510011","Waterbury School District","Bunker Hill School","*","11","148","230","0","*","101","497"
"1512711","1510011","Waterbury School District","Carrington School","0","9","77","238","0","7","131","462"
"1516211","1510011","Waterbury School District","Crosby High School","10","44","410","597","8","14","294","1377"
"1510911","1510011","Waterbury School District","Driggs School","*","*","159","308","0","10","60","544"
"1511611","1510011","Waterbury School District","Duggan School","*","*","93","208","0","19","55","381"
"1519111","1510011","Waterbury School District","Enlightenment School","0","0","56","100","0","0","20","176"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","*","8","165","257","0","*","80","515"
"1512611","1510011","Waterbury School District","Gilmartin School","7","7","91","209","0","8","78","400"
"1510711","1510011","Waterbury School District","H. S. Chase School","*","17","161","344","0","*","219","756"
"1511311","1510011","Waterbury School District","Hopeville School","*","*","74","280","0","6","79","445"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","7","26","329","615","0","12","425","1414"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","*","*","114","155","0","31","284","603"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","*","*","108","237","0","14","169","533"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","*","32","308","595","*","51","226","1223"
"1515311","1510011","Waterbury School District","North End Middle School","*","13","373","613","*","28","160","1195"
"1512811","1510011","Waterbury School District","Regan School","0","*","96","139","0","*","50","292"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","*","*","98","166","0","34","298","615"
"1518011","1510011","Waterbury School District","Special Education Preschool","0","10","34","104","0","14","51","213"
"1512011","1510011","Waterbury School District","Sprague School","*","*","90","235","0","*","35","370"
"1519011","1510011","Waterbury School District","State Street School","0","0","23","36","0","0","12","71"
"1512211","1510011","Waterbury School District","Walsh School","0","*","180","275","0","*","29","499"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","100","106","0","28","224","467"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","0","*","74","90","*","23","138","330"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","7","16","72","164","0","7","111","377"
"1516311","1510011","Waterbury School District","Wilby High School","0","*","494","654","*","17","138","1321"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","*","*","116","252","0","7","45","423"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","45","33","42","0","*","552","683"
"1520211","1520011","Waterford School District","Great Neck Elementary School","*","13","*","27","0","*","302","351"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","22","16","26","0","*","327","399"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","9","31","13","27","0","7","270","357"
"1526111","1520011","Waterford School District","Waterford High School","*","51","46","69","0","*","718","895"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","*","*","0","21","0","*","295","324"
"1530211","1530011","Watertown School District","John Trumbull Primary School","*","16","*","47","0","22","604","701"
"1530411","1530011","Watertown School District","Polk School","0","12","7","25","0","7","294","345"
"1535111","1530011","Watertown School District","Swift Middle School","*","17","*","59","0","21","658","771"
"1536111","1530011","Watertown School District","Watertown High School","*","27","17","37","0","*","857","956"
"1551711","1550011","West Hartford School District","Smith School","0","66","37","129","0","16","89","337"
"1559111","1550011","West Hartford School District","Achieve","0","0","0","*","0","0","*","6"
"1551611","1550011","West Hartford School District","Aiken School","*","75","28","36","*","15","314","471"
"1550211","1550011","West Hartford School District","Braeburn School","0","28","30","36","0","15","308","417"
"1555311","1550011","West Hartford School District","Bristow Middle School","0","42","36","52","0","16","277","423"
"1550411","1550011","West Hartford School District","Bugbee School","*","41","11","15","*","10","376","455"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","*","60","45","120","0","*","62","299"
"1556111","1550011","West Hartford School District","Conard High School","*","143","149","276","0","*","850","1451"
"1550611","1550011","West Hartford School District","Duffy School","0","28","27","31","0","18","420","524"
"1556211","1550011","West Hartford School District","Hall High School","*","159","149","215","0","*","981","1531"
"1555111","1550011","West Hartford School District","King Philip Middle School","*","104","85","120","*","19","549","884"
"1550911","1550011","West Hartford School District","Morley School","0","15","18","30","0","8","285","356"
"1551011","1550011","West Hartford School District","Norfeldt School","*","55","27","22","0","*","300","425"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","*","97","91","175","0","*","551","942"
"1559211","1550011","West Hartford School District","Strive-West Hartford","0","0","9","10","0","*","*","26"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","0","*","*","0","0","8","12"
"1551211","1550011","West Hartford School District","Webster Hill School","*","54","42","85","0","*","275","472"
"1551311","1550011","West Hartford School District","Whiting Lane School","*","44","68","110","0","*","317","553"
"1551511","1550011","West Hartford School District","Wolcott School","*","86","42","83","0","*","283","513"
"1561211","1560011","West Haven School District","Washington School","*","11","80","188","*","20","160","461"
"1560811","1560011","West Haven School District","Alma E. Pagels School","*","19","82","66","0","*","179","359"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","0","27","212","299","0","44","340","922"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","*","20","68","96","0","*","193","396"
"1560311","1560011","West Haven School District","Forest School","0","23","136","189","0","21","107","476"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","0","26","214","267","0","39","402","948"
"1561411","1560011","West Haven School District","Savin Rock Community School","*","*","123","220","0","22","133","510"
"1560411","1560011","West Haven School District","Seth G. Haley School","0","24","46","123","0","15","264","472"
"1566111","1560011","West Haven School District","West Haven High School","*","51","352","415","0","*","659","1515"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","*","7","*","34","0","0","292","336"
"1546111","1540011","Westbrook School District","Westbrook High School","0","*","*","7","0","*","281","296"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","*","*","19","0","6","260","290"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","0","19","*","*","0","27","458","525"
"1576111","1570011","Weston School District","Weston High School","0","18","8","20","0","7","702","755"
"1570211","1570011","Weston School District","Weston Intermediate School","0","24","*","17","*","14","510","570"
"1575111","1570011","Weston School District","Weston Middle School","*","25","10","23","*","9","559","628"
"1585111","1580011","Westport School District","Bedford Middle School","0","50","*","38","0","*","749","851"
"1580311","1580011","Westport School District","Coleytown Elementary School","0","21","7","6","0","8","438","480"
"1585311","1580011","Westport School District","Coleytown Middle School","*","13","7","10","0","*","468","501"
"1580411","1580011","Westport School District","Green's Farms School","*","28","*","22","0","18","380","453"
"1580511","1580011","Westport School District","King's Highway Elementary School","0","27","6","8","0","7","420","468"
"1580711","1580011","Westport School District","Long Lots School","0","43","7","40","0","16","492","598"
"1580811","1580011","Westport School District","Saugatuck Elementary School","0","16","7","16","0","7","476","522"
"1586111","1580011","Westport School District","Staples High School","*","80","37","57","0","*","1643","1824"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","*","*","*","0","0","32","39"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","0","19","23","44","*","*","313","406"
"1591011","1590011","Wethersfield School District","Charles Wright School","*","23","17","61","0","*","181","292"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","*","16","*","58","0","9","333","426"
"1591111","1590011","Wethersfield School District","Highcrest School","0","19","19","45","0","10","333","426"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","0","15","18","50","0","8","303","394"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","0","36","*","93","0","*","458","619"
"1596111","1590011","Wethersfield School District","Wethersfield High School","*","50","50","159","0","*","856","1121"
"1600111","1600011","Willington School District","Center School","0","*","*","8","0","*","187","207"
"1605111","1600011","Willington School District","Hall Memorial School","0","*","*","22","*","8","251","285"
"1615211","1610011","Wilton School District","Middlebrook School","*","61","*","26","0","11","949","1058"
"1610711","1610011","Wilton School District","Cider Mill School","*","73","17","25","0","*","907","1039"
"1610511","1610011","Wilton School District","Miller-Driscoll School","0","73","20","27","*","*","795","929"
"1616111","1610011","Wilton School District","Wilton High School","0","73","18","32","0","7","1161","1291"
"1629211","1620011","Winchester School District","Batcheller - Bridges 1","0","0","0","*","0","0","*","*"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","0","*","*","15","0","0","174","197"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","0","0","*","9","0","*","255","273"
"1625111","1620011","Winchester School District","Pearson Middle School","0","*","10","14","*","0","188","214"
"1638011","1630011","Windham School District","Early Headstart","0","0","*","24","0","0","*","31"
"1630111","1630011","Windham School District","Natchaug School","0","*","16","143","0","*","65","235"
"1630311","1630011","Windham School District","North Windham School","*","*","20","288","0","13","100","425"
"1638411","1630011","Windham School District","Partial Day Program","0","0","*","*","0","0","0","6"
"1630611","1630011","Windham School District","W. B. Sweeney School","*","*","18","242","0","11","67","343"
"1630511","1630011","Windham School District","Windham Center School","0","*","*","173","0","6","106","289"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","0","*","8","146","0","*","36","198"
"1636111","1630011","Windham School District","Windham High School","*","10","35","447","0","*","227","729"
"1635111","1630011","Windham School District","Windham Middle School","9","11","67","638","0","12","249","986"
"1650111","1650011","Windsor Locks School District","North Street School","0","34","30","48","*","*","274","414"
"1650411","1650011","Windsor Locks School District","South Elementary School","0","*","43","42","0","*","260","381"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","*","46","40","43","0","*","426","558"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","*","36","38","36","0","*","274","394"
"1640111","1640011","Windsor School District","Clover Street School","*","18","104","29","0","*","66","227"
"1640811","1640011","Windsor School District","John F. Kennedy School","0","18","158","59","0","15","38","288"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","0","16","161","69","0","12","141","399"
"1640511","1640011","Windsor School District","Poquonock Elementary School","*","23","114","34","*","18","122","313"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","0","*","80","35","*","19","100","253"
"1645311","1640011","Windsor School District","Sage Park Middle School","*","34","374","128","0","*","221","787"
"1646111","1640011","Windsor School District","Windsor High School","0","51","626","156","0","25","370","1228"
"1660611","1660011","Wolcott School District","Alcott School","0","*","*","13","0","14","306","346"
"1660211","1660011","Wolcott School District","Frisbie School","0","13","11","19","0","15","321","379"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","0","9","11","23","0","24","600","667"
"1660511","1660011","Wolcott School District","Wakelee School","*","*","11","14","0","14","351","396"
"1666111","1660011","Wolcott School District","Wolcott High School","*","11","12","39","*","13","780","861"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","*","73","15","20","*","*","311","428"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","0","44","8","12","*","*","239","309"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","52","*","37","0","7","996","1098"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","0","*","*","22","0","16","458","501"
"1695111","1690011","Woodstock School District","Woodstock Middle School","0","*","*","10","0","16","355","389"

