"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0932911","0930011","New Haven School District","Truman School","*","0","119","394","0","*","17","532"
"0934911","0930011","New Haven School District","West Rock Authors Academy","*","*","138","65","0","0","39","246"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","0","0","337","23","0","0","15","375"
"0936111","0930011","New Haven School District","Wilbur Cross High School","*","*","513","599","0","0","143","1287"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","100","84","*","0","0","236","444"
"0950311","0950011","New London School District","Jennings School","*","*","73","441","0","14","22","554"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","8","8","202","277","0","18","77","590"
"0950211","0950011","New London School District","Harbor School","*","*","109","106","0","19","58","301"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","*","87","109","0","20","57","284"
"0959111","0950011","New London School District","New London Clinical Day Program","0","0","12","9","0","*","*","28"
"0956111","0950011","New London School District","New London High School","15","23","290","421","0","14","220","983"
"0950511","0950011","New London School District","Shoreline Academy","0","*","43","27","0","*","31","108"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","0","*","73","96","*","21","30","224"
"0960511","0960011","New Milford School District","Hill And Plain School","0","31","11","52","0","10","352","456"
"0960711","0960011","New Milford School District","John Pettibone School","0","16","10","49","0","9","374","458"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","0","0","0","9","9"
"0966111","0960011","New Milford School District","New Milford High School","0","59","24","99","*","*","1317","1510"
"0960811","0960011","New Milford School District","Northville Elementary School","0","10","8","30","0","7","493","548"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","*","43","23","89","0","*","847","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","30","*","61","0","*","636","748"
"0940611","0940011","Newington School District","Anna Reynolds School","0","49","7","67","0","23","295","441"
"0940211","0940011","Newington School District","Elizabeth Green School","*","21","*","37","0","19","210","303"
"0940811","0940011","Newington School District","John Paterson School","0","37","30","44","0","26","339","476"
"0945311","0940011","Newington School District","John Wallace Middle School","*","68","43","102","0","*","465","706"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","*","43","*","119","0","27","406","622"
"0946111","0940011","Newington School District","Newington High School","*","122","64","170","0","*","1095","1485"
"0940711","0940011","Newington School District","Ruth Chaffee School","*","35","24","75","0","*","238","392"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","17","*","17","0","*","370","416"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","9","0","13","0","0","347","369"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","21","*","19","0","16","418","480"
"0976111","0970011","Newtown School District","Newtown High School","0","61","19","79","0","11","1561","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","*","23","*","45","0","18","805","897"
"0978011","0970011","Newtown School District","Newtown Preschool","0","*","0","6","0","*","77","88"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","27","*","38","0","*","810","895"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","33","*","27","0","*","501","575"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","*","*","*","0","*","127","133"
"0989211","0980011","Norfolk School District","Bridges II","0","0","0","0","0","0","*","*"
"0989011","0980011","Norfolk School District","IEP Program","0","*","0","*","0","0","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","0","*","12","20","0","*","432","475"
"0996111","0990011","North Branford School District","North Branford High School","0","13","21","38","0","0","616","688"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","20","*","18","0","0","561","609"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","13","*","13","0","0","479","518"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","32","0","9","271","318"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","22","11","18","0","*","339","400"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","35","11","26","0","*","292","371"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","24","6","28","0","7","321","386"
"1016111","1010011","North Haven School District","North Haven High School","*","63","57","88","*","25","934","1173"
"1015211","1010011","North Haven School District","North Haven Middle School","*","50","35","38","0","*","692","832"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","31","13","26","0","16","338","424"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","*","*","6","14","0","8","336","371"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","*","*","0","*","210","224"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","0","10","6","0","*","179","201"
"1036211","1030011","Norwalk School District","Brien McMahon High School","9","84","511","581","0","6","504","1695"
"1030211","1030011","Norwalk School District","Brookside Elementary School","0","15","87","276","0","10","120","508"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","*","80","53","0","*","157","326"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","23","65","112","0","0","286","486"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","25","88","112","0","11","230","466"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","*","63","132","275","0","*","86","561"
"1030811","1030011","Norwalk School District","Kendall Elementary School","0","*","131","271","0","*","77","508"
"1032211","1030011","Norwalk School District","Marvin Elementary School","0","*","66","209","0","*","187","485"
"1032111","1030011","Norwalk School District","Naramake Elementary School","0","*","58","149","0","*","234","463"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","*","105","192","0","*","303","632"
"1036111","1030011","Norwalk School District","Norwalk High School","*","57","302","471","0","*","656","1496"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","*","58","43","0","0","*","118"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","32","184","248","0","*","196","667"
"1035511","1030011","Norwalk School District","Roton Middle School","0","*","91","145","0","*","162","409"
"1031311","1030011","Norwalk School District","Rowayton School","0","*","63","98","0","*","293","473"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","*","61","215","0","*","64","355"
"1031411","1030011","Norwalk School District","Tracey School","*","22","92","185","0","*","89","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","*","26","154","239","0","*","241","670"
"1032411","1030011","Norwalk School District","Wolfpit School","0","*","60","96","0","*","174","346"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","41","109","221","311","53","176","1470","2381"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","0","*","6","*","0","*","*","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","0","10","*","0","0","22","37"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","*","*","0","*","*","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","40","75","112","*","33","131","399"
"1045111","1040011","Norwich School District","Kelly Middle School","*","24","134","148","*","49","253","619"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","*","101","116","0","28","232","507"
"1040811","1040011","Norwich School District","Samuel Huntington School","0","21","45","60","0","34","224","384"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","*","88","99","121","*","21","197","539"
"1046111","1040011","Norwich School District","Thames River Academy","*","*","21","20","0","*","38","87"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","*","60","41","80","0","*","102","317"
"1041911","1040011","Norwich School District","Uncas Network School","*","12","58","117","*","31","75","299"
"1041811","1040011","Norwich School District","Veterans' Memorial School","7","23","67","86","0","23","122","328"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","55","66","*","36","96","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","*","8","35","40","*","9","87","181"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","19","12","34","*","*","382","451"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","38","*","28","*","14","493","582"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","*","37","7","13","0","*","476","535"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","18","*","10","0","*","145","178"
"1070511","1070011","Orange School District","Peck Place School","0","49","9","8","0","0","329","395"
"1070311","1070011","Orange School District","Race Brook School","0","54","9","24","0","7","317","411"
"1070411","1070011","Orange School District","Turkey Hill School","*","31","13","10","0","*","241","297"
"1085111","1080011","Oxford School District","Great Oak School","0","11","7","30","0","11","441","500"
"1080111","1080011","Oxford School District","Oxford Center School","*","*","7","22","0","9","480","525"
"1086011","1080011","Oxford School District","Oxford High School","0","*","20","22","0","*","570","629"
"1080311","1080011","Oxford School District","Quaker Farms School","0","15","*","36","0","*","476","543"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","151","87","*","*","*","250"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","*","*","*","0","0","13","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","9","8","0","0","376","403"
"1095111","1090011","Plainfield School District","Plainfield Central School","14","15","25","15","*","*","514","585"
"1096111","1090011","Plainfield School District","Plainfield High School","9","16","15","22","0","0","730","792"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","6","9","17","9","0","0","367","408"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","11","28","14","*","0","365","422"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","*","11","25","46","0","*","176","267"
"1100211","1100011","Plainville School District","Linden Street School","0","6","11","53","0","17","325","412"
"1100511","1100011","Plainville School District","Louis Toffolon School","0","*","*","39","0","14","294","365"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","12","23","68","0","22","450","575"
"1106111","1100011","Plainville School District","Plainville High School","*","15","42","65","*","18","649","796"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","*","*","8","0","*","37","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","8","17","0","*","410","441"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","0","9","*","10","0","*","334","362"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","*","13","0","*","378","400"
"1116111","1110011","Plymouth School District","Terryville High School","*","8","13","*","0","0","497","527"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","14","8","12","0","*","477","513"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","7","6","11","0","8","201","233"
"1130411","1130011","Portland School District","Gildersleeve School","*","*","6","15","*","9","205","242"
"1136111","1130011","Portland School District","Portland High School","0","*","*","9","0","8","341","367"
"1135111","1130011","Portland School District","Portland Middle School","0","*","*","11","0","8","201","226"
"1130211","1130011","Portland School District","Valley View School","0","*","*","22","0","15","288","336"
"1145111","1140011","Preston School District","Preston Plains School","*","*","*","*","0","*","119","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","*","9","*","*","6","265","295"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","0","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","*","13","*","36","*","26","615","699"
"1166111","1160011","Putnam School District","Putnam High School","*","*","7","19","0","7","272","314"
"1165111","1160011","Putnam School District","Putnam Middle School","*","0","*","20","0","26","221","275"
"1175111","1170011","Redding School District","John Read Middle School","*","20","*","19","0","17","515","582"
"1170111","1170011","Redding School District","Redding Elementary School","0","13","*","27","*","50","568","661"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","0","*","*","17","0","6","468","502"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","*","23","0","*","326","364"
"2046112","2040012","Regional School District 04","Valley Regional High School","0","11","*","18","0","*","572","609"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","0","27","*","19","0","*","350","414"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","49","*","25","0","0","323","412"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","172","45","51","0","*","1377","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","*","6","*","*","193","213"
"2060212","2060012","Regional School District 06","James Morris School","0","*","*","9","0","0","181","196"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","0","*","*","9","*","8","519","545"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","*","0","*","0","0","87","93"
"2079112","2070012","Regional School District 07","AIM","0","0","*","*","0","0","13","16"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","6","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","0","*","*","0","0","9","11"
"2079212","2070012","Regional School District 07","Links","0","0","0","*","0","0","*","15"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","0","*","*","12","0","0","738","762"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","6","*","7","0","*","311","330"
"2079312","2070012","Regional School District 07","STEP","0","0","0","0","0","0","28","28"
"2086112","2080012","Regional School District 08","RHAM High School","*","20","11","17","0","*","1102","1156"
"2085112","2080012","Regional School District 08","RHAM Middle School","0","12","*","14","0","*","578","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","0","24","8","35","0","10","891","968"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","17","*","35","0","*","829","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","0","*","*","9","0","*","459","476"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","0","10","*","27","*","*","530","574"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","15","*","36","0","*","762","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","6","16","0","0","249","274"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","*","*","0","0","107","113"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","*","0","0","0","0","*","19"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","0","*","*","8","*","7","306","326"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","0","*","*","10","*","0","206","226"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","*","0","0","*","84"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","8","*","0","145","162"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","8","*","9","0","10","537","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","*","0","8","0","*","184","200"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","0","*","*","14","0","6","324","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","0","*","0","12","241","269"
"2130512","2130012","Regional School District 13","John Lyman School","0","*","*","8","0","12","288","319"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","*","16","0","6","304","334"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","0","9","0","12","0","0","328","349"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","*","0","0","0","0","*","43"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","11","*","*","0","*","370","387"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","8","*","17","0","0","819","854"
"2145112","2140012","Regional School District 14","Woodbury Middle School","0","*","*","7","0","0","429","447"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","32","8","18","0","*","363","424"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","38","12","35","0","7","511","603"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","26","*","23","0","0","456","508"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","*","*","21","0","0","424","461"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","51","18","56","0","*","1248","1381"
"2150512","2150012","Regional School District 15","Pomperaug School","*","27","*","17","*","*","446","498"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","0","37","*","27","0","*","480","550"
"2160312","2160012","Regional School District 16","Algonquin School","0","*","13","13","0","*","447","480"
"2160212","2160012","Regional School District 16","Community School","0","*","*","7","0","*","196","211"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","10","11","30","0","*","416","471"
"2165112","2160012","Regional School District 16","Long River Middle School","0","*","*","27","0","*","557","595"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","6","27","42","0","*","698","779"
"2170212","2170012","Regional School District 17","Burr District Elementary School","*","7","10","*","0","*","280","301"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","*","*","*","0","*","239","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","0","10","7","12","0","0","651","680"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","19","8","10","0","*","758","798"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","8","*","*","0","9","420","446"
"2180312","2180012","Regional School District 18","Center School","*","7","*","9","*","7","242","269"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","*","*","0","*","129","134"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","13","*","16","*","*","410","447"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","0","17","0","*","0","*","305","331"
"2180212","2180012","Regional School District 18","Mile Creek School","0","16","*","14","0","*","276","312"
"2196112","2190012","Regional School District 19","E. O. Smith High School","*","63","23","61","*","9","1026","1185"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","0","25","*","13","0","*","360","412"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","29","8","21","0","*","379","443"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","0","48","*","29","0","*","661","742"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","0","18","0","*","0","*","309","346"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","24","*","24","0","9","349","409"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","0","0","0","0","0","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","*","53","22","70","0","*","1598","1754"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","11","*","23","0","8","341","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","0","17","*","25","*","*","533","582"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","0","11","*","18","0","*","311","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","0","61","*","58","0","*","490","644"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","0","10","*","*","0","0","65","85"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","0","51","*","33","0","*","365","469"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","62","35","50","0","*","602","752"
"1190511","1190011","Rocky Hill School District","West Hill School","*","166","12","31","0","*","412","630"
"1210111","1210011","Salem School District","Salem Elementary School","*","23","13","13","0","*","408","461"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","*","*","21","0","29","249","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","*","*","0","0","132","143"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","*","*","33","44","0","0","226","314"
"1240111","1240011","Seymour School District","Bungay School","*","28","14","38","0","*","495","578"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","0","10","12","24","0","0","245","291"
"1246111","1240011","Seymour School District","Seymour High School","0","22","22","63","0","0","535","642"
"1245111","1240011","Seymour School District","Seymour Middle School","*","*","29","42","0","0","497","587"
"1250111","1250011","Sharon School District","Sharon Center School","0","*","*","*","0","*","186","197"
"1260911","1260011","Shelton School District","Mohegan School","0","17","8","19","0","0","377","421"
"1261011","1260011","Shelton School District","Booth Hill School","0","23","*","20","0","*","309","359"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","35","*","33","0","0","392","479"
"1265111","1260011","Shelton School District","Intermediate School","*","49","*","67","0","0","776","925"
"1260811","1260011","Shelton School District","Long Hill School","*","37","25","71","0","*","305","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","*","50","28","58","0","*","719","857"
"1266111","1260011","Shelton School District","Shelton High School","7","59","53","120","0","0","1307","1546"
"1260611","1260011","Shelton School District","Sunnyside School","*","25","25","38","0","*","169","263"
"1270111","1270011","Sherman School District","Sherman School","0","*","*","*","0","12","387","408"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","0","24","69","72","0","12","56","233"
"1280111","1280011","Simsbury School District","Central School","0","37","*","39","0","*","319","408"
"1285111","1280011","Simsbury School District","Henry James Memorial School","0","*","35","32","0","*","708","804"
"1280611","1280011","Simsbury School District","Latimer Lane School","0","36","*","19","0","*","437","506"
"1286111","1280011","Simsbury School District","Simsbury High School","0","72","70","74","*","*","1359","1582"
"1280711","1280011","Simsbury School District","Squadron Line School","0","54","32","*","0","*","654","767"
"1280311","1280011","Simsbury School District","Tariffville School","0","*","23","16","0","*","216","267"
"1280411","1280011","Simsbury School District","Tootin' Hills School","0","16","*","26","0","*","372","426"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","*","8","17","0","*","349","387"
"1290411","1290011","Somers School District","Somers Elementary School","0","*","15","17","*","12","632","681"
"1296111","1290011","Somers School District","Somers High School","*","10","10","11","0","*","523","562"
"1320211","1320011","South Windsor School District","Pleasant Valley School","0","63","26","43","0","17","283","432"
"1320711","1320011","South Windsor School District","Eli Terry School","0","12","26","29","0","32","336","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","*","57","20","28","9","*","304","428"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","49","22","*","0","*","249","342"
"1326211","1320011","South Windsor School District","South Windsor High School","*","117","76","88","*","18","1235","1539"
"1325111","1320011","South Windsor School District","Timothy Edwards School","*","109","52","80","*","20","823","1088"
"1320411","1320011","South Windsor School District","Wapping Elementary School","0","30","16","22","*","*","222","293"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","21","*","29","0","12","765","836"
"1311511","1310011","Southington School District","Derynoski Elementary School","0","*","*","43","0","18","602","683"
"1311311","1310011","Southington School District","Flanders Elementary School","0","*","*","26","0","13","238","290"
"1310211","1310011","Southington School District","Hatton Elementary School","0","*","*","27","0","15","376","427"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","0","21","10","65","0","22","616","734"
"1310611","1310011","Southington School District","Plantsville Elementary School","0","*","13","*","0","9","249","280"
"1310711","1310011","Southington School District","South End Elementary School","0","6","6","18","0","15","200","245"
"1316211","1310011","Southington School District","Southington High School","*","66","51","95","0","*","1812","2051"
"1310811","1310011","Southington School District","Strong Elementary School","0","14","12","*","*","15","343","396"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","34","*","20","0","11","381","449"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","19","*","18","*","*","364","407"
"1330111","1330011","Sprague School District","Sayles School","*","*","7","36","0","44","280","371"
"1340611","1340011","Stafford School District","Stafford Elementary School","*","10","*","28","*","11","444","502"
"1346111","1340011","Stafford School District","Stafford High School","0","10","6","14","0","14","514","558"
"1345211","1340011","Stafford School District","Stafford Middle School","0","*","*","17","0","6","386","416"
"1340311","1340011","Stafford School District","Staffordville School","0","*","*","15","0","*","167","190"
"1340411","1340011","Stafford School District","West Stafford School","6","*","*","9","0","12","159","188"
"2826013","2820013","Stamford Academy District","Stamford Academy","*","*","91","40","0","*","*","137"
"1355611","1350011","Stamford School District","Cloonan School","0","*","129","182","0","*","235","598"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","*","141","142","0","*","215","554"
"1355311","1350011","Stamford School District","Dolan School","0","*","125","205","0","*","205","553"
"1352211","1350011","Stamford School District","Hart School","0","*","123","194","0","*","111","504"
"1351211","1350011","Stamford School District","Julia A. Stark School","0","44","117","235","0","12","124","532"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","71","76","266","0","6","121","540"
"1350611","1350011","Stamford School District","Newfield School","0","72","114","186","0","9","263","644"
"1351811","1350011","Stamford School District","Northeast School","0","45","86","253","0","7","338","729"
"1358011","1350011","Stamford School District","Preschool Team","0","*","*","17","0","0","*","25"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","*","165","196","0","*","250","644"
"1350811","1350011","Stamford School District","Rogers International School","0","32","99","277","0","9","330","747"
"1350911","1350011","Stamford School District","Roxbury School","0","*","164","198","0","*","247","656"
"1355711","1350011","Stamford School District","Scofield Middle School","*","63","109","206","0","*","249","631"
"1351111","1350011","Stamford School District","Springdale School","0","33","72","251","0","6","223","585"
"1356111","1350011","Stamford School District","Stamford High School","0","*","506","493","0","*","718","1811"
"1352111","1350011","Stamford School District","Stillmeadow School","*","47","99","259","0","*","231","648"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","67","134","147","0","8","324","680"
"1351911","1350011","Stamford School District","Toquam Magnet School","0","*","124","227","0","*","192","623"
"1355511","1350011","Stamford School District","Turn of River School","0","*","92","217","0","*","223","572"
"1356311","1350011","Stamford School District","Westhill High School","0","132","499","810","0","7","862","2310"
"1351411","1350011","Stamford School District","Westover School","0","104","199","200","0","6","209","718"
"1360311","1360011","Sterling School District","Sterling Community School","*","*","*","14","0","16","449","482"
"1370511","1370011","Stonington School District","Deans Mill School","0","22","*","15","0","*","469","515"
"1375211","1370011","Stonington School District","Mystic Middle School","0","11","9","10","0","11","400","441"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","0","11","9","10","0","0","319","349"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","0","0","0","*","0","0","*","24"
"1376111","1370011","Stonington School District","Stonington High School","*","20","18","6","0","*","732","781"
"1370411","1370011","Stonington School District","West Broad Street School","0","*","*","6","0","0","150","163"
"1370611","1370011","Stonington School District","West Vine Street School","0","*","6","10","0","*","193","219"
"1381311","1380011","Stratford School District","Eli Whitney School","*","17","88","130","*","*","292","532"
"1386211","1380011","Stratford School District","Bunnell High School","*","27","250","273","0","*","661","1233"
"1380311","1380011","Stratford School District","Chapel School","0","26","122","113","0","12","274","547"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","7","144","163","*","20","228","564"
"1380411","1380011","Stratford School District","Franklin School","0","8","73","107","0","7","113","308"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","*","16","119","159","0","*","288","597"
"1381611","1380011","Stratford School District","Honeyspot School","0","15","48","56","0","8","120","247"
"1380811","1380011","Stratford School District","Lordship School","0","*","66","45","0","*","92","213"
"1380911","1380011","Stratford School District","Nichols School","*","19","76","138","0","*","182","422"
"1381011","1380011","Stratford School District","Second Hill Lane School","*","23","127","207","0","*","323","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","0","0","9","*","0","0","*","14"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","13","107","92","0","8","240","460"
"1386111","1380011","Stratford School District","Stratford High School","*","28","290","261","0","*","461","1044"
"1389011","1380011","Stratford School District","Strive-Stratford","0","*","*","*","0","0","7","14"
"1381411","1380011","Stratford School District","Wilcoxson School","0","17","61","90","0","13","210","391"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","*","16","18","0","0","451","494"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","*","13","17","0","0","514","554"
"1396111","1390011","Suffield School District","Suffield High School","*","*","28","31","0","0","785","858"
"1395111","1390011","Suffield School District","Suffield Middle School","0","20","21","*","0","*","542","600"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","134","98","*","30","*","271"
"9026122","9020022","The Gilbert School District","The Gilbert School","0","*","11","36","0","*","267","325"
"1400111","1400011","Thomaston School District","Black Rock School","0","*","*","6","0","7","321","340"
"1400211","1400011","Thomaston School District","Thomaston Center School","0","*","7","7","0","*","237","256"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","*","16","0","0","498","522"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","*","21","0","14","438","481"
"1415111","1410011","Thompson School District","Thompson Middle School","*","0","*","12","0","11","395","420"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","*","0","*","8","0","*","351","362"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","21","*","18","0","0","607","657"
"1426111","1420011","Tolland School District","Tolland High School","*","28","15","*","0","0","888","939"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","22","*","18","0","0","653","707"
"1425111","1420011","Tolland School District","Tolland Middle School","*","28","16","*","0","0","687","749"
