"school_code","district_code","district","school","female","male","total"
"1265111","1260011","Shelton School District","Intermediate School","439","468","907"
"1260411","1260011","Shelton School District","Lafayette School","182","204","386"
"1260811","1260011","Shelton School District","Long Hill School","310","299","609"
"1266111","1260011","Shelton School District","Shelton High School","795","892","1687"
"1260611","1260011","Shelton School District","Sunnyside School","162","217","379"
"1270111","1270011","Sherman School District","Sherman School","226","230","456"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","112","118","230"
"1280111","1280011","Simsbury School District","Central School","208","232","440"
"1285111","1280011","Simsbury School District","Henry James Memorial School","392","424","816"
"1280611","1280011","Simsbury School District","Latimer Lane School","258","274","532"
"1286111","1280011","Simsbury School District","Simsbury High School","719","816","1535"
"1280711","1280011","Simsbury School District","Squadron Line School","385","417","802"
"1280311","1280011","Simsbury School District","Tariffville School","118","140","258"
"1280411","1280011","Simsbury School District","Tootin' Hills School","249","317","566"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","215","212","427"
"1290411","1290011","Somers School District","Somers Elementary School","332","397","729"
"1296111","1290011","Somers School District","Somers High School","288","279","567"
"1320211","1320011","South Windsor School District","Pleasant Valley School","229","219","448"
"1320711","1320011","South Windsor School District","Eli Terry School","201","232","433"
"1320611","1320011","South Windsor School District","Orchard Hill School","242","265","507"
"1320111","1320011","South Windsor School District","Philip R. Smith School","213","223","436"
"1326211","1320011","South Windsor School District","South Windsor High School","789","862","1651"
"1325111","1320011","South Windsor School District","Timothy Edwards School","538","611","1149"
"1320411","1320011","South Windsor School District","Wapping Elementary School","147","163","310"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","394","403","797"
"1311511","1310011","Southington School District","Derynoski Elementary School","360","342","702"
"1311311","1310011","Southington School District","Flanders Elementary School","176","158","334"
"1310211","1310011","Southington School District","Hatton Elementary School","194","236","430"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","371","364","735"
"1310611","1310011","Southington School District","Plantsville Elementary School","91","124","215"
"1310711","1310011","Southington School District","South End Elementary School","94","113","207"
"1316211","1310011","Southington School District","Southington High School","1075","1089","2164"
"1310811","1310011","Southington School District","Strong Elementary School","226","240","466"
"1310911","1310011","Southington School District","Thalberg Elementary School","203","227","430"
"1311411","1310011","Southington School District","Urbin T. Kelley School","192","222","414"
"1330111","1330011","Sprague School District","Sayles School","180","171","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","278","248","526"
"1346111","1340011","Stafford School District","Stafford High School","260","261","521"
"1345211","1340011","Stafford School District","Stafford Middle School","223","254","477"
"1340311","1340011","Stafford School District","Staffordville School","79","99","178"
"1340411","1340011","Stafford School District","West Stafford School","99","106","205"
"2826013","2820013","Stamford Academy District","Stamford Academy","54","77","131"
"1355611","1350011","Stamford School District","Cloonan School","294","300","594"
"1352011","1350011","Stamford School District","Davenport Ridge School","276","239","515"
"1355311","1350011","Stamford School District","Dolan School","309","316","625"
"1352211","1350011","Stamford School District","Hart School","190","230","420"
"1351211","1350011","Stamford School District","Julia A. Stark School","273","328","601"
"1350511","1350011","Stamford School District","K. T. Murphy School","269","279","548"
"1350611","1350011","Stamford School District","Newfield School","292","340","632"
"1351811","1350011","Stamford School District","Northeast School","414","400","814"
"1358011","1350011","Stamford School District","Preschool Team","22","61","83"
"1355811","1350011","Stamford School District","Rippowam Middle School","397","410","807"
"1350811","1350011","Stamford School District","Rogers International School","257","268","525"
"1350911","1350011","Stamford School District","Roxbury School","295","359","654"
"1355711","1350011","Stamford School District","Scofield Middle School","294","310","604"
"1351111","1350011","Stamford School District","Springdale School","271","294","565"
"1356111","1350011","Stamford School District","Stamford High School","884","913","1797"
"1352111","1350011","Stamford School District","Stillmeadow School","280","321","601"
"1356411","1350011","Stamford School District","The Academy of Information Technology","162","316","478"
"1351911","1350011","Stamford School District","Toquam Magnet School","214","239","453"
"1355511","1350011","Stamford School District","Turn of River School","294","315","609"
"1356311","1350011","Stamford School District","Westhill High School","1137","1194","2331"
"1351411","1350011","Stamford School District","Westover School","314","324","638"
"1360311","1360011","Sterling School District","Sterling Community School","219","284","503"
"1370511","1370011","Stonington School District","Deans Mill School","260","269","529"
"1375211","1370011","Stonington School District","Mystic Middle School","204","231","435"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","163","169","332"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","11","7","18"
"1376111","1370011","Stonington School District","Stonington High School","388","423","811"
"1370411","1370011","Stonington School District","West Broad Street School","82","93","175"
"1370611","1370011","Stonington School District","West Vine Street School","116","120","236"
"1381311","1380011","Stratford School District","Eli Whitney School","251","265","516"
"1386211","1380011","Stratford School District","Bunnell High School","696","691","1387"
"1380311","1380011","Stratford School District","Chapel School","241","264","505"
"1385211","1380011","Stratford School District","David Wooster Middle School","292","278","570"
"1380411","1380011","Stratford School District","Franklin School","194","202","396"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","284","285","569"
"1380811","1380011","Stratford School District","Lordship School","110","115","225"
"1380911","1380011","Stratford School District","Nichols School","195","235","430"
"1381011","1380011","Stratford School District","Second Hill Lane School","327","361","688"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","360","360","720"
"1386111","1380011","Stratford School District","Stratford High School","500","471","971"
"1389011","1380011","Stratford School District","Strive-Stratford","*","*","8"
"1381411","1380011","Stratford School District","Wilcoxson School","203","195","398"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","271","270","541"
"1390311","1390011","Suffield School District","McAlister Intermediate School","261","311","572"
"1396111","1390011","Suffield School District","Suffield High School","460","385","845"
"1395111","1390011","Suffield School District","Suffield Middle School","311","325","636"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","139","121","260"
"9026122","9020022","The Gilbert School District","The Gilbert School","206","202","408"
"1400111","1400011","Thomaston School District","Black Rock School","193","194","387"
"1400211","1400011","Thomaston School District","Thomaston Center School","142","152","294"
"1406211","1400011","Thomaston School District","Thomaston High School","282","303","585"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","288","286","574"
"1415111","1410011","Thompson School District","Thompson Middle School","235","268","503"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","204","195","399"
"1420111","1420011","Tolland School District","Birch Grove Primary School","369","391","760"
"1426111","1420011","Tolland School District","Tolland High School","421","428","849"
"1420211","1420011","Tolland School District","Tolland Intermediate School","247","260","507"
"1425111","1420011","Tolland School District","Tolland Middle School","479","534","1013"
"1430111","1430011","Torrington School District","East School","236","245","481"
"1430211","1430011","Torrington School District","Forbes School","188","195","383"
"1430811","1430011","Torrington School District","Southwest School","150","155","305"
"1430911","1430011","Torrington School District","Torringford School","316","367","683"
"1436111","1430011","Torrington School District","Torrington High School","625","670","1295"
"1435111","1430011","Torrington School District","Torrington Middle School","548","614","1162"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","189","259","448"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","54","96","150"
"1440111","1440011","Trumbull School District","Booth Hill School","256","258","514"
"1440811","1440011","Trumbull School District","Daniels Farm School","253","260","513"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","287","314","601"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","349","394","743"
"1440411","1440011","Trumbull School District","Jane Ryan School","206","217","423"
"1445111","1440011","Trumbull School District","Madison Middle School","455","425","880"
"1440311","1440011","Trumbull School District","Middlebrook School","219","254","473"
"1440911","1440011","Trumbull School District","Tashua School","222","239","461"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","87","113","200"
"1446111","1440011","Trumbull School District","Trumbull High School","1102","993","2095"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","0","38","38"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","32","32"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","13","13"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","29","29"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","70","70"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","22","22"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","28","28"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","0","38","38"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","69","69"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","78","78"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","551","551"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","25","25"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","28","28"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","36","36"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","29","29"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","0","12","12"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","38","38"
"3362515","3360015","Unified School District #1","York Correctional Institution","59","0","59"
"3470115","3470015","Unified School District #2","Children's Place School","22","17","39"
"3476515","3470015","Unified School District #2","High Meadows","0","30","30"
"3470315","3470015","Unified School District #2","Riverview School","28","39","67"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","90","90"
"1450111","1450011","Union School District","Union Elementary School","38","34","72"
"1460311","1460011","Vernon School District","Northeast School","146","167","313"
"1461411","1460011","Vernon School District","Center Road School","210","239","449"
"1460111","1460011","Vernon School District","Lake Street School","111","125","236"
"1460211","1460011","Vernon School District","Maple Street School","166","173","339"
"1466111","1460011","Vernon School District","Rockville High School","655","559","1214"
"1461011","1460011","Vernon School District","Skinner Road School","158","169","327"
"1465111","1460011","Vernon School District","Vernon Center Middle School","390","429","819"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","168","141","309"
"1480211","1480011","Wallingford School District","Highland School","187","148","335"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","*","21"
"1481011","1480011","Wallingford School District","Cook Hill School","197","203","400"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","385","360","745"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","212","193","405"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","423","424","847"
"1486111","1480011","Wallingford School District","Lyman Hall High School","629","546","1175"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","494","497","991"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","175","156","331"
"1480311","1480011","Wallingford School District","Parker Farms School","161","191","352"
"1481211","1480011","Wallingford School District","Pond Hill School","159","169","328"
"1480411","1480011","Wallingford School District","Rock Hill School","170","177","347"
"1480811","1480011","Wallingford School District","Yalesville School","263","271","534"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","102","127","229"
"1515211","1510011","Waterbury School District","West Side Middle School","559","638","1197"
"1512311","1510011","Waterbury School District","Washington School","155","158","313"
"1512111","1510011","Waterbury School District","B. W. Tinker School","263","311","574"
"1510311","1510011","Waterbury School District","Barnard School","136","134","270"
"1510511","1510011","Waterbury School District","Bucks Hill School","270","315","585"
"1510611","1510011","Waterbury School District","Bunker Hill School","263","256","519"
"1512711","1510011","Waterbury School District","Carrington School","253","262","515"
"1516211","1510011","Waterbury School District","Crosby High School","692","676","1368"
"1510911","1510011","Waterbury School District","Driggs School","260","290","550"
"1519111","1510011","Waterbury School District","Enlightenment School","70","96","166"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","245","250","495"
"1512611","1510011","Waterbury School District","Gilmartin School","105","134","239"
"1510711","1510011","Waterbury School District","H. S. Chase School","404","394","798"
"1511311","1510011","Waterbury School District","Hopeville School","256","209","465"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","685","628","1313"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","295","298","593"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","286","277","563"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","622","721","1343"
"1515311","1510011","Waterbury School District","North End Middle School","599","660","1259"
"1512811","1510011","Waterbury School District","Regan School","157","156","313"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","308","306","614"
"1518011","1510011","Waterbury School District","Special Education Preschool","82","117","199"
"1512011","1510011","Waterbury School District","Sprague School","250","238","488"
"1519011","1510011","Waterbury School District","State Street School","10","67","77"
"1512211","1510011","Waterbury School District","Walsh School","266","285","551"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","312","173","485"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","167","146","313"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","175","174","349"
"1516311","1510011","Waterbury School District","Wilby High School","592","612","1204"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","186","171","357"
"1525111","1520011","Waterford School District","Clark Lane Middle School","343","387","730"
"1520111","1520011","Waterford School District","Cohanzie Elementary School","182","205","387"
"1520211","1520011","Waterford School District","Great Neck Elementary School","133","147","280"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","141","145","286"
"1520511","1520011","Waterford School District","Southwest Elementary School","108","128","236"
"1526111","1520011","Waterford School District","Waterford High School","534","479","1013"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","187","193","380"
"1530611","1530011","Watertown School District","Heminway Park School","139","133","272"
"1530211","1530011","Watertown School District","John Trumbull Primary School","388","410","798"
"1530411","1530011","Watertown School District","Polk School","170","186","356"
"1535111","1530011","Watertown School District","Swift Middle School","299","303","602"
"1536111","1530011","Watertown School District","Watertown High School","493","497","990"
"1551711","1550011","West Hartford School District","Smith School","177","203","380"
"1551611","1550011","West Hartford School District","Aiken School","230","227","457"
"1550211","1550011","West Hartford School District","Braeburn School","219","221","440"
"1555311","1550011","West Hartford School District","Bristow Middle School","213","196","409"
"1550411","1550011","West Hartford School District","Bugbee School","188","196","384"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","168","173","341"
"1556111","1550011","West Hartford School District","Conard High School","737","724","1461"
"1550611","1550011","West Hartford School District","Duffy School","261","296","557"
"1556211","1550011","West Hartford School District","Hall High School","769","799","1568"
"1555111","1550011","West Hartford School District","King Philip Middle School","436","471","907"
"1550911","1550011","West Hartford School District","Morley School","184","183","367"
"1551011","1550011","West Hartford School District","Norfeldt School","225","219","444"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","412","453","865"
"1551211","1550011","West Hartford School District","Webster Hill School","218","218","436"
"1551311","1550011","West Hartford School District","Whiting Lane School","215","289","504"
"1551511","1550011","West Hartford School District","Wolcott School","237","233","470"
"1561211","1560011","West Haven School District","Washington School","191","209","400"
"1560811","1560011","West Haven School District","Alma E. Pagels School","171","187","358"
"1561311","1560011","West Haven School District","Anna V. Molloy School","143","123","266"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","362","382","744"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","156","197","353"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","200","184","384"
"1560311","1560011","West Haven School District","Forest School","213","231","444"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","350","360","710"
"1561411","1560011","West Haven School District","Savin Rock Community School","220","232","452"
"1560411","1560011","West Haven School District","Seth G. Haley School","262","266","528"
"1566111","1560011","West Haven School District","West Haven High School","885","873","1758"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","175","181","356"
"1546111","1540011","Westbrook School District","Westbrook High School","148","162","310"
"1545111","1540011","Westbrook School District","Westbrook Middle School","153","161","314"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","286","309","595"
"1576111","1570011","Weston School District","Weston High School","415","389","804"
"1570211","1570011","Weston School District","Weston Intermediate School","275","304","579"
"1575111","1570011","Weston School District","Weston Middle School","284","303","587"
"1585111","1580011","Westport School District","Bedford Middle School","425","415","840"
"1580311","1580011","Westport School District","Coleytown Elementary School","237","223","460"
"1585311","1580011","Westport School District","Coleytown Middle School","245","259","504"
"1580411","1580011","Westport School District","Green's Farms School","244","251","495"
"1580511","1580011","Westport School District","King's Highway Elementary School","245","251","496"
"1580711","1580011","Westport School District","Long Lots School","279","315","594"
"1580811","1580011","Westport School District","Saugatuck Elementary School","255","254","509"
"1586111","1580011","Westport School District","Staples High School","815","909","1724"
"1588011","1580011","Westport School District","Stepping Stones Preschool","18","38","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","175","202","377"
"1591011","1590011","Wethersfield School District","Charles Wright School","147","159","306"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","226","235","461"
"1591111","1590011","Wethersfield School District","Highcrest School","202","240","442"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","208","241","449"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","289","275","564"
"1596111","1590011","Wethersfield School District","Wethersfield High School","603","609","1212"
"1600111","1600011","Willington School District","Center School","117","131","248"
"1605111","1600011","Willington School District","Hall Memorial School","176","175","351"
"1615211","1610011","Wilton School District","Middlebrook School","486","529","1015"
"1610711","1610011","Wilton School District","Cider Mill School","510","536","1046"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","247","263","510"
"1610511","1610011","Wilton School District","Miller-Driscoll School","271","265","536"
"1616111","1610011","Wilton School District","Wilton High School","592","664","1256"
"1629011","1620011","Winchester School District","ABLE","*","*","7"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","143","185","328"
"1629111","1620011","Winchester School District","Bridges 2","0","*","*"
"1626111","1620011","Winchester School District","Joy D. Rice School","*","*","11"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","166","206","372"
"1625111","1620011","Winchester School District","Pearson Middle School","169","172","341"
"1638011","1630011","Windham School District","Early Headstart","31","66","97"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","11","45","56"
"1630111","1630011","Windham School District","Natchaug School","145","165","310"
"1630311","1630011","Windham School District","North Windham School","217","228","445"
"1630611","1630011","Windham School District","W. B. Sweeney School","159","183","342"
"1630511","1630011","Windham School District","Windham Center School","134","125","259"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","87","90","177"
"1636111","1630011","Windham School District","Windham High School","471","515","986"
"1635111","1630011","Windham School District","Windham Middle School","449","511","960"
"1650111","1650011","Windsor Locks School District","North Street School","191","219","410"
"1650411","1650011","Windsor Locks School District","South Elementary School","193","236","429"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","271","313","584"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","216","189","405"
"1640111","1640011","Windsor School District","Clover Street School","129","152","281"
"1640811","1640011","Windsor School District","John F. Kennedy School","181","215","396"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","213","237","450"
"1640511","1640011","Windsor School District","Poquonock Elementary School","166","147","313"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","123","134","257"
"1645311","1640011","Windsor School District","Sage Park Middle School","459","462","921"
"1646111","1640011","Windsor School District","Windsor High School","655","817","1472"
"1660611","1660011","Wolcott School District","Alcott School","192","202","394"
"1660211","1660011","Wolcott School District","Frisbie School","189","205","394"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","375","383","758"
"1660511","1660011","Wolcott School District","Wakelee School","221","235","456"
"1666111","1660011","Wolcott School District","Wolcott High School","448","468","916"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","226","241","467"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","142","177","319"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","576","577","1153"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","240","256","496"
"1695111","1690011","Woodstock School District","Woodstock Middle School","206","242","448"

