"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","86","*","96"
"2079112","2070012","Regional School District 07","AIM","6","*","*","13"
"2079012","2070012","Regional School District 07","FLEX","*","*","0","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*","*","6"
"2079212","2070012","Regional School District 07","Links","*","*","0","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","28","717","12","757"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","18","312","12","342"
"2079312","2070012","Regional School District 07","STEP","*","*","0","21"
"2086112","2080012","Regional School District 08","RHAM High School","42","1015","28","1085"
"2085112","2080012","Regional School District 08","RHAM Middle School","21","606","17","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","951","*","958"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","19","880","7","906"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","461","*","477"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","22","589","10","621"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","20","784","9","813"
"2116112","2110012","Regional School District 11","Parish Hill High School","34","243","14","291"
"2120212","2120012","Regional School District 12","Booth Free School","0","112","0","112"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","29","0","29"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","13","301","9","323"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","234","*","248"
"2120112","2120012","Regional School District 12","The Burnham School","0","87","0","87"
"2120412","2120012","Regional School District 12","Washington Primary School","11","158","0","169"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","564","*","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","6","181","6","193"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","7","327","12","346"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","271","*","284"
"2130512","2130012","Regional School District 13","John Lyman School","*","308","*","323"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","15","338","7","360"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","21","318","11","350"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","29","0","29"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","30","372","13","415"
"2146112","2140012","Regional School District 14","Nonnewaug High School","26","800","16","842"
"2145112","2140012","Regional School District 14","Woodbury Middle School","32","433","8","473"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","15","422","9","446"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","7","601","0","608"
"2155212","2150012","Regional School District 15","Memorial Middle School","15","506","11","532"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","*","434","*","453"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","28","1374","16","1418"
"2150512","2150012","Regional School District 15","Pomperaug School","*","525","*","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","8","540","6","554"
"2160312","2160012","Regional School District 16","Algonquin School","32","431","10","473"
"2160212","2160012","Regional School District 16","Community School","15","202","9","226"
"2160112","2160012","Regional School District 16","Laurel Ledge School","31","422","22","475"
"2165112","2160012","Regional School District 16","Long River Middle School","41","547","34","622"
"2166012","2160012","Regional School District 16","Woodland Regional High School","61","690","38","789"
"2170212","2170012","Regional School District 17","Burr District Elementary School","8","289","7","304"
"2170112","2170012","Regional School District 17","Haddam Elementary School","16","242","10","268"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","27","642","20","689"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","33","748","19","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","418","*","440"
"2180312","2180012","Regional School District 18","Center School","*","244","*","264"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","8","131","6","145"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","16","416","11","443"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","19","297","9","325"
"2180212","2180012","Regional School District 18","Mile Creek School","*","281","*","304"
"2196112","2190012","Regional School District 19","E. O. Smith High School","105","1049","39","1193"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","402","*","406"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","417","*","425"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","13","719","9","741"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","*","0","368"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","*","0","422"
"1186111","1180011","Ridgefield School District","Ridgefield High School","30","1708","14","1752"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","385","*","392"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","600","*","610"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","317","*","325"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","66","562","21","649"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","6","77","0","83"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","37","435","29","501"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","36","727","18","781"
"1190511","1190011","Rocky Hill School District","West Hill School","*","607","*","626"
"1210111","1210011","Salem School District","Salem Elementary School","11","467","12","490"
"1220111","1220011","Salisbury School District","Salisbury Central School","17","283","11","311"
"1230111","1230011","Scotland School District","Scotland Elementary School","18","130","13","161"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","71","177","49","297"
"1240111","1240011","Seymour School District","Bungay School","52","468","43","563"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","25","250","16","291"
"1246111","1240011","Seymour School District","Seymour High School","102","552","50","704"
"1245111","1240011","Seymour School District","Seymour Middle School","77","438","56","571"
"1250111","1250011","Sharon School District","Sharon Center School","19","171","15","205"
"1260911","1260011","Shelton School District","Mohegan School","22","614","9","645"
"1261011","1260011","Shelton School District","Booth Hill School","14","452","15","481"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","30","547","13","590"
"1265111","1260011","Shelton School District","Intermediate School","93","723","57","873"
"1260411","1260011","Shelton School District","Lafayette School","147","136","37","320"
"1260811","1260011","Shelton School District","Long Hill School","61","505","34","600"
"1266111","1260011","Shelton School District","Shelton High School","176","1374","81","1631"
"1260611","1260011","Shelton School District","Sunnyside School","48","258","12","318"
"1270111","1270011","Sherman School District","Sherman School","13","431","0","444"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","89","120","23","232"
"1280111","1280011","Simsbury School District","Central School","20","364","7","391"
"1285111","1280011","Simsbury School District","Henry James Memorial School","38","769","20","827"
"1280611","1280011","Simsbury School District","Latimer Lane School","*","462","*","490"
"1286111","1280011","Simsbury School District","Simsbury High School","63","1477","41","1581"
"1280711","1280011","Simsbury School District","Squadron Line School","20","748","13","781"
"1280311","1280011","Simsbury School District","Tariffville School","23","242","18","283"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","491","*","512"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","12","387","15","414"
"1290411","1290011","Somers School District","Somers Elementary School","16","626","22","664"
"1296111","1290011","Somers School District","Somers High School","16","541","15","572"
"1320211","1320011","South Windsor School District","Pleasant Valley School","38","385","13","436"
"1320711","1320011","South Windsor School District","Eli Terry School","22","397","16","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","30","424","12","466"
"1320111","1320011","South Windsor School District","Philip R. Smith School","12","337","11","360"
"1326211","1320011","South Windsor School District","South Windsor High School","73","1455","47","1575"
"1325111","1320011","South Windsor School District","Timothy Edwards School","63","981","29","1073"
"1320411","1320011","South Windsor School District","Wapping Elementary School","29","274","6","309"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","47","735","19","801"
"1311511","1310011","Southington School District","Derynoski Elementary School","78","587","26","691"
"1311311","1310011","Southington School District","Flanders Elementary School","41","249","17","307"
"1310211","1310011","Southington School District","Hatton Elementary School","27","399","13","439"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","71","681","31","783"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","208","*","216"
"1310711","1310011","Southington School District","South End Elementary School","*","211","*","222"
"1316211","1310011","Southington School District","Southington High School","122","1867","44","2033"
"1310811","1310011","Southington School District","Strong Elementary School","37","433","7","477"
"1310911","1310011","Southington School District","Thalberg Elementary School","38","372","12","422"
"1311411","1310011","Southington School District","Urbin T. Kelley School","*","397","*","407"
"1330111","1330011","Sprague School District","Sayles School","88","224","39","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","100","360","63","523"
"1346111","1340011","Stafford School District","Stafford High School","65","426","46","537"
"1345211","1340011","Stafford School District","Stafford Middle School","51","322","34","407"
"1340311","1340011","Stafford School District","Staffordville School","26","143","12","181"
"1340411","1340011","Stafford School District","West Stafford School","54","119","18","191"
"2826013","2820013","Stamford Academy District","Stamford Academy","80","20","31","131"
"1355611","1350011","Stamford School District","Cloonan School","180","347","54","581"
"1352011","1350011","Stamford School District","Davenport Ridge School","170","320","43","533"
"1355311","1350011","Stamford School District","Dolan School","245","307","63","615"
"1352211","1350011","Stamford School District","Hart School","183","252","46","481"
"1351211","1350011","Stamford School District","Julia A. Stark School","201","286","71","558"
"1350511","1350011","Stamford School District","K. T. Murphy School","192","273","59","524"
"1350611","1350011","Stamford School District","Newfield School","163","436","38","637"
"1351811","1350011","Stamford School District","Northeast School","213","498","41","752"
"1358011","1350011","Stamford School District","Preschool Team","*","*","0","41"
"1355811","1350011","Stamford School District","Rippowam Middle School","260","355","75","690"
"1350811","1350011","Stamford School District","Rogers International School","189","395","66","650"
"1350911","1350011","Stamford School District","Roxbury School","194","446","57","697"
"1355711","1350011","Stamford School District","Scofield Middle School","193","349","75","617"
"1351111","1350011","Stamford School District","Springdale School","219","301","36","556"
"1356111","1350011","Stamford School District","Stamford High School","561","1027","145","1733"
"1352111","1350011","Stamford School District","Stillmeadow School","193","371","48","612"
"1356411","1350011","Stamford School District","The Academy of Information Technology","120","506","53","679"
"1351911","1350011","Stamford School District","Toquam Magnet School","159","371","52","582"
"1355511","1350011","Stamford School District","Turn of River School","177","319","43","539"
"1356311","1350011","Stamford School District","Westhill High School","660","1432","189","2281"
"1351411","1350011","Stamford School District","Westover School","202","406","70","678"
"1360311","1360011","Sterling School District","Sterling Community School","112","347","48","507"
"1370511","1370011","Stonington School District","Deans Mill School","*","488","*","505"
"1375211","1370011","Stonington School District","Mystic Middle School","16","383","13","412"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","66","287","20","373"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","0","22","0","22"
"1376111","1370011","Stonington School District","Stonington High School","57","720","16","793"
"1370411","1370011","Stonington School District","West Broad Street School","17","159","8","184"
"1370611","1370011","Stonington School District","West Vine Street School","*","208","*","231"
"1381311","1380011","Stratford School District","Eli Whitney School","101","357","67","525"
"1386211","1380011","Stratford School District","Bunnell High School","142","1029","75","1246"
"1380311","1380011","Stratford School District","Chapel School","118","384","61","563"
"1385211","1380011","Stratford School District","David Wooster Middle School","111","380","82","573"
"1380411","1380011","Stratford School District","Franklin School","165","118","59","342"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","132","403","69","604"
"1381611","1380011","Stratford School District","Honeyspot School","37","185","17","239"
"1380811","1380011","Stratford School District","Lordship School","15","195","7","217"
"1380911","1380011","Stratford School District","Nichols School","113","278","46","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","170","459","94","723"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","90","329","34","453"
"1386111","1380011","Stratford School District","Stratford High School","162","742","77","981"
"1389011","1380011","Stratford School District","Strive-Stratford","0","17","0","17"
"1381411","1380011","Stratford School District","Wilcoxson School","79","283","44","406"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","24","484","7","515"
"1390311","1390011","Suffield School District","McAlister Intermediate School","27","524","9","560"
"1396111","1390011","Suffield School District","Suffield High School","41","789","22","852"
"1395111","1390011","Suffield School District","Suffield Middle School","31","587","13","631"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","156","58","49","263"
"9026122","9020022","The Gilbert School District","The Gilbert School","85","259","37","381"
"1400111","1400011","Thomaston School District","Black Rock School","38","287","23","348"
"1400211","1400011","Thomaston School District","Thomaston Center School","37","204","21","262"
"1406211","1400011","Thomaston School District","Thomaston High School","57","465","36","558"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","131","334","42","507"
"1415111","1410011","Thompson School District","Thompson Middle School","79","316","44","439"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","61","292","25","378"
"1420111","1420011","Tolland School District","Birch Grove Primary School","15","687","6","708"
"1426111","1420011","Tolland School District","Tolland High School","23","906","12","941"
"1420211","1420011","Tolland School District","Tolland Intermediate School","18","704","9","731"
"1425111","1420011","Tolland School District","Tolland Middle School","21","737","14","772"
"1430111","1430011","Torrington School District","East School","71","365","43","479"
"1430211","1430011","Torrington School District","Forbes School","157","188","38","383"
"1430811","1430011","Torrington School District","Southwest School","129","166","36","331"
"1430911","1430011","Torrington School District","Torringford School","102","480","78","660"
"1436111","1430011","Torrington School District","Torrington High School","292","798","94","1184"
"1435111","1430011","Torrington School District","Torrington Middle School","303","705","128","1136"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","244","158","56","458"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","114","23","28","165"
"1440111","1440011","Trumbull School District","Booth Hill School","22","493","9","524"
"1440811","1440011","Trumbull School District","Daniels Farm School","*","506","*","524"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","48","589","20","657"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","31","683","6","720"
"1440411","1440011","Trumbull School District","Jane Ryan School","12","391","10","413"
"1445111","1440011","Trumbull School District","Madison Middle School","29","850","20","899"
"1440311","1440011","Trumbull School District","Middlebrook School","21","440","20","481"
"1440911","1440011","Trumbull School District","Tashua School","8","397","6","411"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","236","0","236"
"1446111","1440011","Trumbull School District","Trumbull High School","87","2024","38","2149"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","32","0","0","32"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","8","0","0","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","7","0","0","7"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","27","0","0","27"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","56","0","0","56"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","19","0","0","19"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","20","0","0","20"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","17","0","0","17"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","60","0","0","60"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","77","0","0","77"
"3361115","3360015","Unified School District #1","Manson Youth Institution","498","0","0","498"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","16","0","0","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","13","0","0","13"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","29","0","0","29"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","32","0","0","32"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","6","0","0","6"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","12","0","0","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","61","0","0","61"
"3470115","3470015","Unified School District #2","Children's Place School","35","0","0","35"
"3476515","3470015","Unified School District #2","High Meadows","12","0","0","12"
"3470315","3470015","Unified School District #2","Riverview School","63","0","0","63"
"3476715","3470015","Unified School District #2","Walter G. Cady School","97","0","0","97"
"1450111","1450011","Union School District","Union Elementary School","*","*","0","78"
"1460311","1460011","Vernon School District","Northeast School","100","161","20","281"
"1461411","1460011","Vernon School District","Center Road School","55","422","13","490"
"1460111","1460011","Vernon School District","Lake Street School","18","283","11","312"
"1460211","1460011","Vernon School District","Maple Street School","111","184","29","324"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","10","*","12"
"1466111","1460011","Vernon School District","Rockville High School","225","812","71","1108"
"1461011","1460011","Vernon School District","Skinner Road School","95","226","31","352"
"1465111","1460011","Vernon School District","Vernon Center Middle School","205","557","40","802"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","50","240","10","300"
"1480211","1480011","Wallingford School District","Highland School","18","283","7","308"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","11","0","11"
"1481011","1480011","Wallingford School District","Cook Hill School","16","363","17","396"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","65","609","26","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","54","362","14","430"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","64","758","17","839"
"1486111","1480011","Wallingford School District","Lyman Hall High School","89","1028","39","1156"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","51","913","15","979"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","53","284","19","356"
"1480311","1480011","Wallingford School District","Parker Farms School","66","271","18","355"
"1481211","1480011","Wallingford School District","Pond Hill School","*","261","*","288"
"1480411","1480011","Wallingford School District","Rock Hill School","*","308","*","328"
"1480811","1480011","Wallingford School District","Yalesville School","26","479","6","511"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","174","14","15","203"
"1515211","1510011","Waterbury School District","West Side Middle School","852","190","151","1193"
"1512311","1510011","Waterbury School District","Washington School","264","29","17","310"
"1512111","1510011","Waterbury School District","B. W. Tinker School","328","159","64","551"
"1510311","1510011","Waterbury School District","Barnard School","194","36","20","250"
"1510511","1510011","Waterbury School District","Bucks Hill School","450","56","59","565"
"1510611","1510011","Waterbury School District","Bunker Hill School","360","75","56","491"
"1512711","1510011","Waterbury School District","Carrington School","340","109","45","494"
"1516211","1510011","Waterbury School District","Crosby High School","938","218","174","1330"
"1510911","1510011","Waterbury School District","Driggs School","471","37","39","547"
"1519111","1510011","Waterbury School District","Enlightenment School","154","14","7","175"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","381","47","43","471"
"1512611","1510011","Waterbury School District","Gilmartin School","177","45","27","249"
"1510711","1510011","Waterbury School District","H. S. Chase School","564","114","107","785"
"1511311","1510011","Waterbury School District","Hopeville School","332","46","36","414"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","822","425","122","1369"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","214","326","67","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","397","98","88","583"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","987","173","180","1340"
"1515311","1510011","Waterbury School District","North End Middle School","907","180","144","1231"
"1512811","1510011","Waterbury School District","Regan School","196","57","38","291"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","199","326","88","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","136","63","19","218"
"1512011","1510011","Waterbury School District","Sprague School","354","67","36","457"
"1519011","1510011","Waterbury School District","State Street School","74","*","*","86"
"1512211","1510011","Waterbury School District","Walsh School","475","34","34","543"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","172","244","69","485"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","122","153","41","316"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","221","100","46","367"
"1516311","1510011","Waterbury School District","Wilby High School","852","195","137","1184"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","346","44","37","427"
"1525111","1520011","Waterford School District","Clark Lane Middle School","63","575","29","667"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","42","380","15","437"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","33","356","14","403"
"1520511","1520011","Waterford School District","Southwest Elementary School","62","307","11","380"
"1526111","1520011","Waterford School District","Waterford High School","65","886","29","980"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","28","300","17","345"
"1530211","1530011","Watertown School District","John Trumbull Primary School","52","653","28","733"
"1530411","1530011","Watertown School District","Polk School","67","307","16","390"
"1535111","1530011","Watertown School District","Swift Middle School","86","651","47","784"
"1536111","1530011","Watertown School District","Watertown High School","96","828","62","986"
"1551711","1550011","West Hartford School District","Smith School","116","219","33","368"
"1559111","1550011","West Hartford School District","Achieve","0","*","0","*"
"1551611","1550011","West Hartford School District","Aiken School","16","432","11","459"
"1550211","1550011","West Hartford School District","Braeburn School","30","395","13","438"
"1555311","1550011","West Hartford School District","Bristow Middle School","55","342","23","420"
"1550411","1550011","West Hartford School District","Bugbee School","*","391","*","411"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","124","184","32","340"
"1556111","1550011","West Hartford School District","Conard High School","260","1194","110","1564"
"1550611","1550011","West Hartford School District","Duffy School","26","544","12","582"
"1556211","1550011","West Hartford School District","Hall High School","162","1343","75","1580"
"1555111","1550011","West Hartford School District","King Philip Middle School","110","732","34","876"
"1550911","1550011","West Hartford School District","Morley School","20","351","8","379"
"1551011","1550011","West Hartford School District","Norfeldt School","13","408","6","427"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","151","665","63","879"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","12","0","12"
"1551211","1550011","West Hartford School District","Webster Hill School","75","339","32","446"
"1551311","1550011","West Hartford School District","Whiting Lane School","60","424","21","505"
"1551511","1550011","West Hartford School District","Wolcott School","69","392","36","497"
"1561211","1560011","West Haven School District","Washington School","218","162","51","431"
"1560811","1560011","West Haven School District","Alma E. Pagels School","100","253","14","367"
"1561311","1560011","West Haven School District","Anna V. Molloy School","138","112","36","286"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","320","304","77","701"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","200","147","36","383"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","88","230","48","366"
"1560311","1560011","West Haven School District","Forest School","208","207","46","461"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","160","496","73","729"
"1561411","1560011","West Haven School District","Savin Rock Community School","246","121","71","438"
"1560411","1560011","West Haven School District","Seth G. Haley School","118","339","46","503"
"1566111","1560011","West Haven School District","West Haven High School","395","1044","130","1569"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","35","321","12","368"
"1546111","1540011","Westbrook School District","Westbrook High School","7","281","12","300"
"1545111","1540011","Westbrook School District","Westbrook Middle School","29","264","11","304"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","*","*","0","528"
"1576111","1570011","Weston School District","Weston High School","*","787","*","798"
"1570211","1570011","Weston School District","Weston Intermediate School","*","616","*","626"
"1575111","1570011","Weston School District","Weston Middle School","*","592","*","600"
"1585111","1580011","Westport School District","Bedford Middle School","18","821","6","845"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","462","*","467"
"1585311","1580011","Westport School District","Coleytown Middle School","*","475","*","492"
"1580411","1580011","Westport School District","Green's Farms School","9","450","8","467"
"1580511","1580011","Westport School District","King's Highway Elementary School","13","470","0","483"
"1580711","1580011","Westport School District","Long Lots School","10","578","8","596"
"1580811","1580011","Westport School District","Saugatuck Elementary School","*","512","*","525"
"1586111","1580011","Westport School District","Staples High School","32","1739","14","1785"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","56","0","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","43","336","15","394"
"1591011","1590011","Wethersfield School District","Charles Wright School","55","226","30","311"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","40","411","21","472"
"1591111","1590011","Wethersfield School District","Highcrest School","35","381","14","430"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","40","387","17","444"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","64","464","50","578"
"1596111","1590011","Wethersfield School District","Wethersfield High School","114","996","71","1181"
"1600111","1600011","Willington School District","Center School","*","196","*","227"
"1605111","1600011","Willington School District","Hall Memorial School","33","273","9","315"
"1615211","1610011","Wilton School District","Middlebrook School","*","1024","*","1034"
"1610711","1610011","Wilton School District","Cider Mill School","*","1018","*","1024"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","*","*","0","500"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","488","*","492"
"1616111","1610011","Wilton School District","Wilton High School","16","1268","7","1291"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","70","*","103"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","146","212","50","408"
"1620511","1620011","Winchester School District","Pearson Academy","87","118","22","227"
"1625111","1620011","Winchester School District","Pearson Middle School","67","127","30","224"
"1638011","1630011","Windham School District","Early Headstart","30","0","0","30"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","27","*","*","34"
"1630111","1630011","Windham School District","Natchaug School","204","38","27","269"
"1630311","1630011","Windham School District","North Windham School","258","127","55","440"
"1630611","1630011","Windham School District","W. B. Sweeney School","260","61","37","358"
"1630511","1630011","Windham School District","Windham Center School","217","77","21","315"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","143","55","6","204"
"1636111","1630011","Windham School District","Windham High School","434","337","94","865"
"1635111","1630011","Windham School District","Windham Middle School","638","213","100","951"
"1650111","1650011","Windsor Locks School District","North Street School","102","307","33","442"
"1650411","1650011","Windsor Locks School District","South Elementary School","103","248","36","387"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","103","405","43","551"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","91","290","41","422"
"1640111","1640011","Windsor School District","Clover Street School","72","183","31","286"
"1640811","1640011","Windsor School District","John F. Kennedy School","60","243","30","333"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","91","272","47","410"
"1640511","1640011","Windsor School District","Poquonock Elementary School","45","235","18","298"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","36","167","20","223"
"1645311","1640011","Windsor School District","Sage Park Middle School","178","575","87","840"
"1646111","1640011","Windsor School District","Windsor High School","241","1017","110","1368"
"1660611","1660011","Wolcott School District","Alcott School","35","313","18","366"
"1660211","1660011","Wolcott School District","Frisbie School","33","317","33","383"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","83","585","59","727"
"1660511","1660011","Wolcott School District","Wakelee School","49","357","26","432"
"1666111","1660011","Wolcott School District","Wolcott High School","79","694","70","843"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","*","418","*","434"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","*","287","*","299"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","0","1067","86","1153"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","31","453","16","500"
"1695111","1690011","Woodstock School District","Woodstock Middle School","31","358","28","417"

