"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","*","101","15","51","0","*","448","625"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","0","0","0","*","0","0","*","10"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","*","52","12","49","0","*","360","483"
"1190311","1190011","Rocky Hill School District","Pathways","0","0","0","0","0","0","6","6"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","51","30","71","0","*","536","697"
"1190511","1190011","Rocky Hill School District","West Hill School","*","301","*","39","0","16","289","661"
"1210111","1210011","Salem School District","Salem Elementary School","*","18","14","15","*","8","331","392"
"1220211","1220011","Salisbury School District","SELC","0","0","0","0","0","0","*","*"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","*","*","20","0","24","213","269"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","*","12","0","*","113","129"
"1240111","1240011","Seymour School District","Bungay School","*","25","12","39","*","*","420","502"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","*","18","29","88","0","*","381","533"
"1246111","1240011","Seymour School District","Seymour High School","*","19","26","66","0","*","534","648"
"1245111","1240011","Seymour School District","Seymour Middle School","0","24","*","56","0","*","486","591"
"1250111","1250011","Sharon School District","Sharon Center School","0","*","*","*","0","*","149","163"
"1250211","1250011","Sharon School District","TOTAL","0","0","0","*","0","*","12","14"
"1260911","1260011","Shelton School District","Mohegan School","0","17","6","22","0","6","242","293"
"1261011","1260011","Shelton School District","Booth Hill School","0","17","7","15","0","6","278","323"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","29","16","41","0","*","370","471"
"1265111","1260011","Shelton School District","Intermediate School","*","49","35","97","0","*","690","878"
"1260811","1260011","Shelton School District","Long Hill School","0","33","22","79","*","*","281","432"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","0","60","42","78","0","8","561","749"
"1266111","1260011","Shelton School District","Shelton High School","*","84","68","114","0","*","1275","1550"
"1260611","1260011","Shelton School District","Sunnyside School","*","20","19","30","0","*","148","229"
"1270111","1270011","Sherman School District","Sherman School","*","*","0","11","0","14","314","346"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","0","13","70","101","*","*","37","235"
"1280111","1280011","Simsbury School District","Central School","0","34","16","33","0","15","306","404"
"1285111","1280011","Simsbury School District","Henry James Memorial School","0","47","30","39","0","8","615","739"
"1280611","1280011","Simsbury School District","Latimer Lane School","0","20","20","29","0","13","322","404"
"1286111","1280011","Simsbury School District","Simsbury High School","0","71","72","55","0","10","1242","1450"
"1280711","1280011","Simsbury School District","Squadron Line School","0","38","33","34","*","*","496","612"
"1280311","1280011","Simsbury School District","Tariffville School","0","18","36","18","0","7","215","294"
"1280411","1280011","Simsbury School District","Tootin' Hills School","0","22","*","30","0","*","293","372"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","*","9","11","*","6","339","371"
"1290411","1290011","Somers School District","Somers Elementary School","*","8","10","21","0","*","581","628"
"1296111","1290011","Somers School District","Somers High School","0","11","12","17","0","9","425","474"
"1320211","1320011","South Windsor School District","Pleasant Valley School","0","65","35","32","0","17","197","346"
"1320711","1320011","South Windsor School District","Eli Terry School","0","38","24","38","0","31","313","444"
"1320611","1320011","South Windsor School District","Orchard Hill School","0","89","30","29","*","*","224","389"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","86","14","19","*","*","221","344"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","0","*","0","0","0","*","11"
"1326211","1320011","South Windsor School District","South Windsor High School","*","157","73","102","*","34","993","1364"
"1325111","1320011","South Windsor School District","Timothy Edwards School","*","134","57","66","*","33","682","979"
"1320411","1320011","South Windsor School District","Wapping Elementary School","0","51","20","26","0","17","189","303"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","0","28","*","45","*","26","715","826"
"1311711","1310011","Southington School District","Achieve","0","*","0","0","0","0","*","*"
"1310111","1310011","Southington School District","Alta","0","0","0","*","0","*","29","38"
"1311511","1310011","Southington School District","Derynoski Elementary School","*","14","*","39","0","9","539","611"
"1310511","1310011","Southington School District","EASE","0","0","0","*","0","0","*","10"
"1311311","1310011","Southington School District","Flanders Elementary School","0","19","6","35","0","8","225","293"
"1310211","1310011","Southington School District","Hatton Elementary School","*","*","7","24","0","16","333","384"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","0","27","8","45","0","17","630","727"
"1310411","1310011","Southington School District","Language Based Classroom at Hatton School","0","0","0","*","0","0","*","7"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","0","0","0","0","0","0","8","8"
"1310611","1310011","Southington School District","Plantsville Elementary School","0","*","12","26","0","*","238","287"
"1310311","1310011","Southington School District","Preschool/ABA-Hatton School","0","0","*","*","0","*","25","33"
"1311911","1310011","Southington School District","Preschool/ABA-South End School","0","*","0","0","0","*","8","10"
"1310711","1310011","Southington School District","South End Elementary School","*","6","12","31","0","*","201","256"
"1316211","1310011","Southington School District","Southington High School","*","69","*","127","0","49","1725","2012"
"1310811","1310011","Southington School District","Strong Elementary School","0","10","7","23","0","8","261","309"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","29","*","24","0","9","359","427"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","0","0","0","0","0","0","*","*"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","0","0","*","*","0","0","*","6"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","7","*","11","*","12","307","341"
"1330111","1330011","Sprague School District","Sayles School","*","*","6","48","0","30","274","363"
"1340611","1340011","Stafford School District","Stafford Elementary School","7","6","10","25","0","9","414","471"
"1346111","1340011","Stafford School District","Stafford High School","0","6","*","13","*","6","384","414"
"1345211","1340011","Stafford School District","Stafford Middle School","*","10","*","24","0","7","307","354"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","0","0","0","0","0","0","*","*"
"1340311","1340011","Stafford School District","Staffordville School","0","0","*","9","0","*","143","162"
"1340411","1340011","Stafford School District","West Stafford School","*","0","*","10","0","8","156","176"
"2826013","2820013","Stamford Academy District","Stamford Academy","0","*","82","51","0","0","*","141"
"1350411","1350011","Stamford School District","Alternate Routes To Success","0","*","*","41","0","0","27","96"
"1350111","1350011","Stamford School District","Apples PreK","0","*","23","38","0","*","49","120"
"1355611","1350011","Stamford School District","Cloonan School","*","34","154","224","0","*","193","616"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","81","121","182","0","12","230","626"
"1355311","1350011","Stamford School District","Dolan School","0","40","100","226","0","7","159","532"
"1352211","1350011","Stamford School District","Hart School","0","140","132","245","0","11","128","656"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","0","*","*","6","0","0","10","23"
"1351211","1350011","Stamford School District","Julia A. Stark School","*","42","102","251","*","*","203","603"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","121","57","258","0","9","107","552"
"1350611","1350011","Stamford School District","Newfield School","0","66","128","267","0","6","189","656"
"1351811","1350011","Stamford School District","Northeast School","0","36","106","253","0","7","284","686"
"1358011","1350011","Stamford School District","Preschool Team","0","0","*","*","0","0","17","35"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","63","152","269","*","*","256","751"
"1350811","1350011","Stamford School District","Rogers International School","*","48","85","300","0","*","347","801"
"1350911","1350011","Stamford School District","Roxbury School","0","*","131","273","0","*","174","615"
"1355711","1350011","Stamford School District","Scofield Middle School","0","59","106","223","0","7","277","672"
"1351111","1350011","Stamford School District","Springdale School","*","39","79","311","0","*","241","682"
"1356111","1350011","Stamford School District","Stamford High School","0","71","488","656","0","9","566","1790"
"1352111","1350011","Stamford School District","Stillmeadow School","0","57","77","336","0","16","186","672"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","61","110","215","0","8","299","693"
"1351911","1350011","Stamford School District","Toquam Magnet School","0","75","115","364","*","*","148","710"
"1355511","1350011","Stamford School District","Turn of River School","0","46","96","245","0","10","213","610"
"1356311","1350011","Stamford School District","Westhill High School","*","160","368","805","0","*","748","2088"
"1351411","1350011","Stamford School District","Westover School","0","109","194","217","0","19","175","714"
"1360311","1360011","Sterling School District","Sterling Community School","*","*","*","14","0","16","420","461"
"1370811","1370011","Stonington School District","Community Classroom","0","0","*","0","0","0","*","*"
"1370511","1370011","Stonington School District","Deans Mill School","0","12","*","14","*","14","366","414"
"1375211","1370011","Stonington School District","Mystic Middle School","0","15","*","8","0","*","368","396"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","0","6","*","18","0","*","265","298"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","0","*","0","*","0","0","16","19"
"1370211","1370011","Stonington School District","Stonington HS PreK","0","0","0","0","0","0","19","19"
"1376111","1370011","Stonington School District","Stonington High School","0","24","18","23","0","15","680","760"
"1370411","1370011","Stonington School District","West Broad Street School","0","*","*","9","0","*","121","135"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","*","8","0","7","185","203"
"1381311","1380011","Stratford School District","Eli Whitney School","0","20","72","114","0","10","300","516"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","0","*","*","0","0","0","*","*"
"1380511","1380011","Stratford School District","ALPHA","0","0","*","19","0","*","15","45"
"1386211","1380011","Stratford School District","Bunnell High School","*","34","217","276","*","24","504","1060"
"1380311","1380011","Stratford School District","Chapel School","*","15","127","154","*","9","226","534"
"1385211","1380011","Stratford School District","David Wooster Middle School","0","16","115","140","0","9","232","512"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","0","0","*","*","0","0","*","*"
"1380411","1380011","Stratford School District","Franklin School","0","6","77","126","0","12","81","302"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","0","21","152","144","0","12","237","566"
"1382011","1380011","Stratford School District","High School STEPS 9-12","0","0","*","0","0","0","*","*"
"1380711","1380011","Stratford School District","High School Sails","0","0","0","*","0","*","*","7"
"1381611","1380011","Stratford School District","Honeyspot School","0","*","50","50","*","14","86","211"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","0","0","*","*","0","*","*","8"
"1381711","1380011","Stratford School District","Intensive Need Classroom","0","0","*","*","0","0","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","0","0","6","*","0","0","*","10"
"1380811","1380011","Stratford School District","Lordship School","0","*","61","81","0","*","112","270"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","0","0","*","0","0","0","*","*"
"1381811","1380011","Stratford School District","Middle School Sails","0","0","0","*","0","0","*","*"
"1380911","1380011","Stratford School District","Nichols School","*","15","91","149","0","*","180","452"
"1381011","1380011","Stratford School District","Second Hill Lane School","*","28","128","197","0","*","312","692"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","23","100","98","0","17","192","430"
"1386111","1380011","Stratford School District","Stratford High School","*","*","238","254","0","30","425","969"
"1389011","1380011","Stratford School District","Strive-Stratford","*","0","10","*","0","0","*","17"
"1381411","1380011","Stratford School District","Wilcoxson School","0","16","61","77","0","16","200","370"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","0","19","24","28","0","10","410","491"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","18","18","33","0","*","421","501"
"1396111","1390011","Suffield School District","Suffield High School","0","23","27","33","*","*","730","822"
"1395111","1390011","Suffield School District","Suffield Middle School","*","14","15","24","0","*","518","574"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","162","99","*","*","*","275"
"9026122","9020022","The Gilbert School District","The Gilbert School","*","48","*","59","0","19","412","552"
"1400111","1400011","Thomaston School District","Black Rock School","0","0","0","*","*","6","255","265"
"1400211","1400011","Thomaston School District","Thomaston Center School","0","*","*","8","0","*","230","246"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","6","10","0","*","365","392"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","0","19","0","11","381","415"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","*","12","0","11","307","337"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","0","0","*","10","0","*","232","251"
"1420111","1420011","Tolland School District","Birch Grove Primary School","0","19","12","18","*","*","504","560"
"1420311","1420011","Tolland School District","TALC","0","0","0","*","0","0","*","13"
"1426111","1420011","Tolland School District","Tolland High School","*","29","14","16","0","*","766","828"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","22","10","23","0","*","519","577"
"1425111","1420011","Tolland School District","Tolland Middle School","*","18","6","24","0","*","627","679"
"1430111","1430011","Torrington School District","East School","*","19","*","17","0","12","307","361"
"1430211","1430011","Torrington School District","Forbes School","0","9","10","131","0","20","203","373"
"1431611","1430011","Torrington School District","Pre-K SpEd","0","0","*","*","0","0","15","20"
"1430811","1430011","Torrington School District","Southwest School","0","7","16","78","0","12","216","329"
"1430911","1430011","Torrington School District","Torringford School","0","30","*","90","*","16","463","615"
"1431411","1430011","Torrington School District","Torrington Expulsion Program","0","0","0","*","0","0","*","12"
"1436111","1430011","Torrington School District","Torrington High School","*","33","53","206","*","36","673","1003"
"1435111","1430011","Torrington School District","Torrington Middle School","*","34","53","190","*","32","695","1012"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","*","6","24","177","*","20","247","478"
"1431911","1430011","Torrington School District","Vogel-Wetmore/Outreach PreK","0","0","0","*","0","0","*","7"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","0","*","59","53","0","*","*","119"
"1440111","1440011","Trumbull School District","Booth Hill School","*","34","15","45","*","*","380","482"
"1440811","1440011","Trumbull School District","Daniels Farm School","0","45","*","28","0","*","376","472"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","0","54","*","65","0","*","408","564"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","48","28","49","0","*","627","760"
"1440411","1440011","Trumbull School District","Jane Ryan School","*","18","11","35","0","*","326","393"
"1445111","1440011","Trumbull School District","Madison Middle School","*","61","43","69","*","0","604","780"
"1440311","1440011","Trumbull School District","Middlebrook School","0","37","37","68","*","*","353","499"
"1440511","1440011","Trumbull School District","REACH","0","0","*","*","0","0","8","11"
"1440911","1440011","Trumbull School District","Tashua School","0","50","*","26","0","*","293","384"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","0","*","*","*","0","0","*","8"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","29","*","25","0","*","155","224"
"1446111","1440011","Trumbull School District","Trumbull High School","*","142","90","178","0","*","1708","2123"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","0","6","*","0","0","*","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","0","*","*","0","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","0","*","*","0","0","0","18"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","0","9","*","0","0","*","13"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","0","*","*","0","0","0","*"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","0","11","*","0","*","0","18"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","0","*","6","0","0","*","12"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","0","*","*","0","0","0","9"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","0","153","87","0","*","*","270"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","0","*","*","0","0","*","7"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","0","9","*","0","*","0","11"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","0","*","*","0","0","0","6"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","0","*","*","0","0","0","7"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","0","*","0","0","0","*","*"
"3362515","3360015","Unified School District #1","York Correctional Institution","0","0","12","*","0","0","*","22"
"3470115","3470015","Unified School District #2","Children's Place School","0","*","*","8","0","0","15","28"
"3470315","3470015","Unified School District #2","Riverview School","0","*","15","17","0","*","27","61"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","0","56","37","0","*","*","101"
"1450111","1450011","Union School District","Union Elementary School","0","0","*","*","0","0","77","80"
"1460311","1460011","Vernon School District","Northeast School","0","12","28","51","0","21","207","319"
"1461411","1460011","Vernon School District","Center Road School","*","40","40","50","0","*","347","494"
"1460111","1460011","Vernon School District","Lake Street School","*","*","14","16","0","11","191","238"
"1460511","1460011","Vernon School District","Loveland Hill School","0","0","*","*","0","*","*","10"
"1460211","1460011","Vernon School District","Maple Street School","0","6","60","77","0","19","155","317"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","0","*","*","0","0","7","11"
"1466111","1460011","Vernon School District","Rockville High School","*","38","104","105","0","*","617","872"
"1461011","1460011","Vernon School District","Skinner Road School","0","48","37","45","0","13","203","346"
"1465111","1460011","Vernon School District","Vernon Center Middle School","*","33","85","82","0","*","432","652"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","*","*","8","8","*","13","278","313"
"1480211","1480011","Wallingford School District","Highland School","*","20","6","29","0","*","226","288"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","0","0","*","0","0","*","15"
"1481011","1480011","Wallingford School District","Cook Hill School","*","18","10","71","*","6","247","355"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","*","30","16","126","0","*","520","695"
"1480511","1480011","Wallingford School District","Education Enhancement Program","*","0","0","*","0","0","19","21"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","0","19","*","75","0","*","263","370"
"1489211","1480011","Wallingford School District","Harvest Park","0","0","0","0","0","0","6","6"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","0","48","*","82","0","*","548","702"
"1486111","1480011","Wallingford School District","Lyman Hall High School","*","44","37","153","0","*","850","1090"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","54","19","81","0","*","699","856"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","*","20","*","63","*","*","237","331"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","0","0","0","*","0","0","*","9"
"1480311","1480011","Wallingford School District","Parker Farms School","*","19","8","78","0","*","179","287"
"1481211","1480011","Wallingford School District","Pond Hill School","0","13","*","63","0","*","284","370"
"1480411","1480011","Wallingford School District","Rock Hill School","0","*","*","61","0","0","255","334"
"1480811","1480011","Wallingford School District","Yalesville School","*","21","*","40","*","*","272","340"
"1515211","1510011","Waterbury School District","West Side Middle School","6","17","203","572","0","16","207","1021"
"1512311","1510011","Waterbury School District","Washington School","*","*","59","234","0","9","28","340"
"1512111","1510011","Waterbury School District","B. W. Tinker School","*","*","97","221","0","29","213","572"
"1510511","1510011","Waterbury School District","Bucks Hill School","0","6","83","423","0","13","36","561"
"1510611","1510011","Waterbury School District","Bunker Hill School","*","20","120","243","0","*","106","511"
"1512711","1510011","Waterbury School District","Carrington School","*","13","121","202","0","*","142","487"
"1516211","1510011","Waterbury School District","Crosby High School","*","22","358","632","*","44","218","1287"
"1510911","1510011","Waterbury School District","Driggs School","*","*","149","290","0","24","60","528"
"1511611","1510011","Waterbury School District","Duggan School","*","*","99","274","0","20","67","464"
"1519111","1510011","Waterbury School District","Enlightenment School","0","0","43","111","0","7","18","179"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","*","6","146","268","*","23","67","513"
"1512611","1510011","Waterbury School District","Gilmartin School","9","8","100","252","0","16","121","506"
"1510711","1510011","Waterbury School District","H. S. Chase School","8","20","138","446","0","31","174","817"
"1511311","1510011","Waterbury School District","Hopeville School","*","*","70","304","0","20","77","476"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","*","25","299","638","*","37","298","1304"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","*","15","89","187","*","29","268","592"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","*","10","110","305","*","27","148","603"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","*","14","312","569","*","32","219","1159"
"1515311","1510011","Waterbury School District","North End Middle School","*","*","279","565","0","23","126","1016"
"1513411","1510011","Waterbury School District","Reed School","*","0","116","265","0","*","32","429"
"1512811","1510011","Waterbury School District","Regan School","0","*","86","135","0","*","38","279"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","0","10","92","184","0","34","292","612"
"1518011","1510011","Waterbury School District","Special Education Preschool","0","*","34","123","0","*","30","201"
"1512011","1510011","Waterbury School District","Sprague School","*","*","102","271","0","18","63","461"
"1519011","1510011","Waterbury School District","State Street School","0","0","*","39","0","0","*","76"
"1512211","1510011","Waterbury School District","Walsh School","*","*","144","262","0","13","31","455"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","0","*","105","135","*","29","209","490"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","*","*","75","89","0","14","146","330"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","*","*","122","228","0","19","79","469"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","*","*","59","183","0","19","93","366"
"1516311","1510011","Waterbury School District","Wilby High School","*","16","386","661","*","32","135","1236"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","*","*","118","280","0","16","26","446"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","28","23","67","0","*","521","656"
"1520211","1520011","Waterford School District","Great Neck Elementary School","0","12","8","25","0","13","282","340"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","20","*","36","0","19","262","352"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","6","13","11","31","0","17","270","348"
"1526111","1520011","Waterford School District","Waterford High School","*","52","40","61","*","14","650","827"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","*","*","6","21","0","10","252","294"
"1530211","1530011","Watertown School District","John Trumbull Primary School","*","9","10","47","*","20","560","648"
"1530411","1530011","Watertown School District","Polk School","0","7","9","26","0","9","297","348"
"1535111","1530011","Watertown School District","Swift Middle School","*","16","*","50","0","17","588","680"
"1536111","1530011","Watertown School District","Watertown High School","*","*","25","44","0","25","744","861"
"1551711","1550011","West Hartford School District","Smith School","0","66","33","123","0","13","126","361"
"1559111","1550011","West Hartford School District","Achieve","0","0","*","*","0","0","*","9"
"1557311","1550011","West Hartford School District","REACH","0","*","9","13","0","*","6","31"
"1551611","1550011","West Hartford School District","Aiken School","*","63","29","45","0","*","274","430"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","0","0","*","*","0","0","0","*"
"1550211","1550011","West Hartford School District","Braeburn School","*","25","18","40","0","*","274","369"
"1555311","1550011","West Hartford School District","Bristow Middle School","*","53","29","55","0","*","253","421"
"1550411","1550011","West Hartford School District","Bugbee School","0","30","18","28","0","16","363","455"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","0","49","33","136","*","*","80","316"
"1556111","1550011","West Hartford School District","Conard High School","*","182","153","267","0","*","850","1493"
"1550611","1550011","West Hartford School District","Duffy School","0","36","36","48","0","18","367","505"
"1556211","1550011","West Hartford School District","Hall High School","*","150","133","178","*","39","928","1437"
"1555111","1550011","West Hartford School District","King Philip Middle School","*","105","62","136","*","42","583","931"
"1550911","1550011","West Hartford School District","Morley School","0","20","21","30","0","15","249","335"
"1559411","1550011","West Hartford School District","Norfeldt Learning Center","0","*","0","0","0","0","*","*"
"1551011","1550011","West Hartford School District","Norfeldt School","0","55","16","27","0","20","239","357"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","*","104","62","162","0","*","487","848"
"1559211","1550011","West Hartford School District","Strive-West Hartford","0","*","*","13","0","0","13","33"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","0","0","0","0","0","10","10"
"1551211","1550011","West Hartford School District","Webster Hill School","0","45","37","84","0","11","268","445"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","0","0","0","*","0","*","*","7"
"1551311","1550011","West Hartford School District","Whiting Lane School","0","34","54","94","*","*","282","482"
"1559611","1550011","West Hartford School District","Wolcott Learning Center","0","*","*","0","0","0","*","8"
"1551511","1550011","West Hartford School District","Wolcott School","0","88","31","77","0","12","246","454"
"1561211","1560011","West Haven School District","Washington School","*","19","86","216","*","21","133","480"
"1560811","1560011","West Haven School District","Alma E. Pagels School","0","21","85","71","0","9","157","343"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","*","38","181","279","0","*","324","860"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","0","17","64","84","0","9","152","326"
"1560311","1560011","West Haven School District","Forest School","*","*","126","215","0","27","91","478"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","0","33","193","308","0","34","304","872"
"1560111","1560011","West Haven School District","Life Skills","0","0","*","0","0","0","*","*"
"1560211","1560011","West Haven School District","PACE","0","0","*","12","0","*","14","35"
"1561411","1560011","West Haven School District","Savin Rock Community School","*","13","110","231","0","*","110","478"
"1560411","1560011","West Haven School District","Seth G. Haley School","*","*","51","124","0","16","243","451"
"1566111","1560011","West Haven School District","West Haven High School","*","*","368","477","0","58","566","1527"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","0","*","0","41","0","*","223","271"
"1546111","1540011","Westbrook School District","Westbrook High School","*","*","*","22","0","11","256","294"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","6","0","26","0","*","200","236"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","0","21","*","18","*","27","391","469"
"1576111","1570011","Weston School District","Weston High School","*","32","15","29","0","*","692","781"
"1570211","1570011","Weston School District","Weston Intermediate School","0","19","8","16","0","26","479","548"
"1575111","1570011","Weston School District","Weston Middle School","0","29","8","15","0","12","539","603"
"1585111","1580011","Westport School District","Bedford Middle School","*","51","18","52","0","*","724","853"
"1580311","1580011","Westport School District","Coleytown Elementary School","0","19","6","8","0","26","351","410"
"1585311","1580011","Westport School District","Coleytown Middle School","0","31","9","14","0","7","487","548"
"1580411","1580011","Westport School District","Green's Farms School","0","*","*","33","0","40","360","455"
"1580511","1580011","Westport School District","King's Highway Elementary School","0","41","8","21","0","19","409","498"
"1580711","1580011","Westport School District","Long Lots School","0","44","9","32","0","32","443","560"
"1580811","1580011","Westport School District","Saugatuck Elementary School","0","25","*","*","0","25","450","518"
"1586111","1580011","Westport School District","Staples High School","*","97","35","81","0","*","1632","1854"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","*","0","0","0","0","*","54"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","*","17","16","32","*","8","278","353"
"1591011","1590011","Wethersfield School District","Charles Wright School","*","15","20","59","0","*","207","312"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","*","12","*","62","0","14","321","419"
"1591111","1590011","Wethersfield School District","Highcrest School","0","14","14","56","0","15","329","428"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","0","24","10","58","0","11","271","374"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","*","30","21","75","0","*","413","554"
"1596111","1590011","Wethersfield School District","Wethersfield High School","0","64","*","198","0","*","868","1178"
"1600111","1600011","Willington School District","Center School","0","*","*","6","0","6","211","229"
"1605111","1600011","Willington School District","Hall Memorial School","0","0","*","8","0","*","187","200"
"1615211","1610011","Wilton School District","Middlebrook School","*","88","10","24","*","20","902","1047"
"1610711","1610011","Wilton School District","Cider Mill School","*","111","15","31","*","20","797","978"
"1610511","1610011","Wilton School District","Miller-Driscoll School","0","74","*","37","0","*","728","863"
"1616111","1610011","Wilton School District","Wilton High School","*","83","17","37","*","13","1196","1352"
"1610111","1610011","Wilton School District","Wilton-Westport Evening School","0","0","0","*","0","0","*","8"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","*","17","*","*","159","186"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","*","*","6","25","0","0","207","241"
