"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","Math","564","564","100.0","564","291","51.6","168","29.8","75","13.3","30","5.3","105","18.6"
"1382011","1380011","Stratford School District","High School STEPS 9-12","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1382011","1380011","Stratford School District","High School STEPS 9-12","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","ELA","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","Math","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1380811","1380011","Stratford School District","Lordship School","ELA","151","151","100.0","151","47","31.1","41","27.2","46","30.5","17","11.3","63","41.7"
"1380811","1380011","Stratford School District","Lordship School","Math","151","151","100.0","151","69","45.7","51","33.8","22","14.6","9","6.0","31","20.5"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1381811","1380011","Stratford School District","Middle School Sails","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1381811","1380011","Stratford School District","Middle School Sails","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1380911","1380011","Stratford School District","Nichols School","ELA","266","266","100.0","266","94","35.3","68","25.6","72","27.1","32","12.0","104","39.1"
"1380911","1380011","Stratford School District","Nichols School","Math","266","266","100.0","266","162","60.9","87","32.7","*","*","*","*","17","6.4"
"1381011","1380011","Stratford School District","Second Hill Lane School","ELA","340","337","99.1","337","81","24.0","105","31.2","102","30.3","49","14.5","151","44.8"
"1381011","1380011","Stratford School District","Second Hill Lane School","Math","340","340","100.0","339","158","46.6","141","41.6","*","*","*","*","40","11.8"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","ELA","394","390","99.0","389","65","16.7","70","18.0","129","33.2","125","32.1","254","65.3"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","Math","393","387","98.5","387","133","34.4","110","28.4","81","20.9","63","16.3","144","37.2"
"1386111","1380011","Stratford School District","Stratford High School","ELA","222","196","88.3","196","24","12.2","52","26.5","80","40.8","40","20.4","120","61.2"
"1386111","1380011","Stratford School District","Stratford High School","Math","222","199","89.6","198","80","40.4","55","27.8","43","21.7","20","10.1","63","31.8"
"1381411","1380011","Stratford School District","Wilcoxson School","ELA","225","224","99.6","224","38","17.0","69","30.8","70","31.3","47","21.0","117","52.2"
"1381411","1380011","Stratford School District","Wilcoxson School","Math","225","225","100.0","225","72","32.0","83","36.9","54","24.0","16","7.1","70","31.1"
"1390311","1390011","Suffield School District","McAlister Intermediate School","ELA","505","492","97.4","489","54","11.0","98","20.0","161","32.9","176","36.0","337","68.9"
"1390311","1390011","Suffield School District","McAlister Intermediate School","Math","505","490","97.0","490","100","20.4","169","34.5","159","32.4","62","12.7","221","45.1"
"1396111","1390011","Suffield School District","Suffield High School","ELA","204","191","93.6","191","29","15.2","37","19.4","82","42.9","43","22.5","125","65.4"
"1396111","1390011","Suffield School District","Suffield High School","Math","204","190","93.1","190","43","22.6","64","33.7","53","27.9","30","15.8","83","43.7"
"1395111","1390011","Suffield School District","Suffield Middle School","ELA","562","548","97.5","547","41","7.5","97","17.7","235","43.0","174","31.8","409","74.8"
"1395111","1390011","Suffield School District","Suffield Middle School","Math","562","546","97.2","546","94","17.2","170","31.1","163","29.9","119","21.8","282","51.6"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","136","135","99.3","135","*","*","60","44.4","37","27.4","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","136","135","99.3","135","71","52.6","52","38.5","*","*","*","*","12","8.9"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","284","230","81.0","230","79","34.3","78","33.9","66","28.7","7","3.0","73","31.7"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","285","237","83.2","237","124","52.3","71","30.0","31","13.1","11","4.6","42","17.7"
"1400111","1400011","Thomaston School District","Black Rock School","ELA","61","60","98.4","60","15","25.0","16","26.7","19","31.7","10","16.7","29","48.3"
"1400111","1400011","Thomaston School District","Black Rock School","Math","61","61","100.0","61","10","16.4","27","44.3","16","26.2","*","*","*","*"
"1400211","1400011","Thomaston School District","Thomaston Center School","ELA","240","239","99.6","239","49","20.5","59","24.7","93","38.9","38","15.9","131","54.8"
"1400211","1400011","Thomaston School District","Thomaston Center School","Math","240","240","100.0","240","41","17.1","87","36.3","71","29.6","41","17.1","112","46.7"
"1406211","1400011","Thomaston School District","Thomaston High School","ELA","203","199","98.0","199","20","10.1","56","28.1","86","43.2","37","18.6","123","61.8"
"1406211","1400011","Thomaston School District","Thomaston High School","Math","203","200","98.5","199","66","33.2","54","27.1","51","25.6","28","14.1","79","39.7"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","ELA","158","151","95.6","150","49","32.7","40","26.7","36","24.0","25","16.7","61","40.7"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","Math","158","151","95.6","151","*","*","53","35.1","47","31.1","*","*","*","*"
"1415111","1410011","Thompson School District","Thompson Middle School","ELA","338","325","96.2","324","54","16.7","89","27.5","146","45.1","35","10.8","181","55.9"
"1415111","1410011","Thompson School District","Thompson Middle School","Math","339","325","95.9","325","140","43.1","127","39.1","42","12.9","16","4.9","58","17.8"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","Math","*","*","*","*","40","56.3","*","*","*","*","*","*","*","*"
"1420311","1420011","Tolland School District","TALC","ELA","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1420311","1420011","Tolland School District","TALC","Math","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1426111","1420011","Tolland School District","Tolland High School","ELA","209","168","80.4","168","55","32.7","35","20.8","60","35.7","18","10.7","78","46.4"
"1426111","1420011","Tolland School District","Tolland High School","Math","208","170","81.7","168","30","17.9","44","26.2","68","40.5","26","15.5","94","56.0"
"1420211","1420011","Tolland School District","Tolland Intermediate School","ELA","575","573","99.7","573","45","7.9","88","15.4","179","31.2","261","45.5","440","76.8"
"1420211","1420011","Tolland School District","Tolland Intermediate School","Math","575","573","99.7","573","49","8.6","130","22.7","212","37.0","182","31.8","394","68.8"
"1425111","1420011","Tolland School District","Tolland Middle School","ELA","675","671","99.4","671","56","8.3","138","20.6","300","44.7","177","26.4","477","71.1"
"1425111","1420011","Tolland School District","Tolland Middle School","Math","675","672","99.6","672","67","10.0","207","30.8","228","33.9","170","25.3","398","59.2"
"1430111","1430011","Torrington School District","East School","ELA","185","148","80.0","148","14","9.5","37","25.0","53","35.8","44","29.7","97","65.5"
"1430111","1430011","Torrington School District","East School","Math","185","152","82.2","151","25","16.6","68","45.0","47","31.1","11","7.3","58","38.4"
"1430211","1430011","Torrington School District","Forbes School","ELA","184","181","98.4","181","53","29.3","40","22.1","56","30.9","32","17.7","88","48.6"
"1430211","1430011","Torrington School District","Forbes School","Math","185","183","98.9","183","69","37.7","68","37.2","35","19.1","11","6.0","46","25.1"
"1431411","1430011","Torrington School District","Migeon Academy","ELA","10","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1431411","1430011","Torrington School District","Migeon Academy","Math","10","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1430811","1430011","Torrington School District","Southwest School","ELA","156","155","99.4","155","34","21.9","46","29.7","49","31.6","26","16.8","75","48.4"
"1430811","1430011","Torrington School District","Southwest School","Math","156","155","99.4","155","52","33.5","64","41.3","32","20.6","7","4.5","39","25.2"
"1430911","1430011","Torrington School District","Torringford School","ELA","327","324","99.1","323","55","17.0","74","22.9","113","35.0","81","25.1","194","60.1"
"1430911","1430011","Torrington School District","Torringford School","Math","327","324","99.1","324","88","27.2","136","42.0","84","25.9","16","4.9","100","30.9"
"1436111","1430011","Torrington School District","Torrington High School","ELA","237","193","81.4","190","58","30.5","60","31.6","57","30.0","15","7.9","72","37.9"
"1436111","1430011","Torrington School District","Torrington High School","Math","237","183","77.2","183","109","59.6","46","25.1","18","9.8","10","5.5","28","15.3"
"1435111","1430011","Torrington School District","Torrington Middle School","ELA","997","934","93.7","931","256","27.5","282","30.3","327","35.1","66","7.1","393","42.2"
"1435111","1430011","Torrington School District","Torrington Middle School","Math","997","924","92.7","923","441","47.8","295","32.0","150","16.3","37","4.0","187","20.3"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","ELA","205","201","98.0","201","47","23.4","57","28.4","59","29.4","38","18.9","97","48.3"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","Math","206","203","98.5","203","63","31.0","80","39.4","40","19.7","20","9.9","60","29.6"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","ELA","133","132","99.2","131","84","64.1","29","22.1","*","*","*","*","18","13.7"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","Math","133","131","98.5","131","108","82.4","16","12.2","*","*","*","*","7","5.3"
"1440111","1440011","Trumbull School District","Booth Hill School","ELA","258","255","98.8","255","25","9.8","37","14.5","87","34.1","106","41.6","193","75.7"
"1440111","1440011","Trumbull School District","Booth Hill School","Math","258","257","99.6","257","25","9.7","48","18.7","99","38.5","85","33.1","184","71.6"
"1440811","1440011","Trumbull School District","Daniels Farm School","ELA","251","248","98.8","248","14","5.6","39","15.7","68","27.4","127","51.2","195","78.6"
"1440811","1440011","Trumbull School District","Daniels Farm School","Math","252","248","98.4","248","17","6.9","54","21.8","82","33.1","95","38.3","177","71.4"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","ELA","306","304","99.3","304","21","6.9","33","10.9","86","28.3","164","53.9","250","82.2"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","Math","306","304","99.3","304","18","5.9","66","21.7","104","34.2","116","38.2","220","72.4"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","ELA","744","704","94.6","700","95","13.6","156","22.3","297","42.4","152","21.7","449","64.1"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","Math","744","700","94.1","699","137","19.6","204","29.2","188","26.9","170","24.3","358","51.2"
"1440411","1440011","Trumbull School District","Jane Ryan School","ELA","213","213","100.0","213","9","4.2","19","8.9","56","26.3","129","60.6","185","86.9"
"1440411","1440011","Trumbull School District","Jane Ryan School","Math","213","213","100.0","213","14","6.6","44","20.7","71","33.3","84","39.4","155","72.8"
"1445111","1440011","Trumbull School District","Madison Middle School","ELA","782","717","91.7","717","75","10.5","196","27.3","302","42.1","144","20.1","446","62.2"
"1445111","1440011","Trumbull School District","Madison Middle School","Math","782","718","91.8","718","136","18.9","202","28.1","162","22.6","218","30.4","380","52.9"
"1440311","1440011","Trumbull School District","Middlebrook School","ELA","279","272","97.5","272","29","10.7","50","18.4","90","33.1","103","37.9","193","71.0"
"1440311","1440011","Trumbull School District","Middlebrook School","Math","279","276","98.9","276","28","10.1","88","31.9","100","36.2","60","21.7","160","58.0"
"1440511","1440011","Trumbull School District","REACH","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1440511","1440011","Trumbull School District","REACH","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1440911","1440011","Trumbull School District","Tashua School","ELA","191","190","99.5","190","23","12.1","22","11.6","56","29.5","89","46.8","145","76.3"
"1440911","1440011","Trumbull School District","Tashua School","Math","190","189","99.5","189","19","10.1","38","20.1","60","31.7","72","38.1","132","69.8"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1446111","1440011","Trumbull School District","Trumbull High School","ELA","531","258","48.6","258","32","12.4","38","14.7","85","32.9","103","39.9","188","72.9"
"1446111","1440011","Trumbull School District","Trumbull High School","Math","531","258","48.6","258","57","22.1","55","21.3","78","30.2","68","26.4","146","56.6"
"3470115","3470015","Unified School District #2","Children's Place School","ELA","8","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3470115","3470015","Unified School District #2","Children's Place School","Math","9","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3470315","3470015","Unified School District #2","Riverview School","ELA","20","15","75.0","8","*","*","*","*","*","*","*","*","*","*"
"3470315","3470015","Unified School District #2","Riverview School","Math","20","12","60.0","7","*","*","*","*","*","*","*","*","*","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","ELA","35","32","91.4","31","*","*","*","*","0","0.0","0","0.0","0","0.0"
"3476715","3470015","Unified School District #2","Walter G. Cady School","Math","36","34","94.4","34","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1450111","1450011","Union School District","Union Elementary School","ELA","54","54","100.0","54","*","*","15","27.8","24","44.4","*","*","*","*"
"1450111","1450011","Union School District","Union Elementary School","Math","54","54","100.0","54","9","16.7","16","29.6","18","33.3","11","20.4","29","53.7"
"1460311","1460011","Vernon School District","Northeast School","ELA","119","119","100.0","119","26","21.8","27","22.7","40","33.6","26","21.8","66","55.5"
"1460311","1460011","Vernon School District","Northeast School","Math","119","119","100.0","119","28","23.5","46","38.7","36","30.3","9","7.6","45","37.8"
"1461411","1460011","Vernon School District","Center Road School","ELA","254","243","95.7","243","82","33.7","59","24.3","56","23.0","46","18.9","102","42.0"
"1461411","1460011","Vernon School District","Center Road School","Math","254","241","94.9","241","114","47.3","71","29.5","46","19.1","10","4.1","56","23.2"
"1460111","1460011","Vernon School District","Lake Street School","ELA","109","107","98.2","105","29","27.6","22","21.0","33","31.4","21","20.0","54","51.4"
"1460111","1460011","Vernon School District","Lake Street School","Math","109","106","97.2","106","32","30.2","38","35.8","30","28.3","6","5.7","36","34.0"
"1460511","1460011","Vernon School District","Loveland Hill School","ELA","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"1460511","1460011","Vernon School District","Loveland Hill School","Math","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"1460211","1460011","Vernon School District","Maple Street School","ELA","119","115","96.6","115","43","37.4","39","33.9","21","18.3","12","10.4","33","28.7"
"1460211","1460011","Vernon School District","Maple Street School","Math","119","115","96.6","115","73","63.5","33","28.7","*","*","*","*","9","7.8"
"1466111","1460011","Vernon School District","Rockville High School","ELA","169","163","96.4","163","15","9.2","27","16.6","63","38.7","58","35.6","121","74.2"
"1466111","1460011","Vernon School District","Rockville High School","Math","171","165","96.5","165","65","39.4","50","30.3","38","23.0","12","7.3","50","30.3"
"1461011","1460011","Vernon School District","Skinner Road School","ELA","153","150","98.0","150","43","28.7","48","32.0","35","23.3","24","16.0","59","39.3"
"1461011","1460011","Vernon School District","Skinner Road School","Math","153","149","97.4","149","56","37.6","60","40.3","27","18.1","6","4.0","33","22.1"
"1465111","1460011","Vernon School District","Vernon Center Middle School","ELA","657","642","97.7","642","192","29.9","200","31.2","197","30.7","53","8.3","250","38.9"
"1465111","1460011","Vernon School District","Vernon Center Middle School","Math","657","643","97.9","643","207","32.2","228","35.5","139","21.6","69","10.7","208","32.3"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","ELA","9","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","Math","9","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1485211","1480011","Wallingford School District","Dag  Hammarskjold Middle School","ELA","682","673","98.7","673","83","12.3","166","24.7","301","44.7","123","18.3","424","63.0"
"1485211","1480011","Wallingford School District","Dag  Hammarskjold Middle School","Math","683","672","98.4","672","159","23.7","239","35.6","165","24.6","109","16.2","274","40.8"
"1480511","1480011","Wallingford School District","Education Enhancement Program","ELA","10","9","*","9","*","*","*","*","*","*","*","*","*","*"
"1480511","1480011","Wallingford School District","Education Enhancement Program","Math","10","9","*","9","*","*","*","*","*","*","*","*","*","*"
"1489211","1480011","Wallingford School District","Harvest Park","ELA","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1489211","1480011","Wallingford School District","Harvest Park","Math","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","ELA","703","677","96.3","677","154","22.7","210","31.0","240","35.5","73","10.8","313","46.2"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","Math","703","685","97.4","685","169","24.7","230","33.6","172","25.1","114","16.6","286","41.8"
"1486111","1480011","Wallingford School District","Lyman Hall High School","ELA","283","269","95.1","269","16","5.9","54","20.1","122","45.4","77","28.6","199","74.0"
"1486111","1480011","Wallingford School District","Lyman Hall High School","Math","283","270","95.4","270","80","29.6","89","33.0","66","24.4","35","13.0","101","37.4"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","ELA","235","229","97.4","228","29","12.7","57","25.0","87","38.2","55","24.1","142","62.3"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","Math","235","229","97.4","229","86","37.6","74","32.3","50","21.8","19","8.3","69","30.1"
"1480311","1480011","Wallingford School District","Parker Farms School","ELA","287","281","97.9","281","60","21.4","54","19.2","103","36.7","64","22.8","167","59.4"
"1480311","1480011","Wallingford School District","Parker Farms School","Math","287","282","98.3","282","65","23.0","92","32.6","79","28.0","46","16.3","125","44.3"
"1481211","1480011","Wallingford School District","Pond Hill School","ELA","361","358","99.2","358","85","23.7","95","26.5","96","26.8","82","22.9","178","49.7"
"1481211","1480011","Wallingford School District","Pond Hill School","Math","361","360","99.7","360","73","20.3","127","35.3","99","27.5","61","16.9","160","44.4"
"1480411","1480011","Wallingford School District","Rock Hill School","ELA","332","330","99.4","330","67","20.3","71","21.5","103","31.2","89","27.0","192","58.2"
"1480411","1480011","Wallingford School District","Rock Hill School","Math","333","331","99.4","331","69","20.8","113","34.1","98","29.6","51","15.4","149","45.0"
"1480811","1480011","Wallingford School District","Yalesville School","ELA","338","336","99.4","336","55","16.4","69","20.5","114","33.9","98","29.2","212","63.1"
"1480811","1480011","Wallingford School District","Yalesville School","Math","338","337","99.7","337","53","15.7","112","33.2","96","28.5","76","22.6","172","51.0"
"1515211","1510011","Waterbury School District","West Side Middle School","ELA","990","987","99.7","986","611","62.0","220","22.3","129","13.1","26","2.6","155","15.7"
"1515211","1510011","Waterbury School District","West Side Middle School","Math","994","991","99.7","991","719","72.6","191","19.3","68","6.9","13","1.3","81","8.2"
"1512311","1510011","Waterbury School District","Washington School","ELA","160","160","100.0","160","67","41.9","47","29.4","41","25.6","*","*","*","*"
"1512311","1510011","Waterbury School District","Washington School","Math","160","160","100.0","160","81","50.6","51","31.9","25","15.6","*","*","*","*"
"1512111","1510011","Waterbury School District","B. W. Tinker School","ELA","289","286","99.0","286","102","35.7","79","27.6","68","23.8","37","12.9","105","36.7"
"1512111","1510011","Waterbury School District","B. W. Tinker School","Math","289","287","99.3","287","108","37.6","96","33.4","56","19.5","27","9.4","83","28.9"
"1510511","1510011","Waterbury School District","Bucks Hill School","ELA","239","207","86.6","207","129","62.3","43","20.8","*","*","*","*","35","16.9"
"1510511","1510011","Waterbury School District","Bucks Hill School","Math","239","239","100.0","239","182","76.2","45","18.8","*","*","*","*","12","5.0"
"1510611","1510011","Waterbury School District","Bunker Hill School","ELA","225","223","99.1","223","105","47.1","57","25.6","46","20.6","15","6.7","61","27.4"
"1510611","1510011","Waterbury School District","Bunker Hill School","Math","224","223","99.6","223","134","60.1","61","27.4","*","*","*","*","28","12.6"
"1512711","1510011","Waterbury School District","Carrington School","ELA","274","273","99.6","273","118","43.2","62","22.7","72","26.4","21","7.7","93","34.1"
"1512711","1510011","Waterbury School District","Carrington School","Math","274","273","99.6","273","142","52.0","75","27.5","45","16.5","11","4.0","56","20.5"
"1516211","1510011","Waterbury School District","Crosby High School","ELA","348","297","85.3","287","148","51.6","101","35.2","*","*","*","*","38","13.2"
"1516211","1510011","Waterbury School District","Crosby High School","Math","347","293","84.4","292","244","83.6","38","13.0","10","3.4","0","0.0","10","3.4"
"1510911","1510011","Waterbury School District","Driggs School","ELA","217","217","100.0","217","129","59.4","56","25.8","24","11.1","8","3.7","32","14.7"
"1510911","1510011","Waterbury School District","Driggs School","Math","218","218","100.0","218","141","64.7","56","25.7","*","*","*","*","21","9.6"
"1511611","1510011","Waterbury School District","Duggan School","ELA","282","280","99.3","279","132","47.3","73","26.2","56","20.1","18","6.5","74","26.5"
"1511611","1510011","Waterbury School District","Duggan School","Math","282","281","99.6","281","164","58.4","82","29.2","26","9.3","9","3.2","35","12.5"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","92","74","80.4","69","61","88.4","*","*","0","0.0","*","*","*","*"
