"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"2079012","2070012","Regional School District 07","FLEX","All Grades","Sit and Reach","","","","*","*"
"2079212","2070012","Regional School District 07","LINKS","All Grades","Sit and Reach","","","","0.0","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","All Grades","Sit and Reach","72.7","90.5","75.3","78.3","73.7"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","All Grades","Sit and Reach","83.0","81.4","68.4","87.2","85.9"
"2086112","2080012","Regional School District 08","RHAM High School","All Grades","Sit and Reach","84.8","83.3","86.1","80.5","83.3"
"2085112","2080012","Regional School District 08","RHAM Middle School","All Grades","Sit and Reach","88.7","88.5","82.3","82.4","88.4"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","All Grades","Sit and Reach","85.6","88.7","78.6","82.1","79.9"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","All Grades","Sit and Reach","90.5","94.9","73.9","83.1","85.4"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","All Grades","Sit and Reach","70.9","81.0","83.2","75.5","92.3"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","All Grades","Sit and Reach","83.7","74.7","89.0","77.8","87.2"
"2116112","2110012","Regional School District 11","Parish Hill High School","All Grades","Sit and Reach","95.2","92.0","92.1","94.9","88.2"
"2120212","2120012","Regional School District 12","Booth Free School","All Grades","Sit and Reach","*","80.0","*","*","*"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","All Grades","Sit and Reach","90.8","91.5","","",""
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","All Grades","Sit and Reach","95.2","95.5","","",""
"2120312","2120012","Regional School District 12","Shepaug Valley School","All Grades","Sit and Reach","","","83.1","87.0","91.0"
"2120112","2120012","Regional School District 12","The Burnham School","All Grades","Sit and Reach","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","All Grades","Sit and Reach","72.4","79.4","72.7","*","83.3"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","All Grades","Sit and Reach","70.5","79.0","76.7","77.6","73.7"
"2130212","2130012","Regional School District 13","Francis E. Korn School","All Grades","Sit and Reach","81.2","86.1","85.9","81.4","96.8"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","All Grades","Sit and Reach","83.2","81.4","82.2","90.4","83.3"
"2130512","2130012","Regional School District 13","John Lyman School","All Grades","Sit and Reach","88.6","81.2","81.8","95.1","91.5"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","All Grades","Sit and Reach","88.2","74.9","83.0","88.8","73.8"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","All Grades","Sit and Reach","92.5","89.3","88.7","98.2","79.6"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","All Grades","Sit and Reach","90.1","90.3","90.7","87.5","80.4"
"2146112","2140012","Regional School District 14","Nonnewaug High School","All Grades","Sit and Reach","82.4","78.8","87.4","91.9","87.3"
"2145112","2140012","Regional School District 14","Woodbury Middle School","All Grades","Sit and Reach","75.0","73.9","67.3","71.7","67.9"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","All Grades","Sit and Reach","98.4","93.5","97.1","90.3","89.2"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","All Grades","Sit and Reach","96.0","100.0","97.5","90.9","100.0"
"2155212","2150012","Regional School District 15","Memorial Middle School","All Grades","Sit and Reach","66.5","67.5","78.5","77.8","77.5"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","All Grades","Sit and Reach","86.4","91.3","72.6","89.9","98.1"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","All Grades","Sit and Reach","83.4","73.6","78.0","85.0","84.1"
"2150512","2150012","Regional School District 15","Pomperaug School","All Grades","Sit and Reach","100.0","94.4","98.9","100.0","100.0"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","All Grades","Sit and Reach","94.5","92.3","89.9","92.6","93.0"
"2160212","2160012","Regional School District 16","Community School","All Grades","Sit and Reach","96.3","93.5","94.2","96.1",""
"2160112","2160012","Regional School District 16","Laurel Ledge School","All Grades","Sit and Reach","93.6","95.3","100.0","98.3","81.3"
"2165112","2160012","Regional School District 16","Long River Middle School","All Grades","Sit and Reach","91.0","87.7","86.6","86.0","77.6"
"2160512","2160012","Regional School District 16","Prospect Elementary School","All Grades","Sit and Reach","","","","","91.4"
"2166012","2160012","Regional School District 16","Woodland Regional High School","All Grades","Sit and Reach","64.7","66.4","75.6","74.2","72.5"
"2170212","2170012","Regional School District 17","Burr District Elementary School","All Grades","Sit and Reach","78.0","86.3","76.5","87.9","83.0"
"2170112","2170012","Regional School District 17","Haddam Elementary School","All Grades","Sit and Reach","88.0","94.0","94.1","100.0","100.0"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","All Grades","Sit and Reach","84.8","75.6","84.8","91.6","83.0"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","All Grades","Sit and Reach","89.5","90.2","80.7","83.6","78.4"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","All Grades","Sit and Reach","95.3","94.7","91.8","87.0","90.0"
"2180312","2180012","Regional School District 18","Center School","All Grades","Sit and Reach","81.9","87.5","94.0","",""
"2180112","2180012","Regional School District 18","Lyme Consolidated School","All Grades","Sit and Reach","65.4","88.9","81.1","80.0","86.1"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","All Grades","Sit and Reach","85.3","84.1","87.3","87.0","84.9"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","All Grades","Sit and Reach","73.3","64.0","74.0","73.9","55.6"
"2180212","2180012","Regional School District 18","Mile Creek School","All Grades","Sit and Reach","","","","80.7","85.1"
"2196112","2190012","Regional School District 19","E. O. Smith High School","All Grades","Sit and Reach","89.3","67.0","88.4","87.2","86.3"
"2190212","2190012","Regional School District 19","PM Panthers","All Grades","Sit and Reach","","","","*",""
"1188011","1180011","Ridgefield School District","Alternative High School","All Grades","Sit and Reach","","","","*","*"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","All Grades","Sit and Reach","95.7","89.7","94.7","89.9","92.7"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","All Grades","Sit and Reach","95.4","87.9","94.4","93.3","96.5"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","All Grades","Sit and Reach","91.6","89.1","81.8","85.4","90.1"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","All Grades","Sit and Reach","82.8","81.4","90.1","98.3","93.8"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","All Grades","Sit and Reach","82.8","90.2","81.2","81.5","96.5"
"1186111","1180011","Ridgefield School District","Ridgefield High School","All Grades","Sit and Reach","90.3","84.0","91.2","93.0","86.1"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","All Grades","Sit and Reach","69.8","89.9","88.0","93.8","75.9"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","All Grades","Sit and Reach","69.2","65.3","64.5","65.7","69.3"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","All Grades","Sit and Reach","96.4","97.9","97.1","88.9","88.3"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","All Grades","Sit and Reach","89.8","93.2","94.2","92.0","89.4"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","All Grades","Sit and Reach","98.9","100.0","95.6","95.4","80.3"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","All Grades","Sit and Reach","92.9","86.2","95.3","94.8","91.5"
"1190511","1190011","Rocky Hill School District","West Hill School","All Grades","Sit and Reach","94.6","90.2","87.4","68.4","91.7"
"1210111","1210011","Salem School District","Salem Elementary School","All Grades","Sit and Reach","87.2","87.7","85.9","91.2","88.7"
"1220111","1220011","Salisbury School District","Salisbury Central School","All Grades","Sit and Reach","85.9","91.8","87.7","42.0","51.8"
"1230111","1230011","Scotland School District","Scotland Elementary School","All Grades","Sit and Reach","87.1","92.1","86.2","85.7","88.2"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","All Grades","Sit and Reach","98.0","","","",""
"1240111","1240011","Seymour School District","Bungay School","All Grades","Sit and Reach","86.2","78.9","82.8","78.8","72.4"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","All Grades","Sit and Reach","","","90.4","97.0","91.5"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","All Grades","Sit and Reach","95.2","","","",""
"1246111","1240011","Seymour School District","Seymour High School","All Grades","Sit and Reach","86.5","91.4","92.0","83.4","87.3"
"1245111","1240011","Seymour School District","Seymour Middle School","All Grades","Sit and Reach","79.6","74.5","63.0","67.5","60.9"
"1250111","1250011","Sharon School District","Sharon Center School","All Grades","Sit and Reach","77.8","87.3","92.2","84.1","51.1"
"1261011","1260011","Shelton School District","Booth Hill School","All Grades","Sit and Reach","84.3","82.9","90.5","87.2","81.3"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","All Grades","Sit and Reach","87.6","96.1","84.0","87.6","91.5"
"1265111","1260011","Shelton School District","Intermediate School","All Grades","Sit and Reach","89.1","90.5","90.6","82.9","93.6"
"1260811","1260011","Shelton School District","Long Hill School","All Grades","Sit and Reach","90.5","88.8","97.4","94.4","94.3"
"1260911","1260011","Shelton School District","Mohegan School","All Grades","Sit and Reach","87.8","88.7","93.1","30.2","83.3"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","All Grades","Sit and Reach","71.5","69.6","77.1","76.7","83.5"
"1266111","1260011","Shelton School District","Shelton High School","All Grades","Sit and Reach","89.9","89.1","88.4","88.3","86.5"
"1260611","1260011","Shelton School District","Sunnyside School","All Grades","Sit and Reach","78.9","82.9","90.0","83.0","85.7"
"1270111","1270011","Sherman School District","Sherman School","All Grades","Sit and Reach","84.7","82.9","90.7","87.6","82.2"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","All Grades","Sit and Reach","90.9","95.2","92.4","95.2","90.8"
"1280111","1280011","Simsbury School District","Central School","All Grades","Sit and Reach","87.4","84.8","77.4","78.8","80.4"
"1285111","1280011","Simsbury School District","Henry James Memorial School","All Grades","Sit and Reach","94.0","90.9","91.0","84.3","91.5"
"1280611","1280011","Simsbury School District","Latimer Lane School","All Grades","Sit and Reach","86.2","72.3","78.3","76.7","81.0"
"1286111","1280011","Simsbury School District","Simsbury High School","All Grades","Sit and Reach","92.4","95.5","95.0","85.5","95.6"
"1280711","1280011","Simsbury School District","Squadron Line School","All Grades","Sit and Reach","84.5","81.6","72.5","79.2","73.3"
"1280311","1280011","Simsbury School District","Tariffville School","All Grades","Sit and Reach","89.6","80.0","89.6","80.5","89.2"
"1280411","1280011","Simsbury School District","Tootin' Hills School","All Grades","Sit and Reach","91.2","88.4","77.1","75.3","73.6"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","All Grades","Sit and Reach","87.3","85.7","90.2","91.0","90.1"
"1290411","1290011","Somers School District","Somers Elementary School","All Grades","Sit and Reach","75.0","79.0","52.8","66.7","76.2"
"1296111","1290011","Somers School District","Somers High School","All Grades","Sit and Reach","94.5","93.8","90.4","98.9","100.0"
"1320711","1320011","South Windsor School District","Eli Terry School","All Grades","Sit and Reach","93.8","92.2","85.7","82.5","86.7"
"1320611","1320011","South Windsor School District","Orchard Hill School","All Grades","Sit and Reach","95.1","86.4","92.3","96.5","91.5"
"1320111","1320011","South Windsor School District","Philip R. Smith School","All Grades","Sit and Reach","76.3","98.3","95.0","97.4","89.2"
"1320211","1320011","South Windsor School District","Pleasant Valley School","All Grades","Sit and Reach","62.3","66.7","53.8","50.9","82.4"
"1326211","1320011","South Windsor School District","South Windsor High School","All Grades","Sit and Reach","79.2","87.9","75.4","82.2","80.3"
"1325111","1320011","South Windsor School District","Timothy Edwards School","All Grades","Sit and Reach","70.8","77.8","78.6","67.7","79.9"
"1320411","1320011","South Windsor School District","Wapping Elementary School","All Grades","Sit and Reach","75.4","75.6","83.3","90.0","97.9"
"1310111","1310011","Southington School District","Alta","All Grades","Sit and Reach","","","","*",""
"1311511","1310011","Southington School District","Derynoski Elementary School","All Grades","Sit and Reach","90.1","89.6","95.5","95.8","89.5"
"1310511","1310011","Southington School District","EASE","All Grades","Sit and Reach","","","","*",""
"1311311","1310011","Southington School District","Flanders Elementary School","All Grades","Sit and Reach","95.3","92.5","82.2","97.9","98.1"
"1310211","1310011","Southington School District","Hatton Elementary School","All Grades","Sit and Reach","100.0","90.6","95.5","93.8","96.6"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","All Grades","Sit and Reach","84.8","80.5","84.1","83.8","85.9"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","All Grades","Sit and Reach","81.4","80.0","74.4","82.9","66.9"
"1310411","1310011","Southington School District","Language Based Classroom","All Grades","Sit and Reach","","","","*",""
"1310611","1310011","Southington School District","Plantsville Elementary School","All Grades","Sit and Reach","100.0","94.7","92.5","97.6","76.7"
"1310711","1310011","Southington School District","South End Elementary School","All Grades","Sit and Reach","87.1","93.0","87.8","82.8","80.0"
"1316211","1310011","Southington School District","Southington High School","All Grades","Sit and Reach","86.1","90.8","87.1","90.5","90.2"
"1310811","1310011","Southington School District","Strong Elementary School","All Grades","Sit and Reach","97.1","88.3","91.5","92.0","87.9"
"1310911","1310011","Southington School District","Thalberg Elementary School","All Grades","Sit and Reach","94.7","92.5","92.5","90.6","83.0"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","All Grades","Sit and Reach","","","","*",""
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","All Grades","Sit and Reach","","","","*",""
"1311411","1310011","Southington School District","Urbin T. Kelley School","All Grades","Sit and Reach","71.6","88.6","80.6","86.7","87.8"
"1330111","1330011","Sprague School District","Sayles School","All Grades","Sit and Reach","98.9","87.4","82.2","87.3","85.5"
"1340611","1340011","Stafford School District","Stafford Elementary School","All Grades","Sit and Reach","71.2","72.8","73.5","83.1","78.4"
"1346111","1340011","Stafford School District","Stafford High School","All Grades","Sit and Reach","84.7","86.4","82.6","78.6","64.8"
"1345211","1340011","Stafford School District","Stafford Middle School","All Grades","Sit and Reach","85.5","85.4","85.4","81.2","87.6"
"2826013","2820013","Stamford Academy District","Stamford Academy","All Grades","Sit and Reach","69.2","80.8","86.7","61.9","41.9"
"1355611","1350011","Stamford School District","Cloonan School","All Grades","Sit and Reach","78.1","80.8","78.2","73.5","82.8"
"1352011","1350011","Stamford School District","Davenport Ridge School","All Grades","Sit and Reach","88.5","74.7","83.3","68.1","95.3"
"1355311","1350011","Stamford School District","Dolan School","All Grades","Sit and Reach","83.9","82.6","83.3","87.8","81.9"
"1352211","1350011","Stamford School District","Hart School","All Grades","Sit and Reach","70.3","85.7","76.7","86.7","87.0"
"1351211","1350011","Stamford School District","Julia A. Stark School","All Grades","Sit and Reach","96.5","77.0","71.4","86.2","91.2"
"1350511","1350011","Stamford School District","K. T. Murphy School","All Grades","Sit and Reach","98.4","100.0","90.1","97.2","93.0"
"1350611","1350011","Stamford School District","Newfield School","All Grades","Sit and Reach","96.3","99.1","81.6","96.9","77.2"
"1351811","1350011","Stamford School District","Northeast School","All Grades","Sit and Reach","95.8","96.7","95.8","89.8","93.4"
"1355811","1350011","Stamford School District","Rippowam Middle School","All Grades","Sit and Reach","83.7","89.7","88.3","85.1","84.9"
"1350811","1350011","Stamford School District","Rogers International School","All Grades","Sit and Reach","97.5","90.3","93.8","84.9","91.8"
"1350911","1350011","Stamford School District","Roxbury School","All Grades","Sit and Reach","73.0","86.7","85.9","89.1","87.1"
"1355711","1350011","Stamford School District","Scofield Middle School","All Grades","Sit and Reach","73.3","85.1","72.2","80.5","80.5"
"1351111","1350011","Stamford School District","Springdale School","All Grades","Sit and Reach","64.8","92.9","91.3","89.1","77.2"
"1356111","1350011","Stamford School District","Stamford High School","All Grades","Sit and Reach","77.3","68.1","68.1","78.8","83.7"
"1352111","1350011","Stamford School District","Stillmeadow School","All Grades","Sit and Reach","98.8","88.5","87.1","95.9","84.4"
"1356411","1350011","Stamford School District","The Academy of Information Technology","All Grades","Sit and Reach","79.1","69.8","61.9","77.4","77.5"
"1351911","1350011","Stamford School District","Toquam Magnet School","All Grades","Sit and Reach","89.0","86.0","86.1","94.2","91.2"
"1355511","1350011","Stamford School District","Turn of River School","All Grades","Sit and Reach","93.5","94.1","94.1","81.2","89.4"
"1356311","1350011","Stamford School District","Westhill High School","All Grades","Sit and Reach","80.7","86.9","89.5","92.9","93.5"
"1351411","1350011","Stamford School District","Westover School","All Grades","Sit and Reach","71.1","87.0","87.0","87.3","81.6"
"1360311","1360011","Sterling School District","Sterling Community School","All Grades","Sit and Reach","99.3","100.0","100.0","87.4","99.3"
"1370511","1370011","Stonington School District","Deans Mill School","All Grades","Sit and Reach","95.0","96.2","98.9","98.9","93.9"
"1375211","1370011","Stonington School District","Mystic Middle School","All Grades","Sit and Reach","92.2","94.1","91.3","97.4","93.2"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","All Grades","Sit and Reach","87.0","86.9","97.4","79.9","79.9"
"1376111","1370011","Stonington School District","Stonington High School","All Grades","Sit and Reach","85.4","88.3","81.2","92.5","90.2"
"1370411","1370011","Stonington School District","West Broad Street School","All Grades","Sit and Reach","95.8","98.4","100.0","57.9","67.1"
"1386211","1380011","Stratford School District","Bunnell High School","All Grades","Sit and Reach","91.8","87.0","93.2","82.2","87.6"
"1380311","1380011","Stratford School District","Chapel School","All Grades","Sit and Reach","97.3","95.5","92.6","88.4","94.7"
"1385211","1380011","Stratford School District","David Wooster Middle School","All Grades","Sit and Reach","71.4","79.8","75.4","81.1","85.7"
"1381311","1380011","Stratford School District","Eli Whitney School","All Grades","Sit and Reach","88.4","95.3","95.3","92.7","91.2"
"1380411","1380011","Stratford School District","Franklin School","All Grades","Sit and Reach","80.0","85.7","73.4","76.6","90.8"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","All Grades","Sit and Reach","78.3","88.7","78.7","77.8","75.0"
"1380811","1380011","Stratford School District","Lordship School","All Grades","Sit and Reach","86.3","85.7","89.9","88.7","77.5"
"1380911","1380011","Stratford School District","Nichols School","All Grades","Sit and Reach","86.4","90.5","90.7","88.2","86.4"
"1381011","1380011","Stratford School District","Second Hill Lane School","All Grades","Sit and Reach","89.6","97.4","93.9","95.9","91.3"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","All Grades","Sit and Reach","91.6","85.7","89.7","85.7","88.2"
"1386111","1380011","Stratford School District","Stratford High School","All Grades","Sit and Reach","79.3","86.6","77.8","74.4","86.3"
"1381411","1380011","Stratford School District","Wilcoxson School","All Grades","Sit and Reach","95.8","96.3","92.0","89.2","90.8"
"1390311","1390011","Suffield School District","McAlister Intermediate School","All Grades","Sit and Reach","90.8","79.1","84.1","83.2","81.2"
"1396111","1390011","Suffield School District","Suffield High School","All Grades","Sit and Reach","95.5","100.0","98.9","84.7","70.3"
"1395111","1390011","Suffield School District","Suffield Middle School","All Grades","Sit and Reach","80.8","79.0","73.8","83.1","85.7"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","All Grades","Sit and Reach","81.9","72.3","77.3","88.3","97.8"
"9026122","9020022","The Gilbert School District","The Gilbert School","All Grades","Sit and Reach","71.1","75.6","66.1","76.1","71.0"
"1400211","1400011","Thomaston School District","Thomaston Center School","All Grades","Sit and Reach","98.0","73.0","90.1","76.1","70.5"
"1406211","1400011","Thomaston School District","Thomaston High School","All Grades","Sit and Reach","89.8","87.2","86.0","81.3","86.9"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","All Grades","Sit and Reach","88.6","87.8","95.2","82.5","97.4"
"1415111","1410011","Thompson School District","Thompson Middle School","All Grades","Sit and Reach","72.3","76.6","78.4","84.6","89.3"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","All Grades","Sit and Reach","79.8","90.6","82.8","88.2","80.6"
"1426111","1420011","Tolland School District","Tolland High School","All Grades","Sit and Reach","84.5","90.9","90.9","87.5","89.7"
"1420211","1420011","Tolland School District","Tolland Intermediate School","All Grades","Sit and Reach","79.0","72.9","74.5","71.9","75.5"
"1425111","1420011","Tolland School District","Tolland Middle School","All Grades","Sit and Reach","81.0","87.4","88.4","84.6","81.8"
"1430111","1430011","Torrington School District","East School","All Grades","Sit and Reach","72.7","89.1","89.7","88.1","87.1"
"1430211","1430011","Torrington School District","Forbes School","All Grades","Sit and Reach","93.0","90.7","79.0","94.2","88.5"
"1431411","1430011","Torrington School District","Migeon Academy","All Grades","Sit and Reach","","","","*",""
"1430811","1430011","Torrington School District","Southwest School","All Grades","Sit and Reach","76.9","87.2","86.7","76.7","88.2"
"1430911","1430011","Torrington School District","Torringford School","All Grades","Sit and Reach","91.1","86.7","83.3","85.2","92.9"
"1436111","1430011","Torrington School District","Torrington High School","All Grades","Sit and Reach","82.2","83.9","89.3","84.3","92.7"
"1435111","1430011","Torrington School District","Torrington Middle School","All Grades","Sit and Reach","75.5","82.2","83.2","74.9","86.5"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","All Grades","Sit and Reach","89.0","79.7","79.7","76.8","76.2"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","All Grades","Sit and Reach","75.7","79.7","98.0","98.0","86.2"
"1440111","1440011","Trumbull School District","Booth Hill School","All Grades","Sit and Reach","97.8","93.3","94.2","95.7","91.6"
"1440811","1440011","Trumbull School District","Daniels Farm School","All Grades","Sit and Reach","84.4","88.8","76.3","87.7","81.6"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","All Grades","Sit and Reach","77.6","91.9","90.4","90.2","84.1"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","All Grades","Sit and Reach","86.6","88.8","91.3","90.4","90.1"
"1440411","1440011","Trumbull School District","Jane Ryan School","All Grades","Sit and Reach","73.6","88.6","76.8","77.8","84.1"
"1445111","1440011","Trumbull School District","Madison Middle School","All Grades","Sit and Reach","74.1","77.4","84.5","84.8","80.0"
"1440311","1440011","Trumbull School District","Middlebrook School","All Grades","Sit and Reach","86.8","97.4","91.5","90.9","85.4"
"1440911","1440011","Trumbull School District","Tashua School","All Grades","Sit and Reach","100.0","97.5","98.1","98.4","95.2"
"1446111","1440011","Trumbull School District","Trumbull High School","All Grades","Sit and Reach","85.4","87.3","89.6","85.3","86.0"
"1450111","1450011","Union School District","Union Elementary School","All Grades","Sit and Reach","100.0","100.0","95.7","100.0","95.0"
"1461411","1460011","Vernon School District","Center Road School","All Grades","Sit and Reach","92.2","100.0","90.6","94.9","95.1"
"1460111","1460011","Vernon School District","Lake Street School","All Grades","Sit and Reach","82.2","86.0","94.1","90.6","82.1"
"1460511","1460011","Vernon School District","Loveland Hill School","All Grades","Sit and Reach","","","","*","*"
"1460211","1460011","Vernon School District","Maple Street School","All Grades","Sit and Reach","93.9","95.6","90.2","100.0","94.9"
"1460311","1460011","Vernon School District","Northeast School","All Grades","Sit and Reach","47.6","83.8","83.8","81.1","67.4"
"1466111","1460011","Vernon School District","Rockville High School","All Grades","Sit and Reach","93.9","90.6","88.0","82.0","86.6"
"1461011","1460011","Vernon School District","Skinner Road School","All Grades","Sit and Reach","94.4","95.1","95.1","97.8","92.5"
"1465111","1460011","Vernon School District","Vernon Center Middle School","All Grades","Sit and Reach","91.1","89.2","89.4","94.3","81.1"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","All Grades","Sit and Reach","96.5","97.5","95.1","92.9","97.6"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","All Grades","Sit and Reach","","","","*","*"
"1485211","1480011","Wallingford School District","Dag  Hammarskjold Middle School","All Grades","Sit and Reach","72.5","71.6","68.0","73.7","71.1"
"1480511","1480011","Wallingford School District","Education Enhancement Program","All Grades","Sit and Reach","","","","68.2",""
"1489211","1480011","Wallingford School District","Harvest Park","All Grades","Sit and Reach","","","","*","*"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","All Grades","Sit and Reach","83.2","59.4","77.1","71.4","69.5"
"1486111","1480011","Wallingford School District","Lyman Hall High School","All Grades","Sit and Reach","74.6","73.3","84.2","84.2","81.9"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","All Grades","Sit and Reach","84.8","85.7","92.0","87.2","83.7"
"1480311","1480011","Wallingford School District","Parker Farms School","All Grades","Sit and Reach","80.8","86.4","85.7","90.1","92.5"
"1481211","1480011","Wallingford School District","Pond Hill School","All Grades","Sit and Reach","93.0","90.7","96.3","90.1","89.4"
"1480411","1480011","Wallingford School District","Rock Hill School","All Grades","Sit and Reach","80.3","90.1","88.9","92.3","87.5"
"1480811","1480011","Wallingford School District","Yalesville School","All Grades","Sit and Reach","94.3","78.7","84.5","91.4","92.5"
"1512111","1510011","Waterbury School District","B. W. Tinker School","All Grades","Sit and Reach","96.4","97.9","96.9","96.9","99.0"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","All Grades","Sit and Reach","","","","","*"
"1510511","1510011","Waterbury School District","Bucks Hill School","All Grades","Sit and Reach","76.1","74.0","72.1","90.2","90.2"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","All Grades","Sit and Reach","","","","","*"
"1510611","1510011","Waterbury School District","Bunker Hill School","All Grades","Sit and Reach","71.0","64.9","79.4","75.0","84.3"
"1511911","1510011","Waterbury School District","Carrington ESC","All Grades","Sit and Reach","","","","","*"
"1512711","1510011","Waterbury School District","Carrington School","All Grades","Sit and Reach","70.4","100.0","100.0","95.2","93.5"
"1516211","1510011","Waterbury School District","Crosby High School","All Grades","Sit and Reach","81.0","*","*","77.3","77.3"
"1510911","1510011","Waterbury School District","Driggs School","All Grades","Sit and Reach","92.3","87.7","94.4","80.3","80.3"
"1511611","1510011","Waterbury School District","Duggan School","All Grades","Sit and Reach","92.6","91.0","96.9","85.0","91.5"
"1519111","1510011","Waterbury School District","Enlightenment School","All Grades","Sit and Reach","","","","*","50.0"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","All Grades","Sit and Reach","90.1","95.1","78.3","84.8","92.6"
"1512611","1510011","Waterbury School District","Gilmartin School","All Grades","Sit and Reach","50.0","57.5","67.7","74.5","60.9"
"1510711","1510011","Waterbury School District","H. S. Chase School","All Grades","Sit and Reach","72.6","72.7","82.5","86.3","90.2"
"1511311","1510011","Waterbury School District","Hopeville School","All Grades","Sit and Reach","75.8","71.2","71.4","83.0","95.7"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","All Grades","Sit and Reach","87.5","83.7","*","91.7","66.2"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","All Grades","Sit and Reach","96.6","98.9","96.4","92.0","96.6"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","All Grades","Sit and Reach","64.7","77.6","77.6","70.8","60.2"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","All Grades","Sit and Reach","76.4","87.4","73.9","83.9","84.0"
"1515311","1510011","Waterbury School District","North End Middle School","All Grades","Sit and Reach","90.4","90.5","91.0","90.4","86.6"
"1513411","1510011","Waterbury School District","Reed School","All Grades","Sit and Reach","","77.6","68.8","88.6","70.7"
"1512811","1510011","Waterbury School District","Regan School","All Grades","Sit and Reach","97.7","72.7","78.3","80.4","93.3"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","All Grades","Sit and Reach","83.9","82.3","90.6","70.8","80.0"
"1512011","1510011","Waterbury School District","Sprague School","All Grades","Sit and Reach","80.9","74.6","82.4","76.1","83.3"
"1519011","1510011","Waterbury School District","State Street School","All Grades","Sit and Reach","","","","87.5","*"
"1512211","1510011","Waterbury School District","Walsh School","All Grades","Sit and Reach","89.3","90.1","98.7","89.5","87.3"
"1512311","1510011","Waterbury School District","Washington School","All Grades","Sit and Reach","78.7","77.8","72.7","97.8","93.9"
