"school_code","district_code","district","school","2008_09","total"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","752","752"
"1310611","1310011","Southington School District","Plantsville Elementary School","213","213"
"1310711","1310011","Southington School District","South End Elementary School","212","212"
"1316211","1310011","Southington School District","Southington High School","2098","2098"
"1310811","1310011","Southington School District","Strong Elementary School","460","460"
"1310911","1310011","Southington School District","Thalberg Elementary School","423","423"
"1311411","1310011","Southington School District","Urbin T. Kelley School","413","413"
"1330111","1330011","Sprague School District","Sayles School","354","354"
"1340611","1340011","Stafford School District","Stafford Elementary School","549","549"
"1346111","1340011","Stafford School District","Stafford High School","547","547"
"1345211","1340011","Stafford School District","Stafford Middle School","424","424"
"1340311","1340011","Stafford School District","Staffordville School","189","189"
"1340411","1340011","Stafford School District","West Stafford School","194","194"
"2826013","2820013","Stamford Academy District","Stamford Academy","131","131"
"1355611","1350011","Stamford School District","Cloonan School","574","574"
"1352011","1350011","Stamford School District","Davenport Ridge School","511","511"
"1355311","1350011","Stamford School District","Dolan School","636","636"
"1352211","1350011","Stamford School District","Hart School","426","426"
"1351211","1350011","Stamford School District","Julia A. Stark School","596","596"
"1350511","1350011","Stamford School District","K. T. Murphy School","540","540"
"1350611","1350011","Stamford School District","Newfield School","629","629"
"1351811","1350011","Stamford School District","Northeast School","794","794"
"1358011","1350011","Stamford School District","Preschool Team","64","64"
"1355811","1350011","Stamford School District","Rippowam Middle School","746","746"
"1350811","1350011","Stamford School District","Rogers International School","533","533"
"1350911","1350011","Stamford School District","Roxbury School","662","662"
"1355711","1350011","Stamford School District","Scofield Middle School","615","615"
"1351111","1350011","Stamford School District","Springdale School","572","572"
"1356111","1350011","Stamford School District","Stamford High School","1662","1662"
"1352111","1350011","Stamford School District","Stillmeadow School","627","627"
"1356411","1350011","Stamford School District","The Academy of Information Technology","605","605"
"1351911","1350011","Stamford School District","Toquam Magnet School","487","487"
"1355511","1350011","Stamford School District","Turn of River School","595","595"
"1356311","1350011","Stamford School District","Westhill High School","2339","2339"
"1351411","1350011","Stamford School District","Westover School","648","648"
"1360311","1360011","Sterling School District","Sterling Community School","513","513"
"1370511","1370011","Stonington School District","Deans Mill School","519","519"
"1375211","1370011","Stonington School District","Mystic Middle School","419","419"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","362","362"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","15","15"
"1376111","1370011","Stonington School District","Stonington High School","784","784"
"1370411","1370011","Stonington School District","West Broad Street School","178","178"
"1370611","1370011","Stonington School District","West Vine Street School","231","231"
"1381311","1380011","Stratford School District","Eli Whitney School","518","518"
"1386211","1380011","Stratford School District","Bunnell High School","1312","1312"
"1380311","1380011","Stratford School District","Chapel School","531","531"
"1385211","1380011","Stratford School District","David Wooster Middle School","571","571"
"1380411","1380011","Stratford School District","Franklin School","358","358"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","608","608"
"1380811","1380011","Stratford School District","Lordship School","216","216"
"1380911","1380011","Stratford School District","Nichols School","398","398"
"1381011","1380011","Stratford School District","Second Hill Lane School","703","703"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","689","689"
"1386111","1380011","Stratford School District","Stratford High School","988","988"
"1389011","1380011","Stratford School District","Strive-Stratford","11","11"
"1381411","1380011","Stratford School District","Wilcoxson School","396","396"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","544","544"
"1390311","1390011","Suffield School District","McAlister Intermediate School","573","573"
"1396111","1390011","Suffield School District","Suffield High School","837","837"
"1395111","1390011","Suffield School District","Suffield Middle School","615","615"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","262","262"
"9026122","9020022","The Gilbert School District","The Gilbert School","400","400"
"1400111","1400011","Thomaston School District","Black Rock School","382","382"
"1400211","1400011","Thomaston School District","Thomaston Center School","282","282"
"1406211","1400011","Thomaston School District","Thomaston High School","555","555"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","538","538"
"1415111","1410011","Thompson School District","Thompson Middle School","459","459"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","392","392"
"1420111","1420011","Tolland School District","Birch Grove Primary School","716","716"
"1426111","1420011","Tolland School District","Tolland High School","899","899"
"1420211","1420011","Tolland School District","Tolland Intermediate School","761","761"
"1425111","1420011","Tolland School District","Tolland Middle School","771","771"
"1430111","1430011","Torrington School District","East School","460","460"
"1430211","1430011","Torrington School District","Forbes School","397","397"
"1430811","1430011","Torrington School District","Southwest School","295","295"
"1430911","1430011","Torrington School District","Torringford School","669","669"
"1436111","1430011","Torrington School District","Torrington High School","1241","1241"
"1435111","1430011","Torrington School District","Torrington Middle School","1114","1114"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","459","459"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","150","150"
"1440111","1440011","Trumbull School District","Booth Hill School","514","514"
"1440811","1440011","Trumbull School District","Daniels Farm School","495","495"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","618","618"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","755","755"
"1440411","1440011","Trumbull School District","Jane Ryan School","417","417"
"1445111","1440011","Trumbull School District","Madison Middle School","852","852"
"1440311","1440011","Trumbull School District","Middlebrook School","466","466"
"1440911","1440011","Trumbull School District","Tashua School","462","462"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","232","232"
"1446111","1440011","Trumbull School District","Trumbull High School","2123","2123"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","39","39"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","18","18"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","6","6"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","30","30"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","36","36"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","19","19"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","15","15"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","30","30"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","72","72"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","69","69"
"3361115","3360015","Unified School District #1","Manson Youth Institution","464","464"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","22","22"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","19","19"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","39","39"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","41","41"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","17","17"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","23","23"
"3362515","3360015","Unified School District #1","York Correctional Institution","59","59"
"3470115","3470015","Unified School District #2","Children's Place School","40","40"
"3476515","3470015","Unified School District #2","High Meadows","25","25"
"3470315","3470015","Unified School District #2","Riverview School","60","60"
"3476715","3470015","Unified School District #2","Walter G. Cady School","86","86"
"1450111","1450011","Union School District","Union Elementary School","78","78"
"1460311","1460011","Vernon School District","Northeast School","289","289"
"1461411","1460011","Vernon School District","Center Road School","468","468"
"1460111","1460011","Vernon School District","Lake Street School","286","286"
"1460211","1460011","Vernon School District","Maple Street School","265","265"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","10","10"
"1466111","1460011","Vernon School District","Rockville High School","1165","1165"
"1461011","1460011","Vernon School District","Skinner Road School","313","313"
"1465111","1460011","Vernon School District","Vernon Center Middle School","787","787"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","306","306"
"1480211","1480011","Wallingford School District","Highland School","318","318"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","18","18"
"1481011","1480011","Wallingford School District","Cook Hill School","415","415"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","718","718"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","423","423"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","836","836"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1176","1176"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","987","987"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","350","350"
"1480311","1480011","Wallingford School District","Parker Farms School","349","349"
"1481211","1480011","Wallingford School District","Pond Hill School","312","312"
"1480411","1480011","Wallingford School District","Rock Hill School","351","351"
"1480811","1480011","Wallingford School District","Yalesville School","531","531"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","205","205"
"1515211","1510011","Waterbury School District","West Side Middle School","1276","1276"
"1512311","1510011","Waterbury School District","Washington School","313","313"
"1512111","1510011","Waterbury School District","B. W. Tinker School","555","555"
"1510311","1510011","Waterbury School District","Barnard School","267","267"
"1510511","1510011","Waterbury School District","Bucks Hill School","557","557"
"1510611","1510011","Waterbury School District","Bunker Hill School","522","522"
"1512711","1510011","Waterbury School District","Carrington School","532","532"
"1516211","1510011","Waterbury School District","Crosby High School","1336","1336"
"1510911","1510011","Waterbury School District","Driggs School","575","575"
"1519111","1510011","Waterbury School District","Enlightenment School","179","179"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","465","465"
"1512611","1510011","Waterbury School District","Gilmartin School","244","244"
"1510711","1510011","Waterbury School District","H. S. Chase School","802","802"
"1511311","1510011","Waterbury School District","Hopeville School","436","436"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1306","1306"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","599","599"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","596","596"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1329","1329"
"1515311","1510011","Waterbury School District","North End Middle School","1226","1226"
"1512811","1510011","Waterbury School District","Regan School","299","299"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","614","614"
"1518011","1510011","Waterbury School District","Special Education Preschool","224","224"
"1512011","1510011","Waterbury School District","Sprague School","479","479"
"1519011","1510011","Waterbury School District","State Street School","83","83"
"1512211","1510011","Waterbury School District","Walsh School","558","558"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","481","481"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","319","319"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","352","352"
"1516311","1510011","Waterbury School District","Wilby High School","1192","1192"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","397","397"
"1525111","1520011","Waterford School District","Clark Lane Middle School","694","694"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","268","268"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","415","415"
"1520511","1520011","Waterford School District","Southwest Elementary School","514","514"
"1526111","1520011","Waterford School District","Waterford High School","988","988"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","366","366"
"1530211","1530011","Watertown School District","John Trumbull Primary School","753","753"
"1530411","1530011","Watertown School District","Polk School","373","373"
"1535111","1530011","Watertown School District","Swift Middle School","864","864"
"1536111","1530011","Watertown School District","Watertown High School","980","980"
"1551711","1550011","West Hartford School District","Smith School","379","379"
"1559111","1550011","West Hartford School District","Achieve","*","*"
"1551611","1550011","West Hartford School District","Aiken School","453","453"
"1550211","1550011","West Hartford School District","Braeburn School","454","454"
"1555311","1550011","West Hartford School District","Bristow Middle School","420","420"
"1550411","1550011","West Hartford School District","Bugbee School","364","364"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","361","361"
"1556111","1550011","West Hartford School District","Conard High School","1466","1466"
"1550611","1550011","West Hartford School District","Duffy School","589","589"
"1556211","1550011","West Hartford School District","Hall High School","1571","1571"
"1555111","1550011","West Hartford School District","King Philip Middle School","901","901"
"1550911","1550011","West Hartford School District","Morley School","364","364"
"1551011","1550011","West Hartford School District","Norfeldt School","433","433"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","866","866"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","13","13"
"1551211","1550011","West Hartford School District","Webster Hill School","438","438"
"1551311","1550011","West Hartford School District","Whiting Lane School","495","495"
"1551511","1550011","West Hartford School District","Wolcott School","511","511"
"1561211","1560011","West Haven School District","Washington School","403","403"
"1560811","1560011","West Haven School District","Alma E. Pagels School","355","355"
"1561311","1560011","West Haven School District","Anna V. Molloy School","258","258"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","693","693"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","353","353"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","383","383"
"1560311","1560011","West Haven School District","Forest School","438","438"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","739","739"
"1561411","1560011","West Haven School District","Savin Rock Community School","464","464"
"1560411","1560011","West Haven School District","Seth G. Haley School","504","504"
"1566111","1560011","West Haven School District","West Haven High School","1640","1640"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","373","373"
"1546111","1540011","Westbrook School District","Westbrook High School","292","292"
"1545111","1540011","Westbrook School District","Westbrook Middle School","303","303"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","579","579"
"1576111","1570011","Weston School District","Weston High School","807","807"
"1570211","1570011","Weston School District","Weston Intermediate School","608","608"
"1575111","1570011","Weston School District","Weston Middle School","574","574"
"1585111","1580011","Westport School District","Bedford Middle School","851","851"
"1580311","1580011","Westport School District","Coleytown Elementary School","477","477"
"1585311","1580011","Westport School District","Coleytown Middle School","514","514"
"1580411","1580011","Westport School District","Green's Farms School","475","475"
"1580511","1580011","Westport School District","King's Highway Elementary School","502","502"
"1580711","1580011","Westport School District","Long Lots School","610","610"
"1580811","1580011","Westport School District","Saugatuck Elementary School","519","519"
"1586111","1580011","Westport School District","Staples High School","1760","1760"
"1588011","1580011","Westport School District","Stepping Stones Preschool","56","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","369","369"
"1591011","1590011","Wethersfield School District","Charles Wright School","318","318"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","469","469"
"1591111","1590011","Wethersfield School District","Highcrest School","444","444"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","426","426"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","562","562"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1224","1224"
"1600111","1600011","Willington School District","Center School","245","245"
"1605111","1600011","Willington School District","Hall Memorial School","320","320"
"1615211","1610011","Wilton School District","Middlebrook School","1010","1010"
"1610711","1610011","Wilton School District","Cider Mill School","1050","1050"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","512","512"
"1610511","1610011","Wilton School District","Miller-Driscoll School","509","509"
"1616111","1610011","Wilton School District","Wilton High School","1297","1297"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","307","307"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","352","352"
"1625111","1620011","Winchester School District","Pearson Middle School","336","336"
"1638011","1630011","Windham School District","Early Headstart","30","30"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","43","43"
"1630111","1630011","Windham School District","Natchaug School","299","299"
"1630311","1630011","Windham School District","North Windham School","448","448"
"1630611","1630011","Windham School District","W. B. Sweeney School","347","347"
"1630511","1630011","Windham School District","Windham Center School","287","287"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","192","192"
"1636111","1630011","Windham School District","Windham High School","907","907"
"1635111","1630011","Windham School District","Windham Middle School","925","925"
"1650111","1650011","Windsor Locks School District","North Street School","441","441"
"1650411","1650011","Windsor Locks School District","South Elementary School","418","418"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","573","573"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","413","413"
"1640111","1640011","Windsor School District","Clover Street School","323","323"
"1640811","1640011","Windsor School District","John F. Kennedy School","369","369"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","420","420"
"1640511","1640011","Windsor School District","Poquonock Elementary School","303","303"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","243","243"
"1645311","1640011","Windsor School District","Sage Park Middle School","911","911"
"1646111","1640011","Windsor School District","Windsor High School","1400","1400"
"1660611","1660011","Wolcott School District","Alcott School","381","381"
"1660211","1660011","Wolcott School District","Frisbie School","385","385"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","726","726"
"1660511","1660011","Wolcott School District","Wakelee School","467","467"
"1666111","1660011","Wolcott School District","Wolcott High School","896","896"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","447","447"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","308","308"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","1184","1184"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","495","495"
"1695111","1690011","Woodstock School District","Woodstock Middle School","431","431"

