"school_code","district_code","district","school","american_indian","asian","black_not_of_hispanic_origin","hispanic_latino","not_reported","white_not_of_hispanic_origin","total"
"1450111","1450011","Union School District","Union Elementary School","0","0","*","0","0","*","78"
"1460311","1460011","Vernon School District","Northeast School","*","*","27","46","0","194","281"
"1461411","1460011","Vernon School District","Center Road School","*","*","46","38","0","381","490"
"1460111","1460011","Vernon School District","Lake Street School","*","*","36","21","0","234","312"
"1460211","1460011","Vernon School District","Maple Street School","*","*","67","81","0","168","324"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","0","*","*","0","7","12"
"1466111","1460011","Vernon School District","Rockville High School","6","75","126","87","0","814","1108"
"1461011","1460011","Vernon School District","Skinner Road School","6","31","66","35","0","214","352"
"1465111","1460011","Vernon School District","Vernon Center Middle School","0","43","98","80","0","581","802"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","10","6","8","11","0","265","300"
"1480211","1480011","Wallingford School District","Highland School","*","15","*","10","0","274","308"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","0","0","0","0","11","11"
"1481011","1480011","Wallingford School District","Cook Hill School","0","18","17","20","0","341","396"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","*","31","*","69","0","580","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","*","26","12","62","*","327","430"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","*","41","*","67","0","704","839"
"1486111","1480011","Wallingford School District","Lyman Hall High School","*","32","*","118","0","974","1156"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","0","42","26","60","0","851","979"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","0","8","9","101","0","238","356"
"1480311","1480011","Wallingford School District","Parker Farms School","0","23","20","92","0","220","355"
"1481211","1480011","Wallingford School District","Pond Hill School","0","6","7","45","0","230","288"
"1480411","1480011","Wallingford School District","Rock Hill School","*","23","*","22","0","274","328"
"1480811","1480011","Wallingford School District","Yalesville School","0","43","12","36","0","420","511"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","0","*","47","110","0","*","203"
"1515211","1510011","Waterbury School District","West Side Middle School","*","*","314","550","0","313","1193"
"1512311","1510011","Waterbury School District","Washington School","*","*","47","215","0","41","310"
"1512111","1510011","Waterbury School District","B. W. Tinker School","*","*","119","187","0","225","551"
"1510311","1510011","Waterbury School District","Barnard School","*","0","*","114","0","69","250"
"1510511","1510011","Waterbury School District","Bucks Hill School","0","6","178","297","0","84","565"
"1510611","1510011","Waterbury School District","Bunker Hill School","*","12","162","196","*","119","491"
"1512711","1510011","Waterbury School District","Carrington School","0","9","83","261","0","141","494"
"1516211","1510011","Waterbury School District","Crosby High School","*","*","423","547","0","318","1330"
"1510911","1510011","Waterbury School District","Driggs School","0","6","171","306","0","64","547"
"1519111","1510011","Waterbury School District","Enlightenment School","0","0","62","96","0","17","175"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","*","*","155","234","0","76","471"
"1512611","1510011","Waterbury School District","Gilmartin School","*","*","62","109","0","67","249"
"1510711","1510011","Waterbury School District","H. S. Chase School","*","*","203","350","0","216","785"
"1511311","1510011","Waterbury School District","Hopeville School","*","*","68","255","0","79","414"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","*","*","309","574","0","461","1369"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","7","16","140","146","0","298","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","*","*","147","239","0","186","583"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","*","*","399","589","0","315","1340"
"1515311","1510011","Waterbury School District","North End Middle School","*","*","421","613","0","181","1231"
"1512811","1510011","Waterbury School District","Regan School","0","*","103","127","0","*","291"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","*","*","128","126","0","341","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","*","*","43","99","0","69","218"
"1512011","1510011","Waterbury School District","Sprague School","0","*","122","278","0","*","457"
"1519011","1510011","Waterbury School District","State Street School","0","0","31","43","0","12","86"
"1512211","1510011","Waterbury School District","Walsh School","*","*","204","297","0","36","543"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","129","90","0","259","485"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","*","*","88","74","0","149","316"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","*","*","93","137","0","120","367"
"1516311","1510011","Waterbury School District","Wilby High School","*","*","436","560","0","163","1184"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","*","*","145","234","0","44","427"
"1525111","1520011","Waterford School District","Clark Lane Middle School","13","38","31","42","0","543","667"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","34","*","19","0","367","437"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","6","32","15","35","0","315","403"
"1520511","1520011","Waterford School District","Southwest Elementary School","*","20","*","31","0","311","380"
"1526111","1520011","Waterford School District","Waterford High School","*","51","*","57","0","818","980"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","*","6","*","15","0","317","345"
"1530211","1530011","Watertown School District","John Trumbull Primary School","8","15","18","32","0","660","733"
"1530411","1530011","Watertown School District","Polk School","*","13","*","25","0","340","390"
"1535111","1530011","Watertown School District","Swift Middle School","*","22","*","27","0","712","784"
"1536111","1530011","Watertown School District","Watertown High School","6","16","17","29","0","918","986"
"1551711","1550011","West Hartford School District","Smith School","0","71","*","125","*","101","368"
"1559111","1550011","West Hartford School District","Achieve","0","0","*","0","0","*","*"
"1551611","1550011","West Hartford School District","Aiken School","*","97","38","*","0","298","459"
"1550211","1550011","West Hartford School District","Braeburn School","*","36","*","38","0","332","438"
"1555311","1550011","West Hartford School District","Bristow Middle School","0","31","38","57","0","294","420"
"1550411","1550011","West Hartford School District","Bugbee School","*","30","*","19","0","343","411"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","*","77","*","140","0","67","340"
"1556111","1550011","West Hartford School District","Conard High School","6","158","178","290","0","932","1564"
"1550611","1550011","West Hartford School District","Duffy School","0","34","35","32","0","481","582"
"1556211","1550011","West Hartford School District","Hall High School","6","138","177","204","0","1055","1580"
"1555111","1550011","West Hartford School District","King Philip Middle School","*","105","*","94","0","588","876"
"1550911","1550011","West Hartford School District","Morley School","*","24","28","*","0","302","379"
"1551011","1550011","West Hartford School District","Norfeldt School","0","60","23","30","0","314","427"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","*","109","*","162","0","511","879"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","0","*","*","0","8","12"
"1551211","1550011","West Hartford School District","Webster Hill School","0","60","42","83","0","261","446"
"1551311","1550011","West Hartford School District","Whiting Lane School","*","*","57","87","0","314","505"
"1551511","1550011","West Hartford School District","Wolcott School","*","80","28","89","*","298","497"
"1561211","1560011","West Haven School District","Washington School","0","*","102","127","*","193","431"
"1560811","1560011","West Haven School District","Alma E. Pagels School","0","27","77","50","0","213","367"
"1561311","1560011","West Haven School District","Anna V. Molloy School","0","22","83","109","0","72","286"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","0","16","203","253","0","229","701"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","*","*","121","158","0","94","383"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","7","19","54","68","0","218","366"
"1560311","1560011","West Haven School District","Forest School","0","18","149","169","0","125","461"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","8","42","134","125","0","420","729"
"1561411","1560011","West Haven School District","Savin Rock Community School","0","10","105","158","0","165","438"
"1560411","1560011","West Haven School District","Seth G. Haley School","0","27","89","76","0","311","503"
"1566111","1560011","West Haven School District","West Haven High School","9","49","426","338","0","747","1569"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","*","8","*","20","0","335","368"
"1546111","1540011","Westbrook School District","Westbrook High School","*","6","*","9","0","283","300"
"1545111","1540011","Westbrook School District","Westbrook Middle School","0","*","*","13","0","281","304"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","*","24","*","13","0","482","528"
"1576111","1570011","Weston School District","Weston High School","*","27","*","16","0","742","798"
"1570211","1570011","Weston School District","Weston Intermediate School","0","31","15","17","0","563","626"
"1575111","1570011","Weston School District","Weston Middle School","0","16","13","7","0","564","600"
"1585111","1580011","Westport School District","Bedford Middle School","*","42","*","34","0","750","845"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","22","9","*","0","427","467"
"1585311","1580011","Westport School District","Coleytown Middle School","*","21","*","11","0","453","492"
"1580411","1580011","Westport School District","Green's Farms School","0","30","*","*","0","416","467"
"1580511","1580011","Westport School District","King's Highway Elementary School","*","16","*","7","0","450","483"
"1580711","1580011","Westport School District","Long Lots School","*","40","*","34","0","511","596"
"1580811","1580011","Westport School District","Saugatuck Elementary School","*","10","*","18","0","487","525"
"1586111","1580011","Westport School District","Staples High School","*","72","*","36","0","1639","1785"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","6","0","0","0","50","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","0","24","26","40","0","304","394"
"1591011","1590011","Wethersfield School District","Charles Wright School","*","*","19","60","0","211","311"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","*","19","*","57","0","380","472"
"1591111","1590011","Wethersfield School District","Highcrest School","*","18","*","50","0","345","430"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","0","16","21","54","0","353","444"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","*","29","*","76","0","443","578"
"1596111","1590011","Wethersfield School District","Wethersfield High School","*","*","76","157","0","906","1181"
"1600111","1600011","Willington School District","Center School","0","*","*","12","0","210","227"
"1605111","1600011","Willington School District","Hall Memorial School","0","*","*","16","0","289","315"
"1615211","1610011","Wilton School District","Middlebrook School","0","73","10","17","0","934","1034"
"1610711","1610011","Wilton School District","Cider Mill School","0","56","7","13","0","948","1024"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","0","34","9","11","0","446","500"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","33","*","16","0","437","492"
"1616111","1610011","Wilton School District","Wilton High School","0","56","21","27","0","1187","1291"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","*","15","0","82","103"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","*","*","17","31","0","349","408"
"1620511","1620011","Winchester School District","Pearson Academy","*","*","10","16","0","188","227"
"1625111","1620011","Winchester School District","Pearson Middle School","*","*","11","19","0","187","224"
"1638011","1630011","Windham School District","Early Headstart","0","0","*","20","0","*","30"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","0","0","*","22","0","*","34"
"1630111","1630011","Windham School District","Natchaug School","*","*","32","153","0","76","269"
"1630311","1630011","Windham School District","North Windham School","*","*","31","246","0","151","440"
"1630611","1630011","Windham School District","W. B. Sweeney School","*","*","33","246","0","71","358"
"1630511","1630011","Windham School District","Windham Center School","0","*","*","195","0","113","315"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","*","*","15","145","0","40","204"
"1636111","1630011","Windham School District","Windham High School","*","*","46","473","0","332","865"
"1635111","1630011","Windham School District","Windham Middle School","8","12","60","604","0","267","951"
"1650111","1650011","Windsor Locks School District","North Street School","0","43","49","36","0","314","442"
"1650411","1650011","Windsor Locks School District","South Elementary School","*","41","45","*","0","274","387"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","*","48","46","*","0","427","551"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","*","*","40","34","0","321","422"
"1640111","1640011","Windsor School District","Clover Street School","0","22","161","28","0","75","286"
"1640811","1640011","Windsor School District","John F. Kennedy School","*","*","186","66","0","59","333"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","*","*","197","54","0","145","410"
"1640511","1640011","Windsor School District","Poquonock Elementary School","*","27","108","*","0","138","298"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","0","11","91","26","0","95","223"
"1645311","1640011","Windsor School District","Sage Park Middle School","*","*","453","104","0","241","840"
"1646111","1640011","Windsor School District","Windsor High School","8","56","738","141","0","425","1368"
"1660611","1660011","Wolcott School District","Alcott School","*","12","*","18","0","325","366"
"1660211","1660011","Wolcott School District","Frisbie School","*","17","*","16","0","345","383"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","0","11","19","22","0","675","727"
"1660511","1660011","Wolcott School District","Wakelee School","0","6","12","19","0","395","432"
"1666111","1660011","Wolcott School District","Wolcott High School","0","12","20","27","0","784","843"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","*","57","13","*","0","349","434"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","*","30","*","15","0","243","299"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","14","11","11","27","0","1090","1153"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","*","10","*","13","0","471","500"
"1695111","1690011","Woodstock School District","Woodstock Middle School","*","12","*","15","0","379","417"

