"school_code","district_code","district","school","no","yes","total"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","420","71","491"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","213","70","283"
"1041911","1040011","Norwich School District","Uncas Network School","209","41","250"
"1041811","1040011","Norwich School District","Veterans' Memorial School","281","30","311"
"1049211","1040011","Norwich School District","Virtual Learning Academy","12","0","12"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","216","20","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","328","0","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","404","13","417"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","524","7","531"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","*","*","466"
"1070211","1070011","Orange School District","Mary L. Tracy School","154","14","168"
"1070511","1070011","Orange School District","Peck Place School","341","8","349"
"1070311","1070011","Orange School District","Race Brook School","351","18","369"
"1070411","1070011","Orange School District","Turkey Hill School","*","*","293"
"1085111","1080011","Oxford School District","Great Oak School","*","*","517"
"1080111","1080011","Oxford School District","Oxford Center School","473","7","480"
"1086011","1080011","Oxford School District","Oxford High School","567","8","575"
"1080311","1080011","Oxford School District","Quaker Farms School","387","9","396"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","*","*","360"
"2930113","2930013","Path Academy District","Path Academy","99","33","132"
"1098011","1090011","Plainfield School District","Early Childhood Center","19","0","19"
"1090111","1090011","Plainfield School District","Moosup Elementary School","314","8","322"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","567"
"1096111","1090011","Plainfield School District","Plainfield High School","*","*","683"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","336","0","336"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","402","8","410"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","266","42","308"
"1100211","1100011","Plainville School District","Linden Street School","406","39","445"
"1100511","1100011","Plainville School District","Louis Toffolon School","368","16","384"
"1105211","1100011","Plainville School District","Middle School of Plainville","*","*","538"
"1106111","1100011","Plainville School District","Plainville High School","*","*","715"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","356"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","*","367"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","13","0","13"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","342"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","463"
"1120111","1120011","Pomfret School District","Pomfret Community School","408","0","408"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","214"
"1130411","1130011","Portland School District","Gildersleeve School","*","*","193"
"1136111","1130011","Portland School District","Portland High School","*","*","369"
"1135111","1130011","Portland School District","Portland Middle School","*","*","239"
"1130211","1130011","Portland School District","Valley View School","303","10","313"
"1145111","1140011","Preston School District","Preston Plains School","*","*","157"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","253","8","261"
"1169011","1160011","Putnam School District","Helping Hands","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","642","26","668"
"1166111","1160011","Putnam School District","Putnam High School","*","*","273"
"1165111","1160011","Putnam School District","Putnam Middle School","288","7","295"
"1175111","1170011","Redding School District","John Read Middle School","*","*","513"
"1170111","1170011","Redding School District","Redding Elementary School","478","10","488"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","*","*","404"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","332"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","635"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","*","386"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","*","392"
"2056112","2050012","Regional School District 05","Amity Regional High School","1513","11","1524"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","*","*","57"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","150"
"2060212","2060012","Regional School District 06","James Morris School","*","*","125"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","567"
"2060312","2060012","Regional School District 06","Warren Elementary School","66","0","66"
"2079112","2070012","Regional School District 07","AIM","10","0","10"
"2079012","2070012","Regional School District 07","FLEX","8","0","8"
"2079212","2070012","Regional School District 07","Links","13","0","13"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","693","0","693"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","332","0","332"
"2079312","2070012","Regional School District 07","STEP","8","0","8"
"2086112","2080012","Regional School District 08","RHAM High School","*","*","1094"
"2085112","2080012","Regional School District 08","RHAM Middle School","555","0","555"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","1049"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","*","809"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","417"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","453","15","468"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","*","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","269"
"2120212","2120012","Regional School District 12","Booth Free School","78","0","78"
"2120312","2120012","Regional School District 12","Shepaug Valley School","*","*","461"
"2120112","2120012","Regional School District 12","The Burnham School","55","0","55"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","153"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","*","556"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","*","141"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","338","0","338"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","*","237"
"2130512","2130012","Regional School District 13","John Lyman School","*","*","239"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","293","0","293"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","19","0","19"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","258","6","264"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","*","*","51"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","349","10","359"
"2140312","2140012","Regional School District 14","Nonnewaug Chiefs Alternative Program","*","0","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","751"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","*","364"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","367","11","378"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","512","9","521"
"2155212","2150012","Regional School District 15","Memorial Middle School","460","0","460"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","337","11","348"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1204"
"2150512","2150012","Regional School District 15","Pomperaug School","383","8","391"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","*","545"
"2160312","2160012","Regional School District 16","Algonquin School","408","7","415"
"2160212","2160012","Regional School District 16","Community School","*","*","219"
"2160112","2160012","Regional School District 16","Laurel Ledge School","414","6","420"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","570"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","13","0","13"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","680"
"2170212","2170012","Regional School District 17","Burr District Elementary School","299","0","299"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","*","235"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","*","615"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","*","762"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","264","0","264"
"2180312","2180012","Regional School District 18","Center School","126","0","126"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","215","0","215"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","437","0","437"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","*","352"
"2180212","2180012","Regional School District 18","Mile Creek School","215","6","221"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1136","16","1152"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","27","0","27"
"2190212","2190012","Regional School District 19","PM Panthers","17","0","17"
"1188011","1180011","Ridgefield School District","Alternative High School","14","0","14"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","361"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","366","13","379"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","*","760"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","334","11","345"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","348","6","354"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","*","0","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1733","11","1744"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","357","11","368"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","*","496"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","321","9","330"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","611","14","625"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","10","0","10"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","447","36","483"
"1190311","1190011","Rocky Hill School District","Pathways","6","0","6"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","690","7","697"
"1190511","1190011","Rocky Hill School District","West Hill School","587","74","661"
"1210111","1210011","Salem School District","Salem Elementary School","*","*","392"
"1220211","1220011","Salisbury School District","SELC","*","0","*"
"1220111","1220011","Salisbury School District","Salisbury Central School","*","*","269"
"1230111","1230011","Scotland School District","Scotland Elementary School","129","0","129"
"1240111","1240011","Seymour School District","Bungay School","469","33","502"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","511","22","533"
"1246111","1240011","Seymour School District","Seymour High School","*","*","648"
"1245111","1240011","Seymour School District","Seymour Middle School","578","13","591"
"1250111","1250011","Sharon School District","Sharon Center School","*","*","163"
"1250211","1250011","Sharon School District","TOTAL","14","0","14"
"1260911","1260011","Shelton School District","Mohegan School","269","24","293"
"1261011","1260011","Shelton School District","Booth Hill School","291","32","323"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","460","11","471"
"1265111","1260011","Shelton School District","Intermediate School","866","12","878"
"1260811","1260011","Shelton School District","Long Hill School","375","57","432"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","733","16","749"
"1266111","1260011","Shelton School District","Shelton High School","1535","15","1550"
"1260611","1260011","Shelton School District","Sunnyside School","207","22","229"
"1270111","1270011","Sherman School District","Sherman School","*","*","346"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","220","15","235"
"1280111","1280011","Simsbury School District","Central School","398","6","404"
"1285111","1280011","Simsbury School District","Henry James Memorial School","730","9","739"
"1280611","1280011","Simsbury School District","Latimer Lane School","*","*","404"
"1286111","1280011","Simsbury School District","Simsbury High School","1442","8","1450"
"1280711","1280011","Simsbury School District","Squadron Line School","604","8","612"
"1280311","1280011","Simsbury School District","Tariffville School","286","8","294"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","*","372"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","*","371"
"1290411","1290011","Somers School District","Somers Elementary School","*","*","628"
"1296111","1290011","Somers School District","Somers High School","474","0","474"
"1320211","1320011","South Windsor School District","Pleasant Valley School","325","21","346"
"1320711","1320011","South Windsor School District","Eli Terry School","422","22","444"
"1320611","1320011","South Windsor School District","Orchard Hill School","356","33","389"
"1320111","1320011","South Windsor School District","Philip R. Smith School","314","30","344"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","11","0","11"
"1326211","1320011","South Windsor School District","South Windsor High School","1352","12","1364"
"1325111","1320011","South Windsor School District","Timothy Edwards School","965","14","979"
"1320411","1320011","South Windsor School District","Wapping Elementary School","279","24","303"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","820","6","826"
"1311711","1310011","Southington School District","Achieve","*","0","*"
"1310111","1310011","Southington School District","Alta","38","0","38"
"1311511","1310011","Southington School District","Derynoski Elementary School","599","12","611"
"1310511","1310011","Southington School District","EASE","10","0","10"
"1311311","1310011","Southington School District","Flanders Elementary School","274","19","293"
"1310211","1310011","Southington School District","Hatton Elementary School","377","7","384"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","720","7","727"
"1310411","1310011","Southington School District","Language Based Classroom at Hatton School","7","0","7"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","8","0","8"
"1310611","1310011","Southington School District","Plantsville Elementary School","279","8","287"
"1310311","1310011","Southington School District","Preschool/ABA-Hatton School","33","0","33"
"1311911","1310011","Southington School District","Preschool/ABA-South End School","10","0","10"
"1310711","1310011","Southington School District","South End Elementary School","248","8","256"
"1316211","1310011","Southington School District","Southington High School","2005","7","2012"
"1310811","1310011","Southington School District","Strong Elementary School","303","6","309"
"1310911","1310011","Southington School District","Thalberg Elementary School","407","20","427"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","*","0","*"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","6","0","6"
"1311411","1310011","Southington School District","Urbin T. Kelley School","*","*","341"
"1330111","1330011","Sprague School District","Sayles School","*","*","363"
"1340611","1340011","Stafford School District","Stafford Elementary School","*","*","471"
"1346111","1340011","Stafford School District","Stafford High School","414","0","414"
"1345211","1340011","Stafford School District","Stafford Middle School","*","*","354"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","*","0","*"
"1340311","1340011","Stafford School District","Staffordville School","162","0","162"
"1340411","1340011","Stafford School District","West Stafford School","176","0","176"
"2826013","2820013","Stamford Academy District","Stamford Academy","141","0","141"
"1350411","1350011","Stamford School District","Alternate Routes To Success","*","*","96"
"1350111","1350011","Stamford School District","Apples PreK","120","0","120"
"1355611","1350011","Stamford School District","Cloonan School","554","62","616"
"1352011","1350011","Stamford School District","Davenport Ridge School","528","98","626"
"1355311","1350011","Stamford School District","Dolan School","472","60","532"
"1352211","1350011","Stamford School District","Hart School","566","90","656"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","23","0","23"
"1351211","1350011","Stamford School District","Julia A. Stark School","524","79","603"
"1350511","1350011","Stamford School District","K. T. Murphy School","468","84","552"
"1350611","1350011","Stamford School District","Newfield School","536","120","656"
"1351811","1350011","Stamford School District","Northeast School","552","134","686"
"1358011","1350011","Stamford School District","Preschool Team","35","0","35"
"1355811","1350011","Stamford School District","Rippowam Middle School","650","101","751"
"1350811","1350011","Stamford School District","Rogers International School","725","76","801"
"1350911","1350011","Stamford School District","Roxbury School","529","86","615"
"1355711","1350011","Stamford School District","Scofield Middle School","634","38","672"
"1351111","1350011","Stamford School District","Springdale School","557","125","682"
"1356111","1350011","Stamford School District","Stamford High School","1585","205","1790"
"1352111","1350011","Stamford School District","Stillmeadow School","596","76","672"
"1356411","1350011","Stamford School District","The Academy of Information Technology","682","11","693"
"1351911","1350011","Stamford School District","Toquam Magnet School","594","116","710"
"1355511","1350011","Stamford School District","Turn of River School","490","120","610"
"1356311","1350011","Stamford School District","Westhill High School","1757","331","2088"
"1351411","1350011","Stamford School District","Westover School","647","67","714"
"1360311","1360011","Sterling School District","Sterling Community School","461","0","461"
"1370811","1370011","Stonington School District","Community Classroom","*","0","*"
"1370511","1370011","Stonington School District","Deans Mill School","408","6","414"
"1375211","1370011","Stonington School District","Mystic Middle School","396","0","396"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","*","*","298"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","19","0","19"
"1370211","1370011","Stonington School District","Stonington HS PreK","19","0","19"
"1376111","1370011","Stonington School District","Stonington High School","*","*","760"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","135"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","203"
"1381311","1380011","Stratford School District","Eli Whitney School","488","28","516"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","*","0","*"
"1380511","1380011","Stratford School District","ALPHA","45","0","45"
"1386211","1380011","Stratford School District","Bunnell High School","1051","9","1060"
"1380311","1380011","Stratford School District","Chapel School","506","28","534"
"1385211","1380011","Stratford School District","David Wooster Middle School","495","17","512"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","*","0","*"
"1380411","1380011","Stratford School District","Franklin School","285","17","302"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","541","25","566"
"1382011","1380011","Stratford School District","High School STEPS 9-12","*","0","*"
"1380711","1380011","Stratford School District","High School Sails","*","*","7"
"1381611","1380011","Stratford School District","Honeyspot School","198","13","211"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","8","0","8"
"1381711","1380011","Stratford School District","Intensive Need Classroom","*","0","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","10","0","10"
"1380811","1380011","Stratford School District","Lordship School","254","16","270"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","*","0","*"
"1381811","1380011","Stratford School District","Middle School Sails","*","*","*"
"1380911","1380011","Stratford School District","Nichols School","425","27","452"
"1381011","1380011","Stratford School District","Second Hill Lane School","613","79","692"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","418","12","430"
"1386111","1380011","Stratford School District","Stratford High School","926","43","969"
"1389011","1380011","Stratford School District","Strive-Stratford","17","0","17"
"1381411","1380011","Stratford School District","Wilcoxson School","348","22","370"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","485","6","491"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","*","501"
"1396111","1390011","Suffield School District","Suffield High School","822","0","822"
"1395111","1390011","Suffield School District","Suffield Middle School","574","0","574"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","268","7","275"
"9026122","9020022","The Gilbert School District","The Gilbert School","533","19","552"
"1400111","1400011","Thomaston School District","Black Rock School","*","*","265"
"1400211","1400011","Thomaston School District","Thomaston Center School","*","*","246"
"1406211","1400011","Thomaston School District","Thomaston High School","392","0","392"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","415"
"1415111","1410011","Thompson School District","Thompson Middle School","337","0","337"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","251","0","251"
"1420111","1420011","Tolland School District","Birch Grove Primary School","549","11","560"
"1420311","1420011","Tolland School District","TALC","13","0","13"
"1426111","1420011","Tolland School District","Tolland High School","*","*","828"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","*","577"
"1425111","1420011","Tolland School District","Tolland Middle School","*","*","679"
"1430111","1430011","Torrington School District","East School","351","10","361"
"1430211","1430011","Torrington School District","Forbes School","319","54","373"
"1431611","1430011","Torrington School District","Pre-K SpEd","20","0","20"
"1430811","1430011","Torrington School District","Southwest School","289","40","329"
"1430911","1430011","Torrington School District","Torringford School","552","63","615"
"1431411","1430011","Torrington School District","Torrington Expulsion Program","12","0","12"
"1436111","1430011","Torrington School District","Torrington High School","951","52","1003"
"1435111","1430011","Torrington School District","Torrington Middle School","968","44","1012"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","379","99","478"
"1431911","1430011","Torrington School District","Vogel-Wetmore/Outreach PreK","7","0","7"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","119","0","119"
"1440111","1440011","Trumbull School District","Booth Hill School","467","15","482"
"1440811","1440011","Trumbull School District","Daniels Farm School","459","13","472"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","536","28","564"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","754","6","760"
"1440411","1440011","Trumbull School District","Jane Ryan School","386","7","393"
"1445111","1440011","Trumbull School District","Madison Middle School","771","9","780"
"1440311","1440011","Trumbull School District","Middlebrook School","471","28","499"
"1440511","1440011","Trumbull School District","REACH","11","0","11"
"1440911","1440011","Trumbull School District","Tashua School","*","*","384"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","8","0","8"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","224","0","224"
"1446111","1440011","Trumbull School District","Trumbull High School","2103","20","2123"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","8","0","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","18","0","18"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","13","0","13"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","*","0","*"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","18","0","18"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","12","0","12"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","9","0","9"
"3361115","3360015","Unified School District #1","Manson Youth Institution","270","0","270"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","7","0","7"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","11","0","11"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","6","0","6"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","7","0","7"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","*","0","*"
"3362515","3360015","Unified School District #1","York Correctional Institution","22","0","22"
"3470115","3470015","Unified School District #2","Children's Place School","28","0","28"
"3470315","3470015","Unified School District #2","Riverview School","61","0","61"
"3476715","3470015","Unified School District #2","Walter G. Cady School","*","*","101"
"1450111","1450011","Union School District","Union Elementary School","80","0","80"
"1460311","1460011","Vernon School District","Northeast School","*","*","319"
"1461411","1460011","Vernon School District","Center Road School","456","38","494"
"1460111","1460011","Vernon School District","Lake Street School","*","*","238"
"1460511","1460011","Vernon School District","Loveland Hill School","10","0","10"
"1460211","1460011","Vernon School District","Maple Street School","317","0","317"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","*","11"
"1466111","1460011","Vernon School District","Rockville High School","857","15","872"
"1461011","1460011","Vernon School District","Skinner Road School","310","36","346"
"1465111","1460011","Vernon School District","Vernon Center Middle School","635","17","652"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","313","0","313"
"1480211","1480011","Wallingford School District","Highland School","270","18","288"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","15","0","15"
"1481011","1480011","Wallingford School District","Cook Hill School","314","41","355"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","676","19","695"
"1480511","1480011","Wallingford School District","Education Enhancement Program","21","0","21"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","330","40","370"
"1489211","1480011","Wallingford School District","Harvest Park","6","0","6"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","675","27","702"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1065","25","1090"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","841","15","856"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","295","36","331"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","9","0","9"
"1480311","1480011","Wallingford School District","Parker Farms School","248","39","287"
"1481211","1480011","Wallingford School District","Pond Hill School","336","34","370"
"1480411","1480011","Wallingford School District","Rock Hill School","310","24","334"
"1480811","1480011","Wallingford School District","Yalesville School","*","*","340"
"1515211","1510011","Waterbury School District","West Side Middle School","822","199","1021"
"1512311","1510011","Waterbury School District","Washington School","285","55","340"
"1512111","1510011","Waterbury School District","B. W. Tinker School","525","47","572"
"1510511","1510011","Waterbury School District","Bucks Hill School","378","183","561"
"1510611","1510011","Waterbury School District","Bunker Hill School","461","50","511"
"1512711","1510011","Waterbury School District","Carrington School","451","36","487"
"1516211","1510011","Waterbury School District","Crosby High School","1106","181","1287"
"1510911","1510011","Waterbury School District","Driggs School","478","50","528"
"1511611","1510011","Waterbury School District","Duggan School","417","47","464"
"1519111","1510011","Waterbury School District","Enlightenment School","159","20","179"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","472","41","513"
"1512611","1510011","Waterbury School District","Gilmartin School","457","49","506"
"1510711","1510011","Waterbury School District","H. S. Chase School","606","211","817"
"1511311","1510011","Waterbury School District","Hopeville School","318","158","476"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1126","178","1304"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","574","18","592"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","537","66","603"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1017","142","1159"
"1515311","1510011","Waterbury School District","North End Middle School","886","130","1016"
"1513411","1510011","Waterbury School District","Reed School","383","46","429"
"1512811","1510011","Waterbury School District","Regan School","262","17","279"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","603","9","612"
"1518011","1510011","Waterbury School District","Special Education Preschool","201","0","201"
"1512011","1510011","Waterbury School District","Sprague School","405","56","461"
"1519011","1510011","Waterbury School District","State Street School","63","13","76"
"1512211","1510011","Waterbury School District","Walsh School","396","59","455"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","490"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","*","*","330"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","450","19","469"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","327","39","366"
"1516311","1510011","Waterbury School District","Wilby High School","1064","172","1236"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","392","54","446"
"1525111","1520011","Waterford School District","Clark Lane Middle School","642","14","656"
"1520211","1520011","Waterford School District","Great Neck Elementary School","333","7","340"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","344","8","352"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","342","6","348"
"1526111","1520011","Waterford School District","Waterford High School","814","13","827"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","*","*","294"
"1530211","1530011","Watertown School District","John Trumbull Primary School","615","33","648"
"1530411","1530011","Watertown School District","Polk School","336","12","348"
"1535111","1530011","Watertown School District","Swift Middle School","670","10","680"
"1536111","1530011","Watertown School District","Watertown High School","851","10","861"
"1551711","1550011","West Hartford School District","Smith School","305","56","361"
"1559111","1550011","West Hartford School District","Achieve","*","*","9"
"1557311","1550011","West Hartford School District","REACH","31","0","31"
"1551611","1550011","West Hartford School District","Aiken School","397","33","430"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","*","0","*"
"1550211","1550011","West Hartford School District","Braeburn School","341","28","369"
"1555311","1550011","West Hartford School District","Bristow Middle School","410","11","421"
"1550411","1550011","West Hartford School District","Bugbee School","446","9","455"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","273","43","316"
"1556111","1550011","West Hartford School District","Conard High School","1443","50","1493"
"1550611","1550011","West Hartford School District","Duffy School","475","30","505"
"1556211","1550011","West Hartford School District","Hall High School","1400","37","1437"
"1555111","1550011","West Hartford School District","King Philip Middle School","893","38","931"
"1550911","1550011","West Hartford School District","Morley School","315","20","335"
"1559411","1550011","West Hartford School District","Norfeldt Learning Center","*","0","*"
"1551011","1550011","West Hartford School District","Norfeldt School","337","20","357"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","806","42","848"
"1559211","1550011","West Hartford School District","Strive-West Hartford","*","*","33"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","10","0","10"
"1551211","1550011","West Hartford School District","Webster Hill School","396","49","445"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","*","*","7"
"1551311","1550011","West Hartford School District","Whiting Lane School","440","42","482"
"1559611","1550011","West Hartford School District","Wolcott Learning Center","8","0","8"
"1551511","1550011","West Hartford School District","Wolcott School","413","41","454"
"1561211","1560011","West Haven School District","Washington School","379","101","480"
"1560811","1560011","West Haven School District","Alma E. Pagels School","314","29","343"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","766","94","860"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","288","38","326"
"1560311","1560011","West Haven School District","Forest School","371","107","478"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","804","68","872"
"1560111","1560011","West Haven School District","Life Skills","*","0","*"
"1560211","1560011","West Haven School District","PACE","*","*","35"
"1561411","1560011","West Haven School District","Savin Rock Community School","337","141","478"
"1560411","1560011","West Haven School District","Seth G. Haley School","369","82","451"
