"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1280711","1280011","Simsbury School District","Squadron Line School","Math","371","370","99.7","370","31","8.4","95","25.7","116","31.4","128","34.6","244","65.9"
"1280311","1280011","Simsbury School District","Tariffville School","ELA","165","165","100.0","165","11","6.7","20","12.1","46","27.9","88","53.3","134","81.2"
"1280311","1280011","Simsbury School District","Tariffville School","Math","164","164","100.0","164","15","9.1","33","20.1","51","31.1","65","39.6","116","70.7"
"1280411","1280011","Simsbury School District","Tootin' Hills School","ELA","235","235","100.0","235","10","4.3","29","12.3","54","23.0","142","60.4","196","83.4"
"1280411","1280011","Simsbury School District","Tootin' Hills School","Math","234","234","100.0","234","11","4.7","51","21.8","85","36.3","87","37.2","172","73.5"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","ELA","362","340","93.9","340","*","*","79","23.2","121","35.6","*","*","*","*"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","Math","362","340","93.9","340","*","*","117","34.4","*","*","95","27.9","*","*"
"1290411","1290011","Somers School District","Somers Elementary School","ELA","*","*","*","*","*","*","*","*","*","*","126","39.0","*","*"
"1290411","1290011","Somers School District","Somers Elementary School","Math","*","*","*","*","*","*","*","*","117","36.4","*","*","*","*"
"1320211","1320011","South Windsor School District","Pleasant Valley School","ELA","184","182","98.9","182","7","3.8","24","13.2","59","32.4","92","50.5","151","83.0"
"1320211","1320011","South Windsor School District","Pleasant Valley School","Math","184","182","98.9","182","8","4.4","37","20.3","51","28.0","86","47.3","137","75.3"
"1320711","1320011","South Windsor School District","Eli Terry School","ELA","178","176","98.9","176","18","10.2","20","11.4","62","35.2","76","43.2","138","78.4"
"1320711","1320011","South Windsor School District","Eli Terry School","Math","178","176","98.9","176","16","9.1","29","16.5","60","34.1","71","40.3","131","74.4"
"1320611","1320011","South Windsor School District","Orchard Hill School","ELA","198","197","99.5","197","11","5.6","21","10.7","61","31.0","104","52.8","165","83.8"
"1320611","1320011","South Windsor School District","Orchard Hill School","Math","198","197","99.5","197","10","5.1","28","14.2","59","29.9","100","50.8","159","80.7"
"1320111","1320011","South Windsor School District","Philip R. Smith School","ELA","187","185","98.9","185","13","7.0","30","16.2","45","24.3","97","52.4","142","76.8"
"1320111","1320011","South Windsor School District","Philip R. Smith School","Math","187","185","98.9","185","9","4.9","44","23.8","46","24.9","86","46.5","132","71.4"
"1325111","1320011","South Windsor School District","Timothy Edwards School","ELA","963","952","98.9","952","88","9.2","166","17.4","392","41.2","306","32.1","698","73.3"
"1325111","1320011","South Windsor School District","Timothy Edwards School","Math","963","948","98.4","948","106","11.2","208","21.9","230","24.3","404","42.6","634","66.9"
"1320411","1320011","South Windsor School District","Wapping Elementary School","ELA","148","147","99.3","147","7","4.8","23","15.6","45","30.6","72","49.0","117","79.6"
"1320411","1320011","South Windsor School District","Wapping Elementary School","Math","148","147","99.3","147","10","6.8","50","34.0","47","32.0","40","27.2","87","59.2"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","ELA","844","835","98.9","835","101","12.1","155","18.6","385","46.1","194","23.2","579","69.3"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","Math","844","834","98.8","834","129","15.5","242","29.0","259","31.1","204","24.5","463","55.5"
"1311511","1310011","Southington School District","Derynoski Elementary School","ELA","322","321","99.7","321","54","16.8","62","19.3","105","32.7","100","31.2","205","63.9"
"1311511","1310011","Southington School District","Derynoski Elementary School","Math","320","319","99.7","319","37","11.6","89","27.9","99","31.0","94","29.5","193","60.5"
"1310511","1310011","Southington School District","EASE","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1310511","1310011","Southington School District","EASE","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311311","1310011","Southington School District","Flanders Elementary School","ELA","154","154","100.0","154","26","16.9","29","18.8","47","30.5","52","33.8","99","64.3"
"1311311","1310011","Southington School District","Flanders Elementary School","Math","154","154","100.0","154","24","15.6","32","20.8","54","35.1","44","28.6","98","63.6"
"1310211","1310011","Southington School District","Hatton Elementary School","ELA","192","191","99.5","191","32","16.8","35","18.3","58","30.4","66","34.6","124","64.9"
"1310211","1310011","Southington School District","Hatton Elementary School","Math","192","191","99.5","191","16","8.4","50","26.2","71","37.2","54","28.3","125","65.4"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","ELA","740","739","99.9","739","80","10.8","179","24.2","309","41.8","171","23.1","480","65.0"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","Math","740","739","99.9","739","128","17.3","240","32.5","220","29.8","151","20.4","371","50.2"
"1310411","1310011","Southington School District","Language Based Classroom","ELA","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1310411","1310011","Southington School District","Language Based Classroom","Math","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1310611","1310011","Southington School District","Plantsville Elementary School","ELA","149","146","98.0","146","18","12.3","25","17.1","43","29.5","60","41.1","103","70.5"
"1310611","1310011","Southington School District","Plantsville Elementary School","Math","149","145","97.3","145","18","12.4","42","29.0","40","27.6","45","31.0","85","58.6"
"1310711","1310011","Southington School District","South End Elementary School","ELA","123","122","99.2","122","16","13.1","32","26.2","39","32.0","35","28.7","74","60.7"
"1310711","1310011","Southington School District","South End Elementary School","Math","123","122","99.2","122","15","12.3","42","34.4","39","32.0","26","21.3","65","53.3"
"1310811","1310011","Southington School District","Strong Elementary School","ELA","161","157","97.5","157","19","12.1","27","17.2","54","34.4","57","36.3","111","70.7"
"1310811","1310011","Southington School District","Strong Elementary School","Math","161","157","97.5","157","22","14.0","36","22.9","57","36.3","42","26.8","99","63.1"
"1310911","1310011","Southington School District","Thalberg Elementary School","ELA","220","219","99.5","219","36","16.4","61","27.9","54","24.7","68","31.1","122","55.7"
"1310911","1310011","Southington School District","Thalberg Elementary School","Math","220","219","99.5","219","32","14.6","62","28.3","80","36.5","45","20.5","125","57.1"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","ELA","8","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","Math","8","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1311411","1310011","Southington School District","Urbin T. Kelley School","ELA","177","176","99.4","176","7","4.0","33","18.8","55","31.3","81","46.0","136","77.3"
"1311411","1310011","Southington School District","Urbin T. Kelley School","Math","177","176","99.4","176","12","6.8","43","24.4","58","33.0","63","35.8","121","68.8"
"1330111","1330011","Sprague School District","Sayles School","ELA","220","219","99.5","219","52","23.7","52","23.7","84","38.4","31","14.2","115","52.5"
"1330111","1330011","Sprague School District","Sayles School","Math","220","219","99.5","219","56","25.6","86","39.3","55","25.1","22","10.0","77","35.2"
"1340611","1340011","Stafford School District","Stafford Elementary School","ELA","346","338","97.7","338","*","*","72","21.3","*","*","87","25.7","*","*"
"1340611","1340011","Stafford School District","Stafford Elementary School","Math","346","338","97.7","338","*","*","*","*","115","34.0","67","19.8","182","53.8"
"1345211","1340011","Stafford School District","Stafford Middle School","ELA","*","*","*","*","*","*","*","*","149","45.6","*","*","*","*"
"1345211","1340011","Stafford School District","Stafford Middle School","Math","*","*","*","*","49","15.0","119","36.4","*","*","*","*","*","*"
"1355611","1350011","Stamford School District","Cloonan School","ELA","516","511","99.0","511","140","27.4","130","25.4","156","30.5","85","16.6","241","47.2"
"1355611","1350011","Stamford School District","Cloonan School","Math","516","509","98.6","509","208","40.9","128","25.1","87","17.1","86","16.9","173","34.0"
"1352011","1350011","Stamford School District","Davenport Ridge School","ELA","285","282","98.9","282","84","29.8","67","23.8","71","25.2","60","21.3","131","46.5"
"1352011","1350011","Stamford School District","Davenport Ridge School","Math","285","282","98.9","282","76","27.0","94","33.3","64","22.7","48","17.0","112","39.7"
"1355311","1350011","Stamford School District","Dolan School","ELA","496","491","99.0","491","119","24.2","126","25.7","178","36.3","68","13.8","246","50.1"
"1355311","1350011","Stamford School District","Dolan School","Math","496","490","98.8","490","164","33.5","128","26.1","125","25.5","73","14.9","198","40.4"
"1352211","1350011","Stamford School District","Hart School","ELA","294","293","99.7","293","65","22.2","58","19.8","75","25.6","95","32.4","170","58.0"
"1352211","1350011","Stamford School District","Hart School","Math","294","293","99.7","293","64","21.8","81","27.6","62","21.2","86","29.4","148","50.5"
"1351211","1350011","Stamford School District","Julia A. Stark School","ELA","311","308","99.0","308","89","28.9","82","26.6","86","27.9","51","16.6","137","44.5"
"1351211","1350011","Stamford School District","Julia A. Stark School","Math","311","307","98.7","307","106","34.5","97","31.6","70","22.8","34","11.1","104","33.9"
"1350511","1350011","Stamford School District","K. T. Murphy School","ELA","218","218","100.0","218","44","20.2","52","23.9","68","31.2","54","24.8","122","56.0"
"1350511","1350011","Stamford School District","K. T. Murphy School","Math","218","218","100.0","218","46","21.1","62","28.4","66","30.3","44","20.2","110","50.5"
"1350611","1350011","Stamford School District","Newfield School","ELA","311","308","99.0","308","95","30.8","73","23.7","69","22.4","71","23.1","140","45.5"
"1350611","1350011","Stamford School District","Newfield School","Math","311","307","98.7","307","106","34.5","86","28.0","62","20.2","53","17.3","115","37.5"
"1351811","1350011","Stamford School District","Northeast School","ELA","352","347","98.6","347","116","33.4","74","21.3","76","21.9","81","23.3","157","45.2"
"1351811","1350011","Stamford School District","Northeast School","Math","352","344","97.7","344","117","34.0","89","25.9","69","20.1","69","20.1","138","40.1"
"1355811","1350011","Stamford School District","Rippowam Middle School","ELA","799","786","98.4","786","248","31.6","208","26.5","234","29.8","96","12.2","330","42.0"
"1355811","1350011","Stamford School District","Rippowam Middle School","Math","799","789","98.7","789","314","39.8","230","29.2","144","18.3","101","12.8","245","31.1"
"1350811","1350011","Stamford School District","Rogers International School","ELA","524","523","99.8","523","88","16.8","112","21.4","185","35.4","138","26.4","323","61.8"
"1350811","1350011","Stamford School District","Rogers International School","Math","524","524","100.0","524","115","21.9","132","25.2","119","22.7","158","30.2","277","52.9"
"1350911","1350011","Stamford School District","Roxbury School","ELA","298","294","98.7","294","81","27.6","68","23.1","85","28.9","60","20.4","145","49.3"
"1350911","1350011","Stamford School District","Roxbury School","Math","298","294","98.7","294","86","29.3","100","34.0","68","23.1","40","13.6","108","36.7"
"1355711","1350011","Stamford School District","Scofield Middle School","ELA","705","700","99.3","700","97","13.9","156","22.3","281","40.1","166","23.7","447","63.9"
"1355711","1350011","Stamford School District","Scofield Middle School","Math","705","701","99.4","701","126","18.0","218","31.1","183","26.1","174","24.8","357","50.9"
"1351111","1350011","Stamford School District","Springdale School","ELA","327","326","99.7","326","107","32.8","82","25.2","68","20.9","69","21.2","137","42.0"
"1351111","1350011","Stamford School District","Springdale School","Math","327","326","99.7","326","104","31.9","100","30.7","82","25.2","40","12.3","122","37.4"
"1352111","1350011","Stamford School District","Stillmeadow School","ELA","334","334","100.0","334","99","29.6","82","24.6","86","25.7","67","20.1","153","45.8"
"1352111","1350011","Stamford School District","Stillmeadow School","Math","334","334","100.0","334","99","29.6","85","25.4","84","25.1","66","19.8","150","44.9"
"1351911","1350011","Stamford School District","Toquam Magnet School","ELA","317","314","99.1","314","95","30.3","76","24.2","83","26.4","60","19.1","143","45.5"
"1351911","1350011","Stamford School District","Toquam Magnet School","Math","317","314","99.1","314","82","26.1","103","32.8","77","24.5","52","16.6","129","41.1"
"1355511","1350011","Stamford School District","Turn of River School","ELA","612","609","99.5","609","225","36.9","139","22.8","162","26.6","83","13.6","245","40.2"
"1355511","1350011","Stamford School District","Turn of River School","Math","613","608","99.2","608","253","41.6","143","23.5","114","18.8","98","16.1","212","34.9"
"1351411","1350011","Stamford School District","Westover School","ELA","328","325","99.1","325","62","19.1","60","18.5","77","23.7","126","38.8","203","62.5"
"1351411","1350011","Stamford School District","Westover School","Math","328","325","99.1","325","88","27.1","72","22.2","49","15.1","116","35.7","165","50.8"
"1360311","1360011","Sterling School District","Sterling Community School","ELA","283","278","98.2","278","51","18.3","72","25.9","97","34.9","58","20.9","155","55.8"
"1360311","1360011","Sterling School District","Sterling Community School","Math","283","278","98.2","278","95","34.2","107","38.5","52","18.7","24","8.6","76","27.3"
"1370511","1370011","Stonington School District","Deans Mill School","ELA","175","171","97.7","171","15","8.8","16","9.4","45","26.3","95","55.6","140","81.9"
"1370511","1370011","Stonington School District","Deans Mill School","Math","176","172","97.7","172","13","7.6","29","16.9","61","35.5","69","40.1","130","75.6"
"1375211","1370011","Stonington School District","Mystic Middle School","ELA","402","392","97.5","392","54","13.8","69","17.6","144","36.7","125","31.9","269","68.6"
"1375211","1370011","Stonington School District","Mystic Middle School","Math","402","391","97.3","391","54","13.8","92","23.5","107","27.4","138","35.3","245","62.7"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","ELA","263","261","99.2","261","30","11.5","53","20.3","107","41.0","71","27.2","178","68.2"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","Math","263","261","99.2","261","51","19.5","75","28.7","70","26.8","65","24.9","135","51.7"
"1370411","1370011","Stonington School District","West Broad Street School","ELA","147","146","99.3","146","22","15.1","19","13.0","37","25.3","68","46.6","105","71.9"
"1370411","1370011","Stonington School District","West Broad Street School","Math","147","146","99.3","146","11","7.5","32","21.9","44","30.1","59","40.4","103","70.5"
"1381311","1380011","Stratford School District","Eli Whitney School","ELA","305","301","98.7","301","42","14.0","76","25.2","99","32.9","84","27.9","183","60.8"
"1381311","1380011","Stratford School District","Eli Whitney School","Math","305","301","98.7","301","72","23.9","108","35.9","87","28.9","34","11.3","121","40.2"
"1380311","1380011","Stratford School District","Chapel School","ELA","301","297","98.7","297","96","32.3","72","24.2","91","30.6","38","12.8","129","43.4"
"1380311","1380011","Stratford School District","Chapel School","Math","301","296","98.3","296","105","35.5","105","35.5","64","21.6","22","7.4","86","29.1"
"1385211","1380011","Stratford School District","David Wooster Middle School","ELA","551","544","98.7","544","155","28.5","135","24.8","175","32.2","79","14.5","254","46.7"
"1385211","1380011","Stratford School District","David Wooster Middle School","Math","551","541","98.2","541","265","49.0","151","27.9","79","14.6","46","8.5","125","23.1"
"1380411","1380011","Stratford School District","Franklin School","ELA","134","134","100.0","134","43","32.1","41","30.6","35","26.1","15","11.2","50","37.3"
"1380411","1380011","Stratford School District","Franklin School","Math","134","134","100.0","134","57","42.5","49","36.6","*","*","*","*","28","20.9"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","ELA","558","558","100.0","558","130","23.3","159","28.5","209","37.5","60","10.8","269","48.2"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","Math","558","557","99.8","557","248","44.5","180","32.3","87","15.6","42","7.5","129","23.2"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","ELA","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","Math","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1380811","1380011","Stratford School District","Lordship School","ELA","141","141","100.0","141","35","24.8","39","27.7","40","28.4","27","19.1","67","47.5"
"1380811","1380011","Stratford School District","Lordship School","Math","141","141","100.0","141","43","30.5","43","30.5","29","20.6","26","18.4","55","39.0"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1380911","1380011","Stratford School District","Nichols School","ELA","255","255","100.0","255","78","30.6","73","28.6","65","25.5","39","15.3","104","40.8"
"1380911","1380011","Stratford School District","Nichols School","Math","255","255","100.0","255","102","40.0","86","33.7","51","20.0","16","6.3","67","26.3"
"1381011","1380011","Stratford School District","Second Hill Lane School","ELA","346","345","99.7","345","82","23.8","79","22.9","111","32.2","73","21.2","184","53.3"
"1381011","1380011","Stratford School District","Second Hill Lane School","Math","346","345","99.7","345","113","32.8","119","34.5","78","22.6","35","10.1","113","32.8"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","ELA","407","404","99.3","404","65","16.1","85","21.0","123","30.4","131","32.4","254","62.9"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","Math","407","404","99.3","404","102","25.2","128","31.7","81","20.0","93","23.0","174","43.1"
"1381411","1380011","Stratford School District","Wilcoxson School","ELA","199","197","99.0","197","56","28.4","48","24.4","64","32.5","29","14.7","93","47.2"
"1381411","1380011","Stratford School District","Wilcoxson School","Math","199","197","99.0","197","64","32.5","66","33.5","55","27.9","12","6.1","67","34.0"
"1390311","1390011","Suffield School District","McAlister Intermediate School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1390311","1390011","Suffield School District","McAlister Intermediate School","Math","*","*","*","*","*","*","*","*","147","32.2","*","*","*","*"
"1395111","1390011","Suffield School District","Suffield Middle School","ELA","561","551","98.2","551","61","11.1","105","19.1","215","39.0","170","30.9","385","69.9"
"1395111","1390011","Suffield School District","Suffield Middle School","Math","561","548","97.7","548","*","*","161","29.4","*","*","146","26.6","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","98","98","100.0","98","44","44.9","37","37.8","*","*","*","*","17","17.3"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","98","98","100.0","98","52","53.1","41","41.8","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","172","168","97.7","168","38","22.6","52","31.0","57","33.9","21","12.5","78","46.4"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","172","167","97.1","167","72","43.1","49","29.3","32","19.2","14","8.4","46","27.5"
"1400111","1400011","Thomaston School District","Black Rock School","ELA","68","67","98.5","67","20","29.9","21","31.3","18","26.9","8","11.9","26","38.8"
"1400111","1400011","Thomaston School District","Black Rock School","Math","68","67","98.5","67","20","29.9","22","32.8","18","26.9","7","10.4","25","37.3"
"1400211","1400011","Thomaston School District","Thomaston Center School","ELA","217","216","99.5","216","57","26.4","51","23.6","65","30.1","43","19.9","108","50.0"
"1400211","1400011","Thomaston School District","Thomaston Center School","Math","217","216","99.5","216","37","17.1","89","41.2","54","25.0","36","16.7","90","41.7"
"1406211","1400011","Thomaston School District","Thomaston High School","ELA","168","168","100.0","168","26","15.5","40","23.8","67","39.9","35","20.8","102","60.7"
"1406211","1400011","Thomaston School District","Thomaston High School","Math","168","168","100.0","168","37","22.0","49","29.2","56","33.3","26","15.5","82","48.8"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","ELA","159","153","96.2","153","48","31.4","51","33.3","36","23.5","18","11.8","54","35.3"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","Math","159","153","96.2","153","38","24.8","56","36.6","45","29.4","14","9.2","59","38.6"
"1415111","1410011","Thompson School District","Thompson Middle School","ELA","338","322","95.3","322","96","29.8","108","33.5","92","28.6","26","8.1","118","36.6"
"1415111","1410011","Thompson School District","Thompson Middle School","Math","338","323","95.6","323","138","42.7","120","37.2","49","15.2","16","5.0","65","20.1"
"1420211","1420011","Tolland School District","Tolland Intermediate School","ELA","544","544","100.0","544","46","8.5","102","18.8","152","27.9","244","44.9","396","72.8"
"1420211","1420011","Tolland School District","Tolland Intermediate School","Math","542","541","99.8","541","52","9.6","136","25.1","186","34.4","167","30.9","353","65.2"
"1425111","1420011","Tolland School District","Tolland Middle School","ELA","662","657","99.2","657","64","9.7","137","20.9","284","43.2","172","26.2","456","69.4"
"1425111","1420011","Tolland School District","Tolland Middle School","Math","662","657","99.2","657","49","7.5","161","24.5","256","39.0","191","29.1","447","68.0"
"1430111","1430011","Torrington School District","East School","ELA","187","171","91.4","171","30","17.5","42","24.6","45","26.3","54","31.6","99","57.9"
"1430111","1430011","Torrington School District","East School","Math","187","171","91.4","171","26","15.2","62","36.3","58","33.9","25","14.6","83","48.5"
"1430211","1430011","Torrington School District","Forbes School","ELA","185","180","97.3","180","67","37.2","44","24.4","47","26.1","22","12.2","69","38.3"
"1430211","1430011","Torrington School District","Forbes School","Math","185","179","96.8","179","79","44.1","60","33.5","34","19.0","6","3.4","40","22.3"
"1431511","1430011","Torrington School District","Forbes School / ABC","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1431511","1430011","Torrington School District","Forbes School / ABC","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1430811","1430011","Torrington School District","Southwest School","ELA","142","140","98.6","140","22","15.7","32","22.9","46","32.9","40","28.6","86","61.4"
"1430811","1430011","Torrington School District","Southwest School","Math","142","140","98.6","140","38","27.1","55","39.3","38","27.1","9","6.4","47","33.6"
"1430911","1430011","Torrington School District","Torringford School","ELA","340","334","98.2","334","71","21.3","86","25.7","105","31.4","72","21.6","177","53.0"
"1430911","1430011","Torrington School District","Torringford School","Math","342","336","98.2","336","77","22.9","151","44.9","80","23.8","28","8.3","108","32.1"
"1435111","1430011","Torrington School District","Torrington Middle School","ELA","1006","960","95.4","960","287","29.9","307","32.0","312","32.5","54","5.6","366","38.1"
"1435111","1430011","Torrington School District","Torrington Middle School","Math","1006","951","94.5","951","417","43.8","351","36.9","143","15.0","40","4.2","183","19.2"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","ELA","193","192","99.5","192","39","20.3","61","31.8","50","26.0","42","21.9","92","47.9"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","Math","193","192","99.5","192","47","24.5","80","41.7","45","23.4","20","10.4","65","33.9"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","ELA","129","124","96.1","124","85","68.5","25","20.2","*","*","*","*","14","11.3"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","Math","129","120","93.0","120","94","78.3","*","*","*","*","0","0.0","*","*"
"1440111","1440011","Trumbull School District","Booth Hill School","ELA","257","257","100.0","257","8","3.1","31","12.1","75","29.2","143","55.6","218","84.8"
"1440111","1440011","Trumbull School District","Booth Hill School","Math","257","257","100.0","257","8","3.1","40","15.6","83","32.3","126","49.0","209","81.3"
"1440811","1440011","Trumbull School District","Daniels Farm School","ELA","247","246","99.6","246","8","3.3","38","15.4","50","20.3","150","61.0","200","81.3"
"1440811","1440011","Trumbull School District","Daniels Farm School","Math","247","246","99.6","246","9","3.7","36","14.6","76","30.9","125","50.8","201","81.7"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","ELA","297","296","99.7","296","18","6.1","36","12.2","75","25.3","167","56.4","242","81.8"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","Math","297","296","99.7","296","17","5.7","54","18.2","103","34.8","122","41.2","225","76.0"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","ELA","749","728","97.2","727","36","5.0","84","11.6","269","37.0","338","46.5","607","83.5"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","Math","749","728","97.2","727","48","6.6","126","17.3","194","26.7","359","49.4","553","76.1"
"1440411","1440011","Trumbull School District","Jane Ryan School","ELA","201","200","99.5","200","8","4.0","20","10.0","44","22.0","128","64.0","172","86.0"
"1440411","1440011","Trumbull School District","Jane Ryan School","Math","201","199","99.0","199","11","5.5","16","8.0","62","31.2","110","55.3","172","86.4"
"1445111","1440011","Trumbull School District","Madison Middle School","ELA","787","774","98.3","774","56","7.2","104","13.4","303","39.1","311","40.2","614","79.3"
"1445111","1440011","Trumbull School District","Madison Middle School","Math","787","774","98.3","774","57","7.4","151","19.5","217","28.0","349","45.1","566","73.1"
"1440311","1440011","Trumbull School District","Middlebrook School","ELA","266","266","100.0","266","18","6.8","41","15.4","74","27.8","133","50.0","207","77.8"
"1440311","1440011","Trumbull School District","Middlebrook School","Math","266","266","100.0","266","24","9.0","56","21.1","89","33.5","97","36.5","186","69.9"
"1440511","1440011","Trumbull School District","REACH","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1440511","1440011","Trumbull School District","REACH","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1440911","1440011","Trumbull School District","Tashua School","ELA","197","193","98.0","193","10","5.2","20","10.4","56","29.0","107","55.4","163","84.5"
"1440911","1440011","Trumbull School District","Tashua School","Math","197","193","98.0","193","10","5.2","33","17.1","41","21.2","109","56.5","150","77.7"
"3470115","3470015","Unified School District #2","Children's Place School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3470115","3470015","Unified School District #2","Children's Place School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3470315","3470015","Unified School District #2","Riverview School","ELA","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"3470315","3470015","Unified School District #2","Riverview School","Math","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1450111","1450011","Union School District","Union Elementary School","ELA","49","49","100.0","49","8","16.3","10","20.4","16","32.7","15","30.6","31","63.3"
"1450111","1450011","Union School District","Union Elementary School","Math","49","49","100.0","49","8","16.3","12","24.5","17","34.7","12","24.5","29","59.2"
"1460311","1460011","Vernon School District","Northeast School","ELA","137","137","100.0","137","32","23.4","27","19.7","48","35.0","30","21.9","78","56.9"
"1460311","1460011","Vernon School District","Northeast School","Math","137","137","100.0","137","28","20.4","48","35.0","43","31.4","18","13.1","61","44.5"
"1461411","1460011","Vernon School District","Center Road School","ELA","241","239","99.2","238","72","30.3","50","21.0","61","25.6","55","23.1","116","48.7"
"1461411","1460011","Vernon School District","Center Road School","Math","242","240","99.2","239","83","34.7","71","29.7","60","25.1","25","10.5","85","35.6"
"1460111","1460011","Vernon School District","Lake Street School","ELA","107","104","97.2","104","28","26.9","23","22.1","29","27.9","24","23.1","53","51.0"
"1460111","1460011","Vernon School District","Lake Street School","Math","107","104","97.2","104","24","23.1","29","27.9","33","31.7","18","17.3","51","49.0"
"1460511","1460011","Vernon School District","Loveland Hill School","ELA","8","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1460511","1460011","Vernon School District","Loveland Hill School","Math","8","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1460211","1460011","Vernon School District","Maple Street School","ELA","105","105","100.0","105","40","38.1","22","21.0","30","28.6","13","12.4","43","41.0"
"1460211","1460011","Vernon School District","Maple Street School","Math","106","106","100.0","106","38","35.8","38","35.8","24","22.6","6","5.7","30","28.3"
"1461011","1460011","Vernon School District","Skinner Road School","ELA","133","132","99.2","132","51","38.6","29","22.0","31","23.5","21","15.9","52","39.4"
"1461011","1460011","Vernon School District","Skinner Road School","Math","134","131","97.8","131","42","32.1","47","35.9","32","24.4","10","7.6","42","32.1"
"1465111","1460011","Vernon School District","Vernon Center Middle School","ELA","672","660","98.2","660","191","28.9","192","29.1","200","30.3","77","11.7","277","42.0"
"1465111","1460011","Vernon School District","Vernon Center Middle School","Math","672","659","98.1","659","241","36.6","228","34.6","124","18.8","66","10.0","190","28.8"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","ELA","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","Math","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
