"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"1430211","1430011","Torrington School District","Forbes School","0","13","8","120","0","23","231","395"
"1430811","1430011","Torrington School District","Southwest School","0","11","19","71","0","16","211","328"
"1430911","1430011","Torrington School District","Torringford School","*","27","19","76","*","19","465","610"
"1436111","1430011","Torrington School District","Torrington High School","*","44","58","194","0","*","776","1101"
"1435111","1430011","Torrington School District","Torrington Middle School","*","30","44","182","*","26","768","1056"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","0","*","24","159","*","19","257","473"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","0","0","91","70","0","0","7","168"
"1440111","1440011","Trumbull School District","Booth Hill School","*","31","17","42","0","*","429","526"
"1440811","1440011","Trumbull School District","Daniels Farm School","*","47","13","23","0","*","380","468"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","*","73","44","66","0","*","450","637"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","44","*","47","0","0","648","777"
"1440411","1440011","Trumbull School District","Jane Ryan School","0","16","9","26","0","0","341","392"
"1445111","1440011","Trumbull School District","Madison Middle School","*","58","34","72","0","*","680","848"
"1440311","1440011","Trumbull School District","Middlebrook School","*","28","23","43","*","*","365","464"
"1440911","1440011","Trumbull School District","Tashua School","0","36","*","21","0","*","320","386"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","16","*","31","0","*","165","225"
"1446111","1440011","Trumbull School District","Trumbull High School","*","130","*","177","0","0","1781","2195"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","0","10","*","0","*","*","17"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","0","*","*","0","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","0","16","13","0","0","0","29"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","0","12","*","0","0","*","21"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","0","7","*","0","*","*","12"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","*","15","6","0","0","*","23"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","0","14","19","0","*","*","38"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","0","39","13","0","*","*","60"
"3361115","3360015","Unified School District #1","Manson Youth Institution","*","*","171","101","0","*","38","315"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","0","*","10","0","0","*","17"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","0","11","*","0","0","*","19"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","0","13","*","0","*","*","24"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","0","8","*","0","0","*","15"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","0","*","*","0","0","*","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","0","0","*","*","0","0","18","36"
"3470115","3470015","Unified School District #2","Children's Place School","0","0","9","7","0","0","7","23"
"3470315","3470015","Unified School District #2","Riverview School","*","*","14","16","0","*","23","56"
"3476715","3470015","Unified School District #2","Walter G. Cady School","*","0","45","26","0","*","14","88"
"1450111","1450011","Union School District","Union Elementary School","0","0","*","*","0","0","68","71"
"1460311","1460011","Vernon School District","Northeast School","*","*","32","47","0","16","211","322"
"1461411","1460011","Vernon School District","Center Road School","*","32","61","34","0","*","357","496"
"1460111","1460011","Vernon School District","Lake Street School","*","7","26","17","0","*","222","278"
"1460211","1460011","Vernon School District","Maple Street School","0","*","82","75","0","*","160","334"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","0","*","*","0","0","7","11"
"1466111","1460011","Vernon School District","Rockville High School","*","*","126","96","0","0","696","973"
"1461011","1460011","Vernon School District","Skinner Road School","0","30","32","48","0","10","212","332"
"1465111","1460011","Vernon School District","Vernon Center Middle School","*","27","98","90","0","*","480","699"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","*","*","6","11","0","14","279","315"
"1480211","1480011","Wallingford School District","Highland School","*","19","*","31","*","*","227","285"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","0","*","*","0","0","12","17"
"1481011","1480011","Wallingford School District","Cook Hill School","0","16","*","90","0","*","252","365"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","*","33","*","113","0","0","515","681"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","*","15","10","59","0","*","268","360"
"1489211","1480011","Wallingford School District","Harvest Park","0","*","0","0","0","0","*","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","0","34","*","81","0","*","570","705"
"1486111","1480011","Wallingford School District","Lyman Hall High School","*","46","31","129","*","*","923","1135"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","47","*","94","0","0","746","914"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","0","19","0","66","0","0","265","350"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","0","*","0","*","0","0","10","13"
"1480311","1480011","Wallingford School District","Parker Farms School","0","21","*","62","0","*","225","327"
"1481211","1480011","Wallingford School District","Pond Hill School","0","13","13","60","0","0","269","355"
"1480411","1480011","Wallingford School District","Rock Hill School","*","17","*","62","0","0","278","364"
"1480811","1480011","Wallingford School District","Yalesville School","*","25","*","35","0","*","317","384"
"1515211","1510011","Waterbury School District","West Side Middle School","*","15","236","548","*","37","216","1057"
"1512311","1510011","Waterbury School District","Washington School","6","*","69","224","0","*","43","350"
"1512111","1510011","Waterbury School District","B. W. Tinker School","0","7","98","215","0","29","214","563"
"1510511","1510011","Waterbury School District","Bucks Hill School","*","*","96","245","0","21","50","424"
"1510611","1510011","Waterbury School District","Bunker Hill School","*","12","146","235","0","*","99","505"
"1512711","1510011","Waterbury School District","Carrington School","0","*","86","235","0","*","123","457"
"1516211","1510011","Waterbury School District","Crosby High School","*","39","437","657","*","35","283","1463"
"1510911","1510011","Waterbury School District","Driggs School","*","*","152","301","0","20","70","554"
"1511611","1510011","Waterbury School District","Duggan School","*","*","101","248","0","20","65","437"
"1519111","1510011","Waterbury School District","Enlightenment School","0","0","74","94","*","*","23","198"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","*","8","149","264","0","*","80","510"
"1512611","1510011","Waterbury School District","Gilmartin School","7","9","107","254","0","13","97","487"
"1510711","1510011","Waterbury School District","H. S. Chase School","7","21","154","345","0","15","214","756"
"1511311","1510011","Waterbury School District","Hopeville School","*","*","63","304","0","15","74","460"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","*","*","293","616","0","21","404","1358"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","*","*","103","156","0","31","291","601"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","*","8","113","282","*","16","164","585"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","8","26","323","610","0","34","219","1220"
"1515311","1510011","Waterbury School District","North End Middle School","*","20","324","574","*","23","159","1105"
"1513411","1510011","Waterbury School District","Reed School","*","0","103","189","0","*","24","329"
"1512811","1510011","Waterbury School District","Regan School","0","*","81","104","0","*","53","254"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","0","17","91","170","0","35","302","615"
"1518011","1510011","Waterbury School District","Special Education Preschool","*","*","40","110","0","10","33","200"
"1512011","1510011","Waterbury School District","Sprague School","*","*","100","239","0","*","50","400"
"1519011","1510011","Waterbury School District","State Street School","0","0","30","47","0","0","7","84"
"1512211","1510011","Waterbury School District","Walsh School","0","*","172","298","0","*","28","511"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","103","119","0","33","203","469"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","0","*","67","100","*","14","146","333"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","6","8","62","164","0","8","104","352"
"1516311","1510011","Waterbury School District","Wilby High School","*","21","467","676","*","32","130","1329"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","0","*","104","268","0","*","43","425"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","38","31","44","0","*","551","675"
"1520211","1520011","Waterford School District","Great Neck Elementary School","0","17","*","33","0","*","292","353"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","20","20","32","0","*","312","394"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","7","26","13","27","0","12","276","361"
"1526111","1520011","Waterford School District","Waterford High School","11","46","42","72","0","6","667","844"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","0","*","*","24","0","6","272","307"
"1530211","1530011","Watertown School District","John Trumbull Primary School","*","16","*","54","0","23","576","682"
"1530411","1530011","Watertown School District","Polk School","0","8","12","23","0","9","285","337"
"1535111","1530011","Watertown School District","Swift Middle School","*","19","*","65","0","18","647","770"
"1536111","1530011","Watertown School District","Watertown High School","*","26","21","36","0","*","823","928"
"1551711","1550011","West Hartford School District","Smith School","0","68","32","139","0","16","109","364"
"1559111","1550011","West Hartford School District","Achieve","0","0","*","*","0","*","*","9"
"1551611","1550011","West Hartford School District","Aiken School","*","69","28","41","0","*","296","460"
"1550211","1550011","West Hartford School District","Braeburn School","*","21","19","37","0","*","293","384"
"1555311","1550011","West Hartford School District","Bristow Middle School","*","43","35","49","0","*","268","420"
"1550411","1550011","West Hartford School District","Bugbee School","*","46","14","16","0","*","375","459"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","*","55","43","120","0","*","72","308"
"1556111","1550011","West Hartford School District","Conard High School","*","173","163","283","0","*","895","1542"
"1550611","1550011","West Hartford School District","Duffy School","0","29","28","30","0","18","398","503"
"1556211","1550011","West Hartford School District","Hall High School","*","144","143","197","0","*","954","1475"
"1555111","1550011","West Hartford School District","King Philip Middle School","*","111","71","126","*","23","574","912"
"1550911","1550011","West Hartford School District","Morley School","0","17","17","34","0","11","255","334"
"1551011","1550011","West Hartford School District","Norfeldt School","0","60","26","24","0","21","275","406"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","*","88","85","176","0","*","515","893"
"1559211","1550011","West Hartford School District","Strive-West Hartford","0","*","6","10","0","*","7","25"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","0","*","*","0","0","6","9"
"1551211","1550011","West Hartford School District","Webster Hill School","*","53","48","93","0","*","286","489"
"1551311","1550011","West Hartford School District","Whiting Lane School","0","49","60","96","0","18","315","538"
"1551511","1550011","West Hartford School District","Wolcott School","*","94","45","80","0","*","265","500"
"1561211","1560011","West Haven School District","Washington School","0","*","80","181","*","20","147","440"
"1560811","1560011","West Haven School District","Alma E. Pagels School","*","20","76","64","0","*","191","370"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","0","32","190","294","0","40","333","889"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","*","21","61","85","0","*","176","357"
"1560311","1560011","West Haven School District","Forest School","0","19","127","196","0","16","95","453"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","0","24","222","262","0","43","356","907"
"1561411","1560011","West Haven School District","Savin Rock Community School","*","*","118","242","0","19","142","533"
"1560411","1560011","West Haven School District","Seth G. Haley School","0","22","52","128","0","14","264","480"
"1566111","1560011","West Haven School District","West Haven High School","*","50","381","449","0","*","661","1590"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","*","8","*","31","0","0","268","310"
"1546111","1540011","Westbrook School District","Westbrook High School","0","6","*","7","0","*","266","286"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","*","*","22","0","*","245","276"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","0","12","8","16","0","23","402","461"
"1576111","1570011","Weston School District","Weston High School","0","20","11","19","0","9","718","777"
"1570211","1570011","Weston School District","Weston Intermediate School","0","20","7","18","0","18","482","545"
"1575111","1570011","Weston School District","Weston Middle School","*","29","*","21","0","12","561","636"
"1585111","1580011","Westport School District","Bedford Middle School","*","56","16","45","0","*","746","868"
"1580311","1580011","Westport School District","Coleytown Elementary School","0","20","8","7","0","8","404","447"
"1585311","1580011","Westport School District","Coleytown Middle School","0","19","*","12","0","*","470","512"
"1580411","1580011","Westport School District","Green's Farms School","0","25","*","*","0","27","372","452"
"1580511","1580011","Westport School District","King's Highway Elementary School","0","24","6","22","0","13","421","486"
"1580711","1580011","Westport School District","Long Lots School","0","39","*","37","0","*","479","583"
"1580811","1580011","Westport School District","Saugatuck Elementary School","0","22","*","14","0","*","471","524"
"1586111","1580011","Westport School District","Staples High School","*","85","40","62","*","*","1684","1879"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","*","*","*","0","0","35","46"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","*","21","18","40","*","7","278","366"
"1591011","1590011","Wethersfield School District","Charles Wright School","*","21","19","59","0","*","206","316"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","*","16","*","68","0","13","329","441"
"1591111","1590011","Wethersfield School District","Highcrest School","0","18","20","47","0","14","323","422"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","0","17","16","55","0","9","294","391"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","0","23","22","89","0","6","442","582"
"1596111","1590011","Wethersfield School District","Wethersfield High School","*","56","58","178","0","*","858","1157"
"1600111","1600011","Willington School District","Center School","0","*","*","7","0","*","176","193"
"1605111","1600011","Willington School District","Hall Memorial School","0","*","*","20","*","7","253","286"
"1615211","1610011","Wilton School District","Middlebrook School","*","50","10","21","*","13","956","1053"
"1610711","1610011","Wilton School District","Cider Mill School","*","75","19","33","0","*","852","996"
"1610511","1610011","Wilton School District","Miller-Driscoll School","0","90","14","33","*","*","788","937"
"1616111","1610011","Wilton School District","Wilton High School","0","87","21","37","0","13","1151","1309"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","7","22","0","0","174","208"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","0","0","*","*","0","0","232","255"
"1625111","1620011","Winchester School District","Pearson Middle School","0","0","*","*","0","0","195","205"
"1620111","1620011","Winchester School District","WISE Academy","0","0","0","*","0","*","*","6"
"1638011","1630011","Windham School District","Early Headstart","0","0","0","*","0","0","*","22"
"1630111","1630011","Windham School District","Natchaug School","0","*","18","256","0","*","75","366"
"1630311","1630011","Windham School District","North Windham School","*","*","14","365","0","11","116","511"
"1630611","1630011","Windham School District","W. B. Sweeney School","*","*","18","242","0","13","74","350"
"1630511","1630011","Windham School District","Windham Center School","*","*","6","188","0","9","126","332"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","0","0","*","165","0","*","41","217"
"1636111","1630011","Windham School District","Windham High School","*","*","32","415","0","9","208","673"
"1635111","1630011","Windham School District","Windham Middle School","9","7","44","475","0","8","175","718"
"1650111","1650011","Windsor Locks School District","North Street School","0","43","*","63","*","43","274","460"
"1650411","1650011","Windsor Locks School District","South Elementary School","0","33","37","*","0","*","255","362"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","*","42","45","42","0","*","416","552"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","*","37","33","27","0","*","261","372"
"1640111","1640011","Windsor School District","Clover Street School","*","16","139","41","*","9","92","299"
"1640811","1640011","Windsor School District","John F. Kennedy School","0","21","185","88","0","24","123","441"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","0","*","161","59","*","35","162","444"
"1640511","1640011","Windsor School District","Poquonock Elementary School","*","16","119","41","0","*","64","254"
"1645311","1640011","Windsor School District","Sage Park Middle School","*","35","352","107","0","*","224","751"
"1646111","1640011","Windsor School District","Windsor High School","0","46","626","155","0","26","346","1199"
"1660611","1660011","Wolcott School District","Alcott School","0","8","6","17","0","11","281","323"
"1660211","1660011","Wolcott School District","Frisbie School","0","12","9","17","0","10","304","352"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","0","12","12","19","0","22","575","640"
"1660511","1660011","Wolcott School District","Wakelee School","*","*","12","17","0","15","341","392"
"1666111","1660011","Wolcott School District","Wolcott High School","*","12","11","37","*","20","782","865"
"1670311","1670011","Woodbridge School District","Beecher Road School","*","111","26","39","*","12","547","744"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","70","*","32","0","15","926","1055"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","0","*","*","16","0","14","465","499"
"1695111","1690011","Woodstock School District","Woodstock Middle School","0","*","*","12","0","9","365","394"

