"school_code","district_code","district","school","no","yes","total"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","279","0","279"
"1480211","1480011","Wallingford School District","Highland School","317","17","334"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","11","0","11"
"1481011","1480011","Wallingford School District","Cook Hill School","327","45","372"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","699","28","727"
"1480511","1480011","Wallingford School District","Education Enhancement Program","15","0","15"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","288","34","322"
"1489211","1480011","Wallingford School District","Harvest Park","6","0","6"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","662","14","676"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1010","26","1036"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","800","20","820"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","298","26","324"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","10","0","10"
"1480311","1480011","Wallingford School District","Parker Farms School","228","34","262"
"1481211","1480011","Wallingford School District","Pond Hill School","289","26","315"
"1480411","1480011","Wallingford School District","Rock Hill School","296","26","322"
"1480811","1480011","Wallingford School District","Yalesville School","308","13","321"
"3480115","3480015","Waterbury School District","Bridgeport Detention Center","*","*","*"
"3481115","3480015","Waterbury School District","BRAVE","*","0","*"
"3480415","3480015","Waterbury School District","SAGE","*","0","*"
"1515211","1510011","Waterbury School District","West Side Middle School","838","179","1017"
"1512311","1510011","Waterbury School District","Washington School","273","49","322"
"1512111","1510011","Waterbury School District","B. W. Tinker School","531","64","595"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","*","*","17"
"1514611","1510011","Waterbury School District","Bucks Hill Autism","9","0","9"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","0","152","152"
"1510511","1510011","Waterbury School District","Bucks Hill School","377","76","453"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","*","*","22"
"1510611","1510011","Waterbury School District","Bunker Hill School","432","58","490"
"1511911","1510011","Waterbury School District","Carrington ESC","10","0","10"
"1512711","1510011","Waterbury School District","Carrington School","462","35","497"
"1514111","1510011","Waterbury School District","Chase Bilingual","0","104","104"
"1514511","1510011","Waterbury School District","Crosby Autism","6","0","6"
"1516211","1510011","Waterbury School District","Crosby High School","956","181","1137"
"1510911","1510011","Waterbury School District","Driggs School","451","56","507"
"1511611","1510011","Waterbury School District","Duggan School","449","47","496"
"1519111","1510011","Waterbury School District","Enlightenment School","148","20","168"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","481","44","525"
"1512611","1510011","Waterbury School District","Gilmartin School","427","46","473"
"1510711","1510011","Waterbury School District","H. S. Chase School","573","102","675"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","0","95","95"
"1511311","1510011","Waterbury School District","Hopeville School","297","92","389"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1053","199","1252"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","564","26","590"
"1519811","1510011","Waterbury School District","Maloney Prek","26","0","26"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","*","*","29"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","507","74","581"
"1512911","1510011","Waterbury School District","Michael F. Wallace Autism","7","0","7"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1025","169","1194"
"1511811","1510011","Waterbury School District","North End ESC","7","0","7"
"1515311","1510011","Waterbury School District","North End Middle School","831","154","985"
"1512411","1510011","Waterbury School District","Reed ESC","18","0","18"
"1513411","1510011","Waterbury School District","Reed School","401","63","464"
"1512811","1510011","Waterbury School District","Regan School","244","18","262"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","596","17","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","228","0","228"
"1512011","1510011","Waterbury School District","Sprague School","421","55","476"
"1519011","1510011","Waterbury School District","State Street School","50","18","68"
"1512211","1510011","Waterbury School District","Walsh School","302","58","360"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","478"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","335","6","341"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","840","25","865"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","316","34","350"
"1511711","1510011","Waterbury School District","Wilby ESC","11","0","11"
"1516311","1510011","Waterbury School District","Wilby High School","909","167","1076"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","*","*","15"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","398","54","452"
"1521111","1520011","Waterford School District","Autism Class","*","0","*"
"1520311","1520011","Waterford School District","Avery Point Transition Program","8","0","8"
"1525111","1520011","Waterford School District","Clark Lane Middle School","627","10","637"
"1520211","1520011","Waterford School District","Great Neck Elementary School","*","*","300"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","344","12","356"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","349","15","364"
"1526111","1520011","Waterford School District","Waterford High School","834","12","846"
"1521211","1520011","Waterford School District","Waterford High School Tutor Center","*","0","*"
"3480315","3480015","Watertown School District","Hartford Detention Center","9","0","9"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","287","11","298"
"1530211","1530011","Watertown School District","John Trumbull Primary School","603","36","639"
"1530411","1530011","Watertown School District","Polk School","312","13","325"
"1535111","1530011","Watertown School District","Swift Middle School","649","11","660"
"1536111","1530011","Watertown School District","Watertown High School","830","9","839"
"1530811","1530011","Watertown School District","Watertown Transition Academy","*","0","*"
"1551711","1550011","West Hartford School District","Smith School","307","67","374"
"1559111","1550011","West Hartford School District","Achieve","*","*","13"
"1557311","1550011","West Hartford School District","REACH","*","*","40"
"1551611","1550011","West Hartford School District","Aiken School","376","34","410"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","*","*","6"
"1550211","1550011","West Hartford School District","Braeburn School","326","24","350"
"1555311","1550011","West Hartford School District","Bristow Middle School","411","6","417"
"1550411","1550011","West Hartford School District","Bugbee School","402","18","420"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","421","30","451"
"1556111","1550011","West Hartford School District","Conard High School","1422","34","1456"
"1550611","1550011","West Hartford School District","Duffy School","454","34","488"
"1556211","1550011","West Hartford School District","Hall High School","1404","43","1447"
"1555111","1550011","West Hartford School District","King Philip Middle School","948","37","985"
"1550911","1550011","West Hartford School District","Morley School","275","8","283"
"1559411","1550011","West Hartford School District","Norfeldt Learning Center","10","0","10"
"1551011","1550011","West Hartford School District","Norfeldt School","331","12","343"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","845","29","874"
"1559211","1550011","West Hartford School District","Strive-West Hartford","*","*","32"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","*","*","17"
"1551211","1550011","West Hartford School District","Webster Hill School","365","50","415"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","*","*","10"
"1551311","1550011","West Hartford School District","Whiting Lane School","353","43","396"
"1559611","1550011","West Hartford School District","Wolcott Learning Center","*","*","14"
"1551511","1550011","West Hartford School District","Wolcott School","414","44","458"
"1561211","1560011","West Haven School District","Washington School","376","96","472"
"1560111","1560011","West Haven School District","Life Skills","*","*","7"
"1561111","1560011","West Haven School District","ASD Lab","*","*","6"
"1560811","1560011","West Haven School District","Alma E. Pagels School","284","48","332"
"1560711","1560011","West Haven School District","Blended","16","0","16"
"1560511","1560011","West Haven School District","Blended (Molloy)","12","0","12"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","848","109","957"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","255","37","292"
"1560311","1560011","West Haven School District","Forest School","341","104","445"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","746","60","806"
"1560211","1560011","West Haven School District","PACE","*","*","36"
"1561411","1560011","West Haven School District","Savin Rock Community School","367","106","473"
"1560411","1560011","West Haven School District","Seth G. Haley School","332","75","407"
"1566111","1560011","West Haven School District","West Haven High School","1314","114","1428"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","219","43","262"
"1546111","1540011","Westbrook School District","Westbrook High School","267","6","273"
"1545111","1540011","Westbrook School District","Westbrook Middle School","213","14","227"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","426","15","441"
"1576111","1570011","Weston School District","Weston High School","*","*","814"
"1570211","1570011","Weston School District","Weston Intermediate School","*","*","521"
"1575111","1570011","Weston School District","Weston Middle School","*","*","586"
"1585111","1580011","Westport School District","Bedford Middle School","*","*","857"
"1580111","1580011","Westport School District","CES Segregated","7","0","7"
"1580311","1580011","Westport School District","Coleytown Elementary School","363","8","371"
"1585311","1580011","Westport School District","Coleytown Middle School","*","*","513"
"1580411","1580011","Westport School District","Green's Farms School","*","*","418"
"1580211","1580011","Westport School District","Green's Farms Segregated","*","0","*"
"1580511","1580011","Westport School District","King's Highway Elementary School","484","6","490"
"1580611","1580011","Westport School District","King's Highway Segregated","*","0","*"
"1580711","1580011","Westport School District","Long Lots School","537","8","545"
"1580811","1580011","Westport School District","Saugatuck Elementary School","474","9","483"
"1586111","1580011","Westport School District","Staples High School","1846","7","1853"
"1588011","1580011","Westport School District","Stepping Stones Preschool","54","0","54"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","296","43","339"
"1591011","1590011","Wethersfield School District","Charles Wright School","252","67","319"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","360","50","410"
"1591111","1590011","Wethersfield School District","Highcrest School","390","35","425"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","313","32","345"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","537","23","560"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1126","26","1152"
"1590111","1590011","Wethersfield School District","Wethersfield Transition Academy","*","*","15"
"1600111","1600011","Willington School District","Center School","*","*","242"
"1605111","1600011","Willington School District","Hall Memorial School","*","*","184"
"1615211","1610011","Wilton School District","Middlebrook School","*","*","1014"
"1610711","1610011","Wilton School District","Cider Mill School","*","*","886"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","*","817"
"1616111","1610011","Wilton School District","Wilton High School","*","*","1331"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","199","19","218"
"1625111","1620011","Winchester School District","Pearson Middle School","293","25","318"
"1631211","1630011","Windham School District","Assisted Work Program","*","*","9"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","493","67","560"
"1638011","1630011","Windham School District","Early Headstart","36","0","36"
"1630111","1630011","Windham School District","Natchaug School","212","102","314"
"1630811","1630011","Windham School District","North Windham ASD Program","*","*","6"
"1630311","1630011","Windham School District","North Windham School","317","158","475"
"1631111","1630011","Windham School District","Sweeney ASD Program","6","0","6"
"1630911","1630011","Windham School District","Sweeney Medically Fragile Program","*","*","*"
"1630611","1630011","Windham School District","W. B. Sweeney School","161","99","260"
"1630511","1630011","Windham School District","Windham Center School","186","93","279"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","178","0","178"
"1631011","1630011","Windham School District","Windham Early Childhood Tuckie Road","48","0","48"
"1636111","1630011","Windham School District","Windham High School","415","166","581"
"1635111","1630011","Windham School District","Windham Middle School","409","147","556"
"1650111","1650011","Windsor Locks School District","North Street School","409","26","435"
"1650611","1650011","Windsor Locks School District","Pine Meadow Academy","34","0","34"
"1650211","1650011","Windsor Locks School District","RISE Transition Academy","11","0","11"
"1650411","1650011","Windsor Locks School District","South Elementary School","312","28","340"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","387","12","399"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","338","8","346"
"1640111","1640011","Windsor School District","Clover Street School","255","16","271"
"1640211","1640011","Windsor School District","Community Based Transition Academy","15","0","15"
"1640411","1640011","Windsor School District","Expulsion","*","0","*"
"1640811","1640011","Windsor School District","John F. Kennedy School","352","22","374"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","339","27","366"
"1640511","1640011","Windsor School District","Poquonock Elementary School","287","16","303"
"1645311","1640011","Windsor School District","Sage Park Middle School","666","22","688"
"1640311","1640011","Windsor School District","Spark","*","*","17"
"1646111","1640011","Windsor School District","Windsor High School","1109","29","1138"
"1660311","1660011","Wolcott School District","ABC Classroom","*","0","*"
"1660611","1660011","Wolcott School District","Alcott School","261","14","275"
"1660211","1660011","Wolcott School District","Frisbie School","282","17","299"
"1660411","1660011","Wolcott School District","Phoenix Program","*","0","*"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","*","*","572"
"1660511","1660011","Wolcott School District","Wakelee School","323","16","339"
"1666111","1660011","Wolcott School District","Wolcott High School","*","*","788"
"1670311","1670011","Woodbridge School District","Beecher Road School","764","10","774"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","1065","0","1065"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","*","*","430"
"1695111","1690011","Woodstock School District","Woodstock Middle School","408","0","408"

