"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Special Education","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","N",194,158,81.4,157,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","Y",14,12,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","ELA","N",509,507,99.6,507,"*","*",68,13.4,162,32.0,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","ELA","Y",66,66,100.0,66,25,37.9,20,30.3,"*","*","*","*",21,31.8
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Math","N",509,507,99.6,507,"*","*",107,21.1,198,39.1,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Math","Y",66,66,100.0,66,28,42.4,23,34.8,"*","*","*","*",15,22.7
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","ELA","N",610,608,99.7,608,"*","*",118,19.4,287,47.2,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","ELA","Y",65,63,96.9,63,28,44.4,20,31.7,"*","*","*","*",15,23.8
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Math","N",610,608,99.7,608,"*","*",186,30.6,222,36.5,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Math","Y",65,64,98.5,64,34,53.1,21,32.8,"*","*","*","*",9,14.1
"Torrington School District","=""1430011""","East School","=""1430111""","ELA","N",168,136,81.0,136,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","ELA","Y",17,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Math","N",168,139,82.7,138,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","Math","Y",17,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","ELA","N",150,147,98.0,147,31,21.1,34,23.1,"*","*","*","*",82,55.8
"Torrington School District","=""1430011""","Forbes School","=""1430211""","ELA","Y",34,34,100.0,34,22,64.7,6,17.6,"*","*","*","*",6,17.6
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Math","N",151,149,98.7,149,43,28.9,61,40.9,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Math","Y",34,34,100.0,34,26,76.5,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","ELA","N",130,129,99.2,129,"*","*",35,27.1,"*","*",26,20.2,"*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","ELA","Y",26,26,100.0,26,12,46.2,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Math","N",130,129,99.2,129,36,27.9,55,42.6,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Math","Y",26,26,100.0,26,16,61.5,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","ELA","N",282,281,99.6,281,34,12.1,61,21.7,105,37.4,81,28.8,186,66.2
"Torrington School District","=""1430011""","Torringford School","=""1430911""","ELA","Y",45,43,95.6,42,21,50.0,13,31.0,8,19.0,0,0.0,8,19.0
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Math","N",282,281,99.6,281,57,20.3,128,45.6,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Math","Y",45,43,95.6,43,31,72.1,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","N",213,171,80.3,168,39,23.2,"*","*",57,33.9,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","Y",24,22,91.7,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","N",213,162,76.1,162,88,54.3,46,28.4,18,11.1,10,6.2,28,17.3
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","Y",24,21,87.5,21,21,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","ELA","N",849,801,94.3,800,164,20.5,251,31.4,319,39.9,66,8.3,385,48.1
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","ELA","Y",148,133,89.9,131,92,70.2,31,23.7,8,6.1,0,0.0,8,6.1
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Math","N",849,794,93.5,793,326,41.1,284,35.8,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Math","Y",148,130,87.8,130,115,88.5,11,8.5,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","ELA","N",170,166,97.6,166,"*","*",47,28.3,59,35.5,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","ELA","Y",35,35,100.0,35,24,68.6,"*","*",0,0.0,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Math","N",171,168,98.2,168,36,21.4,73,43.5,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Math","Y",35,35,100.0,35,27,77.1,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","ELA","N",97,96,99.0,96,51,53.1,"*","*",16,16.7,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","ELA","Y",36,36,100.0,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Math","N",97,96,99.0,96,74,77.1,"*","*",6,6.3,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Math","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELA","N",238,235,98.7,235,10,4.3,"*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELA","Y",20,20,100.0,20,15,75.0,"*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Math","N",238,237,99.6,237,14,5.9,42,17.7,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Math","Y",20,20,100.0,20,11,55.0,6,30.0,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELA","N",230,227,98.7,227,8,3.5,31,13.7,"*","*","*","*",188,82.8
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELA","Y",21,21,100.0,21,6,28.6,8,38.1,"*","*","*","*",7,33.3
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Math","N",231,227,98.3,227,7,3.1,48,21.1,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Math","Y",21,21,100.0,21,10,47.6,6,28.6,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELA","N",275,273,99.3,273,"*","*",23,8.4,"*","*",158,57.9,"*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELA","Y",31,31,100.0,31,14,45.2,10,32.3,"*","*","*","*",7,22.6
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Math","N",275,273,99.3,273,"*","*",56,20.5,"*","*",109,39.9,"*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Math","Y",31,31,100.0,31,11,35.5,10,32.3,"*","*","*","*",10,32.3
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELA","N",681,646,94.9,643,"*","*",140,21.8,290,45.1,"*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELA","Y",63,58,92.1,57,32,56.1,16,28.1,"*","*","*","*",9,15.8
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Math","N",681,641,94.1,641,100,15.6,191,29.8,"*","*","*","*",350,54.6
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Math","Y",63,59,93.7,58,37,63.8,13,22.4,"*","*","*","*",8,13.8
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELA","N",192,192,100.0,192,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELA","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Math","N",192,192,100.0,192,"*","*","*","*",65,33.9,"*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Math","Y",21,21,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELA","N",710,653,92.0,653,50,7.7,168,25.7,291,44.6,144,22.1,435,66.6
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELA","Y",72,64,88.9,64,25,39.1,28,43.8,11,17.2,0,0.0,11,17.2
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Math","N",710,654,92.1,654,98,15.0,182,27.8,"*","*","*","*",374,57.2
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Math","Y",72,64,88.9,64,38,59.4,20,31.3,"*","*","*","*",6,9.4
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELA","N",250,244,97.6,244,15,6.1,43,17.6,84,34.4,"*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELA","Y",29,28,96.6,28,14,50.0,7,25.0,6,21.4,"*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Math","N",250,248,99.2,248,14,5.6,79,31.9,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Math","Y",29,28,96.6,28,14,50.0,9,32.1,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELA","N",166,165,99.4,165,8,4.8,15,9.1,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELA","Y",25,25,100.0,25,15,60.0,7,28.0,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Math","N",165,164,99.4,164,8,4.9,30,18.3,54,32.9,72,43.9,126,76.8
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Math","Y",25,25,100.0,25,11,44.0,8,32.0,6,24.0,0,0.0,6,24.0
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","N",492,242,49.2,242,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","Y",39,16,41.0,16,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","N",492,246,50.0,246,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","Y",39,12,30.8,12,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","N",8,7,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","Y",27,25,92.6,25,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","Y",27,26,96.3,26,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","ELA","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Math","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","ELA","N",97,97,100.0,97,10,10.3,"*","*","*","*",26,26.8,"*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","ELA","Y",22,22,100.0,22,16,72.7,"*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Math","N",97,97,100.0,97,11,11.3,"*","*","*","*",9,9.3,"*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Math","Y",22,22,100.0,22,17,77.3,"*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","ELA","N",217,209,96.3,209,53,25.4,"*","*","*","*",46,22.0,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","ELA","Y",37,34,91.9,34,29,85.3,"*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Math","N",217,208,95.9,208,84,40.4,"*","*","*","*",10,4.8,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Math","Y",37,33,89.2,33,30,90.9,"*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","ELA","N",92,90,97.8,89,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","ELA","Y",17,17,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Math","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Math","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","ELA","N",103,100,97.1,100,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","ELA","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Math","N",103,100,97.1,100,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Math","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","N",147,145,98.6,145,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","N",149,147,98.7,147,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","ELA","N",126,125,99.2,125,28,22.4,41,32.8,"*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","ELA","Y",27,25,92.6,25,15,60.0,7,28.0,"*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Math","N",126,124,98.4,124,39,31.5,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Math","Y",27,25,92.6,25,17,68.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","ELA","N",588,575,97.8,575,148,25.7,185,32.2,189,32.9,53,9.2,242,42.1
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","ELA","Y",69,67,97.1,67,44,65.7,15,22.4,8,11.9,0,0.0,8,11.9
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Math","N",588,576,98.0,576,154,26.7,216,37.5,"*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Math","Y",69,67,97.1,67,53,79.1,12,17.9,"*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","ELA","N",152,151,99.3,151,6,4.0,20,13.2,69,45.7,56,37.1,125,82.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","ELA","Y",38,38,100.0,38,16,42.1,15,39.5,7,18.4,0,0.0,7,18.4
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Math","N",152,151,99.3,151,"*","*",48,31.8,"*","*",30,19.9,"*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Math","Y",38,38,100.0,38,22,57.9,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","ELA","Y",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Math","Y",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","ELA","N",606,598,98.7,598,44,7.4,139,23.2,292,48.8,123,20.6,415,69.4
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","ELA","Y",76,75,98.7,75,39,52.0,27,36.0,9,12.0,0,0.0,9,12.0
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Math","N",607,598,98.5,598,"*","*",222,37.1,"*","*",109,18.2,"*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Math","Y",76,74,97.4,74,52,70.3,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","ELA","N",635,612,96.4,612,109,17.8,196,32.0,"*","*","*","*",307,50.2
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","ELA","Y",68,65,95.6,65,45,69.2,14,21.5,"*","*","*","*",6,9.2
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Math","N",635,619,97.5,619,127,20.5,213,34.4,"*","*","*","*",279,45.1
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Math","Y",68,66,97.1,66,42,63.6,17,25.8,"*","*","*","*",7,10.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","N",253,244,96.4,244,7,2.9,46,18.9,"*","*","*","*",191,78.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","Y",30,25,83.3,25,9,36.0,8,32.0,"*","*","*","*",8,32.0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","N",253,244,96.4,244,61,25.0,82,33.6,66,27.0,35,14.3,101,41.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","Y",30,26,86.7,26,19,73.1,7,26.9,0,0.0,0,0.0,0,0.0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","N",216,211,97.7,211,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","Y",19,18,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","N",216,212,98.1,212,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","ELA","N",255,250,98.0,250,"*","*","*","*",97,38.8,64,25.6,161,64.4
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","ELA","Y",32,31,96.9,31,20,64.5,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Math","N",255,252,98.8,252,"*","*",85,33.7,"*","*",46,18.3,"*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Math","Y",32,30,93.8,30,21,70.0,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","ELA","N",326,323,99.1,323,66,20.4,83,25.7,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","ELA","Y",35,35,100.0,35,19,54.3,12,34.3,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Math","N",326,325,99.7,325,55,16.9,115,35.4,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Math","Y",35,35,100.0,35,18,51.4,12,34.3,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","ELA","N",297,296,99.7,296,43,14.5,64,21.6,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","ELA","Y",35,34,97.1,34,24,70.6,7,20.6,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Math","N",298,296,99.3,296,"*","*",102,34.5,98,33.1,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Math","Y",35,35,100.0,35,23,65.7,"*","*",0,0.0,"*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","ELA","N",307,305,99.3,305,39,12.8,57,18.7,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","ELA","Y",31,31,100.0,31,16,51.6,12,38.7,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Math","N",307,306,99.7,306,39,12.7,99,32.4,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Math","Y",31,31,100.0,31,14,45.2,13,41.9,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","ELA","N",796,795,99.9,795,435,54.7,207,26.0,"*","*",26,3.3,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","ELA","Y",194,192,99.0,191,176,92.1,13,6.8,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Math","N",799,798,99.9,798,529,66.3,"*","*","*","*",13,1.6,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Math","Y",195,193,99.0,193,190,98.4,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","ELA","N",128,128,100.0,128,39,30.5,"*","*",41,32.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","ELA","Y",32,32,100.0,32,28,87.5,"*","*",0,0.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Math","N",128,128,100.0,128,55,43.0,45,35.2,25,19.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Math","Y",32,32,100.0,32,26,81.3,6,18.8,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","ELA","N",235,233,99.1,233,59,25.3,"*","*",62,26.6,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","ELA","Y",54,53,98.1,53,43,81.1,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Math","N",235,234,99.6,234,65,27.8,89,38.0,"*","*","*","*","*","*"
