drg,district_code,district,type,amount,year,pct,state_pct,school_code
C,1420011,Tolland School District,Student Support Services,1465031.0,2013-14,0.0375502056772,0.0632049017761,1420011
G,1430011,Torrington School District,Student Support Services,3963244.0,2013-14,0.0544403405698,0.0632049017761,1430011
,2780013,Trailblazers Academy District,Student Support Services,526528.0,2013-14,0.121458905705,0.0632049017761,2780013
B,1440011,Trumbull School District,Student Support Services,8310242.0,2013-14,0.082393994785,0.0632049017761,1440011
E,1450011,Union School District,Student Support Services,45063.0,2013-14,0.030048550584,0.0632049017761,1450011
G,1460011,Vernon School District,Student Support Services,3517209.0,2013-14,0.0654060469978,0.0632049017761,1460011
F,1470011,Voluntown School District,Student Support Services,565081.0,2013-14,0.102695581597,0.0632049017761,1470011
D,1480011,Wallingford School District,Student Support Services,6013874.0,2013-14,0.0552562359953,0.0632049017761,1480011
I,1510011,Waterbury School District,Student Support Services,10424274.0,2013-14,0.0381520891813,0.0632049017761,1510011
D,1520011,Waterford School District,Student Support Services,2995522.0,2013-14,0.0639522012098,0.0632049017761,1520011
D,1530011,Watertown School District,Student Support Services,2675009.0,2013-14,0.0662275018196,0.0632049017761,1530011
B,1550011,West Hartford School District,Student Support Services,9791723.0,2013-14,0.0661468725581,0.0632049017761,1550011
H,1560011,West Haven School District,Student Support Services,4329337.0,2013-14,0.0464802781892,0.0632049017761,1560011
E,1540011,Westbrook School District,Student Support Services,285658.0,2013-14,0.0170128590743,0.0632049017761,1540011
A,1570011,Weston School District,Student Support Services,3378221.0,2013-14,0.0700811969699,0.0632049017761,1570011
A,1580011,Westport School District,Student Support Services,9774989.0,2013-14,0.0873674287156,0.0632049017761,1580011
D,1590011,Wethersfield School District,Student Support Services,7927515.0,2013-14,0.139806217574,0.0632049017761,1590011
E,1600011,Willington School District,Student Support Services,448941.0,2013-14,0.0531819986195,0.0632049017761,1600011
A,1610011,Wilton School District,Student Support Services,7475190.0,2013-14,0.0947927596353,0.0632049017761,1610011
G,1620011,Winchester School District,Student Support Services,,2013-14,,0.0632049017761,1620011
I,1630011,Windham School District,Student Support Services,4439202.0,2013-14,0.0773548837706,0.0632049017761,1630011
F,1650011,Windsor Locks School District,Student Support Services,1605162.0,2013-14,0.0493506752243,0.0632049017761,1650011
D,1640011,Windsor School District,Student Support Services,1947838.0,2013-14,0.0288108042283,0.0632049017761,1640011
F,1660011,Wolcott School District,Student Support Services,1297473.0,2013-14,0.0376994308706,0.0632049017761,1660011
B,1670011,Woodbridge School District,Student Support Services,194118.0,2013-14,0.0144963154321,0.0632049017761,1670011
E,1690011,Woodstock School District,Student Support Services,579852.0,2013-14,0.0486445103159,0.0632049017761,1690011
,2880013,Achievement First Hartford Academy Inc. District,Administration and Support Services,2638821.0,2013-14,0.251717835595,0.107272839228,2880013
,2790013,Amistad Academy District,Administration and Support Services,3035797.0,2013-14,0.246718509734,0.107272839228,2790013
C,0010011,Andover School District,Administration and Support Services,664002.0,2013-14,0.141611857995,0.107272839228,0010011
H,0020011,Ansonia School District,Administration and Support Services,3921772.0,2013-14,0.116669726376,0.107272839228,0020011
E,0030011,Ashford School District,Administration and Support Services,877580.0,2013-14,0.117731686912,0.107272839228,0030011
B,0040011,Avon School District,Administration and Support Services,5417351.0,2013-14,0.105497700136,0.107272839228,0040011
C,0050011,Barkhamsted School District,Administration and Support Services,462787.0,2013-14,0.111773446153,0.107272839228,0050011
D,0070011,Berlin School District,Administration and Support Services,4587408.0,2013-14,0.0978958594225,0.107272839228,0070011
C,0080011,Bethany School District,Administration and Support Services,784969.0,2013-14,0.114437460811,0.107272839228,0080011
D,0090011,Bethel School District,Administration and Support Services,4289083.0,2013-14,0.0940368318633,0.107272839228,0090011
G,0110011,Bloomfield School District,Administration and Support Services,6519565.0,2013-14,0.141028294218,0.107272839228,0110011
C,0120011,Bolton School District,Administration and Support Services,1701456.0,2013-14,0.120805692208,0.107272839228,0120011
,2950013,Booker T. Washington Academy District,Administration and Support Services,,2013-14,,0.107272839228,2950013
E,0130011,Bozrah School District,Administration and Support Services,437135.0,2013-14,0.0983339234546,0.107272839228,0130011
D,0140011,Branford School District,Administration and Support Services,5088951.0,2013-14,0.0942736182048,0.107272839228,0140011
,2900013,Brass City Charter School District,Administration and Support Services,327378.0,2013-14,0.251667582745,0.107272839228,2900013
,2850013,Bridgeport Achievement First District,Administration and Support Services,2622743.0,2013-14,0.236095765433,0.107272839228,2850013
I,0150011,Bridgeport School District,Administration and Support Services,27424935.0,2013-14,0.0911811718789,0.107272839228,0150011
G,0170011,Bristol School District,Administration and Support Services,8161594.0,2013-14,0.0714000219967,0.107272839228,0170011
B,0180011,Brookfield School District,Administration and Support Services,4495614.0,2013-14,0.110692831157,0.107272839228,0180011
E,0190011,Brooklyn School District,Administration and Support Services,958303.0,2013-14,0.0739579243009,0.107272839228,0190011
E,0210011,Canaan School District,Administration and Support Services,281735.0,2013-14,0.130734042869,0.107272839228,0210011
F,0220011,Canterbury School District,Administration and Support Services,848716.0,2013-14,0.0900425070705,0.107272839228,0220011
C,0230011,Canton School District,Administration and Support Services,2775050.0,2013-14,0.10685232993,0.107272839228,0230011
E,0240011,Chaplin School District,Administration and Support Services,338661.0,2013-14,0.0941886136298,0.107272839228,0240011
,,Charter School for Young Children on Asylum Hill District,Administration and Support Services,,2013-14,,0.107272839228,
B,0250011,Cheshire School District,Administration and Support Services,6212393.0,2013-14,0.0950028351475,0.107272839228,0250011
E,0260011,Chester School District,Administration and Support Services,632018.0,2013-14,0.146028957272,0.107272839228,0260011
D,0270011,Clinton School District,Administration and Support Services,2955956.0,2013-14,0.0943073320065,0.107272839228,0270011
D,0280011,Colchester School District,Administration and Support Services,4254650.0,2013-14,0.103815503089,0.107272839228,0280011
E,0290011,Colebrook School District,Administration and Support Services,301065.0,2013-14,0.161681229156,0.107272839228,0290011
C,0300011,Columbia School District,Administration and Support Services,785318.0,2013-14,0.0800144925513,0.107272839228,0300011
,2680013,Common Ground High School District,Administration and Support Services,558692.0,2013-14,0.20695438937,0.107272839228,2680013
C,0310011,Cornwall School District,Administration and Support Services,384278.0,2013-14,0.128578651108,0.107272839228,0310011
E,0320011,Coventry School District,Administration and Support Services,2646636.0,2013-14,0.0948112656003,0.107272839228,0320011
D,0330011,Cromwell School District,Administration and Support Services,2796893.0,2013-14,0.0986541708872,0.107272839228,0330011
H,0340011,Danbury School District,Administration and Support Services,13096581.0,2013-14,0.0942927781546,0.107272839228,0340011
A,0350011,Darien School District,Administration and Support Services,7908795.0,2013-14,0.0893665036555,0.107272839228,0350011
E,0360011,Deep River School District,Administration and Support Services,708894.0,2013-14,0.119903284979,0.107272839228,0360011
H,0370011,Derby School District,Administration and Support Services,2481459.0,2013-14,0.114205287661,0.107272839228,0370011
D,0400011,East Granby School District,Administration and Support Services,1878144.0,2013-14,0.120861720468,0.107272839228,0400011
E,0410011,East Haddam School District,Administration and Support Services,2255550.0,2013-14,0.111834450405,0.107272839228,0410011
D,0420011,East Hampton School District,Administration and Support Services,3397490.0,2013-14,0.11743101724,0.107272839228,0420011
H,0430011,East Hartford School District,Administration and Support Services,11850547.0,2013-14,0.10474801359,0.107272839228,0430011
G,0440011,East Haven School District,Administration and Support Services,6156429.0,2013-14,0.118219119654,0.107272839228,0440011
D,0450011,East Lyme School District,Administration and Support Services,3967785.0,2013-14,0.0897086019452,0.107272839228,0450011
F,0470011,East Windsor School District,Administration and Support Services,3141031.0,2013-14,0.143930783769,0.107272839228,0470011
E,0390011,Eastford School District,Administration and Support Services,371202.0,2013-14,0.119697751906,0.107272839228,0390011
A,0460011,Easton School District,Administration and Support Services,2111928.0,2013-14,0.12673589691,0.107272839228,0460011
C,0480011,Ellington School District,Administration and Support Services,2688934.0,2013-14,0.0759247088503,0.107272839228,0480011
,2890013,Elm City College Preparatory School District,Administration and Support Services,2247901.0,2013-14,0.258160374726,0.107272839228,2890013
,2910013,Elm City Montessori School District,Administration and Support Services,,2013-14,,0.107272839228,2910013
F,0490011,Enfield School District,Administration and Support Services,10089270.0,2013-14,0.128110865438,0.107272839228,0490011
C,0500011,Essex School District,Administration and Support Services,949940.0,2013-14,0.120326691134,0.107272839228,0500011
,2720013,Explorations District,Administration and Support Services,204759.0,2013-14,0.15766920107,0.107272839228,2720013
B,0510011,Fairfield School District,Administration and Support Services,17556461.0,2013-14,0.108265764283,0.107272839228,0510011
B,0520011,Farmington School District,Administration and Support Services,4263235.0,2013-14,0.0671716282934,0.107272839228,0520011
E,0530011,Franklin School District,Administration and Support Services,374995.0,2013-14,0.118383011717,0.107272839228,0530011
B,0540011,Glastonbury School District,Administration and Support Services,11288970.0,2013-14,0.114066848201,0.107272839228,0540011
B,0560011,Granby School District,Administration and Support Services,2952726.0,2013-14,0.102074069301,0.107272839228,0560011
,2940013,Great Oaks Charter School District,Administration and Support Services,,2013-14,,0.107272839228,2940013
B,0570011,Greenwich School District,Administration and Support Services,16574532.0,2013-14,0.0901356147785,0.107272839228,0570011
F,0580011,Griswold School District,Administration and Support Services,4115958.0,2013-14,0.153200271312,0.107272839228,0580011
G,0590011,Groton School District,Administration and Support Services,7215867.0,2013-14,0.093707854794,0.107272839228,0590011
B,0600011,Guilford School District,Administration and Support Services,5721128.0,2013-14,0.100700558162,0.107272839228,0600011
G,0620011,Hamden School District,Administration and Support Services,9726732.0,2013-14,0.0856677287662,0.107272839228,0620011
E,0630011,Hampton School District,Administration and Support Services,372458.0,2013-14,0.159243786761,0.107272839228,0630011
I,0640011,Hartford School District,Administration and Support Services,53208272.0,2013-14,0.127146794353,0.107272839228,0640011
E,0650011,Hartland School District,Administration and Support Services,426872.0,2013-14,0.0983932655776,0.107272839228,0650011
C,0670011,Hebron School District,Administration and Support Services,1539505.0,2013-14,0.123124162097,0.107272839228,0670011
,2860013,Highville Charter School District,Administration and Support Services,718818.0,2013-14,0.167344712396,0.107272839228,2860013
,2640013,Integrated Day Charter School District,Administration and Support Services,722651.0,2013-14,0.193049996046,0.107272839228,2640013
,2650013,Interdistrict School for Arts and Comm District,Administration and Support Services,698053.0,2013-14,0.207310557632,0.107272839228,2650013
,2610013,Jumoke Academy District,Administration and Support Services,1258299.0,2013-14,0.169098685684,0.107272839228,2610013
E,0680011,Kent School District,Administration and Support Services,581739.0,2013-14,0.106309270709,0.107272839228,0680011
G,0690011,Killingly School District,Administration and Support Services,4035883.0,2013-14,0.0954031194131,0.107272839228,0690011
E,0710011,Lebanon School District,Administration and Support Services,1774429.0,2013-14,0.0902884649975,0.107272839228,0710011
D,0720011,Ledyard School District,Administration and Support Services,4354454.0,2013-14,0.12043666212,0.107272839228,0720011
E,0730011,Lisbon School District,Administration and Support Services,630838.0,2013-14,0.0854086812397,0.107272839228,0730011
E,0740011,Litchfield School District,Administration and Support Services,1651773.0,2013-14,0.0935713378116,0.107272839228,0740011
B,0760011,Madison School District,Administration and Support Services,3894217.0,2013-14,0.0754826906262,0.107272839228,0760011
G,0770011,Manchester School District,Administration and Support Services,11900716.0,2013-14,0.105732980617,0.107272839228,0770011
C,0780011,Mansfield School District,Administration and Support Services,2789744.0,2013-14,0.125784557361,0.107272839228,0780011
C,0790011,Marlborough School District,Administration and Support Services,754037.0,2013-14,0.102092053268,0.107272839228,0790011
H,0800011,Meriden School District,Administration and Support Services,10506948.0,2013-14,0.0869121298385,0.107272839228,0800011
G,0830011,Middletown School District,Administration and Support Services,6177366.0,2013-14,0.0753269219698,0.107272839228,0830011
D,0840011,Milford School District,Administration and Support Services,11014021.0,2013-14,0.0964480688868,0.107272839228,0840011
B,0850011,Monroe School District,Administration and Support Services,5507948.0,2013-14,0.102973336422,0.107272839228,0850011
F,0860011,Montville School District,Administration and Support Services,3316696.0,2013-14,0.0883372667484,0.107272839228,0860011
G,0880011,Naugatuck School District,Administration and Support Services,8397205.0,2013-14,0.124854739287,0.107272839228,0880011
,,"New Beginnings Inc., Family Academy District",Administration and Support Services,897239.0,2013-14,0.164465758808,0.107272839228,
I,0890011,New Britain School District,Administration and Support Services,11934645.0,2013-14,0.0796969965619,0.107272839228,0890011
A,0900011,New Canaan School District,Administration and Support Services,9477707.0,2013-14,0.117213941064,0.107272839228,0900011
B,0910011,New Fairfield School District,Administration and Support Services,3900753.0,2013-14,0.104222009448,0.107272839228,0910011
C,0920011,New Hartford School District,Administration and Support Services,801144.0,2013-14,0.0965720201948,0.107272839228,0920011
I,0930011,New Haven School District,Administration and Support Services,36830590.0,2013-14,0.108197205358,0.107272839228,0930011
I,0950011,New London School District,Administration and Support Services,8049109.0,2013-14,0.143325419885,0.107272839228,0950011
D,0960011,New Milford School District,Administration and Support Services,6955575.0,2013-14,0.11162074397,0.107272839228,0960011
D,0940011,Newington School District,Administration and Support Services,6838990.0,2013-14,0.0996256726309,0.107272839228,0940011
B,0970011,Newtown School District,Administration and Support Services,8048778.0,2013-14,0.103205725702,0.107272839228,0970011
E,0980011,Norfolk School District,Administration and Support Services,572687.0,2013-14,0.209835333965,0.107272839228,0980011
E,0990011,North Branford School District,Administration and Support Services,3163200.0,2013-14,0.104580881998,0.107272839228,0990011
F,1000011,North Canaan School District,Administration and Support Services,565839.0,2013-14,0.10258041393,0.107272839228,1000011
D,1010011,North Haven School District,Administration and Support Services,7103735.0,2013-14,0.142434646595,0.107272839228,1010011
E,1020011,North Stonington School District,Administration and Support Services,1751386.0,2013-14,0.13478971628,0.107272839228,1020011
H,1030011,Norwalk School District,Administration and Support Services,24716044.0,2013-14,0.129421042782,0.107272839228,1030011
H,1040011,Norwich School District,Administration and Support Services,3679002.0,2013-14,0.0568545010196,0.107272839228,1040011
,2630013,Odyssey Community School District,Administration and Support Services,595379.0,2013-14,0.17971611459,0.107272839228,2630013
D,1060011,Old Saybrook School District,Administration and Support Services,2594363.0,2013-14,0.105608917323,0.107272839228,1060011
B,1070011,Orange School District,Administration and Support Services,1769587.0,2013-14,0.0918263516478,0.107272839228,1070011
C,1080011,Oxford School District,Administration and Support Services,3524718.0,2013-14,0.120343523746,0.107272839228,1080011
,2830013,Park City Prep Charter School District,Administration and Support Services,839112.0,2013-14,0.250290226323,0.107272839228,2830013
,2930013,Path Academy District,Administration and Support Services,,2013-14,,0.107272839228,2930013
G,1090011,Plainfield School District,Administration and Support Services,3813279.0,2013-14,0.109026823382,0.107272839228,1090011
F,1100011,Plainville School District,Administration and Support Services,3963353.0,2013-14,0.106999867821,0.107272839228,1100011
F,1110011,Plymouth School District,Administration and Support Services,2104610.0,2013-14,0.0850080600959,0.107272839228,1110011
C,1120011,Pomfret School District,Administration and Support Services,662645.0,2013-14,0.0837032734776,0.107272839228,1120011
E,1130011,Portland School District,Administration and Support Services,2078183.0,2013-14,0.104274083223,0.107272839228,1130011
E,1140011,Preston School District,Administration and Support Services,939348.0,2013-14,0.102792670567,0.107272839228,1140011
G,1160011,Putnam School District,Administration and Support Services,2086458.0,2013-14,0.101389361061,0.107272839228,1160011
A,1170011,Redding School District,Administration and Support Services,2001376.0,2013-14,0.0910108785997,0.107272839228,1170011
E,2010012,Regional School District 01,Administration and Support Services,1023294.0,2013-14,0.104514494998,0.107272839228,2010012
C,2040012,Regional School District 04,Administration and Support Services,2164205.0,2013-14,0.131860940341,0.107272839228,2040012
B,2050012,Regional School District 05,Administration and Support Services,5579648.0,2013-14,0.139343889124,0.107272839228,2050012
E,2060012,Regional School District 06,Administration and Support Services,2002375.0,2013-14,0.115115290921,0.107272839228,2060012
C,2070012,Regional School District 07,Administration and Support Services,2006091.0,2013-14,0.108726127947,0.107272839228,2070012
C,2080012,Regional School District 08,Administration and Support Services,2573612.0,2013-14,0.103924588638,0.107272839228,2080012
A,2090012,Regional School District 09,Administration and Support Services,1828407.0,2013-14,0.087054820616,0.107272839228,2090012
C,2100012,Regional School District 10,Administration and Support Services,3265405.0,2013-14,0.0895100662213,0.107272839228,2100012
F,2110012,Regional School District 11,Administration and Support Services,1004396.0,2013-14,0.151861681338,0.107272839228,2110012
C,2120012,Regional School District 12,Administration and Support Services,2208900.0,2013-14,0.104368740634,0.107272839228,2120012
C,2130012,Regional School District 13,Administration and Support Services,4121623.0,2013-14,0.120987220385,0.107272839228,2130012
C,2140012,Regional School District 14,Administration and Support Services,2978023.0,2013-14,0.0941118006691,0.107272839228,2140012
B,2150012,Regional School District 15,Administration and Support Services,5995733.0,2013-14,0.0968234643609,0.107272839228,2150012
E,2160012,Regional School District 16,Administration and Support Services,4348602.0,2013-14,0.125886106967,0.107272839228,2160012
C,2170012,Regional School District 17,Administration and Support Services,4064021.0,2013-14,0.10905165665,0.107272839228,2170012
C,2180012,Regional School District 18,Administration and Support Services,3096120.0,2013-14,0.114257397769,0.107272839228,2180012
C,2190012,Regional School District 19,Administration and Support Services,2409541.0,2013-14,0.119308276298,0.107272839228,2190012
A,1180011,Ridgefield School District,Administration and Support Services,6694331.0,2013-14,0.0775565177052,0.107272839228,1180011
D,1190011,Rocky Hill School District,Administration and Support Services,2790509.0,2013-14,0.0733137651937,0.107272839228,1190011
C,1210011,Salem School District,Administration and Support Services,1117819.0,2013-14,0.11885925551,0.107272839228,1210011
E,1220011,Salisbury School District,Administration and Support Services,553626.0,2013-14,0.0886344752064,0.107272839228,1220011
E,1230011,Scotland School District,Administration and Support Services,346385.0,2013-14,0.127410100998,0.107272839228,1230011
F,1240011,Seymour School District,Administration and Support Services,4277869.0,2013-14,0.129887347058,0.107272839228,1240011
E,1250011,Sharon School District,Administration and Support Services,640175.0,2013-14,0.133750898132,0.107272839228,1250011
D,1260011,Shelton School District,Administration and Support Services,7093334.0,2013-14,0.102223683393,0.107272839228,1260011
C,1270011,Sherman School District,Administration and Support Services,596464.0,2013-14,0.0870820030566,0.107272839228,1270011
,2700013,Side By Side Charter School District,Administration and Support Services,575220.0,2013-14,0.202231216214,0.107272839228,2700013
B,1280011,Simsbury School District,Administration and Support Services,5793092.0,2013-14,0.0840943340829,0.107272839228,1280011
C,1290011,Somers School District,Administration and Support Services,2037295.0,2013-14,0.0945107152998,0.107272839228,1290011
B,1320011,South Windsor School District,Administration and Support Services,6972422.0,2013-14,0.0967526814218,0.107272839228,1320011
D,1310011,Southington School District,Administration and Support Services,9606217.0,2013-14,0.106386879407,0.107272839228,1310011
F,1330011,Sprague School District,Administration and Support Services,500852.0,2013-14,0.0919617810678,0.107272839228,1330011
F,1340011,Stafford School District,Administration and Support Services,3090071.0,2013-14,0.107330538612,0.107272839228,1340011
,2820013,Stamford Academy District,Administration and Support Services,1261728.0,2013-14,0.426315917513,0.107272839228,2820013
H,1350011,Stamford School District,Administration and Support Services,33350704.0,2013-14,0.12108215683,0.107272839228,1350011
F,1360011,Sterling School District,Administration and Support Services,597398.0,2013-14,0.0884121006291,0.107272839228,1360011
D,1370011,Stonington School District,Administration and Support Services,3808987.0,2013-14,0.105797903206,0.107272839228,1370011
G,1380011,Stratford School District,Administration and Support Services,9848749.0,2013-14,0.0970678857603,0.107272839228,1380011
C,1390011,Suffield School District,Administration and Support Services,4026734.0,2013-14,0.116542229046,0.107272839228,1390011
,2690013,The Bridge Academy District,Administration and Support Services,368550.0,2013-14,0.106932213304,0.107272839228,2690013
E,1400011,Thomaston School District,Administration and Support Services,1896825.0,2013-14,0.110939880244,0.107272839228,1400011
F,1410011,Thompson School District,Administration and Support Services,1754770.0,2013-14,0.101255052092,0.107272839228,1410011
C,1420011,Tolland School District,Administration and Support Services,3813920.0,2013-14,0.0977545734093,0.107272839228,1420011
G,1430011,Torrington School District,Administration and Support Services,6568840.0,2013-14,0.0902316099509,0.107272839228,1430011
,2780013,Trailblazers Academy District,Administration and Support Services,1932936.0,2013-14,0.445887571712,0.107272839228,2780013
B,1440011,Trumbull School District,Administration and Support Services,11388692.0,2013-14,0.112916065411,0.107272839228,1440011
E,1450011,Union School District,Administration and Support Services,259773.0,2013-14,0.173219761908,0.107272839228,1450011
G,1460011,Vernon School District,Administration and Support Services,4663387.0,2013-14,0.0867203823518,0.107272839228,1460011
F,1470011,Voluntown School District,Administration and Support Services,705134.0,2013-14,0.128148258805,0.107272839228,1470011
D,1480011,Wallingford School District,Administration and Support Services,12567160.0,2013-14,0.115468657766,0.107272839228,1480011
I,1510011,Waterbury School District,Administration and Support Services,24067357.0,2013-14,0.0880847865878,0.107272839228,1510011
D,1520011,Waterford School District,Administration and Support Services,4469517.0,2013-14,0.0954209151176,0.107272839228,1520011
D,1530011,Watertown School District,Administration and Support Services,6355006.0,2013-14,0.157336357159,0.107272839228,1530011
B,1550011,West Hartford School District,Administration and Support Services,17467245.0,2013-14,0.117997989624,0.107272839228,1550011
H,1560011,West Haven School District,Administration and Support Services,6075378.0,2013-14,0.0652259825337,0.107272839228,1560011
E,1540011,Westbrook School District,Administration and Support Services,1526195.0,2013-14,0.0908951979461,0.107272839228,1540011
A,1570011,Weston School District,Administration and Support Services,3761979.0,2013-14,0.0780422569441,0.107272839228,1570011
A,1580011,Westport School District,Administration and Support Services,10582318.0,2013-14,0.0945832177929,0.107272839228,1580011
D,1590011,Wethersfield School District,Administration and Support Services,4354067.0,2013-14,0.0767864379108,0.107272839228,1590011
E,1600011,Willington School District,Administration and Support Services,1026230.0,2013-14,0.121568229329,0.107272839228,1600011
A,1610011,Wilton School District,Administration and Support Services,8072913.0,2013-14,0.102372475023,0.107272839228,1610011
G,1620011,Winchester School District,Administration and Support Services,,2013-14,,0.107272839228,1620011
I,1630011,Windham School District,Administration and Support Services,6166932.0,2013-14,0.107461275266,0.107272839228,1630011
F,1650011,Windsor Locks School District,Administration and Support Services,3165785.0,2013-14,0.097331999739,0.107272839228,1650011
D,1640011,Windsor School District,Administration and Support Services,6401027.0,2013-14,0.0946786825995,0.107272839228,1640011
F,1660011,Wolcott School District,Administration and Support Services,3439906.0,2013-14,0.0999500555682,0.107272839228,1660011
B,1670011,Woodbridge School District,Administration and Support Services,2172416.0,2013-14,0.162231362294,0.107272839228,1670011
E,1690011,Woodstock School District,Administration and Support Services,916483.0,2013-14,0.0768849064034,0.107272839228,1690011
,2880013,Achievement First Hartford Academy Inc. District,Plant Operation and Maintenance,83107.0,2013-14,0.00792759878854,0.0996705231805,2880013
,2790013,Amistad Academy District,Plant Operation and Maintenance,451599.0,2013-14,0.0367013447464,0.0996705231805,2790013
C,0010011,Andover School District,Plant Operation and Maintenance,452540.0,2013-14,0.0965133090219,0.0996705231805,0010011
H,0020011,Ansonia School District,Plant Operation and Maintenance,2815904.0,2013-14,0.0837709966771,0.0996705231805,0020011
E,0030011,Ashford School District,Plant Operation and Maintenance,744651.0,2013-14,0.0998986057009,0.0996705231805,0030011
B,0040011,Avon School District,Plant Operation and Maintenance,4708992.0,2013-14,0.091703089934,0.0996705231805,0040011
C,0050011,Barkhamsted School District,Plant Operation and Maintenance,425058.0,2013-14,0.102661045956,0.0996705231805,0050011
D,0070011,Berlin School District,Plant Operation and Maintenance,5834822.0,2013-14,0.124515829913,0.0996705231805,0070011
C,0080011,Bethany School District,Plant Operation and Maintenance,950367.0,2013-14,0.138550167355,0.0996705231805,0080011
D,0090011,Bethel School District,Plant Operation and Maintenance,3824551.0,2013-14,0.0838521099591,0.0996705231805,0090011
G,0110011,Bloomfield School District,Plant Operation and Maintenance,5077775.0,2013-14,0.109840142199,0.0996705231805,0110011
C,0120011,Bolton School District,Plant Operation and Maintenance,1157061.0,2013-14,0.0821529061177,0.0996705231805,0120011
,2950013,Booker T. Washington Academy District,Plant Operation and Maintenance,,2013-14,,0.0996705231805,2950013
E,0130011,Bozrah School District,Plant Operation and Maintenance,407083.0,2013-14,0.0915736981977,0.0996705231805,0130011
D,0140011,Branford School District,Plant Operation and Maintenance,4854542.0,2013-14,0.0899311545871,0.0996705231805,0140011
,2900013,Brass City Charter School District,Plant Operation and Maintenance,156639.0,2013-14,0.120414195498,0.0996705231805,2900013
,2850013,Bridgeport Achievement First District,Plant Operation and Maintenance,401299.0,2013-14,0.0361243913615,0.0996705231805,2850013
I,0150011,Bridgeport School District,Plant Operation and Maintenance,25293527.0,2013-14,0.084094763864,0.0996705231805,0150011
G,0170011,Bristol School District,Plant Operation and Maintenance,9903795.0,2013-14,0.0866413081625,0.0996705231805,0170011
B,0180011,Brookfield School District,Plant Operation and Maintenance,2869625.0,2013-14,0.0706570705601,0.0996705231805,0180011
E,0190011,Brooklyn School District,Plant Operation and Maintenance,1208156.0,2013-14,0.0932405616926,0.0996705231805,0190011
E,0210011,Canaan School District,Plant Operation and Maintenance,259451.0,2013-14,0.120393554782,0.0996705231805,0210011
F,0220011,Canterbury School District,Plant Operation and Maintenance,1109296.0,2013-14,0.11768812291,0.0996705231805,0220011
C,0230011,Canton School District,Plant Operation and Maintenance,2253655.0,2013-14,0.0867761977651,0.0996705231805,0230011
E,0240011,Chaplin School District,Plant Operation and Maintenance,286283.0,2013-14,0.0796212108149,0.0996705231805,0240011
,,Charter School for Young Children on Asylum Hill District,Plant Operation and Maintenance,,2013-14,,0.0996705231805,
B,0250011,Cheshire School District,Plant Operation and Maintenance,6321792.0,2013-14,0.0966758161006,0.0996705231805,0250011
E,0260011,Chester School District,Plant Operation and Maintenance,482286.0,2013-14,0.111433094765,0.0996705231805,0260011
D,0270011,Clinton School District,Plant Operation and Maintenance,2398036.0,2013-14,0.0765073557304,0.0996705231805,0270011
D,0280011,Colchester School District,Plant Operation and Maintenance,3729473.0,2013-14,0.0910009320983,0.0996705231805,0280011
E,0290011,Colebrook School District,Plant Operation and Maintenance,203833.0,2013-14,0.109464633825,0.0996705231805,0290011
C,0300011,Columbia School District,Plant Operation and Maintenance,1306369.0,2013-14,0.133103344912,0.0996705231805,0300011
,2680013,Common Ground High School District,Plant Operation and Maintenance,141142.0,2013-14,0.0522827540478,0.0996705231805,2680013
C,0310011,Cornwall School District,Plant Operation and Maintenance,315144.0,2013-14,0.105446552821,0.0996705231805,0310011
E,0320011,Coventry School District,Plant Operation and Maintenance,2605090.0,2013-14,0.0933229503048,0.0996705231805,0320011
D,0330011,Cromwell School District,Plant Operation and Maintenance,2758228.0,2013-14,0.0972903491331,0.0996705231805,0330011
H,0340011,Danbury School District,Plant Operation and Maintenance,11017169.0,2013-14,0.0793214253711,0.0996705231805,0340011
A,0350011,Darien School District,Plant Operation and Maintenance,8499653.0,2013-14,0.0960429839052,0.0996705231805,0350011
E,0360011,Deep River School District,Plant Operation and Maintenance,510778.0,2013-14,0.0863936781731,0.0996705231805,0360011
H,0370011,Derby School District,Plant Operation and Maintenance,2133786.0,2013-14,0.0982041790483,0.0996705231805,0370011
D,0400011,East Granby School District,Plant Operation and Maintenance,1579102.0,2013-14,0.101617865571,0.0996705231805,0400011
E,0410011,East Haddam School District,Plant Operation and Maintenance,2483880.0,2013-14,0.123155485213,0.0996705231805,0410011
D,0420011,East Hampton School District,Plant Operation and Maintenance,2678600.0,2013-14,0.0925832666996,0.0996705231805,0420011
H,0430011,East Hartford School District,Plant Operation and Maintenance,11962005.0,2013-14,0.105733200527,0.0996705231805,0430011
G,0440011,East Haven School District,Plant Operation and Maintenance,3830487.0,2013-14,0.0735551081618,0.0996705231805,0440011
D,0450011,East Lyme School District,Plant Operation and Maintenance,5964305.0,2013-14,0.134848401092,0.0996705231805,0450011
F,0470011,East Windsor School District,Plant Operation and Maintenance,1540291.0,2013-14,0.0705804211618,0.0996705231805,0470011
E,0390011,Eastford School District,Plant Operation and Maintenance,271519.0,2013-14,0.0875539838144,0.0996705231805,0390011
A,0460011,Easton School District,Plant Operation and Maintenance,1565616.0,2013-14,0.0939519472146,0.0996705231805,0460011
C,0480011,Ellington School District,Plant Operation and Maintenance,3322270.0,2013-14,0.0938075767096,0.0996705231805,0480011
,2890013,Elm City College Preparatory School District,Plant Operation and Maintenance,362384.0,2013-14,0.041618020204,0.0996705231805,2890013
