"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0831311","0830011","Middletown School District","Lawrence School","All Grades","All Tests - School","51.0","48.4","33.3","65.9","52.4"
"0830911","0830011","Middletown School District","MacDonough School","All Grades","All Tests - School","*","20.0","33.3","36.7","32.5"
"0836211","0830011","Middletown School District","Middletown High School","All Grades","All Tests - School","48.5","50.3","50.3","52.3","53.4"
"0831211","0830011","Middletown School District","Moody School","All Grades","All Tests - School","50.9","42.2","55.0","41.3","42.1"
"0831111","0830011","Middletown School District","Snow School","All Grades","All Tests - School","32.5","27.3","21.4","*","25.5"
"0830111","0830011","Middletown School District","Spencer School","All Grades","All Tests - School","46.4","12.7","25.0","49.0","40.0"
"0831411","0830011","Middletown School District","Wesley School","All Grades","All Tests - School","30.5","31.0","66.1","38.5","46.5"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","All Grades","All Tests - School","40.9","40.9","42.7","40.4","48.1"
"0840111","0840011","Milford School District","Calf Pen Meadow School","All Grades","All Tests - School","66.3","53.6","27.5","37.3","53.1"
"0845111","0840011","Milford School District","East Shore Middle School","All Grades","All Tests - School","43.9","50.6","49.8","49.5","58.5"
"0845211","0840011","Milford School District","Harborside Middle School","All Grades","All Tests - School","55.1","49.0","56.7","71.9","65.4"
"0841911","0840011","Milford School District","J. F. Kennedy School","All Grades","All Tests - School","","","","","34.0"
"0846211","0840011","Milford School District","Jonathan Law High School","All Grades","All Tests - School","67.5","72.9","55.7","55.7","74.6"
"0846311","0840011","Milford School District","Joseph A. Foran High School","All Grades","All Tests - School","70.2","73.0","88.2","89.3","88.5"
"0841611","0840011","Milford School District","Live Oaks School","All Grades","All Tests - School","","","","","51.1"
"0841711","0840011","Milford School District","Mathewson School","All Grades","All Tests - School","","","","","70.3"
"0840711","0840011","Milford School District","Meadowside School","All Grades","All Tests - School","59.8","63.7","62.2","60.0","37.3"
"0840811","0840011","Milford School District","Orange Avenue School","All Grades","All Tests - School","","","","","65.6"
"0841811","0840011","Milford School District","Orchard Hills School","All Grades","All Tests - School","64.0","56.8","57.8","48.6","61.2"
"0841011","0840011","Milford School District","Pumpkin Delight School","All Grades","All Tests - School","48.9","53.4","12.5","46.7","40.0"
"0845311","0840011","Milford School District","West Shore Middle School","All Grades","All Tests - School","36.3","23.4","34.1","34.7","38.4"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","All Grades","All Tests - School","47.0","55.3","59.1","43.5","46.1"
"0855211","0850011","Monroe School District","Jockey Hollow School","All Grades","All Tests - School","64.9","65.4","71.9","55.4","63.3"
"0856111","0850011","Monroe School District","Masuk High School","All Grades","All Tests - School","33.5","36.6","57.0","59.9","57.2"
"0850111","0850011","Monroe School District","Monroe Elementary School","All Grades","All Tests - School","47.3","66.0","51.5","47.2","53.4"
"0850311","0850011","Monroe School District","Stepney Elementary School","All Grades","All Tests - School","54.3","75.5","41.7","12.3","70.4"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","All Grades","All Tests - School","23.4","23.1","50.9","50.0","41.5"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","All Grades","All Tests - School","39.9","39.0","49.6","43.7","50.4"
"0860111","0860011","Montville School District","Mohegan School","All Grades","All Tests - School","26.8","20.0","35.4","34.3","27.9"
"0866111","0860011","Montville School District","Montville High School","All Grades","All Tests - School","49.7","42.3","31.5","37.8","38.0"
"0860511","0860011","Montville School District","Oakdale School","All Grades","All Tests - School","43.1","45.8","34.9","35.7","43.4"
"0869011","0860011","Montville School District","Palmer Academy","All Grades","All Tests - School","","","","0.0","0.0"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","All Grades","All Tests - School","27.8","44.0","44.2","31.3","41.8"
"0880111","0880011","Naugatuck School District","Central Avenue School","All Grades","All Tests - School","42.5","","","",""
"0885111","0880011","Naugatuck School District","City Hill Middle School","All Grades","All Tests - School","50.1","61.8","64.4","70.2","69.0"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","All Grades","All Tests - School","29.2","23.2","28.4","27.1","49.1"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","All Grades","All Tests - School","56.3","51.6","58.9","66.9","60.5"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","All Grades","All Tests - School","53.1","38.4","34.9","37.9","24.6"
"0880311","0880011","Naugatuck School District","Maple Hill School","All Grades","All Tests - School","56.9","41.0","47.6","63.6","56.9"
"0886111","0880011","Naugatuck School District","Naugatuck High School","All Grades","All Tests - School","35.0","36.7","29.5","34.7","36.1"
"0880611","0880011","Naugatuck School District","Salem School","All Grades","All Tests - School","50.0","44.6","40.0","48.9","38.5"
"0880711","0880011","Naugatuck School District","Western School","All Grades","All Tests - School","*","61.7","40.4","58.8","24.2"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc., Family Academy","All Grades","All Tests - School","","","","50.0","15.6"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","All Grades","All Tests - School","16.0","17.1","32.8","",""
"0891011","0890011","New Britain School District","Behavior Support","All Grades","All Tests - School","","","","","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","All Grades","All Tests - School","","","20.0","24.4","31.4"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","All Grades","All Tests - School","32.8","34.1","37.6","36.4","42.9"
"0890511","0890011","New Britain School District","Gaffney School","All Grades","All Tests - School","49.1","50.0","57.4","55.8","50.7"
"0890611","0890011","New Britain School District","Holmes School","All Grades","All Tests - School","52.2","41.5","39.0","46.1","46.3"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","All Grades","All Tests - School","68.4","57.7","57.8","63.8","69.4"
"0890711","0890011","New Britain School District","Jefferson School","All Grades","All Tests - School","47.6","56.6","40.8","45.6","40.3"
"0891711","0890011","New Britain School District","KEY Middle","All Grades","All Tests - School","","","","","0.0"
"0890811","0890011","New Britain School District","Lincoln School","All Grades","All Tests - School","60.4","62.4","34.0","58.4","71.2"
"0896111","0890011","New Britain School District","New Britain High School","All Grades","All Tests - School","32.4","44.8","50.4","45.4","45.8"
"0890911","0890011","New Britain School District","Northend School","All Grades","All Tests - School","40.3","37.0","30.8","26.0","31.6"
"0895311","0890011","New Britain School District","Pulaski Middle School","All Grades","All Tests - School","19.7","16.7","24.8","32.2","41.0"
"0895111","0890011","New Britain School District","Roosevelt Middle School","All Grades","All Tests - School","10.0","41.9","27.8","",""
"0891811","0890011","New Britain School District","STEPS","All Grades","All Tests - School","","","","","30.0"
"0895211","0890011","New Britain School District","Slade Middle School","All Grades","All Tests - School","25.0","18.2","27.9","33.2","22.3"
"0891211","0890011","New Britain School District","Smalley Academy","All Grades","All Tests - School","9.1","35.5","73.1","55.1","47.3"
"0891311","0890011","New Britain School District","Smith School","All Grades","All Tests - School","46.1","27.6","23.6","6.7","28.3"
"0890411","0890011","New Britain School District","Sunrise Intermediate","All Grades","All Tests - School","","","","","0.0"
"0891511","0890011","New Britain School District","Vance School","All Grades","All Tests - School","38.3","33.7","45.9","59.5","47.7"
"0900411","0900011","New Canaan School District","East School","All Grades","All Tests - School","84.6","82.8","86.4","70.4","76.9"
"0906111","0900011","New Canaan School District","New Canaan High School","All Grades","All Tests - School","53.1","67.4","68.7","66.8","72.3"
"0905111","0900011","New Canaan School District","Saxe Middle School","All Grades","All Tests - School","78.3","77.5","81.3","77.9","83.9"
"0900211","0900011","New Canaan School District","South School","All Grades","All Tests - School","91.8","91.5","96.2","96.6","88.3"
"0900311","0900011","New Canaan School District","West School","All Grades","All Tests - School","80.8","90.9","88.1","80.7","86.7"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","All Grades","All Tests - School","53.0","60.2","39.4","42.3","43.0"
"0916111","0910011","New Fairfield School District","New Fairfield High School","All Grades","All Tests - School","57.1","61.8","58.1","50.7","49.3"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","All Grades","All Tests - School","61.3","70.1","65.6","56.1","59.4"
"0920311","0920011","New Hartford School District","Ann Antolini School","All Grades","All Tests - School","48.3","66.7","60.6","67.8","59.9"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","All Grades","All Tests - School","26.0","45.3","17.8","9.7","24.8"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","All Grades","All Tests - School","15.8","6.5","29.2","23.3","29.5"
"0930311","0930011","New Haven School District","Beecher School","All Grades","All Tests - School","29.2","27.9","29.6","32.3","33.8"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","All Grades","All Tests - School","48.6","62.5","63.1","33.1","25.4"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","All Grades","All Tests - School","44.2","43.8","32.3","49.2","41.9"
"0934311","0930011","New Haven School District","Bishop Woods School","All Grades","All Tests - School","44.1","46.0","24.5","44.5","12.1"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","All Grades","All Tests - School","47.5","68.7","48.7","47.0","44.6"
"0934111","0930011","New Haven School District","Christopher Columbus Academy","All Grades","All Tests - School","38.3","43.1","48.7","50.4","32.2"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","All Grades","All Tests - School","13.4","30.5","22.3","20.2","10.5"
"0930611","0930011","New Haven School District","Clinton Avenue School","All Grades","All Tests - School","30.5","34.2","35.5","20.5","18.9"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","All Grades","All Tests - School","42.8","36.9","41.5","42.4","47.6"
"0936411","0930011","New Haven School District","Cooperative High School","All Grades","All Tests - School","*","9.4","17.3","27.1","8.4"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","All Grades","All Tests - School","34.5","31.8","48.5","33.9","50.0"
"0935611","0930011","New Haven School District","Domus Academy","All Grades","All Tests - School","","","","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","All Grades","All Tests - School","37.8","63.5","27.6","23.0","27.2"
"0931211","0930011","New Haven School District","Edgewood School","All Grades","All Tests - School","48.4","47.6","33.3","56.2","59.3"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","All Grades","All Tests - School","70.6","41.5","52.7","51.5","52.3"
"0931611","0930011","New Haven School District","Fair Haven School","All Grades","All Tests - School","33.0","30.7","21.4","21.2","20.6"
"0936611","0930011","New Haven School District","High School In The Community","All Grades","All Tests - School","*","*","*","*","*"
"0930711","0930011","New Haven School District","Hill Central Music Academy","All Grades","All Tests - School","23.5","42.9","64.0","59.3","34.2"
"0936311","0930011","New Haven School District","Hill Regional Career High School","All Grades","All Tests - School","42.4","51.9","61.0","62.2","46.2"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","All Grades","All Tests - School","*","25.8","*","*","28.0"
"0936211","0930011","New Haven School District","James Hillhouse High School","All Grades","All Tests - School","30.4","51.6","45.0","56.1","43.8"
"0931311","0930011","New Haven School District","John C. Daniels","All Grades","All Tests - School","5.9","9.1","10.2","13.7","43.9"
"0930811","0930011","New Haven School District","John S. Martinez School","All Grades","All Tests - School","49.4","59.3","54.2","62.3","53.9"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","All Grades","All Tests - School","37.1","41.7","35.8","53.6","48.3"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","All Grades","All Tests - School","70.6","57.4","32.2","30.1","24.2"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","All Grades","All Tests - School","46.7","30.6","40.8","46.8","44.6"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","All Grades","All Tests - School","27.4","55.0","21.7","22.6","33.3"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","All Grades","All Tests - School","*","*","","*","*"
"0931411","0930011","New Haven School District","Nathan Hale School","All Grades","All Tests - School","54.9","54.9","44.1","54.8","39.3"
"0937011","0930011","New Haven School District","New Haven Academy","All Grades","All Tests - School","20.0","44.4","","*","23.5"
"0932211","0930011","New Haven School District","New Horizons High School","All Grades","All Tests - School","","","","0.0","*"
"0932611","0930011","New Haven School District","New Light High School","All Grades","All Tests - School","","","","","0.0"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","All Grades","All Tests - School","","","","31.8","78.6"
"0939111","0930011","New Haven School District","Riverside Education Academy","All Grades","All Tests - School","","","","*","0.0"
"0931011","0930011","New Haven School District","Ross/Woodward School","All Grades","All Tests - School","27.5","39.1","44.2","47.9","45.3"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab Schoo","All Grades","All Tests - School","","","","17.1","*"
"0932911","0930011","New Haven School District","Truman School","All Grades","All Tests - School","34.0","40.5","42.1","37.6","45.2"
"0934911","0930011","New Haven School District","West Rock Authors Academy","All Grades","All Tests - School","*","14.3","*","*","*"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","All Grades","All Tests - School","35.5","60.0","72.8","89.8","66.1"
"0936111","0930011","New Haven School District","Wilbur Cross High School","All Grades","All Tests - School","40.0","33.7","23.9","35.6","42.9"
"0933811","0930011","New Haven School District","Worthington Hooker School","All Grades","All Tests - School","54.5","57.1","47.5","67.6","60.6"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","All Grades","All Tests - School","28.4","35.5","37.2","35.3","41.0"
"0950211","0950011","New London School District","Harbor School","All Grades","All Tests - School","34.9","","","",""
"0950311","0950011","New London School District","Jennings School","All Grades","All Tests - School","*","22.2","12.0","12.5","*"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","All Grades","All Tests - School","*","*","0.0","*","6.8"
"0956111","0950011","New London School District","New London High School","All Grades","All Tests - School","18.9","31.9","45.0","52.2","41.1"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","All Grades","All Tests - School","*","16.1","24.3","38.8","41.9"
"0966111","0960011","New Milford School District","New Milford High School","All Grades","All Tests - School","48.6","47.1","53.8","52.8","58.1"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","All Grades","All Tests - School","40.0","31.7","37.8","35.4","29.6"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","All Grades","All Tests - School","43.2","35.1","39.3","43.6","30.2"
"0940611","0940011","Newington School District","Anna Reynolds School","All Grades","All Tests - School","72.3","77.8","83.1","86.5","80.5"
"0940211","0940011","Newington School District","Elizabeth Green School","All Grades","All Tests - School","68.3","67.3","58.3","66.7","57.6"
"0940811","0940011","Newington School District","John Paterson School","All Grades","All Tests - School","69.4","59.1","64.7","56.0","62.8"
"0945311","0940011","Newington School District","John Wallace Middle School","All Grades","All Tests - School","32.2","29.7","31.8","30.7","28.8"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","All Grades","All Tests - School","54.3","57.0","54.5","52.7","50.0"
"0946111","0940011","Newington School District","Newington High School","All Grades","All Tests - School","48.9","53.8","55.9","52.0","55.1"
"0940711","0940011","Newington School District","Ruth Chaffee School","All Grades","All Tests - School","72.1","68.4","63.4","64.9","65.2"
"0970111","0970011","Newtown School District","Hawley Elementary School","All Grades","All Tests - School","64.3","65.9","57.9","67.5","62.9"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","All Grades","All Tests - School","73.3","87.5","74.1","80.6","81.7"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","All Grades","All Tests - School","82.1","73.9","76.3","80.4","77.2"
"0976111","0970011","Newtown School District","Newtown High School","All Grades","All Tests - School","65.2","68.0","65.5","68.7","71.9"
"0975111","0970011","Newtown School District","Newtown Middle School","All Grades","All Tests - School","62.8","63.1","67.1","71.5","71.5"
"0970511","0970011","Newtown School District","Reed Intermediate School","All Grades","All Tests - School","86.3","86.7","88.7","82.1","78.8"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","All Grades","All Tests - School","89.0","78.9","56.3","54.3","71.8"
"0980111","0980011","Norfolk School District","Botelle Elementary School","All Grades","All Tests - School","39.3","57.9","29.4","69.2","41.2"
"0996111","0990011","North Branford School District","North Branford High School","All Grades","All Tests - School","52.4","77.1","65.2","40.5","40.5"
"0995111","0990011","North Branford School District","North Branford Intermediate School","All Grades","All Tests - School","50.3","57.0","57.0","54.4","58.5"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","All Grades","All Tests - School","72.3","74.7","70.2","69.4","48.9"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","All Grades","All Tests - School","33.7","40.4","38.6","32.2","42.5"
"1010811","1010011","North Haven School District","Clintonville Elementary School","All Grades","All Tests - School","45.7","38.9","46.6","51.7","63.0"
"1010711","1010011","North Haven School District","Green Acres Elementary School","All Grades","All Tests - School","41.4","56.9","41.7","38.1","43.1"
"1010211","1010011","North Haven School District","Montowese Elementary School","All Grades","All Tests - School","58.3","67.2","69.5","50.0","66.7"
"1016111","1010011","North Haven School District","North Haven High School","All Grades","All Tests - School","60.7","59.4","64.1","62.9","67.2"
"1015211","1010011","North Haven School District","North Haven Middle School","All Grades","All Tests - School","52.2","58.5","51.1","51.0","50.4"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","All Grades","All Tests - School","41.4","48.5","43.2","49.1","52.9"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","All Grades","All Tests - School","29.5","21.2","11.5","20.4","20.0"
"1026111","1020011","North Stonington School District","Wheeler High School","All Grades","All Tests - School","40.0","48.9","65.2","56.6","53.5"
"1025111","1020011","North Stonington School District","Wheeler Middle School","All Grades","All Tests - School","58.7","57.9","54.9","54.7","54.1"
"1036211","1030011","Norwalk School District","Brien McMahon High School","All Grades","All Tests - School","52.0","48.2","63.0","54.3","48.0"
"1030211","1030011","Norwalk School District","Brookside Elementary School","All Grades","All Tests - School","70.0","56.9","49.4","55.2","48.1"
"1030311","1030011","Norwalk School District","Columbus Magnet School","All Grades","All Tests - School","19.6","31.6","31.6","13.6","34.9"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","All Grades","All Tests - School","37.1","39.3","46.5","46.3","52.2"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","All Grades","All Tests - School","70.7","65.0","68.1","78.7","71.6"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","All Grades","All Tests - School","64.7","68.5","57.9","44.0","47.7"
"1030811","1030011","Norwalk School District","Kendall Elementary School","All Grades","All Tests - School","57.0","45.2","55.4","49.4","30.5"
"1032211","1030011","Norwalk School District","Marvin Elementary School","All Grades","All Tests - School","72.0","78.0","76.5","63.4","73.0"
"1032111","1030011","Norwalk School District","Naramake Elementary School","All Grades","All Tests - School","32.8","35.6","52.6","33.9","38.7"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","All Grades","All Tests - School","45.0","45.3","50.4","41.6","37.1"
"1036111","1030011","Norwalk School District","Norwalk High School","All Grades","All Tests - School","31.0","41.6","43.9","40.2","39.8"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","All Grades","All Tests - School","33.3","*","*","*","*"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","All Grades","All Tests - School","44.1","39.8","46.6","48.4","49.3"
"1035511","1030011","Norwalk School District","Roton Middle School","All Grades","All Tests - School","58.1","55.2","48.9","65.1","41.5"
"1031311","1030011","Norwalk School District","Rowayton School","All Grades","All Tests - School","77.0","82.4","76.6","67.1","66.7"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","All Grades","All Tests - School","66.1","77.9","75.5","68.4","65.4"
"1031411","1030011","Norwalk School District","Tracey School","All Grades","All Tests - School","61.9","54.2","47.2","54.2","48.3"
"1035411","1030011","Norwalk School District","West Rocks Middle School","All Grades","All Tests - School","46.1","42.9","38.2","45.5","48.7"
"1032411","1030011","Norwalk School District","Wolfpit School","All Grades","All Tests - School","60.6","72.7","89.2","35.9","60.0"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","All Grades","All Tests - School","42.2","42.8","42.9","43.5","42.4"
"1049011","1040011","Norwich School District","Hickory Street School","All Grades","All Tests - School","","","","0.0",""
"1041411","1040011","Norwich School District","John B. Stanton Network School","All Grades","All Tests - School","23.6","35.1","19.7","18.8","35.8"
"1045111","1040011","Norwich School District","Kelly Middle School","All Grades","All Tests - School","34.7","33.0","30.0","24.8","33.6"
"1042011","1040011","Norwich School District","Moriarty Magnet School","All Grades","All Tests - School","26.3","25.3","23.5","25.0","40.6"
"1040811","1040011","Norwich School District","Samuel Huntington School","All Grades","All Tests - School","65.3","36.7","36.6","33.3","51.5"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","All Grades","All Tests - School","37.7","43.3","37.8","39.0","28.4"
"1046111","1040011","Norwich School District","Thames River Academy","All Grades","All Tests - School","*","","","",""
"1041711","1040011","Norwich School District","Thomas W. Mahan School","All Grades","All Tests - School","27.5","36.1","30.0","31.6","50.9"
"1041911","1040011","Norwich School District","Uncas Network School","All Grades","All Tests - School","39.5","36.2","22.5","22.5","21.9"
"1041811","1040011","Norwich School District","Veterans' Memorial School","All Grades","All Tests - School","27.3","16.7","28.6","26.5","*"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","All Grades","All Tests - School","40.5","31.7","48.1","50.0","52.5"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","All Grades","All Tests - School","17.1","37.9","37.1","38.5","40.0"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","All Grades","All Tests - School","63.1","61.6","59.2","61.9","65.8"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","All Grades","All Tests - School","52.7","54.5","73.5","57.0","57.5"
"1070511","1070011","Orange School District","Peck Place School","All Grades","All Tests - School","48.9","50.0","56.8","47.7","40.5"
"1070311","1070011","Orange School District","Race Brook School","All Grades","All Tests - School","62.7","58.7","45.8","42.9","44.2"
"1070411","1070011","Orange School District","Turkey Hill School","All Grades","All Tests - School","52.9","65.3","65.0","69.5","61.7"
"1085111","1080011","Oxford School District","Great Oak School","All Grades","All Tests - School","52.7","44.2","53.0","36.5","35.0"
"1080111","1080011","Oxford School District","Oxford Center School","All Grades","All Tests - School","72.6","53.6","50.0","46.5","44.7"
"1086011","1080011","Oxford School District","Oxford High School","All Grades","All Tests - School","48.3","47.8","39.1","51.5","40.7"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","All Grades","All Tests - School","11.5","7.4","28.0","26.0","19.2"
"1095111","1090011","Plainfield School District","Plainfield Central School","All Grades","All Tests - School","49.5","46.7","55.2","49.6","59.9"
"1096111","1090011","Plainfield School District","Plainfield High School","All Grades","All Tests - School","28.1","31.0","29.2","33.8","28.8"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","All Grades","All Tests - School","45.3","50.6","59.2","61.3","58.5"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","All Grades","All Tests - School","63.2","32.7","45.8","39.5","27.9"
"1100211","1100011","Plainville School District","Linden Street School","All Grades","All Tests - School","34.8","69.1","38.1","33.8","44.8"
"1100511","1100011","Plainville School District","Louis Toffolon School","All Grades","All Tests - School","36.5","50.8","61.4","45.1","55.0"
"1105211","1100011","Plainville School District","Middle School of Plainville","All Grades","All Tests - School","61.4","63.8","65.5","62.9","60.5"
"1106111","1100011","Plainville School District","Plainville High School","All Grades","All Tests - School","40.3","43.0","52.9","41.1","39.1"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","All Grades","All Tests - School","60.7","62.6","51.5","48.9","65.0"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","All Grades","All Tests - School","54.2","40.7","52.6","36.2","40.0"
"1110211","1110011","Plymouth School District","Plymouth Center School","All Grades","All Tests - School","25.0","56.4","29.4","43.1","45.5"
"1116111","1110011","Plymouth School District","Terryville High School","All Grades","All Tests - School","75.0","76.9","64.4","84.1","57.3"
"1120111","1120011","Pomfret School District","Pomfret Community School","All Grades","All Tests - School","38.2","49.5","49.0","58.8","49.3"
"1130511","1130011","Portland School District","Brownstone Intermediate School","All Grades","All Tests - School","45.5","47.3","55.2","44.6","60.2"
"1130411","1130011","Portland School District","Gildersleeve School","All Grades","All Tests - School","35.5","35.8","39.6","45.3","41.1"
"1136111","1130011","Portland School District","Portland High School","All Grades","All Tests - School","14.3","41.3","30.8","49.3","49.3"
"1135111","1130011","Portland School District","Portland Middle School","All Grades","All Tests - School","32.5","35.5","41.1","38.4","36.1"
"1145111","1140011","Preston School District","Preston Plains School","All Grades","All Tests - School","60.0","65.0","42.7","45.0","36.6"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","All Grades","All Tests - School","60.5","54.5","20.6","43.5","51.3"
"1160311","1160011","Putnam School District","Putnam Elementary School","All Grades","All Tests - School","67.1","48.9","60.0","54.3","69.6"
"1166111","1160011","Putnam School District","Putnam High School","All Grades","All Tests - School","31.3","22.1","21.7","29.5","37.5"
"1165111","1160011","Putnam School District","Putnam Middle School","All Grades","All Tests - School","54.6","41.3","55.0","53.7","50.3"
"1175111","1170011","Redding School District","John Read Middle School","All Grades","All Tests - School","65.8","73.2","78.5","73.1","74.7"
"1170111","1170011","Redding School District","Redding Elementary School","All Grades","All Tests - School","85.2","82.5","87.8","84.2","74.2"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","All Grades","All Tests - School","60.4","43.8","41.0","56.0","36.4"
"2010312","2010012","Regional School District 01","SELC","All Grades","All Tests - School","","","","","0.0"
"2010212","2010012","Regional School District 01","TOTAL","All Grades","All Tests - School","","","","","0.0"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","All Grades","All Tests - School","51.4","46.1","36.8","45.3","42.2"
"2046112","2040012","Regional School District 04","Valley Regional High School","All Grades","All Tests - School","46.1","66.7","57.7","58.9","75.0"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","All Grades","All Tests - School","75.5","83.5","78.0","78.4","74.6"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","All Grades","All Tests - School","78.5","83.9","73.9","78.4","82.6"
"2056112","2050012","Regional School District 05","Amity Regional High School","All Grades","All Tests - School","66.4","62.7","59.5","69.0","68.4"
"2060112","2060012","Regional School District 06","Goshen Center School","All Grades","All Tests - School","47.2","38.1","47.5","66.0","43.2"
"2060212","2060012","Regional School District 06","James Morris School","All Grades","All Tests - School","76.6","35.7","38.1","30.4","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","All Grades","All Tests - School","53.9","44.1","42.2","44.1","61.7"
"2060312","2060012","Regional School District 06","Warren Elementary School","All Grades","All Tests - School","60.6","*","31.0","*","*"
"2079112","2070012","Regional School District 07","AIM","All Grades","All Tests - School","","","","0.0","0.0"
"2079012","2070012","Regional School District 07","FLEX","All Grades","All Tests - School","","","","0.0","0.0"
"2079212","2070012","Regional School District 07","LINKS","All Grades","All Tests - School","","","","0.0","0.0"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","All Grades","All Tests - School","41.2","43.8","39.7","39.4","34.2"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","All Grades","All Tests - School","54.5","42.0","33.3","51.7","39.4"
"2086112","2080012","Regional School District 08","RHAM High School","All Grades","All Tests - School","72.2","60.5","53.1","57.4","59.8"
"2085112","2080012","Regional School District 08","RHAM Middle School","All Grades","All Tests - School","68.8","65.4","64.0","65.8","70.9"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","All Grades","All Tests - School","65.7","69.0","60.7","69.3","65.0"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","All Grades","All Tests - School","63.5","55.6","47.8","57.3","61.0"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","All Grades","All Tests - School","45.6","55.4","52.3","57.1","47.4"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","All Grades","All Tests - School","53.5","45.7","68.1","47.2","53.5"
"2116112","2110012","Regional School District 11","Parish Hill High School","All Grades","All Tests - School","60.7","63.2","65.8","68.4","58.8"
"2120212","2120012","Regional School District 12","Booth Free School","All Grades","All Tests - School","*","70.0","*","*","*"
