"Student Counts by School and Grade"
"All Districts, All Schools"
"2014-15"

"",,,,"Grade",,,,,,,,,,,,,,
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",41,70,64,65,73,57,48,41,26,23,0,0,0,0,508
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",22,45,39,38,38,37,37,40,34,32,0,0,0,0,362
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",41,51,48,52,50,53,39,44,37,36,0,0,0,0,451
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",37,73,73,72,75,71,66,65,65,43,0,0,0,0,640
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",64,45,44,47,48,44,46,36,44,43,0,0,0,0,461
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",142,0,0,0,0,0,0,0,0,0,0,0,0,0,142
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",53,49,52,52,50,52,50,52,52,46,0,0,0,0,508
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","*",49,50,51,"*",49,47,47,47,51,0,0,0,0,439
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",18,67,91,82,77,103,91,98,76,83,0,0,0,0,786
"New Haven School District","=""0930011""","Headstart","=""0938011""",371,0,0,0,0,0,0,0,0,0,0,0,0,0,371
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",277,0,0,0,0,0,0,0,0,0,0,0,0,0,277
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",39,49,47,52,53,54,53,50,44,35,0,0,0,0,476
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",78,72,50,52,49,48,46,47,38,42,0,0,0,0,522
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",24,49,53,42,71,51,51,48,61,58,0,0,0,0,508
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",61,57,75,61,43,47,61,46,54,59,0,0,0,0,564
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",36,62,59,66,58,40,30,21,0,0,0,0,0,0,372
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",58,67,64,49,50,46,49,49,45,66,0,0,0,0,543
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",72,52,50,50,54,55,51,49,52,67,0,0,0,0,552
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",60,67,74,77,73,75,62,73,66,48,0,0,0,0,675
"New Haven School District","=""0930011""","Truman School","=""0932911""",36,52,51,50,54,61,52,37,45,45,0,0,0,0,483
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",19,91,57,59,25,21,0,0,0,0,0,0,0,0,272
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",23,47,47,52,54,43,33,35,34,34,0,0,0,0,402
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","*",52,52,52,48,45,48,49,"*",51,0,0,0,0,441
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,77,74,75,80,74,73,52,49,45,0,0,0,0,599
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",0,51,92,113,51,23,0,0,0,0,0,0,0,0,330
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,76,49,51,54,54,81,64,53,53,0,0,0,0,535
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",0,70,91,124,94,50,0,0,0,0,0,0,0,0,429
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,95,121,121,122,0,0,0,0,459
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",0,0,0,0,0,0,0,"*","*",22,0,0,0,0,36
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,81,97,90,99,84,66,54,571
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,0,0,0,0,0,0,0,"*","*",6,"*","*",15
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""",0,0,0,0,0,0,0,0,0,0,"*",6,"*",7,20
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,163,168,142,141,614
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,49,42,44,48,183
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,128,66,60,28,282
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,193,179,137,166,675
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,289,258,259,233,1039
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,113,100,104,74,391
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,81,63,65,55,264
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",0,0,0,0,0,0,0,0,0,0,24,21,9,10,64
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,0,0,0,0,0,0,0,0,31,26,35,25,117
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,99,88,75,68,330
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,390,386,324,262,1362
"New London School District","=""0950011""","Harbor","=""0950611""",32,92,0,0,0,0,0,0,0,0,0,0,0,0,124
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","*","*",69,98,88,94,80,0,0,0,0,0,0,0,471
"New London School District","=""0950011""","Jennings School","=""0950311""",0,48,129,93,93,91,83,0,0,0,0,0,0,0,537
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",0,78,113,112,88,83,82,0,0,0,0,0,0,0,556
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,31,222,174,197,0,0,0,0,624
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,305,207,202,172,886
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",23,102,104,110,115,0,0,0,0,0,0,0,0,0,454
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",26,81,75,92,90,0,0,0,0,0,0,0,0,0,364
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",24,79,95,107,109,0,0,0,0,0,0,0,0,0,414
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,338,341,345,0,0,0,0,0,0,1024
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,366,315,0,0,0,0,681
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,408,331,326,333,1398
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",23,80,88,97,80,91,0,0,0,0,0,0,0,0,459
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*","*",50,54,64,54,0,0,0,0,0,0,0,0,274
"Newington School District","=""0940011""","John Paterson School","=""0940811""",20,68,76,76,85,93,0,0,0,0,0,0,0,0,418
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*",65,"*",72,78,74,0,0,0,0,0,0,0,0,344
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,169,167,161,190,0,0,0,0,687
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,156,152,167,140,0,0,0,0,615
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,315,326,308,359,1308
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",58,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,50,66,56,68,81,0,0,0,0,0,0,0,0,321
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,53,46,76,76,63,0,0,0,0,0,0,0,0,314
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,69,64,83,81,94,0,0,0,0,0,0,0,0,391
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,59,79,64,65,92,0,0,0,0,0,0,0,0,359
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,340,391,0,0,0,0,0,0,731
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,419,414,0,0,0,0,833
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,436,424,418,460,1738
"Newtown School District","=""0970011""","STARR","=""0979011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",13,12,12,15,17,12,20,14,0,0,0,0,0,0,115
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",17,130,140,119,0,0,0,0,0,0,0,0,0,0,406
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,142,144,144,0,0,0,0,0,0,0,430
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,183,163,161,0,0,0,0,507
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,150,163,143,163,619
"North Branford School District","=""0990011""","School to Work Program","=""0999011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",14,30,32,40,20,27,32,27,21,37,0,0,0,0,280
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",43,62,48,57,51,63,60,0,0,0,0,0,0,0,384
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",0,39,47,73,50,57,66,0,0,0,0,0,0,0,332
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",0,34,53,65,49,54,59,0,0,0,0,0,0,0,314
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",0,69,63,75,72,59,85,0,0,0,0,0,0,0,423
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,240,281,261,0,0,0,0,782
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,247,250,263,279,1039
"North Haven School District","=""1010011""","North Haven Transition Partnership","=""1010111""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",37,56,54,63,50,61,60,0,0,0,0,0,0,0,381
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,66,51,47,0,0,0,0,164
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,47,57,43,49,196
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",88,82,68,70,74,67,73,0,0,0,0,0,0,0,522
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",36,72,81,77,75,69,92,0,0,0,0,0,0,0,502
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",26,81,73,63,77,62,70,0,0,0,0,0,0,0,452
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",18,79,100,95,99,86,89,0,0,0,0,0,0,0,566
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",34,82,73,72,85,73,78,0,0,0,0,0,0,0,497
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",35,66,65,78,79,58,79,0,0,0,0,0,0,0,460
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",13,56,53,60,42,42,59,0,0,0,0,0,0,0,325
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,62,68,64,45,44,50,0,0,0,0,0,0,0,333
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,102,96,94,103,102,91,0,0,0,0,0,0,0,588
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,77,76,79,66,81,65,0,0,0,0,0,0,0,444
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",0,90,93,89,82,78,54,0,0,0,0,0,0,0,486
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",0,60,59,72,62,61,75,0,0,0,0,0,0,0,389
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,214,209,197,0,0,0,0,620
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,237,216,192,0,0,0,0,645
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,168,150,141,0,0,0,0,459
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,213,207,215,0,0,0,0,635
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,408,439,400,428,1675
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,449,389,381,356,1575
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,"*",18,18,"*",56
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",223,0,0,0,0,0,0,0,0,0,0,0,0,0,223
"Norwich School District","=""1040011""","Case Street Early Learning Center at DTZ","=""1040211""",57,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","*",48,44,48,57,43,"*",0,0,0,0,0,0,0,283
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",0,53,66,50,64,69,66,0,0,0,0,0,0,0,368
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",0,65,60,81,63,70,51,0,0,0,0,0,0,0,390
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",0,68,61,59,62,57,66,0,0,0,0,0,0,0,373
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,40,45,44,38,40,43,0,0,0,0,0,0,0,250
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,55,51,55,51,53,46,0,0,0,0,0,0,0,311
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",0,39,43,43,37,41,33,0,0,0,0,0,0,0,236
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,"*","*","*","*","*","*",0,0,0,0,0,0,20
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,217,230,224,0,0,0,0,671
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,168,151,172,0,0,0,0,491
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",0,0,0,0,0,0,0,0,0,"*",0,"*","*",6,12
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","*",106,78,94,97,0,"*",0,0,0,0,0,0,0,417
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,90,105,108,120,108,0,0,0,0,531
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,118,95,131,122,466
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",33,135,0,0,0,0,0,0,0,0,0,0,0,0,168
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,41,61,60,59,73,55,0,0,0,0,0,0,349
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,50,60,56,60,76,67,0,0,0,0,0,0,369
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,36,46,55,46,50,60,0,0,0,0,0,0,293
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",17,111,122,146,0,0,0,0,0,0,0,0,0,0,396
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,144,172,164,0,0,0,0,0,0,0,480
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,164,172,181,0,0,0,0,517
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,144,173,141,117,575
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",19,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",81,69,102,81,77,0,0,0,0,0,0,0,0,0,410
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",0,74,76,82,90,0,0,0,0,0,0,0,0,0,322
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,164,172,0,0,0,0,0,0,0,336
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,177,195,195,0,0,0,0,567
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,163,167,179,174,683
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",40,45,51,39,46,40,47,0,0,0,0,0,0,0,308
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",43,66,60,65,66,75,70,0,0,0,0,0,0,0,445
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",31,46,66,61,60,50,70,0,0,0,0,0,0,0,384
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,180,170,188,0,0,0,0,538
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,169,181,196,169,715
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",43,56,63,47,70,49,39,0,0,0,0,0,0,0,367
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",26,41,49,46,55,52,73,0,0,0,0,0,0,0,342
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,114,116,126,0,0,0,0,356
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,133,118,103,109,463
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",13
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",25,34,26,33,37,50,48,46,52,57,0,0,0,0,408
"Portland School District","=""1130011""","Valley View School","=""1130211""",24,90,89,110,0,0,0,0,0,0,0,0,0,0,313
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,91,102,0,0,0,0,0,0,0,0,193
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,108,106,0,0,0,0,0,0,214
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,113,126,0,0,0,0,239
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,93,93,87,96,369
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",18,33,41,51,40,39,39,0,0,0,0,0,0,0,261
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,53,57,47,0,0,0,0,157
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",115,85,106,84,90,92,96,0,0,0,0,0,0,0,668
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,95,87,113,0,0,0,0,295
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,75,68,67,63,273
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",57,63,85,96,84,103,0,0,0,0,0,0,0,0,488
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,129,124,125,135,0,0,0,0,513
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""",57,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,22,15,22,18,26,21,26,0,0,0,0,0,0,150
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,18,10,20,10,21,19,27,0,0,0,0,0,0,125
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,8,14,8,6,18,12,0,0,0,0,0,0,0,66
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,77,67,126,109,103,85,567
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",20,57,78,87,85,90,0,0,0,0,0,0,0,0,417
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",26,74,98,93,76,101,0,0,0,0,0,0,0,0,468
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,200,218,178,213,0,0,0,0,809
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,205,186,196,191,778
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",31,19,20,20,24,16,23,0,0,0,0,0,0,0,153
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,11,9,10,20,13,15,0,0,0,0,0,0,0,78
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,"*","*",9,15,9,9,0,0,0,0,0,0,0,55
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",0,0,0,0,0,0,0,59,62,73,65,53,76,73,461
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",34,63,60,80,0,0,0,0,0,0,0,0,0,0,237
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*",42,"*",54,44,63,0,0,0,0,0,0,0,0,239
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,68,73,0,0,0,0,0,0,0,0,141
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,127,166,0,0,0,0,0,0,293
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,161,177,0,0,0,0,338
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,126,151,140,139,556
"Regional School District 13","=""2130012""","Middlesex Transition Academy","=""2130312""",0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",51,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",0,34,40,34,48,57,51,0,0,0,0,0,0,0,264
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,41,68,58,60,76,56,0,0,0,0,0,0,0,359
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,116,108,140,0,0,0,0,364
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,188,178,195,190,751
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",55,"*",55,73,66,74,0,0,0,0,0,0,0,378
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",48,75,77,77,84,79,81,0,0,0,0,0,0,0,521
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,48,51,56,51,71,71,0,0,0,0,0,0,0,348
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,48,59,55,66,68,95,0,0,0,0,0,0,0,391
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,156,152,152,0,0,0,0,460
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,170,187,188,0,0,0,0,545
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,313,315,290,286,1204
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",42,82,86,111,94,0,0,0,0,0,0,0,0,0,415
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",22,67,55,66,71,61,78,0,0,0,0,0,0,0,420
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,105,114,0,0,0,0,0,0,0,219
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,182,204,184,0,0,0,0,570
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,165,159,182,174,680
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",13
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",38,48,56,50,48,59,0,0,0,0,0,0,0,0,299
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,41,39,36,66,53,0,0,0,0,0,0,0,0,235
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",0,41,52,50,51,70,0,0,0,0,0,0,0,0,264
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,164,210,194,194,0,0,0,0,762
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,162,140,146,167,615
"Regional School District 18","=""2180012""","Center School","=""2180312""",49,0,0,0,0,0,77,0,0,0,0,0,0,0,126
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,37,25,35,38,40,40,0,0,0,0,0,0,0,215
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",0,31,47,42,44,57,0,0,0,0,0,0,0,0,221
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,105,126,121,0,0,0,0,352
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,122,123,105,87,437
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",34,53,58,44,46,69,57,0,0,0,0,0,0,0,361
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","*",47,"*",63,58,66,70,0,0,0,0,0,0,0,354
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,55,49,76,62,67,59,0,0,0,0,0,0,0,368
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,54,61,45,57,90,72,0,0,0,0,0,0,0,379
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,36,58,63,60,60,68,0,0,0,0,0,0,0,345
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,40,55,47,59,55,74,0,0,0,0,0,0,0,330
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,264,236,260,0,0,0,0,760
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,175,170,151,0,0,0,0,496
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""",0,0,0,0,0,0,0,0,0,0,"*","*","*",9,14
