"Student Counts by School and Grade"
"All Districts, All Schools"
"2012-13"

"",,,,"Grade",,,,,,,,,,,,,,
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,0,0,0,0,0,0,0,0,219,208,230,243,900
"Torrington School District","=""1430011""","East School","=""1430111""",21,69,58,59,76,56,53,0,0,0,0,0,0,0,392
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,76,60,68,62,55,74,0,0,0,0,0,0,0,395
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,65,65,50,58,46,44,0,0,0,0,0,0,0,328
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,96,109,129,91,97,88,0,0,0,0,0,0,0,610
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,84,80,77,86,69,77,0,0,0,0,0,0,0,473
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,0,0,0,0,0,345,362,349,0,0,0,0,1056
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,0,0,0,0,0,0,0,0,0,319,267,253,262,1101
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,80,70,85,91,104,96,0,0,0,0,0,0,0,526
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",225,0,0,0,0,0,0,0,0,0,0,0,0,0,225
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,68,74,71,100,81,74,0,0,0,0,0,0,0,468
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,80,118,101,117,118,103,0,0,0,0,0,0,0,637
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,61,63,60,82,70,56,0,0,0,0,0,0,0,392
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,70,77,84,84,80,69,0,0,0,0,0,0,0,464
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,55,69,65,57,82,58,0,0,0,0,0,0,0,386
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,0,0,0,0,0,250,266,261,0,0,0,0,777
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,0,0,0,0,0,286,285,277,0,0,0,0,848
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,0,0,0,0,0,0,0,0,569,534,541,551,2195
"Vernon School District","=""1460011""","Northeast School","=""1460311""",48,57,48,41,48,36,44,0,0,0,0,0,0,0,322
"Vernon School District","=""1460011""","Center Road School","=""1461411""",22,74,75,89,88,74,74,0,0,0,0,0,0,0,496
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",25,33,47,38,40,50,45,0,0,0,0,0,0,0,278
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",50,58,51,44,46,47,38,0,0,0,0,0,0,0,334
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",25,44,53,53,60,45,52,0,0,0,0,0,0,0,332
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,0,0,0,0,0,0,214,235,250,0,0,0,0,699
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,0,0,0,0,0,0,0,0,0,258,220,271,224,973
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",32,28,32,34,30,31,32,33,33,30,0,0,0,0,315
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",98,93,87,87,0,0,0,0,0,0,0,0,0,0,365
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",32,94,114,120,0,0,0,0,0,0,0,0,0,0,360
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",16,109,100,125,0,0,0,0,0,0,0,0,0,0,350
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,71,94,120,0,0,0,0,0,0,0,0,0,0,285
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,0,0,0,"*","*","*",0,0,0,0,0,0,0,7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,0,0,124,89,114,0,0,0,0,0,0,0,327
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,0,0,0,135,108,112,0,0,0,0,0,0,0,355
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,114,120,130,0,0,0,0,0,0,0,364
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,125,134,125,0,0,0,0,0,0,0,384
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",0,0,0,0,0,0,0,224,240,217,0,0,0,0,681
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,0,0,0,0,0,0,237,204,264,0,0,0,0,705
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,0,0,0,0,0,0,"*","*","*","*",0,"*",17
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,0,0,0,0,0,0,0,0,0,307,288,260,280,1135
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,0,0,0,0,0,0,0,0,0,241,227,223,223,914
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",16,110,70,56,69,53,50,0,0,0,0,0,0,0,424
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",20,100,88,77,62,79,79,0,0,0,0,0,0,0,505
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",13,122,107,86,71,80,75,0,0,0,0,0,0,0,554
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",36,70,48,44,47,45,53,54,40,0,0,0,0,0,437
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",35,61,43,46,50,53,47,56,49,47,0,0,0,0,487
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",72,90,87,88,88,88,88,0,0,0,0,0,0,0,601
"Waterbury School District","=""1510011""","Reed School","=""1513411""",36,42,49,48,40,36,42,36,0,0,0,0,0,0,329
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",72,90,84,88,89,97,95,0,0,0,0,0,0,0,615
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",200,0,0,0,0,0,0,0,0,0,0,0,0,0,200
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",19,99,69,62,47,59,45,0,0,0,0,0,0,0,400
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",18,79,75,103,78,89,69,0,0,0,0,0,0,0,511
"Waterbury School District","=""1510011""","Washington School","=""1512311""",14,67,66,45,57,51,50,0,0,0,0,0,0,0,350
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",12,63,58,64,54,54,47,0,0,0,0,0,0,0,352
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",66,88,67,55,51,52,46,0,0,0,0,0,0,0,425
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,99,98,94,92,98,82,0,0,0,0,0,0,0,563
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,86,71,88,55,78,79,0,0,0,0,0,0,0,457
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,87,88,82,89,85,79,0,0,0,0,0,0,0,510
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",0,130,123,125,127,122,129,0,0,0,0,0,0,0,756
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,95,85,73,82,64,61,0,0,0,0,0,0,0,460
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,125,104,82,108,88,78,0,0,0,0,0,0,0,585
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,40,31,40,44,48,51,0,0,0,0,0,0,0,254
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,0,"*","*","*",6,"*",6,10,13,15,15,13,84
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",0,0,0,0,0,0,0,312,354,391,0,0,0,0,1057
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,0,0,0,0,0,0,7,19,37,28,43,44,20,198
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",0,0,0,0,0,0,0,377,423,420,0,0,0,0,1220
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,0,0,0,0,0,0,360,357,388,0,0,0,0,1105
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,0,0,0,0,0,0,111,111,111,0,0,0,0,333
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,0,0,0,0,0,0,0,0,0,376,396,372,319,1463
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",0,0,0,0,0,0,0,0,0,0,330,374,331,323,1358
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",0,0,0,0,0,0,0,0,0,0,129,124,118,98,469
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",0,0,0,0,0,0,0,0,0,0,340,331,320,338,1329
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","*",44,"*",61,70,62,73,0,0,0,0,0,0,0,353
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","*","*",59,57,60,73,72,0,0,0,0,0,0,0,361
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,39,67,74,69,70,75,0,0,0,0,0,0,0,394
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,0,0,0,0,0,0,209,225,241,0,0,0,0,675
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,0,0,0,0,0,0,0,0,0,180,213,203,248,844
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",77,208,201,196,0,0,0,0,0,0,0,0,0,0,682
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,0,0,98,98,111,0,0,0,0,0,0,0,307
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,0,0,125,106,106,0,0,0,0,0,0,0,337
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,0,0,0,0,0,0,245,271,254,0,0,0,0,770
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",0,0,0,0,0,0,0,0,0,0,231,215,215,267,928
"West Hartford School District","=""1550011""","Smith School","=""1551711""",14,60,53,58,50,65,64,0,0,0,0,0,0,0,364
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",33,64,59,74,79,83,68,0,0,0,0,0,0,0,460
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",16,63,88,67,91,66,68,0,0,0,0,0,0,0,459
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",15,55,36,49,51,53,49,0,0,0,0,0,0,0,308
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",16,92,81,75,83,69,73,0,0,0,0,0,0,0,489
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",102,64,61,79,84,77,71,0,0,0,0,0,0,0,538
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,54,65,65,63,65,72,0,0,0,0,0,0,0,384
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,70,81,72,97,98,85,0,0,0,0,0,0,0,503
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,44,48,60,62,57,63,0,0,0,0,0,0,0,334
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,58,60,64,74,74,76,0,0,0,0,0,0,0,406
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,81,90,67,82,102,78,0,0,0,0,0,0,0,500
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,0,0,0,0,0,0,142,140,138,0,0,0,0,420
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,0,0,0,0,0,0,320,298,294,0,0,0,0,912
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",0,0,0,0,0,0,0,290,297,306,0,0,0,0,893
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,0,0,0,0,0,0,0,0,0,427,347,357,411,1542
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,0,0,0,0,0,0,0,0,352,373,373,377,1475
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",0,0,0,0,0,0,0,0,0,0,6,7,6,6,25
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"West Haven School District","=""1560011""","Washington School","=""1561211""",16,83,90,90,91,70,0,0,0,0,0,0,0,0,440
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",17,72,68,79,74,60,0,0,0,0,0,0,0,0,370
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",24,59,66,71,78,59,0,0,0,0,0,0,0,0,357
"West Haven School District","=""1560011""","Forest School","=""1560311""",14,101,97,87,68,86,0,0,0,0,0,0,0,0,453
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",19,110,110,105,94,95,0,0,0,0,0,0,0,0,533
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",32,73,107,103,78,87,0,0,0,0,0,0,0,0,480
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,0,0,0,0,463,419,"*","*",0,0,0,0,889
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,0,0,0,0,0,0,0,453,454,0,0,0,0,907
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",0,0,0,0,0,0,0,0,0,0,540,395,325,330,1590
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",29,44,48,69,64,56,0,0,0,0,0,0,0,0,310
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,0,0,0,0,0,57,62,83,74,0,0,0,0,276
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,0,0,0,0,0,0,58,75,72,81,286
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",26,115,157,163,0,0,0,0,0,0,0,0,0,0,461
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",0,0,0,0,180,186,179,0,0,0,0,0,0,0,545
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,0,0,0,0,0,221,208,207,0,0,0,0,636
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,0,0,0,0,0,0,"*",0,210,"*",188,205,777
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",46,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,59,61,75,83,89,80,0,0,0,0,0,0,0,447
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,62,76,75,76,76,87,0,0,0,0,0,0,0,452
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,72,76,73,85,91,89,0,0,0,0,0,0,0,486
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,82,93,107,104,99,98,0,0,0,0,0,0,0,583
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,89,81,91,83,96,84,0,0,0,0,0,0,0,524
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,0,0,0,0,0,298,287,283,0,0,0,0,868
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,0,0,0,0,0,0,181,175,156,0,0,0,0,512
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,0,0,0,0,0,0,0,0,0,477,468,468,466,1879
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*",59,"*",54,68,67,71,67,0,0,0,0,0,0,441
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","*","*",58,59,62,70,66,57,0,0,0,0,0,0,422
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",70,40,37,43,57,42,48,54,0,0,0,0,0,0,391
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,53,47,50,65,53,47,51,0,0,0,0,0,0,366
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",0,55,41,49,45,38,41,47,0,0,0,0,0,0,316
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,0,0,0,0,0,0,0,301,281,0,0,0,0,582
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,0,0,0,0,0,0,0,0,0,306,279,300,272,1157
"Willington School District","=""1600011""","Center School","=""1600111""",18,52,46,32,45,0,0,0,0,0,0,0,0,0,193
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,0,0,0,58,54,46,67,61,0,0,0,0,286
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",58,268,289,322,0,0,0,0,0,0,0,0,0,0,937
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,0,0,0,0,0,343,370,340,0,0,0,0,1053
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,0,0,298,365,333,0,0,0,0,0,0,0,996
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,0,0,0,0,0,0,0,0,350,334,302,323,1309
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",21,99,88,0,0,0,0,0,0,0,0,0,0,0,208
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,0,85,82,88,0,0,0,0,0,0,0,0,255
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,0,0,0,0,94,104,"*","*","*","*",0,"*",205
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",0,0,0,0,0,0,0,0,0,0,"*",0,"*","*",6
"Windham School District","=""1630011""","Early Headstart","=""1638011""",22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",217,0,0,0,0,0,0,0,0,0,0,0,0,0,217
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,71,66,54,61,65,49,0,0,0,0,0,0,0,366
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,102,89,78,85,76,81,0,0,0,0,0,0,0,511
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,72,54,61,44,52,67,0,0,0,0,0,0,0,350
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,66,57,53,61,47,48,0,0,0,0,0,0,0,332
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",0,0,0,0,0,0,0,249,234,235,0,0,0,0,718
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,0,0,0,0,0,0,0,0,0,181,145,160,187,673
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",60,139,125,136,0,0,0,0,0,0,0,0,0,0,460
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,0,0,117,130,115,0,0,0,0,0,0,0,362
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",0,0,0,0,0,0,0,122,122,128,0,0,0,0,372
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,0,0,0,0,0,0,0,0,0,134,133,142,143,552
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",44,129,131,140,0,0,0,0,0,0,0,0,0,0,444
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,87,79,88,0,0,0,0,0,0,0,0,0,0,254
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,0,"*","*",98,111,0,0,0,0,0,0,0,299
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,0,0,149,138,154,0,0,0,0,0,0,0,441
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,0,0,0,0,0,0,228,245,278,0,0,0,0,751
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,0,0,0,0,0,0,0,0,0,284,306,291,318,1199
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",47,38,50,40,43,45,60,0,0,0,0,0,0,0,323
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,47,40,65,63,65,72,0,0,0,0,0,0,0,352
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,66,39,77,55,69,86,0,0,0,0,0,0,0,392
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,0,0,0,0,0,221,204,215,0,0,0,0,640
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,0,0,0,0,0,0,0,0,220,181,245,219,865
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",19,90,101,94,119,112,98,111,0,0,0,0,0,0,744
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",29,88,72,103,98,109,0,0,0,0,0,0,0,0,499
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,0,0,0,0,0,101,100,108,85,0,0,0,0,394
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""",0,90,90,91,90,73,108,90,83,62,47,0,0,0,824
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",0,93,94,91,86,76,89,90,80,78,47,31,26,23,904
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""",0,91,94,92,0,0,99,95,81,61,53,36,0,0,702
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,7,6,10,11,7,10,9,8,7,0,0,0,0,75
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,32,27,34,38,38,39,43,0,0,0,0,0,0,251
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,16,11,12,17,15,12,21,0,0,0,0,0,0,104
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,12,"*",10,"*",11,16,14,14,11,0,0,0,0,103
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,46,52,46,53,42,53,55,0,0,0,0,0,0,347
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",0,69,61,62,56,49,64,60,52,48,27,22,25,9,604
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,61,47,42,45,45,47,42,36,34,0,0,0,0,399
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,36,39,35,34,34,39,37,36,34,0,0,0,0,324
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,7,"*",8,"*",15,11,10,6,7,0,0,0,0,71
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",0,0,"*","*",9,10,"*",7,6,8,6,8,10,11,83
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,0,0,0,0,0,0,0,0,43,32,37,24,136
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",0,0,0,0,0,0,0,0,0,0,0,38,40,33,111
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,0,0,0,0,"*","*","*","*","*",12,16,9,"*",56
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,0,0,0,0,0,0,0,"*","*",7,8,"*","*",23
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,0,0,0,0,0,0,0,0,"*",19,27,27,"*",88
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",0,0,0,0,0,0,0,67,63,61,0,0,0,0,191
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,0,0,0,0,0,0,95,75,81,0,0,0,0,251
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,0,0,0,0,0,49,61,58,0,0,0,0,168
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",0,0,0,0,0,0,0,0,192,174,0,0,0,0,366
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",0,0,0,0,0,0,0,0,0,0,143,179,137,165,624
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",0,0,0,0,0,0,0,0,173,182,0,0,0,0,355
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",0,0,0,0,0,0,0,0,189,183,0,0,0,0,372
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",0,0,0,0,0,0,0,0,0,0,392,419,418,392,1621
"Regional School District 07","=""2070012""","FLEX","=""2079012""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,6
"Regional School District 07","=""2070012""","Links","=""2079212""",0,0,0,0,0,0,0,0,"*","*","*","*","*","*",13
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",0,0,0,0,0,0,0,0,170,190,0,0,0,0,360
"Regional School District 07","=""2070012""","AIM","=""2079112""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",15
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,0,0,0,0,0,0,0,0,0,198,150,190,176,714
"Regional School District 07","=""2070012""","STEP","=""2079312""",0,0,0,0,0,0,0,0,0,0,0,"*",9,"*",17
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",0,0,0,0,0,0,0,0,0,0,0,0,"*",0,"*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",0,0,0,0,0,0,0,0,321,306,0,0,0,0,627
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",0,0,0,0,0,0,0,0,0,0,276,272,303,282,1133
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",7
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,0,0,0,0,0,0,0,61,63,35,53,33,35,280
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,0,0,0,0,0,0,0,50,50,49,47,42,38,276
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,0,0,0,0,0,0,88,100,80,72,89,76,505
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,0,0,0,0,0,0,0,0,17,115,76,78,29,315
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,0,0,0,0,0,0,0,0,0,"*","*","*",9,17
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,0,0,0,0,0,0,0,0,0,"*","*",6,11,23
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,0,0,0,0,0,0,0,0,0,"*","*",19,29,60
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",0,0,0,0,0,0,0,0,0,0,"*","*",8,15,36
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,0,0,0,0,0,0,0,0,0,0,"*","*",15,29
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,0,0,0,0,0,0,0,0,0,0,"*","*",14,21
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",12
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,0,0,0,0,0,0,0,0,0,0,"*","*",25,38
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,0,0,0,0,0,0,0,0,0,0,"*","*",6,17
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,0,0,0,0,0,0,0,0,0,0,"*","*",10,19
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,0,0,0,0,0,0,0,0,0,0,"*","*",14,24
