"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2015-16"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",25,299,7,331
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",64,360,9,433
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",140,680,48,868
"Shelton School District","=""1260011""","Life Skills","=""1260311""","*","*",0,"*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",129,251,26,406
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",137,563,39,739
"Shelton School District","=""1260011""","Pre-Kindergarten","=""1260111""","*",43,"*",59
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",238,1191,84,1513
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",64,151,19,234
"Shelton School District","=""1260011""","Transition Program","=""1260711""","*",11,"*",21
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*",318,"*",333
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",85,136,15,236
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",362,"*",392
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",65,635,10,710
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","*",338,"*",371
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",96,1309,18,1423
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",45,554,10,609
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",44,231,9,284
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","*",335,"*",370
"Somers School District","=""1290011""","Aspire","=""1290511""",0,7,0,7
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*",337,"*",359
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*",536,"*",585
"Somers School District","=""1290011""","Somers High School","=""1296111""","*",454,"*",478
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",51,293,12,356
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",51,390,11,452
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",56,322,13,391
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*",304,"*",320
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,11,0,11
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",108,1174,36,1318
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",106,816,46,968
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",37,258,17,312
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",87,732,20,839
"Southington School District","=""1310011""","Achieve","=""1311711""","*","*",0,"*"
"Southington School District","=""1310011""","Alta","=""1310111""",19,"*","*",33
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",96,477,27,600
"Southington School District","=""1310011""","EASE","=""1310511""","*",7,"*",10
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",73,215,12,300
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",68,275,14,357
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",101,621,21,743
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""","*","*","*",11
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","*","*",0,11
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*",256,"*",288
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",34,192,6,232
"Southington School District","=""1310011""","Southington High School","=""1316211""",211,1693,63,1967
"Southington School District","=""1310011""","Southington Public Schools Preschool Program","=""1312111""","*",14,"*",20
"Southington School District","=""1310011""","Southington Public Schools Preschool Program at Hatton School","=""1312011""",8,64,0,72
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",32,244,19,295
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",48,373,8,429
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","*","*",0,7
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","*","*",0,11
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*",298,"*",319
"Sprague School District","=""1330011""","Sayles School","=""1330111""",151,191,18,360
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",131,293,47,471
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",91,296,22,409
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",85,205,41,331
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","*","*","*","*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",43,103,11,157
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",77,77,7,161
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",142,"*","*",150
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""",96,53,15,164
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",43,"*","*",79
"Stamford School District","=""1350011""","Apples PreK","=""1350111""",35,97,8,140
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",280,211,50,541
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",269,336,33,638
"Stamford School District","=""1350011""","Dolan School","=""1355311""",226,239,32,497
"Stamford School District","=""1350011""","Hart School","=""1352211""",277,308,43,628
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","*",11,"*",22
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",274,289,48,611
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",254,252,43,549
"Stamford School District","=""1350011""","Newfield School","=""1350611""",316,267,40,623
"Stamford School District","=""1350011""","Northeast School","=""1351811""",281,331,24,636
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",8,49,0,57
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",379,348,72,799
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",296,466,39,801
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",319,250,49,618
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",287,356,72,715
"Stamford School District","=""1350011""","Springdale School","=""1351111""",330,270,51,651
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",803,788,128,1719
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",360,288,50,698
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",207,425,54,686
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",383,259,64,706
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",261,280,43,584
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",884,1051,161,2096
"Stamford School District","=""1350011""","Westover School","=""1351411""",387,348,31,766
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",110,306,31,447
"Stonington School District","=""1370011""","Community Classroom","=""1370811""",0,"*",0,"*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",44,336,7,387
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",35,362,9,406
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",75,176,18,269
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""","*","*",0,19
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""",0,19,0,19
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",100,588,25,713
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*",101,"*",148
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","*",127,"*",189
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",115,349,41,505
"Stratford School District","=""1380011""","ABA Nichols","=""1382511""","*","*",0,"*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""",0,"*",0,"*"
"Stratford School District","=""1380011""","ABA Whitney","=""1382411""","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",29,"*","*",42
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",303,630,114,1047
"Stratford School District","=""1380011""","Chapel School","=""1380311""",208,239,71,518
"Stratford School District","=""1380011""","DLC Whitney","=""1382311""","*","*",0,"*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",175,312,61,548
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""","*","*",0,"*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",168,87,26,281
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",212,289,59,560
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","*",0,"*",6
"Stratford School District","=""1380011""","High School Sails","=""1380711""","*","*","*",10
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""","*","*","*",6
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","*","*","*",8
"Stratford School District","=""1380011""","Lordship School","=""1380811""",112,132,12,256
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*","*",0,"*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","*","*",0,"*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",139,233,47,419
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",234,308,76,618
"Stratford School District","=""1380011""","Steps K-2 Nichols","=""1382611""","*","*",0,"*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",92,280,39,411
"Stratford School District","=""1380011""","Stratford Academy - Victoria Soto School","=""1382211""",76,170,31,277
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",341,497,109,947
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","*",12,"*",14
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",86,224,31,341
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",68,424,6,498
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",54,406,6,466
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",81,737,10,828
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",54,498,9,561
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",196,41,42,279
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",215,305,33,553
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",46,206,17,269
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",43,158,14,215
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",49,330,31,410
"Thompson School District","=""1410011""","District Autism Program","=""1410211""",0,"*",0,"*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",113,252,22,387
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",101,210,22,333
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",67,175,32,274
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",44,477,8,529
"Tolland School District","=""1420011""","TALC","=""1420311""","*",6,"*",11
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",46,762,20,828
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",35,500,10,545
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",41,607,16,664
"Torrington School District","=""1430011""","East School","=""1430111""",100,221,26,347
"Torrington School District","=""1430011""","ABC / Forbes School","=""1431511""","*","*",0,"*"
"Torrington School District","=""1430011""","ABC / Torringford","=""1432411""","*",0,0,"*"
"Torrington School District","=""1430011""","East TPS - PreK - Reg Ed","=""1432211""",26,6,10,42
"Torrington School District","=""1430011""","Forbes School","=""1430211""",214,136,34,384
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""",10,7,0,17
"Torrington School District","=""1430011""","Southwest School","=""1430811""",178,108,27,313
"Torrington School District","=""1430011""","Torringford Community Outreach","=""1432311""","*","*",0,7
"Torrington School District","=""1430011""","Torringford School","=""1430911""",186,385,56,627
"Torrington School District","=""1430011""","Torrington Expulsion Program","=""1431411""","*","*",0,7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",336,541,78,955
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",431,485,98,1014
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",307,78,52,437
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",117,"*","*",125
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",29,415,12,456
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","*",434,"*",460
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",43,484,27,554
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",55,687,27,769
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",24,347,6,377
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",54,710,28,792
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",55,421,21,497
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","*",388,"*",401
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",0,209,0,209
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",141,1938,72,2151
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",6,0,0,6
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*",0,0,"*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",10,0,0,10
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",11,0,0,11
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","*",0,0,"*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",17,0,0,17
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",8,0,0,8
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",7,0,0,7
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",295,0,0,295
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","*",0,0,"*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",7,0,0,7
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",7,0,0,7
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","*",0,0,"*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","*",0,0,"*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",11,0,0,11
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",22,6,0,28
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","*","*",0,61
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",46,16,0,62
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*","*",0,80
"Vernon School District","=""1460011""","Northeast School","=""1460311""",146,156,20,322
"Vernon School District","=""1460011""","Center Road School","=""1461411""",163,321,18,502
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",49,160,10,219
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","*","*",0,10
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",177,91,6,274
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*","*","*",7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",266,504,50,820
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",141,179,14,334
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","*","*","*",8
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",273,359,50,682
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",57,231,8,296
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",273,"*",307
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",7,10,0,17
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",67,282,16,365
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",140,563,30,733
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","*",12,"*",19
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",81,241,7,329
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","*","*",0,9
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",109,564,23,696
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",184,847,42,1073
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",93,739,17,849
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",70,244,17,331
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*",0,9
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",70,187,10,267
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",80,234,12,326
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",70,254,13,337
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",34,281,6,321
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",760,183,77,1020
"Waterbury School District","=""1510011""","Washington School","=""1512311""",239,62,9,310
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",338,206,47,591
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","*","*",0,11
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",341,218,16,575
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","*",0,"*",15
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",340,125,30,495
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","*","*",0,13
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",275,155,74,504
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",806,286,100,1192
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","*","*",0,15
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",373,131,11,515
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","*","*","*",8
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",378,65,20,463
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",127,"*","*",139
"Waterbury School District","=""1510011""","Excel II","=""1513811""","*","*",0,"*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""",6,0,0,6
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",355,146,40,541
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",295,141,43,479
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",555,164,69,788
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",408,54,28,490
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",807,416,78,1301
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",228,306,56,590
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""",9,21,0,30
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""",20,"*","*",26
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",366,157,34,557
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""",13,6,0,19
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",866,222,94,1182
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","*",0,0,"*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",778,161,50,989
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","*","*",0,20
"Waterbury School District","=""1510011""","Reed School","=""1513411""",329,93,12,434
"Waterbury School District","=""1510011""","Regan School","=""1512811""",175,58,23,256
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",226,306,81,613
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",99,96,22,217
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",332,115,18,465
"Waterbury School District","=""1510011""","State Street School","=""1519011""",44,"*","*",59
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",296,69,7,372
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",198,248,42,488
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",149,154,28,331
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",445,179,69,693
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",189,94,41,324
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","*","*",0,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",807,311,54,1172
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",14,"*","*",17
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",311,107,13,431
"Waterford School District","=""1520011""","Autism Class","=""1521111""",0,"*",0,"*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""",0,6,0,6
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",117,527,25,669
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",58,242,14,314
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",55,276,23,354
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",51,273,20,344
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",115,690,13,818
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""",0,"*",0,"*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",55,219,15,289
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",102,497,38,637
"Watertown School District","=""1530011""","Polk School","=""1530411""",89,249,22,360
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",138,480,47,665
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",165,651,44,860
"West Hartford School District","=""1550011""","Smith School","=""1551711""",139,189,31,359
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*",0,10
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",389,"*",417
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","*","*",0,6
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","*",312,"*",364
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",53,355,14,422
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",403,"*",430
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",142,158,22,322
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",309,1170,61,1540
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","*",428,"*",487
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",216,1203,44,1463
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",128,783,28,939
"West Hartford School District","=""1550011""","Morley School","=""1550911""","*",273,"*",301
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""",0,8,0,8
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","*",316,"*",347
"West Hartford School District","=""1550011""","REACH","=""1557311""",20,"*","*",36
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",197,628,36,861
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",19,"*","*",29
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","*","*",0,12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",115,302,13,430
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","*","*","*",8
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",105,316,16,437
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","*","*",0,8
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",99,348,20,467
"West Haven School District","=""1560011""","Washington School","=""1561211""",327,106,36,469
"West Haven School District","=""1560011""","Life Skills","=""1560111""","*","*",0,6
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","*","*","*",10
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",154,161,25,340
"West Haven School District","=""1560011""","Blended","=""1560711""",9,8,0,17
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""",6,11,0,17
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",531,295,75,901
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",130,152,18,300
"West Haven School District","=""1560011""","Forest School","=""1560311""",307,118,36,461
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",513,251,78,842
"West Haven School District","=""1560011""","PACE","=""1560211""",32,"*","*",36
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",342,86,53,481
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",183,199,37,419
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",776,559,121,1456
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",44,210,7,261
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",30,248,9,287
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*",199,"*",227
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",7,439,0,446
"Weston School District","=""1570011""","Weston High School","=""1576111""","*",820,"*",840
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",521,"*",531
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",568,"*",582
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",29,800,6,835
"Westport School District","=""1580011""","CES Segregated","=""1580111""","*","*",0,7
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",393,"*",404
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",13,508,7,528
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*",392,"*",411
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""","*","*",0,"*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",21,457,7,485
"Westport School District","=""1580011""","King's Highway Segregated","=""1580611""","*","*",0,6
"Westport School District","=""1580011""","Long Lots School","=""1580711""","*",544,"*",560
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",10,506,0,516
"Westport School District","=""1580011""","Staples High School","=""1586111""",66,1803,16,1885
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""","*","*",0,50
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",67,276,10,353
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",67,235,24,326
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",58,344,22,424
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",59,360,7,426
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",63,284,15,362
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",79,441,24,544
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",177,956,52,1185
"Willington School District","=""1600011""","Center School","=""1600111""","*",200,"*",248
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",25,147,14,186
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",12,1006,0,1018
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",8,963,0,971
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*","*",0,813
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","*",1308,"*",1336
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""",0,"*",0,"*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",76,56,17,149
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",96,121,20,237
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",93,68,10,171
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",252,261,38,551
"Windham School District","=""1630011""","Early Headstart","=""1638011""",23,0,0,23
"Windham School District","=""1630011""","Natchaug School","=""1630111""",284,16,18,318
