"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (2-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",08,"N",194,192,99.0,192,"*","*","*","*",24,12.5,89,46.4,"*","*","*","*",280
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",08,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",08,"N",216,216,100.0,216,"*","*","*","*","*","*","*","*","*","*","*","*",281
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",10,"Y",61,60,98.4,60,"*","*","*","*",16,26.7,16,26.7,20,33.3,36,60.0,275
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",10,"N",495,489,98.8,489,"*","*","*","*",91,18.6,106,21.7,278,56.9,384,78.5,300
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",10,"Y",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",05,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Vernon School District","=""1460011""","Northeast School","=""1460311""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",05,"N",23,23,100.0,23,"*","*",0,0.0,"*","*","*","*","*","*","*","*",268
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",05,"Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",236
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",05,"Y",24,24,100.0,24,"*","*","*","*","*","*",6,25.0,"*","*","*","*",226
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",05,"N",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*",254
"Vernon School District","=""1460011""","Center Road School","=""1461411""",05,"Y",32,32,100.0,32,6,18.8,9,28.1,9,28.1,8,25.0,0,0.0,8,25.0,220
"Vernon School District","=""1460011""","Center Road School","=""1461411""",05,"N",53,53,100.0,53,0,0.0,6,11.3,14,26.4,25,47.2,8,15.1,33,62.3,258
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",08,"Y",98,97,99.0,97,20,20.6,"*","*",21,21.6,36,37.1,"*","*","*","*",232
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",08,"N",105,105,100.0,105,"*","*",14,13.3,10,9.5,63,60.0,"*","*","*","*",257
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",10,"Y",77,74,96.1,74,16,21.6,26,35.1,16,21.6,10,13.5,6,8.1,16,21.6,222
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",10,"N",122,122,100.0,121,6,5.0,12,9.9,50,41.3,25,20.7,28,23.1,53,43.8,259
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*",261
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",08,"N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",268
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",05,"Y",28,28,100.0,28,"*","*","*","*",7,25.0,10,35.7,"*","*","*","*",236
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",05,"N",68,68,100.0,68,"*","*","*","*",9,13.2,38,55.9,"*","*","*","*",265
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",05,"Y",25,25,100.0,25,"*","*","*","*",7,28.0,8,32.0,"*","*","*","*",232
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",05,"N",83,82,98.8,82,"*","*","*","*",17,20.7,45,54.9,"*","*","*","*",261
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",05,"N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*","*","*",275
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",05,"Y",36,36,100.0,36,"*","*","*","*",11,30.6,14,38.9,"*","*","*","*",241
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",05,"N",88,88,100.0,88,"*","*","*","*",12,13.6,48,54.5,"*","*","*","*",276
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",08,"Y",49,48,98.0,48,"*","*","*","*",9,18.8,27,56.3,"*","*","*","*",256
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",08,"N",185,185,100.0,185,"*","*","*","*",27,14.6,89,48.1,"*","*","*","*",276
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",08,"Y",34,34,100.0,34,"*","*",0,0.0,6,17.6,20,58.8,"*","*","*","*",255
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",08,"N",203,198,97.5,198,"*","*",11,5.6,38,19.2,103,52.0,"*","*","*","*",266
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",10,"Y",49,48,98.0,48,"*","*",6,12.5,23,47.9,12,25.0,"*","*","*","*",251
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",10,"N",218,216,99.1,216,"*","*",9,4.2,76,35.2,62,28.7,"*","*","*","*",275
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"Y",21,20,95.2,20,"*","*","*","*",9,45.0,"*","*",0,0.0,"*","*",233
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"N",173,173,100.0,173,"*","*","*","*",51,29.5,"*","*",50,28.9,"*","*",266
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"Y",265,264,99.6,264,103,39.0,46,17.4,52,19.7,59,22.3,"*","*","*","*",215
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"N",63,62,98.4,62,20,32.3,6,9.7,15,24.2,20,32.3,"*","*","*","*",221
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"Y",37,37,100.0,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"Y",43,43,100.0,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",202
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"Y",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"Y",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*","*","*",210
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",225
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"Y",67,67,100.0,67,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"Y",66,66,100.0,65,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",213
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"Y",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*","*","*",234
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*","*","*",226
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"Y",36,36,100.0,36,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"Y",77,77,100.0,77,"*","*",14,18.2,24,31.2,20,26.0,"*","*","*","*",223
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"N",28,28,100.0,28,"*","*",8,28.6,9,32.1,7,25.0,"*","*","*","*",225
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"Y",37,37,100.0,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*",199
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"Y",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"Y",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"Y",53,53,100.0,53,"*","*","*","*",12,22.6,21,39.6,"*","*","*","*",237
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"N",33,33,100.0,33,"*","*","*","*",9,27.3,17,51.5,"*","*","*","*",252
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"Y",61,61,100.0,61,"*","*","*","*",16,26.2,25,41.0,"*","*","*","*",240
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"N",35,35,100.0,35,"*","*","*","*",8,22.9,19,54.3,"*","*","*","*",259
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
