"CT School Day SAT, 2015-16"
"All Districts, All Subjects, Free/Reduced Price Meal Eligibility"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","F",153,84,54.9,33,21.6,"*","*","*","*","*","*",423
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","N",76,"*","*","*","*",33,43.4,"*","*","*","*",480
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","F",151,97,64.2,47,31.1,"*","*","*","*","*","*",395
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","N",76,"*","*","*","*",9,11.8,"*","*","*","*",455
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","F",46,14,30.4,"*","*","*","*","*","*","*","*",458
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","N",55,"*","*",15,27.3,30,54.5,"*","*","*","*",520
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","F",46,17,37.0,"*","*","*","*","*","*","*","*",433
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","N",55,"*","*",31,56.4,11,20.0,"*","*","*","*",479
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","F",144,32,22.2,51,35.4,54,37.5,7,4.9,61,42.4,470
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","N",43,"*","*","*","*","*","*","*","*","*","*",474
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","F",144,56,38.9,69,47.9,19,13.2,0,0.0,19,13.2,436
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","N",43,"*","*","*","*","*","*",0,0.0,"*","*",451
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","F",149,75,50.3,41,27.5,"*","*","*","*",33,22.1,420
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","N",66,"*","*","*","*","*","*","*","*","*","*",446
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","R",19,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","F",148,102,68.9,"*","*","*","*",0,0.0,"*","*",390
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","N",66,"*","*","*","*","*","*",0,0.0,"*","*",407
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","R",19,"*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","F","*",7,25.9,"*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","N",172,"*","*","*","*",114,66.3,28,16.3,142,82.6,544
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","N",172,21,12.2,72,41.9,56,32.6,23,13.4,79,45.9,523
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","F",40,"*","*","*","*","*","*","*","*","*","*",483
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","N",146,17,11.6,22,15.1,88,60.3,19,13.0,107,73.3,525
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","F",40,"*","*","*","*","*","*","*","*","*","*",455
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","N",146,28,19.2,74,50.7,34,23.3,10,6.8,44,30.1,492
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","F",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","F",11,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","F",71,20,28.2,"*","*","*","*","*","*","*","*",466
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","N",269,"*","*","*","*",139,51.7,90,33.5,229,85.1,580
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","F",71,"*","*","*","*","*","*","*","*","*","*",459
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","N",269,24,8.9,68,25.3,113,42.0,64,23.8,177,65.8,567
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","F",48,"*","*","*","*","*","*","*","*","*","*",494
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","N",304,16,5.3,26,8.6,133,43.8,129,42.4,262,86.2,593
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Math","F",48,"*","*","*","*","*","*","*","*","*","*",474
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Math","N",304,21,6.9,78,25.7,112,36.8,93,30.6,205,67.4,580
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Math","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELA","F",139,53,38.1,45,32.4,"*","*","*","*",41,29.5,443
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELA","N",136,22,16.2,"*","*",72,52.9,"*","*","*","*",505
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELA","R",20,7,35.0,"*","*",7,35.0,"*","*","*","*",456
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Math","F",139,62,44.6,63,45.3,"*","*","*","*","*","*",433
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Math","N",136,"*","*",72,52.9,31,22.8,"*","*","*","*",480
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Math","R",20,"*","*",10,50.0,"*","*",0,0.0,"*","*",437
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","ELA","N",62,6,9.7,11,17.7,38,61.3,7,11.3,45,72.6,526
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Math","N",62,"*","*",31,50.0,20,32.3,"*","*","*","*",498
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELA","N",192,17,8.9,11,5.7,89,46.4,75,39.1,164,85.4,587
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Math","N",192,23,12.0,30,15.6,69,35.9,70,36.5,139,72.4,584
"Weston School District","=""1570011""","Weston High School","=""1576111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELA","N",412,20,4.9,12,2.9,192,46.6,188,45.6,380,92.2,601
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Math","N",412,24,5.8,68,16.5,159,38.6,161,39.1,320,77.7,605
"Westport School District","=""1580011""","Staples High School","=""1586111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELA","F","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELA","N",210,"*","*",31,14.8,126,60.0,"*","*","*","*",533
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Math","N",210,30,14.3,73,34.8,84,40.0,23,11.0,107,51.0,528
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELA","N",319,9,2.8,13,4.1,156,48.9,141,44.2,297,93.1,606
