"CT School Day SAT, 2015-16"
"All Districts, All Subjects, High Needs (F/R, EL or SWD)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"District","District Code","School","School Code","Subject","High Needs (F, R, ELL or SWD)","Total Numberwith Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","AverageScore"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Math","N",103,"*","*","*","*","*","*","*","*","*","*",561
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELA","Y",64,"*","*",16,25.0,28,43.8,"*","*","*","*",506
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELA","N",194,"*","*","*","*",117,60.3,58,29.9,175,90.2,580
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Math","Y",64,15,23.4,24,37.5,19,29.7,6,9.4,25,39.1,490
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Math","N",194,8,4.1,68,35.1,78,40.2,40,20.6,118,60.8,568
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","Y",21,"*","*","*","*",8,38.1,"*","*","*","*",521
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","N",389,0,0.0,"*","*",175,45.0,"*","*","*","*",616
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","Y",21,"*","*",10,47.6,"*","*","*","*","*","*",499
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","N",389,"*","*",58,14.9,"*","*","*","*","*","*",613
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","Y",34,"*","*",11,32.4,13,38.2,"*","*","*","*",466
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","N",134,"*","*",18,13.4,87,64.9,"*","*","*","*",561
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","Y",34,12,35.3,15,44.1,"*","*","*","*",7,20.6,455
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","N",134,"*","*",42,31.3,61,45.5,"*","*","*","*",555
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","Y",50,17,34.0,"*","*",18,36.0,"*","*","*","*",463
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","N",101,"*","*",20,19.8,58,57.4,"*","*","*","*",522
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","Y",50,14,28.0,26,52.0,"*","*","*","*",10,20.0,465
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","N",101,"*","*",40,39.6,37,36.6,"*","*","*","*",512
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","Y",87,"*","*",26,29.9,31,35.6,"*","*","*","*",470
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","N",284,"*","*",33,11.6,183,64.4,"*","*","*","*",561
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","Y",87,33,37.9,32,36.8,"*","*","*","*",22,25.3,457
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","N",284,"*","*",87,30.6,144,50.7,"*","*","*","*",545
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","Y",59,"*","*",12,20.3,28,47.5,"*","*","*","*",508
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","N",297,"*","*","*","*",148,49.8,131,44.1,279,93.9,605
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","Y",59,13,22.0,21,35.6,19,32.2,6,10.2,25,42.4,505
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","N",297,8,2.7,55,18.5,126,42.4,108,36.4,234,78.8,606
"Somers School District","=""1290011""","Aspire","=""1290511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELA","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELA","N",92,"*","*","*","*","*","*","*","*","*","*",556
"Somers School District","=""1290011""","Somers High School","=""1296111""","Math","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Math","N",92,"*","*","*","*","*","*","*","*","*","*",546
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELA","Y",59,"*","*",15,25.4,23,39.0,"*","*","*","*",481
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELA","N",267,"*","*","*","*",174,65.2,66,24.7,240,89.9,574
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Math","Y",59,20,33.9,23,39.0,10,16.9,6,10.2,16,27.1,476
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Math","N",267,12,4.5,76,28.5,128,47.9,51,19.1,179,67.0,566
"Southington School District","=""1310011""","Alta","=""1310111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELA","Y",91,26,28.6,"*","*",35,38.5,"*","*","*","*",465
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELA","N",366,"*","*",45,12.3,220,60.1,"*","*","*","*",563
"Southington School District","=""1310011""","Southington High School","=""1316211""","Math","Y",91,26,28.6,47,51.6,"*","*","*","*",18,19.8,465
"Southington School District","=""1310011""","Southington High School","=""1316211""","Math","N",366,"*","*",135,36.9,162,44.3,"*","*","*","*",556
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELA","Y",28,"*","*","*","*",12,42.9,"*","*","*","*",475
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELA","N",71,"*","*","*","*",44,62.0,"*","*","*","*",562
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Math","Y",28,"*","*",14,50.0,"*","*","*","*","*","*",469
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Math","N",71,"*","*",26,36.6,"*","*","*","*","*","*",551
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELA","Y",25,17,68.0,"*","*","*","*",0,0.0,"*","*",384
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Math","Y",25,19,76.0,6,24.0,0,0.0,0,0.0,0,0.0,370
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELA","Y",254,94,37.0,"*","*",88,34.6,"*","*","*","*",449
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELA","N",178,"*","*",31,17.4,107,60.1,"*","*","*","*",531
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Math","Y",254,111,43.7,114,44.9,"*","*","*","*",29,11.4,432
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Math","N",178,"*","*",64,36.0,70,39.3,"*","*","*","*",525
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELA","Y",81,"*","*",19,23.5,38,46.9,"*","*","*","*",502
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELA","N",81,"*","*","*","*",52,64.2,16,19.8,68,84.0,556
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Math","Y",81,22,27.2,35,43.2,18,22.2,6,7.4,24,29.6,482
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Math","N",81,8,9.9,31,38.3,28,34.6,14,17.3,42,51.9,538
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELA","Y",247,102,41.3,"*","*",72,29.1,"*","*","*","*",439
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELA","N",241,"*","*",37,15.4,117,48.5,"*","*","*","*",563
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Math","Y",247,127,51.4,95,38.5,"*","*","*","*",25,10.1,424
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Math","N",241,"*","*",71,29.5,77,32.0,"*","*","*","*",554
"Stonington School District","=""1370011""","SAILS","=""1370711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELA","Y",43,"*","*","*","*",18,41.9,"*","*","*","*",466
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELA","N",122,"*","*","*","*",80,65.6,"*","*","*","*",568
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Math","Y",43,15,34.9,20,46.5,8,18.6,0,0.0,8,18.6,446
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Math","N",122,7,5.7,45,36.9,42,34.4,28,23.0,70,57.4,559
"Stratford School District","=""1380011""","ALPHA","=""1380511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELA","Y",97,"*","*",29,29.9,41,42.3,"*","*","*","*",474
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELA","N",128,"*","*",20,15.6,84,65.6,"*","*","*","*",521
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Math","Y",97,35,36.1,46,47.4,"*","*","*","*",16,16.5,448
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Math","N",128,"*","*",61,47.7,38,29.7,"*","*","*","*",498
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELA","Y",109,39,35.8,23,21.1,41,37.6,6,5.5,47,43.1,464
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELA","N",123,7,5.7,19,15.4,71,57.7,26,21.1,97,78.9,546
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Math","Y",109,49,45.0,43,39.4,"*","*","*","*",17,15.6,440
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Math","N",123,"*","*",48,39.0,37,30.1,"*","*","*","*",511
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELA","Y",35,"*","*",7,20.0,15,42.9,"*","*","*","*",484
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELA","N",145,"*","*",12,8.3,90,62.1,"*","*","*","*",573
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Math","Y",35,12,34.3,14,40.0,9,25.7,0,0.0,9,25.7,460
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Math","N",145,6,4.1,50,34.5,68,46.9,21,14.5,89,61.4,552
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","Y",34,"*","*","*","*","*","*",0,0.0,"*","*",431
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","Y",34,"*","*","*","*","*","*",0,0.0,"*","*",424
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","Y",34,13,38.2,"*","*",13,38.2,"*","*","*","*",481
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","N",68,9,13.2,"*","*",39,57.4,"*","*","*","*",507
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","Y",33,16,48.5,11,33.3,"*","*","*","*",6,18.2,434
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","N",68,12,17.6,25,36.8,"*","*","*","*",31,45.6,531
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","N",46,"*","*","*","*","*","*","*","*","*","*",522
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","N",46,"*","*","*","*","*","*","*","*","*","*",497
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","ELA","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","ELA","N",30,"*","*","*","*","*","*","*","*","*","*",528
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Math","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Math","N",30,"*","*","*","*","*","*",0,0.0,"*","*",499
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","Y",23,8,34.8,6,26.1,9,39.1,0,0.0,9,39.1,451
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","N",176,0,0.0,13,7.4,106,60.2,57,32.4,163,92.6,586
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","Y",23,"*","*",7,30.4,"*","*","*","*","*","*",447
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","N",176,"*","*",43,24.4,"*","*","*","*","*","*",587
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","Y",75,29,38.7,23,30.7,"*","*","*","*",23,30.7,444
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","N",116,"*","*",23,19.8,76,65.5,"*","*","*","*",525
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","Y",75,38,50.7,29,38.7,"*","*","*","*",8,10.7,429
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","N",116,"*","*",61,52.6,35,30.2,"*","*","*","*",496
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","Y",75,20,26.7,17,22.7,31,41.3,7,9.3,38,50.7,486
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","N",411,6,1.5,37,9.0,255,62.0,113,27.5,368,89.5,573
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","Y",75,17,22.7,37,49.3,"*","*","*","*",21,28.0,487
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","N",411,"*","*",127,30.9,166,40.4,"*","*","*","*",574
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","Y",71,18,25.4,"*","*",33,46.5,"*","*","*","*",488
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","N",116,"*","*",20,17.2,66,56.9,"*","*","*","*",541
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","Y",71,26,36.6,29,40.8,"*","*","*","*",16,22.5,453
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","N",116,"*","*",48,41.4,49,42.2,"*","*","*","*",523
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","Y",65,26,40.0,"*","*",22,33.8,"*","*","*","*",453
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","N",186,"*","*",31,16.7,122,65.6,"*","*","*","*",532
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","Y",65,28,43.1,30,46.2,"*","*","*","*",7,10.8,433
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","N",186,"*","*",98,52.7,57,30.6,"*","*","*","*",501
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","Y",30,9,30.0,8,26.7,13,43.3,0,0.0,13,43.3,451
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","N",175,6,3.4,15,8.6,123,70.3,31,17.7,154,88.0,555
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","Y",30,"*","*",20,66.7,"*","*",0,0.0,"*","*",446
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","N",175,18,10.3,77,44.0,"*","*","*","*","*","*",516
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","Y",190,104,54.7,46,24.2,"*","*","*","*",40,21.1,420
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","N",48,15,31.3,15,31.3,"*","*","*","*",18,37.5,475
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","Y",189,128,67.7,44,23.3,"*","*","*","*","*","*",397
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","N",48,21,43.8,23,47.9,"*","*","*","*","*","*",436
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","Y",179,99,55.3,40,22.3,"*","*","*","*",40,22.3,422
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","N",67,15,22.4,"*","*",33,49.3,"*","*","*","*",493
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","Y",177,115,65.0,55,31.1,"*","*","*","*",7,4.0,394
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","N",67,19,28.4,37,55.2,"*","*","*","*",11,16.4,465
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","Y",59,"*","*",14,23.7,26,44.1,"*","*","*","*",474
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","N",53,"*","*",14,26.4,29,54.7,"*","*","*","*",521
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","Y",59,20,33.9,31,52.5,"*","*","*","*",8,13.6,442
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","N",53,"*","*",31,58.5,11,20.8,"*","*","*","*",482
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","Y",164,"*","*",55,33.5,64,39.0,"*","*","*","*",471
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","N",40,"*","*",15,37.5,17,42.5,"*","*","*","*",482
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","Y",164,65,39.6,79,48.2,20,12.2,0,0.0,20,12.2,435
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","N",40,10,25.0,22,55.0,8,20.0,0,0.0,8,20.0,458
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","Y",188,95,50.5,51,27.1,"*","*","*","*",42,22.3,422
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","N",46,"*","*",14,30.4,17,37.0,"*","*","*","*",476
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","Y",187,128,68.4,52,27.8,"*","*","*","*","*","*",394
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","N",46,22,47.8,"*","*","*","*",0,0.0,"*","*",423
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","Y",48,"*","*",15,31.3,19,39.6,"*","*","*","*",469
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","N",155,"*","*",19,12.3,105,67.7,"*","*","*","*",552
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","Y",48,18,37.5,24,50.0,"*","*","*","*",6,12.5,440
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","N",155,14,9.0,62,40.0,"*","*","*","*",79,51.0,535
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","Y",59,19,32.2,"*","*",28,47.5,"*","*","*","*",475
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","N",138,"*","*",21,15.2,88,63.8,"*","*","*","*",533
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","Y",59,17,28.8,31,52.5,"*","*","*","*",11,18.6,454
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","N",138,"*","*",72,52.2,34,24.6,"*","*","*","*",499
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","N",8,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","N",7,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","Y",104,"*","*",28,26.9,46,44.2,"*","*","*","*",471
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","N",253,"*","*",19,7.5,135,53.4,"*","*","*","*",587
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","Y",104,37,35.6,45,43.3,"*","*","*","*",22,21.2,458
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","N",253,"*","*",67,26.5,113,44.7,"*","*","*","*",577
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","Y",89,"*","*",22,24.7,35,39.3,"*","*","*","*",476
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","N",276,"*","*","*","*",128,46.4,127,46.0,255,92.4,609
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Math","Y",89,33,37.1,34,38.2,"*","*","*","*",22,24.7,458
