"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch","N/A",95.8,92.9,90.5,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",94.8,95.9,95.6,95.8,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",93.8,96.8,100.0,93.7,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch","N/A",96.9,100.0,100.0,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",97.6,97.3,99.0,97.9,99.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",100.0,100.0,100.0,100.0,96.4
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch","*",95.0,100.0,100.0,94.1
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",89.3,95.1,100.0,93.7,97.1
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",90.9,95.6,97.7,93.4,100.0
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch","*",100.0,84.2,94.4,96.0
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",91.2,96.6,98.8,98.4,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch","*",91.2,94.9,100.0,95.3
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0,100.0,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",99.2,98.9,97.1,98.6,94.8
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",100.0,95.3,100.0,94.8,96.8
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch","*",92.6,100.0,100.0,100.0
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",98.0,98.8,97.7,98.9,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch","*",96.6,100.0,93.0,95.6
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch","*",94.4,100.0,100.0,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",92.5,98.3,98.4,97.9,98.9
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",94.1,98.6,98.2,98.3,100.0
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch","*",96.9,97.0,97.5,100.0
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",95.6,96.5,100.0,98.1,100.0
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch","*",95.5,92.6,91.3,98.0
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch","N/A",94.1,92.9,90.9,100.0
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",93.8,96.7,95.0,96.4,97.6
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",90.5,100.0,95.4,98.8,95.5
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch","*",94.7,100.0,100.0,100.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",95.5,98.5,98.9,97.4,100.0
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",100.0,100.0,100.0,100.0,94.7
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0,100.0,100.0
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",94.9,94.4,97.6,97.5,98.3
"Coventry School District","Coventry High School","Eligible For Free Lunch","*",60.0,80.0,"*",93.3
"Coventry School District","Coventry High School","Eligible For Reduced Lunch","*",76.9,85.7,"*",100.0
"Coventry School District","Coventry High School","Not Eligible For Lunch",90.5,92.4,92.6,99.1,98.8
"Cromwell School District","Cromwell High School","Eligible For Free Lunch","*",84.6,"*",81.3,87.5
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch","*",100.0,"*",83.3,87.5
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",96.7,96.4,94.7,96.1,100.0
"Danbury School District","Alternative Center For Excellence","Eligible For Free Lunch","N/A","N/A","*","N/A","N/A"
"Danbury School District","Alternative Center For Excellence","Eligible For Reduced Lunch","N/A","N/A","*","N/A","N/A"
"Danbury School District","Alternative Center For Excellence","Not Eligible For Lunch","N/A","N/A","*","N/A","N/A"
"Danbury School District","Danbury High School","Eligible For Free Lunch",66.1,67.6,63.0,71.9,70.2
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",77.1,85.5,85.7,85.9,73.3
"Danbury School District","Danbury High School","Not Eligible For Lunch",84.3,87.0,86.3,88.9,90.6
"Darien School District","Darien High School","Eligible For Free Lunch","*",100.0,"*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*",100.0,"*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",96.3,97.0,97.7,98.5,97.8
"Derby School District","Derby High School","Eligible For Free Lunch",56.4,65.8,51.2,75.6,72.2
"Derby School District","Derby High School","Eligible For Reduced Lunch",83.3,75.0,70.0,86.7,91.7
"Derby School District","Derby High School","Not Eligible For Lunch",77.5,88.6,90.9,85.7,97.1
"East Granby School District","East Granby High School","Eligible For Free Lunch","N/A","*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch",96.1,"*","*","*",100.0
