"Student Counts by School and Grade"
"All Districts, All Schools"
"2009-10"

"",,,,"Grade",,,,,,,,,,,,,,
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,108,100,100,78,79,74,0,0,0,0,0,0,0,539
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,84,97,79,69,76,63,0,0,0,0,0,0,0,468
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",0,57,64,55,50,54,57,0,0,0,0,0,0,0,337
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,192,213,183,0,0,0,0,588
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,216,244,226,0,0,0,0,686
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,133,133,134,0,0,0,0,400
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,207,238,218,0,0,0,0,663
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,481,430,432,351,1694
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,408,389,379,327,1503
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,24,28,31,16,99
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",16,26,31,28,28,22,22,0,0,0,0,0,0,0,173
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",79,44,46,45,44,50,45,0,0,0,0,0,0,0,353
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","*","*",55,72,57,63,66,0,0,0,0,0,0,0,366
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",31,77,61,46,71,56,69,0,0,0,0,0,0,0,411
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",52,41,46,41,39,30,51,0,0,0,0,0,0,0,300
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",38,30,32,37,32,38,26,0,0,0,0,0,0,0,233
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",19,40,40,42,33,30,32,0,0,0,0,0,0,0,236
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",0,41,62,49,57,59,60,0,0,0,0,0,0,0,328
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,33,35,27,25,27,22,0,0,0,0,0,0,0,169
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,0,"*","*","*","*","*",0,0,0,0,0,0,19
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,207,200,224,0,0,0,0,631
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,179,169,172,0,0,0,0,520
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,0,13,10,12,6,6,47
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",0,0,0,0,0,0,0,0,0,0,43,20,"*","*",85
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",36,105,101,118,105,0,0,0,0,0,0,0,0,0,465
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,121,98,136,118,125,0,0,0,0,598
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,133,149,119,127,528
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",24,162,0,0,0,0,0,0,0,0,0,0,0,0,186
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,52,67,66,72,62,92,0,0,0,0,0,0,411
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,71,70,56,65,76,62,0,0,0,0,0,0,400
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,47,49,57,49,47,51,0,0,0,0,0,0,300
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",28,177,171,174,0,0,0,0,0,0,0,0,0,0,550
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,182,169,185,0,0,0,0,0,0,0,536
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,181,137,187,0,0,0,0,505
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,153,140,155,117,565
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",91,183,0,0,0,0,0,0,0,0,0,0,0,0,274
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",0,0,99,88,108,0,0,0,0,0,0,0,0,0,295
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",0,0,102,101,106,0,0,0,0,0,0,0,0,0,309
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,202,217,0,0,0,0,0,0,0,419
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,189,198,186,0,0,0,0,573
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,222,209,220,201,852
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","*","*",70,75,75,62,69,0,0,0,0,0,0,0,413
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",54,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,39,49,38,50,51,56,0,0,0,0,0,0,0,283
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,68,58,59,53,56,56,0,0,0,0,0,0,0,350
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,206,188,180,0,0,0,0,574
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,204,216,236,206,862
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",45,49,53,46,64,66,70,0,0,0,0,0,0,0,393
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",31,56,61,60,62,79,63,0,0,0,0,0,0,0,412
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,133,154,168,0,0,0,0,455
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,116,142,139,124,521
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",39,44,57,56,48,57,62,49,57,63,0,0,0,0,532
"Portland School District","=""1130011""","Valley View School","=""1130211""",19,108,104,118,0,0,0,0,0,0,0,0,0,0,349
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,129,119,0,0,0,0,0,0,0,0,248
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,117,120,0,0,0,0,0,0,237
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,104,136,0,0,0,0,240
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,85,89,97,91,362
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",15,35,50,53,41,52,38,0,0,0,0,0,0,0,284
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,48,43,57,0,0,0,0,148
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",86,101,94,84,99,98,82,0,0,0,0,0,0,0,644
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,92,84,78,0,0,0,0,254
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,100,76,72,79,327
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",62,114,112,120,137,125,0,0,0,0,0,0,0,0,670
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,156,154,145,140,0,0,0,0,595
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""",14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,26,31,34,27,35,27,38,0,0,0,0,0,0,218
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,25,23,36,31,33,33,26,0,0,0,0,0,0,207
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,15,"*",17,15,19,"*",17,0,0,0,0,0,0,96
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,76,80,113,93,97,77,536
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",34,79,96,70,109,89,0,0,0,0,0,0,0,0,477
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",25,116,121,107,117,135,0,0,0,0,0,0,0,0,621
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,228,216,221,241,0,0,0,0,906
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,195,229,184,205,813
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,13,22,22,23,17,15,0,0,0,0,0,0,0,112
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,15,11,10,24,11,16,0,0,0,0,0,0,0,87
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",0,20,31,22,31,36,29,0,0,0,0,0,0,0,169
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,0,0,0,0,0,0,90,78,80,0,0,0,0,248
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,0,0,0,0,0,0,0,0,87,70,88,78,323
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",25,62,103,94,0,0,0,0,0,0,0,0,0,0,284
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,56,65,64,78,60,0,0,0,0,0,0,0,0,323
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,100,93,0,0,0,0,0,0,0,0,193
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,187,173,0,0,0,0,0,0,360
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,180,166,0,0,0,0,346
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,150,138,142,147,577
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*",123,115,0,0,0,0,0,0,0,0,0,0,350
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,0,0,0,152,122,141,0,0,0,0,0,0,0,415
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,146,152,175,0,0,0,0,473
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,218,207,212,205,842
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",55,83,95,100,96,81,98,0,0,0,0,0,0,0,608
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,70,70,59,83,84,80,0,0,0,0,0,0,0,446
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,67,72,82,89,72,71,0,0,0,0,0,0,0,453
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,83,82,92,89,89,96,0,0,0,0,0,0,0,531
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,189,156,187,0,0,0,0,532
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,171,200,183,0,0,0,0,554
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,353,348,395,322,1418
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",43,112,114,103,101,0,0,0,0,0,0,0,0,0,473
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",25,87,65,92,70,67,69,0,0,0,0,0,0,0,475
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,108,118,0,0,0,0,0,0,0,226
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,210,193,219,0,0,0,0,622
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,184,196,195,214,789
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",57,49,47,60,45,46,0,0,0,0,0,0,0,0,304
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,55,57,51,46,59,0,0,0,0,0,0,0,0,268
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",0,72,96,91,93,88,0,0,0,0,0,0,0,0,440
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,190,201,209,200,0,0,0,0,800
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,167,192,172,158,689
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,87,81,96,0,0,0,0,0,0,0,264
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",46,92,80,86,0,0,0,0,0,0,0,0,0,0,304
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,21,15,26,21,33,29,0,0,0,0,0,0,0,145
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,108,95,122,0,0,0,0,325
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,110,102,133,98,443
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",43,51,62,50,59,71,70,0,0,0,0,0,0,0,406
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","*",63,54,62,"*",69,69,0,0,0,0,0,0,0,368
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,50,75,64,56,71,76,0,0,0,0,0,0,0,392
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,55,75,64,68,88,75,0,0,0,0,0,0,0,425
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",0,56,63,79,73,71,80,0,0,0,0,0,0,0,422
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,46,47,54,68,56,54,0,0,0,0,0,0,0,325
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,230,255,256,0,0,0,0,741
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,208,197,205,0,0,0,0,610
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,437,445,432,438,1752
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",15,58,66,74,91,95,102,0,0,0,0,0,0,0,501
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",33,98,110,89,91,103,102,0,0,0,0,0,0,0,626
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",0,28,31,24,0,0,0,0,0,0,0,0,0,0,83
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,0,231,209,209,0,0,0,0,649
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,180,199,179,223,781
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",11,30,46,42,54,70,41,61,64,71,0,0,0,0,490
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",21,38,21,37,25,38,46,32,28,25,0,0,0,0,311
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",21,17,17,14,17,22,22,31,0,0,0,0,0,0,161
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","*","*",42,52,64,51,51,0,0,0,0,0,0,0,297
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",32,36,41,44,50,47,41,0,0,0,0,0,0,0,291
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,76,98,89,109,95,96,0,0,0,0,0,0,0,563
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,208,190,173,0,0,0,0,571
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,181,159,182,182,704
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",8,26,26,19,26,18,22,20,16,24,0,0,0,0,205
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,79,94,107,94,90,96,85,0,0,0,0,0,0,645
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","*","*",72,79,60,68,66,80,0,0,0,0,0,0,481
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","*","*",80,80,73,90,97,108,0,0,0,0,0,0,590
"Shelton School District","=""1260011""","Lafayette School","=""1260411""",32,35,31,40,44,44,46,48,0,0,0,0,0,0,320
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","*","*",85,86,82,83,98,96,0,0,0,0,0,0,600
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",23,38,40,44,40,39,37,57,0,0,0,0,0,0,318
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,438,435,0,0,0,0,873
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,376,443,392,420,1631
"Sherman School District","=""1270011""","Sherman School","=""1270111""",22,38,30,35,48,54,48,48,59,62,0,0,0,0,444
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",38,22,22,23,23,24,18,24,19,19,0,0,0,0,232
"Simsbury School District","=""1280011""","Central School","=""1280111""",15,47,51,56,58,57,48,59,0,0,0,0,0,0,391
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",7,100,52,79,65,71,64,74,0,0,0,0,0,0,512
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,82,101,101,112,134,127,124,0,0,0,0,0,0,781
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,40,42,33,46,26,47,49,0,0,0,0,0,0,283
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,0,73,73,76,71,101,96,0,0,0,0,0,0,490
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,397,430,0,0,0,0,827
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,403,411,355,412,1581
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",16,85,101,107,128,115,112,0,0,0,0,0,0,0,664
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,140,129,145,0,0,0,0,414
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,153,136,141,142,572
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",63,49,61,61,62,61,78,0,0,0,0,0,0,0,435
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*","*",65,80,86,97,75,0,0,0,0,0,0,0,466
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*","*",53,66,46,77,70,0,0,0,0,0,0,0,360
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","*","*",67,68,74,91,83,0,0,0,0,0,0,0,436
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,40,48,59,42,61,59,0,0,0,0,0,0,0,309
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,337,369,367,0,0,0,0,1073
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,397,395,407,376,1575
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",9,109,118,114,103,122,116,0,0,0,0,0,0,0,691
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",83,56,78,51,48,60,63,0,0,0,0,0,0,0,439
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","*","*",80,92,68,92,81,0,0,0,0,0,0,0,477
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,46,54,48,47,57,55,0,0,0,0,0,0,0,307
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,29,33,39,39,37,39,0,0,0,0,0,0,0,216
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,44,42,29,40,35,32,0,0,0,0,0,0,0,222
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,64,63,85,72,79,59,0,0,0,0,0,0,0,422
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,59,63,69,68,75,73,0,0,0,0,0,0,0,407
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,254,285,262,0,0,0,0,801
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,257,244,282,0,0,0,0,783
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,503,493,553,484,2033
"Sprague School District","=""1330011""","Sayles School","=""1330111""",36,33,39,37,40,30,38,35,28,35,0,0,0,0,351
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",68,52,61,0,0,0,0,0,0,0,0,0,0,0,181
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",68,59,64,0,0,0,0,0,0,0,0,0,0,0,191
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,130,124,111,158,0,0,0,0,0,0,0,523
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,140,118,149,0,0,0,0,407
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,154,146,131,106,537
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",41,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",22,106,113,86,98,87,100,0,0,0,0,0,0,0,612
"Stamford School District","=""1350011""","Westover School","=""1351411""",7,106,107,136,114,103,105,0,0,0,0,0,0,0,678
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,124,115,108,138,138,129,0,0,0,0,0,0,0,752
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,107,81,86,85,99,75,0,0,0,0,0,0,0,533
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,116,82,71,68,72,72,0,0,0,0,0,0,0,481
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,92,100,93,99,84,90,0,0,0,0,0,0,0,558
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,97,104,78,81,80,84,0,0,0,0,0,0,0,524
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,117,118,100,105,94,103,0,0,0,0,0,0,0,637
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,92,109,92,94,94,87,82,0,0,0,0,0,0,650
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,127,129,113,112,104,112,0,0,0,0,0,0,0,697
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,100,85,93,106,90,82,0,0,0,0,0,0,0,556
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,117,94,104,95,88,84,0,0,0,0,0,0,0,582
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,189,202,190,0,0,0,0,581
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,189,198,228,0,0,0,0,615
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,196,224,270,0,0,0,0,690
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,221,205,191,0,0,0,0,617
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,169,184,186,0,0,0,0,539
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,542,374,428,389,1733
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,200,199,147,133,679
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,612,589,548,532,2281
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",40,44,59,53,45,47,48,61,53,57,0,0,0,0,507
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",19,77,101,108,90,110,0,0,0,0,0,0,0,0,505
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",15,0,0,0,92,77,0,0,0,0,0,0,0,0,184
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","*","*",79,76,0,0,0,0,0,0,0,0,0,0,231
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,96,116,107,93,0,0,0,0,412
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,89,95,100,89,0,0,0,0,373
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,202,195,210,186,793
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,43,87,77,80,69,83,86,0,0,0,0,0,0,525
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",109,122,82,81,79,79,76,95,0,0,0,0,0,0,723
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",19,0,0,0,96,110,115,113,0,0,0,0,0,0,453
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,122,78,84,76,68,59,76,0,0,0,0,0,0,563
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,44,51,51,45,44,45,62,0,0,0,0,0,0,342
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,63,88,88,0,0,0,0,0,0,0,0,0,0,239
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,44,35,34,20,22,25,37,0,0,0,0,0,0,217
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,65,72,46,64,62,61,67,0,0,0,0,0,0,437
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,42,71,57,49,61,63,63,0,0,0,0,0,0,406
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,277,296,0,0,0,0,573
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,271,333,0,0,0,0,604
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,314,307,318,307,1246
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,256,262,225,238,981
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",46,158,150,161,0,0,0,0,0,0,0,0,0,0,515
