"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,"F",40,40,100.0,40,"*","*",10,25.0,10,25.0,13,32.5,"*","*","*","*",228
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,"F",42,38,90.5,38,15,39.5,11,28.9,"*","*",6,15.8,"*","*","*","*",213
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",05,"F",129,129,100.0,129,60,46.5,27,20.9,25,19.4,"*","*","*","*",17,13.2,194
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",08,"F",134,134,100.0,134,88,65.7,20,14.9,15,11.2,"*","*","*","*",11,8.2,194
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""",10,"F",130,130,100.0,130,14,10.8,29,22.3,48,36.9,23,17.7,16,12.3,39,30.0,240
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""",10,"F",97,95,97.9,90,45,50.0,27,30.0,16,17.8,"*","*","*","*","*","*",194
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",05,"F",42,42,100.0,42,"*","*","*","*",14,33.3,18,42.9,"*","*","*","*",253
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",08,"F",39,39,100.0,39,"*","*","*","*",11,28.2,19,48.7,"*","*","*","*",257
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,"F",74,73,98.6,73,14,19.2,24,32.9,20,27.4,15,20.5,0,0.0,15,20.5,217
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",05,"F",42,42,100.0,42,"*","*",15,35.7,11,26.2,12,28.6,"*","*","*","*",227
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",08,"F",33,33,100.0,33,"*","*","*","*",6,18.2,17,51.5,0,0.0,17,51.5,239
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,"F",50,50,100.0,50,18,36.0,15,30.0,12,24.0,"*","*","*","*","*","*",202
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,"F",80,78,97.5,78,43,55.1,13,16.7,12,15.4,10,12.8,0,0.0,10,12.8,201
"Bridgeport School District","=""0150011""","Read School","=""0152511""",05,"F",78,77,98.7,77,27,35.1,20,26.0,20,26.0,"*","*","*","*",10,13.0,203
"Bridgeport School District","=""0150011""","Read School","=""0152511""",08,"F",90,87,96.7,87,50,57.5,16,18.4,10,11.5,11,12.6,0,0.0,11,12.6,201
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",05,"F",59,59,100.0,59,29,49.2,20,33.9,"*","*","*","*",0,0.0,"*","*",185
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",08,"F",48,48,100.0,48,31,64.6,"*","*",7,14.6,"*","*",0,0.0,"*","*",196
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""",10,"F",15,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",05,"F",48,48,100.0,48,11,22.9,17,35.4,13,27.1,7,14.6,0,0.0,7,14.6,210
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",08,"F",58,58,100.0,58,22,37.9,15,25.9,13,22.4,8,13.8,0,0.0,8,13.8,209
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"F",77,77,100.0,77,17,22.1,26,33.8,25,32.5,9,11.7,0,0.0,9,11.7,207
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,"F",78,78,100.0,78,27,34.6,18,23.1,"*","*",18,23.1,"*","*","*","*",218
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",05,"F",73,73,100.0,73,"*","*",17,23.3,26,35.6,23,31.5,"*","*","*","*",235
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",08,"F",72,72,100.0,72,13,18.1,"*","*",20,27.8,22,30.6,"*","*","*","*",238
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"F",45,45,100.0,45,6,13.3,6,13.3,11,24.4,15,33.3,7,15.6,22,48.9,242
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,"F",45,45,100.0,45,"*","*",6,13.3,7,15.6,22,48.9,"*","*","*","*",248
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"F",40,40,100.0,40,13,32.5,12,30.0,"*","*","*","*",0,0.0,"*","*",198
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,"F",44,44,100.0,44,30,68.2,7,15.9,"*","*","*","*",0,0.0,"*","*",187
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",05,"F",107,107,100.0,107,24,22.4,36,33.6,24,22.4,23,21.5,0,0.0,23,21.5,212
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",08,"F",157,154,98.1,154,63,40.9,27,17.5,31,20.1,33,21.4,0,0.0,33,21.4,214
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,"F",34,33,97.1,33,16,48.5,"*","*",9,27.3,"*","*",0,0.0,"*","*",194
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,"F",44,42,95.5,42,15,35.7,9,21.4,11,26.2,"*","*","*","*",7,16.7,213
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,"F",66,65,98.5,65,22,33.8,18,27.7,17,26.2,"*","*","*","*",8,12.3,202
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,"F",101,101,100.0,101,50,49.5,22,21.8,17,16.8,"*","*","*","*",12,11.9,204
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"F",42,42,100.0,42,"*","*",11,26.2,13,31.0,10,23.8,"*","*","*","*",232
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"F",50,50,100.0,50,7,14.0,"*","*",8,16.0,25,50.0,"*","*","*","*",248
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"F",48,48,100.0,48,"*","*","*","*",15,31.3,24,50.0,"*","*","*","*",249
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"F",48,48,100.0,48,"*","*","*","*",13,27.1,24,50.0,"*","*","*","*",247
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""",10,"F",248,225,90.7,217,134,61.8,52,24.0,26,12.0,"*","*","*","*","*","*",186
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",10,"F",427,382,89.5,376,121,32.2,81,21.5,102,27.1,46,12.2,26,6.9,72,19.1,219
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,"F",260,169,65.0,141,78,55.3,30,21.3,26,18.4,"*","*","*","*",7,5.0,192
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",05,"F",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",08,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*",267
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"F",48,48,100.0,48,7,14.6,10,20.8,9,18.8,"*","*","*","*","*","*",243
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"N",51,50,98.0,50,"*","*","*","*","*","*",20,40.0,11,22.0,31,62.0,261
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"F",39,38,97.4,38,9,23.7,"*","*","*","*","*","*",0,0.0,"*","*",234
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"N",44,44,100.0,44,"*","*","*","*",9,20.5,27,61.4,"*","*","*","*",253
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"F","*","*","*","*",0,0.0,"*","*","*","*","*","*",0,0.0,"*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"N",44,44,100.0,44,"*","*",6,13.6,8,18.2,22,50.0,"*","*","*","*",249
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"F",34,34,100.0,34,"*","*","*","*",9,26.5,18,52.9,"*","*","*","*",250
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"N",30,30,100.0,30,0,0.0,"*","*","*","*","*","*",6,20.0,"*","*",269
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"F",33,33,100.0,33,"*","*","*","*","*","*",18,54.5,"*","*","*","*",251
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*","*","*",7,29.2,"*","*",278
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"F","*","*","*","*","*","*","*","*",12,46.2,"*","*",0,0.0,"*","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"N",31,31,100.0,31,"*","*","*","*","*","*",19,61.3,0,0.0,19,61.3,251
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"N",46,46,100.0,46,0,0.0,"*","*","*","*",24,52.2,10,21.7,34,73.9,273
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"F",55,54,98.2,54,"*","*",12,22.2,13,24.1,"*","*","*","*","*","*",241
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"N",52,52,100.0,52,"*","*","*","*","*","*",25,48.1,17,32.7,42,80.8,276
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"F",54,52,96.3,52,11,21.2,"*","*",14,26.9,"*","*","*","*","*","*",238
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"N",44,44,100.0,44,"*","*","*","*","*","*",27,61.4,10,22.7,37,84.1,277
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"F",74,71,95.9,71,10,14.1,9,12.7,"*","*","*","*","*","*","*","*",243
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"N",132,132,100.0,132,"*","*","*","*",19,14.4,61,46.2,36,27.3,97,73.5,272
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"F",37,37,100.0,37,"*","*",6,16.2,"*","*","*","*","*","*","*","*",247
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"N",80,80,100.0,80,"*","*","*","*",15,18.8,42,52.5,20,25.0,62,77.5,271
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",10,"F",78,76,97.4,76,18,23.7,13,17.1,"*","*","*","*","*","*","*","*",223
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",10,"N",158,156,98.7,156,"*","*","*","*",67,42.9,39,25.0,29,18.6,68,43.6,258
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",10,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",10,"F",82,76,92.7,76,15,19.7,"*","*","*","*","*","*","*","*","*","*",242
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",10,"N",189,185,97.9,185,"*","*","*","*",57,30.8,50,27.0,58,31.4,108,58.4,274
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",10,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"N",174,171,98.3,171,"*","*","*","*",17,9.9,73,42.7,70,40.9,143,83.6,287
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"N",177,175,98.9,175,10,5.7,8,4.6,13,7.4,79,45.1,65,37.1,144,82.3,279
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",10,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",10,"N",203,200,98.5,200,0,0.0,"*","*",59,29.5,"*","*",81,40.5,"*","*",286
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"N",78,78,100.0,78,0,0.0,"*","*","*","*",36,46.2,26,33.3,62,79.5,281
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"F",30,28,93.3,28,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"N",70,70,100.0,70,"*","*","*","*","*","*",43,61.4,17,24.3,60,85.7,278
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"N",34,34,100.0,34,"*","*","*","*",7,20.6,17,50.0,6,17.6,23,67.6,261
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"N",46,46,100.0,46,"*","*","*","*",8,17.4,31,67.4,"*","*","*","*",255
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"N",123,123,100.0,123,"*","*","*","*",10,8.1,51,41.5,54,43.9,105,85.4,290
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"N",123,123,100.0,123,"*","*","*","*",14,11.4,72,58.5,31,25.2,103,83.7,276
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
