"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"F",69,69,100.0,69,"*","*","*","*","*","*",26,37.7,24,34.8,50,72.5,270
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"M",52,51,98.1,51,"*","*","*","*","*","*",28,54.9,15,29.4,43,84.3,280
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,"F",128,128,100.0,128,8,6.3,9,7.0,22,17.2,68,53.1,21,16.4,89,69.5,263
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,"M",122,121,99.2,121,8,6.6,9,7.4,22,18.2,66,54.5,16,13.2,82,67.8,259
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,"F",277,270,97.5,270,"*","*","*","*",60,22.2,73,27.0,114,42.2,187,69.3,285
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,"M",243,241,99.2,241,"*","*","*","*",63,26.1,50,20.7,102,42.3,152,63.1,282
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"M",21,21,100.0,21,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"F",20,20,100.0,20,0,0.0,"*","*","*","*",13,65.0,"*","*","*","*",261
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"M",22,22,100.0,22,0,0.0,0,0.0,"*","*",14,63.6,"*","*","*","*",278
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"F",50,50,100.0,50,0,0.0,"*","*",15,30.0,28,56.0,"*","*","*","*",256
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"M",62,62,100.0,62,"*","*","*","*",11,17.7,32,51.6,"*","*","*","*",256
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"F",50,50,100.0,50,0,0.0,"*","*","*","*",32,64.0,10,20.0,42,84.0,272
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"M",64,64,100.0,64,"*","*","*","*",14,21.9,26,40.6,19,29.7,45,70.3,272
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,"F",56,53,94.6,53,"*","*","*","*",15,28.3,13,24.5,20,37.7,33,62.3,277
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,"M",33,32,97.0,32,"*","*","*","*",9,28.1,6,18.8,15,46.9,21,65.6,281
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,"F",26,22,84.6,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,180
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,"M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"F",9,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"M",9,8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"F",33,33,100.0,33,0,0.0,"*","*",7,21.2,14,42.4,"*","*","*","*",245
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"M",28,28,100.0,28,"*","*","*","*",8,28.6,7,25.0,"*","*","*","*",234
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"F",43,43,100.0,43,"*","*","*","*",7,16.3,16,37.2,11,25.6,27,62.8,259
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"M",36,36,100.0,36,"*","*","*","*",10,27.8,11,30.6,8,22.2,19,52.8,258
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"F",39,39,100.0,39,"*","*","*","*","*","*",21,53.8,6,15.4,27,69.2,259
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"M",50,50,100.0,50,"*","*","*","*","*","*",24,48.0,10,20.0,34,68.0,263
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"F",45,45,100.0,45,"*","*","*","*","*","*",24,53.3,6,13.3,30,66.7,258
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"M",39,39,100.0,39,"*","*","*","*","*","*",17,43.6,8,20.5,25,64.1,259
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"F",44,44,100.0,44,"*","*",10,22.7,12,27.3,13,29.5,"*","*","*","*",229
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"M",54,54,100.0,54,"*","*",8,14.8,16,29.6,20,37.0,"*","*","*","*",246
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"F",48,48,100.0,48,"*","*","*","*",17,35.4,15,31.3,"*","*","*","*",240
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"M",42,41,97.6,41,"*","*","*","*",10,24.4,20,48.8,"*","*","*","*",244
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"F",38,38,100.0,38,"*","*","*","*",10,26.3,15,39.5,"*","*","*","*",244
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"M",39,39,100.0,39,"*","*","*","*",11,28.2,13,33.3,"*","*","*","*",243
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"F",49,49,100.0,49,"*","*","*","*",15,30.6,18,36.7,6,12.2,24,49.0,248
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"M",48,48,100.0,48,"*","*","*","*",11,22.9,15,31.3,7,14.6,22,45.8,243
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"F",52,52,100.0,52,10,19.2,"*","*",15,28.8,16,30.8,"*","*","*","*",233
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"M",60,59,98.3,59,8,13.6,"*","*",14,23.7,25,42.4,"*","*","*","*",239
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"F",41,41,100.0,41,"*","*","*","*",11,26.8,10,24.4,8,19.5,18,43.9,240
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"M",49,48,98.0,48,"*","*","*","*",12,25.0,18,37.5,8,16.7,26,54.2,249
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"F",53,53,100.0,53,"*","*","*","*",10,18.9,16,30.2,9,17.0,25,47.2,245
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"M",41,41,100.0,41,"*","*","*","*",11,26.8,17,41.5,9,22.0,26,63.4,268
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"F",44,44,100.0,44,"*","*","*","*",13,29.5,18,40.9,6,13.6,24,54.5,251
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"M",40,40,100.0,40,"*","*","*","*",9,22.5,15,37.5,9,22.5,24,60.0,263
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"F",50,50,100.0,50,"*","*","*","*",6,12.0,15,30.0,18,36.0,33,66.0,267
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"M",43,43,100.0,43,"*","*","*","*",9,20.9,16,37.2,13,30.2,29,67.4,273
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"F",79,76,96.2,76,13,17.1,7,9.2,11,14.5,33,43.4,12,15.8,45,59.2,251
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"M",102,101,99.0,101,18,17.8,9,8.9,15,14.9,44,43.6,15,14.9,59,58.4,248
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"F",114,114,100.0,114,35,30.7,"*","*",19,16.7,36,31.6,"*","*","*","*",234
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"M",88,88,100.0,88,27,30.7,"*","*",12,13.6,42,47.7,"*","*","*","*",235
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"F",83,80,96.4,80,14,17.5,8,10.0,17,21.3,34,42.5,7,8.8,41,51.3,243
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"M",98,97,99.0,97,22,22.7,7,7.2,16,16.5,36,37.1,16,16.5,52,53.6,245
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"F",23,23,100.0,23,"*","*","*","*","*","*",12,52.2,"*","*","*","*",247
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"M",25,25,100.0,25,"*","*","*","*","*","*",13,52.0,"*","*","*","*",253
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"F",118,116,98.3,116,"*","*","*","*",17,14.7,49,42.2,34,29.3,83,71.6,270
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"M",80,80,100.0,80,"*","*",9,11.3,"*","*",41,51.3,17,21.3,58,72.5,265
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"F",25,25,100.0,25,"*","*","*","*","*","*",6,24.0,"*","*","*","*",233
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"M",22,22,100.0,22,"*","*","*","*","*","*",13,59.1,"*","*","*","*",252
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,"F",144,142,98.6,142,31,21.8,15,10.6,23,16.2,62,43.7,11,7.7,73,51.4,242
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,"M",115,112,97.4,112,21,18.8,10,8.9,28,25.0,40,35.7,13,11.6,53,47.3,244
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,"F",199,194,97.5,194,40,20.6,41,21.1,71,36.6,24,12.4,18,9.3,42,21.6,229
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,"M",217,212,97.7,212,54,25.5,34,16.0,69,32.5,30,14.2,25,11.8,55,25.9,231
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,"F",273,261,95.6,259,54,20.8,42,16.2,75,29.0,44,17.0,44,17.0,88,34.0,238
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,"M",239,233,97.5,233,58,24.9,41,17.6,58,24.9,37,15.9,39,16.7,76,32.6,235
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"F",77,76,98.7,75,9,12.0,11,14.7,28,37.3,12,16.0,15,20.0,27,36.0,250
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"M",84,82,97.6,82,6,7.3,8,9.8,23,28.0,18,22.0,27,32.9,45,54.9,265
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"F",29,28,96.6,28,"*","*","*","*",9,32.1,10,35.7,"*","*","*","*",259
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"M",21,21,100.0,21,"*","*","*","*",6,28.6,10,47.6,"*","*","*","*",247
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"F",22,22,100.0,22,"*","*","*","*","*","*",10,45.5,0,0.0,10,45.5,235
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"M",33,33,100.0,33,"*","*","*","*","*","*",13,39.4,"*","*","*","*",237
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"F",33,33,100.0,33,"*","*","*","*","*","*",11,33.3,10,30.3,21,63.6,269
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"M",28,28,100.0,28,"*","*","*","*","*","*",14,50.0,8,28.6,22,78.6,274
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"F",29,29,100.0,29,"*","*","*","*","*","*",13,44.8,"*","*","*","*",265
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"M",43,43,100.0,43,"*","*","*","*","*","*",26,60.5,"*","*","*","*",260
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"F",47,46,97.9,46,"*","*",0,0.0,"*","*",20,43.5,20,43.5,40,87.0,286
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"M",46,45,97.8,45,"*","*","*","*","*","*",21,46.7,18,40.0,39,86.7,284
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"F",45,44,97.8,44,"*","*","*","*",6,13.6,22,50.0,14,31.8,36,81.8,278
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"M",60,60,100.0,60,0,0.0,"*","*","*","*",32,53.3,19,31.7,51,85.0,283
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,"F",96,96,100.0,96,"*","*","*","*",26,27.1,28,29.2,31,32.3,59,61.5,272
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,"M",84,83,98.8,83,"*","*","*","*",29,34.9,20,24.1,28,33.7,48,57.8,279
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",05,"F",36,36,100.0,36,0,0.0,"*","*","*","*",22,61.1,"*","*","*","*",262
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",05,"M",30,29,96.7,29,"*","*","*","*","*","*",15,51.7,"*","*","*","*",260
"Stratford School District","=""1380011""","Chapel School","=""1380311""",05,"F",38,38,100.0,38,"*","*","*","*",10,26.3,15,39.5,"*","*","*","*",238
"Stratford School District","=""1380011""","Chapel School","=""1380311""",05,"M",43,42,97.7,42,"*","*","*","*",7,16.7,18,42.9,"*","*","*","*",234
"Stratford School District","=""1380011""","Franklin School","=""1380411""",05,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",05,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",05,"F",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",229
"Stratford School District","=""1380011""","Lordship School","=""1380811""",05,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",05,"F",39,39,100.0,39,6,15.4,6,15.4,9,23.1,18,46.2,0,0.0,18,46.2,229
"Stratford School District","=""1380011""","Nichols School","=""1380911""",05,"M",31,31,100.0,31,"*","*",7,22.6,6,19.4,11,35.5,"*","*","*","*",221
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",05,"F",50,49,98.0,49,"*","*","*","*",12,24.5,19,38.8,"*","*","*","*",252
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",05,"M",36,35,97.2,35,"*","*","*","*",9,25.7,16,45.7,"*","*","*","*",249
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",05,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",05,"M",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",05,"F",59,59,100.0,59,"*","*","*","*",11,18.6,27,45.8,15,25.4,42,71.2,270
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",05,"M",44,43,97.7,43,"*","*","*","*",9,20.9,19,44.2,8,18.6,27,62.8,254
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",08,"F",130,130,100.0,130,11,8.5,18,13.8,30,23.1,60,46.2,11,8.5,71,54.6,251
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",08,"M",138,137,99.3,137,15,10.9,11,8.0,24,17.5,62,45.3,25,18.2,87,63.5,256
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",08,"F",131,131,100.0,131,24,18.3,15,11.5,39,29.8,47,35.9,6,4.6,53,40.5,237
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",08,"M",136,134,98.5,134,27,20.1,22,16.4,22,16.4,56,41.8,7,5.2,63,47.0,239
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",10,"F",119,117,98.3,117,6,5.1,16,13.7,49,41.9,28,23.9,18,15.4,46,39.3,252
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",10,"M",119,116,97.5,116,20,17.2,14,12.1,40,34.5,25,21.6,17,14.7,42,36.2,243
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10,"F",131,128,97.7,128,"*","*","*","*",58,45.3,32,25.0,19,14.8,51,39.8,255
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10,"M",131,125,95.4,124,"*","*","*","*",40,32.3,28,22.6,31,25.0,59,47.6,258
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",05,"F",69,67,97.1,67,"*","*","*","*",13,19.4,33,49.3,13,19.4,46,68.7,266
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",05,"M",76,76,100.0,76,"*","*","*","*",17,22.4,35,46.1,15,19.7,50,65.8,267
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",08,"F",99,99,100.0,99,"*","*","*","*",13,13.1,49,49.5,25,25.3,74,74.7,268
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",08,"M",84,83,98.8,83,"*","*","*","*",12,14.5,45,54.2,17,20.5,62,74.7,268
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",10,"F",98,97,99.0,97,"*","*","*","*",26,26.8,26,26.8,38,39.2,64,66.0,282
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",10,"M",104,100,96.2,100,"*","*","*","*",17,17.0,21,21.0,57,57.0,78,78.0,299
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",08,"F",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",08,"M",25,25,100.0,25,"*","*","*","*","*","*","*","*",0,0.0,"*","*",206
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",10,"F",25,25,100.0,25,6,24.0,7,28.0,"*","*","*","*",0,0.0,"*","*",218
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",10,"M",20,20,100.0,20,8,40.0,6,30.0,"*","*","*","*",0,0.0,"*","*",203
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",08,"F",47,47,100.0,47,"*","*",7,14.9,16,34.0,19,40.4,"*","*","*","*",245
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",08,"M",42,42,100.0,42,"*","*",6,14.3,8,19.0,21,50.0,"*","*","*","*",251
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",10,"F",26,26,100.0,26,"*","*","*","*",7,26.9,"*","*",6,23.1,"*","*",249
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",10,"M",55,54,98.2,54,"*","*","*","*",15,27.8,"*","*",8,14.8,"*","*",228
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",05,"F",39,39,100.0,39,0,0.0,"*","*","*","*",25,64.1,6,15.4,31,79.5,266
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",05,"M",35,35,100.0,35,"*","*","*","*","*","*",15,42.9,11,31.4,26,74.3,275
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",08,"F",35,35,100.0,35,"*","*","*","*","*","*",22,62.9,"*","*","*","*",267
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",08,"M",35,35,100.0,35,"*","*","*","*","*","*",14,40.0,"*","*","*","*",248
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",10,"F",23,23,100.0,23,"*","*",0,0.0,10,43.5,6,26.1,"*","*","*","*",262
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",10,"M",34,34,100.0,34,"*","*","*","*",13,38.2,8,23.5,"*","*","*","*",253
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",05,"F",39,39,100.0,39,"*","*","*","*",8,20.5,15,38.5,"*","*","*","*",254
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",05,"M",49,49,100.0,49,"*","*","*","*",10,20.4,24,49.0,"*","*","*","*",247
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",08,"F",40,40,100.0,40,"*","*","*","*",14,35.0,21,52.5,0,0.0,21,52.5,247
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",08,"M",37,37,100.0,37,"*","*","*","*",6,16.2,17,45.9,8,21.6,25,67.6,264
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",10,"F",32,31,96.9,31,6,19.4,"*","*",18,58.1,"*","*","*","*","*","*",232
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",10,"M",39,37,94.9,37,7,18.9,"*","*",14,37.8,"*","*","*","*","*","*",237
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",05,"F",83,83,100.0,83,"*","*","*","*",9,10.8,41,49.4,30,36.1,71,85.5,286
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",05,"M",99,99,100.0,99,"*","*","*","*",10,10.1,54,54.5,31,31.3,85,85.9,286
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",08,"F",124,124,100.0,124,"*","*","*","*",8,6.5,86,69.4,25,20.2,111,89.5,277
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",08,"M",112,112,100.0,112,"*","*","*","*",14,12.5,58,51.8,29,25.9,87,77.7,272
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",10,"F",108,108,100.0,108,"*","*","*","*",21,19.4,34,31.5,47,43.5,81,75.0,290
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",10,"M",106,106,100.0,106,"*","*","*","*",23,21.7,30,28.3,42,39.6,72,67.9,283
"Torrington School District","=""1430011""","East School","=""1430111""",05,"F",29,28,96.6,28,0,0.0,"*","*","*","*",14,50.0,10,35.7,24,85.7,285
"Torrington School District","=""1430011""","East School","=""1430111""",05,"M",28,27,96.4,27,0,0.0,0,0.0,"*","*",12,44.4,"*","*","*","*",278
"Torrington School District","=""1430011""","Forbes School","=""1430211""",05,"F",26,26,100.0,26,"*","*","*","*","*","*",17,65.4,"*","*","*","*",264
"Torrington School District","=""1430011""","Forbes School","=""1430211""",05,"M",41,41,100.0,41,"*","*","*","*","*","*",22,53.7,"*","*","*","*",271
"Torrington School District","=""1430011""","Southwest School","=""1430811""",05,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",05,"M",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*",268
"Torrington School District","=""1430011""","Torringford School","=""1430911""",05,"F",60,60,100.0,60,"*","*",7,11.7,16,26.7,31,51.7,"*","*","*","*",252
"Torrington School District","=""1430011""","Torringford School","=""1430911""",05,"M",68,67,98.5,67,"*","*",8,11.9,18,26.9,29,43.3,"*","*","*","*",246
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",05,"F",29,29,100.0,29,"*","*","*","*",8,27.6,9,31.0,"*","*","*","*",227
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",05,"M",37,37,100.0,37,"*","*","*","*",7,18.9,18,48.6,"*","*","*","*",256
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",08,"F",148,147,99.3,147,22,15.0,18,12.2,31,21.1,68,46.3,8,5.4,76,51.7,244
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",08,"M",182,178,97.8,178,17,9.6,18,10.1,30,16.9,98,55.1,15,8.4,113,63.5,251
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",10,"F",109,100,91.7,100,10,10.0,19,19.0,38,38.0,20,20.0,13,13.0,33,33.0,244
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",10,"M",143,126,88.1,125,22,17.6,25,20.0,42,33.6,17,13.6,19,15.2,36,28.8,236
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",08,"F",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",08,"M",21,18,85.7,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",05,"F",43,43,100.0,43,0,0.0,0,0.0,"*","*",21,48.8,"*","*","*","*",296
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",05,"M",46,46,100.0,46,"*","*","*","*","*","*",21,45.7,19,41.3,40,87.0,285
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",05,"F",44,44,100.0,44,"*","*","*","*","*","*",15,34.1,18,40.9,33,75.0,277
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",05,"M",53,53,100.0,53,"*","*","*","*","*","*",25,47.2,19,35.8,44,83.0,279
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",05,"F",30,30,100.0,30,0,0.0,"*","*","*","*",11,36.7,16,53.3,27,90.0,299
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",05,"M",38,38,100.0,38,"*","*","*","*","*","*",15,39.5,18,47.4,33,86.8,291
"Trumbull School District","=""1440011""","REACH","=""1440511""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",05,"F",42,42,100.0,42,0,0.0,"*","*","*","*",7,16.7,30,71.4,37,88.1,309
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",05,"M",40,40,100.0,40,0,0.0,"*","*","*","*",16,40.0,21,52.5,37,92.5,293
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",05,"F",27,27,100.0,27,"*","*","*","*","*","*",11,40.7,8,29.6,19,70.4,272
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",05,"M",38,38,100.0,38,0,0.0,"*","*","*","*",15,39.5,17,44.7,32,84.2,291
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",05,"F",48,48,100.0,48,0,0.0,"*","*","*","*",25,52.1,17,35.4,42,87.5,283
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",05,"M",47,47,100.0,47,"*","*","*","*","*","*",23,48.9,18,38.3,41,87.2,287
