"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2009-10"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",66,271,18,355
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","*",261,"*",288
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","*",308,"*",328
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",26,479,6,511
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",174,14,15,203
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",852,190,151,1193
"Waterbury School District","=""1510011""","Washington School","=""1512311""",264,29,17,310
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",328,159,64,551
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",194,36,20,250
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",450,56,59,565
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",360,75,56,491
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",340,109,45,494
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",938,218,174,1330
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",471,37,39,547
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",154,14,7,175
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",381,47,43,471
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",177,45,27,249
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",564,114,107,785
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",332,46,36,414
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",822,425,122,1369
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",214,326,67,607
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",397,98,88,583
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",987,173,180,1340
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",907,180,144,1231
"Waterbury School District","=""1510011""","Regan School","=""1512811""",196,57,38,291
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",199,326,88,613
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",136,63,19,218
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",354,67,36,457
"Waterbury School District","=""1510011""","State Street School","=""1519011""",74,"*","*",86
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",475,34,34,543
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",172,244,69,485
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",122,153,41,316
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",221,100,46,367
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",852,195,137,1184
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",346,44,37,427
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",63,575,29,667
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",42,380,15,437
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",33,356,14,403
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",62,307,11,380
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",65,886,29,980
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",28,300,17,345
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",52,653,28,733
"Watertown School District","=""1530011""","Polk School","=""1530411""",67,307,16,390
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",86,651,47,784
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",96,828,62,986
"West Hartford School District","=""1550011""","Smith School","=""1551711""",116,219,33,368
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,"*",0,"*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",16,432,11,459
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",30,395,13,438
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",55,342,23,420
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",391,"*",411
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",124,184,32,340
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",260,1194,110,1564
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",26,544,12,582
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",162,1343,75,1580
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",110,732,34,876
"West Hartford School District","=""1550011""","Morley School","=""1550911""",20,351,8,379
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",13,408,6,427
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",151,665,63,879
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,12,0,12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",75,339,32,446
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",60,424,21,505
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",69,392,36,497
"West Haven School District","=""1560011""","Washington School","=""1561211""",218,162,51,431
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",100,253,14,367
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",138,112,36,286
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",320,304,77,701
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",200,147,36,383
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",88,230,48,366
"West Haven School District","=""1560011""","Forest School","=""1560311""",208,207,46,461
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",160,496,73,729
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",246,121,71,438
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",118,339,46,503
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",395,1044,130,1569
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",35,321,12,368
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",7,281,12,300
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",29,264,11,304
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*","*",0,528
"Weston School District","=""1570011""","Weston High School","=""1576111""","*",787,"*",798
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",616,"*",626
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",592,"*",600
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",18,821,6,845
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",462,"*",467
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*",475,"*",492
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",9,450,8,467
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",13,470,0,483
"Westport School District","=""1580011""","Long Lots School","=""1580711""",10,578,8,596
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",512,"*",525
"Westport School District","=""1580011""","Staples High School","=""1586111""",32,1739,14,1785
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",0,56,0,56
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",43,336,15,394
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",55,226,30,311
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",40,411,21,472
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",35,381,14,430
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",40,387,17,444
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",64,464,50,578
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",114,996,71,1181
"Willington School District","=""1600011""","Center School","=""1600111""","*",196,"*",227
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",33,273,9,315
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",1024,"*",1034
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",1018,"*",1024
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""","*","*",0,500
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*",488,"*",492
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",16,1268,7,1291
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","*",70,"*",103
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",146,212,50,408
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""",87,118,22,227
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",67,127,30,224
"Windham School District","=""1630011""","Early Headstart","=""1638011""",30,0,0,30
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",27,"*","*",34
"Windham School District","=""1630011""","Natchaug School","=""1630111""",204,38,27,269
"Windham School District","=""1630011""","North Windham School","=""1630311""",258,127,55,440
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",260,61,37,358
"Windham School District","=""1630011""","Windham Center School","=""1630511""",217,77,21,315
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",143,55,6,204
"Windham School District","=""1630011""","Windham High School","=""1636111""",434,337,94,865
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",638,213,100,951
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",102,307,33,442
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",103,248,36,387
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",103,405,43,551
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",91,290,41,422
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",72,183,31,286
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",60,243,30,333
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",91,272,47,410
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",45,235,18,298
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",36,167,20,223
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",178,575,87,840
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",241,1017,110,1368
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",35,313,18,366
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",33,317,33,383
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",83,585,59,727
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",49,357,26,432
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",79,694,70,843
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","*",418,"*",434
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","*",287,"*",299
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,1067,86,1153
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",31,453,16,500
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",31,358,28,417

