"Student Counts by School and Gender"
"All Districts, All Schools"
"2008-09"

"",,,,"Gender",,
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",142,150,292
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",146,157,303
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",280,299,579
"Weston School District","=""1570011""","Weston High School","=""1576111""",426,381,807
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",299,309,608
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",265,309,574
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",423,428,851
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",246,231,477
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",267,247,514
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",234,241,475
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",250,252,502
"Westport School District","=""1580011""","Long Lots School","=""1580711""",292,318,610
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",253,266,519
"Westport School District","=""1580011""","Staples High School","=""1586111""",861,899,1760
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",18,38,56
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",164,205,369
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",162,156,318
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",228,241,469
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",207,237,444
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",201,225,426
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",266,296,562
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",604,620,1224
"Willington School District","=""1600011""","Center School","=""1600111""",114,131,245
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",161,159,320
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",475,535,1010
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",529,521,1050
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""",241,271,512
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",255,254,509
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",638,659,1297
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",123,184,307
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",154,198,352
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",159,177,336
"Windham School District","=""1630011""","Early Headstart","=""1638011""",9,21,30
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",10,33,43
"Windham School District","=""1630011""","Natchaug School","=""1630111""",140,159,299
"Windham School District","=""1630011""","North Windham School","=""1630311""",220,228,448
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",166,181,347
"Windham School District","=""1630011""","Windham Center School","=""1630511""",154,133,287
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",85,107,192
"Windham School District","=""1630011""","Windham High School","=""1636111""",434,473,907
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",447,478,925
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",207,234,441
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",188,230,418
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",268,305,573
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",211,202,413
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",165,158,323
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",170,199,369
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",206,214,420
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",145,158,303
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",117,126,243
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",444,467,911
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",661,739,1400
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",185,196,381
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",189,196,385
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",358,368,726
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",229,238,467
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",446,450,896
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",216,231,447
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",142,166,308
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",584,600,1184
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",243,252,495
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",200,231,431

