"Student Counts by School and Grade"
"All Districts, All Schools"
"2010-11"

"",,,,"Grade",,,,,,,,,,,,,,
"District","District Code","School","School Code","Pre-Kindergarten","Kindergarten","Grade 1","Grade 2","Grade 3","Grade 4","Grade 5","Grade 6","Grade 7","Grade 8","Grade 9","Grade 10","Grade 11","Grade 12","Total"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",15,88,89,76,64,76,58,0,0,0,0,0,0,0,466
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",18,88,86,82,84,76,74,0,0,0,0,0,0,0,508
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",15,82,78,89,81,73,67,0,0,0,0,0,0,0,485
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",40,81,88,63,67,63,61,0,0,0,0,0,0,0,463
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",15,72,74,56,67,45,65,0,0,0,0,0,0,0,394
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",21,60,60,59,39,60,47,0,0,0,0,0,0,0,346
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,43,57,53,53,56,64,0,0,0,0,0,0,0,326
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,102,102,103,99,80,75,0,0,0,0,0,0,0,561
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,86,76,94,78,66,73,0,0,0,0,0,0,0,473
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",0,74,55,65,61,48,52,0,0,0,0,0,0,0,355
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,197,215,220,0,0,0,0,632
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,221,204,242,0,0,0,0,667
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,137,133,139,0,0,0,0,409
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,216,216,238,0,0,0,0,670
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,470,383,421,421,1695
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,429,370,364,333,1496
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,21,40,34,23,118
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",16,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",34,89,56,87,84,77,80,0,0,0,0,0,0,0,507
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",29,59,65,57,51,68,55,0,0,0,0,0,0,0,384
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",72,44,38,44,45,42,32,0,0,0,0,0,0,0,317
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",32,48,50,56,38,40,35,0,0,0,0,0,0,0,299
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",45,33,33,39,41,37,32,0,0,0,0,0,0,0,260
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",0,36,80,57,75,73,78,0,0,0,0,0,0,0,399
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,59,54,61,52,53,49,0,0,0,0,0,0,0,328
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,0,"*","*","*","*","*",0,0,0,0,0,0,14
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,222,184,213,0,0,0,0,619
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,173,200,166,0,0,0,0,539
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,"*",0,13,10,9,"*",37
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",0,0,0,0,0,0,0,0,0,0,38,26,16,7,87
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",45,82,99,100,125,0,0,0,0,0,0,0,0,0,451
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,"*",106,121,"*",133,119,0,0,0,0,582
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,132,131,150,122,535
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",28,150,0,0,0,0,0,0,0,0,0,0,0,0,178
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,72,51,67,69,73,63,0,0,0,0,0,0,395
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,68,73,70,58,66,76,0,0,0,0,0,0,411
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,45,49,47,59,50,47,0,0,0,0,0,0,297
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",27,157,186,173,0,0,0,0,0,0,0,0,0,0,543
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,172,181,172,0,0,0,0,0,0,0,525
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,182,178,140,0,0,0,0,500
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,175,153,145,156,629
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",16,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",34,76,105,103,85,0,0,0,0,0,0,0,0,0,403
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","*",88,99,103,103,"*",0,0,0,0,0,0,0,0,422
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,208,200,0,0,0,0,0,0,0,408
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,205,190,190,0,0,0,0,585
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,181,187,217,207,792
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,33,45,46,42,51,50,0,0,0,0,0,0,0,267
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",0,71,64,74,70,74,59,0,0,0,0,0,0,0,412
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,49,73,59,63,60,61,0,0,0,0,0,0,0,365
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,181,205,189,0,0,0,0,575
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,183,197,211,205,796
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",33,55,46,52,49,59,68,0,0,0,0,0,0,0,362
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",32,46,63,58,60,66,75,0,0,0,0,0,0,0,400
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,152,131,158,0,0,0,0,441
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,131,133,135,128,527
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",26,47,46,56,56,55,54,63,52,58,0,0,0,0,513
"Portland School District","=""1130011""","Valley View School","=""1130211""",13,112,108,103,0,0,0,0,0,0,0,0,0,0,336
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,111,131,0,0,0,0,0,0,0,0,242
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,118,115,0,0,0,0,0,0,233
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,120,106,0,0,0,0,226
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,99,88,92,88,367
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",22,31,38,56,55,44,49,0,0,0,0,0,0,0,295
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,38,48,49,0,0,0,0,135
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",101,95,109,101,91,105,97,0,0,0,0,0,0,0,699
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,95,92,88,0,0,0,0,275
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,83,99,68,64,314
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",66,97,118,113,122,145,0,0,0,0,0,0,0,0,661
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,122,161,153,146,0,0,0,0,582
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","*","*",28,28,36,28,37,29,0,0,0,0,0,0,213
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*",22,"*",23,31,34,32,31,0,0,0,0,0,0,196
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,17,15,"*",16,15,17,"*",0,0,0,0,0,0,93
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,85,75,102,99,89,95,545
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",36,81,83,94,73,109,0,0,0,0,0,0,0,0,476
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",24,91,118,119,107,115,0,0,0,0,0,0,0,0,574
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,225,231,215,218,0,0,0,0,889
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,219,192,228,183,822
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",19,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,14,15,22,20,24,18,0,0,0,0,0,0,0,113
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,12,16,10,9,24,13,0,0,0,0,0,0,0,84
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",0,20,20,31,25,32,34,0,0,0,0,0,0,0,162
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,0,0,0,0,0,0,59,89,78,0,0,0,0,226
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,0,0,0,0,0,0,0,0,88,91,67,80,326
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",26,69,73,101,0,0,0,0,0,0,0,0,0,0,269
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,56,58,61,69,75,0,0,0,0,0,0,0,0,319
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,92,108,0,0,0,0,0,0,0,0,200
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,149,185,0,0,0,0,0,0,334
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,172,178,0,0,0,0,350
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,141,153,143,132,569
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",0,119,106,124,0,0,0,0,0,0,0,0,0,0,349
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,0,0,0,110,149,128,0,0,0,0,0,0,0,387
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,139,156,152,0,0,0,0,447
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,224,218,199,213,854
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",56,78,92,95,103,98,81,0,0,0,0,0,0,0,603
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,60,67,65,64,81,87,0,0,0,0,0,0,0,424
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,65,76,71,83,91,75,0,0,0,0,0,0,0,461
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,57,90,85,93,85,88,0,0,0,0,0,0,0,498
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,170,185,153,0,0,0,0,508
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,183,168,199,0,0,0,0,550
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,356,327,349,349,1381
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",41,119,103,111,106,0,0,0,0,0,0,0,0,0,480
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",20,68,81,65,95,75,67,0,0,0,0,0,0,0,471
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,103,108,0,0,0,0,0,0,0,211
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,193,210,192,0,0,0,0,595
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,187,187,205,200,779
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",40,55,48,49,59,50,0,0,0,0,0,0,0,0,301
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",6,83,69,101,93,94,0,0,0,0,0,0,0,0,446
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,53,49,55,50,45,0,0,0,0,0,0,0,0,252
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,196,195,197,210,0,0,0,0,798
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,153,166,192,169,680
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,94,93,82,0,0,0,0,0,0,0,269
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",48,81,98,85,0,0,0,0,0,0,0,0,0,0,312
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,20,18,17,26,21,32,0,0,0,0,0,0,0,134
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,130,108,93,0,0,0,0,331
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,108,111,97,131,447
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",46,67,52,66,49,57,75,0,0,0,0,0,0,0,412
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,57,51,80,65,60,72,0,0,0,0,0,0,0,385
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,76,61,78,66,78,84,0,0,0,0,0,0,0,443
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,47,64,55,59,51,70,0,0,0,0,0,0,0,346
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",0,54,68,62,81,74,70,0,0,0,0,0,0,0,409
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,51,62,53,55,68,55,0,0,0,0,0,0,0,344
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,252,241,249,0,0,0,0,742
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,184,203,195,0,0,0,0,582
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,463,419,444,428,1754
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",16,43,68,69,96,85,92,0,0,0,0,0,0,0,469
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",32,85,106,113,91,100,103,0,0,0,0,0,0,0,630
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",0,28,27,30,0,0,0,0,0,0,0,0,0,0,85
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,0,207,222,215,0,0,0,0,644
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,182,181,203,186,752
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",6,51,34,42,40,54,70,43,60,61,0,0,0,0,461
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",20,25,36,20,36,26,35,50,33,29,0,0,0,0,310
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",22,20,13,17,14,17,21,19,0,0,0,0,0,0,143
"Seymour School District","=""1240011""","Bungay School","=""1240111""",16,72,94,103,89,115,89,0,0,0,0,0,0,0,578
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",18,44,41,44,44,51,49,0,0,0,0,0,0,0,291
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",0,57,46,48,56,57,50,0,0,0,0,0,0,0,314
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,192,211,184,0,0,0,0,587
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,157,173,149,163,642
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",9,23,20,25,16,28,17,24,21,14,0,0,0,0,197
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","*","*",79,83,103,91,0,0,0,0,0,0,0,0,421
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","*","*",89,107,102,104,0,0,0,0,0,0,0,0,479
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",48,62,73,86,83,89,0,0,0,0,0,0,0,0,441
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","*",50,49,"*",64,53,0,0,0,0,0,0,0,0,263
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",0,65,66,80,84,64,0,0,0,0,0,0,0,0,359
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",0,0,0,0,0,0,416,441,0,0,0,0,0,0,857
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,483,442,0,0,0,0,925
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,368,378,408,392,1546
"Sherman School District","=""1270011""","Sherman School","=""1270111""",21,29,34,31,35,47,52,50,50,59,0,0,0,0,408
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",38,23,22,19,23,19,24,23,22,20,0,0,0,0,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",20,50,48,55,60,61,61,53,0,0,0,0,0,0,408
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",6,34,54,50,77,71,69,65,0,0,0,0,0,0,426
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,53,65,77,74,74,67,96,0,0,0,0,0,0,506
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,74,93,112,104,117,139,128,0,0,0,0,0,0,767
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,31,47,37,33,44,29,46,0,0,0,0,0,0,267
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,401,403,0,0,0,0,804
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,409,404,408,361,1582
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",14,100,104,110,106,125,122,0,0,0,0,0,0,0,681
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,116,138,133,0,0,0,0,387
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,141,142,140,139,562
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,68,59,68,66,79,92,0,0,0,0,0,0,0,432
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",78,50,54,62,63,63,65,0,0,0,0,0,0,0,435
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*","*",65,63,81,83,94,0,0,0,0,0,0,0,428
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*","*",55,54,63,46,79,0,0,0,0,0,0,0,342
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,37,51,49,57,39,60,0,0,0,0,0,0,0,293
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,357,348,383,0,0,0,0,1088
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,361,393,385,400,1539
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",7,106,112,112,117,104,125,0,0,0,0,0,0,0,683
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",92,59,51,69,50,47,59,0,0,0,0,0,0,0,427
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,41,47,56,51,45,50,0,0,0,0,0,0,0,290
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,54,48,40,48,46,44,0,0,0,0,0,0,0,280
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,35,49,49,31,46,35,0,0,0,0,0,0,0,245
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,55,52,65,83,54,87,0,0,0,0,0,0,0,396
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,71,75,67,85,69,82,0,0,0,0,0,0,0,449
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,62,63,67,72,66,77,0,0,0,0,0,0,0,407
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,296,257,283,0,0,0,0,836
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,236,253,245,0,0,0,0,734
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,527,476,504,544,2051
"Sprague School District","=""1330011""","Sayles School","=""1330111""",37,41,41,40,41,40,34,36,34,27,0,0,0,0,371
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",69,64,57,0,0,0,0,0,0,0,0,0,0,0,190
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",68,60,60,0,0,0,0,0,0,0,0,0,0,0,188
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,124,134,132,112,0,0,0,0,0,0,0,502
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,156,143,117,0,0,0,0,416
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,157,137,136,128,558
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",53,124,99,104,83,90,95,0,0,0,0,0,0,0,648
"Stamford School District","=""1350011""","Westover School","=""1351411""","*",129,"*",117,138,120,110,0,0,0,0,0,0,0,718
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,114,122,108,117,131,137,0,0,0,0,0,0,0,729
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,99,93,79,93,91,99,0,0,0,0,0,0,0,554
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,102,116,77,72,66,71,0,0,0,0,0,0,0,504
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,95,90,89,87,92,79,0,0,0,0,0,0,0,532
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,106,94,93,79,86,82,0,0,0,0,0,0,0,540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,117,115,114,105,99,94,0,0,0,0,0,0,0,644
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,94,96,103,93,95,92,94,80,0,0,0,0,0,747
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,111,123,126,97,105,94,0,0,0,0,0,0,0,656
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,120,102,72,91,109,91,0,0,0,0,0,0,0,585
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,96,131,96,114,88,98,0,0,0,0,0,0,0,623
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,198,193,207,0,0,0,0,598
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,166,197,190,0,0,0,0,553
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,211,205,228,0,0,0,0,644
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,212,213,206,0,0,0,0,631
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,188,185,199,0,0,0,0,572
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,550,484,364,413,1811
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,187,179,177,137,680
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,596,544,600,570,2310
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",24,52,41,59,58,41,47,50,59,51,0,0,0,0,482
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",38,84,86,104,111,92,0,0,0,0,0,0,0,0,515
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,"*",72,75,"*",0,0,0,0,0,0,0,0,0,219
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,71,92,0,0,0,0,0,0,0,0,163
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,114,98,122,107,0,0,0,0,441
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,75,89,88,97,0,0,0,0,349
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,183,202,190,206,781
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,40,83,89,76,82,71,91,0,0,0,0,0,0,532
"Stratford School District","=""1380011""","Franklin School","=""1380411""",20,40,36,41,42,40,43,46,0,0,0,0,0,0,308
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",99,106,82,84,85,78,88,76,0,0,0,0,0,0,698
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",38,0,0,0,91,114,107,110,0,0,0,0,0,0,460
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,93,84,85,86,67,69,63,0,0,0,0,0,0,547
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,77,84,86,0,0,0,0,0,0,0,0,0,0,247
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,40,39,41,28,20,22,23,0,0,0,0,0,0,213
