"Student Counts by School and Gender"
"All Districts, All Schools"
"2011-12"

"",,,,"Gender",,
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",273,297,570
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",307,321,628
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",405,446,851
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",253,227,480
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",247,254,501
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",225,228,453
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",227,241,468
"Westport School District","=""1580011""","Long Lots School","=""1580711""",281,317,598
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",243,279,522
"Westport School District","=""1580011""","Staples High School","=""1586111""",933,891,1824
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",15,24,39
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",191,215,406
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",165,127,292
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",205,221,426
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",214,212,426
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",190,204,394
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",299,320,619
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",540,581,1121
"Willington School District","=""1600011""","Center School","=""1600111""",109,98,207
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",132,153,285
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",532,526,1058
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",518,521,1039
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",452,477,929
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",620,671,1291
"Winchester School District","=""1620011""","Batcheller - Bridges 1","=""1629211""","*","*","*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",89,108,197
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",124,149,273
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",80,134,214
"Windham School District","=""1630011""","Early Headstart","=""1638011""",13,18,31
"Windham School District","=""1630011""","Natchaug School","=""1630111""",109,126,235
"Windham School District","=""1630011""","North Windham School","=""1630311""",203,222,425
"Windham School District","=""1630011""","Partial Day Program","=""1638411""","*","*",6
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",160,183,343
"Windham School District","=""1630011""","Windham Center School","=""1630511""",129,160,289
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",85,113,198
"Windham School District","=""1630011""","Windham High School","=""1636111""",331,398,729
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",469,517,986
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",210,204,414
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",195,186,381
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",282,276,558
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",175,219,394
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",125,102,227
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",137,151,288
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",190,209,399
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",150,163,313
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",109,144,253
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",389,398,787
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",602,626,1228
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",166,180,346
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",184,195,379
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",318,349,667
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",192,204,396
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",437,424,861
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",199,229,428
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",157,152,309
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",572,526,1098
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",245,256,501
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",188,201,389

