"Student Counts by School and Grade"
"All Districts, All Schools"
"2007-08"

"",,,,"Grade",,,,,,,,,,,,,,
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,286,235,217,178,916
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",35,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,39,48,55,55,68,63,0,0,0,0,0,0,0,328
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",0,65,78,54,67,59,65,0,0,0,0,0,0,0,388
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,56,42,55,53,74,50,0,0,0,0,0,0,0,330
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,191,212,219,0,0,0,0,622
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,278,202,201,217,898
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",63,64,69,88,75,67,80,0,0,0,0,0,0,0,506
"Plymouth School District","=""1110011""","Prospect Street School","=""1110311""","*",48,52,57,0,0,"*",0,0,0,0,0,0,0,173
"Plymouth School District","=""1110011""","Main Street School","=""1110111""",0,0,0,0,59,56,66,0,0,0,0,0,0,0,181
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,159,158,167,0,0,0,0,484
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,173,122,138,120,553
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",43,52,50,49,61,51,56,61,51,66,0,0,0,0,540
"Portland School District","=""1130011""","Valley View School","=""1130211""",16,113,125,116,0,0,0,0,0,0,0,0,0,0,370
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,118,122,0,0,0,0,0,0,0,0,240
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,105,135,0,0,0,0,0,0,240
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,104,111,0,0,0,0,215
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,91,102,86,85,364
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",29,52,40,53,40,50,48,0,0,0,0,0,0,0,312
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,65,67,59,0,0,0,0,191
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",78,83,113,96,90,86,83,0,0,0,0,0,0,0,629
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,88,115,81,0,0,0,0,284
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,95,103,95,101,394
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",62,114,134,117,152,155,0,0,0,0,0,0,0,0,734
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,148,141,145,140,0,0,0,0,574
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""",14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,29,26,28,27,35,35,38,0,0,0,0,0,0,218
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,31,29,30,34,24,36,27,0,0,0,0,0,0,211
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,17,14,20,14,18,10,15,0,0,0,0,0,0,108
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,84,80,118,88,114,89,573
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",36,70,111,96,105,114,0,0,0,0,0,0,0,0,532
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",22,100,118,123,132,110,0,0,0,0,0,0,0,0,605
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,212,246,219,252,0,0,0,0,929
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,187,216,202,173,778
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,24,19,15,14,27,30,0,0,0,0,0,0,0,129
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,10,23,11,16,23,23,0,0,0,0,0,0,0,106
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",0,23,26,36,29,38,25,0,0,0,0,0,0,0,177
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,0,0,0,0,0,0,80,81,71,0,0,0,0,232
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,0,0,0,0,0,0,0,0,96,93,103,101,393
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",36,77,94,95,0,0,0,0,0,0,0,0,0,0,302
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,54,76,57,74,72,0,0,0,0,0,0,0,0,333
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,112,101,0,0,0,0,0,0,0,0,213
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,"*",183,"*",0,0,0,0,0,0,350
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,182,178,0,0,0,0,360
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,146,159,134,148,587
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*",138,130,0,0,0,0,0,0,0,0,0,0,380
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",16,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,0,0,0,142,150,152,0,0,0,0,0,0,0,444
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,164,168,166,0,0,0,0,498
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,225,208,203,230,866
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",65,94,100,84,96,94,82,0,0,0,0,0,0,0,615
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,62,73,84,79,77,92,0,0,0,0,0,0,0,467
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,70,83,67,71,95,70,0,0,0,0,0,0,0,456
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,88,82,82,96,90,103,0,0,0,0,0,0,0,541
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,179,171,171,0,0,0,0,521
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,182,180,193,0,0,0,0,555
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,384,380,329,322,1415
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",48,126,100,106,117,0,0,0,0,0,0,0,0,0,497
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",21,104,70,71,68,77,83,0,0,0,0,0,0,0,494
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,134,113,0,0,0,0,0,0,0,247
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,216,204,211,0,0,0,0,631
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,198,211,185,222,816
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",54,54,39,43,49,40,0,0,0,0,0,0,0,0,279
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,53,43,68,45,57,0,0,0,0,0,0,0,0,266
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",0,86,89,88,90,99,0,0,0,0,0,0,0,0,452
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,213,202,201,227,0,0,0,0,843
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,179,165,193,179,716
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,92,65,76,0,0,0,0,0,0,0,233
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",52,83,82,78,0,0,0,0,0,0,0,0,0,0,295
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,22,20,32,30,33,25,0,0,0,0,0,0,0,162
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,125,122,124,0,0,0,0,371
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,128,96,116,131,471
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",63,53,60,66,66,64,74,0,0,0,0,0,0,0,446
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*","*",70,85,76,68,76,0,0,0,0,0,0,0,438
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",6,55,50,63,73,72,65,0,0,0,0,0,0,0,384
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","*","*",79,65,86,87,80,0,0,0,0,0,0,0,465
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","*","*",53,65,69,69,78,0,0,0,0,0,0,0,390
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","*",54,67,"*",55,57,56,0,0,0,0,0,0,0,344
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,258,228,257,0,0,0,0,743
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,195,191,191,0,0,0,0,577
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,"*",446,443,436,"*",1751
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",18,65,60,60,99,118,100,0,0,0,0,0,0,0,520
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",31,92,96,107,102,110,93,0,0,0,0,0,0,0,631
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",0,29,25,35,0,0,0,0,0,0,0,0,0,0,89
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,0,208,193,210,0,0,0,0,611
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,183,202,183,187,755
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",13,38,54,65,39,58,59,68,66,46,0,0,0,0,506
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",13,37,24,35,47,31,30,22,38,30,0,0,0,0,307
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",19,16,22,27,19,35,30,22,0,0,0,0,0,0,190
"Seymour School District","=""1240011""","Bungay School","=""1240111""","*","*",103,95,95,100,92,0,0,0,0,0,0,0,562
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",34,38,46,42,37,48,39,0,0,0,0,0,0,0,284
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",0,56,57,51,59,55,61,0,0,0,0,0,0,0,339
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,164,204,190,0,0,0,0,558
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,193,218,265,186,862
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",9,19,27,20,25,25,17,25,16,36,0,0,0,0,219
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,99,94,90,94,81,87,84,0,0,0,0,0,0,629
"Shelton School District","=""1260011""","Lafayette School","=""1260411""",40,36,56,54,45,48,61,46,0,0,0,0,0,0,386
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",21,80,93,82,90,96,72,75,0,0,0,0,0,0,609
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","*",104,42,"*",40,54,43,55,0,0,0,0,0,0,379
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",0,72,71,65,64,83,70,69,0,0,0,0,0,0,494
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",0,0,66,87,96,106,94,104,0,0,0,0,0,0,553
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,426,481,0,0,0,0,907
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,408,419,418,442,1687
"Sherman School District","=""1270011""","Sherman School","=""1270111""",18,33,49,52,44,46,57,61,53,43,0,0,0,0,456
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",36,23,23,24,24,22,20,24,18,16,0,0,0,0,230
"Simsbury School District","=""1280011""","Central School","=""1280111""",25,84,54,53,44,57,61,62,0,0,0,0,0,0,440
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",11,123,68,81,62,70,72,79,0,0,0,0,0,0,566
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,84,104,121,122,119,120,132,0,0,0,0,0,0,802
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,0,76,73,101,89,95,98,0,0,0,0,0,0,532
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,0,45,28,47,48,43,47,0,0,0,0,0,0,258
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,405,411,0,0,0,0,816
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,362,418,389,366,1535
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",19,101,124,109,112,135,129,0,0,0,0,0,0,0,729
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,139,147,141,0,0,0,0,427
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,147,141,149,130,567
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","*","*",61,86,77,71,91,0,0,0,0,0,0,0,448
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",62,46,64,57,72,71,61,0,0,0,0,0,0,0,433
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*",75,78,93,"*",85,100,0,0,0,0,0,0,0,507
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*",65,"*",74,72,91,83,0,0,0,0,0,0,0,436
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,48,46,61,55,42,58,0,0,0,0,0,0,0,310
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,355,393,401,0,0,0,0,1149
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,439,410,410,392,1651
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",98,48,52,64,60,57,51,0,0,0,0,0,0,0,430
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*","*",71,77,70,68,65,0,0,0,0,0,0,0,414
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",0,115,105,113,115,120,134,0,0,0,0,0,0,0,702
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,54,50,63,57,60,50,0,0,0,0,0,0,0,334
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,37,35,38,37,32,36,0,0,0,0,0,0,0,215
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,31,39,35,31,38,33,0,0,0,0,0,0,0,207
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,85,71,98,81,59,72,0,0,0,0,0,0,0,466
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,77,72,77,54,68,82,0,0,0,0,0,0,0,430
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,267,261,269,0,0,0,0,797
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,267,232,236,0,0,0,0,735
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,575,508,545,536,2164
"Sprague School District","=""1330011""","Sayles School","=""1330111""",36,35,34,36,31,34,25,37,42,41,0,0,0,0,351
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",68,58,52,0,0,0,0,0,0,0,0,0,0,0,178
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",72,64,69,0,0,0,0,0,0,0,0,0,0,0,205
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,102,158,145,121,0,0,0,0,0,0,0,526
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,153,161,163,0,0,0,0,477
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,164,124,131,102,521
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",83,0,0,0,0,0,0,0,0,0,0,0,0,0,83
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",16,108,95,95,106,97,84,0,0,0,0,0,0,0,601
"Stamford School District","=""1350011""","Westover School","=""1351411""","*",116,121,116,104,"*",90,0,0,0,0,0,0,0,638
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,89,86,92,76,83,89,0,0,0,0,0,0,0,515
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,63,66,80,71,70,70,0,0,0,0,0,0,0,420
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,107,119,77,102,97,99,0,0,0,0,0,0,0,601
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,92,95,98,84,88,91,0,0,0,0,0,0,0,548
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,116,116,97,105,96,102,0,0,0,0,0,0,0,632
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,126,156,146,136,123,127,0,0,0,0,0,0,0,814
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,92,89,88,83,103,70,0,0,0,0,0,0,0,525
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,131,110,107,121,89,96,0,0,0,0,0,0,0,654
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,91,105,100,86,97,86,0,0,0,0,0,0,0,565
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,77,87,82,72,67,68,0,0,0,0,0,0,0,453
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,215,176,203,0,0,0,0,594
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,203,213,209,0,0,0,0,625
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,290,269,248,0,0,0,0,807
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,203,206,195,0,0,0,0,604
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,182,201,226,0,0,0,0,609
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,472,423,452,450,1797
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,158,144,98,78,478
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,646,522,588,575,2331
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",36,54,45,49,47,58,53,56,54,51,0,0,0,0,503
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",95,92,110,105,110,"*",0,0,0,0,0,0,0,529
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",18,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",10,0,0,0,81,84,0,0,0,0,0,0,0,0,175
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,74,91,71,0,0,0,0,0,0,0,0,0,0,236
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,102,101,113,119,0,0,0,0,435
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,87,80,89,76,0,0,0,0,332
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,221,213,180,197,811
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,43,68,67,84,84,79,91,0,0,0,0,0,0,516
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",105,109,82,79,72,89,78,74,0,0,0,0,0,0,688
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,116,76,60,60,61,68,64,0,0,0,0,0,0,505
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,58,58,58,54,66,42,60,0,0,0,0,0,0,396
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,37,19,21,30,40,39,39,0,0,0,0,0,0,225
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,43,55,66,66,63,59,78,0,0,0,0,0,0,430
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,70,95,94,95,114,116,136,0,0,0,0,0,0,720
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,42,51,59,64,60,55,67,0,0,0,0,0,0,398
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,287,283,0,0,0,0,570
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,278,291,0,0,0,0,569
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,343,333,361,350,1387
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,236,251,247,237,971
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",29,142,176,194,0,0,0,0,0,0,0,0,0,0,541
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,"*",182,200,188,"*",0,0,0,0,0,0,572
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,224,190,219,0,"*","*",0,636
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,215,219,205,206,845
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",27,81,98,88,93,0,0,0,0,0,0,0,0,0,387
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,95,101,98,0,0,0,0,0,0,294
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,96,111,98,99,81,100,585
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",41,98,115,105,110,105,0,0,0,0,0,0,0,0,574
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,118,123,121,141,0,0,0,0,503
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,111,103,102,83,399
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",44,239,219,258,0,0,0,0,0,0,0,0,0,0,760
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,257,250,0,0,0,0,0,0,0,0,507
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,258,244,265,246,0,0,0,0,1013
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,0,0,0,0,0,0,0,0,232,236,199,182,849
"Torrington School District","=""1430011""","Torringford School","=""1430911""",8,109,106,125,99,123,113,0,0,0,0,0,0,0,683
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",8,74,98,72,81,60,55,0,0,0,0,0,0,0,448
"Torrington School District","=""1430011""","East School","=""1430111""",0,49,86,87,89,77,93,0,0,0,0,0,0,0,481
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,63,50,59,61,81,69,0,0,0,0,0,0,0,383
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,58,51,47,51,51,47,0,0,0,0,0,0,0,305
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,0,0,0,0,0,"*",404,399,"*",0,0,0,1162
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,0,0,0,0,0,0,0,0,0,324,316,314,341,1295
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*",88,110,109,99,90,103,0,"*",0,0,0,0,0,601
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",200,0,0,0,0,0,0,0,0,0,0,0,0,0,200
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,93,82,81,87,86,85,0,0,0,0,0,0,0,514
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,63,87,99,88,81,95,0,0,0,0,0,0,0,513
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,55,76,55,85,78,74,0,0,0,0,0,0,0,423
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,60,71,91,78,84,89,0,0,0,0,0,0,0,473
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,59,68,83,64,104,83,0,0,0,0,0,0,0,461
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,0,0,0,0,0,242,278,223,0,0,0,0,743
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,0,0,0,0,0,295,270,315,0,0,0,0,880
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,0,0,0,0,0,0,0,0,489,577,510,519,2095
"Vernon School District","=""1460011""","Center Road School","=""1461411""",35,55,63,79,82,68,67,0,0,0,0,0,0,0,449
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","*",62,57,56,53,55,"*",0,0,0,0,0,0,0,327
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,68,49,49,56,39,52,0,0,0,0,0,0,0,313
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,35,40,36,42,36,47,0,0,0,0,0,0,0,236
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",0,55,53,71,60,"*",52,"*",0,0,0,0,0,0,339
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,0,0,0,0,0,0,296,247,272,"*","*",0,0,819
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,0,0,0,0,0,0,0,0,0,353,305,275,281,1214
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",35,25,30,26,29,26,28,41,29,40,0,0,0,0,309
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",76,42,58,51,60,62,51,0,0,0,0,0,0,0,400
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",32,63,69,75,53,60,53,0,0,0,0,0,0,0,405
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",15,43,53,58,58,52,52,0,0,0,0,0,0,0,331
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",16,50,63,51,54,54,64,0,0,0,0,0,0,0,352
