"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","N",416,209,50.2,209,7,3.3,25,12.0,52,24.9,125,59.8,177,84.7
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","N",416,169,40.6,169,13,7.7,36,21.3,47,27.8,73,43.2,120,71.0
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","ELA","N",178,174,97.8,174,"*","*",21,12.1,41,23.6,103,59.2,144,82.8
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Math","N",178,175,98.3,175,14,8.0,35,20.0,68,38.9,58,33.1,126,72.0
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","ELA","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","ELA","N",484,466,96.3,466,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Math","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Math","N",484,468,96.7,468,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","ELA","N",182,180,98.9,179,9,5.0,28,15.6,56,31.3,86,48.0,142,79.3
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Math","N",182,180,98.9,180,24,13.3,40,22.2,67,37.2,49,27.2,116,64.4
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","ELA","F",72,72,100.0,72,"*","*",23,31.9,27,37.5,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","ELA","N",527,527,100.0,527,40,7.6,76,14.4,243,46.1,168,31.9,411,78.0
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","ELA","R",22,22,100.0,22,"*","*",7,31.8,9,40.9,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","Math","F",72,72,100.0,72,34,47.2,21,29.2,"*","*","*","*",17,23.6
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","Math","N",527,527,100.0,527,83,15.7,167,31.7,143,27.1,134,25.4,277,52.6
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","Math","R",22,22,100.0,22,7,31.8,7,31.8,"*","*","*","*",8,36.4
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","ELA","F",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","ELA","N",167,166,99.4,166,16,9.6,22,13.3,50,30.1,78,47.0,128,77.1
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","Math","F",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","Math","N",167,167,100.0,167,20,12.0,47,28.1,56,33.5,44,26.3,100,59.9
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","N",141,58,41.1,57,"*","*","*","*",25,43.9,15,26.3,40,70.2
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","N",141,52,36.9,52,15,28.8,12,23.1,16,30.8,9,17.3,25,48.1
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","ELA","N",281,278,98.9,278,13,4.7,46,16.5,79,28.4,140,50.4,219,78.8
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","Math","N",281,281,100.0,281,22,7.8,69,24.6,89,31.7,101,35.9,190,67.6
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","ELA","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","ELA","N",222,222,100.0,222,13,5.9,32,14.4,87,39.2,90,40.5,177,79.7
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Math","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Math","N",222,222,100.0,222,18,8.1,34,15.3,84,37.8,86,38.7,170,76.6
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","ELA","F",14,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","ELA","N",138,137,99.3,137,6,4.4,13,9.5,42,30.7,76,55.5,118,86.1
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Math","F",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Math","N",138,137,99.3,137,11,8.0,33,24.1,46,33.6,47,34.3,93,67.9
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","ELA","N",46,46,100.0,46,"*","*",10,21.7,14,30.4,18,39.1,32,69.6
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Math","N",46,45,97.8,45,7,15.6,11,24.4,13,28.9,14,31.1,27,60.0
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","ELA","F",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","ELA","N",190,188,98.9,188,32,17.0,35,18.6,59,31.4,62,33.0,121,64.4
"Seymour School District","=""1240011""","Bungay School","=""1240111""","ELA","R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Math","F",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Math","N",190,188,98.9,188,38,20.2,54,28.7,49,26.1,47,25.0,96,51.1
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Math","R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","ELA","F",71,70,98.6,70,25,35.7,"*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","ELA","N",159,159,100.0,159,"*","*","*","*",50,31.4,50,31.4,100,62.9
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","ELA","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","Math","F",71,70,98.6,70,29,41.4,"*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","Math","N",159,159,100.0,159,"*","*",57,35.8,46,28.9,"*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","Math","R",19,19,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","F",27,24,88.9,24,"*","*","*","*","*","*",0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","N",126,125,99.2,125,39,31.2,"*","*",37,29.6,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","F",27,24,88.9,24,"*","*","*","*","*","*",0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","N",126,126,100.0,125,58,46.4,37,29.6,"*","*","*","*",30,24.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","ELA","F",135,133,98.5,133,"*","*",38,28.6,52,39.1,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","ELA","N",405,397,98.0,397,44,11.1,89,22.4,173,43.6,91,22.9,264,66.5
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","ELA","R",50,50,100.0,50,"*","*",11,22.0,25,50.0,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Math","F",135,133,98.5,133,58,43.6,42,31.6,21,15.8,12,9.0,33,24.8
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Math","N",405,395,97.5,395,84,21.3,118,29.9,95,24.1,98,24.8,193,48.9
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Math","R",50,49,98.0,49,20,40.8,10,20.4,11,22.4,8,16.3,19,38.8
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","ELA","N",86,70,81.4,70,17,24.3,16,22.9,23,32.9,14,20.0,37,52.9
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Math","N",86,70,81.4,70,15,21.4,32,45.7,16,22.9,7,10.0,23,32.9
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","ELA","N",117,117,100.0,117,"*","*",13,11.1,33,28.2,60,51.3,93,79.5
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Math","N",117,117,100.0,117,11,9.4,28,23.9,42,35.9,36,30.8,78,66.7
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","ELA","N",120,119,99.2,119,7,5.9,19,16.0,28,23.5,65,54.6,93,78.2
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Math","N",120,119,99.2,119,11,9.2,31,26.1,47,39.5,30,25.2,77,64.7
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","ELA","N",157,154,98.1,154,19,12.3,26,16.9,33,21.4,76,49.4,109,70.8
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Math","N",157,155,98.7,155,15,9.7,40,25.8,65,41.9,35,22.6,100,64.5
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","ELA","F",152,150,98.7,150,33,22.0,38,25.3,58,38.7,21,14.0,79,52.7
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","ELA","N",685,678,99.0,678,43,6.3,118,17.4,319,47.1,198,29.2,517,76.3
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","ELA","R",36,34,94.4,34,6,17.6,9,26.5,10,29.4,9,26.5,19,55.9
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Math","F",152,150,98.7,150,48,32.0,59,39.3,27,18.0,16,10.7,43,28.7
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Math","N",685,678,99.0,678,95,14.0,195,28.8,198,29.2,190,28.0,388,57.2
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Math","R",36,34,94.4,34,11,32.4,11,32.4,6,17.6,6,17.6,12,35.3
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","ELA","F",48,48,100.0,48,14,29.2,"*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","ELA","N",90,89,98.9,89,"*","*","*","*",20,22.5,37,41.6,57,64.0
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Math","F",48,48,100.0,48,13,27.1,"*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Math","N",90,89,98.9,89,"*","*",26,29.2,35,39.3,"*","*","*","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","ELA","F",130,130,100.0,130,"*","*",24,18.5,56,43.1,"*","*","*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","ELA","N",593,587,99.0,587,41,7.0,102,17.4,225,38.3,219,37.3,444,75.6
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","ELA","R",31,31,100.0,31,"*","*",12,38.7,9,29.0,"*","*","*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Math","F",130,130,100.0,130,49,37.7,50,38.5,"*","*","*","*",31,23.8
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Math","N",593,589,99.3,589,93,15.8,197,33.4,164,27.8,135,22.9,299,50.8
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Math","R",31,31,100.0,31,12,38.7,11,35.5,"*","*","*","*",8,25.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","F",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","N",333,327,98.2,326,59,18.1,78,23.9,127,39.0,62,19.0,189,58.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","R",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","F",49,49,100.0,48,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","N",332,326,98.2,326,93,28.5,99,30.4,79,24.2,55,16.9,134,41.1
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","R",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","ELA","F",26,25,96.2,25,13,52.0,"*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","ELA","N",71,70,98.6,70,"*","*","*","*",17,24.3,37,52.9,54,77.1
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Math","F",26,26,100.0,26,10,38.5,"*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Math","N",71,70,98.6,70,"*","*","*","*",30,42.9,17,24.3,47,67.1
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","ELA","N",210,111,52.9,109,17,15.6,18,16.5,43,39.4,31,28.4,74,67.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Math","N",210,112,53.3,109,19,17.4,32,29.4,37,33.9,21,19.3,58,53.2
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","ELA","F",47,47,100.0,47,6,12.8,"*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","ELA","N",74,74,100.0,74,"*","*","*","*",29,39.2,22,29.7,51,68.9
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Math","F",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Math","N",74,74,100.0,74,14,18.9,24,32.4,22,29.7,14,18.9,36,48.6
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","ELA","N",189,188,99.5,188,"*","*","*","*",55,29.3,111,59.0,166,88.3
"Simsbury School District","=""1280011""","Central School","=""1280111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Math","N",187,186,99.5,186,15,8.1,36,19.4,64,34.4,71,38.2,135,72.6
"Simsbury School District","=""1280011""","Central School","=""1280111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","ELA","F",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","ELA","N",673,667,99.1,667,46,6.9,115,17.2,278,41.7,228,34.2,506,75.9
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Math","F",50,48,96.0,48,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Math","N",673,670,99.6,670,92,13.7,146,21.8,192,28.7,240,35.8,432,64.5
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","ELA","N",237,234,98.7,233,14,6.0,28,12.0,78,33.5,113,48.5,191,82.0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Math","N",237,234,98.7,233,34,14.6,49,21.0,80,34.3,70,30.0,150,64.4
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","N",336,321,95.5,321,"*","*","*","*",92,28.7,198,61.7,290,90.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","N",336,321,95.5,321,31,9.7,42,13.1,106,33.0,142,44.2,248,77.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
