"Chronic Absenteeism, Trend"
"All Districts, All Schools, All Students"

"",,,,"% Chronically Absent",,,,
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",7.9,7.5,13.6,18.1,10.8
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",18.2,22.2,30.9,26.0,21.4
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","N/A","N/A","N/A","N/A",31.7
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","N/A","N/A","N/A","N/A","*"
"New Haven School District","=""0930011""","NHPS Self Contained Multi-Handicapped","=""0934511""","N/A","N/A","N/A","N/A",63.4
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",19.2,24.5,46.9,15.5,22.2
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N/A","N/A","N/A",94.4,88.9
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N/A","N/A","N/A",91.9,74.6
"New Haven School District","=""0930011""","Off-Campus Classroom Program (OCC)","=""0937311""","N/A","N/A","N/A","N/A",27.5
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",94.4,83.3,"*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N/A",10.2,29.4,23.0,11.0
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",66.4,57.9,78.5,58.6,75.9
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",9.9,6.5,13.0,17.0,12.7
"New Haven School District","=""0930011""","Sound School","=""0936711""",11.4,16.9,16.2,19.3,12.7
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",29.6,13.6,30.7,28.5,19.2
"New Haven School District","=""0930011""","Truman School","=""0932911""",23.0,15.3,21.2,20.5,16.9
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",10.9,9.5,29.9,31.3,21.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",16.5,13.1,29.6,32.5,20.0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",55.4,52.4,47.6,50.5,41.6
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",5.5,5.0,9.2,11.4,5.8
"New London School District","=""0950011""","Jennings School","=""0950311""",23.1,17.0,20.4,19.6,17.4
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",22.6,13.5,12.9,15.9,13.1
"New London School District","=""0950011""","Early Childhood Center at Harbor","=""0950611""","N/A","N/A","N/A",25.8,27.8
"New London School District","=""0950011""","Harbor School","=""0950211""",17.0,"N/A","N/A","N/A","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",20.4,20.0,5.0,16.0,15.8
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",76.2,54.5,"N/A","N/A","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""",27.1,20.1,24.4,17.6,17.4
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",42.8,21.8,39.0,20.6,14.8
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","*",6.6,6.3,7.1,"*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",7.7,4.1,1.9,2.4,"N/A"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",17.0,14.9,15.5,10.2,8.1
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",8.7,4.6,6.0,4.3,6.2
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",5.5,6.7,4.9,3.3,3.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",9.0,9.9,7.6,6.0,4.4
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",3.9,"*",2.3,2.7,2.7
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",2.1,"*",3.5,3.3,2.1
"Newington School District","=""0940011""","John Paterson School","=""0940811""",3.0,1.4,3.2,5.6,2.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",4.7,2.8,3.0,1.9,1.8
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",4.9,3.3,4.4,2.6,2.4
"Newington School District","=""0940011""","Newington High School","=""0946111""",5.5,6.5,14.2,13.2,10.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",4.6,"*",3.3,3.2,2.7
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",3.1,1.9,2.9,"*",2.2
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",2.9,6.1,3.9,1.9,4.7
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",3.0,5.6,4.8,3.6,3.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",1.6,3.1,2.8,3.8,5.3
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",4.2,8.4,7.1,6.5,5.7
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",2.7,4.9,3.8,2.0,3.0
"Newtown School District","=""0970011""","STARR","=""0979011""","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",2.2,4.8,6.3,3.8,2.1
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","*","*",5.9,"*","*"
"Norfolk School District","=""0980011""","Bridges II","=""0989211""","*","*","*","N/A","N/A"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",4.9,3.9,3.6,2.3,"*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",41.0,35.4,7.4,4.6,8.8
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",5.1,6.6,5.3,4.8,3.5
"North Branford School District","=""0990011""","School to Work Program","=""0999011""","N/A","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",1.2,2.9,1.7,3.0,3.5
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",12.8,14.8,6.1,6.0,5.7
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",3.8,7.3,5.6,5.4,2.6
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",2.9,5.2,5.6,5.6,3.1
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",2.1,4.4,4.4,2.6,"*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",12.5,16.7,14.3,42.0,2.3
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",6.7,7.3,7.3,10.1,8.0
"North Haven School District","=""1010011""","North Haven Transition Partnership","=""1010111""","N/A","N/A","N/A","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",4.5,5.5,4.7,2.3,3.5
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",4.1,4.9,0.0,0.0,3.6
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",16.7,20.1,17.3,"*",5.3
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",10.9,13.4,7.7,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",17.4,14.5,13.6,8.6,15.7
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",4.6,4.5,5.0,6.7,4.4
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",2.6,4.1,3.4,2.8,4.0
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",3.8,5.3,4.6,4.1,5.6
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",7.5,8.9,7.4,6.8,6.0
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",6.8,9.1,7.2,12.7,7.3
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",6.4,8.2,8.5,7.5,7.4
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",6.8,5.5,5.6,4.5,4.1
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",2.1,4.2,2.8,3.9,6.1
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",12.3,14.8,8.9,8.6,6.9
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",19.0,17.1,16.5,8.9,18.3
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",95.2,82.1,80.3,43.7,69.2
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",18.4,19.2,23.1,12.3,9.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",12.8,12.9,11.2,6.6,5.6
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",4.8,6.8,8.3,6.9,5.1
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",8.7,9.5,8.4,10.4,6.7
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",4.9,8.7,4.7,9.0,8.7
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",12.6,9.2,9.8,8.0,8.7
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",4.9,5.3,3.6,5.4,7.0
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""","N/A","N/A","N/A","N/A","*"
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""","N/A","N/A","N/A","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","N/A","N/A","N/A","N/A","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",10.7,11.5,31.0,"*",10.2
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","N/A","*","*","*","*"
"Norwich School District","=""1040011""","ABA Autism Program","=""1040411""","N/A","N/A","N/A","N/A","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",51.3,61.8,70.4,"N/A","N/A"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","*","*","*","*","N/A"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","N/A","N/A","N/A","N/A","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","N/A","N/A","N/A","N/A","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",10.7,11.0,9.4,9.4,8.0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",14.3,13.2,15.7,14.6,9.6
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",14.9,18.4,19.0,11.9,10.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",11.5,9.1,10.9,10.4,4.7
"Norwich School District","=""1040011""","Special Needs Program","=""1040511""","N/A","N/A","N/A","N/A","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",11.0,9.7,14.3,12.8,8.1
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",81.8,"N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",6.4,7.6,6.7,8.2,2.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",17.4,17.9,14.9,12.3,8.8
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",10.5,11.3,13.0,10.7,12.3
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",14.7,11.8,15.0,14.0,7.1
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",8.9,9.4,11.7,7.2,4.3
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",4.7,5.0,3.7,1.9,4.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",5.5,4.3,3.8,2.3,2.4
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",34.8,36.6,9.8,29.6,12.3
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",8.9,"*","*",4.3,"*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",3.3,3.4,5.3,2.6,2.7
"Orange School District","=""1070011""","Race Brook School","=""1070311""",4.6,5.4,4.7,2.7,3.8
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",1.9,3.1,3.8,3.1,"*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","N/A","N/A","N/A","N/A","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",6.2,7.7,6.3,6.5,7.7
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",4.4,4.5,3.0,2.5,1.7
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",9.8,14.4,16.2,14.9,12.1
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","*",3.6,3.5,2.4,2.1
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",9.1,4.9,6.3,8.1,6.3
"Path Academy District","=""2930013""","Path Academy","=""2930113""","N/A","N/A","N/A",82.8,100.0
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",8.7,11.8,5.2,4.2,4.1
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",8.4,10.6,11.7,6.4,6.7
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",20.6,17.9,18.8,17.0,21.7
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",7.6,5.0,7.7,5.5,4.2
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",6.4,10.5,11.1,9.0,13.8
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",2.9,5.0,3.6,3.7,5.4
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",8.3,5.4,3.8,9.0,6.1
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",4.0,3.7,3.9,3.7,4.1
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",5.1,7.1,7.7,11.1,7.6
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",20.5,22.5,13.0,8.1,11.8
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",7.0,7.3,8.9,9.5,6.5
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",10.8,13.3,13.1,8.4,8.1
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","N/A","N/A","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",7.4,8.2,8.0,9.2,3.4
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",8.1,10.5,6.4,17.8,20.4
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",2.8,"*","*",3.8,2.6
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",4.0,4.9,5.5,"*","*"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*",2.8,"*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""",8.2,8.4,8.0,11.8,11.1
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",5.6,9.6,7.0,8.4,5.9
"Portland School District","=""1130011""","Valley View School","=""1130211""","*",2.4,3.1,6.1,4.8
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0.0,7.5,0.0,7.4,5.3
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","*",9.8,"*",9.2,4.3
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","N/A","N/A","N/A","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",8.4,7.9,6.7,8.9,6.7
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",21.9,22.5,26.0,23.9,24.5
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",8.6,15.0,16.0,12.8,16.2
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",6.4,7.4,3.7,3.3,3.6
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",4.0,"*",0.0,"*","*"
"Regional School District 01","=""2010012""","LEAPSS","=""2010412""","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","*","*",3.3,15.3,"*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""","N/A","N/A","N/A","N/A","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",7.9,"*",7.9,"*",4.1
"Regional School District 04","=""2040012""","Region 4 Transition Academy","=""2040112""","N/A","N/A","N/A","N/A","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",8.6,9.7,10.9,8.5,7.9
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",6.5,4.8,3.8,3.9,8.1
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",5.1,6.1,3.9,5.1,4.7
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",10.2,13.5,14.9,13.9,0.7
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",4.5,7.9,3.5,"*",5.3
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",4.5,5.7,6.6,10.7,"*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",4.0,4.6,3.3,3.2,4.8
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*",7.6,8.6,"*","*"
"Regional School District 07","=""2070012""","SAGE","=""3480415""","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*","*","*","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*","*","N/A","N/A"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","*","*","*","*","N/A"
"Regional School District 07","=""2070012""","Links","=""2079212""","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",23.7,6.2,6.1,5.1,3.1
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",4.3,3.1,2.0,2.7,"*"
"Regional School District 07","=""2070012""","STEP","=""2079312""",85.2,66.7,"*","*",81.8
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",15.6,14.7,15.8,11.0,8.4
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","*",20.8,5.2,14.7,3.0
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","N/A","*","*","N/A","N/A"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",14.1,13.5,"*",9.1,9.2
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",3.0,4.8,2.4,2.2,3.0
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",3.8,5.8,6.1,4.7,1.6
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",0.0,3.6,4.1,1.6,1.9
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",23.0,7.0,15.3,14.2,13.8
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",6.1,9.9,4.8,7.4,9.7
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","*",8.3,"*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",10.9,11.8,"N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",9.1,11.8,"N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N/A","N/A",8.3,11.1,7.6
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","*","*","*",0.0,"*"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",9.6,9.2,6.2,5.6,"*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",7.1,5.4,5.0,6.6,9.2
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","*","*","*",0.0,0.0
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",3.6,5.3,4.9,4.1,4.7
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*","*","*",3.0,"*"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",3.0,3.9,2.4,"*",2.8
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",5.5,5.3,6.1,2.1,2.3
"Regional School District 13","=""2130012""","Middlesex Transition Academy","=""2130312""","N/A","N/A","N/A",31.8,"*"
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",5.8,6.6,"*","*",3.8
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",4.5,5.5,4.9,6.0,8.3
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""","N/A","N/A","N/A","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0.9,0.8,9.5,"*",6.6
"Regional School District 14","=""2140012""","Region 14 Transition Academy","=""2140412""","N/A","N/A","N/A","N/A","*"
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",4.0,8.1,8.6,0.0,3.9
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",5.8,6.3,6.0,4.0,1.6
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",2.1,4.1,3.4,1.5,3.0
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","N/A","N/A","N/A","*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",6.4,5.1,4.9,11.9,2.9
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",2.9,4.0,4.3,4.0,2.7
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",3.9,6.3,3.4,1.7,3.3
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",7.2,6.1,3.5,1.8,3.1
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",4.4,5.9,4.5,6.4,3.1
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",2.6,4.8,"*",7.0,"N/A"
"Regional School District 16","=""2160012""","Community School","=""2160212""",2.9,"*",3.2,4.1,"N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",3.4,3.0,2.5,10.4,11.3
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",6.3,6.8,2.9,9.1,6.1
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""","N/A","N/A","N/A","N/A",2.8
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","N/A","N/A","N/A","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",15.1,11.1,10.4,9.7,9.4
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",3.1,2.3,4.3,4.6,"*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",3.4,2.4,2.4,"*",3.6
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",4.6,3.7,7.8,8.5,8.2
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",5.3,3.6,2.4,4.1,2.3
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",4.4,3.0,2.7,"*","*"
"Regional School District 18","=""2180012""","Center School","=""2180312""",6.1,6.3,6.3,10.0,"N/A"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","N/A","N/A","N/A","N/A","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","*","*",4.4,5.2,5.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",4.8,3.1,6.8,9.1,9.9
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",4.6,5.8,5.8,6.0,4.6
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",3.1,4.3,5.6,4.5,4.5
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",15.3,15.2,15.7,5.8,7.5
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","N/A","N/A","N/A","*",36.0
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","N/A","N/A","N/A",63.6,54.5
"Regional School District 19","=""2190012""","STAAR Program","=""2190312""","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","N/A","N/A","N/A","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",2.7,4.1,4.1,4.3,"*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",3.7,5.2,1.7,2.0,1.8
"Ridgefield School District","=""1180011""","District Program BMES","=""1180111""","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","District Program ERMS","=""1181011""","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","District Program RES","=""1180711""","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","District Program SES","=""1180911""","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",4.5,7.9,5.1,3.0,2.5
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",2.9,3.5,4.1,2.3,"*"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",3.6,6.4,4.9,2.6,2.3
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""","N/A","N/A","N/A","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",7.3,8.4,9.4,9.7,8.5
"Ridgefield School District","=""1180011""","Ridgefield Transition Program","=""1189011""","*","*","*","N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",1.6,"*","*",2.7,"*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",8.4,8.7,9.3,5.2,3.8
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",4.3,3.6,2.4,2.7,2.0
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","N/A","N/A","N/A","*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",5.9,6.6,4.9,5.3,6.7
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","N/A","N/A","N/A","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*",6.2,6.7,5.4,7.1
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",11.6,11.1,7.1,9.1,8.0
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",5.1,8.7,6.7,8.6,10.2
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*",3.4,"*","*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""","N/A","N/A","N/A","*","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*",7.0,4.2,"*",4.4
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",4.8,5.3,5.3,"*","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",9.4,"N/A","N/A","N/A","N/A"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",5.4,5.5,"*",3.4,4.8
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","N/A",9.5,9.9,5.0,6.8
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","*","N/A","N/A","N/A","N/A"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",7.5,20.5,10.8,5.6,11.8
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",9.6,10.3,10.5,10.2,9.0
"Sharon School District","=""1250011""","TOTAL","=""1250211""","N/A","N/A","N/A","*","N/A"
