"Student Counts by School and Gender"
"All Districts, All Schools"
"2010-11"

"",,,,"Gender",,
"West Haven School District","=""1560011""","Forest School","=""1560311""",211,253,464
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",496,495,991
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",233,284,517
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",227,244,471
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",750,795,1545
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",156,180,336
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",146,155,301
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",146,163,309
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",261,281,542
"Weston School District","=""1570011""","Weston High School","=""1576111""",406,374,780
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",289,305,594
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",281,326,607
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",416,417,833
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",240,237,477
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",263,228,491
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",224,241,465
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",239,247,486
"Westport School District","=""1580011""","Long Lots School","=""1580711""",278,328,606
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",238,292,530
"Westport School District","=""1580011""","Staples High School","=""1586111""",898,934,1832
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",17,38,55
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",184,211,395
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",179,145,324
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",217,232,449
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",204,215,419
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",198,212,410
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",300,319,619
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",584,596,1180
"Willington School District","=""1600011""","Center School","=""1600111""",101,110,211
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",144,156,300
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",496,537,1033
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",518,504,1022
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",473,515,988
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",620,656,1276
"Winchester School District","=""1620011""","Batcheller - Bridges 1","=""1629211""","*","*","*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",59,59,118
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",183,220,403
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",175,247,422
"Windham School District","=""1630011""","Early Headstart","=""1638011""",16,16,32
"Windham School District","=""1630011""","Natchaug School","=""1630111""",121,132,253
"Windham School District","=""1630011""","North Windham School","=""1630311""",210,213,423
"Windham School District","=""1630011""","Partial Day Program","=""1638411""","*","*",10
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",154,187,341
"Windham School District","=""1630011""","Windham Center School","=""1630511""",154,156,310
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",94,115,209
"Windham School District","=""1630011""","Windham High School","=""1636111""",359,452,811
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",487,499,986
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",217,232,449
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",180,198,378
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",275,269,544
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",190,224,414
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",152,127,279
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",154,170,324
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",182,193,375
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",147,140,287
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",109,135,244
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",393,421,814
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",617,684,1301
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",151,190,341
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",197,190,387
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",328,355,683
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",212,218,430
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",446,454,900
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",195,217,412
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",153,158,311
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",575,521,1096
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",246,272,518
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",196,211,407

