"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Math","N",325,325,100.0,325,23,7.1,78,24.0,94,28.9,130,40.0,224,68.9
"Stamford School District","=""1350011""","Springdale School","=""1351111""","ELA","Y",220,219,99.5,219,94,42.9,57,26.0,39,17.8,29,13.2,68,31.1
"Stamford School District","=""1350011""","Springdale School","=""1351111""","ELA","N",107,107,100.0,107,13,12.1,25,23.4,29,27.1,40,37.4,69,64.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Math","Y",220,219,99.5,219,89,40.6,69,31.5,44,20.1,17,7.8,61,27.9
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Math","N",107,107,100.0,107,15,14.0,31,29.0,38,35.5,23,21.5,61,57.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","ELA","Y",223,223,100.0,223,88,39.5,54,24.2,58,26.0,23,10.3,81,36.3
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","ELA","N",111,111,100.0,111,11,9.9,28,25.2,28,25.2,44,39.6,72,64.9
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Math","Y",223,223,100.0,223,89,39.9,60,26.9,51,22.9,23,10.3,74,33.2
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Math","N",111,111,100.0,111,10,9.0,25,22.5,33,29.7,43,38.7,76,68.5
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","ELA","Y",233,232,99.6,232,89,38.4,66,28.4,57,24.6,20,8.6,77,33.2
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","ELA","N",84,82,97.6,82,6,7.3,10,12.2,26,31.7,40,48.8,66,80.5
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Math","Y",233,232,99.6,232,"*","*",88,37.9,45,19.4,"*","*","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Math","N",84,82,97.6,82,"*","*","*","*",32,39.0,31,37.8,63,76.8
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","ELA","Y",366,365,99.7,365,202,55.3,90,24.7,66,18.1,7,1.9,73,20.0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","ELA","N",246,244,99.2,244,23,9.4,49,20.1,96,39.3,76,31.1,172,70.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Math","Y",367,364,99.2,364,224,61.5,93,25.5,31,8.5,16,4.4,47,12.9
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Math","N",246,244,99.2,244,29,11.9,50,20.5,83,34.0,82,33.6,165,67.6
"Stamford School District","=""1350011""","Westover School","=""1351411""","ELA","Y",184,183,99.5,183,"*","*",54,29.5,38,20.8,"*","*","*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","ELA","N",144,142,98.6,142,"*","*","*","*",39,27.5,94,66.2,133,93.7
"Stamford School District","=""1350011""","Westover School","=""1351411""","Math","Y",184,183,99.5,183,"*","*",54,29.5,"*","*",25,13.7,"*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Math","N",144,142,98.6,142,"*","*","*","*",28,19.7,91,64.1,119,83.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","ELA","Y",109,108,99.1,108,34,31.5,30,27.8,36,33.3,8,7.4,44,40.7
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","ELA","N",174,170,97.7,170,17,10.0,42,24.7,61,35.9,50,29.4,111,65.3
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Math","Y",109,108,99.1,108,50,46.3,44,40.7,"*","*","*","*",14,13.0
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Math","N",174,170,97.7,170,45,26.5,63,37.1,"*","*","*","*",62,36.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","ELA","Y",42,38,90.5,38,"*","*","*","*",17,44.7,6,15.8,23,60.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","ELA","N",133,133,100.0,133,"*","*","*","*",28,21.1,89,66.9,117,88.0
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Math","Y",43,39,90.7,39,"*","*",9,23.1,15,38.5,"*","*","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Math","N",133,133,100.0,133,"*","*",20,15.0,46,34.6,"*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","ELA","Y",80,76,95.0,76,31,40.8,18,23.7,18,23.7,9,11.8,27,35.5
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","ELA","N",322,316,98.1,316,23,7.3,51,16.1,126,39.9,116,36.7,242,76.6
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Math","Y",80,75,93.8,75,31,41.3,23,30.7,8,10.7,13,17.3,21,28.0
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Math","N",322,316,98.1,316,23,7.3,69,21.8,99,31.3,125,39.6,224,70.9
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","ELA","Y",114,113,99.1,113,"*","*",33,29.2,43,38.1,"*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","ELA","N",149,148,99.3,148,"*","*","*","*",64,43.2,59,39.9,123,83.1
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Math","Y",114,113,99.1,113,41,36.3,35,31.0,25,22.1,12,10.6,37,32.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Math","N",149,148,99.3,148,10,6.8,40,27.0,45,30.4,53,35.8,98,66.2
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","ELA","Y",57,57,100.0,57,"*","*","*","*",15,26.3,13,22.8,28,49.1
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","ELA","N",90,89,98.9,89,"*","*","*","*",22,24.7,55,61.8,77,86.5
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Math","Y",57,57,100.0,57,11,19.3,17,29.8,17,29.8,12,21.1,29,50.9
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Math","N",90,89,98.9,89,0,0.0,15,16.9,27,30.3,47,52.8,74,83.1
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","ELA","Y",114,111,97.4,111,28,25.2,33,29.7,32,28.8,18,16.2,50,45.0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","ELA","N",191,190,99.5,190,14,7.4,43,22.6,67,35.3,66,34.7,133,70.0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Math","Y",114,111,97.4,111,39,35.1,43,38.7,19,17.1,10,9.0,29,26.1
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Math","N",191,190,99.5,190,33,17.4,65,34.2,68,35.8,24,12.6,92,48.4
"Stratford School District","=""1380011""","Chapel School","=""1380311""","ELA","Y",189,186,98.4,186,81,43.5,44,23.7,49,26.3,12,6.5,61,32.8
"Stratford School District","=""1380011""","Chapel School","=""1380311""","ELA","N",112,111,99.1,111,15,13.5,28,25.2,42,37.8,26,23.4,68,61.3
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Math","Y",189,185,97.9,185,83,44.9,65,35.1,27,14.6,10,5.4,37,20.0
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Math","N",112,111,99.1,111,22,19.8,40,36.0,37,33.3,12,10.8,49,44.1
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","ELA","Y",259,257,99.2,257,120,46.7,67,26.1,53,20.6,17,6.6,70,27.2
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","ELA","N",292,287,98.3,287,35,12.2,68,23.7,122,42.5,62,21.6,184,64.1
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Math","Y",259,256,98.8,256,173,67.6,60,23.4,15,5.9,8,3.1,23,9.0
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Math","N",292,285,97.6,285,92,32.3,91,31.9,64,22.5,38,13.3,102,35.8
"Stratford School District","=""1380011""","Franklin School","=""1380411""","ELA","Y",98,98,100.0,98,36,36.7,32,32.7,23,23.5,7,7.1,30,30.6
"Stratford School District","=""1380011""","Franklin School","=""1380411""","ELA","N",36,36,100.0,36,7,19.4,9,25.0,12,33.3,8,22.2,20,55.6
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Math","Y",98,98,100.0,98,50,51.0,35,35.7,"*","*","*","*",13,13.3
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Math","N",36,36,100.0,36,"*","*",14,38.9,13,36.1,"*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","ELA","Y",303,303,100.0,303,101,33.3,91,30.0,93,30.7,18,5.9,111,36.6
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","ELA","N",255,255,100.0,255,29,11.4,68,26.7,116,45.5,42,16.5,158,62.0
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Math","Y",303,303,100.0,303,170,56.1,91,30.0,32,10.6,10,3.3,42,13.9
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Math","N",255,254,99.6,254,78,30.7,89,35.0,55,21.7,32,12.6,87,34.3
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","ELA","Y",79,79,100.0,79,28,35.4,28,35.4,"*","*","*","*",23,29.1
"Stratford School District","=""1380011""","Lordship School","=""1380811""","ELA","N",62,62,100.0,62,"*","*",11,17.7,22,35.5,"*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Math","Y",79,79,100.0,79,33,41.8,28,35.4,12,15.2,6,7.6,18,22.8
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Math","N",62,62,100.0,62,10,16.1,15,24.2,17,27.4,20,32.3,37,59.7
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","ELA","Y",152,152,100.0,152,59,38.8,46,30.3,34,22.4,13,8.6,47,30.9
"Stratford School District","=""1380011""","Nichols School","=""1380911""","ELA","N",103,103,100.0,103,19,18.4,27,26.2,31,30.1,26,25.2,57,55.3
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Math","Y",152,152,100.0,152,73,48.0,51,33.6,"*","*","*","*",28,18.4
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Math","N",103,103,100.0,103,29,28.2,35,34.0,"*","*","*","*",39,37.9
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","ELA","Y",222,222,100.0,222,76,34.2,50,22.5,66,29.7,30,13.5,96,43.2
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","ELA","N",124,123,99.2,123,6,4.9,29,23.6,45,36.6,43,35.0,88,71.5
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Math","Y",222,222,100.0,222,94,42.3,78,35.1,39,17.6,11,5.0,50,22.5
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Math","N",124,123,99.2,123,19,15.4,41,33.3,39,31.7,24,19.5,63,51.2
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","ELA","Y",154,153,99.4,153,44,28.8,44,28.8,35,22.9,30,19.6,65,42.5
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","ELA","N",253,251,99.2,251,21,8.4,41,16.3,88,35.1,101,40.2,189,75.3
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Math","Y",154,153,99.4,153,57,37.3,54,35.3,29,19.0,13,8.5,42,27.5
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Math","N",253,251,99.2,251,45,17.9,74,29.5,52,20.7,80,31.9,132,52.6
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","ELA","Y",92,91,98.9,91,36,39.6,26,28.6,21,23.1,8,8.8,29,31.9
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","ELA","N",107,106,99.1,106,20,18.9,22,20.8,43,40.6,21,19.8,64,60.4
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Math","Y",92,91,98.9,91,41,45.1,30,33.0,"*","*","*","*",20,22.0
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Math","N",107,106,99.1,106,"*","*",36,34.0,38,35.8,"*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","ELA","Y",103,97,94.2,97,40,41.2,25,25.8,22,22.7,10,10.3,32,33.0
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","ELA","N",367,361,98.4,361,21,5.8,67,18.6,114,31.6,159,44.0,273,75.6
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Math","Y",103,97,94.2,97,49,50.5,30,30.9,12,12.4,6,6.2,18,18.6
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Math","N",367,361,98.4,360,42,11.7,122,33.9,135,37.5,61,16.9,196,54.4
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","ELA","Y",105,102,97.1,102,30,29.4,38,37.3,24,23.5,10,9.8,34,33.3
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","ELA","N",456,449,98.5,449,31,6.9,67,14.9,191,42.5,160,35.6,351,78.2
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Math","Y",105,101,96.2,101,50,49.5,29,28.7,14,13.9,8,7.9,22,21.8
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Math","N",456,447,98.0,447,46,10.3,132,29.5,131,29.3,138,30.9,269,60.2
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","Y",91,90,98.9,90,27,30.0,31,34.4,23,25.6,9,10.0,32,35.6
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","N",81,78,96.3,78,11,14.1,21,26.9,34,43.6,12,15.4,46,59.0
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","Y",91,90,98.9,90,47,52.2,23,25.6,"*","*","*","*",20,22.2
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","N",81,77,95.1,77,25,32.5,26,33.8,"*","*","*","*",26,33.8
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","ELA","Y",29,28,96.6,28,13,46.4,7,25.0,8,28.6,0,0.0,8,28.6
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","ELA","N",39,39,100.0,39,7,17.9,14,35.9,10,25.6,8,20.5,18,46.2
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","Math","Y",29,28,96.6,28,12,42.9,11,39.3,"*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","Math","N",39,39,100.0,39,8,20.5,11,28.2,"*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","ELA","Y",78,77,98.7,77,39,50.6,19,24.7,11,14.3,8,10.4,19,24.7
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","ELA","N",139,139,100.0,139,18,12.9,32,23.0,54,38.8,35,25.2,89,64.0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Math","Y",78,77,98.7,77,31,40.3,33,42.9,7,9.1,6,7.8,13,16.9
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Math","N",139,139,100.0,139,6,4.3,56,40.3,47,33.8,30,21.6,77,55.4
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","Y",48,48,100.0,48,18,37.5,"*","*",17,35.4,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","N",120,120,100.0,120,"*","*",28,23.3,50,41.7,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","Y",48,48,100.0,48,25,52.1,15,31.3,"*","*","*","*",8,16.7
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","N",120,120,100.0,120,"*","*",34,28.3,50,41.7,"*","*","*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","ELA","Y",67,63,94.0,63,31,49.2,"*","*",17,27.0,"*","*","*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","ELA","N",92,90,97.8,90,"*","*",37,41.1,19,21.1,"*","*","*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Math","Y",67,63,94.0,63,23,36.5,25,39.7,15,23.8,0,0.0,15,23.8
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Math","N",92,90,97.8,90,15,16.7,31,34.4,30,33.3,14,15.6,44,48.9
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","ELA","Y",133,128,96.2,128,60,46.9,37,28.9,"*","*","*","*",31,24.2
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","ELA","N",205,194,94.6,194,"*","*",71,36.6,66,34.0,"*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Math","Y",133,128,96.2,128,79,61.7,35,27.3,"*","*","*","*",14,10.9
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Math","N",205,195,95.1,195,59,30.3,85,43.6,"*","*","*","*",51,26.2
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","ELA","Y",104,104,100.0,104,33,31.7,39,37.5,20,19.2,12,11.5,32,30.8
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","ELA","N",440,440,100.0,440,13,3.0,63,14.3,132,30.0,232,52.7,364,82.7
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Math","Y",103,103,100.0,103,31,30.1,45,43.7,21,20.4,6,5.8,27,26.2
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Math","N",439,438,99.8,438,21,4.8,91,20.8,165,37.7,161,36.8,326,74.4
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","ELA","Y",119,118,99.2,118,35,29.7,40,33.9,33,28.0,10,8.5,43,36.4
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","ELA","N",543,539,99.3,539,29,5.4,97,18.0,251,46.6,162,30.1,413,76.6
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Math","Y",119,118,99.2,118,39,33.1,36,30.5,34,28.8,9,7.6,43,36.4
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Math","N",543,539,99.3,539,10,1.9,125,23.2,222,41.2,182,33.8,404,75.0
"Torrington School District","=""1430011""","East School","=""1430111""","ELA","Y",78,69,88.5,69,19,27.5,21,30.4,13,18.8,16,23.2,29,42.0
"Torrington School District","=""1430011""","East School","=""1430111""","ELA","N",109,102,93.6,102,11,10.8,21,20.6,32,31.4,38,37.3,70,68.6
"Torrington School District","=""1430011""","East School","=""1430111""","Math","Y",78,69,88.5,69,19,27.5,27,39.1,17,24.6,6,8.7,23,33.3
"Torrington School District","=""1430011""","East School","=""1430111""","Math","N",109,102,93.6,102,7,6.9,35,34.3,41,40.2,19,18.6,60,58.8
"Torrington School District","=""1430011""","Forbes School","=""1430211""","ELA","Y",128,127,99.2,127,57,44.9,28,22.0,30,23.6,12,9.4,42,33.1
"Torrington School District","=""1430011""","Forbes School","=""1430211""","ELA","N",57,53,93.0,53,10,18.9,16,30.2,17,32.1,10,18.9,27,50.9
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Math","Y",128,126,98.4,126,66,52.4,41,32.5,"*","*","*","*",19,15.1
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Math","N",57,53,93.0,53,"*","*",19,35.8,18,34.0,"*","*","*","*"
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","ELA","Y",98,98,100.0,98,"*","*",25,25.5,29,29.6,"*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","ELA","N",44,42,95.5,42,"*","*","*","*",17,40.5,16,38.1,33,78.6
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Math","Y",98,98,100.0,98,"*","*",42,42.9,17,17.3,"*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Math","N",44,42,95.5,42,"*","*",13,31.0,21,50.0,"*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","ELA","Y",158,154,97.5,154,51,33.1,51,33.1,41,26.6,11,7.1,52,33.8
"Torrington School District","=""1430011""","Torringford School","=""1430911""","ELA","N",182,180,98.9,180,20,11.1,35,19.4,64,35.6,61,33.9,125,69.4
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Math","Y",160,156,97.5,156,56,35.9,74,47.4,"*","*","*","*",26,16.7
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Math","N",182,180,98.9,180,"*","*",77,42.8,59,32.8,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","ELA","Y",579,554,95.7,554,213,38.4,178,32.1,143,25.8,20,3.6,163,29.4
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","ELA","N",427,406,95.1,406,74,18.2,129,31.8,169,41.6,34,8.4,203,50.0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Math","Y",579,548,94.6,548,301,54.9,180,32.8,53,9.7,14,2.6,67,12.2
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Math","N",427,403,94.4,403,116,28.8,171,42.4,90,22.3,26,6.5,116,28.8
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","ELA","Y",165,164,99.4,164,"*","*",51,31.1,44,26.8,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","ELA","N",28,28,100.0,28,"*","*",10,35.7,"*","*",10,35.7,"*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Math","Y",165,164,99.4,164,"*","*",66,40.2,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Math","N",28,28,100.0,28,"*","*",14,50.0,"*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Math","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELA","Y",44,44,100.0,44,"*","*",11,25.0,12,27.3,14,31.8,26,59.1
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELA","N",213,213,100.0,213,"*","*",20,9.4,63,29.6,129,60.6,192,90.1
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Math","Y",44,44,100.0,44,"*","*",18,40.9,10,22.7,9,20.5,19,43.2
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Math","N",213,213,100.0,213,"*","*",22,10.3,73,34.3,117,54.9,190,89.2
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELA","Y",33,33,100.0,33,"*","*",13,39.4,"*","*",9,27.3,"*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELA","N",214,213,99.5,213,"*","*",25,11.7,"*","*",141,66.2,"*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Math","Y",33,33,100.0,33,"*","*",10,30.3,10,30.3,"*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Math","N",214,213,99.5,213,"*","*","*","*",66,31.0,118,55.4,184,86.4
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELA","Y",69,68,98.6,68,"*","*",23,33.8,"*","*",17,25.0,"*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELA","N",228,228,100.0,228,"*","*","*","*",62,27.2,150,65.8,212,93.0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Math","Y",69,68,98.6,68,"*","*",20,29.4,21,30.9,"*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Math","N",228,228,100.0,228,"*","*","*","*",82,36.0,108,47.4,190,83.3
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELA","Y",139,135,97.1,135,29,21.5,37,27.4,44,32.6,25,18.5,69,51.1
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELA","N",610,593,97.2,592,7,1.2,47,7.9,225,38.0,313,52.9,538,90.9
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Math","Y",139,135,97.1,135,32,23.7,47,34.8,36,26.7,20,14.8,56,41.5
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Math","N",610,593,97.2,592,16,2.7,79,13.3,158,26.7,339,57.3,497,84.0
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELA","Y",34,34,100.0,34,"*","*","*","*",10,29.4,10,29.4,20,58.8
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELA","N",167,166,99.4,166,"*","*","*","*",34,20.5,118,71.1,152,91.6
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Math","Y",34,34,100.0,34,"*","*","*","*",13,38.2,6,17.6,19,55.9
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Math","N",167,165,98.8,165,"*","*","*","*",49,29.7,104,63.0,153,92.7
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELA","Y",134,131,97.8,131,33,25.2,33,25.2,49,37.4,16,12.2,65,49.6
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELA","N",653,643,98.5,643,23,3.6,71,11.0,254,39.5,295,45.9,549,85.4
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Math","Y",134,131,97.8,131,39,29.8,50,38.2,27,20.6,15,11.5,42,32.1
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Math","N",653,643,98.5,643,18,2.8,101,15.7,190,29.5,334,51.9,524,81.5
