"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2007-08"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Waterford School District","=""1520011""","Cohanzie Elementary School","=""1520111""",28,343,16,387
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",22,245,13,280
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",15,264,7,286
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",14,214,8,236
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",45,949,19,1013
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",30,335,15,380
"Watertown School District","=""1530011""","Heminway Park School","=""1530611""",29,232,11,272
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",58,725,15,798
"Watertown School District","=""1530011""","Polk School","=""1530411""",32,297,27,356
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",46,522,34,602
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",66,882,42,990
"West Hartford School District","=""1550011""","Smith School","=""1551711""",103,235,42,380
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",20,426,11,457
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",22,404,14,440
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",35,359,15,409
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",10,361,13,384
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",102,202,37,341
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",197,1186,78,1461
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","*",520,"*",557
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",140,1379,49,1568
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",79,788,40,907
"West Hartford School District","=""1550011""","Morley School","=""1550911""",10,346,11,367
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",8,430,6,444
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",125,686,54,865
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",66,342,28,436
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",69,420,15,504
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",53,399,18,470
"West Haven School District","=""1560011""","Washington School","=""1561211""",153,194,53,400
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",81,247,30,358
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",90,138,38,266
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",311,335,98,744
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",187,111,55,353
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",88,253,43,384
"West Haven School District","=""1560011""","Forest School","=""1560311""",202,180,62,444
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",143,486,81,710
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",220,174,58,452
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",101,379,48,528
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",494,1137,127,1758
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",30,316,10,356
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",13,289,8,310
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",14,291,9,314
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",590,"*",595
"Weston School District","=""1570011""","Weston High School","=""1576111""","*",799,"*",804
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",575,"*",579
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",584,"*",587
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",827,"*",840
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",6,454,0,460
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",9,495,0,504
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*",485,"*",495
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",8,488,0,496
"Westport School District","=""1580011""","Long Lots School","=""1580711""","*",586,"*",594
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",505,"*",509
"Westport School District","=""1580011""","Staples High School","=""1586111""",37,1675,12,1724
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",0,56,0,56
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",32,322,23,377
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",30,256,20,306
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",31,416,14,461
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",25,401,16,442
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",30,405,14,449
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",49,490,25,564
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",94,1080,38,1212
"Willington School District","=""1600011""","Center School","=""1600111""",28,211,9,248
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",16,323,12,351
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",6,1009,0,1015
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",6,1040,0,1046
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""","*","*",0,510
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*","*",0,536
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",12,1244,0,1256
"Winchester School District","=""1620011""","ABLE","=""1629011""","*","*",0,7
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",77,230,21,328
"Winchester School District","=""1620011""","Bridges 2","=""1629111""",0,"*","*","*"
"Winchester School District","=""1620011""","Joy D. Rice School","=""1626111""","*","*",0,11
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",90,224,58,372
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",85,215,41,341
"Windham School District","=""1630011""","Early Headstart","=""1638011""",36,46,15,97
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",39,"*","*",56
"Windham School District","=""1630011""","Natchaug School","=""1630111""",205,65,40,310
"Windham School District","=""1630011""","North Windham School","=""1630311""",241,147,57,445
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",230,76,36,342
"Windham School District","=""1630011""","Windham Center School","=""1630511""",159,84,16,259
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",94,74,9,177
"Windham School District","=""1630011""","Windham High School","=""1636111""",445,481,60,986
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",575,278,107,960
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",73,321,16,410
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",97,290,42,429
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",55,500,29,584
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",68,307,30,405
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",49,192,40,281
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",72,273,51,396
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",82,313,55,450
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",31,266,16,313
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",29,216,12,257
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",158,659,104,921
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",203,1152,117,1472
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",26,343,25,394
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",50,322,22,394
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",67,658,33,758
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",28,404,24,456
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",81,790,45,916
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","*",453,"*",467
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",8,305,6,319
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,1115,38,1153
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",22,452,22,496
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",28,403,17,448

