"Student Counts by School and Gender"
"All Districts, All Schools"
"2012-13"

"",,,,"Gender",,
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",140,146,286
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",142,134,276
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",221,240,461
"Weston School District","=""1570011""","Weston High School","=""1576111""",384,393,777
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",258,287,545
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",298,338,636
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",415,453,868
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",235,212,447
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",249,263,512
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",231,221,452
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",241,245,486
"Westport School District","=""1580011""","Long Lots School","=""1580711""",265,318,583
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",236,288,524
"Westport School District","=""1580011""","Staples High School","=""1586111""",928,951,1879
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",21,25,46
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",171,195,366
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",168,148,316
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",234,207,441
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",214,208,422
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",187,204,391
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",304,278,582
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",545,612,1157
"Willington School District","=""1600011""","Center School","=""1600111""",98,95,193
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",135,151,286
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",559,494,1053
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",484,512,996
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",474,463,937
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",620,689,1309
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",83,125,208
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",123,132,255
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",92,113,205
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*","*",6
"Windham School District","=""1630011""","Early Headstart","=""1638011""",10,12,22
"Windham School District","=""1630011""","Natchaug School","=""1630111""",155,211,366
"Windham School District","=""1630011""","North Windham School","=""1630311""",257,254,511
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",164,186,350
"Windham School District","=""1630011""","Windham Center School","=""1630511""",158,174,332
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",106,111,217
"Windham School District","=""1630011""","Windham High School","=""1636111""",299,374,673
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",341,377,718
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",241,219,460
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",173,189,362
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",272,280,552
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",171,201,372
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",144,155,299
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",234,207,441
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",203,241,444
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",129,125,254
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",376,375,751
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",559,640,1199
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",149,174,323
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",169,183,352
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",288,352,640
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",199,193,392
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",445,420,865
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",375,369,744
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",543,512,1055
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",241,258,499
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",197,197,394

