"Student Counts by School and Grade"
"All Districts, All Schools"
"2013-14"

"",,,,"Grade",,,,,,,,,,,,,,
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,92,87,103,109,94,96,0,0,0,0,0,0,0,581
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,82,77,71,81,70,70,0,0,0,0,0,0,0,451
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",0,57,71,59,68,72,58,0,0,0,0,0,0,0,385
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",0,53,58,42,37,60,58,0,0,0,0,0,0,0,308
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,190,196,193,0,0,0,0,579
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,229,201,202,0,0,0,0,632
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,143,141,145,0,0,0,0,429
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,209,205,240,0,0,0,0,654
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,464,396,458,361,1679
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,412,396,383,348,1539
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,"*",25,24,"*",66
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",218,0,0,0,0,0,0,0,0,0,0,0,0,0,218
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",20,60,58,62,69,68,61,0,0,0,0,0,0,0,398
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",12,69,61,71,64,76,64,0,0,0,0,0,0,0,417
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","*",42,54,52,46,"*",40,0,0,0,0,0,0,0,275
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",17,54,43,35,36,27,43,0,0,0,0,0,0,0,255
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",0,59,82,62,75,55,81,0,0,0,0,0,0,0,414
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,49,48,41,37,48,57,0,0,0,0,0,0,0,280
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,49,51,51,50,50,46,0,0,0,0,0,0,0,297
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,"*","*",6,"*","*","*",0,0,0,0,0,0,19
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,223,235,200,0,0,0,0,658
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,160,157,151,0,0,0,0,468
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,"*","*",6,"*","*",11,32
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",9
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",52,75,85,90,89,0,0,0,0,0,0,0,0,0,391
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,101,106,124,106,123,0,0,0,0,560
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,98,127,130,131,486
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",28,106,0,0,0,0,0,0,0,0,0,0,0,0,134
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,59,59,60,71,55,70,0,0,0,0,0,0,374
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,57,50,56,70,66,75,0,0,0,0,0,0,374
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,47,54,47,51,59,51,0,0,0,0,0,0,309
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",27,116,149,136,0,0,0,0,0,0,0,0,0,0,428
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,166,169,168,0,0,0,0,0,0,0,503
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,170,182,162,0,0,0,0,514
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,166,144,118,172,600
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",18,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",79,104,81,79,86,0,0,0,0,0,0,0,0,0,429
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",0,78,87,93,81,0,0,0,0,0,0,0,0,0,339
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,183,189,0,0,0,0,0,0,0,372
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,198,197,198,0,0,0,0,593
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,190,179,161,170,700
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",8,60,57,60,78,62,74,0,0,0,0,0,0,0,399
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",36,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,49,39,47,38,50,53,0,0,0,0,0,0,0,276
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,66,56,59,46,70,57,0,0,0,0,0,0,0,354
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,173,196,162,0,0,0,0,531
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,186,202,167,168,723
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",42,61,40,65,46,39,53,0,0,0,0,0,0,0,346
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",27,50,45,55,50,69,56,0,0,0,0,0,0,0,352
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,113,123,144,0,0,0,0,380
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",0,0,0,0,0,0,0,0,0,0,"*","*","*",10,16
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,129,104,109,128,470
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",23,28,29,36,49,49,48,54,55,53,0,0,0,0,424
"Portland School District","=""1130011""","Valley View School","=""1130211""",24,90,111,91,0,0,0,0,0,0,0,0,0,0,316
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,96,107,0,0,0,0,0,0,0,0,203
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,109,116,0,0,0,0,0,0,225
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,134,116,0,0,0,0,250
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,96,88,95,105,384
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",14,37,53,38,37,37,52,0,0,0,0,0,0,0,268
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,57,41,57,0,0,0,0,155
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",120,104,81,91,92,94,95,0,0,0,0,0,0,0,677
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,88,108,93,0,0,0,0,289
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,75,68,74,60,277
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",57,85,91,82,98,127,0,0,0,0,0,0,0,0,540
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,122,123,142,133,0,0,0,0,520
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""",51,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,16,20,17,28,25,30,38,0,0,0,0,0,0,174
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,10,21,12,21,18,28,28,0,0,0,0,0,0,138
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,14,8,7,20,15,0,16,0,0,0,0,0,0,80
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,70,86,112,109,91,84,552
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",18,73,84,88,89,92,0,0,0,0,0,0,0,0,444
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",14,93,95,78,97,117,0,0,0,0,0,0,0,0,494
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,219,174,221,217,0,0,0,0,831
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,192,195,188,221,796
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",28,19,19,22,15,22,30,0,0,0,0,0,0,0,155
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,7,10,20,12,14,22,0,0,0,0,0,0,0,85
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,7,9,14,10,13,11,0,0,0,0,0,0,0,64
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",0,0,0,0,0,0,0,63,75,62,59,76,77,80,492
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",24,54,80,66,0,0,0,0,0,0,0,0,0,0,224
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,35,55,45,64,55,0,0,0,0,0,0,0,0,254
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,75,71,0,0,0,0,0,0,0,0,146
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,171,159,0,0,0,0,0,0,330
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,181,153,0,0,0,0,334
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,154,141,148,133,576
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",51,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",0,39,32,45,56,53,58,0,0,0,0,0,0,0,283
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,65,58,61,73,55,67,0,0,0,0,0,0,0,379
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,108,137,126,0,0,0,0,371
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,191,196,193,221,801
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",54,84,75,81,80,81,98,0,0,0,0,0,0,0,553
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,46,49,71,68,73,66,0,0,0,0,0,0,0,373
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,47,55,54,68,74,69,0,0,0,0,0,0,0,367
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,58,56,66,67,91,92,0,0,0,0,0,0,0,430
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,159,160,152,0,0,0,0,471
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,180,184,166,0,0,0,0,530
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,343,285,309,317,1254
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",36,87,106,91,106,0,0,0,0,0,0,0,0,0,426
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",20,63,65,69,60,77,68,0,0,0,0,0,0,0,422
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,107,109,0,0,0,0,0,0,0,216
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,198,183,179,0,0,0,0,560
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,167,189,168,191,715
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",48,48,49,52,56,54,0,0,0,0,0,0,0,0,307
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,41,38,66,52,54,0,0,0,0,0,0,0,0,251
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",0,53,48,55,73,63,0,0,0,0,0,0,0,0,292
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,205,196,192,207,0,0,0,0,800
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,146,152,168,153,619
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,0,84,75,0,0,0,0,0,0,0,159
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",49,50,43,45,59,0,0,0,0,0,0,0,0,0,246
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,27,35,38,40,37,30,0,0,0,0,0,0,0,207
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,127,121,117,0,0,0,0,365
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,123,106,86,113,428
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",35,53,46,51,69,58,68,0,0,0,0,0,0,0,380
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","*","*",62,59,65,71,61,0,0,0,0,0,0,0,368
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,51,69,59,64,51,86,0,0,0,0,0,0,0,380
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,55,48,53,82,71,90,0,0,0,0,0,0,0,399
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,53,62,57,58,72,62,0,0,0,0,0,0,0,364
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,53,46,56,51,68,59,0,0,0,0,0,0,0,333
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,235,261,273,0,0,0,0,769
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,168,153,168,0,0,0,0,489
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,444,439,444,457,1784
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",17,78,88,67,87,93,62,0,0,0,0,0,0,0,492
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",31,75,96,110,93,106,99,0,0,0,0,0,0,0,610
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,47,182,180,181,0,0,0,0,590
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,178,176,190,183,727
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",16,41,40,42,53,33,42,40,56,67,0,0,0,0,430
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",18,32,29,21,19,46,26,30,26,32,0,0,0,0,279
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",22,12,13,20,18,16,19,13,0,0,0,0,0,0,133
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",24,107,92,76,102,89,95,0,0,0,0,0,0,0,585
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,78,87,72,80,89,98,0,0,0,0,0,0,0,504
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,183,210,189,0,0,0,0,582
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,173,177,140,135,625
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",9,17,22,14,17,18,19,16,27,18,0,0,0,0,177
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,52,50,72,64,74,0,0,0,0,0,0,0,0,312
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","*","*",58,62,67,64,0,0,0,0,0,0,0,0,296
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",47,68,85,84,73,78,0,0,0,0,0,0,0,0,435
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",0,84,89,83,96,88,0,0,0,0,0,0,0,0,440
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",0,34,38,54,58,55,0,0,0,0,0,0,0,0,239
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",0,0,0,0,0,0,391,450,0,0,0,0,0,0,841
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,417,423,0,0,0,0,840
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,402,426,375,353,1556
"Sherman School District","=""1270011""","Sherman School","=""1270111""",33,24,30,43,34,44,28,35,49,52,0,0,0,0,372
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",39,22,22,22,23,24,20,21,21,21,0,0,0,0,235
"Simsbury School District","=""1280011""","Central School","=""1280111""",22,35,67,42,55,56,54,61,0,0,0,0,0,0,392
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",14,66,71,80,86,100,112,96,0,0,0,0,0,0,625
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,55,43,54,59,63,71,78,0,0,0,0,0,0,423
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,38,39,40,37,43,41,36,0,0,0,0,0,0,274
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",0,37,56,50,46,66,60,82,0,0,0,0,0,0,397
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,370,355,0,0,0,0,725
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,383,361,377,391,1512
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",26,72,98,114,102,115,122,0,0,0,0,0,0,0,649
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,112,132,126,0,0,0,0,370
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,114,125,120,129,488
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",71,75,53,61,60,57,65,0,0,0,0,0,0,0,442
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","*",58,52,45,"*",56,46,0,0,0,0,0,0,0,301
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,51,46,47,82,54,67,0,0,0,0,0,0,0,347
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",0,61,65,66,55,65,75,0,0,0,0,0,0,0,387
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",0,48,42,64,71,60,67,0,0,0,0,0,0,0,352
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,344,315,384,0,0,0,0,1043
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,363,323,338,339,1363
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","*",95,113,"*",121,102,113,0,0,0,0,0,0,0,640
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",95,55,59,63,64,49,70,0,0,0,0,0,0,0,455
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*",56,"*",53,63,65,71,0,0,0,0,0,0,0,360
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,53,39,52,50,46,53,0,0,0,0,0,0,0,293
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,43,51,42,47,46,47,0,0,0,0,0,0,0,276
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,28,35,38,43,46,47,0,0,0,0,0,0,0,237
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,48,41,63,54,52,69,0,0,0,0,0,0,0,327
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,74,74,59,82,72,62,0,0,0,0,0,0,0,423
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,298,260,290,0,0,0,0,848
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,259,230,287,0,0,0,0,776
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,515,499,507,515,2036
"Sprague School District","=""1330011""","Sayles School","=""1330111""",34,34,39,32,29,39,34,39,46,34,0,0,0,0,360
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",51,61,49,0,0,0,0,0,0,0,0,0,0,0,161
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",49,62,53,0,0,0,0,0,0,0,0,0,0,0,164
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,135,123,103,121,0,0,0,0,0,0,0,482
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,126,111,105,0,0,0,0,342
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,125,124,94,135,478
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",152,0,0,0,0,0,0,0,0,0,0,0,0,0,152
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,92,126,108,109,127,102,0,0,0,0,0,0,0,664
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,102,105,95,87,84,79,0,0,0,0,0,0,0,552
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,97,100,109,106,103,87,0,0,0,0,0,0,0,602
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,117,115,116,84,90,94,0,0,0,0,0,0,0,616
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,104,113,85,69,74,82,0,0,0,0,0,0,0,527
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,108,133,132,110,115,109,0,0,0,0,0,0,0,707
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,92,87,95,92,87,92,95,86,78,0,0,0,0,804
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,110,127,93,112,89,111,0,0,0,0,0,0,0,642
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,130,139,131,122,103,86,0,0,0,0,0,0,0,711
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",0,130,127,139,107,90,95,0,0,0,0,0,0,0,688
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,119,130,107,97,124,104,0,0,0,0,0,0,0,681
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,127,129,112,121,100,99,0,0,0,0,0,0,0,688
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,204,206,212,0,0,0,0,622
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,204,178,191,0,0,0,0,573
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,246,229,213,0,0,0,0,688
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,215,204,205,0,0,0,0,624
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,171,188,187,0,0,0,0,546
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,494,478,496,460,1928
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,186,180,164,165,695
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,613,491,509,533,2146
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",31,49,42,40,53,49,61,57,51,46,0,0,0,0,479
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""",26,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""",20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",0,70,89,83,84,87,0,0,0,0,0,0,0,0,413
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,63,70,78,0,0,0,0,0,0,0,0,0,0,211
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,60,66,0,0,0,0,0,0,0,0,126
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,112,109,95,110,0,0,0,0,426
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,68,71,92,81,0,0,0,0,312
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,191,204,203,173,771
"Stratford School District","=""1380011""","Franklin School","=""1380411""",40,44,39,46,37,33,32,42,0,0,0,0,0,0,313
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",95,94,87,87,80,81,86,88,0,0,0,0,0,0,698
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",37,0,0,0,84,112,121,117,0,0,0,0,0,0,471
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,96,82,81,82,70,68,81,0,0,0,0,0,0,560
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,65,68,87,65,83,85,64,0,0,0,0,0,0,517
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,65,76,83,0,0,0,0,0,0,0,0,0,0,224
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,22,41,37,29,34,37,35,0,0,0,0,0,0,235
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,64,64,61,66,64,67,45,0,0,0,0,0,0,431
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,44,46,66,45,52,65,60,0,0,0,0,0,0,378
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,252,271,0,0,0,0,523
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,290,284,0,"*",0,"*",576
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,0,0,0,0,0,0,0,"*","*","*","*","*",0,11
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,259,314,251,329,1153
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,244,276,254,267,1041
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
