"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2013-14"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",92,775,25,892
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",61,259,7,327
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*",0,7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",67,206,16,289
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",83,271,20,374
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",57,271,15,343
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",21,347,8,376
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",773,137,78,988
"Waterbury School District","=""1510011""","Washington School","=""1512311""",316,11,10,337
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",372,151,49,572
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",475,46,26,547
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",433,52,29,514
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",300,102,44,446
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1040,243,106,1389
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",501,22,24,547
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",395,35,34,464
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",164,21,6,191
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",431,42,42,515
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",360,99,59,518
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",641,80,63,784
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",422,29,34,485
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",906,306,74,1286
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",244,303,55,602
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",456,85,60,601
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",908,155,108,1171
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",853,140,57,1050
"Waterbury School District","=""1510011""","Reed School","=""1513411""",347,12,19,378
"Waterbury School District","=""1510011""","Regan School","=""1512811""",196,39,26,261
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",230,336,48,614
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",140,48,15,203
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",418,36,18,472
"Waterbury School District","=""1510011""","State Street School","=""1519011""",77,"*","*",79
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",438,9,12,459
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",205,242,42,489
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",148,158,25,331
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",185,38,22,245
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",252,81,34,367
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",1026,183,83,1292
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",379,23,15,417
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",83,562,19,664
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",58,269,12,339
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",63,300,11,374
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",61,285,16,362
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",85,693,29,807
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",49,222,15,286
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",96,561,20,677
"Watertown School District","=""1530011""","Polk School","=""1530411""",76,234,28,338
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",139,547,48,734
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",143,681,58,882
"West Hartford School District","=""1550011""","Smith School","=""1551711""",127,201,40,368
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,"*","*",8
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",20,436,12,468
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",33,322,9,364
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",65,337,16,418
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",442,"*",467
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",118,172,25,315
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",298,1117,87,1502
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","*",477,"*",532
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",177,1228,71,1476
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",135,725,46,906
"West Hartford School District","=""1550011""","Morley School","=""1550911""",21,303,6,330
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","*",353,"*",371
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",167,623,49,839
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",18,"*","*",28
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,8,0,8
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",97,330,28,455
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",110,395,15,520
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",95,367,34,496
"West Haven School District","=""1560011""","Washington School","=""1561211""",289,145,48,482
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",138,195,32,365
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",486,298,78,862
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",134,197,25,356
"West Haven School District","=""1560011""","Forest School","=""1560311""",302,133,31,466
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",434,358,74,866
"West Haven School District","=""1560011""","Life Skills","=""1560111""","*","*","*",6
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",361,104,34,499
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",196,249,39,484
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",640,825,100,1565
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*",250,"*",293
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*",247,"*",277
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*",225,"*",262
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",460,"*",467
"Weston School District","=""1570011""","Weston High School","=""1576111""",14,754,7,775
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",540,"*",551
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",606,"*",617
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",823,"*",858
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",443,"*",451
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",7,520,6,533
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",18,422,6,446
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","*",479,"*",498
"Westport School District","=""1580011""","Long Lots School","=""1580711""","*",569,"*",578
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",516,"*",523
"Westport School District","=""1580011""","Staples High School","=""1586111""",70,1752,12,1834
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""","*","*",0,41
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",53,285,21,359
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",58,225,24,307
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",61,358,20,439
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",51,363,14,428
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",58,307,17,382
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",87,480,32,599
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",148,963,76,1187
"Willington School District","=""1600011""","Center School","=""1600111""","*",161,"*",193
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",32,222,10,264
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",1042,"*",1057
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",1001,"*",1018
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*",878,"*",885
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","*",1287,"*",1318
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",94,110,16,220
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",117,96,19,232
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",76,65,24,165
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*","*",0,9
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",128,155,17,300
"Windham School District","=""1630011""","Early Headstart","=""1638011""",15,"*","*",22
"Windham School District","=""1630011""","Natchaug School","=""1630111""",276,43,25,344
"Windham School District","=""1630011""","North Windham School","=""1630311""",325,99,42,466
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",239,41,13,293
"Windham School District","=""1630011""","Windham Center School","=""1630511""",219,71,13,303
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",186,30,13,229
"Windham School District","=""1630011""","Windham High School","=""1636111""",376,195,53,624
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",499,123,43,665
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",113,266,30,409
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",112,233,34,379
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",135,345,43,523
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",97,226,32,355
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",77,158,23,258
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",118,270,38,426
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",114,317,20,451
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",70,161,18,249
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",208,447,70,725
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",266,765,109,1140
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",31,240,9,280
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",53,264,25,342
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",101,522,33,656
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",47,291,21,359
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",132,665,49,846
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",32,726,10,768
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","*",1000,"*",1033
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",44,406,23,473
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",41,368,17,426

