"Student Counts by School and Grade"
"All Districts, All Schools"
"2015-16"

"",,,,"Grade",,,,,,,,,,,,,,
"New Britain School District","=""0890011""","KEY Middle (Slade)","=""0891711""",0,0,0,0,0,0,0,"*","*",7,0,0,0,0,12
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,280,223,263,0,0,0,0,766
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,269,239,225,0,0,0,0,733
"New Britain School District","=""0890011""","Steps","=""0891811""",0,0,0,0,0,0,0,11,15,10,0,0,0,0,36
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",0,0,0,0,0,0,0,0,"*",10,13,13,6,"*",51
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,793,603,544,520,2460
"New Britain School District","=""0890011""","CLIMB","=""0899411""",0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
"New Canaan School District","=""0900011""","West School","=""0900311""",39,92,115,94,123,84,0,0,0,0,0,0,0,0,547
"New Canaan School District","=""0900011""","East School","=""0900411""",0,97,108,92,124,122,0,0,0,0,0,0,0,0,543
"New Canaan School District","=""0900011""","South School","=""0900211""",0,96,98,113,105,130,0,0,0,0,0,0,0,0,542
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,344,308,370,305,0,0,0,0,1327
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,315,319,332,285,1251
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",67,153,130,151,0,0,0,0,0,0,0,0,0,0,501
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,165,173,152,0,0,0,0,0,0,0,490
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,192,196,199,0,0,0,0,587
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,230,212,228,234,904
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""",0,0,0,0,0,0,0,0,0,0,0,"*",0,"*",8
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",9,19,14,19,0,0,0,0,0,0,0,0,0,0,61
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,41,33,39,0,0,0,0,0,0,0,0,0,0,113
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,77,72,68,79,0,0,0,0,0,0,296
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",66,50,50,46,49,52,55,54,48,54,0,0,0,0,524
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",16,43,50,73,47,50,52,49,48,54,0,0,0,0,482
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",60,67,50,74,48,72,48,59,47,38,0,0,0,0,563
"New Haven School District","=""0930011""","Beecher School","=""0930311""",75,46,47,50,50,49,51,45,47,45,0,0,0,0,505
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",79,53,48,53,54,53,54,45,45,46,0,0,0,0,530
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",37,54,47,49,48,50,50,51,49,46,0,0,0,0,481
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",35,67,58,64,62,58,47,37,40,24,0,0,0,0,492
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",35,42,40,37,35,38,36,37,38,30,0,0,0,0,368
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",40,51,50,51,48,50,51,37,47,36,0,0,0,0,461
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",39,70,61,66,72,74,69,62,64,60,0,0,0,0,637
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",58,52,51,51,54,51,50,48,41,41,0,0,0,0,497
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",123,0,0,0,0,0,0,0,0,0,0,0,0,0,123
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",55,47,48,42,44,49,50,46,50,45,0,0,0,0,476
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","*",50,49,51,50,51,51,"*",46,49,0,0,0,0,437
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",17,77,78,73,85,88,87,89,94,77,0,0,0,0,765
"New Haven School District","=""0930011""","Headstart","=""0938011""",367,0,0,0,0,0,0,0,0,0,0,0,0,0,367
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",266,0,0,0,0,0,0,0,0,0,0,0,0,0,266
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",39,49,47,51,51,54,54,53,52,45,0,0,0,0,495
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",79,52,64,47,49,53,50,44,47,43,0,0,0,0,528
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",34,51,49,51,53,75,53,48,54,57,0,0,0,0,525
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",60,50,59,67,67,48,49,52,51,56,0,0,0,0,559
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",37,65,58,54,51,54,33,26,0,0,0,0,0,0,378
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",62,51,68,71,51,54,47,45,47,43,0,0,0,0,539
"New Haven School District","=""0930011""","NHPS Self Contained Multi-Handicapped","=""0934511""","*","*","*","*","*","*","*","*","*","*","*","*",6,8,42
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",59,71,69,70,67,71,68,65,66,63,0,0,0,0,669
"New Haven School District","=""0930011""","Truman School","=""0932911""",38,52,52,46,51,49,66,49,37,53,0,0,0,0,493
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",21,43,64,40,50,23,0,0,0,0,0,0,0,0,241
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",35,43,45,46,52,50,49,33,39,33,0,0,0,0,425
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","*",52,51,51,52,49,53,"*",49,41,0,0,0,0,441
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,71,74,75,72,68,65,56,48,48,0,0,0,0,577
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",0,7,9,"*",6,"*","*","*","*","*",0,0,0,0,40
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""",0,"*","*","*","*","*",8,"*","*","*",0,0,0,0,30
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",0,49,44,82,88,43,0,0,0,0,0,0,0,0,306
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,54,71,49,54,48,49,73,62,60,0,0,0,0,520
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",0,72,63,83,102,77,0,0,0,0,0,0,0,0,397
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,103,118,119,116,0,0,0,0,456
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",0,0,0,0,0,0,0,9,11,9,0,0,0,0,29
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,87,98,97,104,91,72,55,604
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,0,0,0,0,0,0,0,"*",0,"*",0,0,"*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,168,171,166,142,647
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,69,53,33,39,194
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,96,84,54,17,251
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,212,175,150,128,665
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,210,251,230,254,945
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,113,102,94,94,403
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,69,69,68,49,255
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",0,0,0,0,0,0,0,0,0,0,30,16,22,12,80
"New Haven School District","=""0930011""","New Light High School","=""0932611""",0,0,0,0,0,0,0,0,0,0,6,14,10,7,37
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,0,0,0,0,0,0,0,0,14,25,20,21,80
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,94,91,83,72,340
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,460,361,332,293,1446
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""",0,0,0,0,0,0,0,0,0,0,0,"*","*",8,16
"New London School District","=""0950011""","Harbor","=""0950611""",29,66,20,0,0,0,0,0,0,0,0,0,0,0,115
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","*","*",94,81,101,91,92,0,0,0,0,0,0,0,503
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","*",86,116,101,108,88,"*",0,0,0,0,0,0,0,580
"New London School District","=""0950011""","Jennings School","=""0950311""",0,45,105,136,94,95,84,0,0,0,0,0,0,0,559
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,21,203,197,181,0,0,0,0,602
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,321,244,189,209,963
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",43,123,137,131,0,0,0,0,0,0,0,0,0,0,434
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",44,119,132,146,0,0,0,0,0,0,0,0,0,0,441
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,315,309,335,0,0,0,0,0,0,0,959
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,338,337,356,0,0,0,0,1031
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,359,360,329,297,1345
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",24,88,81,91,103,86,0,0,0,0,0,0,0,0,473
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*",57,"*",57,59,63,0,0,0,0,0,0,0,0,294
"Newington School District","=""0940011""","John Paterson School","=""0940811""",22,55,72,78,76,81,0,0,0,0,0,0,0,0,384
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*",61,65,"*",76,73,0,0,0,0,0,0,0,0,331
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,165,172,174,163,0,0,0,0,674
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,147,156,157,160,0,0,0,0,620
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,332,301,316,317,1266
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,66,49,68,65,72,0,0,0,0,0,0,0,0,320
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,51,50,44,78,74,0,0,0,0,0,0,0,0,297
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,69,69,64,84,82,0,0,0,0,0,0,0,0,368
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,57,63,81,64,72,0,0,0,0,0,0,0,0,337
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,343,358,0,0,0,0,0,0,701
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,395,417,0,0,0,0,812
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,413,416,423,427,1679
"Newtown School District","=""0970011""","STARR","=""0979011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",11,18,15,13,14,16,11,18,0,0,0,0,0,0,116
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",16,108,139,139,0,0,0,0,0,0,0,0,0,0,402
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,119,141,145,0,0,0,0,0,0,0,405
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,144,184,164,0,0,0,0,492
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,129,150,162,138,579
"North Branford School District","=""0990011""","School to Work Program","=""0999011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",14,34,21,30,39,21,22,31,26,22,0,0,0,0,260
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*","*",40,48,72,46,55,0,0,0,0,0,0,0,302
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",48,52,61,54,54,50,58,0,0,0,0,0,0,0,377
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",0,34,34,50,64,48,58,0,0,0,0,0,0,0,288
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",0,54,78,66,71,74,56,0,0,0,0,0,0,0,399
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,267,241,277,0,0,0,0,785
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,252,244,249,255,1000
"North Haven School District","=""1010011""","North Haven Transition Partnership","=""1010111""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",30,62,56,54,62,46,56,0,0,0,0,0,0,0,366
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,61,60,52,0,0,0,0,173
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,40,47,58,44,189
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",76,68,79,64,68,77,61,0,0,0,0,0,0,0,493
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",39,81,74,71,77,70,68,0,0,0,0,0,0,0,480
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",38,78,63,73,56,73,63,0,0,0,0,0,0,0,444
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",29,87,68,96,97,97,85,0,0,0,0,0,0,0,559
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",29,78,81,66,72,89,71,0,0,0,0,0,0,0,486
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",37,71,64,68,76,77,62,0,0,0,0,0,0,0,455
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",23,44,59,52,62,46,46,0,0,0,0,0,0,0,332
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,66,64,66,66,44,42,0,0,0,0,0,0,0,348
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,98,114,98,89,107,105,0,0,0,0,0,0,0,611
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,84,82,72,75,55,75,0,0,0,0,0,0,0,443
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",0,83,85,82,86,85,77,0,0,0,0,0,0,0,498
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",0,63,60,63,76,58,62,0,0,0,0,0,0,0,382
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,242,219,216,0,0,0,0,677
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,209,229,228,0,0,0,0,666
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,150,171,155,0,0,0,0,476
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,246,214,210,0,0,0,0,670
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,410,419,447,387,1663
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,431,421,374,344,1570
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,"*","*",22,20,53
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",226,0,0,0,0,0,0,0,0,0,0,0,0,0,226
"Norwich School District","=""1040011""","Case Street Early Learning Center at DTZ","=""1040211""",60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Norwich School District","=""1040011""","Special Needs Program","=""1040511""","*","*","*",6,"*",6,"*",0,0,0,0,0,0,0,23
"Norwich School District","=""1040011""","ABA Autism Program","=""1040411""",0,"*","*","*","*","*","*",0,0,0,0,0,0,0,16
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",0,61,53,72,49,56,66,0,0,0,0,0,0,0,357
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",0,64,65,66,73,70,67,0,0,0,0,0,0,0,405
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",0,57,59,50,55,67,53,0,0,0,0,0,0,0,341
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",0,39,48,39,48,53,40,0,0,0,0,0,0,0,267
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,44,40,33,42,34,37,0,0,0,0,0,0,0,230
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,62,49,50,56,49,54,0,0,0,0,0,0,0,320
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",0,43,42,43,37,40,40,0,0,0,0,0,0,0,245
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""",0,0,"*",0,0,0,0,0,0,0,0,0,0,0,"*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""",0,0,0,0,0,"*","*",0,0,0,0,0,0,0,"*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,337,0,0,0,0,0,0,337
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",0,0,0,0,0,0,0,"*",0,"*",0,"*","*","*",11
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,0,374,380,0,0,0,0,754
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",36,69,99,77,89,"*",0,"*",0,0,0,0,0,0,372
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,99,91,103,107,121,0,0,0,0,521
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,104,112,98,130,444
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",35,128,0,0,0,0,0,0,0,0,0,0,0,0,163
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,54,43,62,60,63,73,0,0,0,0,0,0,355
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,49,55,62,54,64,82,0,0,0,0,0,0,366
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,47,41,49,57,46,52,0,0,0,0,0,0,292
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",18,135,116,123,0,0,0,0,0,0,0,0,0,0,392
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,149,152,171,0,0,0,0,0,0,0,472
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,163,159,169,0,0,0,0,491
"Oxford School District","=""1080011""","Alternative Education","=""1080411""",0,0,0,0,0,0,0,0,"*",0,"*","*","*","*",12
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,150,141,164,137,592
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",18,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",110,73,72,91,82,0,0,0,0,0,0,0,0,0,428
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",0,65,82,81,84,0,0,0,0,0,0,0,0,0,312
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,167,159,0,0,0,0,0,0,0,326
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,161,185,186,0,0,0,0,532
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,156,168,169,202,695
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",34,48,48,52,42,43,42,0,0,0,0,0,0,0,309
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",38,64,61,56,62,67,75,0,0,0,0,0,0,0,423
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",36,47,48,62,65,60,51,0,0,0,0,0,0,0,369
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,193,182,170,0,0,0,0,545
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,195,172,187,190,744
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",34,61,48,67,50,67,50,0,0,0,0,0,0,0,377
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",19,40,42,53,47,58,54,0,0,0,0,0,0,0,313
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,111,117,109,0,0,0,0,337
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,124,126,120,106,476
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",16,41,37,31,37,36,53,50,45,54,0,0,0,0,400
"Portland School District","=""1130011""","Valley View School","=""1130211""",24,112,86,101,0,0,0,0,0,0,0,0,0,0,323
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,110,96,0,0,0,0,0,0,0,0,206
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,113,106,0,0,0,0,0,0,219
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,109,111,0,0,0,0,220
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,105,93,97,89,384
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",35,43,35,42,48,41,42,0,0,0,0,0,0,0,286
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,38,59,55,0,0,0,0,152
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",98,75,85,96,89,79,95,0,0,0,0,0,0,0,617
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,91,92,89,0,0,0,0,272
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,81,79,52,64,276
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",9
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",58,58,77,90,103,94,0,0,0,0,0,0,0,0,480
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,102,130,118,123,0,0,0,0,473
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""",64,0,0,0,0,0,0,0,0,0,0,0,0,0,64
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,15,23,17,23,20,27,24,0,0,0,0,0,0,149
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,21,19,12,19,9,19,17,0,0,0,0,0,0,116
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,10,7,16,9,6,18,12,0,0,0,0,0,0,78
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,55,78,107,119,113,104,576
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",23,59,55,78,94,90,0,0,0,0,0,0,0,0,399
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",21,78,76,93,93,81,0,0,0,0,0,0,0,0,442
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,184,204,221,177,0,0,0,0,786
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,188,205,191,194,778
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",42,16,18,20,22,24,17,0,0,0,0,0,0,0,159
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,12,12,9,10,19,15,0,0,0,0,0,0,0,77
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,7,6,8,10,14,8,0,0,0,0,0,0,0,53
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",0,0,0,0,0,0,0,50,63,64,66,67,51,78,439
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",24,54,59,59,0,0,0,0,0,0,0,0,0,0,196
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*",49,46,"*",57,48,0,0,0,0,0,0,0,0,238
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,78,65,0,0,0,0,0,0,0,0,143
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,141,125,0,0,0,0,0,0,266
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,162,156,0,0,0,0,318
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,142,127,146,141,556
"Regional School District 13","=""2130012""","Middlesex Transition Academy","=""2130312""",0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",0,33,36,45,35,50,57,0,0,0,0,0,0,0,256
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,64,48,68,54,56,75,0,0,0,0,0,0,0,365
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,115,121,103,0,0,0,0,339
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,200,188,178,184,750
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""",0,0,0,0,0,0,0,0,0,0,0,"*",0,0,"*"
