district_code,district_name,school_code,school,subject,school_level,mean,n,state_mean,state_n,year
2800013,"New Beginnings Inc., Family Academy District",2800113,"New Beginnings Inc., Family Academy",PK,Elementary,18,4,16,1262.0,2014-15
2830013,Park City Prep Charter School District,2835113,Park City Prep Charter School,5,Elementary,23,16,21,5597.0,2014-15
2830013,Park City Prep Charter School District,2835113,Park City Prep Charter School,6,Elementary,23,16,21,7941.0,2014-15
2830013,Park City Prep Charter School District,2835113,Park City Prep Charter School,7,Elementary,24,16,20,7910.0,2014-15
2830013,Park City Prep Charter School District,2835113,Park City Prep Charter School,8,Elementary,20,12,20,7959.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,2,Elementary,21,4,21,5089.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,3,Elementary,12,12,21,4804.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,4,Elementary,17,9,21,5070.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,5,Elementary,22,5,21,5597.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,6,Elementary,20,12,21,7941.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,7,Elementary,17,7,20,7910.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,8,Elementary,7,1,20,7959.0,2014-15
2850013,Bridgeport Achievement First District,2850113,Achievement First Bridgeport Academy,KG,Elementary,23,15,19,4651.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,1,Elementary,18,2,20,5150.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,2,Elementary,20,2,21,5089.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,3,Elementary,20,1,21,4804.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,4,Elementary,20,2,21,5070.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,5,Elementary,18,2,21,5597.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,6,Elementary,17,2,21,7941.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,7,Elementary,16,2,20,7910.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,8,Elementary,16,1,20,7959.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,KG,Elementary,21,2,19,4651.0,2014-15
2860013,Highville Charter School District,2860113,Highville Charter School,PK,Elementary,21,2,16,1262.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,1,Elementary,25,4,20,5150.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,2,Elementary,19,14,21,5089.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,3,Elementary,23,5,21,4804.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,4,Elementary,21,20,21,5070.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,5,Elementary,31,26,21,5597.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,6,Elementary,27,7,21,7941.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,8,Elementary,22,6,20,7959.0,2014-15
2880013,Achievement First Hartford Academy Inc. District,2880113,Achievement First Hartford Academy Inc.,KG,Elementary,25,4,19,4651.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,2,Elementary,28,7,21,5089.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,3,Elementary,30,4,21,4804.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,4,Elementary,29,1,21,5070.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,5,Elementary,31,4,21,5597.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,6,Elementary,30,2,21,7941.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,7,Elementary,29,4,20,7910.0,2014-15
2890013,Elm City College Preparatory School District,2890113,Elm City College Preparatory School,8,Elementary,25,6,20,7959.0,2014-15
2900013,Brass City Charter School District,2900113,Brass City Charter School,1,Elementary,13,3,20,5150.0,2014-15
2900013,Brass City Charter School District,2900113,Brass City Charter School,2,Elementary,13,3,21,5089.0,2014-15
2900013,Brass City Charter School District,2900113,Brass City Charter School,KG,Elementary,14,1,19,4651.0,2014-15
2900013,Brass City Charter School District,2900113,Brass City Charter School,PK,Elementary,17,2,16,1262.0,2014-15
2910013,Elm City Montessori School District,2910113,Elm City Montessori School,KG,Elementary,6,1,19,4651.0,2014-15
2910013,Elm City Montessori School District,2910113,Elm City Montessori School,PK,Elementary,17,3,16,1262.0,2014-15
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,6,Elementary,24,20,21,7941.0,2014-15
2950013,Booker T. Washington Academy District,2950113,Booker T. Washington Academy,1,Elementary,13,3,20,5150.0,2014-15
2950013,Booker T. Washington Academy District,2950113,Booker T. Washington Academy,KG,Elementary,18,3,19,4651.0,2014-15
3470015,Unified School District #2,3470115,Children's Place School,8,Elementary,7,2,20,7959.0,2014-15
3470015,Unified School District #2,3470315,Riverview School,8,Elementary,9,6,20,7959.0,2014-15
3470015,Unified School District #2,3476715,Walter G. Cady School,8,Elementary,8,3,20,7959.0,2014-15
9020022,The Gilbert School District,9026122,The Gilbert School,7,Elementary,19,24,20,7910.0,2014-15
9020022,The Gilbert School District,9026122,The Gilbert School,8,Elementary,21,19,20,7959.0,2014-15
,Generic in state,9990399,Generic PreKindergarten Program,PK,Elementary,10,1,16,1262.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Algebra II,Secondary,7,1,20,1597.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Biology - Other,Secondary,9,2,17,72.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Civics,Secondary,8,1,20,822.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Contemporary U.S. Issues,Secondary,7,1,16,53.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),English/Composition (juniors and seniors),Secondary,7,1,19,87.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),English/Language Arts I (9th grade),Secondary,6,1,19,1684.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),English/Language Arts II (10th grade),Secondary,7,1,20,1457.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),English/Language Arts III (11th grade),Secondary,8,1,20,902.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Geometry,Secondary,9,1,20,1660.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Literature of a Theme,Secondary,7,1,19,135.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),Physical Science,Secondary,12,1,20,475.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),U.S. History - Comprehensive,Secondary,7,1,20,882.0,2014-15
0020011,Ansonia School District,0020111,P.A.C.E. (Positive And Creative Education),World History - Overview,Secondary,8,1,20,1125.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Biology,Secondary,14,2,17,212.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Calculus AB,Secondary,17,1,17,206.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Chemistry,Secondary,14,1,16,140.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP English Language and Composition,Secondary,16,2,19,310.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP English Literature and Composition,Secondary,18,1,17,272.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Environmental Science,Secondary,23,1,17,110.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Physics B,Secondary,23,1,19,143.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Psychology,Secondary,19,1,21,275.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,AP Statistics,Secondary,18,2,19,180.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Algebra I,Secondary,18,7,19,1386.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Algebra II,Secondary,31,3,20,1597.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Anatomy and Physiology,Secondary,18,2,19,291.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Applied English and Communications,Secondary,7,1,17,24.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Assisted Reading,Secondary,10,3,10,140.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Biology,Secondary,21,4,20,1889.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Biology - Advanced Studies,Secondary,17,2,20,66.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Chemistry,Secondary,20,4,21,1368.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Civics,Secondary,16,5,20,822.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Composition,Secondary,14,2,17,106.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Creative Writing,Secondary,20,1,19,145.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,English Language and Literature - Other,Secondary,18,1,18,135.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,English as a Second Language,Secondary,11,1,16,146.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,English/Composition (juniors and seniors),Secondary,25,2,19,87.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,English/Language Arts I (9th grade),Secondary,17,8,19,1684.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,English/Language Arts II (10th grade),Secondary,20,8,20,1457.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,English/Language Arts III (11th grade),Secondary,16,6,20,902.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,General Math,Secondary,9,2,13,242.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Geometry,Secondary,21,8,20,1660.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Integrated Science,Secondary,18,1,19,587.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Literature of a Theme,Secondary,24,1,19,135.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Modern U.S. History,Secondary,15,1,21,582.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Particular Topics in Foundation Math,Secondary,9,3,10,86.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Particular Topics in Law,Secondary,22,2,20,7.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Physical Science,Secondary,16,10,20,475.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Physics,Secondary,9,1,20,581.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Pre-Calculus,Secondary,19,3,20,867.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Transition Algebra,Secondary,14,3,16,59.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,U.S. History - Comprehensive,Secondary,17,7,20,882.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,Western Civilization,Secondary,13,1,19,141.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,World Area Studies,Secondary,21,2,19,376.0,2014-15
0020011,Ansonia School District,0026111,Ansonia High School,World History - Overview,Secondary,18,8,20,1125.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP Biology,Secondary,17,2,17,212.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP Calculus AB,Secondary,18,2,17,206.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP Calculus BC,Secondary,18,1,17,73.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP Chemistry,Secondary,23,1,16,140.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP English Language and Composition,Secondary,19,2,19,310.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP English Literature and Composition,Secondary,23,2,17,272.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP European History,Secondary,21,2,16,82.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP Physics B,Secondary,23,1,19,143.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP Statistics,Secondary,18,2,19,180.0,2014-15
0040011,Avon School District,0046111,Avon High School,AP U.S. History,Secondary,20,3,18,270.0,2014-15
0040011,Avon School District,0046111,Avon High School,Algebra I,Secondary,18,8,19,1386.0,2014-15
0040011,Avon School District,0046111,Avon High School,Algebra II,Secondary,20,14,20,1597.0,2014-15
0040011,Avon School District,0046111,Avon High School,Anatomy and Physiology,Secondary,17,1,19,291.0,2014-15
0040011,Avon School District,0046111,Avon High School,Assisted Reading,Secondary,7,1,10,140.0,2014-15
0040011,Avon School District,0046111,Avon High School,Biology,Secondary,23,10,20,1889.0,2014-15
0040011,Avon School District,0046111,Avon High School,Calculus,Secondary,20,3,19,185.0,2014-15
0040011,Avon School District,0046111,Avon High School,Chemistry,Secondary,18,9,21,1368.0,2014-15
0040011,Avon School District,0046111,Avon High School,Conceptual Chemistry,Secondary,16,2,20,71.0,2014-15
0040011,Avon School District,0046111,Avon High School,Conceptual Physics,Secondary,11,2,17,25.0,2014-15
0040011,Avon School District,0046111,Avon High School,Consumer Math,Secondary,14,1,14,85.0,2014-15
0040011,Avon School District,0046111,Avon High School,Contemporary World Issues,Secondary,18,1,19,123.0,2014-15
0040011,Avon School District,0046111,Avon High School,Corrective Reading,Secondary,9,1,10,76.0,2014-15
0040011,Avon School District,0046111,Avon High School,Creative Writing,Secondary,16,1,19,145.0,2014-15
0040011,Avon School District,0046111,Avon High School,Economics,Secondary,13,1,20,101.0,2014-15
0040011,Avon School District,0046111,Avon High School,English/Language Arts I (9th grade),Secondary,20,15,19,1684.0,2014-15
0040011,Avon School District,0046111,Avon High School,English/Language Arts II (10th grade),Secondary,28,9,20,1457.0,2014-15
