american_indian,american_indian_or_alaska_native,asian,black_not_of_hispanic_origin,black_or_african_american,district,district_code,hispanic_latino,hispanic_latino_of_any_race,native_hawaiian_or_other_pacific_islander,not_reported,school,school_code,total,two_or_more_races,white,white_not_of_hispanic_origin,year,tot_check,hispanic,other,black,oth_total,oth_tot_check
0.0,0.0,0.0,0.0,0.0,Griswold School District,0580011,0.0,0.0,0.0,0.0,Griswold Alternative School,0580111,14,0.0,11.0,0.0,2015-16,3.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,14.0,Griswold School District,0580011,0.0,58.0,0.0,0.0,Griswold Elementary School,0580311,757,68.0,602.0,0.0,2015-16,15.0,58.0,68.0,14.0,83.0,0.0
0.0,0.0,12.0,0.0,18.0,Griswold School District,0580011,0.0,30.0,0.0,0.0,Griswold High School,0586211,565,14.0,485.0,0.0,2015-16,6.0,30.0,14.0,18.0,20.0,0.0
0.0,13.0,0.0,0.0,19.0,Griswold School District,0580011,0.0,36.0,0.0,0.0,Griswold Middle School,0585111,545,36.0,428.0,0.0,2015-16,13.0,36.0,49.0,19.0,62.0,0.0
0.0,0.0,44.0,0.0,28.0,Groton School District,0590011,0.0,56.0,0.0,0.0,Carl C. Cutler Middle School,0595311,495,29.0,330.0,0.0,2015-16,8.0,56.0,29.0,28.0,37.0,0.0
0.0,0.0,29.0,0.0,51.0,Groton School District,0590011,0.0,118.0,0.0,0.0,Catherine Kolnaski Magnet School,0592011,396,42.0,156.0,0.0,2015-16,0.0,118.0,42.0,51.0,42.0,0.0
0.0,0.0,0.0,0.0,24.0,Groton School District,0590011,0.0,59.0,0.0,0.0,Charles Barnum School,0591811,383,30.0,257.0,0.0,2015-16,13.0,59.0,30.0,24.0,43.0,0.0
0.0,0.0,0.0,0.0,40.0,Groton School District,0590011,0.0,105.0,0.0,0.0,Claude Chester School,0590311,331,56.0,102.0,0.0,2015-16,28.0,105.0,56.0,40.0,84.0,0.0
0.0,0.0,38.0,0.0,31.0,Groton School District,0590011,0.0,70.0,0.0,0.0,Mary Morrisson School,0591711,376,38.0,199.0,0.0,2015-16,0.0,70.0,38.0,31.0,38.0,0.0
0.0,0.0,0.0,0.0,0.0,Groton School District,0590011,0.0,0.0,0.0,0.0,New Beginnings Alternative Program,0590211,22,0.0,13.0,0.0,2015-16,9.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,29.0,0.0,0.0,Groton School District,0590011,0.0,36.0,0.0,0.0,Northeast Academy Elementary School,0591911,379,25.0,281.0,0.0,2015-16,8.0,36.0,25.0,0.0,33.0,0.0
0.0,0.0,11.0,0.0,24.0,Groton School District,0590011,0.0,59.0,0.0,0.0,Pleasant Valley School,0591211,296,36.0,166.0,0.0,2015-16,0.0,59.0,36.0,24.0,36.0,0.0
0.0,0.0,80.0,0.0,119.0,Groton School District,0590011,0.0,176.0,0.0,0.0,Robert E. Fitch High School,0596111,1070,70.0,607.0,0.0,2015-16,18.0,176.0,70.0,119.0,88.0,0.0
0.0,0.0,13.0,0.0,9.0,Groton School District,0590011,0.0,35.0,0.0,0.0,S. B. Butler School,0590111,282,27.0,190.0,0.0,2015-16,8.0,35.0,27.0,9.0,35.0,0.0
0.0,0.0,0.0,0.0,0.0,Groton School District,0590011,0.0,0.0,0.0,0.0,Virtual Learning Academy,0590611,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21.0,0.0,43.0,Groton School District,0590011,0.0,116.0,0.0,0.0,West Side Middle School,0595211,455,38.0,232.0,0.0,2015-16,5.0,116.0,38.0,43.0,43.0,0.0
0.0,0.0,27.0,0.0,10.0,Guilford School District,0600011,0.0,34.0,0.0,0.0,A. Baldwin Middle School,0600711,559,16.0,469.0,0.0,2015-16,3.0,34.0,16.0,10.0,19.0,0.0
0.0,0.0,0.0,0.0,0.0,Guilford School District,0600011,0.0,19.0,0.0,0.0,A. W. Cox School,0600611,302,22.0,245.0,0.0,2015-16,16.0,19.0,22.0,0.0,38.0,0.0
0.0,0.0,0.0,0.0,0.0,Guilford School District,0600011,0.0,11.0,0.0,0.0,Calvin Leete School,0600411,254,11.0,222.0,0.0,2015-16,10.0,11.0,11.0,0.0,21.0,0.0
0.0,0.0,0.0,0.0,0.0,Guilford School District,0600011,0.0,40.0,0.0,0.0,E. C. Adams Middle School,0605111,552,22.0,466.0,0.0,2015-16,24.0,40.0,22.0,0.0,46.0,0.0
0.0,0.0,42.0,0.0,15.0,Guilford School District,0600011,0.0,61.0,0.0,0.0,Guilford High School,0606111,1083,24.0,939.0,0.0,2015-16,2.0,61.0,24.0,15.0,26.0,0.0
0.0,0.0,19.0,0.0,7.0,Guilford School District,0600011,0.0,20.0,0.0,0.0,Guilford Lakes School,0600211,322,12.0,264.0,0.0,2015-16,0.0,20.0,12.0,7.0,12.0,0.0
0.0,0.0,12.0,0.0,0.0,Guilford School District,0600011,0.0,15.0,0.0,0.0,Melissa Jones School,0600311,321,15.0,272.0,0.0,2015-16,7.0,15.0,15.0,0.0,22.0,0.0
0.0,0.0,0.0,0.0,49.0,Hamden School District,0620011,0.0,28.0,0.0,0.0,Alice Peck Learning Center,0628011,150,0.0,51.0,0.0,2015-16,22.0,28.0,0.0,49.0,22.0,0.0
0.0,0.0,40.0,0.0,45.0,Hamden School District,0620011,0.0,73.0,0.0,0.0,Bear Path School,0621211,456,33.0,265.0,0.0,2015-16,0.0,73.0,33.0,45.0,33.0,0.0
0.0,0.0,14.0,0.0,133.0,Hamden School District,0620011,0.0,124.0,0.0,0.0,Church Street School,0620211,333,0.0,50.0,0.0,2015-16,12.0,124.0,0.0,133.0,12.0,0.0
0.0,0.0,19.0,0.0,82.0,Hamden School District,0620011,0.0,54.0,0.0,0.0,Dunbar Hill School,0620311,274,21.0,98.0,0.0,2015-16,0.0,54.0,21.0,82.0,21.0,0.0
0.0,0.0,0.0,0.0,39.0,Hamden School District,0620011,0.0,13.0,0.0,0.0,Hamden Collaborative Learning Center,0620511,73,0.0,16.0,0.0,2015-16,5.0,13.0,0.0,39.0,5.0,0.0
0.0,0.0,116.0,0.0,540.0,Hamden School District,0620011,0.0,258.0,0.0,0.0,Hamden High School,0626111,1598,0.0,630.0,0.0,2015-16,54.0,258.0,0.0,540.0,54.0,0.0
0.0,0.0,65.0,0.0,226.0,Hamden School District,0620011,0.0,155.0,0.0,0.0,Hamden Middle School,0625211,816,37.0,333.0,0.0,2015-16,0.0,155.0,37.0,226.0,37.0,0.0
0.0,0.0,12.0,0.0,118.0,Hamden School District,0620011,0.0,119.0,0.0,0.0,Helen Street School,0620411,316,20.0,47.0,0.0,2015-16,0.0,119.0,20.0,118.0,20.0,0.0
0.0,0.0,28.0,0.0,102.0,Hamden School District,0620011,0.0,96.0,0.0,0.0,Ridge Hill School,0621111,317,12.0,79.0,0.0,2015-16,0.0,96.0,12.0,102.0,12.0,0.0
0.0,0.0,73.0,0.0,107.0,Hamden School District,0620011,0.0,44.0,0.0,0.0,Shepherd Glen School,0620111,304,0.0,64.0,0.0,2015-16,16.0,44.0,0.0,107.0,16.0,0.0
0.0,0.0,0.0,0.0,81.0,Hamden School District,0620011,0.0,35.0,0.0,0.0,Spring Glen School,0621011,445,28.0,287.0,0.0,2015-16,14.0,35.0,28.0,81.0,42.0,0.0
0.0,0.0,79.0,0.0,42.0,Hamden School District,0620011,0.0,32.0,0.0,0.0,West Woods School,0621411,408,15.0,238.0,0.0,2015-16,2.0,32.0,15.0,42.0,17.0,0.0
0.0,0.0,0.0,0.0,0.0,Hampton School District,0630011,0.0,0.0,0.0,0.0,Hampton Elementary School,0630111,101,0.0,94.0,0.0,2015-16,7.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,23.0,0.0,99.0,Hartford School District,0640011,0.0,479.0,0.0,0.0,Asian Studies Academy at Bellizzi School,0640711,649,14.0,30.0,0.0,2015-16,4.0,479.0,14.0,99.0,18.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,Autism Program - Burr School,0648611,9,0.0,0.0,0.0,2015-16,9.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,Autism Program - Hooker School,0644311,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,Autism Program - Naylor School,0645711,8,0.0,0.0,0.0,2015-16,8.0,0.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,16.0,Hartford School District,0640011,0.0,26.0,0.0,0.0,Autism Program - Rawson School,0644411,45,0.0,0.0,0.0,2015-16,3.0,26.0,0.0,16.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,11.0,0.0,0.0,Autism Program - Simpson-Waverly School,0649311,14,0.0,0.0,0.0,2015-16,3.0,11.0,0.0,0.0,3.0,0.0
0.0,0.0,14.0,0.0,90.0,Hartford School District,0640011,0.0,355.0,0.0,0.0,Batchelder School,0640411,478,0.0,14.0,0.0,2015-16,5.0,355.0,0.0,90.0,5.0,0.0
0.0,0.0,43.0,0.0,68.0,Hartford School District,0640011,0.0,122.0,0.0,0.0,Betances Early Reading Lab Magnet School,0642811,279,6.0,37.0,0.0,2015-16,3.0,122.0,6.0,68.0,9.0,0.0
0.0,0.0,33.0,0.0,72.0,Hartford School District,0640011,0.0,154.0,0.0,0.0,Betances STEM Magnet School,0643811,309,0.0,41.0,0.0,2015-16,9.0,154.0,0.0,72.0,9.0,0.0
0.0,0.0,0.0,0.0,141.0,Hartford School District,0640011,0.0,70.0,0.0,0.0,Breakthrough II Magnet School,0643511,280,19.0,36.0,0.0,2015-16,14.0,70.0,19.0,141.0,33.0,0.0
0.0,0.0,18.0,0.0,82.0,Hartford School District,0640011,0.0,172.0,0.0,0.0,Breakthrough Magnet School,0643311,355,0.0,73.0,0.0,2015-16,10.0,172.0,0.0,82.0,10.0,0.0
0.0,0.0,10.0,0.0,107.0,Hartford School District,0640011,0.0,243.0,0.0,0.0,Bulkeley High School,0647111,379,0.0,16.0,0.0,2015-16,3.0,243.0,0.0,107.0,3.0,0.0
0.0,0.0,22.0,0.0,123.0,Hartford School District,0640011,0.0,256.0,0.0,0.0,Bulkeley High School Lower School,0646111,412,0.0,8.0,0.0,2015-16,3.0,256.0,0.0,123.0,3.0,0.0
0.0,0.0,16.0,0.0,62.0,Hartford School District,0640011,0.0,432.0,0.0,0.0,Burns Latino Studies Academy,0640611,520,0.0,7.0,0.0,2015-16,3.0,432.0,0.0,62.0,3.0,0.0
0.0,0.0,21.0,0.0,77.0,Hartford School District,0640011,0.0,445.0,0.0,0.0,Burr School,0642311,590,0.0,40.0,0.0,2015-16,7.0,445.0,0.0,77.0,7.0,0.0
0.0,0.0,0.0,0.0,20.0,Hartford School District,0640011,0.0,29.0,0.0,0.0,Capital Community College Magnet Academy,0643911,56,0.0,7.0,0.0,2015-16,0.0,29.0,0.0,20.0,0.0,0.0
0.0,0.0,7.0,0.0,355.0,Hartford School District,0640011,0.0,147.0,0.0,0.0,Capital Preparatory Magnet School,0646911,629,32.0,88.0,0.0,2015-16,0.0,147.0,32.0,355.0,32.0,0.0
0.0,0.0,0.0,0.0,81.0,Hartford School District,0640011,0.0,160.0,0.0,0.0,Clark School,0642411,246,0.0,0.0,0.0,2015-16,5.0,160.0,0.0,81.0,5.0,0.0
0.0,0.0,0.0,0.0,264.0,Hartford School District,0640011,0.0,220.0,0.0,0.0,Classical Magnet School,0646411,663,27.0,134.0,0.0,2015-16,18.0,220.0,27.0,264.0,45.0,0.0
0.0,0.0,0.0,0.0,136.0,Hartford School District,0640011,0.0,139.0,0.0,0.0,Culinary Arts Academy at Weaver High School,0646011,285,0.0,0.0,0.0,2015-16,10.0,139.0,0.0,136.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,DDP - Simpson-Waverly School,0649411,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,EDP - Betances School,0645811,17,0.0,0.0,0.0,2015-16,17.0,0.0,0.0,0.0,17.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,12.0,0.0,0.0,EDP - Bulkeley High School,0648311,15,0.0,0.0,0.0,2015-16,3.0,12.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,11.0,Hartford School District,0640011,0.0,18.0,0.0,0.0,EDP - HPHS Engineering and Green Technology Academy,0648211,29,0.0,0.0,0.0,2015-16,0.0,18.0,0.0,11.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,26.0,0.0,0.0,EDP - M.D. Fox School,0645911,34,0.0,0.0,0.0,2015-16,8.0,26.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,EDP - McDonough Middle School,0648111,9,0.0,0.0,0.0,2015-16,9.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,23.0,0.0,0.0,Early Childhood Development Center (ECDC),0644111,28,0.0,0.0,0.0,2015-16,5.0,23.0,0.0,0.0,5.0,0.0
0.0,0.0,30.0,0.0,70.0,Hartford School District,0640011,0.0,332.0,0.0,0.0,Environmental Sciences Magnet at Hooker School,0640911,613,0.0,163.0,0.0,2015-16,18.0,332.0,0.0,70.0,18.0,0.0
0.0,0.0,0.0,0.0,76.0,Hartford School District,0640011,0.0,436.0,0.0,0.0,Expeditionary Learning Academy at Moylan School,0643211,532,0.0,15.0,0.0,2015-16,5.0,436.0,0.0,76.0,5.0,0.0
0.0,0.0,0.0,0.0,425.0,Hartford School District,0640011,0.0,225.0,0.0,0.0,Global Communications Academy,0643611,661,0.0,0.0,0.0,2015-16,11.0,225.0,0.0,425.0,11.0,0.0
0.0,0.0,0.0,0.0,93.0,Hartford School District,0640011,0.0,83.0,0.0,0.0,Great Path Academy at MCC,0647911,268,8.0,76.0,0.0,2015-16,8.0,83.0,8.0,93.0,16.0,0.0
0.0,0.0,7.0,0.0,102.0,Hartford School District,0640011,0.0,179.0,0.0,0.0,HPHS Engineering and Green Technology Academy,0647211,304,6.0,10.0,0.0,2015-16,0.0,179.0,6.0,102.0,6.0,0.0
0.0,0.0,12.0,0.0,125.0,Hartford School District,0640011,0.0,223.0,0.0,0.0,HPHS Law and Government Academy,0647411,367,0.0,0.0,0.0,2015-16,7.0,223.0,0.0,125.0,7.0,0.0
0.0,0.0,0.0,0.0,133.0,Hartford School District,0640011,0.0,208.0,0.0,0.0,HPHS Nursing and Health Sciences Academy,0647511,362,0.0,11.0,0.0,2015-16,10.0,208.0,0.0,133.0,10.0,0.0
0.0,0.0,0.0,0.0,245.0,Hartford School District,0640011,0.0,498.0,0.0,0.0,Hartford Magnet Trinity College Academy,0645411,1022,41.0,199.0,0.0,2015-16,39.0,498.0,41.0,245.0,80.0,0.0
0.0,0.0,35.0,0.0,36.0,Hartford School District,0640011,0.0,41.0,0.0,0.0,Hartford PreKindergarten Magnet School,0641311,143,0.0,19.0,0.0,2015-16,12.0,41.0,0.0,36.0,12.0,0.0
0.0,0.0,0.0,0.0,112.0,Hartford School District,0640011,0.0,115.0,0.0,0.0,"High School, Inc.",0647611,233,0.0,0.0,0.0,2015-16,6.0,115.0,0.0,112.0,6.0,0.0
0.0,0.0,0.0,0.0,8.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,High Step Transition,0648411,16,0.0,0.0,0.0,2015-16,8.0,0.0,0.0,8.0,8.0,0.0
0.0,0.0,0.0,0.0,119.0,Hartford School District,0640011,0.0,62.0,0.0,0.0,Journalism and Media Academy Magnet School,0647711,207,0.0,19.0,0.0,2015-16,7.0,62.0,0.0,119.0,7.0,0.0
0.0,0.0,0.0,0.0,87.0,Hartford School District,0640011,0.0,455.0,0.0,0.0,Kennelly School,0641011,571,0.0,15.0,0.0,2015-16,14.0,455.0,0.0,87.0,14.0,0.0
0.0,0.0,0.0,0.0,216.0,Hartford School District,0640011,0.0,410.0,0.0,0.0,Kinsella Magnet School of Performing Arts,0641111,910,34.0,230.0,0.0,2015-16,20.0,410.0,34.0,216.0,54.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,LC - Breakthrough II School,0649511,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,8.0,0.0,0.0,LC - Burns School,0649611,8,0.0,0.0,0.0,2015-16,0.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,LC - Moylan School,0649811,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,39.0,0.0,86.0,Hartford School District,0640011,0.0,471.0,0.0,0.0,M. D. Fox School,0640811,621,0.0,23.0,0.0,2015-16,2.0,471.0,0.0,86.0,2.0,0.0
0.0,0.0,11.0,0.0,220.0,Hartford School District,0640011,0.0,109.0,0.0,0.0,"M. L. King, Jr. School",0641611,356,11.0,0.0,0.0,2015-16,5.0,109.0,11.0,220.0,16.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,9.0,0.0,0.0,MDP - Batchelder School,0644811,17,0.0,0.0,0.0,2015-16,8.0,9.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,9.0,0.0,0.0,MDP - Bulkeley High School,0645011,17,0.0,0.0,0.0,2015-16,8.0,9.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,16.0,0.0,0.0,MDP - HPHS Law and Government Academy,0644911,27,0.0,0.0,0.0,2015-16,11.0,16.0,0.0,0.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,MDP - Moylan School,0648511,11,0.0,0.0,0.0,2015-16,11.0,0.0,0.0,0.0,11.0,0.0
0.0,0.0,0.0,0.0,28.0,Hartford School District,0640011,0.0,207.0,0.0,0.0,McDonough Middle School,0641211,239,0.0,0.0,0.0,2015-16,4.0,207.0,0.0,28.0,4.0,0.0
0.0,0.0,0.0,0.0,160.0,Hartford School District,0640011,0.0,163.0,0.0,0.0,Milner School,0641911,334,0.0,0.0,0.0,2015-16,11.0,163.0,0.0,160.0,11.0,0.0
0.0,0.0,35.0,0.0,129.0,Hartford School District,0640011,0.0,59.0,0.0,0.0,Montessori Magnet at Fisher School,0643711,340,0.0,100.0,0.0,2015-16,17.0,59.0,0.0,129.0,17.0,0.0
0.0,0.0,18.0,0.0,51.0,Hartford School District,0640011,0.0,119.0,0.0,0.0,Montessori Magnet at Moylan School,0640511,259,0.0,64.0,0.0,2015-16,7.0,119.0,0.0,51.0,7.0,0.0
0.0,0.0,15.0,0.0,59.0,Hartford School District,0640011,0.0,455.0,0.0,0.0,Naylor/CCSU Leadership Academy,0641411,660,0.0,127.0,0.0,2015-16,4.0,455.0,0.0,59.0,4.0,0.0
0.0,0.0,12.0,0.0,49.0,Hartford School District,0640011,0.0,448.0,0.0,0.0,Parkville Community School,0641511,537,0.0,25.0,0.0,2015-16,3.0,448.0,0.0,49.0,3.0,0.0
0.0,0.0,0.0,0.0,130.0,Hartford School District,0640011,0.0,163.0,0.0,0.0,Pathways Academy of Technology and Design,0646611,419,0.0,111.0,0.0,2015-16,15.0,163.0,0.0,130.0,15.0,0.0
0.0,0.0,0.0,0.0,302.0,Hartford School District,0640011,0.0,59.0,0.0,0.0,Rawson School,0641711,373,0.0,0.0,0.0,2015-16,12.0,59.0,0.0,302.0,12.0,0.0
0.0,0.0,0.0,0.0,47.0,Hartford School District,0640011,0.0,30.0,0.0,0.0,Renzulli Gifted and Talented Academy,0644011,99,0.0,10.0,0.0,2015-16,12.0,30.0,0.0,47.0,12.0,0.0
0.0,0.0,0.0,0.0,123.0,Hartford School District,0640011,0.0,264.0,0.0,0.0,SAND School,0640111,394,0.0,0.0,0.0,2015-16,7.0,264.0,0.0,123.0,7.0,0.0
0.0,0.0,57.0,0.0,148.0,Hartford School District,0640011,0.0,57.0,0.0,0.0,STEM Magnet at Fisher School,0642511,367,0.0,91.0,0.0,2015-16,14.0,57.0,0.0,148.0,14.0,0.0
0.0,0.0,0.0,0.0,45.0,Hartford School District,0640011,0.0,418.0,0.0,0.0,Sanchez School,0643011,480,0.0,11.0,0.0,2015-16,6.0,418.0,0.0,45.0,6.0,0.0
0.0,0.0,0.0,0.0,157.0,Hartford School District,0640011,0.0,0.0,0.0,0.0,Simpson-Waverly School,0642611,293,0.0,0.0,0.0,2015-16,136.0,0.0,0.0,157.0,136.0,0.0
0.0,0.0,25.0,0.0,138.0,Hartford School District,0640011,0.0,321.0,0.0,0.0,Sports and Medical Sciences Academy,0646511,707,34.0,189.0,0.0,2015-16,0.0,321.0,34.0,138.0,34.0,0.0
0.0,0.0,40.0,0.0,151.0,Hartford School District,0640011,0.0,81.0,0.0,0.0,University High School of Science and Engineering,0646711,431,0.0,126.0,0.0,2015-16,33.0,81.0,0.0,151.0,33.0,0.0
0.0,0.0,0.0,0.0,297.0,Hartford School District,0640011,0.0,175.0,0.0,0.0,Webster Micro Society Magnet School,0642011,660,25.0,141.0,0.0,2015-16,22.0,175.0,25.0,297.0,47.0,0.0
0.0,0.0,37.0,0.0,172.0,Hartford School District,0640011,0.0,142.0,0.0,0.0,West Middle School,0642111,359,0.0,0.0,0.0,2015-16,8.0,142.0,0.0,172.0,8.0,0.0
0.0,0.0,0.0,0.0,150.0,Hartford School District,0640011,0.0,143.0,0.0,0.0,Wish Museum School,0642211,304,0.0,8.0,0.0,2015-16,3.0,143.0,0.0,150.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,Hartland School District,0650011,0.0,0.0,0.0,0.0,Hartland School,0650111,187,0.0,174.0,0.0,2015-16,13.0,0.0,0.0,0.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,Hebron School District,0670011,0.0,14.0,0.0,0.0,Gilead Hill School,0670211,294,6.0,269.0,0.0,2015-16,5.0,14.0,6.0,0.0,11.0,0.0
0.0,0.0,7.0,0.0,0.0,Hebron School District,0670011,0.0,26.0,0.0,0.0,Hebron Elementary School,0670111,436,9.0,390.0,0.0,2015-16,4.0,26.0,9.0,0.0,13.0,0.0
0.0,0.0,0.0,0.0,430.0,Highville Charter School District,2860013,0.0,17.0,0.0,0.0,Highville Charter School,2860113,462,8.0,7.0,0.0,2015-16,0.0,17.0,8.0,430.0,8.0,0.0
0.0,0.0,36.0,0.0,0.0,Integrated Day Charter School District,2640013,0.0,44.0,0.0,0.0,Integrated Day Charter School,2640113,331,31.0,192.0,0.0,2015-16,28.0,44.0,31.0,0.0,59.0,0.0
0.0,0.0,0.0,0.0,46.0,Interdistrict School for Arts and Comm District,2650013,0.0,130.0,0.0,0.0,Interdistrict School For Arts And Communication,2655113,271,28.0,60.0,0.0,2015-16,7.0,130.0,28.0,46.0,35.0,0.0
0.0,0.0,0.0,0.0,692.0,Jumoke Academy District,2610013,0.0,33.0,0.0,0.0,Jumoke Academy,2610113,734,0.0,0.0,0.0,2015-16,9.0,33.0,0.0,692.0,9.0,0.0
0.0,0.0,6.0,0.0,0.0,Kent School District,0680011,0.0,24.0,0.0,0.0,Kent Center School,0680111,237,11.0,196.0,0.0,2015-16,0.0,24.0,11.0,0.0,11.0,0.0
0.0,0.0,0.0,0.0,12.0,Killingly School District,0690011,0.0,11.0,0.0,0.0,Goodyear Early Childhood Center,0698011,130,0.0,97.0,0.0,2015-16,10.0,11.0,0.0,12.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,Killingly School District,0690011,0.0,0.0,0.0,0.0,Killingly Alternative Learning Program,0690611,16,0.0,14.0,0.0,2015-16,2.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,13.0,Killingly School District,0690011,0.0,33.0,0.0,0.0,Killingly Central School,0690111,377,0.0,319.0,0.0,2015-16,12.0,33.0,0.0,13.0,12.0,0.0
0.0,0.0,17.0,0.0,27.0,Killingly School District,0690011,0.0,39.0,0.0,0.0,Killingly High School,0696111,825,0.0,726.0,0.0,2015-16,16.0,39.0,0.0,27.0,16.0,0.0
0.0,0.0,22.0,0.0,30.0,Killingly School District,0690011,0.0,56.0,0.0,0.0,Killingly Intermediate School,0695211,688,0.0,561.0,0.0,2015-16,19.0,56.0,0.0,30.0,19.0,0.0
0.0,0.0,32.0,0.0,17.0,Killingly School District,0690011,0.0,48.0,0.0,0.0,Killingly Memorial School,0690311,484,0.0,383.0,0.0,2015-16,4.0,48.0,0.0,17.0,4.0,0.0
0.0,0.0,0.0,0.0,93.0,Learn,2450014,0.0,199.0,0.0,0.0,Connecticut River Academy,2456014,434,11.0,121.0,0.0,2015-16,10.0,199.0,11.0,93.0,21.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,73.0,0.0,0.0,Dual Language & Arts Magnet Middle School,2455014,145,16.0,38.0,0.0,2015-16,18.0,73.0,16.0,0.0,34.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn ABA Program at Center School,2451214,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn Haynes Elementary Intensive Program,2451114,12,0.0,0.0,0.0,2015-16,12.0,0.0,0.0,0.0,12.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn High School ABA,2450614,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn Kelly Middle School Intensive Program,2450914,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn Ledyard RICHES Program,2450714,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn Pathways Program,2450514,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn SAILS Middle School Program,2450814,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn SAILS Program at Salem,2451014,8,0.0,0.0,0.0,2015-16,8.0,0.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,Learn,2450014,0.0,0.0,0.0,0.0,Learn STS 18-21 Year Old Program,2450414,*,0.0,0.0,0.0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,0.0,9.0,Learn,2450014,0.0,49.0,0.0,0.0,Marine Science Magnet High School of Southeastern Connecticut,2456114,271,24.0,176.0,0.0,2015-16,5.0,49.0,24.0,9.0,29.0,0.0
0.0,0.0,0.0,0.0,57.0,Learn,2450014,0.0,179.0,0.0,0.0,Regional Multicultural Magnet School,2450114,535,68.0,208.0,0.0,2015-16,23.0,179.0,68.0,57.0,91.0,0.0
